Unnamed: 0,1_양천공영차고지,2_신정현대아파트,3_신정현대아파트.서부트럭터미널,4_개봉1동사거리,5_개봉고가,6_개봉역,7_철산리버빌아파트,8_구일우성아파트,9_가산디지털단지역입구,10_디지털단지오거리.가산파출소,11_디지털단지오거리,12_가산초등학교,13_모두의학교.금천문화예술정보학교,14_관악구보훈회관.신림푸르지오,15_난곡입구,16_호림박물관,17_남서울중학교.성보중고등학교,18_신림사거리.신림역,19_관악우체국.양지병원,20_KT&G관악지점,21_봉천역.관악초등학교,22_KT관악지점,23_봉천사거리,24_낙성대동,25_낙성대입구,26_인헌중고.서울미술고,27_예술인마을.사당초등학교,28_남서울농협남현동지점,29_사당역,30_이수역,31_총신대입구역.남성시장입구앞,32_경문고등학교,33_정금마을,34_이수교,35_구반포역.세화고등학교,36_신반포역.세화여중고,37_고속터미널,38_사평역,39_KCC사옥,40_서초푸르지오써밋,41_진흥아파트,42_래미안에스티지,43_서초청소년도서관,44_신분당선강남역,45_지하철2호선강남역,46_신논현역.구교보타워사거리,47_제일약품사옥,48_사평역,49_고속터미널,50_신반포역.세화여중고,51_구반포역.세화고등학교,52_갯마을앞,53_정금마을.방배경찰서,54_경문고교.배나무골앞,55_총신대입구역.남성시장입구앞,56_사당동우체국앞,57_방배노인종합복지관,58_사당역9번출구앞,59_사당1동관악시장앞,60_예술인마을,61_서울미술고.인헌중고,62_낙성대입구,63_행운동주민센터,64_서울대입구역5번출구,65_KT관악지점,66_봉천역.관악초등학교,67_KT&G관악지점,68_관악우체국(양지병원),69_신림사거리.신림역,70_남부초등학교,71_호림박물관,72_난곡입구,73_관악구보훈회관.신림푸르지오,74_천주교성령봉사회관.등불교회,75_KT구로지사,76_삼부르네상스.효성아파트,77_가리봉파출소,78_디지털단지오거리,79_구일우성아파트,80_철산리버빌아파트,81_개봉역,82_개봉1동사거리.개봉푸르지오아파트,83_신정학마을아파트,84_신정현대아파트.서부트럭터미널,85_양천공영차고지
2022-03-29 07:00:00,4,10,21,33,47,56,57,48,38,38,30,31,35,42,44,40,41,22,21,20,17,20,23,20,25,31,35,37,36,42,48,47,47,50,39,35,34,24,16,19,13,10,9,9,12,12,21,22,14,17,17,17,23,22,20,21,22,17,18,23,21,21,23,24,26,29,24,33,26,22,22,24,29,29,32,32,29,24,25,25,18,16,13,11,0
2022-03-29 08:00:00,6,10,18,29,37,44,52,47,43,37,38,40,42,44,41,44,45,31,33,33,34,36,35,39,40,46,53,54,49,43,49,41,46,51,34,27,27,32,30,28,18,13,11,12,17,10,17,22,22,23,24,16,18,19,17,20,18,20,18,23,17,19,24,23,25,28,26,28,41,41,40,40,48,47,49,38,30,27,20,19,13,12,11,7,0
2022-03-29 09:00:00,4,4,9,15,21,25,27,26,18,18,17,20,25,29,29,30,34,25,29,31,30,31,29,30,31,36,36,42,39,35,30,39,31,26,26,24,17,15,15,13,7,5,5,7,5,4,9,8,10,13,15,13,14,11,13,14,14,12,13,12,14,17,14,12,11,13,11,13,15,20,19,23,24,24,25,22,14,9,11,10,5,2,2,0,0
2022-03-29 10:00:00,2,1,5,11,10,15,18,14,16,13,13,11,13,15,20,21,21,16,19,17,20,21,21,22,18,18,21,22,19,18,16,19,18,17,17,13,8,9,9,8,6,6,8,6,7,8,17,16,17,11,18,17,19,15,14,14,14,14,21,13,20,19,17,16,8,15,14,13,15,17,17,15,14,12,14,11,9,8,8,0,5,3,3,2,0
2022-03-29 11:00:00,2,3,8,12,13,14,16,15,16,18,18,17,16,17,18,13,16,13,13,11,15,14,15,14,15,18,24,26,20,20,20,20,22,25,24,24,15,14,11,10,7,4,4,6,11,16,19,16,16,16,16,18,20,21,24,22,19,16,15,16,14,13,13,17,15,13,14,16,14,13,14,12,11,10,10,10,9,8,6,5,4,2,1,1,0
2022-03-29 12:00:00,2,1,4,7,7,14,8,3,15,10,10,11,11,13,18,17,16,14,12,11,11,12,17,19,18,20,20,23,24,23,24,23,27,27,23,18,17,15,11,10,9,9,8,9,9,10,14,17,25,24,22,20,21,20,20,30,33,36,29,25,19,18,20,23,22,23,22,23,19,17,17,15,14,13,12,12,12,13,6,10,7,2,1,0,0
2022-03-29 13:00:00,3,1,4,6,8,12,15,8,14,13,12,12,13,18,17,11,19,17,18,15,15,16,21,23,23,23,29,30,27,23,20,14,20,20,17,17,13,10,8,5,6,6,7,9,12,10,14,13,20,21,20,21,19,16,20,23,21,21,18,15,14,13,12,13,12,14,11,11,12,11,15,14,14,10,12,13,12,11,10,9,6,5,5,2,0
2022-03-29 14:00:00,1,3,5,5,5,8,9,12,11,12,12,14,14,15,17,17,18,13,12,15,17,16,14,16,17,22,25,27,23,22,22,19,20,21,18,16,13,13,8,7,5,5,7,10,17,21,29,31,29,29,30,28,26,26,23,23,23,23,20,19,18,17,18,16,15,16,17,17,15,17,15,13,12,14,12,12,11,12,11,9,4,2,1,1,0
2022-03-29 15:00:00,13,15,16,18,16,14,8,13,14,18,17,16,16,18,17,15,17,15,17,17,16,15,16,17,15,20,19,19,20,17,17,32,19,32,28,29,21,14,11,10,9,6,12,15,16,17,25,26,37,46,42,40,37,36,32,37,36,36,27,24,27,26,26,21,23,22,14,21,14,15,17,13,13,13,16,15,16,13,25,26,7,4,2,2,0
2022-03-29 16:00:00,13,15,11,18,17,20,19,17,20,22,20,19,19,16,19,20,21,14,17,17,21,22,27,27,25,27,26,26,27,22,25,25,24,29,26,33,41,29,21,19,17,9,10,14,17,19,27,33,37,41,46,42,37,39,44,47,45,35,36,32,26,28,27,28,27,28,16,27,24,21,20,18,18,17,20,17,20,25,24,23,12,9,6,2,0
2022-03-29 17:00:00,3,4,7,14,21,30,29,25,25,25,26,23,22,25,23,24,23,18,21,19,21,14,19,18,21,20,19,18,24,21,25,21,19,19,17,15,18,22,12,12,9,9,12,17,22,26,30,31,35,43,44,45,46,46,36,40,41,39,37,35,31,29,30,28,27,29,28,26,35,32,33,27,24,21,23,29,32,32,28,26,18,15,2,1,0
2022-03-29 18:00:00,3,6,11,18,19,27,28,29,35,46,46,49,41,37,32,32,32,31,34,31,31,33,32,26,26,27,27,28,31,28,29,28,22,23,26,28,29,21,15,14,13,9,24,37,41,38,49,46,41,48,49,48,50,48,48,49,48,55,45,41,31,33,36,47,43,46,41,40,39,34,32,26,23,22,21,22,19,31,27,25,20,12,11,5,0
2022-03-29 19:00:00,3,2,4,5,8,10,10,11,15,36,36,34,24,26,28,30,26,17,17,16,19,18,20,19,22,22,21,21,23,20,25,21,18,19,17,13,29,28,17,14,11,7,8,14,20,26,30,28,42,41,41,35,37,34,30,29,31,38,34,24,19,18,23,26,24,22,23,24,40,37,31,26,24,24,25,18,18,27,26,24,15,9,9,3,0
2022-03-29 20:00:00,2,3,5,10,6,11,11,10,12,11,15,16,16,18,17,17,18,14,13,12,14,14,19,18,16,15,14,14,18,16,17,14,12,10,8,9,14,9,5,5,5,4,8,13,15,17,21,21,38,40,39,37,37,36,43,45,45,43,37,31,28,26,27,32,29,31,30,29,29,29,26,24,23,21,20,18,18,19,16,14,11,6,5,2,0
2022-03-29 21:00:00,1,1,3,4,3,8,7,0,11,16,15,10,14,15,11,13,12,12,15,12,13,13,15,14,13,15,14,12,13,14,12,13,11,11,11,9,15,13,8,7,7,3,14,25,28,31,32,31,37,41,42,43,42,41,39,41,42,36,35,32,29,29,27,30,26,30,18,36,40,39,35,34,34,33,33,32,31,33,29,23,22,8,7,3,0
2022-03-29 22:00:00,3,4,5,8,8,17,15,15,20,14,21,20,16,16,14,14,15,14,16,10,11,15,14,13,13,13,12,13,13,10,11,10,11,11,10,11,17,13,11,5,10,8,13,29,37,40,48,46,48,46,47,40,41,38,34,36,37,43,38,29,28,25,24,23,23,24,22,22,21,20,21,19,18,16,17,16,15,16,17,14,13,6,3,1,0
2022-03-29 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,15,12,11,0,0,9,10,9,11,14,15,11,18,15,14,14,14,14,13,12,13,10,9,10,9,7,3,2,1,2,6,10,15,16,19,19,23,26,24,22,21,20,23,22,19,23,26,25,20,23,23,24,21,22,21,20,26,25,19,24,19,13,18,11,12,13,12,11,9,4,1,1,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,3,7,7,25,44,50,48,40,30,24,22,20,26,23,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,2,1,4,7,13,13,10,8,13,12,13,13,15,19,23,18,22,27,27,26,30,31,29,28,21,30,26,29,26,25,24,23,23,20,16,15,13,11,10,7,4,3,4,3,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,6,7,10,16,24,35,17,16,16,14,13,14,15,20,21,20,23,17,20,19,18,18,21,18,20,22,22,24,23,19,19,20,18,18,16,14,9,6,7,6,3,3,7,5,5,4,9,8,7,8,9,4,6,7,8,8,8,7,7,9,9,8,9,10,11,13,12,7,11,11,0,11,15,12,17,18,19,19,0,6,5,3,2,1,0
2022-03-30 07:00:00,4,10,17,25,33,39,44,42,35,32,29,25,26,34,39,44,48,19,18,18,17,19,22,21,24,31,39,39,38,43,40,30,34,38,27,29,38,18,15,16,12,12,11,11,10,13,15,20,22,14,11,13,17,18,19,21,21,23,24,25,25,25,22,22,26,26,21,23,20,21,22,22,26,19,23,24,24,22,21,22,13,13,8,12,0
2022-03-30 08:00:00,4,6,14,31,45,52,57,60,49,38,31,33,35,36,42,43,47,28,29,26,28,31,33,38,36,44,57,67,61,45,44,44,52,53,46,36,31,25,25,22,15,10,10,10,13,14,21,24,21,24,26,19,26,29,23,24,25,23,21,20,25,23,25,26,26,25,27,27,31,35,28,32,37,38,40,32,24,24,23,19,13,12,16,12,0
2022-03-30 09:00:00,3,4,5,13,17,25,24,26,22,19,19,18,21,22,23,21,25,19,19,21,20,25,26,26,26,29,34,39,37,33,33,33,34,31,27,23,15,14,11,10,7,7,6,7,3,4,12,12,11,12,14,9,10,12,10,11,12,11,10,13,13,12,15,19,21,21,17,17,26,22,23,21,28,29,27,23,18,15,13,12,6,5,4,2,0
2022-03-30 10:00:00,1,0,4,10,11,20,23,9,13,10,14,13,13,16,18,17,19,17,19,20,19,22,20,23,22,24,29,28,22,20,23,21,21,21,20,16,14,14,9,8,6,5,11,10,10,5,18,17,9,10,9,11,14,14,17,21,22,18,17,14,14,16,18,17,18,17,15,12,10,13,13,15,15,17,17,12,9,8,7,6,6,4,2,1,0
2022-03-30 11:00:00,1,3,7,11,13,15,12,10,16,17,17,17,16,15,17,16,18,15,19,14,21,22,21,21,20,21,22,26,24,19,22,21,23,24,24,23,20,19,18,9,17,14,11,9,9,10,14,15,12,14,9,15,20,17,15,14,17,20,19,20,17,14,13,11,11,12,13,12,8,10,9,11,14,6,13,12,11,11,5,8,3,1,1,0,0
2022-03-30 12:00:00,2,2,5,10,15,20,22,10,22,20,19,20,16,17,16,16,17,15,14,11,10,15,12,14,15,17,17,18,16,15,20,21,20,23,21,18,11,9,8,6,7,6,10,11,13,14,17,12,15,11,12,15,20,13,19,21,21,20,17,16,14,15,18,14,14,14,13,14,17,16,14,10,8,9,15,16,14,15,9,14,7,4,1,2,0
2022-03-30 13:00:00,13,11,12,15,12,16,19,23,22,22,21,13,19,19,18,19,21,16,16,17,19,17,16,16,15,19,21,23,26,19,19,20,20,20,19,16,14,11,7,6,7,7,7,11,11,16,21,23,21,22,15,18,19,18,21,19,20,23,22,18,14,15,15,18,19,21,19,18,20,19,18,19,18,16,15,14,13,13,12,9,5,4,5,1,0
2022-03-30 14:00:00,7,4,10,13,11,12,16,19,20,17,18,16,17,15,16,17,18,15,13,12,13,14,17,20,22,23,27,28,29,26,21,22,20,20,21,20,17,14,11,6,10,6,9,15,15,18,20,21,26,28,35,32,33,33,29,30,32,33,32,18,19,20,18,18,14,12,12,14,15,15,11,12,15,12,14,15,15,20,9,19,8,4,2,1,0
2022-03-30 15:00:00,7,8,11,12,15,17,14,0,19,21,21,23,20,21,17,18,18,19,20,19,18,16,21,20,18,19,22,20,20,19,18,41,18,40,41,41,28,22,16,12,9,7,9,13,15,13,15,20,34,36,40,39,41,40,48,50,26,46,41,37,32,28,26,23,21,21,20,19,20,18,20,18,20,14,17,16,19,21,20,0,10,6,5,2,0
2022-03-30 16:00:00,3,6,12,15,13,15,13,13,16,13,12,13,15,19,22,23,26,22,22,21,22,21,24,25,25,26,34,38,32,29,26,25,25,26,24,23,22,19,15,16,12,9,15,13,15,20,23,32,35,51,50,44,42,39,41,39,39,37,35,33,28,30,30,36,31,31,30,24,19,20,19,15,13,14,15,15,17,19,18,19,14,8,8,3,0
2022-03-30 17:00:00,4,3,6,9,11,21,9,26,22,23,31,31,29,28,28,30,38,27,28,25,28,27,23,25,26,25,26,28,26,26,27,25,22,23,22,28,26,19,13,12,12,9,16,20,21,24,27,28,46,50,51,43,42,39,39,39,38,42,40,32,31,34,31,28,26,31,30,28,35,29,26,22,23,25,31,35,34,46,25,41,22,10,8,4,0
2022-03-30 18:00:00,3,4,13,15,14,21,22,21,33,33,40,43,44,39,41,38,35,27,27,27,28,26,25,24,29,30,29,31,31,26,32,27,25,42,38,34,32,26,16,16,14,11,31,42,42,39,43,41,47,47,47,41,41,40,44,48,47,55,46,33,28,29,26,28,28,29,31,32,44,39,39,36,34,25,26,27,26,38,33,30,27,17,14,5,0
2022-03-30 19:00:00,1,2,4,10,9,16,14,11,19,20,35,36,27,22,22,20,22,17,20,19,26,27,24,21,21,29,27,22,20,22,25,20,17,17,13,11,17,15,10,9,9,6,13,13,23,27,37,41,44,40,42,39,38,37,32,32,49,54,44,35,28,30,25,24,22,22,20,16,19,21,20,19,18,16,15,18,19,29,30,29,16,7,5,1,1
2022-03-30 20:00:00,1,2,6,7,8,11,7,11,12,14,13,17,12,10,12,14,20,14,13,14,12,12,14,13,14,13,12,13,19,15,16,13,11,9,8,6,14,12,7,6,5,5,7,13,17,19,25,23,35,37,38,33,33,32,33,28,35,33,30,26,23,28,29,32,29,27,25,22,21,20,18,18,18,19,20,18,14,22,20,19,11,9,10,3,0
2022-03-30 21:00:00,0,2,3,4,2,8,5,8,13,12,13,13,13,13,10,10,13,13,12,14,12,13,15,14,10,13,11,12,10,12,14,13,11,12,11,7,13,8,6,6,6,5,11,17,21,23,30,29,45,44,45,41,39,38,33,34,25,30,29,27,24,24,25,22,23,19,21,22,35,31,25,23,25,22,22,20,18,23,23,19,10,8,6,2,0
2022-03-30 22:00:00,1,0,1,4,3,6,0,0,7,9,9,10,7,6,7,14,13,14,12,10,11,14,13,13,15,17,14,18,17,14,16,17,18,19,18,15,19,15,10,6,6,3,9,24,31,34,36,35,36,38,39,36,35,35,33,33,35,38,33,30,28,27,30,34,32,30,23,28,31,30,34,33,32,31,31,29,26,29,25,22,12,8,6,1,0
2022-03-30 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,6,5,0,7,9,16,15,14,14,14,11,14,14,14,14,13,13,10,10,9,11,7,5,0,4,7,10,15,18,22,18,22,23,24,23,23,23,27,29,31,37,33,30,29,26,22,21,13,21,15,21,29,27,25,22,19,18,19,16,17,19,18,17,13,7,5,1,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,1,4,5,22,40,48,45,37,28,20,21,23,23,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,1,1,6,10,15,21,14,21,15,15,15,16,19,20,23,24,23,24,26,22,28,30,22,20,22,23,24,25,24,23,22,23,22,20,15,13,12,10,3,8,5,4,2,0,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 06:00:00,4,8,10,15,23,29,33,24,20,18,13,13,14,16,17,17,17,13,14,13,12,14,26,25,16,26,30,29,25,24,25,24,19,21,17,13,8,8,7,6,4,3,7,6,2,6,8,10,8,8,4,7,7,8,9,10,11,13,11,12,13,14,5,16,6,15,14,13,16,14,13,14,15,15,16,16,15,15,15,15,10,6,3,1,0
2022-03-31 07:00:00,5,8,20,36,40,49,51,44,34,31,26,27,36,30,29,30,27,20,22,22,22,23,26,19,20,23,26,30,29,26,38,43,44,51,40,37,39,23,13,16,13,13,12,13,13,9,14,19,15,14,9,13,14,16,19,22,23,25,24,25,14,16,15,18,19,21,25,26,27,24,25,23,27,26,27,23,19,17,19,18,17,15,12,10,0
2022-03-31 08:00:00,5,8,16,27,31,36,40,37,34,31,36,38,32,46,47,50,52,29,33,30,36,38,33,33,32,39,50,54,42,39,39,41,41,52,42,30,24,24,23,22,16,13,10,14,15,11,18,21,17,20,21,15,18,19,18,18,16,23,22,18,22,22,22,21,20,23,22,25,28,30,31,33,38,40,42,37,31,25,23,21,16,16,14,12,0
2022-03-31 09:00:00,2,4,7,16,18,22,21,22,19,18,21,22,22,20,26,30,30,28,28,29,28,28,25,25,23,29,36,36,36,33,35,40,40,40,36,32,23,21,12,12,8,6,6,6,10,6,17,18,11,12,14,14,15,15,15,19,18,14,13,12,11,12,11,10,14,17,18,18,18,18,18,18,18,15,20,16,15,15,15,13,7,6,4,1,0
2022-03-31 10:00:00,2,3,6,14,18,23,27,6,21,18,18,18,17,19,15,21,21,20,24,17,27,25,21,19,20,22,22,21,20,19,23,21,21,19,19,18,13,9,6,6,4,5,8,12,10,9,15,13,13,11,11,12,11,12,16,18,16,14,13,11,9,9,12,12,13,12,6,11,10,11,12,12,12,13,12,8,7,6,8,5,4,2,3,2,0
2022-03-31 11:00:00,2,3,4,8,12,15,14,16,14,13,13,15,15,19,22,16,23,16,16,15,17,20,18,16,15,16,18,18,16,15,17,19,21,22,20,20,19,15,14,13,9,5,10,9,13,14,21,23,13,13,0,15,16,17,19,19,23,21,21,23,19,20,22,19,20,19,17,19,20,20,20,18,19,19,21,17,16,16,15,14,8,1,1,0,0
2022-03-31 12:00:00,2,3,9,9,9,12,11,10,10,11,10,13,11,12,17,16,18,16,17,18,17,17,21,20,21,21,23,27,25,22,23,22,22,22,20,17,12,13,10,8,7,7,8,9,11,11,17,17,16,17,11,12,15,16,13,19,20,19,21,18,15,16,16,19,18,21,19,18,17,17,13,16,14,13,13,15,11,14,13,10,11,3,2,1,0
2022-03-31 13:00:00,2,3,3,5,7,18,20,23,22,22,22,20,21,21,23,24,26,18,17,20,18,17,15,14,16,20,21,28,26,24,19,44,24,50,36,17,20,15,8,7,9,9,6,7,11,13,17,19,16,18,14,20,21,22,24,27,26,26,27,27,29,29,31,29,27,28,26,24,17,15,13,14,15,12,15,15,13,11,11,10,6,4,3,3,0
2022-03-31 14:00:00,5,1,6,5,6,10,10,9,12,13,16,11,14,19,20,19,15,13,16,18,18,21,23,24,26,25,26,29,24,22,24,23,25,26,23,21,16,11,10,5,4,8,8,10,11,13,19,20,23,24,29,24,22,20,22,25,23,25,25,25,20,19,17,18,18,20,16,17,21,19,18,17,16,13,17,15,13,14,11,13,9,4,3,1,0
2022-03-31 15:00:00,13,6,17,15,14,14,15,16,13,14,20,21,15,17,18,19,19,16,17,15,16,16,17,19,19,23,25,30,28,23,19,28,27,27,26,27,25,20,16,14,9,9,8,12,13,13,17,22,24,33,34,28,28,27,30,34,26,30,24,20,25,29,25,24,27,28,28,29,26,23,29,26,23,20,22,20,8,14,21,19,9,4,2,1,0
2022-03-31 16:00:00,2,3,10,20,17,21,19,23,21,23,26,29,23,16,21,14,22,19,15,16,17,17,21,22,28,31,31,30,29,24,26,28,28,25,22,35,34,25,19,15,14,12,15,16,18,21,23,23,30,31,36,33,34,35,34,38,37,40,37,31,26,31,28,26,25,25,26,25,25,23,19,19,21,18,21,25,24,22,21,19,10,9,3,1,0
2022-03-31 17:00:00,5,8,13,19,20,23,24,24,26,29,30,29,28,33,36,36,42,25,23,21,20,15,18,19,18,18,19,20,30,32,36,35,36,43,43,39,26,18,13,10,10,12,19,24,25,24,34,36,39,53,53,45,43,42,41,40,39,39,36,30,28,27,28,28,25,24,23,26,26,26,25,20,22,12,25,19,20,23,21,20,17,12,7,4,0
2022-03-31 18:00:00,8,11,12,14,19,23,20,19,33,46,47,47,40,39,38,38,36,25,25,23,22,25,26,24,29,35,33,35,32,31,27,32,30,31,33,30,24,23,17,16,17,13,39,49,52,50,56,52,50,56,59,51,52,45,41,45,42,43,38,35,33,34,33,28,25,24,25,24,38,34,33,27,26,24,25,25,27,36,35,31,19,9,11,4,0
2022-03-31 19:00:00,1,4,5,7,7,15,10,16,18,23,30,32,30,29,30,29,26,24,22,19,16,15,17,16,17,21,21,23,23,19,17,14,14,14,16,15,20,18,11,9,7,5,12,22,22,27,33,34,49,57,59,47,45,43,39,39,40,44,37,29,25,25,25,25,22,25,25,22,30,30,28,26,24,20,24,20,22,25,24,20,21,12,7,2,0
2022-03-31 20:00:00,3,2,6,5,7,11,11,11,16,16,19,20,19,18,19,16,18,20,21,19,16,18,18,16,14,18,17,20,20,22,21,20,19,22,22,19,23,17,11,7,7,8,8,11,20,25,30,31,34,33,36,29,31,30,35,47,48,46,43,37,31,28,27,26,26,28,27,24,28,25,24,23,21,17,18,18,20,29,22,21,11,7,4,2,0
2022-03-31 21:00:00,2,1,4,3,4,9,10,6,12,13,17,19,18,14,19,19,18,18,20,19,16,19,15,15,17,18,15,14,15,14,17,12,14,14,13,14,12,14,8,5,5,6,6,15,17,23,27,27,37,40,38,38,36,33,34,36,38,46,44,34,26,30,29,31,28,28,27,26,33,27,26,25,24,21,26,21,19,22,20,17,12,8,6,2,0
2022-03-31 22:00:00,3,2,7,11,11,14,14,15,14,13,17,16,18,17,11,10,17,13,11,11,13,18,23,13,26,25,22,21,19,16,14,14,12,15,13,13,14,11,10,8,7,8,20,27,27,27,32,31,38,40,41,33,34,29,32,35,36,34,29,28,23,23,23,18,18,18,28,27,25,23,22,20,20,19,20,20,20,22,19,18,13,7,6,2,0
2022-03-31 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,9,0,0,4,12,15,14,12,14,12,13,21,19,18,18,17,14,13,10,9,8,7,4,8,8,10,10,21,21,22,21,27,26,25,29,29,28,27,29,29,36,35,28,26,18,25,25,24,22,21,16,17,18,17,13,12,13,15,13,10,11,12,11,6,4,2,0,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,1,5,6,24,39,49,50,45,32,28,26,28,24,23,25,24,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,2,4,6,10,14,14,13,9,11,9,12,16,18,20,24,24,24,28,31,25,34,30,21,30,31,32,32,29,25,24,20,23,22,23,19,16,16,13,12,10,6,5,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
