Unnamed: 0,1_중랑공영차고지(기점가상),2_중랑공영차고지삼거리,3_당너머,4_신내SKV1센터,5_신내데시앙포레아파트220동앞,6_새솔초등학교입구,7_우디안아파트114동앞,8_중랑경찰서정문.우디안101동앞,9_신내우디안아파트107동앞,10_능말입구,11_중랑공영차고지.신내역,12_신내데시앙아파트후문,13_서울의료원후문,14_봉화산역2번출구,15_태릉고등학교.원묵초등학교,16_신내4단지아파트,17_세방아파트입구,18_먹골파출소.신안아파트입구,19_신안2차아파트,20_동양쇼핑,21_우리은행,22_태릉입구역,23_한진한화그랑빌아파트,24_석계역2번출구,25_석계역1번출구.A,26_석계역,27_태릉입구역,28_묵동롯데시네마,29_브라운캐슬,30_먹골역입구,31_묵2동주민센터,32_금보당금은방,33_신묵초등학교입구,34_제일시장,35_신동신약국,36_중화역입구대원사약국,37_태릉시장입구,38_태릉프라자약국농협,39_태릉시장입구굴다리,40_중랑역동부시장1,41_중랑교동부시장,42_중화2동새마을금고,43_성은교회앞,44_중화2동체육공원,45_중화2동주민센터,46_중화역입구대원사입구,47_신동신약국,48_제일프라자,49_신묵초등학교,50_금보당금은방,51_묵2동주민센터,52_먹골역입구,53_브라운캐슬,54_묵동롯데시네마,55_태릉입구역,56_한진한화그랑빌아파트,57_석계역2번출구,58_석계역1번출구.A,59_석계역,60_태릉입구역,61_묵동구길,62_신안2차아파트입구,63_먹골파출소.신안아파트입구,64_원묵고등학교,65_신내4단지아파트,66_태릉고등학교.원묵초등학교,67_봉화산역3번출구,68_서울의료원후문,69_신내데시앙아파트후문,70_중랑공영차고지,71_중랑공영차고지.신내역,72_능말입구,73_신내우디안아파트107동앞,74_중랑경찰서정문.우디안101동앞,75_우디안아파트114동앞,76_새솔초등학교,77_신내데시앙포레아파트222동앞,78_신내데시앙포레아파트220동앞,79_당너머,80_중랑공영차고지.종점
2022-03-08 07:00:00,0,3,0,1,6,25,19,37,46,45,41,46,45,20,12,8,7,7,7,8,5,4,0,4,5,3,4,4,6,7,7,9,14,13,10,8,9,3,3,2,3,3,5,4,2,3,0,5,8,5,7,8,11,12,8,7,5,5,6,7,11,15,18,16,6,4,12,8,3,2,9,1,7,3,1,1,2,2,1,0
2022-03-08 08:00:00,7,11,9,2,5,12,10,17,26,16,26,34,31,17,6,8,9,12,11,13,14,9,9,8,4,6,5,6,9,12,13,14,18,19,8,14,15,14,14,9,10,13,13,16,14,10,9,10,10,9,10,13,16,17,15,16,14,8,0,9,13,17,22,8,21,20,37,27,16,26,33,16,25,11,9,8,8,10,0,0
2022-03-08 09:00:00,0,2,0,0,2,6,0,13,16,15,16,17,17,8,6,6,8,8,7,8,4,8,0,5,7,3,0,9,10,5,8,9,11,10,9,5,8,8,7,6,4,5,7,8,7,8,6,5,5,6,7,9,9,8,6,9,8,6,7,8,5,7,6,5,6,1,10,8,0,0,11,7,7,5,0,4,3,3,0,0
2022-03-08 10:00:00,0,2,0,1,2,4,0,7,10,0,8,8,6,4,0,4,6,0,5,3,2,1,2,0,3,5,2,5,5,6,5,6,5,7,7,6,7,0,4,5,1,8,10,9,8,7,0,6,7,0,9,8,6,2,4,0,0,1,0,4,1,0,3,4,3,0,8,6,5,3,5,4,3,2,1,1,0,2,0,0
2022-03-08 11:00:00,0,1,0,0,3,5,2,5,7,8,6,8,8,5,4,3,2,3,3,4,4,4,0,3,4,5,3,5,7,9,8,7,6,7,7,7,7,7,6,4,5,2,1,4,4,5,3,5,6,0,3,5,4,0,4,2,0,2,1,1,3,0,3,2,0,0,6,5,1,0,4,0,4,2,1,2,2,1,1,0
2022-03-08 12:00:00,1,0,0,0,4,5,0,8,7,8,8,9,9,6,5,6,5,6,3,3,4,4,3,0,6,5,5,5,6,7,8,4,8,10,7,6,5,4,6,5,6,6,8,7,5,10,10,12,6,8,6,4,7,5,4,0,2,8,3,3,5,0,4,3,3,16,19,17,14,13,10,12,10,8,5,4,2,1,0,0
2022-03-08 13:00:00,0,1,0,2,6,7,0,12,15,7,8,6,8,5,4,10,3,10,7,6,4,4,1,5,8,7,0,7,6,4,7,8,7,9,8,11,10,8,11,8,6,4,7,7,6,7,6,7,7,6,4,4,5,5,3,3,0,4,6,3,7,9,8,8,4,0,12,9,6,9,9,0,5,8,4,2,2,1,0,0
2022-03-08 14:00:00,0,1,0,1,4,5,0,8,9,6,8,9,14,7,2,8,6,9,8,5,6,4,5,2,3,5,4,4,3,4,5,5,7,6,5,5,3,5,6,11,8,10,5,6,9,5,7,9,6,8,7,5,5,4,4,2,3,3,4,3,6,5,7,5,4,6,8,4,6,7,19,8,13,10,9,5,1,0,0,0
2022-03-08 15:00:00,0,1,0,0,0,5,6,10,8,7,10,13,13,10,1,3,5,4,2,2,3,4,6,5,5,5,3,6,7,5,5,6,5,6,6,7,8,8,9,8,8,7,4,6,9,10,4,5,4,2,5,8,5,7,2,3,6,5,0,5,9,7,5,5,0,24,30,13,30,28,27,24,17,13,7,6,4,1,0,0
2022-03-08 16:00:00,0,1,0,1,3,6,5,10,8,12,6,16,9,7,6,12,13,10,11,9,6,6,1,6,6,5,7,8,7,8,9,9,4,9,5,7,6,8,10,12,8,7,7,6,7,8,9,10,9,8,9,7,8,6,4,4,0,3,3,0,4,5,4,10,12,0,17,15,4,0,19,4,16,13,0,9,1,1,0,0
2022-03-08 17:00:00,0,1,0,2,1,4,0,10,11,9,15,11,27,13,9,12,12,11,8,9,8,8,6,6,7,11,13,13,8,9,8,9,10,11,3,4,11,9,5,16,11,15,13,11,10,12,13,14,11,10,9,9,7,6,5,5,4,7,8,7,10,9,8,2,4,0,17,1,16,15,16,14,9,8,6,6,3,1,0,0
2022-03-08 18:00:00,0,2,0,6,6,8,0,15,19,19,20,19,18,13,13,14,14,3,8,7,5,6,6,6,16,17,15,13,12,11,12,10,7,11,9,10,7,6,5,15,10,17,11,16,19,19,18,23,22,20,15,13,9,12,11,9,10,10,6,6,12,11,9,7,0,3,28,28,25,0,25,14,16,13,12,11,1,2,0,0
2022-03-08 19:00:00,0,2,0,1,2,2,4,7,9,10,11,13,13,9,8,8,0,3,10,9,10,4,6,9,7,9,8,10,10,10,11,8,10,8,7,5,5,4,4,16,9,15,14,15,14,9,12,10,8,9,8,7,8,6,5,4,3,4,4,6,7,6,5,6,0,5,23,21,15,20,22,24,19,11,10,8,3,8,5,0
2022-03-08 20:00:00,0,1,0,2,1,1,0,4,5,0,2,6,8,5,4,5,2,3,4,2,4,5,2,4,9,5,10,9,6,5,5,7,8,5,7,6,5,5,2,12,1,10,5,8,7,9,9,8,7,6,7,5,5,6,4,3,2,6,7,4,5,5,4,2,0,5,16,10,15,0,16,0,12,10,9,5,1,2,0,0
2022-03-08 21:00:00,0,0,0,2,1,0,0,2,4,0,5,6,5,5,0,7,1,5,0,2,3,3,0,3,7,6,4,8,3,8,6,5,4,2,1,1,2,0,3,10,7,8,9,4,3,9,3,7,6,4,6,4,3,4,4,3,2,6,2,8,3,5,3,4,0,0,15,16,7,0,19,15,12,11,9,6,1,0,0,0
2022-03-08 22:00:00,0,0,0,1,0,2,0,2,0,0,1,3,6,3,0,5,4,3,4,3,3,4,2,3,5,6,6,6,5,5,4,9,8,5,5,3,2,2,3,8,1,6,7,6,8,9,6,5,3,5,5,4,1,5,4,2,0,4,5,2,7,6,7,6,7,8,18,12,11,8,19,17,14,11,9,5,1,0,0,0
2022-03-08 23:00:00,0,2,0,1,2,0,0,2,1,0,0,2,1,1,0,0,3,2,0,0,3,5,1,4,5,7,6,6,2,4,5,3,3,1,2,2,2,2,1,4,3,2,0,0,3,5,4,3,2,3,4,2,1,0,3,1,0,3,0,2,4,4,3,0,6,1,11,8,7,0,6,5,5,2,1,4,0,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,0,0,0,0,1,0,1,2,1,1,3,0,0,0,1,1,0,1,1,0,0,2,0,1,1,0,0,1,3,0,2,2,3,2,2,2,3,1,1,0,3,0,1,2,1,0,0,3,0,1,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,2,0,0
2022-03-09 07:00:00,0,4,0,0,2,6,5,7,0,0,1,8,9,3,0,0,4,5,6,6,3,0,0,4,5,6,0,2,2,0,5,4,6,4,5,2,0,4,1,2,2,2,0,3,4,0,3,3,4,3,2,3,4,2,2,1,0,4,0,0,1,1,1,0,0,0,3,3,1,0,2,0,0,1,2,1,1,1,0,0
2022-03-09 08:00:00,0,2,1,0,1,5,0,6,10,0,8,7,9,4,3,4,4,3,3,4,7,0,8,4,4,0,0,4,3,7,6,7,6,5,0,4,4,0,8,4,5,7,5,6,7,8,3,8,8,0,9,8,6,5,7,6,5,3,0,2,1,2,2,0,0,1,5,6,3,0,8,0,0,6,2,0,8,4,3,0
2022-03-09 09:00:00,0,2,0,1,2,6,6,8,9,8,10,11,11,6,0,3,5,4,4,2,0,0,0,1,2,3,0,2,3,3,6,5,3,6,4,5,6,6,6,7,5,5,6,7,6,5,5,3,5,4,5,2,4,0,3,2,1,2,0,1,0,0,0,0,0,1,3,2,3,0,0,0,2,1,0,1,0,0,0,0
2022-03-09 10:00:00,0,0,0,0,1,4,0,5,6,0,3,4,5,3,1,0,4,3,0,2,0,3,0,0,3,3,2,0,4,1,1,5,4,7,5,5,0,4,3,5,3,4,6,7,0,0,1,3,4,3,3,4,5,1,1,0,0,1,3,0,6,3,7,6,5,6,5,4,3,2,0,0,1,0,0,1,0,1,0,0
2022-03-09 11:00:00,0,2,0,0,0,4,2,5,7,4,6,7,8,7,3,6,6,5,4,5,2,3,0,2,7,5,8,7,6,8,7,5,6,5,4,5,6,4,3,3,4,3,4,0,3,6,0,6,5,6,7,8,7,5,6,5,4,3,5,3,4,2,3,4,0,4,10,5,4,3,5,2,3,2,0,3,1,2,0,0
2022-03-09 12:00:00,0,0,0,0,3,6,0,13,14,0,11,8,12,9,4,3,6,7,7,7,10,9,0,8,4,0,2,3,2,4,5,6,9,10,6,7,9,8,1,7,0,3,5,6,6,7,6,5,3,5,7,6,6,0,7,6,5,6,1,0,4,1,4,0,0,3,3,1,9,0,2,1,7,5,4,0,1,2,0,0
2022-03-09 13:00:00,0,2,1,1,1,4,4,9,7,0,8,9,9,6,0,9,4,5,8,4,3,3,0,1,4,6,8,11,10,11,12,5,9,9,8,9,7,5,4,8,6,7,8,6,7,7,3,8,6,7,5,6,8,5,3,4,2,2,4,5,7,7,9,2,3,3,15,12,0,11,5,1,9,8,3,3,0,1,0,0
2022-03-09 14:00:00,0,3,0,2,1,2,0,5,6,0,8,3,8,3,2,5,7,0,6,4,6,5,5,4,5,6,5,3,0,4,6,7,6,7,4,8,6,2,5,8,7,8,9,8,8,9,6,12,6,5,12,3,14,5,3,3,2,2,1,3,4,0,4,2,2,1,6,0,5,0,7,6,5,4,3,2,0,0,0,0
2022-03-09 15:00:00,0,0,0,0,5,6,0,9,11,0,4,9,18,11,4,11,0,12,5,2,5,3,0,3,7,6,5,7,6,10,13,14,15,15,11,10,9,4,11,10,9,9,11,4,11,6,11,11,12,11,10,9,8,13,8,5,4,4,0,2,3,4,2,0,0,0,5,4,0,3,2,3,4,1,3,1,2,1,0,0
2022-03-09 16:00:00,0,0,0,2,2,7,0,12,13,7,4,14,9,5,4,6,6,7,5,3,5,3,3,1,6,8,7,8,10,11,10,7,13,12,10,9,10,10,9,9,7,4,0,8,9,8,10,10,11,3,7,6,5,4,5,2,6,3,2,5,7,4,6,4,0,5,8,6,7,6,9,8,6,4,3,3,1,1,0,0
2022-03-09 17:00:00,0,3,0,2,3,4,0,6,6,6,7,8,10,6,4,4,3,3,3,5,5,3,0,3,7,7,8,7,6,8,12,12,15,4,0,11,11,12,9,12,11,10,11,10,11,9,8,10,11,7,12,8,7,2,7,6,5,3,5,2,6,5,3,4,0,3,7,11,6,0,10,6,9,6,3,3,3,3,2,0
2022-03-09 18:00:00,0,2,1,1,1,4,2,3,5,4,3,5,0,5,4,5,5,5,4,2,3,1,1,3,8,9,7,6,8,9,8,9,11,12,7,10,12,12,9,13,0,11,2,10,9,10,10,14,13,13,10,9,7,0,8,5,7,4,0,0,4,0,3,2,2,2,11,9,5,2,6,5,3,9,7,6,3,0,0,0
2022-03-09 19:00:00,3,0,0,4,6,7,0,7,8,0,8,2,0,4,3,0,0,2,0,3,1,1,1,2,5,8,6,9,11,12,13,6,11,6,9,3,6,6,8,12,0,10,9,8,8,11,10,10,9,8,8,5,3,4,3,4,3,4,3,4,7,7,7,7,4,4,11,9,10,0,12,0,11,7,2,3,1,5,6,0
2022-03-09 20:00:00,0,1,0,1,0,1,0,5,2,0,4,6,4,6,0,6,6,5,5,0,1,2,1,0,4,2,3,3,2,5,4,6,4,5,0,5,3,6,3,4,4,4,5,5,5,6,7,6,5,4,3,4,4,5,6,2,2,2,0,0,4,5,3,3,6,0,11,9,6,0,14,11,10,8,3,7,2,1,0,0
2022-03-09 21:00:00,0,1,0,0,0,0,0,0,2,0,0,0,2,1,0,2,0,0,0,2,4,3,3,2,6,8,0,2,5,5,4,2,4,3,4,5,6,4,2,5,6,2,0,5,7,9,8,3,7,3,0,8,9,4,7,6,5,3,1,2,2,3,4,0,1,1,12,11,9,6,11,10,7,7,6,5,2,0,0,0
2022-03-09 22:00:00,0,3,0,2,1,1,0,0,0,0,1,2,4,3,2,2,1,1,0,0,0,4,0,2,7,9,6,8,1,7,6,4,6,7,6,0,5,4,3,10,3,12,11,11,4,10,8,6,3,3,4,0,3,0,1,0,0,3,3,3,6,7,6,5,0,0,9,10,11,6,13,8,6,12,3,7,0,0,0,0
2022-03-09 23:00:00,0,0,0,1,1,1,0,0,2,2,0,1,1,0,0,3,0,2,1,2,1,2,0,1,4,4,4,5,6,3,5,2,0,4,2,2,0,1,0,2,2,1,2,0,2,4,0,3,4,3,5,2,4,2,0,0,1,2,3,0,1,0,0,0,0,0,4,0,0,3,7,0,6,4,0,0,0,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,0,0,0,1,0,0,3,5,0,4,3,0,2,0,0,3,1,0,2,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,0,1,0,0,1,6,0,10,12,0,11,12,12,3,0,3,2,0,4,1,3,2,2,1,3,1,2,1,0,2,0,2,3,0,4,5,1,1,2,1,0,1,0,2,2,1,0,0,3,1,2,3,6,0,5,0,2,2,0,2,3,0,4,1,5,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0
2022-03-10 07:00:00,0,2,1,0,13,33,20,43,54,35,36,56,53,25,15,9,9,11,9,8,9,8,9,8,6,2,1,2,7,8,6,9,7,10,5,8,6,7,6,3,6,2,2,3,3,3,2,5,8,5,9,13,10,9,6,8,3,5,4,6,10,11,15,12,11,4,11,4,3,0,5,0,2,4,1,3,3,4,3,0
2022-03-10 08:00:00,0,7,3,1,5,8,13,26,33,32,31,36,34,21,5,7,12,7,10,10,10,8,9,8,10,5,7,10,8,13,12,14,17,13,12,15,16,13,9,5,0,13,16,17,17,13,13,15,13,14,15,16,18,20,15,12,13,6,8,10,15,21,24,25,25,25,26,25,24,19,25,10,18,14,13,12,10,1,0,0
2022-03-10 09:00:00,0,3,0,0,2,5,3,7,10,0,9,7,9,4,3,5,7,3,3,3,2,3,3,2,3,3,5,4,5,6,5,8,9,7,9,8,6,5,5,3,3,6,8,8,7,4,3,3,4,5,3,9,7,10,9,8,7,2,3,1,4,5,6,5,5,0,11,10,9,4,11,9,10,7,4,5,5,2,0,0
2022-03-10 10:00:00,0,2,0,0,1,4,0,6,10,2,5,12,12,5,0,5,6,5,5,0,4,3,3,2,4,2,3,4,5,2,4,6,6,7,6,7,8,7,5,4,3,4,5,5,4,6,3,7,8,8,7,6,6,2,2,0,1,4,5,1,5,2,2,5,1,7,8,6,3,2,0,0,2,4,3,1,0,1,0,0
2022-03-10 11:00:00,0,1,0,0,2,3,3,6,7,6,5,6,7,6,5,8,0,7,5,6,3,3,2,1,3,0,4,2,5,4,5,5,4,6,5,4,3,3,3,3,3,3,4,4,5,4,4,6,7,3,6,5,5,3,2,0,0,6,2,0,2,3,4,3,4,0,8,7,9,0,5,5,4,3,1,3,0,1,0,0
2022-03-10 12:00:00,0,1,0,1,2,4,1,8,11,6,12,5,9,6,5,6,7,8,7,6,5,2,0,1,6,7,2,6,3,9,10,8,10,7,7,6,5,5,7,8,3,4,7,0,5,6,6,8,9,7,7,6,6,5,0,4,4,4,5,5,5,6,3,4,5,10,13,5,0,12,10,3,6,2,1,2,1,1,0,0
2022-03-10 13:00:00,0,1,1,2,2,4,4,9,12,0,11,11,9,5,1,4,4,3,3,4,4,3,5,6,8,9,11,11,4,9,7,0,9,8,6,4,7,8,7,6,2,5,4,0,4,6,7,6,7,7,6,5,4,6,2,0,1,2,3,1,6,8,3,6,0,9,18,16,15,0,9,14,10,9,8,3,2,1,0,0
2022-03-10 14:00:00,0,0,0,1,3,5,0,6,9,10,7,9,11,9,9,8,10,11,10,8,9,6,2,4,4,5,3,3,4,6,7,7,9,10,3,7,3,5,4,8,7,6,3,8,6,3,5,5,5,6,6,3,6,4,8,7,3,1,2,1,4,2,1,0,1,0,11,7,6,4,8,5,7,5,6,5,1,2,0,0
2022-03-10 15:00:00,0,2,0,1,2,4,3,7,8,7,7,10,11,8,0,8,0,2,5,6,5,0,2,0,4,5,3,6,8,9,9,6,12,10,8,11,8,4,5,7,3,6,7,7,6,7,5,6,5,6,5,6,6,0,6,3,0,3,1,4,6,7,6,3,5,22,24,23,0,0,24,23,17,15,14,11,1,0,0,0
2022-03-10 16:00:00,0,1,0,2,2,8,0,9,13,6,11,12,7,4,2,6,7,6,4,4,3,4,2,1,10,3,3,2,10,9,9,3,8,7,0,8,7,6,6,14,7,7,12,9,12,13,12,9,10,8,7,5,6,7,6,0,2,1,2,2,7,4,9,12,16,8,18,13,10,0,17,13,13,10,0,10,1,1,0,0
2022-03-10 17:00:00,0,1,0,2,2,5,7,12,16,15,17,21,34,14,13,12,11,12,13,12,11,7,2,6,7,11,12,11,10,8,9,9,8,7,7,5,7,6,5,11,5,8,14,13,14,13,11,10,10,11,5,9,4,3,2,2,2,7,0,7,7,6,3,5,5,0,11,10,9,0,9,8,11,7,5,5,1,3,0,0
2022-03-10 18:00:00,0,2,0,4,5,6,7,14,15,10,13,7,11,8,6,6,9,7,6,7,9,12,11,10,10,11,12,10,10,8,11,9,9,9,9,7,8,5,3,17,15,13,14,13,15,17,15,14,13,15,16,15,14,15,14,15,11,10,7,4,5,4,5,1,0,1,26,25,24,0,25,23,17,13,11,8,2,5,0,0
2022-03-10 19:00:00,0,3,0,2,2,3,0,7,9,5,6,9,10,9,8,7,0,6,5,7,6,6,5,4,10,14,15,11,11,9,7,7,8,8,9,7,6,4,4,11,13,9,8,14,16,18,17,14,13,8,10,9,13,12,11,9,7,10,0,11,11,9,8,5,4,5,26,22,22,5,31,28,21,14,13,8,3,1,0,0
2022-03-10 20:00:00,0,4,0,2,0,5,0,6,4,8,2,3,3,5,5,0,4,3,4,2,3,1,3,3,5,4,5,4,3,4,5,0,4,3,0,3,2,3,3,6,0,7,7,6,7,8,6,5,5,0,3,2,2,3,3,2,1,4,1,5,5,4,3,5,4,5,14,12,10,13,14,13,8,6,4,3,1,2,0,0
2022-03-10 21:00:00,0,1,0,1,1,1,0,2,1,0,0,2,2,2,0,2,2,1,4,0,3,2,1,0,2,0,3,2,2,2,0,6,5,6,0,4,1,3,0,12,6,9,7,6,10,11,10,9,7,5,4,5,0,1,6,0,4,1,3,4,4,5,3,4,3,0,12,7,6,0,15,5,12,11,9,7,2,0,0,0
2022-03-10 22:00:00,0,2,1,1,1,0,0,2,1,0,0,0,4,2,0,3,1,2,1,1,2,1,1,0,5,6,8,8,3,3,7,6,4,6,5,4,3,1,4,7,8,4,5,4,7,5,4,5,4,4,3,2,3,2,5,3,0,2,3,3,5,7,1,1,0,8,20,18,8,17,19,18,10,8,3,7,2,1,0,0
2022-03-10 23:00:00,0,0,0,0,1,1,0,2,2,1,1,1,2,3,0,0,4,2,2,2,1,9,8,6,9,3,3,7,3,5,4,4,3,0,2,4,3,1,2,6,5,5,0,1,3,5,4,7,3,6,1,3,1,2,3,2,0,2,1,1,2,4,3,4,0,0,6,2,0,5,2,0,0,4,2,0,1,1,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,0,0,0,1,2,0,1,4,0,3,4,0,2,1,3,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,1,1,0,0,2,6,0,11,13,0,11,15,14,2,0,2,3,0,3,2,5,3,0,1,3,4,0,0,0,5,2,2,6,5,5,4,1,1,2,1,0,5,0,4,3,1,0,0,2,0,2,3,5,0,1,0,2,1,0,2,0,0,3,0,4,0,7,5,3,0,4,0,0,1,0,0,0,0,0,0
2022-03-11 07:00:00,0,3,0,0,10,26,19,37,44,43,41,43,40,21,14,4,7,9,8,6,7,5,2,3,5,6,1,0,5,6,3,7,8,10,5,5,0,3,4,3,3,4,5,6,8,5,0,5,7,8,6,9,10,8,8,8,7,4,5,6,9,12,14,10,9,4,20,6,5,0,6,4,3,3,2,2,4,7,0,0
2022-03-11 08:00:00,0,5,4,0,4,10,9,16,25,16,26,41,39,21,6,12,12,8,10,9,11,6,7,8,7,7,8,8,10,10,11,13,16,15,10,11,10,10,13,8,8,11,14,16,14,11,6,10,9,9,10,14,16,17,11,9,10,6,2,8,10,14,17,11,15,13,31,22,20,20,29,0,26,10,10,9,10,5,0,0
2022-03-11 09:00:00,0,9,0,1,3,8,3,10,12,11,13,15,11,9,8,8,8,6,5,6,5,7,0,6,5,6,7,8,9,9,8,6,7,8,7,7,6,6,4,3,1,4,3,5,5,4,3,4,3,4,4,6,7,8,4,7,4,4,1,3,6,4,5,4,7,5,12,11,10,4,11,0,10,6,3,5,7,4,3,0
