Unnamed: 0,1_구민회관입구,2_산장빌라,3_우방아파트,4_일신건영아파트.꿈에그린아파트,5_돈암동일신건영휴먼빌아파트,6_아리랑고개.아리랑시네미디어센터,7_돈암힐스테이트.코오롱하늘채,8_돈암2동주민센터입구.흥천사,9_성신여대입구역,10_돈암시장입구,11_성북구청,12_보문2교,13_성신여대후문,14_용문중고교,15_안암동주민센터,16_보문역,17_성북구청.성북경찰서,18_삼선동주민센터,19_성신여대입구역,20_돈암2동주민센터입구.흥천사,21_돈암힐스테이트.코오롱하늘채,22_돈암동일신건영휴먼빌아파트,23_일신건영아파트.꿈에그린아파트,24_교수단지,25_산장빌라,26_508단지입구,27_508단지삼거리,28_스카이힐스,29_골드하우스,30_파크빌라앞,31_508단지삼거리,32_508단지입구,33_성북참노인전문병원,34_구민회관입구(가상)
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,0,9,12,0,8,3,0,10,3,1,0,0,1,0,0,1,1,1,3,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-12 06:00:00,0,4,4,5,4,5,2,4,3,1,0,1,4,0,1,2,0,3,6,5,4,5,0,4,2,1,1,0,0,0,0,0,0,0
2022-03-12 07:00:00,1,7,10,2,0,0,6,9,1,0,0,0,2,0,1,2,2,3,5,4,1,4,4,2,2,2,0,0,0,2,0,1,0,0
2022-03-12 08:00:00,2,10,13,0,0,13,14,12,5,4,2,0,3,3,2,2,2,4,6,4,3,4,0,4,4,2,0,0,0,0,2,2,0,0
2022-03-12 09:00:00,2,13,15,0,13,19,0,16,6,2,0,1,3,0,2,1,3,4,9,9,7,4,4,5,1,3,0,0,0,1,3,0,0,0
2022-03-12 10:00:00,1,20,21,0,17,23,22,21,6,4,3,2,3,2,3,1,2,3,9,7,6,11,10,7,2,6,0,0,0,0,0,0,0,0
2022-03-12 11:00:00,4,13,19,0,0,21,20,19,7,3,4,3,4,0,3,2,7,8,13,13,12,6,11,11,10,8,0,0,3,3,4,0,0,0
2022-03-12 12:00:00,8,18,20,13,19,20,21,19,7,4,1,2,2,2,1,6,7,11,22,22,16,25,22,19,18,17,13,10,7,4,3,2,0,0
2022-03-12 13:00:00,5,14,16,12,9,23,0,21,7,6,0,5,5,8,7,8,6,12,18,20,20,24,19,19,18,17,15,15,13,10,2,0,7,0
2022-03-12 14:00:00,3,9,10,0,0,8,7,11,4,3,2,2,1,4,4,6,7,11,22,21,21,14,20,14,9,6,5,4,2,1,0,0,0,0
2022-03-12 15:00:00,5,10,10,0,9,11,7,12,2,3,0,0,2,3,5,5,9,11,22,21,18,16,7,14,11,12,7,2,0,0,0,0,0,0
2022-03-12 16:00:00,5,6,9,0,8,9,10,9,4,4,0,3,2,0,1,3,5,11,23,24,25,24,23,20,15,12,9,6,5,1,0,0,0,0
2022-03-12 17:00:00,12,13,14,0,7,10,10,13,9,7,5,0,7,0,6,7,12,13,31,29,30,29,24,23,11,22,15,6,2,1,0,0,1,0
2022-03-12 18:00:00,8,9,10,0,5,13,0,10,4,3,0,0,6,5,1,6,9,15,32,34,34,36,30,18,17,15,13,4,3,1,0,0,0,0
2022-03-12 19:00:00,4,5,7,0,6,8,8,7,5,3,0,2,0,0,2,4,5,16,37,39,38,17,17,29,27,24,13,6,4,2,0,0,0,0
2022-03-12 20:00:00,2,1,4,0,3,2,3,2,2,5,0,3,0,0,2,7,10,13,28,27,26,27,27,21,13,19,12,7,1,0,0,0,0,0
2022-03-12 21:00:00,3,3,0,2,0,3,1,2,1,3,2,2,0,0,0,2,5,6,17,16,9,15,13,9,7,6,4,2,1,0,0,0,0,0
2022-03-12 22:00:00,2,4,3,0,3,4,4,3,2,3,0,0,3,2,3,3,3,10,27,25,0,15,23,19,17,16,11,6,2,1,0,0,0,0
2022-03-12 23:00:00,1,2,3,0,0,1,0,1,0,3,0,3,2,1,1,5,1,13,19,15,18,13,17,12,10,8,7,6,1,0,0,0,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,0,6,3,0,2,0,0,5,3,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 06:00:00,1,5,6,0,3,4,0,3,2,0,0,0,0,0,0,1,0,1,4,3,0,4,0,3,0,1,0,0,0,0,0,0,0,0
2022-03-13 07:00:00,1,5,3,0,0,3,0,1,2,0,0,0,2,1,0,2,2,6,9,3,8,4,2,6,0,5,0,0,0,0,0,0,0,0
2022-03-13 08:00:00,0,14,15,0,6,5,14,5,3,2,0,0,1,2,1,3,0,3,5,6,5,5,4,1,1,1,0,0,0,0,0,0,0,0
2022-03-13 09:00:00,0,11,14,0,0,17,15,15,6,4,1,0,1,2,2,3,3,1,6,5,4,0,0,2,2,1,0,0,0,0,0,0,0,0
2022-03-13 10:00:00,1,11,14,15,12,14,0,12,4,2,1,0,2,1,0,0,3,4,9,4,0,5,7,6,1,4,0,0,0,0,0,0,0,0
2022-03-13 11:00:00,1,7,10,0,0,12,13,12,4,2,1,0,2,0,2,2,4,8,12,13,9,10,9,5,3,4,7,4,3,2,0,0,0,0
2022-03-13 12:00:00,7,18,20,19,0,17,9,19,6,6,5,0,4,0,3,5,10,13,18,19,18,9,0,9,8,6,6,6,5,0,0,0,0,0
2022-03-13 13:00:00,4,7,7,0,6,10,12,12,5,5,3,3,2,3,3,3,3,6,12,14,12,15,12,10,7,9,5,4,2,0,0,0,0,0
2022-03-13 14:00:00,3,6,8,0,5,8,9,5,3,1,1,0,2,0,2,3,4,6,12,10,10,8,7,8,5,3,3,2,0,0,0,0,0,0
2022-03-13 15:00:00,3,8,10,0,0,11,12,10,3,2,1,2,2,1,2,3,4,6,13,4,12,11,7,6,5,4,3,1,0,0,0,0,0,0
2022-03-13 16:00:00,6,9,12,0,0,9,9,7,1,1,0,0,0,2,2,4,7,11,18,17,18,20,14,14,9,7,8,7,5,1,0,0,0,0
2022-03-13 17:00:00,4,6,11,0,3,11,9,10,5,6,0,0,5,4,1,6,5,11,18,17,21,18,15,14,13,10,8,7,4,1,0,0,0,0
2022-03-13 18:00:00,2,8,0,0,0,10,6,11,4,3,2,0,3,0,2,5,4,12,24,22,12,21,20,14,11,10,9,8,2,0,0,0,0,0
2022-03-13 19:00:00,6,6,6,0,5,4,3,5,2,1,0,2,0,0,0,4,6,11,21,0,20,21,20,15,13,0,10,5,2,1,0,0,0,0
2022-03-13 20:00:00,1,2,2,0,0,3,1,2,1,2,1,0,0,1,0,1,3,7,19,19,14,17,13,12,11,10,5,8,4,2,0,0,0,0
2022-03-13 21:00:00,1,1,0,0,0,3,0,1,1,1,0,0,0,2,2,3,5,7,16,17,16,18,17,9,7,7,6,5,1,0,0,0,1,0
2022-03-13 22:00:00,3,5,0,0,0,6,2,5,1,2,0,0,0,0,0,2,2,4,12,12,10,5,11,8,7,4,4,1,0,0,0,0,0,0
2022-03-13 23:00:00,1,0,1,0,0,0,0,0,0,3,0,2,3,0,2,2,3,5,16,12,4,15,15,11,9,8,6,5,4,2,1,0,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,1,11,10,0,8,10,6,9,4,1,0,0,1,0,0,0,1,2,4,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0
2022-03-14 06:00:00,0,13,14,0,13,16,18,16,6,3,3,2,7,6,5,3,0,5,5,4,2,5,6,5,1,2,0,0,0,5,1,0,0,0
2022-03-14 07:00:00,1,20,24,27,28,36,39,36,18,20,18,0,18,8,8,3,5,4,11,0,9,15,18,18,1,16,0,0,0,7,9,9,0,0
2022-03-14 08:00:00,1,26,28,29,25,32,35,29,11,7,3,0,5,5,4,5,3,4,13,11,10,15,13,17,17,14,0,0,0,0,4,0,0,0
2022-03-14 09:00:00,2,17,22,23,20,22,21,19,5,3,2,0,1,0,2,1,6,5,13,12,11,11,10,10,4,6,3,0,0,0,0,0,0,0
2022-03-14 10:00:00,1,13,16,0,0,15,13,13,5,3,2,0,3,4,3,4,5,7,9,8,7,7,8,6,4,4,0,0,0,0,0,0,0,0
2022-03-14 11:00:00,1,13,14,0,12,17,9,15,6,4,2,0,2,1,4,7,10,11,14,13,13,12,11,8,6,5,3,1,0,0,0,7,0,0
2022-03-14 12:00:00,7,11,13,10,0,12,12,9,4,2,4,0,1,3,2,4,6,11,18,20,17,14,18,14,9,13,10,9,5,3,0,0,1,0
2022-03-14 13:00:00,5,10,12,12,0,12,11,10,5,3,0,0,3,4,1,4,5,11,18,21,21,12,20,14,13,12,10,5,3,1,0,2,0,0
2022-03-14 14:00:00,4,9,6,0,0,9,10,12,7,3,2,2,0,1,3,2,4,9,18,18,11,18,17,13,12,10,5,3,1,0,0,0,0,0
2022-03-14 15:00:00,9,11,11,11,0,10,11,9,6,5,4,0,3,3,3,3,4,6,14,15,12,14,13,12,10,11,8,4,3,1,0,0,0,0
2022-03-14 16:00:00,10,11,12,10,9,7,8,10,4,5,3,0,4,19,18,8,17,19,27,26,21,22,24,18,16,15,8,7,4,2,0,0,0,0
2022-03-14 17:00:00,12,13,14,0,8,17,16,14,3,5,4,0,1,4,3,8,10,15,36,36,34,34,29,23,21,16,12,9,5,2,0,0,0,0
2022-03-14 18:00:00,6,9,10,0,9,9,11,10,3,4,5,6,7,0,8,13,18,21,42,46,48,47,42,29,24,22,17,11,3,0,0,0,0,0
2022-03-14 19:00:00,5,8,6,0,4,10,8,9,4,3,2,1,5,4,4,10,13,19,33,31,33,31,28,19,18,16,11,8,6,1,1,0,0,0
2022-03-14 20:00:00,3,1,2,0,0,4,1,0,3,3,0,1,0,1,1,5,8,14,30,31,30,32,29,20,19,12,12,7,5,0,0,0,0,0
2022-03-14 21:00:00,2,3,3,0,0,6,0,4,1,2,0,0,1,0,1,6,6,11,22,22,14,19,15,13,8,7,9,7,4,0,0,0,0,0
2022-03-14 22:00:00,5,3,6,0,0,4,2,3,2,2,2,2,3,0,2,4,7,11,25,21,20,20,19,15,9,14,8,5,4,1,0,0,0,0
2022-03-14 23:00:00,1,1,0,0,0,0,2,0,1,0,0,0,2,2,0,5,6,16,15,15,9,19,19,15,12,11,7,5,2,0,0,0,0,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,0,8,8,0,7,8,0,7,3,3,2,0,1,0,2,1,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0
2022-03-15 06:00:00,0,11,13,0,0,13,15,13,4,3,0,0,4,3,3,3,0,1,4,1,1,5,6,3,2,2,0,0,0,6,7,0,0,0
2022-03-15 07:00:00,1,18,23,0,20,27,30,24,6,8,7,0,6,6,5,3,4,4,11,6,12,17,13,14,11,10,1,0,0,2,3,11,0,0
2022-03-15 08:00:00,1,22,29,0,27,29,31,25,7,3,1,1,4,5,6,4,3,4,10,9,8,13,11,17,11,14,0,0,0,2,0,2,0,0
2022-03-15 09:00:00,1,16,20,10,0,26,20,25,8,4,3,0,2,0,3,4,5,6,10,4,11,4,5,4,5,3,0,0,0,2,0,0,0,0
2022-03-15 10:00:00,1,12,16,0,0,16,17,18,7,3,2,5,4,5,4,2,2,5,6,4,5,4,13,10,6,5,0,0,0,0,0,0,0,0
2022-03-15 11:00:00,3,14,15,14,11,12,13,11,5,5,0,2,1,1,0,1,2,6,14,15,17,17,15,11,9,4,7,4,2,1,0,3,0,0
2022-03-15 12:00:00,2,8,11,8,6,12,11,12,9,7,5,1,2,4,2,1,6,9,16,17,13,16,11,11,10,4,6,4,3,2,0,0,0,0
2022-03-15 13:00:00,6,9,12,7,8,8,13,4,5,4,2,0,0,3,0,1,4,8,13,12,16,15,13,10,8,6,5,4,2,1,0,0,0,0
2022-03-15 14:00:00,5,11,8,0,11,10,12,7,7,7,4,0,3,4,5,4,5,10,19,20,15,15,19,16,14,8,9,5,2,0,0,0,0,0
2022-03-15 15:00:00,11,12,12,0,5,14,7,12,4,7,0,0,4,5,4,4,6,13,18,17,19,19,18,10,7,7,6,5,0,0,0,0,0,0
2022-03-15 16:00:00,4,12,11,10,8,11,12,9,4,6,5,0,5,7,4,7,8,13,28,27,26,24,22,18,14,17,12,8,5,3,1,0,0,0
2022-03-15 17:00:00,7,13,14,0,12,12,13,13,4,5,3,0,5,4,7,9,13,18,27,33,30,28,27,22,16,21,17,15,8,4,1,3,2,0
2022-03-15 18:00:00,9,10,12,0,7,13,12,12,4,7,2,1,7,9,7,12,14,21,41,35,34,33,27,19,18,16,13,8,6,1,0,0,0,0
2022-03-15 19:00:00,6,8,9,6,0,8,4,6,4,3,1,0,0,0,2,10,12,19,34,33,33,35,33,24,22,19,13,7,3,1,2,0,0,0
2022-03-15 20:00:00,2,3,5,0,4,0,1,3,2,4,2,3,3,4,0,5,9,17,38,40,39,38,36,27,26,25,15,8,3,2,0,0,0,0
2022-03-15 21:00:00,4,5,2,0,0,2,0,3,1,4,2,1,3,3,5,5,7,16,26,25,24,24,20,15,13,11,10,8,5,1,0,0,0,0
2022-03-15 22:00:00,3,3,6,0,2,3,3,5,2,2,2,0,0,0,1,7,10,16,29,29,11,28,27,26,18,15,12,7,2,0,0,0,0,0
2022-03-15 23:00:00,1,3,0,0,0,2,0,1,1,2,0,2,1,1,1,3,3,13,15,14,0,14,13,14,9,7,9,5,4,1,1,0,0,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,1,11,12,11,10,5,0,9,4,2,1,0,1,0,1,0,0,2,4,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0
2022-03-16 06:00:00,0,15,20,12,19,17,18,15,5,2,0,1,4,0,3,2,2,3,3,2,2,3,3,2,1,2,0,0,0,0,0,0,0,0
2022-03-16 07:00:00,1,18,26,0,20,26,25,26,7,7,6,1,7,7,5,4,3,6,13,9,10,16,17,17,16,10,0,0,0,4,0,3,0,0
2022-03-16 08:00:00,1,31,38,33,31,38,39,35,11,7,4,4,3,4,4,4,3,3,14,15,13,14,13,20,6,18,0,0,0,2,0,0,0,0
2022-03-16 09:00:00,1,18,21,0,20,25,25,26,6,3,2,1,6,2,5,3,2,6,12,10,9,11,10,6,3,3,0,0,0,4,0,0,0,0
2022-03-16 10:00:00,1,16,20,0,12,21,21,20,8,6,5,2,1,3,2,1,3,4,8,7,9,11,13,7,0,4,0,0,0,0,1,0,0,0
2022-03-16 11:00:00,1,14,16,0,14,14,0,12,7,5,3,1,2,1,2,4,5,8,13,13,12,13,12,10,8,11,5,4,0,0,2,0,0,0
2022-03-16 12:00:00,6,10,13,11,9,16,16,14,4,4,3,0,2,2,1,3,6,8,15,16,11,17,16,12,11,10,6,4,4,1,0,0,0,0
2022-03-16 13:00:00,7,14,15,0,14,12,11,14,8,4,2,0,3,4,5,5,6,11,26,25,27,27,24,20,17,16,12,8,5,1,0,0,0,0
2022-03-16 14:00:00,3,7,10,0,2,10,8,8,3,3,2,1,2,0,1,5,6,9,16,15,12,14,13,12,10,6,6,5,2,0,0,4,0,1
2022-03-16 15:00:00,8,11,12,11,4,7,6,6,3,2,3,0,4,4,5,4,6,10,18,14,18,18,14,12,11,7,8,3,1,0,0,0,0,0
2022-03-16 16:00:00,8,14,15,0,6,18,17,17,3,3,0,2,2,1,4,8,13,17,27,27,24,26,26,22,19,17,12,9,5,0,0,0,0,0
2022-03-16 17:00:00,6,11,15,0,10,13,13,13,7,10,9,8,7,2,3,7,10,14,27,25,25,25,24,19,15,13,11,8,5,3,0,0,0,0
2022-03-16 18:00:00,6,9,10,0,7,13,15,13,5,7,6,0,4,8,9,17,19,26,50,50,39,37,36,30,29,28,17,8,4,1,0,0,0,0
2022-03-16 19:00:00,5,6,8,0,4,11,10,11,4,5,0,2,6,0,8,14,18,30,49,50,45,44,40,28,26,24,18,10,3,1,0,0,0,0
2022-03-16 20:00:00,2,3,4,5,0,4,0,3,3,4,0,2,0,3,1,4,6,12,33,31,30,32,31,24,21,20,12,8,4,1,0,0,0,0
2022-03-16 21:00:00,3,5,1,2,4,2,1,2,1,2,0,1,0,1,2,4,5,11,27,26,12,18,21,16,12,13,10,8,4,0,0,0,0,0
2022-03-16 22:00:00,3,4,3,0,3,4,3,4,2,4,3,0,3,5,4,5,6,10,26,22,23,21,17,18,16,11,11,9,1,0,0,0,0,0
2022-03-16 23:00:00,1,1,2,0,0,1,2,0,1,2,0,0,0,1,1,3,5,7,20,23,26,24,23,14,12,11,9,6,4,0,0,0,0,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,0,8,11,0,6,8,0,10,5,3,1,0,2,2,2,1,0,1,3,0,1,2,0,0,0,1,0,0,0,0,0,3,0,0
2022-03-17 06:00:00,1,8,11,11,10,14,7,12,2,2,1,0,4,3,3,2,2,4,4,4,1,5,3,4,3,2,0,0,0,6,7,0,0,0
2022-03-17 07:00:00,1,34,36,37,22,38,37,36,8,6,4,0,5,4,4,3,4,5,11,5,9,15,18,20,3,19,1,0,0,0,0,10,0,0
2022-03-17 08:00:00,2,25,31,30,28,32,35,28,9,5,7,6,7,9,8,7,3,4,11,11,10,11,11,11,10,9,0,0,0,4,0,0,1,0
2022-03-17 09:00:00,1,21,26,27,26,25,24,21,6,4,3,0,4,5,4,3,5,5,7,5,6,7,7,6,7,4,0,0,0,0,0,0,0,0
2022-03-17 10:00:00,1,9,11,0,0,10,11,10,4,3,2,0,1,1,1,1,2,4,10,3,9,9,8,5,4,2,0,0,0,0,0,0,0,0
2022-03-17 11:00:00,2,10,13,12,11,13,7,10,4,5,1,4,3,2,2,2,4,7,13,10,12,10,8,6,5,5,3,2,0,0,0,2,0,0
2022-03-17 12:00:00,4,9,12,11,2,15,14,14,4,3,3,0,2,0,0,1,5,9,12,9,11,11,10,9,6,5,6,4,0,1,0,0,0,0
2022-03-17 13:00:00,5,9,10,9,8,13,11,14,8,5,4,3,3,2,0,3,3,9,15,16,13,17,14,13,14,13,9,5,2,3,0,0,0,0
2022-03-17 14:00:00,4,8,9,0,8,11,9,8,3,2,0,0,2,1,3,4,5,11,14,14,13,14,14,11,10,9,6,4,4,2,0,0,1,0
2022-03-17 15:00:00,10,8,11,0,6,10,11,9,5,3,2,0,0,3,3,3,4,10,17,16,19,20,21,14,13,11,7,5,4,3,0,0,0,0
2022-03-17 16:00:00,7,14,15,6,5,15,3,16,10,7,3,2,4,0,6,7,8,17,30,30,30,19,28,24,23,22,11,4,2,1,0,0,0,0
2022-03-17 17:00:00,8,11,12,7,4,8,8,8,3,3,0,1,4,2,2,6,11,16,36,37,36,35,36,28,24,21,14,6,4,2,0,0,0,0
2022-03-17 18:00:00,8,10,12,5,4,13,16,12,5,6,5,4,4,5,6,12,15,23,42,40,39,38,35,27,21,18,15,9,3,1,0,0,0,0
2022-03-17 19:00:00,6,4,5,0,5,8,5,6,4,4,3,1,5,1,4,10,13,19,37,39,37,34,29,21,20,17,12,9,4,0,0,0,0,0
2022-03-17 20:00:00,1,2,2,0,0,2,0,2,1,4,0,0,0,0,3,6,5,15,29,32,28,26,29,25,22,14,15,6,4,0,0,0,0,0
2022-03-17 21:00:00,1,2,3,0,2,2,3,0,2,1,0,3,1,2,0,5,6,9,24,26,13,21,22,18,14,10,9,5,3,1,0,0,0,0
2022-03-17 22:00:00,2,2,0,0,0,3,3,4,3,4,3,2,2,3,5,6,7,14,21,19,22,21,20,15,12,11,9,5,3,0,0,0,0,0
2022-03-17 23:00:00,0,2,2,0,0,1,0,1,1,0,0,0,1,0,1,3,4,9,15,19,20,15,18,12,10,9,8,6,2,0,0,1,0,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,0,9,10,0,9,8,0,6,3,1,1,0,0,0,1,0,0,1,4,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0
2022-03-18 06:00:00,0,8,10,6,0,12,11,13,3,0,0,2,4,0,2,2,1,2,4,1,1,5,2,1,1,4,3,0,0,0,0,0,0,0
2022-03-18 07:00:00,2,21,26,25,26,27,30,30,12,11,10,0,7,5,4,4,2,6,10,11,10,15,16,14,0,13,0,0,0,3,0,7,0,0
2022-03-18 08:00:00,1,25,30,22,22,29,33,31,10,5,3,0,4,5,5,5,4,4,13,13,10,12,11,11,10,7,0,0,0,3,4,10,0,0
2022-03-18 09:00:00,1,18,23,0,21,21,20,18,5,3,0,1,3,4,6,3,2,3,8,8,5,9,3,8,6,4,0,0,0,0,0,0,0,0
2022-03-18 10:00:00,1,22,23,0,22,20,21,20,8,6,3,1,2,1,0,1,2,5,11,8,9,7,6,7,6,5,0,0,0,0,2,0,0,0
2022-03-18 11:00:00,1,11,13,13,12,13,12,10,3,3,0,0,2,0,2,3,5,9,14,13,14,15,15,8,6,5,0,0,0,0,0,0,0,0
2022-03-18 12:00:00,2,5,8,9,8,14,15,14,4,5,3,2,0,1,2,3,6,10,15,18,11,19,17,13,12,10,9,6,4,1,0,0,0,0
2022-03-18 13:00:00,4,11,9,7,0,13,14,13,5,5,3,0,4,2,6,6,8,14,24,22,23,22,20,16,15,8,11,6,5,3,0,0,0,0
2022-03-18 14:00:00,4,14,8,0,7,15,16,14,4,4,0,0,3,3,0,5,9,13,16,17,19,12,16,13,11,10,6,4,2,1,0,0,0,0
2022-03-18 15:00:00,7,10,7,0,6,8,7,8,3,3,2,1,3,2,6,4,9,11,18,19,20,21,20,16,14,12,8,3,0,1,0,0,0,0
2022-03-18 16:00:00,11,12,12,0,10,9,9,10,5,6,0,0,4,3,4,6,8,16,24,21,23,24,22,17,14,10,7,4,1,0,0,0,0,0
2022-03-18 17:00:00,10,18,21,0,11,21,20,18,6,7,0,2,6,2,4,7,11,19,35,36,13,37,33,23,20,19,12,9,3,0,0,0,0,0
2022-03-18 18:00:00,8,13,13,0,12,12,11,11,5,6,3,0,2,5,4,11,14,26,41,33,34,34,28,20,19,17,14,7,5,3,0,2,0,0
2022-03-18 19:00:00,3,6,7,0,4,6,0,4,3,3,0,3,1,2,2,7,11,15,33,39,37,36,33,24,23,22,16,8,3,0,0,0,0,0
2022-03-18 20:00:00,2,2,2,0,0,3,0,4,3,4,0,1,2,1,3,4,4,11,27,20,27,7,26,18,15,2,10,6,3,0,0,0,0,0
2022-03-18 21:00:00,0,3,0,0,0,4,0,2,1,1,0,1,2,0,1,3,2,9,19,18,18,19,18,11,10,7,8,5,1,0,0,0,0,0
2022-03-18 22:00:00,2,3,0,0,0,1,2,2,1,3,3,0,3,1,2,3,7,22,24,24,23,24,23,20,18,17,12,6,1,0,0,0,0,0
2022-03-18 23:00:00,0,0,0,0,0,1,0,2,0,1,0,0,2,0,0,5,6,21,16,15,9,19,15,8,7,6,5,3,2,0,0,0,0,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
