Unnamed: 0,1_개포동차고지(가상),2_래미안블레스티지아파트,3_개포1단지연금매장,4_개포고등학교,5_개일초등학교앞,6_그랑프리백화점,7_중대부고,8_단대부고.대치아이파크아파트,9_한티역,10_도성초등학교,11_진선여자중고등학교,12_선릉역.선정릉정문,13_선정릉역.무형문화재전수회관,14_한국토지주택공사앞,15_강남보건소.강남구립국제교육원,16_강남구청역,17_영동고교앞,18_일지아트홀.압구정동노인복지센터,19_한양아파트.압구정로데오역,20_압구정파출소,21_현대아파트,22_광림교회.현대고등학교,23_신사중학교,24_한남대교전망카페,25_한남5거리,26_순천향대학병원,27_서울백병원.국가인권위.안중근활동터,28_을지로2가.기업은행본점.서울노동청,29_을지로입구.시청입구,30_서소문,31_충정로역2호선,32_아현가구단지,33_아현역,34_웨딩타운,35_이대역,36_연세로.문학의거리,37_연세로.명물거리,38_세브란스병원,39_신촌기차역,40_이대역,41_웨딩타운,42_아현역,43_아현동가구단지,44_종근당.충정로역,45_서소문,46_시청광장,47_을지로입구.로얄호텔,48_남대문세무서.서울백병원,49_남산1호터널,50_순천향대학병원.한남오거리,51_신사중학교,52_광림교회.현대고등학교,53_현대아파트,54_압구정파출소,55_한양아파트.압구정로데오역,56_일지아트홀,57_영동고등학교현대아파트,58_강남구청역,59_강남보건소.강남구립국제교육원,60_한국토지주택공사앞,61_선정릉역.무형문화재전수회관,62_선릉역,63_진선여자중고등학교,64_역삼e-편한세상이아파트,65_한티역,66_도곡렉슬아파트정문,67_중대부고앞,68_그랑프리백화점,69_구룡중학교앞,70_개포고등학교앞,71_개포1단지,72_개포중학교,73_개포동차고지(종점가상)
2022-04-05 15:00:00,5,7,9,26,34,30,39,27,19,19,26,30,29,27,18,17,22,25,28,25,25,27,31,20,26,21,23,25,23,19,16,15,13,9,7,4,5,12,15,17,16,15,16,17,14,17,18,20,22,17,18,19,16,15,16,15,25,24,23,21,21,21,22,15,15,10,10,10,10,8,5,2,0
2022-04-05 16:00:00,2,7,17,5,18,17,22,20,19,18,18,19,21,19,23,21,20,24,28,26,23,26,30,28,22,21,25,23,24,26,16,14,9,8,9,4,7,11,14,17,18,17,18,18,22,22,29,26,18,26,16,22,25,25,26,21,30,27,21,17,18,17,23,18,15,15,14,14,11,9,7,1,1
2022-04-05 17:00:00,3,9,18,17,17,20,22,21,19,18,16,24,27,26,22,26,22,23,24,26,29,28,29,28,25,28,31,30,32,33,23,22,16,12,8,4,4,10,13,19,18,19,24,31,42,51,49,36,33,33,18,17,21,23,19,28,32,23,19,16,13,15,16,11,14,9,6,12,10,8,4,0,0
2022-04-05 18:00:00,2,5,15,18,16,12,16,20,17,22,24,27,26,29,27,29,29,30,33,35,32,34,36,34,28,34,39,24,26,34,31,28,20,17,13,5,5,11,15,17,15,14,15,18,33,37,52,53,52,46,29,27,27,28,23,25,38,33,34,35,20,15,22,19,17,18,16,21,18,14,11,3,0
2022-04-05 19:00:00,1,6,12,8,11,6,7,5,10,10,11,16,20,18,16,14,16,19,25,28,26,31,31,32,26,24,38,36,34,38,30,26,20,19,12,7,9,6,9,12,9,13,11,15,16,19,18,26,27,29,24,26,24,16,16,26,30,22,24,28,24,19,15,13,14,13,12,18,14,12,10,1,0
2022-04-05 20:00:00,1,2,5,5,6,5,5,3,5,8,9,10,10,8,10,10,11,20,17,18,18,24,27,26,20,18,19,22,24,29,20,17,12,10,7,5,5,7,14,19,10,18,10,19,19,20,25,27,16,22,19,19,20,18,16,28,32,24,23,23,18,16,15,13,17,14,13,9,7,4,9,1,0
2022-04-05 21:00:00,1,1,3,3,3,5,6,6,9,13,17,17,17,16,16,13,13,14,25,26,23,22,30,29,23,21,19,19,22,20,26,24,20,18,6,6,9,11,9,14,16,15,14,13,18,21,21,20,0,17,13,14,13,12,11,23,36,16,20,20,16,14,12,10,12,11,9,10,6,3,3,1,0
2022-04-05 22:00:00,0,4,1,2,5,4,5,6,7,16,24,27,24,24,22,19,17,18,23,25,25,30,34,33,30,29,32,33,31,28,23,14,12,11,8,6,7,12,13,16,17,15,12,16,15,16,19,17,13,13,14,13,16,17,20,25,27,23,23,22,15,9,12,13,17,16,14,14,12,10,5,2,0
2022-04-05 23:00:00,0,1,1,0,2,0,4,4,6,9,8,7,9,6,7,8,6,12,11,13,13,13,19,20,17,15,18,20,21,22,15,19,12,10,7,5,6,13,12,13,12,12,12,11,14,15,16,14,12,17,16,17,17,15,13,18,14,17,20,19,10,10,6,6,8,3,2,8,5,6,3,1,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,2,3,0,2,0,4,2,5,6,4,4,11,14,3,16,15,13,13,14,15,14,13,12,15,13,13,11,12,8,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,2,3,4,5,2,3,4,3,2,4,4,4,3,4,5,4,5,3,4,4,7,6,6,5,10,13,11,6,5,4,5,6,7,8,7,7,6,3,7,21,22,26,29,34,28,24,21,20,4,19,10,17,16,10,9,10,0,9,8,0,7,4,6,0,0,0,0,0,0,0,0,0,0
2022-04-06 06:00:00,2,3,4,6,7,2,3,4,6,10,10,14,12,6,11,11,14,7,7,7,6,8,11,5,14,8,9,8,6,6,4,3,4,4,3,3,3,8,5,9,10,14,15,19,14,13,9,12,7,7,7,6,7,8,6,4,5,5,5,5,8,20,24,25,14,24,5,23,19,19,1,0,0
2022-04-06 07:00:00,5,11,15,17,19,15,20,21,23,31,30,29,22,21,21,25,17,17,18,22,21,20,27,28,32,30,39,29,22,10,7,8,7,3,3,7,7,10,17,24,29,34,36,31,30,28,25,22,23,18,20,21,20,21,20,19,16,18,19,18,20,14,14,18,23,22,14,13,10,4,3,2,0
2022-04-06 08:00:00,3,32,34,36,25,17,18,19,22,21,21,23,32,33,30,33,22,21,27,29,27,28,32,38,42,45,46,38,34,18,17,18,10,9,7,16,15,8,16,25,28,29,37,42,33,31,28,26,23,35,25,22,25,23,23,24,26,31,33,29,28,10,8,8,9,9,9,11,5,5,2,0,0
2022-04-06 09:00:00,2,8,15,16,17,13,14,15,21,21,20,26,25,24,24,36,22,13,13,11,12,15,15,16,16,18,30,27,22,16,13,16,14,13,10,15,12,8,9,15,16,22,25,29,23,23,22,22,21,37,30,29,25,21,18,13,15,13,14,13,15,11,9,8,11,10,1,6,3,2,2,0,0
2022-04-06 10:00:00,2,8,11,12,13,11,12,10,11,10,10,14,19,16,18,19,15,12,12,12,11,13,13,14,13,14,14,15,15,14,11,9,9,10,9,9,6,7,14,15,10,12,14,16,15,11,11,15,9,20,17,17,17,13,11,8,8,7,8,8,7,5,5,6,7,8,7,7,6,4,3,1,0
2022-04-06 11:00:00,2,7,11,14,15,14,14,12,9,10,17,16,13,13,13,16,13,14,12,11,14,13,22,19,18,21,17,16,15,13,13,12,12,11,6,8,7,8,10,11,11,14,15,17,20,22,19,20,21,24,18,20,16,15,14,10,11,10,13,12,10,8,12,11,12,3,5,6,4,2,2,1,0
2022-04-06 12:00:00,2,4,8,7,9,6,8,6,10,11,9,14,13,13,15,16,14,13,14,14,14,16,24,25,20,20,20,19,19,17,14,12,9,6,7,7,6,7,9,11,13,14,16,17,20,23,26,25,23,24,13,12,19,14,12,11,13,14,10,10,7,6,8,8,8,6,6,4,2,3,2,1,0
2022-04-06 13:00:00,3,5,7,7,9,13,12,11,12,14,15,16,16,17,17,17,14,14,15,16,18,20,26,25,18,15,17,14,19,20,15,10,11,9,6,7,7,4,9,9,12,14,15,16,20,21,22,19,20,20,20,16,17,16,13,13,14,11,13,13,12,12,12,9,10,8,7,10,8,5,3,1,0
2022-04-06 14:00:00,3,9,7,10,18,19,19,15,15,13,14,26,29,26,23,19,19,16,18,17,15,14,16,19,16,18,18,18,16,9,8,8,6,7,5,6,8,13,15,19,9,9,11,11,15,11,17,22,7,23,16,15,15,14,14,15,16,14,13,14,11,10,13,10,12,14,12,7,11,9,8,0,0
2022-04-06 15:00:00,2,9,7,27,32,32,28,18,14,14,14,17,14,15,15,13,16,20,24,28,28,24,29,30,24,25,28,31,32,31,24,22,16,13,11,4,5,12,16,17,19,19,22,23,24,25,27,24,25,26,18,19,18,16,14,17,29,30,31,29,16,17,14,12,13,14,13,10,7,6,4,1,0
2022-04-06 16:00:00,5,6,21,25,22,19,36,33,20,22,19,25,20,17,13,14,16,18,21,20,24,26,35,24,29,29,26,25,21,22,18,15,11,12,8,7,7,15,17,20,19,20,19,22,23,22,26,31,30,29,21,26,22,26,28,27,27,21,17,16,29,26,23,15,14,13,11,14,12,10,4,2,0
2022-04-06 17:00:00,1,8,21,22,20,19,20,21,18,18,17,21,23,23,23,23,26,22,27,24,20,22,23,22,29,31,29,23,24,27,22,22,11,12,9,6,5,13,13,19,20,24,24,22,33,35,40,45,44,42,25,23,22,20,18,20,35,25,21,18,12,12,12,14,14,13,11,8,6,5,7,3,0
2022-04-06 18:00:00,1,8,11,13,11,13,18,18,17,21,22,26,23,25,27,29,34,31,33,32,31,30,38,40,33,34,36,39,38,45,41,37,27,23,19,10,10,11,17,21,18,20,22,25,38,43,52,52,51,42,33,30,25,25,27,45,55,31,32,33,25,19,26,23,23,22,17,21,17,16,10,1,0
2022-04-06 19:00:00,1,2,7,0,6,6,7,8,12,11,12,17,20,17,13,13,16,21,25,30,25,26,36,33,29,24,26,28,28,24,23,23,15,11,9,6,7,4,7,12,13,14,17,6,19,24,41,37,38,27,17,18,22,23,21,28,41,32,32,32,27,23,21,18,10,8,6,8,17,15,10,0,0
2022-04-06 20:00:00,1,4,6,7,3,7,9,0,11,11,10,13,13,14,14,14,12,15,20,24,27,32,32,29,23,18,26,24,23,23,20,19,12,9,7,5,7,8,11,11,13,16,15,8,16,15,16,21,14,15,14,11,12,14,13,22,24,15,14,13,19,11,11,10,13,14,5,15,13,11,9,4,0
2022-04-06 21:00:00,0,3,4,3,4,6,5,4,13,17,11,15,13,12,12,12,14,20,25,23,25,27,32,29,29,33,33,34,33,32,30,24,15,13,9,5,6,8,10,11,9,12,12,10,16,18,22,20,9,18,15,13,14,16,17,18,26,18,18,19,18,14,12,10,9,8,7,7,6,6,4,0,0
2022-04-06 22:00:00,0,1,3,2,4,3,7,8,9,16,22,22,22,20,14,13,18,21,22,21,19,23,27,26,24,23,25,24,24,23,27,21,16,15,9,5,7,12,15,18,4,17,17,19,21,22,20,23,17,22,20,19,18,16,20,26,27,24,23,23,19,16,13,12,12,11,8,11,6,5,3,1,0
2022-04-06 23:00:00,0,1,1,0,2,5,3,2,3,5,7,10,9,9,10,11,12,13,13,12,14,16,18,17,15,15,21,16,20,18,14,12,8,7,4,5,11,14,16,15,11,11,10,10,12,15,16,15,7,14,11,12,13,15,15,14,17,17,20,18,19,16,12,9,8,7,3,5,6,5,4,1,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,1,1,1,0,0,3,2,1,4,3,5,7,9,0,10,10,9,11,11,2,11,12,14,17,16,14,12,15,13,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,2,3,4,4,4,3,1,2,5,5,5,9,3,8,9,7,6,5,6,0,5,5,6,5,7,11,9,8,13,9,10,8,7,8,7,6,3,4,8,13,6,16,20,23,20,20,20,21,19,22,20,17,11,9,8,0,7,0,6,4,3,2,0,3,0,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,3,6,9,11,11,8,7,6,9,8,5,7,7,6,8,9,8,7,8,6,7,6,8,5,7,8,8,6,7,4,4,3,4,4,4,5,5,5,7,9,11,16,17,21,18,12,16,9,9,15,13,12,8,7,5,6,7,7,3,7,7,23,24,7,10,23,6,12,11,18,1,1,0
2022-04-07 07:00:00,3,17,19,26,25,18,19,18,24,26,22,24,27,28,27,31,22,21,24,27,29,17,24,29,25,32,35,27,21,13,8,7,7,11,7,17,12,10,19,23,27,32,38,32,31,30,27,24,16,21,18,18,22,21,17,16,13,10,18,16,15,10,11,20,24,22,14,13,9,2,0,1,0
2022-04-07 08:00:00,3,25,30,32,28,18,19,18,19,23,25,24,32,30,25,40,27,18,22,26,22,30,31,34,35,41,43,37,31,18,11,11,10,10,9,20,19,11,18,26,28,32,37,39,35,37,35,34,28,31,25,22,23,22,25,24,22,25,26,25,22,12,9,8,10,6,11,14,7,3,3,1,0
2022-04-07 09:00:00,2,5,8,7,10,8,11,12,14,16,17,19,21,22,21,31,20,13,15,17,16,17,22,17,20,22,26,23,19,15,13,12,12,11,8,9,8,11,10,13,18,18,21,28,27,22,25,25,24,46,33,27,40,34,31,18,15,15,16,15,15,9,5,9,6,7,6,4,3,0,1,0,0
2022-04-07 10:00:00,3,6,8,9,10,10,12,10,14,16,16,20,17,22,23,25,20,16,17,19,15,16,18,17,17,22,26,25,21,17,15,11,12,13,6,6,5,6,9,12,15,17,18,23,17,16,14,14,13,19,14,14,15,24,18,12,10,9,11,12,12,10,8,5,4,3,2,1,0,2,2,0,0
2022-04-07 11:00:00,2,5,6,8,6,8,9,10,11,14,8,14,13,14,14,13,12,9,13,14,13,14,24,24,19,21,21,26,25,15,13,13,11,10,8,7,7,5,8,11,12,13,12,14,15,15,16,20,19,26,22,21,20,17,12,8,10,8,10,9,9,9,8,6,5,4,3,5,4,3,3,0,0
2022-04-07 12:00:00,1,4,7,9,11,11,14,12,13,13,15,19,17,17,20,18,16,13,15,16,14,16,18,18,16,17,21,18,22,21,18,11,15,5,11,8,7,6,12,13,14,17,20,21,22,26,28,20,18,27,23,23,19,16,13,12,12,11,13,12,8,8,7,8,10,9,8,8,6,4,2,0,0
2022-04-07 13:00:00,2,7,8,9,10,8,13,13,17,14,10,17,16,16,16,16,16,17,14,15,13,12,15,15,13,14,14,16,14,15,13,11,10,13,7,6,6,7,8,13,7,14,16,17,17,19,19,18,20,24,18,11,17,15,17,16,18,14,15,15,12,10,8,11,10,9,9,6,5,6,4,1,0
2022-04-07 14:00:00,1,5,6,9,11,13,12,12,9,9,13,19,21,18,17,17,16,22,20,21,20,22,28,23,27,27,26,22,22,21,19,16,14,12,8,7,6,10,10,11,12,13,15,14,17,17,17,17,14,21,17,16,18,18,12,13,11,11,11,15,15,11,11,7,9,10,7,10,8,4,2,1,0
2022-04-07 15:00:00,5,6,11,8,19,20,18,12,11,13,16,17,18,15,18,24,36,35,35,35,31,27,29,27,17,18,20,22,19,15,14,11,12,11,8,7,7,8,9,12,7,9,10,13,14,17,20,17,17,26,18,17,16,15,18,17,31,23,24,23,23,20,19,15,12,9,7,6,13,7,8,3,0
2022-04-07 16:00:00,2,8,23,37,39,32,41,30,19,16,18,23,21,14,21,21,19,18,23,22,25,24,26,26,28,22,33,32,28,25,20,16,11,10,6,9,5,15,20,24,22,26,24,25,25,25,28,32,21,32,26,23,28,28,29,37,38,33,28,24,33,36,30,26,24,18,17,9,6,5,2,1,0
2022-04-07 17:00:00,2,8,16,17,18,13,20,19,21,20,17,28,22,22,20,21,24,25,26,30,25,26,32,30,27,31,31,31,31,26,20,20,18,15,10,7,5,10,11,15,13,17,17,21,22,24,26,31,31,31,22,17,18,21,17,26,42,35,32,26,18,20,21,17,16,15,9,15,12,4,9,1,0
2022-04-07 18:00:00,1,6,12,13,14,12,16,16,15,19,16,31,24,26,27,28,26,27,33,33,28,29,45,48,33,25,30,31,35,35,29,26,18,16,14,8,9,9,14,19,11,23,24,27,33,43,57,57,54,35,29,31,32,32,28,31,51,25,26,25,21,18,12,14,15,16,15,18,14,10,8,2,0
2022-04-07 19:00:00,1,3,5,5,7,8,6,8,12,14,11,14,20,22,21,24,25,21,22,24,22,24,32,35,30,28,34,31,29,25,21,18,14,12,9,6,6,7,10,13,14,15,16,20,26,30,29,31,28,32,24,24,26,23,17,21,46,32,34,36,24,15,13,10,11,11,12,15,13,9,7,2,0
2022-04-07 20:00:00,2,2,6,7,6,7,9,11,10,10,12,15,15,14,15,14,16,17,22,25,21,24,30,29,23,23,22,19,21,22,19,16,12,13,8,3,8,9,11,13,14,15,17,16,18,20,21,26,25,23,16,15,12,14,13,18,23,17,18,18,16,10,13,12,14,12,10,10,9,8,6,2,0
2022-04-07 21:00:00,1,4,6,1,2,5,5,3,5,7,12,11,12,16,16,14,15,19,18,17,17,19,25,24,24,22,29,32,34,33,26,20,16,13,7,5,7,9,11,14,13,12,14,13,13,15,14,16,16,13,17,21,19,18,17,22,26,23,25,25,23,17,14,14,16,13,10,10,9,6,3,3,0
2022-04-07 22:00:00,1,3,3,2,4,4,7,10,18,26,27,24,24,26,22,25,22,25,27,29,29,32,36,35,30,27,28,27,30,27,22,19,15,10,6,4,8,11,17,20,19,20,12,22,30,33,37,36,34,31,26,22,23,24,21,31,33,24,21,20,20,15,16,16,16,11,13,13,7,4,2,1,0
2022-04-07 23:00:00,0,1,1,1,2,1,3,3,4,8,9,8,7,7,6,8,10,11,14,15,16,18,22,19,18,19,21,23,15,16,15,13,10,7,4,3,7,15,14,14,13,13,12,15,12,17,16,13,12,15,13,14,15,14,15,20,23,17,16,14,15,13,12,10,8,6,6,9,5,4,2,2,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,2,0,2,0,1,3,2,1,3,3,3,9,10,2,11,4,10,10,5,6,8,4,9,12,12,11,9,8,7,5,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,2,3,4,2,1,3,1,2,3,4,7,6,5,4,5,7,6,5,6,4,8,6,7,5,6,7,8,8,8,7,7,5,5,6,5,5,4,3,8,18,21,23,29,29,26,24,22,19,4,28,25,23,20,20,18,17,8,15,12,11,8,7,9,8,0,0,0,0,0,0,0,0,0
2022-04-08 06:00:00,2,5,5,7,6,3,4,4,5,5,6,10,10,10,9,10,7,6,8,7,10,6,9,10,10,10,13,9,8,4,3,2,5,0,4,5,4,4,9,14,14,16,16,16,12,10,17,10,9,6,5,5,6,7,6,8,8,8,7,7,9,22,23,10,8,3,7,15,10,15,1,0,0
2022-04-08 07:00:00,2,17,22,23,17,12,15,18,26,32,34,37,37,42,41,44,26,21,21,24,26,25,27,28,27,31,30,27,23,16,12,10,5,4,4,20,7,10,22,34,37,36,41,48,38,32,26,24,19,25,23,18,19,18,19,16,9,9,10,10,8,7,7,16,18,21,19,18,15,3,2,0,0
2022-04-08 08:00:00,2,25,32,36,22,20,20,16,21,23,20,29,25,24,24,37,20,15,20,23,20,24,23,27,30,33,40,33,26,13,9,11,10,11,9,13,20,13,20,26,29,33,40,47,42,37,36,36,34,47,33,30,32,30,34,29,27,23,25,22,23,14,10,11,8,7,10,12,5,4,3,0,0
2022-04-08 09:00:00,4,12,17,21,23,18,16,15,15,22,20,29,33,33,27,42,23,21,20,18,16,19,22,22,25,33,36,32,29,20,12,10,10,7,8,8,7,5,11,10,12,17,21,21,19,18,20,22,13,26,21,20,21,18,19,16,14,16,14,12,11,7,4,6,5,5,4,4,3,2,2,0,0
2022-04-08 10:00:00,1,8,6,11,12,15,16,13,14,14,14,16,20,23,20,26,15,13,14,16,15,14,18,13,13,15,18,17,15,13,13,9,12,11,10,8,5,9,13,15,18,18,22,23,27,30,27,23,11,23,19,18,18,16,15,11,12,11,9,9,8,10,8,8,7,3,4,7,6,5,4,0,0
2022-04-08 11:00:00,2,6,9,10,7,7,9,9,10,9,8,11,17,15,15,13,11,10,11,14,15,15,16,18,18,18,21,20,20,17,15,14,13,11,6,6,7,8,12,15,15,20,19,19,20,19,17,21,19,24,18,14,14,12,11,13,11,14,15,15,15,11,8,8,11,6,9,5,3,4,2,1,0
2022-04-08 12:00:00,1,9,11,13,12,8,11,12,12,13,12,18,21,22,17,16,13,13,15,14,14,16,29,18,17,17,19,16,16,12,12,10,10,6,6,7,9,14,15,17,13,19,20,22,21,17,18,24,26,35,27,27,20,18,18,22,22,19,15,14,12,9,9,10,10,4,9,9,6,5,3,0,0
2022-04-08 13:00:00,4,8,10,10,9,11,12,14,10,10,11,11,11,11,14,16,14,14,11,14,16,19,18,17,18,20,20,20,18,14,12,9,9,8,7,9,8,8,9,17,11,16,18,17,19,20,24,28,27,33,26,27,24,14,12,14,13,10,16,15,14,11,14,12,12,12,11,8,7,5,4,3,0
2022-04-08 14:00:00,4,7,10,10,10,10,11,11,12,13,14,18,20,20,21,18,21,25,24,25,20,24,25,22,20,22,24,21,21,14,10,4,8,8,6,0,0,0,16,20,21,23,24,25,26,29,30,31,32,29,21,26,28,24,20,18,27,27,27,26,26,20,24,21,13,11,10,8,6,4,3,0,0
2022-04-08 15:00:00,2,7,10,38,41,36,32,26,20,19,26,29,27,24,22,22,23,22,30,35,31,34,47,44,46,41,37,28,26,27,23,22,19,15,8,8,0,0,11,14,14,19,20,21,22,23,25,26,24,27,24,24,26,22,20,26,27,16,13,17,17,13,12,16,18,17,14,13,30,27,22,1,0
2022-04-08 16:00:00,2,9,16,17,20,21,23,20,18,16,14,18,25,23,24,24,23,20,21,26,28,32,35,24,24,29,39,35,34,32,29,22,21,16,5,0,0,0,13,18,17,21,23,26,30,35,28,31,23,30,26,22,20,17,18,21,30,23,22,18,25,21,22,21,21,21,18,14,11,9,5,2,0
2022-04-08 17:00:00,2,8,21,19,18,14,16,14,16,23,18,24,24,25,20,22,21,26,31,34,25,26,41,34,28,31,42,40,36,38,30,26,25,16,9,2,0,0,15,16,16,9,21,21,24,33,36,41,39,48,32,32,28,21,21,24,31,24,25,21,18,16,17,16,15,14,11,9,6,7,4,1,0
2022-04-08 18:00:00,2,7,18,19,15,13,20,22,21,21,20,40,36,37,39,35,30,34,42,38,38,40,49,51,39,33,31,33,31,43,31,26,20,20,10,0,0,0,15,20,21,22,24,28,37,43,56,55,53,43,29,31,31,28,22,28,43,27,26,26,18,12,13,17,23,21,9,16,15,12,7,1,0
2022-04-08 19:00:00,1,6,11,12,12,12,12,10,11,13,13,20,23,24,29,28,28,34,38,44,43,43,52,51,41,39,40,39,38,33,22,21,19,14,5,0,0,0,8,15,16,17,22,24,23,29,30,32,40,30,21,18,30,28,31,39,58,35,37,32,22,15,12,12,12,12,10,19,18,9,12,3,0
2022-04-08 20:00:00,0,5,7,3,6,6,9,5,10,10,10,15,13,13,13,14,16,15,28,25,27,30,33,30,29,33,38,36,36,29,24,20,18,11,7,0,0,6,5,9,5,7,5,11,16,17,18,20,15,21,13,15,15,15,18,23,31,28,24,24,22,17,15,16,13,12,11,13,11,10,8,2,0
2022-04-08 21:00:00,1,3,5,6,5,6,8,9,14,12,15,20,17,16,14,11,13,15,21,20,20,21,26,23,21,24,25,25,26,25,21,20,17,14,6,10,0,0,12,13,9,10,12,13,15,16,19,23,22,23,17,20,18,22,22,28,27,20,17,15,13,14,15,12,11,12,7,12,10,9,8,2,0
2022-04-08 22:00:00,0,3,2,2,9,10,10,9,11,13,20,21,20,21,21,20,20,24,31,29,26,30,35,34,34,32,31,28,26,25,22,15,15,13,10,0,0,0,13,13,11,10,12,9,13,17,17,16,12,15,13,13,15,16,15,21,20,16,17,14,14,14,12,10,19,18,16,7,5,6,4,1,0
2022-04-08 23:00:00,0,1,1,0,0,0,4,3,5,12,17,16,13,13,14,16,15,16,21,21,21,18,21,20,22,22,22,22,21,22,18,16,13,9,12,0,0,0,15,17,7,18,17,17,20,17,20,18,10,20,17,18,17,13,19,21,15,13,16,14,16,14,15,13,11,10,9,8,6,3,4,3,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
