Unnamed: 0,1_상대원차고지,2_보통골동양공업사,3_스타타워.동방렌탈,4_공단오거리.공단주유소,5_고려당사거리,6_공단본부.샤니,7_상대원1동주민센터,8_대원터널앞사거리,9_상대원시장,10_상대원고개,11_단대오거리역.세이브존,12_성남우체국,13_신흥역.종합시장,14_성남시의료원.신흥1동행정복지센터,15_성남시여성비전센터.성남수정새마을금고.한국사회적기업진흥원,16_중앙시장,17_통계청.태평역,18_성남수정경찰서,19_수진리고개.태평고개,20_가천대역.가천대학교,21_복우물.웃말입구,22_복정파출소.복정캠퍼스맛집거리,23_동서울대학교,24_복정초등학교,25_복정동주민센터,26_복정역2번출구,27_복정역1번출구,28_장지역.가든파이브,29_문정법조단지.건영아파트,30_문정로데오거리입구,31_가락시장.가락시장역,32_송파역,33_석촌역,34_석촌호수.한솔병원,35_잠실역.롯데월드몰,36_잠실역.잠실대교남단,37_잠실대교전망쉼터,38_자양동잠실대교북단,39_동서울우편집중국앞,40_광진구청,41_광진경찰서,42_구의사거리,43_구의2동주민센터입구,44_어린이대공원후문아차산역,45_중곡동입구삼거리,46_군자역4번출구.용마초등학교,47_군자교입구,48_장한평역,49_청년회의소,50_답십리역사거리,51_신답초등학교.청계한신휴플러스,52_동대문구청,53_서울시동부병원,54_신설동역.서울풍물시장,55_신설동역,56_용두로타리한국의류시험연구원,57_서울시동부병원,58_용두동신동아아파트,59_용두역,60_동대문구청,61_신답초등학교.청계한신휴플러스,62_답십리역사거리,63_청년회의소.서울새활용플라자,64_장한평역,65_군자교입구,66_군자역5번출구.용마초등학교,67_중곡동입구삼거리,68_어린이대공원후문아차산역,69_구의2동주민센터입구,70_구의사거리,71_광진경찰서,72_광진구청,73_자양동잠실대교북단,74_잠실대교전망쉼터,75_잠실역.잠실대교남단,76_석촌호수.한솔병원,77_석촌역,78_송파역,79_가락시장.가락시장역,80_문정로데오거리입구,81_문정법조단지.건영아파트,82_장지역.가든파이브,83_장지동,84_복정동주민센터,85_동서울대학교,86_복정파출소.복정캠퍼스맛집거리,87_복우물.웃말입구,88_가천대역.가천대학교,89_수진리고개.태평고개,90_통계청.태평역,91_중앙시장.농협,92_성남시여성비전센터.삼성생명.한국사회적기업진흥원,93_성남시의료원.신흥1동행정복지센터,94_신흥역.종합시장,95_성남우체국,96_단대오거리역.(구)종점,97_상대원고개,98_상대원시장,99_대원사거리,100_상대원1동주민센터앞,101_공단본부.샤니,102_고려당사거리,103_공단오거리.공단주유소,104_스타타워.동방렌탈,105_보통골동양공업사,106_상대원차고지
2022-03-07 12:00:00,0,3,2,2,2,5,8,10,14,16,11,14,18,18,16,17,20,19,19,22,21,22,18,20,17,16,11,14,17,16,18,17,19,21,16,17,11,14,12,14,16,11,15,14,13,11,13,10,10,11,9,8,7,5,9,10,11,14,14,17,16,14,12,15,15,18,16,19,21,19,17,17,19,15,19,11,21,20,20,17,14,16,16,13,21,7,21,12,14,11,11,11,13,12,11,12,10,7,5,2,4,3,1,0,0,0
2022-03-07 13:00:00,0,3,4,0,1,3,7,8,12,13,13,11,10,12,12,10,17,20,10,33,33,31,29,30,25,22,19,17,16,17,16,19,18,19,15,15,17,15,16,22,23,22,20,19,19,19,17,16,12,11,9,8,9,6,7,11,13,15,6,13,14,15,14,18,17,16,15,16,15,15,16,17,18,17,22,22,20,19,17,15,14,19,26,22,21,22,21,14,15,10,11,11,12,11,7,9,7,6,4,1,2,2,1,0,0,0
2022-03-07 14:00:00,0,2,3,4,4,4,8,8,14,19,16,16,17,16,13,13,14,13,17,23,23,23,33,38,38,30,27,21,22,26,27,24,23,23,16,19,18,18,19,18,17,14,16,14,12,13,12,10,13,14,12,10,9,5,4,5,6,13,16,17,13,18,18,21,20,19,21,24,25,27,25,20,19,20,18,15,22,24,21,19,21,20,24,23,28,18,28,20,17,19,17,19,24,17,13,16,13,8,3,4,1,0,3,1,0,0
2022-03-07 15:00:00,0,1,4,6,4,7,8,9,10,12,16,17,22,19,19,17,16,14,15,16,15,14,32,34,38,26,23,21,19,21,21,19,20,19,17,20,16,19,17,22,23,23,18,18,15,12,11,10,10,11,9,10,7,5,6,7,11,15,8,14,14,16,16,16,18,17,17,16,19,17,17,17,25,15,24,21,21,19,18,15,15,16,16,15,22,19,21,16,16,15,18,17,19,22,21,23,19,8,6,4,0,3,2,1,0,0
2022-03-07 16:00:00,0,2,5,14,16,18,19,21,20,22,18,17,20,20,16,14,15,17,18,21,18,19,29,33,33,25,16,21,21,24,29,32,32,29,28,32,18,31,29,30,33,32,33,30,27,25,22,24,22,22,21,15,10,7,8,15,16,14,17,19,19,23,22,23,18,21,20,24,22,23,26,21,20,19,19,19,18,22,25,25,31,30,32,30,32,31,27,26,23,26,33,31,34,25,22,21,16,7,4,2,2,1,0,0,0,0
2022-03-07 17:00:00,0,6,17,24,31,43,43,43,39,42,23,21,21,20,19,13,10,13,13,23,23,20,22,26,26,18,17,24,24,27,26,37,33,33,28,30,29,28,29,26,27,28,25,24,24,22,20,14,15,17,15,13,11,7,15,18,17,24,25,27,28,31,32,33,31,27,26,32,32,32,32,30,32,31,33,31,29,28,29,28,26,30,31,29,27,26,23,21,20,19,24,24,24,22,25,38,26,12,11,4,10,9,5,4,0,0
2022-03-07 18:00:00,2,7,35,38,44,52,56,56,54,51,34,33,32,27,27,18,13,16,14,23,23,23,27,32,34,22,21,26,35,47,52,51,56,58,58,56,54,45,42,37,36,33,34,32,27,28,27,27,28,30,27,20,16,9,17,18,23,26,28,33,33,32,36,37,39,37,34,28,26,23,24,26,25,22,32,34,33,35,38,36,34,34,32,29,34,33,31,27,27,28,28,29,30,28,22,38,29,13,10,6,4,3,3,2,0,0
2022-03-07 19:00:00,4,5,5,7,8,18,18,19,23,24,19,22,25,25,19,12,14,13,12,17,14,14,13,14,23,21,19,20,20,25,27,28,26,24,24,25,22,21,20,24,23,23,19,18,20,21,14,20,17,14,12,10,11,7,12,11,18,21,22,23,24,26,28,29,26,26,22,23,21,19,17,16,17,16,28,30,31,23,22,23,26,29,29,25,23,22,21,19,19,16,16,14,14,15,14,25,15,7,4,3,2,2,2,1,0,0
2022-03-07 20:00:00,0,1,3,6,7,8,9,11,10,8,10,12,9,9,8,8,6,7,8,10,10,7,16,14,16,10,8,13,14,18,16,20,19,19,22,22,21,18,17,16,15,15,14,12,11,11,10,9,9,7,6,7,3,5,6,6,9,14,14,11,15,12,14,15,16,17,18,17,16,11,17,17,16,10,17,14,13,15,16,15,18,19,20,15,15,16,11,14,13,18,16,14,20,22,21,17,10,5,3,2,1,2,1,0,0,0
2022-03-07 21:00:00,0,1,3,6,8,10,11,12,14,13,10,10,13,9,7,10,10,11,10,15,12,10,11,7,10,10,6,11,12,13,10,17,20,18,21,23,15,18,19,19,16,18,16,19,15,16,15,10,7,8,5,5,5,6,8,7,8,8,3,7,7,9,7,11,10,11,9,14,16,9,17,18,19,7,18,17,17,20,21,19,18,19,17,14,20,19,18,20,18,15,14,15,16,12,10,20,14,8,5,4,3,2,1,1,0,0
2022-03-07 22:00:00,0,0,1,3,1,3,3,4,6,7,7,7,7,9,8,7,9,7,7,9,8,7,11,7,9,8,6,10,8,19,19,16,17,19,22,21,18,16,15,17,17,18,16,16,13,11,10,12,11,8,6,5,3,4,5,7,6,8,9,7,3,10,10,10,10,11,12,13,14,14,12,9,8,9,7,13,8,13,15,19,22,22,21,19,17,16,14,14,10,9,12,9,11,11,11,13,8,5,2,3,2,0,0,1,0,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,7,10,10,8,10,11,11,0,7,14,16,9,15,13,10,6,9,8,6,5,6,4,3,4,2,4,5,5,4,5,5,4,7,2,9,9,8,4,8,10,7,9,9,7,5,12,11,10,8,11,8,9,7,9,5,5,8,7,6,5,13,8,7,9,11,10,14,9,3,2,1,1,0,0,1,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,2,1,5,2,3,9,11,13,16,15,16,18,18,19,20,22,23,24,24,24,19,23,22,23,11,21,21,17,11,9,0,10,11,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,1,0,1,0,1,7,9,15,15,9,10,12,13,15,14,15,12,11,10,11,22,0,11,21,8,20,21,21,18,15,16,16,15,12,11,7,15,13,12,8,14,13,13,11,13,13,12,10,9,8,8,8,10,18,15,16,18,20,24,24,26,9,27,26,26,23,19,20,19,21,22,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,3,3,3,4,2,9,11,10,10,9,6,7,9,11,12,11,17,18,17,18,19,20,14,16,13,9,11,11,11,13,11,11,12,9,10,4,10,9,9,11,10,12,12,12,12,12,11,12,5,9,7,5,4,4,4,5,6,6,8,9,10,12,11,12,15,16,18,20,20,22,21,19,23,19,19,17,16,21,19,16,15,16,14,17,18,13,16,18,20,25,22,11,10,10,22,21,20,18,6,12,9,3,1,0,0
2022-03-08 07:00:00,0,2,1,3,1,4,9,11,15,17,15,15,16,12,18,19,12,16,17,18,19,22,26,33,32,24,22,24,27,24,27,32,33,34,20,22,23,29,26,21,23,17,22,29,30,29,22,21,22,27,22,15,11,6,9,11,13,17,15,19,20,20,21,24,32,34,29,36,43,42,32,30,37,34,35,28,28,22,23,19,18,18,12,16,18,17,19,17,19,24,31,39,35,37,39,44,42,46,36,32,26,17,8,4,0,0
2022-03-08 08:00:00,0,1,0,2,3,4,11,15,19,24,20,20,22,30,40,38,32,34,32,44,46,45,40,49,42,33,30,27,29,29,28,34,43,41,23,23,18,26,21,25,33,35,32,35,40,38,36,34,32,42,39,30,20,6,13,14,17,23,24,27,27,30,28,25,31,39,43,44,46,40,34,34,47,47,43,37,42,41,41,27,22,27,25,22,25,30,32,28,35,36,38,47,55,52,51,63,61,61,56,51,47,33,19,6,0,0
2022-03-08 09:00:00,0,2,0,2,4,3,5,9,14,15,14,15,16,15,17,13,14,14,15,38,42,35,25,31,27,25,26,19,21,17,19,24,27,27,15,18,17,13,13,14,16,17,17,25,22,22,23,20,20,22,22,15,14,6,4,3,5,6,7,12,12,11,15,17,14,18,17,24,25,24,23,23,25,27,33,39,41,37,33,31,29,30,39,31,13,12,13,17,17,17,14,13,12,9,11,15,12,13,10,9,8,5,4,2,0,0
2022-03-08 10:00:00,0,2,2,2,3,3,11,12,12,16,15,13,14,17,16,16,13,14,15,23,25,24,27,33,31,24,23,17,22,21,21,22,20,22,13,9,0,12,11,11,12,12,11,11,11,10,9,11,12,11,10,10,8,5,3,4,5,7,4,7,9,9,13,14,15,18,16,19,23,23,24,21,21,19,18,18,17,15,16,17,18,19,13,16,12,11,9,8,10,9,9,8,11,10,9,9,9,7,6,1,5,3,2,0,0,0
2022-03-08 11:00:00,0,3,4,3,4,4,11,11,14,15,14,12,10,9,8,10,10,11,13,20,19,18,24,27,24,21,18,18,20,21,24,22,26,24,21,19,6,14,13,15,12,16,15,14,12,13,10,12,13,12,9,8,7,6,5,4,5,7,4,7,8,10,10,10,13,15,14,12,15,13,14,12,13,11,16,8,9,13,14,11,9,11,11,10,17,17,16,13,14,12,12,12,12,12,11,10,7,5,4,3,3,2,1,0,0,0
2022-03-08 12:00:00,1,5,3,3,4,5,8,10,14,15,16,19,18,14,12,11,8,10,12,25,24,23,24,27,25,18,17,18,19,17,16,18,16,18,15,14,13,15,16,15,14,17,16,13,13,12,12,13,12,11,9,8,5,3,2,5,8,9,8,6,4,12,10,10,10,13,12,14,15,19,13,12,15,13,18,19,23,25,26,25,25,24,26,25,21,22,18,15,16,9,10,9,13,19,19,19,13,6,5,3,3,2,1,2,0,0
2022-03-08 13:00:00,1,1,2,3,4,9,10,11,14,18,18,16,12,10,9,8,8,9,10,18,18,20,22,24,25,23,24,21,22,23,25,29,27,24,13,14,9,12,15,16,16,19,16,19,15,13,12,9,9,9,9,11,9,6,7,6,6,7,8,10,7,11,13,14,16,19,19,21,20,23,20,22,23,15,20,17,20,23,22,18,15,18,17,15,13,15,15,14,14,11,15,17,19,15,14,13,9,7,4,0,3,0,2,1,0,0
2022-03-08 14:00:00,1,1,4,3,2,5,10,11,17,17,14,15,17,13,11,11,10,15,16,24,26,25,38,43,42,36,19,31,32,31,30,30,28,25,19,25,10,23,23,26,26,25,16,15,16,15,15,12,11,11,10,7,7,6,11,13,13,16,10,16,14,18,18,21,22,16,14,14,13,14,14,15,17,13,18,19,20,18,21,22,25,28,36,30,23,21,18,15,13,18,14,10,12,10,11,14,9,5,5,4,3,2,1,0,0,0
2022-03-08 15:00:00,2,3,5,9,10,10,9,15,17,17,13,15,17,16,16,17,17,16,18,18,19,18,44,44,37,26,24,23,19,23,24,23,24,23,18,17,14,15,13,18,18,19,23,17,14,12,11,9,8,9,6,5,4,6,7,8,11,13,11,16,16,17,16,17,18,24,24,24,26,24,23,21,22,21,20,18,18,17,19,18,17,21,22,18,29,31,31,25,22,22,22,18,19,17,17,22,13,7,5,2,4,1,3,1,0,0
2022-03-08 16:00:00,0,5,7,9,9,12,16,18,18,18,18,18,26,23,14,15,12,13,16,21,19,21,31,34,31,24,23,25,28,30,32,42,42,42,32,33,30,29,22,31,38,37,34,33,26,22,19,18,16,15,13,9,7,7,11,13,15,17,20,22,21,20,21,21,21,25,25,24,23,19,21,20,24,21,23,23,22,24,25,24,25,24,26,24,30,24,27,25,18,21,23,20,26,21,19,27,18,11,5,4,3,4,3,2,0,0
2022-03-08 17:00:00,0,7,13,24,51,59,56,59,53,52,34,32,39,22,21,18,16,16,13,24,22,19,28,31,31,23,24,26,34,42,35,38,38,37,32,32,18,31,30,30,27,24,23,21,20,19,19,18,17,17,16,17,15,14,14,17,18,23,22,25,28,28,30,34,32,29,29,29,30,33,30,30,31,29,29,27,28,28,29,27,30,38,24,35,32,32,30,28,24,26,24,20,20,20,19,26,18,13,9,3,7,6,7,5,0,0
2022-03-08 18:00:00,1,9,29,36,44,47,47,51,53,51,37,35,36,33,28,26,22,20,19,22,18,18,26,34,38,23,16,20,25,41,42,45,45,42,37,41,39,36,35,50,50,48,48,44,42,40,38,30,26,28,19,15,11,12,20,29,31,35,34,44,43,37,40,39,37,35,32,37,37,33,30,30,32,31,38,34,33,34,35,35,46,51,48,42,37,35,35,29,26,28,26,24,27,23,20,35,18,12,6,4,4,4,3,3,0,0
2022-03-08 19:00:00,0,4,10,17,15,21,27,31,29,33,29,22,20,15,15,11,11,17,19,21,22,25,26,27,26,22,10,21,24,25,31,32,34,34,32,31,30,23,23,27,27,28,28,21,22,20,21,19,20,16,14,13,7,6,13,13,18,25,26,24,21,18,21,22,23,23,22,22,18,17,18,20,17,18,25,25,24,23,22,22,21,23,25,23,25,25,27,24,21,22,18,18,19,15,15,24,19,7,5,4,3,0,0,1,0,0
2022-03-08 20:00:00,0,0,4,9,10,13,15,19,23,23,16,16,15,10,9,12,12,13,9,17,15,12,17,21,20,16,10,13,16,17,19,24,22,15,31,34,32,29,28,26,18,25,23,19,18,22,18,14,13,12,9,8,5,4,9,9,11,10,7,9,6,15,16,18,19,17,16,17,16,13,12,14,16,15,16,17,17,14,17,19,21,24,24,23,29,27,25,20,18,22,16,14,14,11,10,13,9,5,2,3,2,1,1,0,0,0
2022-03-08 21:00:00,0,2,2,4,9,14,14,16,19,20,13,14,12,12,12,13,10,8,8,10,10,8,10,12,14,10,0,15,17,26,30,28,28,28,23,28,27,20,26,23,21,13,17,20,17,17,14,9,9,10,8,8,5,5,7,6,6,8,9,10,7,12,12,14,12,15,12,12,15,14,16,15,17,13,17,21,22,23,18,23,26,28,25,24,21,19,18,16,11,13,12,14,17,13,11,16,12,8,5,4,2,3,1,2,0,0
2022-03-08 22:00:00,0,1,1,3,2,4,4,5,8,8,9,9,10,10,11,10,11,7,9,10,7,6,8,10,8,9,8,14,16,19,17,17,17,16,14,18,12,16,15,14,14,16,15,14,13,14,11,8,7,6,5,3,4,2,5,6,5,8,7,5,5,7,8,10,10,14,12,13,10,11,10,10,9,8,20,10,20,15,14,12,15,18,18,17,18,17,15,13,11,15,12,11,12,10,10,15,10,8,3,2,0,0,0,0,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,9,10,9,13,12,13,12,14,14,16,14,16,15,13,13,8,10,7,8,4,3,5,6,5,4,2,2,6,3,5,1,8,6,9,10,11,12,11,9,8,9,4,11,4,17,16,15,14,15,14,14,18,13,17,14,11,12,12,11,15,13,10,12,11,12,28,12,5,3,2,2,1,0,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,2,0,2,3,3,4,9,11,14,15,17,17,18,18,17,18,18,19,20,15,0,0,0,14,18,17,16,11,14,11,10,10,8,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,1,3,0,2,1,8,9,12,14,9,4,8,10,10,6,9,10,9,10,9,11,0,10,10,7,10,8,0,9,8,7,10,10,9,6,0,11,4,13,16,3,17,16,15,14,11,13,12,9,8,6,4,6,5,3,4,0,5,7,7,10,10,12,16,16,16,15,15,14,14,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,1,2,4,0,6,7,8,12,13,7,8,9,9,8,9,6,7,9,7,10,8,8,9,9,8,4,12,13,7,11,9,9,6,8,5,0,8,8,8,5,6,7,10,9,5,8,7,11,9,1,7,6,4,2,2,3,3,3,4,4,4,3,5,5,6,7,9,11,11,12,10,10,15,13,13,11,12,18,11,16,15,16,17,18,4,5,15,16,16,14,10,15,15,14,18,17,12,10,8,9,6,4,0,0,0
2022-03-09 07:00:00,0,1,0,0,2,3,9,10,14,13,8,7,6,7,9,8,7,9,10,10,7,9,11,10,10,10,9,13,14,12,17,16,16,15,12,5,0,11,9,10,11,10,13,15,12,16,12,13,12,10,6,9,6,3,5,5,3,5,5,7,9,9,8,9,8,7,6,9,10,9,11,12,14,9,10,8,8,7,13,11,11,14,13,5,11,1,6,6,11,10,13,16,18,17,11,21,19,17,15,12,9,6,3,2,0,0
2022-03-09 08:00:00,0,1,0,2,2,2,9,9,18,18,13,11,14,13,16,21,16,16,18,18,14,16,17,19,20,13,10,10,11,12,17,17,15,18,14,12,11,17,15,16,17,18,16,16,17,21,22,17,13,13,12,9,7,4,4,5,6,11,5,12,10,15,15,14,14,15,14,16,17,18,16,15,17,15,13,14,12,11,13,14,14,13,12,10,11,10,11,10,9,12,14,14,15,19,18,19,16,14,12,12,12,9,3,2,0,0
2022-03-09 09:00:00,2,6,3,6,0,6,11,15,18,21,14,13,14,16,18,15,16,18,22,21,19,22,20,20,19,18,15,18,19,18,15,19,20,20,14,15,12,14,13,13,15,16,14,14,16,16,13,11,11,13,9,10,8,3,4,5,2,7,9,6,6,10,10,9,12,14,15,14,17,14,17,18,24,22,11,8,10,12,16,10,13,12,12,12,9,9,9,10,11,11,12,12,13,14,12,17,11,5,11,10,3,7,2,0,0,0
2022-03-09 10:00:00,0,2,0,0,1,3,12,14,21,26,20,22,15,15,17,16,19,20,22,24,29,21,29,32,33,27,26,24,25,23,24,29,28,24,19,15,7,17,17,18,16,16,14,14,15,16,16,18,19,15,13,11,10,3,3,3,6,6,7,7,9,9,11,14,16,16,16,19,22,23,21,19,21,20,13,14,13,12,12,11,9,9,10,11,12,11,7,10,9,10,12,10,12,11,9,14,8,6,2,0,1,0,0,1,0,0
2022-03-09 11:00:00,0,3,4,5,0,3,7,10,14,17,14,14,19,17,14,15,13,16,16,18,19,20,22,25,27,24,23,21,30,31,33,38,39,31,13,13,12,15,9,20,22,21,20,18,17,15,16,17,14,11,11,7,11,5,5,7,8,6,7,9,11,12,10,14,19,21,19,19,19,20,19,20,23,20,14,14,14,13,14,13,14,16,7,8,19,17,17,16,15,12,16,15,17,9,10,14,10,9,7,6,0,0,3,1,0,0
2022-03-09 12:00:00,0,3,4,0,1,0,11,14,21,25,19,18,18,18,16,17,17,18,14,20,20,15,19,21,20,17,9,18,28,31,29,34,38,33,18,22,10,18,17,19,20,19,18,27,24,18,22,22,18,16,15,10,10,7,7,9,10,12,12,13,13,16,13,18,18,22,21,23,24,23,20,17,24,20,18,20,19,21,18,16,14,14,13,12,10,12,10,11,12,12,18,16,15,14,10,12,10,4,3,2,7,4,1,1,0,0
2022-03-09 13:00:00,1,2,4,5,6,6,14,18,19,23,24,19,15,14,14,17,19,20,20,24,25,24,27,30,31,21,19,23,24,27,30,31,28,22,16,22,19,22,19,19,21,21,22,23,20,19,17,16,16,19,19,19,10,8,11,11,14,15,16,18,0,23,24,23,26,29,30,30,32,30,24,24,28,26,22,19,19,22,24,19,17,17,0,13,12,16,15,17,19,19,18,19,23,20,21,19,12,6,2,2,2,0,1,1,0,0
2022-03-09 14:00:00,6,2,3,4,5,10,14,18,27,28,31,33,30,20,21,22,23,22,21,21,22,22,25,21,25,22,20,20,24,24,29,31,31,27,17,18,16,16,18,20,20,19,18,17,18,14,13,12,12,10,9,18,13,6,9,11,12,10,10,13,13,19,14,18,16,20,19,19,18,24,23,23,22,22,20,23,24,22,20,16,20,21,20,21,20,11,19,17,16,12,12,12,14,16,14,14,10,5,3,4,0,0,2,1,0,0
2022-03-09 15:00:00,0,3,3,6,9,12,15,16,20,24,23,21,19,17,14,12,11,17,18,25,26,26,26,27,31,27,25,25,30,31,28,31,31,29,20,21,22,21,19,17,18,17,18,18,19,19,19,15,14,13,9,8,7,9,13,14,13,15,16,19,19,21,23,24,26,28,30,29,29,32,31,30,32,34,29,28,26,32,34,19,18,22,21,21,21,23,22,20,20,17,21,22,22,27,23,23,17,7,6,5,1,4,2,3,0,0
2022-03-09 16:00:00,0,2,15,18,20,24,31,30,35,35,28,23,23,20,21,14,13,14,15,20,21,17,18,22,25,25,24,27,24,25,28,26,27,26,23,25,4,23,22,22,16,17,14,20,19,16,15,13,14,13,11,9,8,9,15,20,21,21,19,23,24,24,26,29,33,31,25,26,27,26,26,26,23,21,27,26,24,29,31,29,26,27,25,25,24,22,23,23,22,24,21,23,26,23,25,28,21,12,11,5,10,8,5,2,0,0
2022-03-09 17:00:00,2,2,6,8,12,17,21,29,32,35,22,23,23,21,20,18,18,17,16,19,20,20,19,23,21,21,18,23,25,25,25,26,29,30,26,28,21,27,28,25,24,27,25,24,24,22,21,14,14,14,13,11,9,11,12,9,10,16,15,17,23,33,19,31,30,29,28,29,30,22,22,18,24,25,35,31,30,20,23,25,25,27,12,15,29,27,25,21,18,26,30,28,24,22,19,33,26,13,8,5,4,3,3,2,0,0
2022-03-09 18:00:00,0,4,10,11,12,14,21,30,31,32,26,22,18,17,13,17,16,15,16,23,22,22,12,14,15,14,15,15,17,11,22,21,23,25,28,27,24,18,18,18,19,20,19,20,18,15,19,16,14,12,12,10,7,7,7,9,10,12,13,17,16,16,20,21,20,19,20,18,29,29,26,24,28,31,30,29,28,28,26,23,22,32,28,22,21,19,17,16,14,18,13,12,20,17,18,27,19,11,8,3,1,2,2,0,0,0
2022-03-09 19:00:00,0,1,4,12,18,22,19,25,20,26,22,17,15,10,8,10,14,13,10,12,7,21,10,19,18,16,7,15,11,15,15,13,9,11,18,19,0,15,18,18,21,20,17,16,17,15,17,14,11,12,10,7,6,4,4,6,6,7,8,9,9,14,14,16,16,15,14,12,13,13,13,14,16,13,20,18,18,20,25,22,21,19,15,12,14,15,15,15,14,15,12,11,14,14,15,19,12,6,3,3,0,2,2,2,0,0
