Unnamed: 0,1_복정역환승센터4번승강장,2_복정고등학교.복정지구,3_남위례역.창곡교차로,4_한국군사문제연구원(위례신도시),5_래미안위례.위례고운초등학교앞,6_위례보미리즌빌.위례아트리버푸르지오,7_한화오벨리스크,8_위례아이파크아파트앞,9_송파더센트레.송례초앞,10_위례포레샤인.송파꿈에그린서문,11_위례포레샤인.위례31단지후문,12_장지역2번출구,13_문정법조단지.건영아파트,14_문정로데오거리입구,15_가락시장.가락시장역,16_송파역,17_석촌역,18_석촌호수.한솔병원,19_잠실역.롯데월드,20_잠실5단지,21_잠실새내역.잠실2동주민센터,22_잠실엘스아파트앞,23_종합운동장사거리,24_잠실종합운동장,25_강남경찰서면허시험장,26_삼성역7번출구,27_봉은사역3번출구.삼성1파출소,28_청담역.경기고교,29_우리은행청담지점.청담삼익아파트,30_프리마호텔,31_청담초등학교,32_한양아파트.압구정로데오역,33_압구정파출소,34_현대아파트,35_광림교회.현대고등학교,36_신사중학교,37_신반포18차아파트,38_잠원한신아파트,39_잠원성당.아크로리버뷰아파트,40_뉴코아아울렛,41_고속터미널,42_신반포역.세화여중고,43_구반포역.세화고등학교,44_동작역.국립현충원,45_흑석동한강현대아파트,46_비계,47_흑석역.명수대현대아파트,48_흑석동효사정앞,49_대방역.여의교앞,50_샛강역1번출구.여의도자이,51_여의도역,52_국회의사당역,53_여의도역,54_샛강역4번출구.여의도자이,55_대방역,56_흑석동효사정앞,57_흑석역.명수대현대아파트,58_비계,59_흑석동한강현대아파트,60_동작역.국립현충원,61_구반포역.세화고등학교,62_신반포역.세화여중고,63_고속터미널,64_신반포자이아파트,65_잠원성당,66_잠원한신아파트,67_래미안신반포리오센트아파트,68_신사중학교,69_광림교회.현대고등학교,70_현대아파트,71_압구정파출소,72_한양아파트.압구정로데오역,73_청담초등학교앞,74_프리마호텔,75_영동교입구,76_청담역.경기고교,77_봉은사.삼성1파출소앞,78_무역센타,79_강남경찰서.강남운전면허시험장,80_잠실종합운동장,81_종합운동장사거리,82_잠실새내역4번출구,83_잠실트리지움아파트앞,84_잠실역.롯데월드,85_석촌호수.한솔병원,86_석촌역,87_송파역,88_가락시장.가락시장역,89_문정로데오거리입구,90_문정법조단지.건영아파트,91_장지역.가든파이브,92_위례31단지.위례포레샤인후문,93_송파꿈에그린서문.위례포레샤인,94_송파더센트레.송례중앞,95_송파꿈에그린아파트,96_자연앤센트럴자이정문,97_위례아트리버푸르지오,98_래미안위례.위례고운초등학교앞,99_한국군사문제연구원(위례신도시),100_남위례역.창곡교차로,101_복정고등학교.복정지구,102_복정역환승센터2번승강장
2022-03-07 14:00:00,3,3,4,1,4,6,1,8,8,10,13,8,9,11,10,11,6,8,8,9,8,8,11,5,8,8,11,11,10,11,5,7,8,6,8,9,14,13,11,13,15,11,11,12,11,12,9,0,4,4,3,4,6,11,16,8,15,15,3,5,7,14,13,12,11,9,11,8,8,10,12,13,14,13,14,9,13,12,11,15,12,13,15,16,14,16,17,18,17,20,19,8,13,7,3,1,2,3,1,1,0,0
2022-03-07 15:00:00,3,0,2,3,2,4,5,7,7,8,14,13,12,13,12,10,11,12,9,8,7,7,7,7,8,9,11,7,11,10,12,13,8,10,8,11,12,13,13,10,12,13,6,14,11,8,6,8,7,5,2,3,5,10,8,8,9,12,11,14,14,12,11,13,10,12,10,6,8,9,10,11,12,17,12,12,13,14,13,12,12,16,14,14,17,16,18,21,19,18,16,14,13,10,5,4,2,4,5,3,1,0
2022-03-07 16:00:00,3,1,2,3,4,5,5,8,12,9,15,8,13,11,13,11,6,9,9,11,8,8,9,8,9,10,11,10,12,11,17,17,19,14,16,21,20,21,20,17,16,15,16,15,14,13,10,12,7,5,3,6,10,15,12,6,8,10,7,8,32,40,33,26,24,20,19,20,14,16,11,13,15,20,20,21,18,17,23,25,24,22,23,13,13,13,21,17,18,23,24,14,10,9,4,2,2,3,3,1,0,0
2022-03-07 17:00:00,4,3,4,4,3,8,9,15,18,20,26,15,17,23,20,20,15,15,8,3,6,6,5,6,7,10,12,12,13,15,19,16,20,13,13,16,20,19,21,20,17,17,16,15,12,13,12,13,9,5,4,7,10,17,15,11,12,12,1,8,10,9,10,10,12,11,13,13,11,11,13,12,15,33,32,29,21,20,25,23,24,24,26,26,26,23,23,24,24,23,32,24,13,11,5,3,2,2,1,0,0,0
2022-03-07 18:00:00,15,3,18,16,11,10,13,14,16,20,20,16,16,22,27,21,20,19,15,14,10,7,2,3,8,14,17,16,20,31,33,30,31,20,19,14,13,14,14,15,26,25,24,24,22,19,16,10,7,11,4,15,19,27,22,18,15,15,15,14,13,12,23,25,23,21,15,11,11,10,14,18,21,33,36,34,26,24,28,28,26,28,29,35,29,30,30,28,26,24,38,23,19,13,7,5,3,3,0,2,0,0
2022-03-07 19:00:00,4,0,6,4,9,10,10,9,12,7,15,12,14,16,11,14,10,10,9,9,7,7,8,6,9,13,12,8,12,14,20,15,16,15,13,14,13,13,9,12,15,15,16,16,15,12,13,11,10,7,4,7,13,17,13,20,16,15,13,12,11,14,14,18,15,12,9,8,10,11,12,13,16,31,18,29,20,23,28,21,21,24,22,26,20,24,21,19,13,18,22,27,17,12,6,3,2,1,1,0,0,0
2022-03-07 20:00:00,4,5,2,3,4,8,8,9,3,0,7,9,8,10,12,11,11,8,5,6,4,4,0,3,6,8,9,5,8,4,0,3,4,5,10,14,11,11,9,10,14,12,13,13,12,10,11,11,8,4,3,7,9,17,12,8,11,10,9,8,9,3,14,18,18,12,10,9,10,9,10,10,11,19,16,15,13,17,18,16,14,15,14,17,15,13,12,14,14,15,12,9,8,6,5,3,2,0,0,0,1,0
2022-03-07 21:00:00,2,0,4,4,3,2,5,8,9,0,10,9,6,7,7,5,5,5,5,5,4,4,3,0,5,6,9,10,6,10,8,11,12,12,14,17,14,11,9,13,13,14,13,12,11,5,9,10,4,4,2,4,8,10,9,8,7,5,6,0,5,6,4,3,3,2,3,6,5,7,9,11,13,20,19,16,6,17,11,16,9,16,13,17,17,16,16,17,15,15,22,17,16,11,8,6,4,2,1,2,0,0
2022-03-07 22:00:00,4,0,5,4,4,7,7,7,8,0,9,7,11,10,9,8,7,6,8,6,7,7,6,5,6,7,5,4,8,6,7,9,8,7,15,17,16,12,0,10,7,6,11,0,3,9,7,4,3,1,1,7,5,5,5,7,9,2,8,0,6,7,18,17,15,10,7,9,8,12,7,8,9,11,7,10,8,12,14,11,10,11,3,15,17,17,19,17,18,15,16,13,11,7,6,4,7,6,3,0,0,0
2022-03-07 23:00:00,0,0,2,0,1,3,0,1,2,3,4,6,7,9,8,8,7,8,8,6,6,7,6,0,7,6,6,5,4,6,4,4,7,6,7,9,8,8,8,7,7,6,7,8,7,5,5,1,3,2,0,3,4,6,5,4,4,3,1,1,5,1,13,12,10,8,6,7,8,8,11,11,11,10,11,10,9,11,13,12,7,10,8,10,10,11,0,10,9,9,12,10,7,5,6,4,2,1,0,1,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,1,1,4,1,5,3,4,6,8,5,4,5,4,4,5,6,7,0,0,0,0,4,0,6,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,1,0,4,5,5,5,3,6,8,8,9,6,7,4,4,7,5,7,7,4,4,6,5,6,4,6,5,0,8,14,13,12,3,11,10,8,11,13,0,10,10,1,9,1,0,12,11,10,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,1,0,0,1,3,4,4,6,9,15,20,10,8,6,5,9,6,8,4,7,5,4,4,4,5,6,13,4,5,7,3,6,6,6,7,6,14,8,8,8,9,7,7,5,6,8,11,5,5,2,1,1,3,0,6,1,7,8,8,0,7,6,8,6,6,6,7,6,5,6,6,1,4,2,2,0,1,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 07:00:00,1,0,0,1,3,5,14,19,24,34,50,30,23,25,25,20,22,22,23,24,13,12,13,12,12,17,23,22,19,13,8,6,7,7,7,11,18,30,37,39,36,27,16,19,20,22,28,29,24,16,6,3,3,4,8,7,15,20,22,21,10,12,10,10,13,20,25,18,12,22,21,25,16,10,9,10,7,5,4,7,6,6,6,11,12,8,14,13,11,10,12,9,8,5,4,3,2,5,9,4,3,0
2022-03-08 08:00:00,2,1,1,5,7,8,15,19,21,28,40,28,34,31,28,26,24,25,22,23,22,22,25,24,19,29,36,34,29,14,13,12,10,8,9,12,15,17,19,22,21,20,13,22,17,28,29,27,24,17,13,3,4,3,7,9,17,20,20,9,18,18,17,19,19,17,21,17,16,17,16,19,16,15,14,18,12,11,8,8,8,9,11,11,16,21,20,26,18,17,16,16,15,8,5,4,2,9,7,3,0,0
2022-03-08 09:00:00,2,0,4,9,8,9,8,11,16,19,24,20,19,19,18,20,19,23,16,15,13,14,14,17,16,22,36,33,38,13,9,9,6,5,4,6,9,12,13,12,5,6,5,8,6,9,11,12,11,8,9,2,3,4,9,8,6,7,0,5,7,7,12,9,14,15,15,11,13,22,21,26,15,7,6,8,13,12,6,5,5,5,6,6,8,10,9,10,8,6,8,7,6,3,3,4,4,5,4,2,0,0
2022-03-08 10:00:00,2,0,1,3,4,3,5,5,7,8,14,14,13,14,13,14,13,7,9,9,9,10,10,9,9,11,11,10,10,10,8,10,11,8,9,11,13,11,12,11,3,0,6,8,9,10,6,11,5,7,5,4,6,5,6,0,7,7,5,5,5,6,8,8,8,7,8,8,6,8,5,7,5,6,5,7,8,5,3,0,4,1,3,4,5,4,2,2,5,3,4,5,5,4,2,0,0,1,2,1,0,0
2022-03-08 11:00:00,3,2,3,2,2,3,4,4,6,6,10,8,11,14,12,17,13,14,9,8,8,8,7,8,9,9,10,9,11,11,11,11,8,9,10,8,9,8,7,8,11,12,14,15,14,11,7,9,8,6,4,2,3,2,4,5,7,7,0,5,4,8,12,13,14,10,13,12,13,12,10,9,8,8,8,6,4,5,7,5,5,10,5,15,14,6,12,8,11,13,11,8,7,5,2,1,0,1,2,1,0,0
2022-03-08 12:00:00,1,0,1,3,3,5,5,6,4,9,15,14,9,13,14,15,14,10,10,7,9,8,7,8,6,7,9,8,7,8,7,7,6,6,30,37,16,15,15,11,8,7,9,8,7,8,5,5,4,3,2,3,5,6,8,7,8,8,4,5,9,8,8,11,12,9,11,12,9,12,10,9,11,11,10,10,10,9,8,7,7,7,4,7,7,9,7,8,7,7,14,12,9,10,6,4,2,2,2,1,0,0
2022-03-08 13:00:00,2,0,1,1,4,5,6,7,7,10,12,10,12,13,11,12,10,10,14,10,8,8,9,8,7,8,9,8,8,9,9,13,9,10,14,18,32,27,23,15,10,8,5,9,7,8,9,8,6,4,2,2,5,7,12,11,12,14,5,4,13,13,11,18,12,14,18,11,11,12,11,11,10,11,12,11,11,10,10,9,9,10,9,8,9,11,13,10,9,5,12,4,11,9,3,2,2,0,3,0,0,0
2022-03-08 14:00:00,2,0,2,4,3,5,6,9,11,14,9,11,11,16,12,16,15,12,14,9,10,10,10,10,9,11,13,11,15,14,14,15,12,9,11,13,16,17,18,19,11,11,8,13,7,14,15,13,9,5,2,6,4,10,10,11,11,16,17,18,24,20,18,20,18,14,17,12,12,10,11,9,8,11,9,8,8,9,10,26,24,19,20,21,20,15,17,17,16,18,16,13,12,9,6,5,2,3,2,0,0,0
2022-03-08 15:00:00,1,2,3,3,3,4,5,7,9,12,15,13,10,12,12,15,8,8,9,6,7,8,9,4,9,11,10,9,8,13,11,12,13,13,13,16,20,22,23,19,18,17,16,13,13,11,11,10,9,8,4,4,8,5,9,8,8,8,5,7,7,9,14,15,15,12,12,11,9,11,12,13,16,16,10,10,21,24,22,23,21,18,12,13,12,13,15,14,13,12,22,18,16,13,4,5,2,3,2,0,1,0
2022-03-08 16:00:00,4,5,5,6,7,7,7,9,12,17,20,16,21,25,28,28,23,18,10,9,8,10,10,11,12,17,18,14,15,12,10,13,14,13,14,18,17,23,24,20,16,12,13,14,12,11,9,10,7,6,2,5,7,11,11,11,12,12,5,11,32,34,25,19,15,14,13,16,13,13,14,11,16,19,20,20,19,19,19,20,20,20,22,24,22,22,33,33,30,29,34,29,23,15,5,4,2,2,1,0,0,0
2022-03-08 17:00:00,4,0,5,7,5,5,8,16,21,22,22,16,16,18,18,17,16,17,14,6,11,9,8,9,9,11,12,9,13,18,21,17,14,12,14,21,28,12,12,27,23,25,11,15,23,20,19,16,13,9,3,5,12,23,17,16,15,13,0,11,12,15,23,22,22,20,12,12,12,13,15,15,17,25,28,24,19,18,20,19,18,24,22,36,38,34,32,31,30,26,25,19,16,11,5,4,3,3,2,1,0,0
2022-03-08 18:00:00,8,9,11,10,7,5,8,17,20,16,22,19,19,30,31,28,24,21,15,13,7,7,8,3,14,24,39,21,25,34,44,36,40,25,26,29,28,29,30,30,30,29,27,27,23,18,16,12,8,5,1,10,18,25,18,19,18,17,10,17,12,12,22,22,19,15,16,14,13,15,17,21,32,36,41,44,26,23,31,25,24,27,28,31,28,24,20,22,21,26,36,28,21,16,9,7,6,5,3,4,5,0
2022-03-08 19:00:00,2,0,2,4,4,10,10,8,7,9,11,9,10,14,13,12,7,15,12,9,9,9,6,2,7,10,9,0,17,13,14,15,14,12,14,16,15,16,13,15,16,15,13,19,17,15,14,12,9,5,2,6,8,14,15,14,10,8,9,9,10,9,12,10,11,11,6,7,6,9,13,16,20,21,30,27,20,20,23,21,23,31,30,35,26,25,27,17,22,20,28,21,18,11,6,4,3,1,3,1,0,0
2022-03-08 20:00:00,3,4,2,2,0,0,4,3,9,0,10,8,9,5,8,7,5,6,6,4,4,4,5,2,4,6,6,2,5,7,6,8,9,8,9,12,10,13,12,10,16,15,9,4,13,4,8,14,8,3,3,5,6,11,9,7,8,6,4,7,9,11,9,10,9,9,8,8,7,6,7,7,9,18,11,19,18,19,18,19,18,21,20,22,21,19,17,17,18,19,21,19,15,8,5,3,2,1,0,0,0,0
2022-03-08 21:00:00,4,0,5,5,2,3,5,5,4,6,7,6,4,6,9,9,8,4,6,9,8,7,8,7,8,9,8,0,7,9,7,7,6,6,11,14,16,14,7,12,7,6,3,8,7,6,7,8,4,3,0,4,6,9,7,6,8,6,0,5,6,6,11,11,10,11,14,15,14,12,9,8,13,15,17,16,15,19,5,16,15,14,12,17,17,17,16,15,13,14,25,14,8,5,5,3,3,2,1,0,0,0
2022-03-08 22:00:00,6,4,5,4,5,7,8,10,12,9,9,10,11,10,9,9,7,6,4,4,2,4,5,0,8,9,7,4,6,6,6,7,6,5,16,24,19,17,17,16,13,10,8,11,10,10,11,10,4,3,3,4,6,8,9,7,9,8,5,4,9,10,18,19,18,11,10,10,12,11,14,16,15,14,18,16,14,13,15,10,11,13,13,17,13,13,14,18,12,18,24,20,16,10,7,4,3,2,4,3,5,0
2022-03-08 23:00:00,1,0,0,0,0,3,6,5,3,6,0,5,7,8,7,7,6,7,7,5,3,4,5,3,5,6,6,6,5,8,8,10,9,11,12,15,14,13,10,13,12,11,10,6,9,7,7,3,5,4,2,4,5,7,5,4,4,3,2,4,4,4,14,16,12,8,5,7,8,9,10,14,14,23,23,16,22,24,19,18,17,17,16,22,19,17,16,17,16,14,16,13,7,5,6,6,7,6,6,6,2,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,3,0,2,2,4,3,0,0,2,1,5,3,4,4,5,4,3,0,0,0,3,3,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,0,0,1,0,0,0,2,5,4,4,0,4,3,0,3,2,3,4,0,5,0,2,0,3,4,0,5,6,4,5,5,6,5,4,4,3,4,1,4,0,0,2,0,5,3,0,2,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,0,0,0,2,1,2,3,3,3,7,5,2,3,4,1,3,3,5,4,4,0,0,2,0,1,6,1,9,5,4,2,5,4,0,0,1,1,0,5,4,3,0,1,0,1,2,1,0,0,1,1,0,1,2,0,1,1,0,0,2,0,4,3,1,1,0,7,8,8,7,6,7,6,0,5,2,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 07:00:00,1,0,1,1,2,3,3,5,6,8,7,6,3,2,5,5,5,7,8,6,5,6,5,2,4,5,5,3,6,4,3,5,4,3,2,3,0,0,2,4,3,2,0,4,3,3,2,1,0,0,0,1,0,3,6,0,7,8,0,0,7,5,4,1,5,4,5,4,2,3,3,1,3,3,2,1,2,0,0,3,5,7,6,5,1,3,2,4,0,0,3,2,1,0,0,0,0,4,2,0,0,0
2022-03-09 08:00:00,2,0,2,0,3,3,4,4,8,9,15,10,8,7,6,7,4,5,7,0,9,7,8,10,9,12,8,0,11,14,8,7,6,2,3,4,5,4,3,2,3,2,0,2,1,2,3,2,1,3,2,2,1,5,6,8,9,9,5,8,6,5,6,0,7,7,4,11,10,11,6,11,9,10,0,11,12,0,1,0,2,2,3,6,4,5,4,5,3,2,3,4,3,2,2,1,0,3,0,2,0,0
2022-03-09 09:00:00,1,0,1,1,3,5,7,8,10,12,15,9,12,13,12,13,13,13,8,8,6,7,4,6,6,11,15,14,15,6,8,6,8,4,3,4,4,6,5,5,4,3,3,3,0,3,4,0,1,2,2,3,2,2,6,3,3,5,6,5,6,6,7,9,8,10,9,10,10,17,18,18,11,10,10,10,9,8,7,8,7,8,5,5,7,7,8,7,8,0,12,11,10,9,5,2,1,0,2,0,0,0
2022-03-09 10:00:00,1,1,1,4,6,4,5,9,10,14,17,12,17,18,19,19,18,18,12,10,11,13,13,12,11,11,10,8,9,8,7,9,8,8,10,10,13,14,13,9,5,6,4,3,3,5,7,5,3,2,1,3,2,4,5,4,5,7,0,7,6,6,7,7,7,9,6,7,8,12,12,11,8,7,5,8,4,4,7,0,9,10,9,6,7,8,9,7,4,5,6,4,3,4,1,0,0,2,4,2,0,0
2022-03-09 11:00:00,2,0,0,7,6,6,5,9,14,16,18,12,12,13,14,12,13,13,10,10,8,11,10,11,10,11,14,5,15,13,11,10,9,8,7,5,7,8,7,7,5,3,2,6,7,5,8,9,8,6,4,3,3,6,10,9,11,12,13,7,12,16,22,18,19,18,17,9,14,6,8,12,8,13,8,11,8,6,4,7,6,6,6,7,7,8,9,7,5,5,10,7,4,6,3,4,2,3,2,2,1,0
2022-03-09 12:00:00,3,0,2,3,6,8,9,6,12,19,21,18,19,22,21,25,23,22,9,9,9,10,11,10,9,9,14,8,14,8,8,7,6,6,7,11,14,18,20,17,8,5,6,8,4,6,9,6,7,4,1,4,5,10,10,10,13,14,0,13,8,8,16,17,20,19,18,14,12,15,16,15,14,16,15,15,12,12,10,9,10,10,11,13,12,15,22,17,15,13,11,11,10,6,3,3,0,0,2,0,0,0
2022-03-09 13:00:00,1,0,1,5,8,8,11,14,16,21,26,20,24,23,21,23,22,26,16,19,14,12,12,11,8,11,9,8,10,14,8,16,15,10,10,10,13,17,14,14,8,5,7,11,5,12,16,13,14,10,4,3,5,6,8,11,12,14,15,15,14,13,16,15,18,17,19,15,14,13,12,11,9,12,13,9,8,14,13,14,13,15,12,14,15,12,16,16,16,13,12,10,9,5,2,0,1,0,1,0,0,0
2022-03-09 14:00:00,2,0,3,1,6,7,11,13,15,16,18,18,20,21,23,25,26,25,13,12,11,16,14,15,7,17,18,16,17,17,17,14,13,10,9,11,10,14,12,10,9,5,10,9,0,6,6,5,7,4,2,2,4,8,7,10,12,16,11,9,12,16,21,20,19,16,16,14,15,14,14,14,13,15,11,10,13,15,15,17,19,20,21,21,20,22,24,26,25,19,13,11,11,4,7,5,2,1,4,1,0,0
2022-03-09 15:00:00,2,0,3,6,7,7,14,4,16,7,19,19,21,10,20,20,20,19,19,17,15,16,16,17,2,18,17,14,21,16,15,16,15,17,17,20,21,23,24,22,19,18,19,19,18,15,12,11,7,5,3,3,8,10,11,13,12,12,11,11,14,15,20,23,24,22,23,16,15,15,12,11,10,15,11,14,12,16,15,14,19,19,17,24,21,20,20,21,20,21,20,14,12,4,6,5,5,3,2,1,0,0
2022-03-09 16:00:00,1,0,3,5,6,8,12,13,15,16,14,15,23,23,18,16,15,18,12,10,11,14,15,14,16,14,12,13,11,14,16,11,13,13,16,20,18,20,18,17,12,12,11,7,9,10,10,11,9,6,4,2,6,5,8,6,7,9,0,14,12,11,24,29,24,22,18,17,14,13,17,18,11,20,11,19,18,16,12,14,14,17,16,23,21,22,19,18,18,19,22,18,14,12,3,1,4,3,2,2,0,0
2022-03-09 17:00:00,4,2,3,6,7,11,12,13,15,17,19,16,11,17,14,14,16,13,11,9,6,6,9,6,0,7,14,10,13,11,12,14,12,10,10,14,14,15,18,18,15,14,15,12,12,12,15,10,6,6,3,3,4,6,9,7,10,8,0,5,10,11,14,15,15,15,14,13,13,16,18,18,20,22,21,19,18,17,15,14,16,16,16,22,19,16,17,18,17,16,15,14,13,10,5,2,3,3,2,1,0,0
2022-03-09 18:00:00,6,0,3,2,2,1,3,9,12,7,9,8,9,8,10,9,10,8,8,8,9,6,7,7,1,9,8,3,5,7,10,16,15,14,15,12,13,16,13,14,15,8,0,17,15,14,13,11,10,5,2,4,5,8,9,10,8,9,4,12,12,13,12,13,13,12,10,14,11,13,13,13,14,16,16,16,14,15,16,14,13,12,11,13,14,15,14,14,15,14,13,12,10,8,6,3,2,1,1,0,0,0
2022-03-09 19:00:00,0,0,0,5,6,6,5,6,0,5,8,6,7,6,6,8,6,11,6,3,5,6,7,7,6,8,6,3,7,6,8,8,8,11,16,22,24,26,26,26,22,21,0,7,10,19,18,15,8,5,1,2,2,4,4,0,3,4,0,6,5,0,6,7,6,7,7,11,13,13,13,14,15,18,20,19,17,15,15,13,17,19,18,22,22,20,21,17,15,12,16,15,13,11,5,4,2,0,0,2,2,0
2022-03-09 20:00:00,0,0,0,0,1,5,7,8,0,7,8,7,4,6,5,4,5,4,6,7,6,5,2,0,5,8,5,7,9,6,5,9,9,9,9,21,22,21,20,19,17,15,15,14,5,12,8,7,4,2,2,4,5,5,5,5,5,8,0,6,3,4,7,8,7,7,8,10,10,13,10,15,20,20,18,17,19,14,19,17,17,20,18,21,20,18,19,22,20,18,29,26,19,15,8,5,1,1,0,0,0,0
2022-03-09 21:00:00,2,0,3,1,2,2,7,6,8,0,10,6,6,11,7,0,6,7,7,3,7,6,7,10,8,10,12,9,0,10,10,11,10,11,14,17,16,17,13,18,12,11,10,11,8,9,10,9,5,3,1,2,5,5,7,0,8,7,0,0,3,4,10,11,11,15,14,13,13,14,13,14,12,13,12,12,12,11,13,11,11,16,8,18,17,16,16,18,19,19,20,15,12,10,5,5,6,5,2,0,0,0
2022-03-09 22:00:00,2,0,1,0,0,1,2,1,1,3,6,5,6,7,7,5,5,7,9,11,8,9,12,11,12,14,13,11,9,9,12,10,9,10,14,17,13,7,11,11,7,6,0,0,11,10,9,3,5,2,2,3,4,6,5,4,5,5,4,0,4,7,14,17,9,10,7,10,12,10,12,13,7,16,15,8,14,14,8,14,13,21,22,17,16,17,16,13,14,12,17,14,12,6,3,1,1,1,0,0,1,0
2022-03-09 23:00:00,1,0,3,2,0,2,2,0,0,0,0,2,2,3,5,4,4,4,7,8,9,8,8,0,4,10,9,0,5,6,5,7,8,9,7,9,8,5,0,5,6,9,3,8,5,2,0,4,1,5,1,2,5,6,5,1,2,1,1,2,0,3,11,12,12,10,8,7,7,9,10,8,12,14,6,14,13,0,11,11,13,14,12,19,18,15,15,12,10,13,16,13,11,7,4,3,2,1,2,0,0,0
