Unnamed: 0,1_외발산동차고지(가상),2_외발산동기점,3_신월중학교입구,4_국민은행신월동지점,5_가로공원공영주차장.신영시장,6_가로공원.나누리병원,7_화곡중앙골목시장,8_화곡대림아파트,9_화곡동백구사,10_다운어린이공원.치유하는교회,11_까치산역4번출구,12_화곡8동주민센터.까치산시장,13_서울신정초등학교,14_화곡2동주민센터,15_성석교회,16_목동사거리,17_목동역.홍익병원,18_목동7단지,19_목동대학학원,20_오목교역.동신한방병원,21_관악고등학교,22_양평신동아아파트,23_교보앞,24_당산동진로아파트,25_김안과병원,26_경방타임스퀘어.신세계백화점,27_영등포역,28_전경련회관,29_한국거래소,30_더현대서울,31_여의도환승센터,32_여의도공원,33_경방타임스퀘어.신세계백화점,34_김안과병원,35_당산동진로아파트,36_양남동로타리,37_양평1동주민센터,38_관악고등학교,39_오목교역.동신한방병원,40_목동대학학원,41_목동7단지.종로학원,42_목동역.홍익병원,43_홍익병원목동관,44_화곡동남부시장,45_화곡2동주민센터,46_서울신정초등학교,47_화곡8동주민센터,48_까치산역2번출구,49_화곡동백구사,50_화곡동대림아파트.화곡중앙시장,51_가로공원.나누리병원,52_가로공원공영주차장,53_국민은행신월동지점,54_메디힐병원,55_신월중학교입구,56_외발산신광명마을,57_강서면허시험장.메이필드호텔,58_강서농수산물도매시장,59_강서면허시험장.메이필드호텔,60_외발산신광명마을,61_외발산동차고지(가상)
2022-03-19 04:00:00,0,2,4,5,6,7,8,10,11,9,14,15,12,17,19,18,20,17,12,21,7,20,11,19,11,12,10,7,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,1,1,4,7,6,7,15,10,18,14,5,2,4,5,8,8,7,6,6,6,7,5,6,8,7,6,4,2,1,2,5,0,8,10,9,9,8,9,8,7,0,4,4,9,8,7,8,7,4,5,4,5,5,9,7,8,4,0,0,0,0
2022-03-19 06:00:00,1,2,0,6,6,7,8,8,10,9,7,8,4,8,12,12,11,10,8,7,8,7,8,7,5,4,4,1,2,1,3,0,3,2,3,3,1,2,0,3,0,2,4,10,12,14,12,8,4,5,4,3,2,3,6,3,3,2,0,0,0
2022-03-19 07:00:00,0,1,2,9,10,13,15,16,18,14,11,13,14,15,19,19,15,14,8,8,7,6,7,5,4,4,5,3,1,2,1,0,7,6,2,6,4,4,4,4,4,4,3,7,10,12,12,11,9,9,9,8,6,7,5,1,2,1,0,0,0
2022-03-19 08:00:00,0,4,4,14,19,21,30,40,48,43,15,16,14,16,24,21,18,14,14,15,15,16,14,13,10,4,7,5,3,4,3,1,5,4,3,6,4,5,5,6,5,5,6,12,15,23,20,12,8,12,11,10,7,7,5,4,2,3,0,0,0
2022-03-19 09:00:00,0,5,5,18,22,25,22,26,30,39,28,27,32,35,46,42,37,32,30,27,26,26,27,23,18,9,11,9,7,1,3,0,6,6,4,6,7,9,8,10,9,9,8,10,15,18,19,12,11,12,11,10,6,6,6,5,1,4,0,0,0
2022-03-19 10:00:00,2,2,3,15,11,20,22,27,26,23,22,23,24,23,31,24,22,17,18,29,28,16,16,27,22,6,12,11,10,5,3,1,7,10,6,4,5,8,6,7,6,9,10,12,15,20,18,13,14,12,10,7,4,3,2,1,0,6,2,0,0
2022-03-19 11:00:00,0,4,5,17,21,20,21,25,24,22,18,17,18,19,26,25,19,16,17,19,20,20,23,17,19,10,12,8,5,3,6,1,10,10,9,11,9,15,17,17,20,25,23,24,24,25,19,20,19,13,10,9,5,4,5,2,3,4,2,0,0
2022-03-19 12:00:00,0,3,4,15,21,18,25,30,29,26,23,24,26,25,27,26,22,20,20,19,18,18,19,18,14,9,18,16,11,2,5,3,13,16,18,10,20,19,19,17,19,23,18,25,24,26,24,22,22,20,13,8,4,5,5,4,3,3,2,0,0
2022-03-19 13:00:00,0,5,4,16,19,19,24,29,30,25,26,26,29,28,29,35,33,28,27,29,29,14,29,31,26,14,16,6,13,6,7,7,16,18,19,15,17,16,16,14,15,22,23,23,25,27,21,22,20,18,15,11,6,7,7,5,4,2,0,0,0
2022-03-19 14:00:00,0,5,7,13,16,14,18,20,23,17,17,20,22,21,26,25,26,26,30,29,26,31,30,31,26,17,23,17,11,5,10,4,17,18,9,15,17,17,16,20,21,25,23,25,23,24,21,18,14,13,10,8,3,4,3,2,2,3,1,0,0
2022-03-19 15:00:00,1,12,11,26,26,25,28,29,29,25,21,18,25,21,22,21,24,21,20,20,20,20,21,17,19,16,17,16,19,11,18,6,15,22,23,24,21,20,20,26,31,41,38,24,24,22,22,25,23,20,18,12,9,7,6,5,3,4,2,0,0
2022-03-19 16:00:00,0,6,6,11,12,14,15,17,18,15,19,22,20,23,23,22,21,21,19,19,21,21,20,18,13,16,19,13,12,11,13,9,25,30,27,28,25,27,25,24,24,33,36,33,31,36,29,35,27,21,17,13,9,8,7,5,3,3,0,0,0
2022-03-19 17:00:00,0,2,8,15,17,19,23,27,30,23,25,26,29,26,28,28,23,22,16,16,18,14,20,19,14,13,13,9,6,21,21,6,26,29,26,28,27,24,23,26,22,25,22,25,25,25,20,28,27,20,11,10,5,4,3,2,4,3,0,0,0
2022-03-19 18:00:00,0,1,4,8,8,9,10,12,14,15,18,24,21,18,16,16,16,13,13,17,15,15,11,13,12,7,14,7,14,18,24,25,49,47,47,46,42,40,40,34,33,31,29,31,30,25,22,24,23,17,14,12,8,2,8,6,1,2,1,0,0
2022-03-19 19:00:00,0,1,2,7,7,8,9,9,11,7,13,12,10,10,12,11,15,16,10,12,10,13,16,18,15,7,4,2,5,8,9,3,22,25,21,21,23,26,25,26,25,30,25,22,20,19,17,24,18,13,14,8,2,3,2,2,0,1,1,0,0
2022-03-19 20:00:00,0,5,3,8,9,10,9,10,10,4,13,16,17,9,10,11,8,6,10,9,7,5,7,6,5,3,2,2,4,38,18,38,29,25,23,21,21,18,18,22,21,23,22,17,14,14,13,18,15,9,6,4,3,2,2,1,0,3,4,0,0
2022-03-19 21:00:00,0,2,4,6,5,4,6,4,5,7,7,8,8,6,7,8,5,6,7,8,6,5,6,4,5,4,3,3,2,10,14,11,22,21,20,18,20,18,17,23,25,23,22,17,18,17,16,21,18,13,12,9,4,3,3,2,0,1,2,0,0
2022-03-19 22:00:00,0,0,2,5,4,6,7,8,1,7,12,13,15,12,7,7,5,6,6,6,6,4,5,5,4,3,3,3,3,4,7,6,25,25,26,27,26,23,21,20,21,26,23,17,15,14,13,25,31,24,21,14,4,2,1,0,0,0,0,0,0
2022-03-19 23:00:00,0,3,1,4,2,4,5,0,0,5,9,9,7,5,7,7,8,0,5,5,3,4,4,3,3,1,3,2,2,3,4,5,24,24,25,25,24,22,18,22,15,25,24,16,14,13,11,19,18,10,6,8,3,2,2,1,0,3,0,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,0,1,4,3,0,3,2,4,4,5,3,6,5,8,8,7,5,4,4,0,2,0,2,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,0,0,1,7,4,7,9,11,8,10,5,6,4,7,9,10,2,9,2,8,2,0,6,5,3,3,0,3,1,1,3,0,8,6,9,7,8,8,8,11,8,5,4,6,6,8,7,6,6,4,3,1,3,4,2,3,1,0,0,0,0
2022-03-20 06:00:00,0,1,3,6,7,8,9,8,10,9,7,6,5,7,12,10,8,7,7,7,5,3,6,7,1,6,2,1,1,2,1,0,2,2,2,0,2,8,1,3,0,4,2,10,12,13,6,6,4,5,4,1,0,1,2,2,0,1,0,0,0
2022-03-20 07:00:00,0,1,2,4,5,7,11,8,10,6,9,6,7,8,13,11,11,11,7,9,7,6,6,6,5,3,2,1,3,5,3,0,4,6,2,2,5,1,3,2,2,3,2,4,6,9,8,5,5,7,6,5,3,2,3,3,1,0,0,0,0
2022-03-20 08:00:00,0,1,2,14,16,18,19,17,20,19,19,17,13,14,14,16,13,11,11,12,12,11,11,10,8,5,7,5,4,2,1,3,5,7,6,5,8,8,6,7,5,7,5,10,12,14,11,11,9,12,11,8,7,8,8,6,2,2,0,0,0
2022-03-20 09:00:00,0,2,2,13,15,16,19,23,27,24,17,19,27,28,34,27,29,29,29,28,17,18,27,25,20,8,6,5,4,1,2,3,5,8,7,7,6,7,6,6,7,9,10,13,17,21,18,11,10,12,10,9,5,5,5,3,2,1,1,0,0
2022-03-20 10:00:00,0,3,5,14,16,18,15,20,25,26,21,22,22,20,28,26,23,19,23,22,15,16,18,18,16,10,14,13,12,10,3,4,7,8,5,7,8,7,7,8,6,8,7,9,11,12,13,12,11,9,10,8,5,4,5,4,2,2,0,0,0
2022-03-20 11:00:00,0,1,2,7,15,16,19,17,23,20,18,20,21,25,30,31,25,25,26,27,26,25,25,27,20,9,11,8,9,5,3,1,8,6,9,6,8,6,7,6,8,9,8,10,12,12,12,14,15,11,10,6,4,6,3,1,2,1,0,0,0
2022-03-20 12:00:00,0,5,9,12,14,14,22,25,27,27,19,19,19,20,26,35,36,35,33,35,33,24,30,29,21,13,22,19,15,8,8,9,26,33,33,31,33,33,27,27,26,16,14,16,19,18,16,16,16,13,11,10,8,8,4,3,1,2,1,0,0
2022-03-20 13:00:00,0,2,2,11,17,17,20,23,29,27,21,23,27,25,34,37,33,32,31,35,37,38,36,37,33,21,23,22,13,5,10,11,18,19,19,17,16,15,14,11,10,29,26,20,21,25,23,26,20,14,13,10,6,5,6,3,2,0,0,0,0
2022-03-20 14:00:00,0,4,4,10,13,13,18,23,20,18,12,15,16,15,25,28,24,21,19,19,17,19,19,20,19,16,17,12,15,8,12,4,19,20,15,16,17,17,16,17,25,24,19,16,18,21,19,22,19,16,14,13,7,7,0,1,1,2,1,0,0
2022-03-20 15:00:00,0,2,4,9,12,11,12,13,26,21,20,20,20,19,25,29,26,32,33,34,31,18,21,25,23,12,19,16,14,14,21,15,32,35,32,32,33,29,23,17,18,21,21,22,24,22,20,19,18,18,14,6,7,3,5,2,1,2,0,0,0
2022-03-20 16:00:00,1,3,4,10,11,13,15,16,18,15,18,19,19,17,20,21,17,17,21,21,11,13,22,16,14,10,13,7,7,14,29,31,30,31,24,31,28,26,22,23,21,24,22,20,22,21,18,20,18,15,12,8,7,4,7,6,5,1,1,0,0
2022-03-20 17:00:00,0,2,3,9,12,14,20,21,24,24,25,23,23,20,19,18,17,16,14,14,15,11,16,21,15,10,13,14,11,15,22,23,31,33,31,30,25,27,28,32,34,34,25,19,20,20,16,26,21,13,12,9,6,4,3,3,2,1,1,0,0
2022-03-20 18:00:00,0,3,5,12,14,11,15,17,16,15,16,18,16,17,16,14,13,10,13,15,13,16,16,15,11,8,8,8,8,15,17,12,40,46,45,44,43,38,34,35,35,39,35,31,28,27,24,37,26,19,17,11,4,3,2,1,0,1,0,0,0
2022-03-20 19:00:00,0,3,5,8,8,9,9,11,11,10,14,13,14,10,8,9,8,9,7,8,7,4,7,6,8,6,5,4,4,12,15,9,26,29,25,27,25,22,21,24,24,25,25,29,30,30,30,36,32,18,14,9,2,3,3,1,1,2,3,0,0
2022-03-20 20:00:00,1,3,2,6,4,5,7,7,8,7,8,9,8,10,9,12,12,0,9,10,9,5,5,5,4,3,1,2,3,14,17,13,34,33,35,23,24,26,22,23,23,26,22,19,18,19,18,25,22,20,15,12,4,3,3,2,1,1,0,0,0
2022-03-20 21:00:00,0,1,1,6,5,4,8,9,7,9,10,11,9,8,8,9,5,7,8,14,12,8,8,8,4,3,5,3,3,8,12,9,29,30,34,33,31,29,28,30,29,27,25,22,24,21,18,23,19,16,14,11,6,4,5,4,3,1,0,0,0
2022-03-20 22:00:00,0,1,2,4,1,4,4,5,7,8,10,8,7,6,5,7,4,6,7,3,4,6,3,4,3,3,3,1,3,4,5,4,15,11,12,13,13,13,14,16,15,17,16,12,10,15,15,26,21,15,13,9,6,5,4,3,2,2,0,1,0
2022-03-20 23:00:00,0,0,0,2,1,0,0,2,0,2,7,8,4,4,3,0,3,3,6,1,2,7,2,6,1,3,2,0,1,5,6,1,12,14,14,13,13,12,12,15,16,16,13,10,7,7,7,14,12,9,7,2,3,4,4,2,0,0,0,0,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,0,2,5,21,27,24,15,18,26,20,27,29,33,35,37,36,34,33,34,38,36,33,29,33,33,28,26,13,2,1,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,0,2,2,10,10,12,16,20,23,19,10,10,10,12,13,16,14,13,14,13,13,7,14,26,19,13,18,13,3,4,3,2,8,8,5,7,5,6,6,5,2,3,2,9,7,8,10,8,8,5,8,1,5,11,11,2,5,1,0,0,0
2022-03-21 06:00:00,0,1,3,10,13,15,17,20,23,20,12,9,9,12,15,14,10,10,10,12,12,14,16,12,7,6,7,6,2,1,2,0,2,2,3,2,2,5,2,3,4,6,5,15,18,23,19,16,11,11,7,10,8,5,8,6,2,0,0,0,0
2022-03-21 07:00:00,0,3,6,25,37,37,54,62,60,54,23,23,25,25,36,41,29,26,26,26,24,24,25,28,25,25,34,24,7,3,5,1,11,13,8,12,7,11,9,10,10,13,12,24,39,46,42,38,46,57,57,32,54,38,9,6,4,2,0,1,0
2022-03-21 08:00:00,0,4,8,26,35,36,49,50,57,52,32,29,33,31,43,46,32,29,29,32,32,34,34,32,30,28,40,22,9,6,3,0,36,37,35,25,20,16,18,17,18,20,20,30,37,46,43,27,27,25,25,22,19,20,15,12,10,2,1,0,0
2022-03-21 09:00:00,0,7,10,20,23,24,34,42,52,40,24,29,33,37,43,35,29,26,26,26,25,24,21,24,20,19,21,14,8,2,2,1,10,13,10,7,7,8,6,7,9,13,13,10,16,21,17,12,11,13,12,9,7,5,6,4,2,3,2,1,0
2022-03-21 10:00:00,1,4,4,11,15,11,18,20,23,23,15,17,16,15,21,24,18,14,19,20,18,17,16,16,11,9,10,10,7,5,3,2,9,11,9,12,13,13,10,6,7,12,12,13,14,16,14,19,17,16,13,6,8,5,3,3,2,3,1,0,0
2022-03-21 11:00:00,0,3,5,9,12,11,11,10,11,15,12,16,15,14,16,19,18,16,15,12,10,10,10,9,8,5,6,5,4,3,8,8,6,11,11,9,12,9,9,11,13,16,12,14,15,17,18,17,14,12,12,9,5,6,1,4,3,3,0,0,0
2022-03-21 12:00:00,1,9,10,17,16,17,23,27,27,24,21,20,18,20,27,21,18,20,19,14,17,13,16,13,13,7,8,6,6,4,6,7,15,16,16,15,16,11,11,10,11,13,12,14,19,17,14,16,14,13,13,12,10,7,6,4,2,1,2,0,0
2022-03-21 13:00:00,0,2,4,12,14,12,19,21,22,20,16,20,20,21,25,24,22,21,20,18,18,17,16,12,8,7,9,5,4,4,6,3,13,16,15,17,14,12,17,16,20,21,21,19,20,18,16,22,13,18,17,11,6,6,5,3,1,0,1,0,0
2022-03-21 14:00:00,0,12,5,12,16,16,19,22,23,18,17,17,15,13,16,18,16,16,15,12,13,14,15,15,9,7,10,8,8,7,9,12,19,18,19,19,11,19,19,22,21,22,23,24,22,25,22,26,25,17,17,12,8,10,10,4,4,7,3,0,0
2022-03-21 15:00:00,0,7,15,21,26,25,26,29,32,26,19,18,17,18,16,13,11,13,13,16,17,15,19,17,15,12,15,17,9,13,19,18,24,25,26,27,28,28,28,24,27,37,30,30,30,32,30,23,22,18,15,11,8,8,7,6,2,6,6,0,0
2022-03-21 16:00:00,1,7,55,61,56,58,57,54,48,42,38,31,21,17,18,19,18,15,17,17,16,16,20,19,16,15,10,8,8,17,24,11,28,30,31,28,31,28,26,25,24,30,29,27,29,31,26,28,28,28,26,23,8,7,3,3,2,3,4,0,0
2022-03-21 17:00:00,1,5,8,15,18,20,22,20,22,20,29,27,26,26,25,22,21,15,11,12,11,13,12,15,13,7,8,6,13,27,39,38,36,37,28,24,19,22,23,24,24,26,22,21,18,20,20,45,35,24,22,17,7,8,5,3,2,1,2,0,0
2022-03-21 18:00:00,1,9,14,25,25,28,30,30,33,30,36,34,29,21,18,15,15,18,17,14,11,14,18,17,13,5,3,7,16,29,52,53,50,45,40,36,40,36,32,34,32,57,54,37,25,25,27,51,46,31,27,20,9,8,4,3,1,2,1,0,0
2022-03-21 19:00:00,0,3,5,21,23,21,20,20,21,20,26,26,20,12,11,10,8,8,10,10,13,9,15,14,10,7,5,5,5,15,21,15,24,27,27,26,26,27,25,21,21,28,26,35,24,22,27,61,48,37,30,22,8,4,3,2,1,2,2,0,0
2022-03-21 20:00:00,0,4,5,6,7,8,11,10,12,11,19,20,17,14,13,10,8,9,7,5,5,4,8,8,5,5,4,5,5,34,37,34,27,23,20,17,17,16,17,24,23,25,24,17,15,17,18,30,24,17,15,10,4,5,4,4,3,2,1,0,0
2022-03-21 21:00:00,0,2,3,5,7,6,5,6,6,5,17,19,18,14,8,7,6,6,5,8,6,6,6,5,5,4,5,4,5,9,11,11,20,24,22,21,21,20,21,22,21,25,20,18,17,14,13,23,20,19,20,14,6,7,5,2,3,2,1,0,0
2022-03-21 22:00:00,0,3,3,5,5,4,3,4,6,5,9,11,10,9,10,9,6,5,9,14,5,13,8,7,5,4,3,2,5,9,12,13,19,22,25,26,26,24,24,25,27,33,30,26,23,20,18,21,18,16,13,12,7,6,4,3,3,3,0,0,0
2022-03-21 23:00:00,0,0,1,2,2,0,3,0,1,0,8,10,10,8,6,5,6,3,5,6,4,3,4,3,2,2,1,0,3,3,5,2,15,9,16,12,15,18,12,16,15,17,15,11,9,10,9,19,15,7,7,4,3,2,2,1,1,0,0,0,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,0,4,6,22,24,25,18,22,26,12,29,31,34,37,40,45,44,38,34,40,37,40,46,39,42,37,29,18,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,0,1,1,7,7,7,10,16,17,13,9,10,9,11,13,12,15,15,14,13,14,9,18,18,16,13,10,11,4,3,10,0,12,13,14,2,10,13,10,17,16,12,12,21,21,21,21,14,15,13,11,9,7,7,6,0,3,0,0,0,0
2022-03-22 06:00:00,0,1,2,14,17,18,19,20,23,18,9,9,11,12,18,19,15,13,10,12,11,12,12,10,10,12,12,6,4,1,2,0,3,4,3,3,4,5,6,4,3,5,6,13,26,37,36,12,14,7,4,3,2,1,2,3,1,1,0,0,0
2022-03-22 07:00:00,0,2,5,22,30,32,38,42,54,50,23,23,28,31,51,46,34,21,20,22,23,27,27,24,22,20,27,17,5,2,3,2,9,8,8,7,6,6,6,10,6,8,9,24,42,52,40,45,48,51,51,49,47,31,9,7,4,2,1,0,0
2022-03-22 08:00:00,5,1,11,26,33,38,57,61,58,53,28,26,29,33,47,45,36,32,30,31,33,34,36,31,29,24,32,19,8,4,4,3,25,22,16,11,10,12,11,9,15,13,14,31,37,43,37,25,26,24,25,21,21,18,19,16,8,3,0,0,0
2022-03-22 09:00:00,0,9,10,19,22,22,29,32,35,32,28,30,32,35,39,33,31,29,27,29,29,26,26,27,22,15,21,14,9,4,4,3,10,12,11,10,9,8,6,9,7,8,7,11,18,23,19,14,13,14,16,14,10,8,7,6,5,2,0,0,0
2022-03-22 10:00:00,0,8,7,14,14,16,17,20,24,20,12,13,15,16,21,21,20,19,15,19,20,14,14,15,12,10,11,7,4,3,4,4,6,8,10,9,10,9,7,8,5,7,6,11,13,14,12,14,15,11,12,10,5,4,6,2,3,5,6,0,0
2022-03-22 11:00:00,0,3,7,13,14,15,15,18,19,18,13,15,15,16,21,18,15,16,14,14,13,14,19,16,11,8,8,7,6,5,6,7,5,6,8,9,4,8,6,7,8,8,9,11,13,14,15,15,13,12,11,10,6,6,3,0,4,1,2,0,0
2022-03-22 12:00:00,0,5,6,16,17,16,20,23,24,21,20,18,18,20,21,24,20,18,15,14,14,11,14,16,13,13,12,10,6,7,6,2,15,18,17,8,15,14,11,12,12,14,13,13,13,12,13,16,16,13,15,13,6,5,5,4,2,2,2,0,0
2022-03-22 13:00:00,0,4,4,11,19,20,19,23,22,24,16,16,20,18,19,20,20,19,18,18,17,14,14,12,9,10,9,9,5,4,7,10,18,20,14,22,20,19,16,17,18,22,20,18,22,20,18,20,19,18,16,11,6,3,4,3,1,2,4,0,0
2022-03-22 14:00:00,1,11,7,13,14,15,20,24,24,23,21,19,20,17,19,19,18,17,12,13,13,12,12,11,11,7,9,7,10,7,8,10,14,18,18,17,18,17,21,20,15,21,21,18,16,16,13,20,16,13,11,9,6,6,5,3,2,2,2,0,0
2022-03-22 15:00:00,5,7,13,21,21,20,22,22,24,23,17,16,17,19,21,22,20,14,9,18,20,22,19,11,11,9,11,7,6,12,17,19,17,20,21,22,21,20,20,19,20,23,22,25,26,29,27,30,27,21,20,17,11,9,9,6,5,3,0,0,0
2022-03-22 16:00:00,0,11,54,55,53,50,47,46,48,40,30,28,24,19,17,20,19,15,13,14,16,8,18,13,12,8,8,6,6,12,16,12,17,19,20,22,19,18,23,25,22,24,23,23,25,26,26,29,26,23,21,18,11,8,8,4,1,4,0,0,0
2022-03-22 17:00:00,3,4,10,17,19,18,20,20,20,18,21,21,21,18,16,21,18,16,14,16,17,15,14,15,14,10,8,8,12,23,32,33,26,30,30,29,26,28,32,31,33,37,30,25,24,23,21,41,27,17,17,13,7,7,5,3,1,2,2,0,0
2022-03-22 18:00:00,2,7,10,29,33,33,33,34,34,32,38,38,32,23,17,16,16,16,15,16,15,22,24,26,19,9,6,6,19,27,44,49,35,36,40,42,49,50,43,51,52,59,49,35,32,33,30,54,44,33,27,21,10,10,7,6,1,1,2,0,0
2022-03-22 19:00:00,2,5,8,14,15,15,14,15,18,17,29,28,24,12,14,14,12,13,13,15,16,14,17,15,14,10,7,7,11,19,23,23,23,22,20,23,24,25,25,30,32,39,35,23,18,20,19,52,39,29,23,15,7,6,3,2,1,4,0,0,0
2022-03-22 20:00:00,0,5,5,14,16,14,15,14,10,9,14,14,15,9,8,9,10,9,6,8,6,8,7,8,6,3,4,6,4,28,27,24,30,30,27,22,22,23,22,26,27,32,27,24,20,19,14,36,26,19,15,10,6,6,2,0,0,2,3,0,0
2022-03-22 21:00:00,4,4,5,7,7,8,10,11,10,4,17,18,15,12,10,8,6,7,6,10,8,7,4,3,2,2,4,3,3,6,11,14,21,21,20,21,21,19,18,16,17,27,26,18,15,14,19,32,22,20,20,16,9,8,7,7,4,1,3,0,0
2022-03-22 22:00:00,0,2,2,4,5,4,4,6,5,5,9,8,10,10,7,7,5,7,8,9,8,7,7,8,6,2,4,3,3,4,10,10,19,26,24,13,30,27,24,23,22,27,23,20,17,16,16,20,18,14,13,10,6,4,4,3,3,2,1,0,0
2022-03-22 23:00:00,0,1,2,4,3,3,0,4,3,2,9,9,7,5,5,4,2,3,3,5,3,4,5,2,0,4,4,2,3,4,5,1,13,12,13,14,14,16,17,18,22,28,21,15,14,12,11,27,16,15,11,10,6,5,3,1,1,0,0,0,0
2022-03-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 04:00:00,0,3,7,24,26,27,17,20,27,22,33,39,41,42,44,43,39,36,44,45,45,47,50,46,48,45,37,17,2,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 05:00:00,0,1,5,11,8,8,11,19,17,13,9,10,8,11,11,14,13,12,11,12,6,6,12,15,16,14,13,9,3,3,9,1,11,13,14,5,13,6,13,17,2,9,4,15,9,11,14,11,12,10,10,9,6,7,3,5,2,0,0,0,0
