Unnamed: 0,1_송파공영차고지(가상),2_복정역3번출구,3_삼일자동차학원.강남자동차검사소,4_광연자동차학원앞,5_세곡동,6_은곡마을.LH이편한세상,7_은곡마을진입로,8_세곡푸르지오,9_세곡중학교.세명초등학교,10_래미안강남힐즈,11_못골마을,12_강남현대힐스테이트에코,13_쟁골마을,14_고속철도수서역,15_수서역KT수서지점,16_궁마을,17_태화기독교사회복지관,18_수서삼성아파트앞,19_일원본동주민센터,20_푸른마을아파트앞,21_주공4단지,22_개포주공5단지경기여고,23_개포동역.개포시장,24_대치역6번출구.강남구민회관,25_은마아파트,26_은마파출소,27_대치현대아파트,28_대치사거리,29_포스코사거리,30_무역센터.삼성역,31_삼성역,32_휘문중고등학교,33_대치동현대아파트,34_농협대치지점,35_대치SKVIEW아파트.서울교회,36_대치역7번출구.선경아파트,37_개포동역.개포시장,38_경기여고,39_디에이치아너힐즈,40_일원동한솔아파트,41_상록수아파트앞,42_일원본동주민센터,43_시립수서청소년수련관,44_수서119안전센터앞,45_궁마을,46_수서역,47_고속철도수서역,48_쟁골마을,49_강남더샵라르고오피스텔,50_못골마을.LH강남아이파크,51_래미안강남힐즈,52_세곡중학교.세명초등학교,53_세곡푸르지오,54_세곡푸르지오,55_강남신동아파밀리에1단지,56_은곡마을.강남신동아파밀리에,57_대왕초등학교,58_광연자동차학원앞,59_삼일자동차학원.강남자동차검사소,60_복정역환승주차장
2022-03-05 04:00:00,0,0,0,0,0,1,0,2,5,0,3,5,0,2,4,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,0,1,0,0,0,0,0,1,4,5,7,9,8,6,3,0,0,0,2,0,0,2,1,0,1,0,0,0,1,0,2,1,0,2,0,1,1,2,3,3,0,0,4,0,1,2,0,0,1,0,0,2,0,0,0,2,3,0,1,0
2022-03-05 06:00:00,0,0,0,0,0,1,0,1,6,8,9,8,6,5,3,1,0,0,3,5,2,2,2,1,1,1,0,0,0,0,1,0,0,1,2,1,0,0,0,2,0,2,3,2,2,9,0,9,6,5,3,2,2,1,0,2,0,1,0,0
2022-03-05 07:00:00,0,1,0,0,1,1,0,7,14,0,13,14,13,10,5,0,4,0,4,4,5,4,3,2,3,4,3,0,1,0,2,2,1,1,0,0,0,0,0,2,0,0,0,1,0,5,0,0,2,2,2,3,3,0,0,1,2,1,0,0
2022-03-05 08:00:00,0,2,0,0,1,1,0,3,9,15,21,26,26,20,8,6,9,10,9,8,10,8,9,13,12,9,7,3,2,1,3,2,1,6,4,0,3,2,0,3,2,1,3,2,2,7,0,0,5,6,5,3,2,1,0,2,0,1,0,0
2022-03-05 09:00:00,0,0,1,0,2,4,0,5,15,21,22,30,29,19,6,5,6,8,6,10,7,8,9,8,11,7,5,2,1,1,7,3,5,3,3,3,2,1,0,4,6,7,1,8,7,12,0,11,11,10,4,4,3,0,0,3,0,2,1,0
2022-03-05 10:00:00,0,2,0,0,1,2,0,6,17,22,25,24,20,18,8,9,10,9,6,7,8,10,12,12,11,6,8,7,4,1,0,2,1,1,2,0,3,5,2,4,0,3,2,0,1,5,6,4,7,4,5,2,1,2,1,3,2,0,3,0
2022-03-05 11:00:00,0,2,0,2,3,3,0,3,12,14,16,23,22,17,9,0,9,6,8,8,8,10,12,12,9,7,8,6,3,1,3,2,3,4,5,3,4,5,0,5,0,10,9,5,7,12,8,13,8,8,4,3,2,0,2,0,0,1,1,0
2022-03-05 12:00:00,0,2,0,1,0,2,0,7,12,19,21,27,26,22,6,8,8,11,9,10,11,11,8,9,15,16,13,7,5,2,6,4,6,10,9,9,10,9,10,8,6,6,6,11,10,11,0,9,12,10,6,6,7,2,6,4,3,1,1,0
2022-03-05 13:00:00,0,2,0,2,0,1,0,3,5,8,8,19,18,17,8,3,5,11,9,7,9,10,11,14,11,13,12,3,2,2,3,3,9,11,12,12,9,4,5,7,7,7,5,9,2,16,0,0,14,12,12,9,4,0,5,0,5,4,0,0
2022-03-05 14:00:00,0,1,0,2,1,4,0,5,8,17,18,21,18,16,10,9,9,9,7,10,8,4,8,6,8,7,11,7,4,6,4,3,6,8,9,8,9,10,10,7,7,7,6,7,7,24,0,23,14,12,10,6,3,0,1,2,2,1,1,0
2022-03-05 15:00:00,0,2,1,3,2,2,2,4,9,10,10,15,11,10,4,0,8,9,8,9,11,10,14,15,17,14,15,12,7,5,7,8,8,10,12,7,10,8,4,9,10,12,11,9,10,34,0,33,27,23,14,3,4,2,2,5,2,0,2,0
2022-03-05 16:00:00,0,0,2,4,0,5,0,9,11,19,20,24,23,20,7,9,7,9,8,11,0,10,15,16,12,10,10,13,10,4,5,5,6,10,8,9,8,7,5,8,7,9,10,11,10,18,0,14,19,15,14,4,3,0,2,1,1,0,3,0
2022-03-05 17:00:00,0,0,1,1,2,3,2,2,4,8,6,11,0,11,4,0,8,9,8,8,7,10,12,13,18,11,7,9,8,2,6,7,8,21,18,21,21,20,17,17,18,15,15,14,14,24,14,17,19,17,11,6,5,0,3,2,1,0,3,0
2022-03-05 18:00:00,0,0,0,0,0,4,0,3,5,6,5,10,1,5,7,3,6,5,5,5,4,4,3,3,5,5,6,5,6,3,7,1,8,12,14,15,12,13,11,10,8,5,7,9,10,20,13,16,15,14,10,3,2,2,1,1,0,0,1,0
2022-03-05 19:00:00,2,1,0,0,0,2,0,3,3,4,6,12,11,8,5,0,2,4,6,3,0,0,7,0,7,5,3,6,9,7,9,1,12,12,14,15,16,15,13,12,9,10,10,8,6,29,16,18,23,22,18,9,5,4,3,0,0,0,1,0
2022-03-05 20:00:00,0,1,2,0,1,2,0,2,3,5,2,7,0,2,4,3,2,2,1,3,2,2,2,0,4,3,2,3,2,1,4,2,6,11,6,7,10,0,6,5,4,4,0,3,4,25,0,11,17,15,10,5,3,0,2,3,1,1,1,0
2022-03-05 21:00:00,0,0,0,0,0,1,0,0,0,2,2,5,0,0,4,0,3,2,0,0,5,1,3,0,0,2,3,4,3,1,3,3,9,12,11,11,12,11,10,9,6,7,4,6,8,29,24,14,19,13,13,5,2,1,0,1,2,0,1,0
2022-03-05 22:00:00,0,0,0,0,0,1,0,0,2,1,3,7,0,8,5,0,0,0,2,0,3,2,2,1,0,5,2,1,5,2,3,0,5,17,22,26,20,17,17,11,10,9,5,7,4,18,0,0,14,13,10,2,1,0,0,0,0,0,0,0
2022-03-05 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,2,0,0,0,1,0,0,0,0,0,7,0,0,5,4,0,6,4,3,0,2,0,16,0,13,14,13,7,5,4,0,1,0,0,0,0,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,0,0,0,0,1,1,0,1,2,1,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1,3,4,0,0,3,5,0,0,4,5,2,0,0,4,0,0,5,0,0,0,2,0,0,1,0
2022-03-06 06:00:00,0,0,0,0,0,0,0,1,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2022-03-06 07:00:00,0,0,0,1,0,0,0,0,3,0,4,5,4,1,2,0,0,0,1,0,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,2,3,1,2,0,0,0,0,0
2022-03-06 08:00:00,0,0,0,0,0,1,0,2,8,9,10,14,4,14,6,7,7,5,6,8,9,5,7,3,8,4,2,0,0,0,3,3,0,2,1,0,1,1,0,2,0,0,1,0,0,4,3,2,1,1,0,2,1,0,0,4,0,2,0,0
2022-03-06 09:00:00,0,1,0,0,0,1,0,2,6,9,12,14,11,12,5,0,2,7,6,8,2,1,8,7,1,3,2,0,2,0,2,0,2,0,0,0,2,0,3,2,4,3,0,3,4,6,0,5,1,2,5,3,2,1,2,2,2,0,0,0
2022-03-06 10:00:00,0,0,0,2,0,4,2,5,8,7,10,16,11,9,14,5,4,5,5,6,4,5,5,4,6,5,3,3,2,3,3,2,3,1,1,2,2,1,0,0,0,2,0,3,0,4,0,0,3,3,2,1,2,1,0,2,1,0,0,0
2022-03-06 11:00:00,0,1,0,0,3,0,0,2,6,11,15,20,18,18,8,0,6,4,7,5,6,6,7,7,12,9,7,4,3,1,2,2,4,5,4,6,2,4,3,4,3,5,4,4,0,7,6,0,7,6,5,4,0,0,0,0,2,1,0,0
2022-03-06 12:00:00,0,1,2,0,0,1,0,3,6,9,11,16,15,12,7,0,2,0,6,8,5,7,11,10,13,11,9,8,4,4,4,3,5,8,5,9,8,7,6,7,7,8,7,9,10,10,9,6,4,3,4,4,3,2,1,2,1,0,0,0
2022-03-06 13:00:00,1,0,0,0,1,2,0,3,8,10,11,13,16,11,10,0,10,0,9,10,9,7,9,9,9,11,11,7,9,3,8,0,8,8,8,0,9,8,7,5,0,0,4,2,3,11,0,0,6,4,2,3,2,1,0,3,4,1,3,0
2022-03-06 14:00:00,0,0,1,0,1,2,2,4,9,12,12,13,12,7,5,4,8,9,7,10,0,10,11,4,10,6,6,5,1,1,2,3,0,3,0,1,4,0,0,5,4,5,6,5,4,13,8,0,10,10,5,3,1,0,1,3,0,0,3,0
2022-03-06 15:00:00,0,2,0,0,0,5,6,8,9,12,13,13,0,7,5,7,0,8,6,7,6,9,10,12,12,10,9,7,5,2,5,0,9,5,7,5,10,9,7,0,2,5,6,5,6,12,10,11,11,12,10,3,4,2,0,1,0,0,0,0
2022-03-06 16:00:00,0,1,2,0,0,1,0,3,6,6,7,9,6,8,3,4,4,4,3,6,5,6,6,5,7,8,8,7,2,3,5,2,5,11,5,10,12,13,12,9,6,6,0,7,0,10,9,10,9,10,7,5,4,3,2,1,0,0,0,0
2022-03-06 17:00:00,0,0,0,1,0,1,2,7,8,6,8,12,8,11,10,6,9,10,9,10,11,11,9,12,14,12,10,9,8,2,4,5,7,14,13,11,11,11,12,9,0,8,7,7,10,20,21,21,18,14,11,4,2,1,1,1,0,0,0,0
2022-03-06 18:00:00,0,0,0,0,0,1,1,3,4,10,11,13,11,10,8,0,9,8,8,8,0,0,9,10,11,7,6,5,3,4,1,5,5,6,7,8,7,5,4,5,8,7,3,8,4,16,7,13,13,6,13,8,6,5,4,0,0,0,0,0
2022-03-06 19:00:00,0,0,1,0,0,3,0,1,5,3,4,3,1,4,3,4,3,2,1,0,0,1,3,0,3,5,4,3,2,1,3,4,5,8,0,8,9,8,6,5,3,3,1,4,5,20,19,17,12,11,9,1,4,0,0,1,0,0,0,0
2022-03-06 20:00:00,0,0,0,0,0,1,0,2,2,5,0,7,2,7,5,3,3,0,3,4,0,0,4,0,6,7,6,0,5,2,2,3,3,6,5,7,5,4,3,1,2,3,0,2,1,14,14,16,17,15,8,4,3,0,2,1,1,0,0,0
2022-03-06 21:00:00,0,0,0,0,0,2,0,2,2,0,2,5,0,6,4,0,1,3,1,0,0,0,0,0,1,3,0,2,1,0,3,0,4,8,6,7,7,6,3,5,2,5,0,4,0,19,18,0,9,7,5,3,2,2,1,1,2,1,0,0
2022-03-06 22:00:00,0,0,0,0,0,1,0,0,1,3,6,8,0,9,3,0,3,2,3,4,3,2,2,4,5,10,8,5,5,3,3,2,4,8,0,10,13,0,7,12,10,0,9,7,11,11,13,0,11,9,8,4,2,0,1,1,0,0,0,0
2022-03-06 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,4,5,1,4,0,3,2,0,0,5,4,0,12,7,11,7,4,3,2,1,0,0,1,0,0,0,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,0,0,0,0,0,3,0,5,8,2,3,9,4,1,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,2,1,3,4,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,0,0,1,0,1,1,0,4,7,9,6,12,3,11,6,0,5,0,4,2,0,3,1,1,0,1,0,0,1,1,2,1,0,2,0,3,0,5,0,5,0,6,0,5,5,3,2,0,1,0,0,2,0,1,1,4,0,3,0,0
2022-03-07 06:00:00,0,2,1,0,2,1,0,5,13,15,24,31,28,19,6,6,0,2,7,9,0,3,10,0,10,3,2,2,1,0,2,0,2,0,0,1,0,1,0,2,3,2,0,4,5,7,0,0,5,3,0,1,2,0,0,2,2,0,1,1
2022-03-07 07:00:00,0,1,2,0,4,10,0,18,26,28,30,37,36,30,22,23,13,25,23,22,25,14,15,11,20,12,14,10,2,1,9,2,6,4,6,8,9,6,6,8,9,13,9,15,0,21,20,13,17,4,6,4,3,2,0,6,3,0,2,0
2022-03-07 08:00:00,0,6,4,3,5,41,40,37,19,25,36,66,60,32,13,14,13,17,18,20,11,24,25,13,34,32,28,19,5,2,7,1,2,1,0,0,5,4,4,5,5,6,3,7,4,29,28,27,24,17,15,3,4,2,6,8,9,3,8,0
2022-03-07 09:00:00,0,2,0,1,3,3,0,6,16,20,13,22,13,28,9,7,6,4,4,4,11,14,17,18,17,11,14,10,3,2,5,4,3,2,2,4,6,5,0,2,2,6,6,4,3,15,14,0,12,4,3,4,3,0,3,2,1,2,1,0
2022-03-07 10:00:00,0,2,0,1,0,3,0,3,6,6,11,10,7,11,6,5,7,8,7,8,8,4,5,6,5,5,6,4,2,0,1,1,0,1,0,1,0,0,0,2,0,4,1,4,5,8,6,0,4,3,3,2,0,0,1,2,1,0,2,0
2022-03-07 11:00:00,0,0,0,0,1,1,0,0,8,11,17,19,0,16,5,4,5,4,2,2,1,6,5,3,6,5,4,3,2,0,2,1,0,1,2,0,0,8,0,6,4,4,0,5,0,6,0,1,5,5,3,3,1,0,0,3,0,0,0,0
2022-03-07 12:00:00,0,1,0,0,0,1,2,3,4,13,33,30,6,28,25,11,9,21,14,13,12,17,18,19,16,12,10,8,2,1,3,0,3,4,5,6,6,13,1,11,1,8,7,10,4,19,19,0,17,31,28,23,19,16,10,4,2,1,3,0
2022-03-07 13:00:00,0,0,2,2,0,4,1,6,5,9,11,11,11,11,6,6,7,4,10,6,14,15,16,12,11,8,7,3,3,4,3,5,5,4,0,2,3,4,1,4,0,3,0,4,0,11,0,0,8,6,3,3,1,0,2,2,1,0,0,0
2022-03-07 14:00:00,0,1,2,1,1,2,0,6,14,18,12,13,12,11,7,0,6,5,7,9,10,10,11,10,12,12,8,5,4,4,4,3,4,8,5,6,8,6,1,8,4,7,6,6,7,14,6,5,12,10,6,15,7,16,13,5,2,0,6,0
2022-03-07 15:00:00,0,0,3,1,2,3,0,5,9,11,17,15,16,15,12,7,13,15,14,15,11,10,12,8,12,10,7,4,6,6,8,7,7,7,8,3,8,7,0,7,3,7,9,10,10,16,0,15,14,11,10,9,3,0,2,3,1,4,0,0
2022-03-07 16:00:00,0,2,2,0,2,4,6,8,11,15,18,19,18,18,9,9,7,9,11,15,16,15,15,17,15,12,9,5,3,2,3,4,4,4,5,0,5,6,7,7,7,8,9,8,10,16,0,17,15,11,8,6,7,6,4,3,0,1,4,0
2022-03-07 17:00:00,0,3,3,4,3,4,1,13,25,32,42,45,44,43,27,26,26,13,26,28,27,15,28,29,30,16,7,6,5,5,5,4,7,8,9,5,10,6,2,6,4,7,9,10,8,34,0,33,28,25,14,10,6,5,3,4,2,3,6,0
2022-03-07 18:00:00,0,3,3,0,4,4,3,5,7,14,25,30,28,21,13,9,11,12,8,10,9,9,11,9,11,6,9,14,13,8,16,15,15,17,18,13,20,25,24,18,16,13,15,15,15,51,0,50,38,30,17,8,5,5,3,5,4,0,1,0
2022-03-07 19:00:00,0,2,0,3,4,3,0,4,5,7,10,11,0,8,7,4,8,7,7,5,4,5,7,8,10,9,8,7,7,4,8,7,7,19,18,21,18,18,16,14,13,14,14,15,14,51,22,39,38,32,18,8,7,5,4,2,2,1,3,0
2022-03-07 20:00:00,0,1,1,0,0,2,0,0,2,6,7,9,8,10,12,1,10,7,7,5,4,3,5,5,5,3,4,4,5,5,5,6,7,6,4,5,8,10,9,9,8,6,7,8,7,38,22,38,27,26,13,6,2,1,0,2,1,0,0,0
2022-03-07 21:00:00,0,3,3,0,2,3,0,1,3,7,9,10,8,6,4,1,2,1,3,3,1,1,3,4,7,4,3,2,4,2,5,6,6,21,12,14,15,5,9,13,13,9,8,0,9,26,28,27,22,21,16,4,2,2,1,2,1,0,0,0
2022-03-07 22:00:00,0,0,1,0,0,5,1,4,3,6,8,9,2,8,5,0,1,4,3,2,0,2,0,0,6,9,9,9,6,1,2,4,17,26,31,33,30,31,29,21,13,16,15,11,6,27,0,0,20,15,13,9,4,0,1,3,1,0,0,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,0,0,1,0,0,0,0,0,0,0,1,5,6,0,0,1,0,5,4,1,0,4,3,13,0,11,11,9,6,2,2,1,1,1,0,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,1,0,0,0,4,3,2,5,3,2,6,0,2,3,1,1,0,0,0,0,0,0,0,2,0,0,2,1,2,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,1,1,0,1,1,0,1,7,6,5,0,4,6,3,0,0,0,2,1,2,3,1,1,0,0,0,0,0,1,1,1,2,3,0,4,3,3,0,3,0,4,5,5,4,2,0,0,1,0,0,1,0,0,1,5,0,4,3,0
2022-03-08 06:00:00,0,2,0,1,1,1,0,5,10,12,15,17,18,16,4,0,0,5,2,3,2,2,3,2,4,3,4,2,2,1,3,2,2,3,3,1,2,0,3,3,5,6,7,8,2,7,4,6,1,1,1,1,2,0,0,4,3,0,1,0
2022-03-08 07:00:00,0,1,2,0,4,5,5,15,26,30,32,43,40,28,18,0,19,24,23,29,27,14,13,12,14,12,11,9,2,1,3,3,6,7,8,0,5,5,6,7,9,10,11,12,11,19,0,0,15,4,3,3,3,0,2,4,5,2,3,4
2022-03-08 08:00:00,0,5,4,5,5,14,13,13,14,20,31,41,39,26,13,14,11,14,13,14,15,18,20,18,29,26,23,14,3,0,11,3,2,2,2,1,3,1,2,13,12,6,7,9,3,26,25,23,19,23,18,5,6,3,4,4,6,5,4,0
2022-03-08 09:00:00,0,2,1,0,2,2,0,4,10,13,17,23,0,19,14,11,9,12,11,11,12,13,12,13,16,13,12,10,2,1,5,2,3,2,4,4,2,4,0,5,7,0,8,3,7,27,25,3,21,6,3,3,3,2,5,5,0,4,3,0
2022-03-08 10:00:00,0,1,3,1,0,2,0,3,7,10,11,12,11,10,9,8,6,5,6,7,0,6,8,5,10,8,7,5,2,1,5,3,3,4,3,2,0,3,0,2,0,4,5,4,5,13,0,12,11,6,4,3,2,0,1,1,0,0,2,0
2022-03-08 11:00:00,0,0,1,1,1,2,1,4,6,8,9,8,8,7,6,3,6,0,6,8,3,5,5,6,7,5,6,7,2,3,3,1,0,3,0,1,2,0,3,2,4,4,5,6,7,9,6,8,7,8,5,4,3,2,2,2,0,0,1,0
2022-03-08 12:00:00,0,0,1,1,0,1,2,4,5,14,39,41,42,38,30,29,11,24,15,17,7,16,18,16,12,9,8,5,2,1,2,4,3,4,4,0,6,39,36,22,18,10,8,17,18,23,4,15,12,12,15,11,7,6,0,4,1,0,2,0
2022-03-08 13:00:00,0,1,1,1,0,1,0,2,5,7,9,11,9,8,9,10,7,6,7,8,16,15,18,11,10,7,5,2,3,2,3,6,5,4,3,5,6,2,5,1,4,5,0,7,6,18,0,26,23,19,17,13,6,0,5,1,1,0,0,0
2022-03-08 14:00:00,0,2,0,0,1,1,0,3,7,10,12,14,10,11,8,9,6,9,6,6,6,5,7,7,7,6,5,5,3,1,8,8,7,6,4,5,6,5,2,8,9,10,9,8,7,12,0,11,12,12,8,4,5,1,4,5,3,2,3,0
2022-03-08 15:00:00,0,1,2,3,0,2,1,3,13,18,17,17,18,16,12,7,6,13,11,13,12,12,12,11,10,8,7,5,3,2,6,3,4,7,6,3,4,2,3,6,3,8,4,9,8,9,11,0,8,8,7,27,21,22,5,3,3,1,1,0
2022-03-08 16:00:00,0,0,0,2,0,3,0,5,15,22,23,28,27,20,12,12,13,15,14,16,18,19,27,24,23,12,11,6,6,2,5,4,0,6,7,6,5,8,0,7,7,8,8,9,10,23,0,25,21,17,13,6,5,2,2,3,4,2,3,0
2022-03-08 17:00:00,0,3,2,5,4,5,0,9,13,18,22,26,24,22,14,13,6,18,15,16,0,18,19,17,22,12,7,6,5,4,6,6,9,8,7,7,13,14,15,12,10,12,10,14,13,32,0,29,24,23,13,7,6,3,1,2,4,0,6,0
2022-03-08 18:00:00,0,3,3,0,3,4,4,7,10,13,28,31,32,23,9,6,10,11,16,14,13,13,9,14,12,11,12,10,8,5,8,12,11,11,9,10,13,14,13,12,14,15,14,13,11,40,16,38,28,23,19,11,8,7,6,3,4,2,5,0
2022-03-08 19:00:00,0,2,3,3,2,5,2,6,5,7,14,14,11,13,7,6,6,4,3,8,7,9,11,12,13,10,7,5,8,5,8,10,8,13,13,18,17,16,15,13,14,14,12,12,12,37,18,32,29,25,18,16,3,2,1,2,4,0,0,0
2022-03-08 20:00:00,0,1,0,1,2,1,1,2,3,5,4,6,0,9,4,3,5,6,7,6,5,6,1,5,6,4,6,6,6,3,3,0,4,4,5,6,6,9,5,4,0,4,0,3,5,29,23,24,26,19,15,8,7,3,6,6,2,0,1,0
2022-03-08 21:00:00,0,1,1,1,0,3,0,2,2,5,9,12,10,13,7,5,4,5,4,4,3,3,3,4,5,6,3,2,3,3,3,5,6,11,16,8,8,7,0,7,5,6,2,5,7,25,0,23,20,9,12,6,3,2,1,0,1,0,0,0
2022-03-08 22:00:00,0,0,1,1,2,3,0,2,2,6,8,8,0,10,8,7,6,7,6,5,4,3,2,2,4,4,8,12,5,3,4,4,19,26,15,27,28,27,27,19,18,17,8,16,15,19,15,18,14,12,12,6,4,1,3,2,0,0,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,3,5,4,3,2,1,0,0,2,3,4,0,4,0,0,6,0,5,2,4,3,15,0,12,14,12,8,2,1,0,0,2,0,1,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,0,1,0,0,4,5,0,8,1,5,6,2,0,0,0,0,0,0,0,4,3,4,0,0,2,1,0,0,2,3,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,1,0,0,0,1,0,1,2,0,2,0,0,0,3,2,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,2,2,0,3,3,0,3,0,4,0,0,0,2,0,0,1,1,0,2,0,0,0,1,2,0,0,0
2022-03-09 06:00:00,0,0,0,0,0,0,0,0,3,1,3,5,2,4,4,0,0,3,1,1,0,0,3,0,2,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,2,0,3,0,0,1,2,1,2,4,0,0,3,2,0,1,0
