Unnamed: 0,1_남한산성입구,2_송파구립마천청소년센터,3_송파보훈회관.금호어울림2차,4_마천동금호어울림1차아파트,5_남천초교마천동우방아파트앞,6_청암노인요양원,7_마천동사거리,8_거여역2번출구,9_거여역,10_송파배드민턴체육관,11_문정시영.세영청마루아파트,12_가락2동프라자아파트,13_극동아파트,14_가동초등학교,15_가락2동주민센터,16_홍이공원,17_석촌중학교후문,18_가락대림아파트,19_경찰병원.KT가락지사,20_경찰병원.서울동부고용노동지청,21_제일오피스텔,22_가락시장.가락몰,23_가락시장남문,24_수서역,25_쟁골마을,26_래미안포레아파트,27_방죽마을,28_세곡문화복지회관,29_대왕파출소,30_은곡마을.강남신동아파밀리에,31_대왕초등학교,32_세곡동사거리,33_세곡문화복지관,34_방죽마을,35_래미안포레아파트,36_쟁골마을,37_고속철도수서역,38_수서역5번.출구,39_수서역.로즈데일빌딩,40_문정2동주민센터.청소년수련관,41_훼미리근린공원,42_가락시장역,43_경찰병원.KT가락지사,44_샛별어린이공원입구,45_석촌중학교후문,46_홍이공원,47_가락2동주민센터,48_가주초등학교,49_가락2동극동아파트,50_가락2동프라자아파트,51_문정시영.세양청마루아파트,52_송파배드민턴체육관,53_거여역현대아파트,54_거여역3번출구.현대2차아파트,55_마천동사거리,56_청암노인요양원,57_마천시장마천동우방아파트앞,58_마천동금호어울림1차아파트,59_송파보훈회관.금호어울림2차,60_송파구립마천청소년센터,61_남한산성입구
2022-04-01 13:00:00,2,2,3,5,6,7,8,8,9,8,8,9,8,9,0,8,7,6,8,7,5,8,9,5,3,6,5,4,2,4,6,5,0,3,9,8,6,5,6,5,6,8,5,6,7,4,6,8,6,11,13,14,7,6,4,2,4,0,2,1,0
2022-04-01 14:00:00,1,2,3,5,7,9,8,10,12,9,11,14,16,15,0,16,17,10,19,17,14,14,12,7,6,4,5,3,1,5,6,5,0,6,11,0,7,6,9,9,10,11,9,12,10,10,10,11,10,9,11,12,10,9,6,5,4,3,2,0,0
2022-04-01 15:00:00,3,3,2,3,5,3,8,10,8,5,8,8,8,6,6,7,8,7,6,4,9,8,7,7,6,6,4,5,4,5,4,5,6,5,8,0,8,11,17,17,19,20,22,18,17,21,22,20,18,19,20,18,18,11,7,6,3,4,2,2,0
2022-04-01 16:00:00,1,2,3,5,8,9,15,11,12,12,11,12,14,12,12,11,9,12,13,12,9,9,10,9,8,9,6,3,5,6,8,6,0,9,12,0,15,11,21,16,17,16,17,17,18,19,19,22,15,22,23,21,20,17,16,11,7,4,5,3,0
2022-04-01 17:00:00,2,5,6,6,12,13,13,12,11,9,10,13,12,4,11,12,12,11,12,10,10,12,11,14,13,8,5,5,7,6,5,0,0,9,14,7,15,20,27,27,26,29,27,27,28,19,29,14,27,25,26,18,16,20,18,15,11,6,4,1,0
2022-04-01 18:00:00,1,4,5,9,13,12,17,15,21,17,18,20,18,16,15,18,18,13,13,15,14,16,15,19,15,14,11,10,9,8,9,5,8,11,16,16,17,13,20,19,19,25,29,29,23,32,34,30,30,27,29,30,27,29,22,20,15,12,4,2,0
2022-04-01 19:00:00,2,1,3,4,7,8,11,11,12,9,9,10,9,9,9,10,11,12,11,10,6,8,10,11,12,8,7,0,4,4,6,3,4,5,8,8,9,15,19,18,17,24,27,26,26,19,24,25,24,24,21,19,20,24,20,17,14,11,3,0,0
2022-04-01 20:00:00,2,3,4,4,8,6,6,8,9,8,7,9,9,3,3,10,10,10,11,10,10,11,10,12,10,8,7,6,3,2,1,2,0,1,3,2,3,7,9,8,13,16,15,16,15,10,11,13,12,10,11,9,8,7,6,5,6,2,1,0,0
2022-04-01 21:00:00,1,0,1,3,6,3,7,8,12,9,9,9,11,10,9,9,8,9,10,8,8,9,10,12,0,11,8,2,6,3,2,4,2,3,6,4,7,10,13,14,15,17,18,18,17,15,14,13,13,11,10,9,7,8,7,5,3,1,1,0,0
2022-04-01 22:00:00,0,1,0,1,2,0,4,3,4,2,0,5,7,2,8,7,9,0,8,7,8,6,5,11,9,9,7,1,4,3,0,4,1,3,5,6,7,6,12,14,13,16,19,19,17,14,12,12,17,16,17,18,15,16,13,10,7,5,3,0,0
2022-04-01 23:00:00,0,0,0,1,1,0,2,1,4,3,4,4,5,0,4,6,5,5,2,6,6,5,4,9,0,6,5,0,4,3,0,0,0,2,3,0,9,11,18,16,15,22,25,10,23,22,7,8,16,14,11,7,10,8,7,5,5,3,2,0,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 04:00:00,0,1,3,6,10,11,12,7,14,0,12,13,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 05:00:00,1,2,2,6,8,11,13,3,14,8,5,4,13,4,0,4,10,15,15,13,9,8,6,2,1,1,1,0,0,4,5,3,0,7,6,5,2,2,4,6,5,6,3,2,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0
2022-04-02 06:00:00,1,1,2,2,5,6,8,6,9,7,7,9,8,9,6,10,11,14,9,8,13,9,6,4,1,3,0,0,0,2,0,3,0,1,6,0,5,5,3,4,5,5,6,0,0,5,0,4,6,5,0,4,5,2,4,2,1,0,0,0,0
2022-04-02 07:00:00,0,1,1,2,7,12,10,10,5,4,9,9,8,6,9,10,9,8,5,8,6,8,4,4,1,3,2,2,1,2,0,2,0,3,5,0,5,4,6,9,11,7,5,8,11,7,6,12,11,9,11,12,9,9,6,1,5,0,3,0,0
2022-04-02 08:00:00,0,4,6,9,8,10,10,11,11,11,10,12,9,10,6,10,11,11,10,9,6,6,7,7,0,4,3,0,2,3,4,5,4,3,6,1,5,6,5,8,10,10,7,10,11,6,8,13,11,9,11,10,9,7,5,4,3,5,3,2,0
2022-04-02 09:00:00,1,2,2,9,10,12,12,12,11,10,10,14,16,17,15,18,10,11,10,19,13,12,10,6,4,3,5,0,3,3,4,4,3,3,6,0,8,7,10,12,11,13,6,14,14,16,9,14,9,13,15,16,15,9,6,2,5,4,3,1,0
2022-04-02 10:00:00,1,2,6,4,6,8,10,9,10,8,11,11,12,11,9,8,12,11,10,7,5,5,6,7,0,4,3,4,3,4,6,7,0,8,14,9,14,8,10,10,10,12,13,8,11,13,12,8,11,9,14,13,10,8,13,12,10,8,7,5,0
2022-04-02 11:00:00,1,2,4,4,7,8,11,8,9,8,11,11,13,12,0,7,7,14,12,9,8,7,7,8,2,3,6,1,3,5,4,6,0,2,8,0,6,6,10,10,10,13,13,9,11,12,13,14,13,15,14,13,14,11,8,7,6,5,6,5,0
2022-04-02 12:00:00,1,3,3,5,10,8,11,8,9,8,8,11,11,10,0,4,8,9,3,9,11,11,10,7,0,5,3,0,4,8,4,6,0,10,15,8,12,5,7,8,7,10,8,7,9,10,6,13,11,11,13,5,14,8,7,5,4,0,2,0,0
2022-04-02 13:00:00,3,0,4,2,6,7,11,14,15,14,12,13,12,8,0,13,0,13,9,8,7,6,8,12,6,7,2,0,3,3,1,4,7,8,6,0,10,8,10,11,12,7,10,9,8,7,9,9,8,7,7,8,7,7,6,5,3,3,0,0,0
2022-04-02 14:00:00,6,0,4,9,10,9,11,15,12,9,13,7,13,13,6,15,19,18,18,15,11,9,10,5,5,5,5,0,1,4,5,6,0,4,8,9,6,7,9,10,13,13,15,14,12,0,11,13,10,14,13,14,14,7,12,9,5,4,3,1,0
2022-04-02 15:00:00,1,2,3,1,8,6,10,11,11,8,8,10,11,10,9,9,8,9,0,8,11,9,8,7,6,5,4,2,2,8,4,7,5,6,8,0,7,6,12,13,15,11,11,11,15,15,14,11,14,14,13,15,14,12,12,10,8,7,4,2,0
2022-04-02 16:00:00,2,2,3,6,6,5,10,11,12,5,9,7,12,12,10,11,12,13,10,13,12,12,11,8,2,4,3,0,1,4,7,8,0,9,15,0,8,9,13,15,14,21,16,19,16,17,16,17,16,14,16,12,9,9,9,3,5,2,1,0,0
2022-04-02 17:00:00,2,0,2,3,5,6,8,5,12,10,7,7,7,7,5,8,8,9,4,6,6,5,5,10,6,8,7,1,5,3,4,2,6,7,12,6,10,6,12,8,10,11,12,11,9,0,6,11,10,11,8,9,12,14,9,2,8,0,0,1,0
2022-04-02 18:00:00,1,2,3,4,8,7,9,9,12,8,8,10,9,11,12,11,11,10,9,8,6,9,8,10,4,8,6,5,1,2,3,2,0,0,6,3,8,10,18,19,20,26,25,12,14,15,6,14,15,12,13,12,10,15,10,7,5,5,3,1,0
2022-04-02 19:00:00,0,0,1,4,6,1,7,6,8,6,7,8,8,9,2,4,8,6,5,7,5,7,5,10,8,6,6,0,4,2,0,3,0,3,6,0,5,5,11,10,12,15,26,24,20,19,17,14,13,12,12,14,10,11,8,8,5,4,1,0,0
2022-04-02 20:00:00,2,4,2,6,5,4,5,5,4,4,3,4,4,5,4,6,5,4,4,3,3,4,6,8,1,6,1,5,4,3,2,5,0,3,9,0,11,10,13,14,11,15,16,14,12,16,0,0,15,13,6,9,5,8,4,3,6,3,0,1,0
2022-04-02 21:00:00,0,0,1,2,4,0,4,6,7,4,3,3,2,0,0,4,3,2,2,4,5,1,0,6,0,3,0,0,1,3,4,0,0,2,3,2,3,3,7,7,12,18,16,11,16,15,16,17,14,10,12,16,12,14,10,8,7,2,0,0,0
2022-04-02 22:00:00,0,1,2,0,3,0,4,6,4,3,1,4,5,3,2,0,0,2,3,2,4,5,0,8,0,6,5,3,2,0,1,1,0,1,3,1,4,6,10,10,8,14,15,14,10,9,8,10,12,11,9,11,10,14,5,11,7,1,0,0,0
2022-04-02 23:00:00,0,0,1,0,0,0,2,0,2,0,3,3,3,2,0,4,3,3,2,5,3,6,2,11,9,5,3,0,2,1,0,0,0,1,0,0,6,8,15,16,17,20,21,19,7,19,0,6,18,17,7,6,17,14,8,7,3,3,0,1,0
2022-04-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 04:00:00,1,1,2,2,0,3,0,4,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 05:00:00,0,1,3,0,6,0,5,4,6,0,3,5,0,4,0,0,5,6,6,0,0,3,2,1,0,1,0,0,0,1,0,1,0,2,0,0,2,3,0,0,0,0,2,3,3,4,3,4,0,3,4,0,3,3,1,0,0,0,2,0,0
2022-04-03 06:00:00,0,0,0,1,3,3,4,3,4,4,2,5,0,5,0,0,7,3,4,3,4,2,3,2,0,0,1,0,0,1,0,0,0,0,2,0,0,2,1,3,0,2,2,2,0,0,3,3,0,0,1,0,2,0,0,0,0,2,0,1,0
2022-04-03 07:00:00,1,2,3,2,4,4,7,5,10,9,8,7,0,0,0,6,0,7,7,5,5,2,3,5,0,0,0,0,0,3,4,0,0,3,5,4,3,4,5,3,2,4,0,3,4,4,1,0,3,5,3,0,3,4,3,2,0,1,0,1,0
2022-04-03 08:00:00,1,3,4,6,9,10,10,10,11,9,10,6,9,0,8,7,8,7,0,6,7,6,6,6,6,4,3,3,1,4,5,5,0,4,7,0,5,2,4,3,5,9,10,4,11,0,3,12,11,10,7,6,7,9,5,4,4,2,0,1,0
2022-04-03 09:00:00,2,1,2,6,7,8,5,7,9,8,9,11,11,10,0,9,10,9,10,10,9,8,7,5,3,2,3,0,0,6,1,4,5,9,11,4,10,5,4,7,7,6,5,0,5,6,5,6,5,9,14,13,11,10,4,10,5,9,0,5,0
2022-04-03 10:00:00,2,3,5,4,9,8,14,13,10,11,8,11,10,11,12,14,11,10,10,9,8,6,6,5,3,5,0,1,2,7,8,4,0,10,15,6,14,8,9,9,8,9,8,7,6,5,4,7,5,9,9,9,11,11,5,10,7,5,0,4,0
2022-04-03 11:00:00,4,5,7,6,9,9,11,8,14,13,11,12,10,4,9,8,8,9,8,7,6,5,3,4,3,0,2,0,0,8,0,3,3,5,11,10,11,4,6,5,7,8,0,8,7,7,0,3,3,9,10,9,9,8,7,5,7,0,4,2,0
2022-04-03 12:00:00,6,0,3,7,10,11,12,10,13,8,9,15,14,11,10,9,17,14,13,9,3,5,6,6,5,5,1,0,3,3,1,0,0,6,14,0,6,4,8,8,9,10,10,8,8,7,5,8,12,13,14,9,10,8,6,6,8,6,3,4,0
2022-04-03 13:00:00,3,3,2,5,7,8,10,10,11,6,5,9,11,10,9,11,13,13,1,12,12,13,12,8,6,7,2,0,3,8,11,12,0,13,14,10,13,9,10,10,10,11,12,10,10,9,8,8,7,11,12,13,11,12,11,12,11,5,0,8,0
2022-04-03 14:00:00,1,2,4,4,6,5,10,10,12,3,11,11,9,11,8,9,9,8,6,7,7,6,4,3,0,0,1,1,4,3,3,3,0,5,10,3,10,8,12,13,13,14,12,6,12,5,10,6,11,9,10,11,9,9,4,7,4,0,3,0,0
2022-04-03 15:00:00,3,4,5,4,6,8,10,11,4,12,10,9,12,11,10,0,11,9,11,8,6,5,5,7,6,2,0,1,0,4,5,0,0,2,7,10,11,8,14,14,14,13,17,16,16,8,16,16,14,12,10,11,14,14,10,6,7,6,4,0,0
2022-04-03 16:00:00,2,2,3,4,5,0,8,8,10,6,7,9,10,7,0,5,7,11,11,9,15,15,16,14,10,12,11,0,4,1,2,3,0,4,8,5,10,9,13,9,10,13,12,10,11,6,10,9,9,9,12,9,10,6,5,3,3,1,1,0,0
2022-04-03 17:00:00,2,3,2,5,8,8,10,6,10,10,9,11,12,0,11,14,11,11,11,10,10,11,12,13,11,9,8,7,3,2,1,5,0,6,5,4,7,7,9,9,8,7,8,10,9,6,9,10,11,9,8,7,9,9,7,6,5,2,1,0,0
2022-04-03 18:00:00,3,6,7,9,11,12,9,8,8,5,10,9,9,4,10,10,8,9,7,0,6,5,6,10,2,6,5,3,5,2,0,3,1,2,4,0,4,5,7,9,9,14,15,8,12,7,11,5,0,12,11,7,7,7,6,4,3,1,1,0,0
2022-04-03 19:00:00,1,0,2,4,6,0,8,7,8,9,10,7,8,9,8,12,11,3,7,8,12,10,8,9,0,3,2,0,0,5,0,0,1,2,6,2,6,7,11,9,12,15,14,13,7,13,13,11,7,7,11,0,9,9,7,6,5,3,2,0,0
2022-04-03 20:00:00,2,1,2,3,5,3,6,7,7,2,9,10,11,7,10,9,11,8,7,9,9,6,6,6,4,3,2,0,2,1,3,0,0,0,3,2,7,8,10,11,7,13,11,10,9,7,4,0,6,5,5,6,4,7,6,4,2,1,0,0,0
2022-04-03 21:00:00,0,0,1,3,4,0,9,8,7,5,3,9,10,4,0,11,0,4,5,10,9,6,4,3,2,4,0,0,1,3,2,0,0,1,2,1,2,5,10,12,11,12,16,16,16,17,5,15,6,5,4,0,5,5,2,2,2,1,0,0,0
2022-04-03 22:00:00,0,1,1,2,2,0,3,4,4,0,4,4,5,4,2,2,5,2,0,3,5,6,4,8,7,3,2,1,1,2,4,0,0,0,3,3,4,4,10,10,5,13,15,14,13,8,12,11,13,12,10,5,7,7,6,4,3,1,1,0,0
2022-04-03 23:00:00,1,0,2,1,0,1,2,2,0,0,3,4,4,0,5,6,4,4,4,2,7,6,5,10,0,7,6,0,3,0,1,0,0,0,2,0,6,8,13,12,14,16,16,0,15,0,6,6,14,11,9,11,8,7,4,3,2,0,2,1,0
2022-04-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 04:00:00,1,2,5,9,14,16,17,18,19,20,22,25,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 05:00:00,1,2,1,5,7,10,12,11,12,11,11,12,14,13,12,0,26,27,26,25,22,16,12,3,2,2,1,1,1,3,5,6,0,0,7,0,4,4,6,4,2,3,4,0,4,0,0,5,0,4,0,0,5,3,2,1,0,1,0,0,0
2022-04-04 06:00:00,2,2,3,4,10,8,13,12,15,13,14,16,17,14,13,14,18,16,17,14,12,9,8,6,0,2,3,0,1,5,6,0,0,8,11,2,9,3,5,5,6,8,7,6,7,6,7,0,4,7,8,7,6,0,5,0,4,1,0,0,0
2022-04-04 07:00:00,1,3,7,10,17,22,24,21,25,20,25,25,26,25,25,15,27,26,21,17,17,16,14,6,5,4,0,0,1,7,13,9,0,21,28,0,22,7,10,11,10,14,14,15,12,11,2,12,11,10,10,5,7,6,4,4,3,1,0,0,0
2022-04-04 08:00:00,4,6,13,16,22,26,32,32,32,29,31,33,26,28,26,27,26,22,19,17,12,11,11,12,7,8,6,7,4,9,15,18,0,23,43,21,42,12,15,13,13,17,18,18,17,15,17,14,15,13,14,9,12,15,11,10,9,8,1,0,0
2022-04-04 09:00:00,3,4,7,8,13,18,23,25,26,24,24,26,26,26,25,27,27,25,23,21,18,16,16,6,5,3,2,2,1,6,4,7,7,12,17,7,12,5,6,9,10,10,7,12,7,12,6,8,11,10,11,11,10,8,6,6,4,3,2,1,0
2022-04-04 10:00:00,1,2,4,4,8,8,16,18,20,15,15,16,17,15,10,15,14,13,11,9,8,6,8,4,2,2,1,1,1,2,3,4,0,5,8,10,10,12,16,13,14,12,10,9,10,9,9,11,11,10,9,9,8,10,6,3,5,3,2,1,0
2022-04-04 11:00:00,1,1,1,4,6,7,11,11,14,14,12,14,6,10,11,12,8,9,8,7,7,5,8,8,7,5,1,2,1,6,0,1,0,5,9,0,5,5,9,8,11,14,10,11,13,10,5,0,7,11,14,14,13,13,8,7,8,6,4,2,0
2022-04-04 12:00:00,1,3,4,6,5,7,9,8,8,9,8,7,7,6,6,10,9,11,10,9,7,4,5,4,1,2,2,0,1,4,3,4,2,2,3,3,2,4,7,7,8,8,9,10,9,0,11,7,9,8,9,7,10,10,9,5,7,5,3,1,0
2022-04-04 13:00:00,1,2,3,4,11,13,14,12,11,11,9,9,11,7,11,10,11,11,12,8,10,11,12,7,0,6,5,4,4,3,3,2,2,4,6,3,4,5,8,8,8,10,11,9,10,9,7,9,8,12,11,13,11,12,6,5,6,4,2,3,0
2022-04-04 14:00:00,1,0,5,2,10,9,8,8,13,12,11,13,11,12,10,6,13,8,7,6,4,5,5,6,5,4,3,4,2,5,4,5,0,8,9,6,5,5,7,9,8,11,14,14,11,6,12,13,7,14,10,6,7,7,4,3,2,1,0,0,0
2022-04-04 15:00:00,3,2,4,5,10,3,11,9,11,10,9,11,10,0,13,9,12,12,9,10,9,9,11,12,8,10,6,6,3,7,8,10,0,12,13,14,12,11,17,13,18,22,21,20,18,16,18,16,16,15,17,17,18,12,8,7,3,5,1,0,0
2022-04-04 16:00:00,3,0,4,9,10,9,12,9,11,8,5,6,6,6,5,7,10,9,9,10,10,10,9,12,10,8,5,3,3,4,5,6,0,9,12,0,14,11,22,23,24,30,32,30,31,30,18,26,23,22,20,21,18,18,13,9,4,3,0,0,0
2022-04-04 17:00:00,1,0,3,5,9,10,12,8,10,12,11,12,16,17,17,15,16,12,11,10,11,9,10,13,3,9,9,9,7,6,6,7,0,8,9,4,11,11,27,28,31,33,22,25,23,18,15,22,19,16,15,16,14,14,10,6,7,3,0,0,0
2022-04-04 18:00:00,1,2,4,12,14,11,17,16,21,21,20,21,20,18,12,19,19,17,18,21,19,17,16,20,17,13,18,19,12,12,13,15,9,14,18,14,16,17,23,24,22,34,36,35,35,36,36,36,31,30,32,29,25,24,19,16,14,9,5,2,0
2022-04-04 19:00:00,1,2,4,6,9,6,11,8,12,8,12,12,11,13,8,0,13,11,12,10,9,7,8,23,22,14,12,4,11,4,2,2,3,5,10,2,11,10,20,19,14,24,27,27,26,23,21,22,18,15,14,15,15,19,12,8,7,3,2,1,0
2022-04-04 20:00:00,1,0,1,4,6,0,10,11,12,10,11,9,9,10,7,7,9,10,8,9,10,9,7,12,11,9,7,6,4,4,0,1,0,3,3,0,7,6,15,13,15,18,22,21,17,15,14,13,13,9,10,9,10,8,7,6,3,2,1,0,0
2022-04-04 21:00:00,0,1,2,3,3,3,6,5,7,0,5,6,6,7,5,8,0,10,5,9,8,10,6,11,10,6,4,3,2,2,0,3,1,0,2,5,7,9,14,11,13,17,21,23,23,24,23,22,24,22,21,22,20,21,13,12,8,5,4,0,0
2022-04-04 22:00:00,0,1,0,1,3,4,5,6,7,6,8,8,8,7,6,2,4,9,10,4,11,6,2,6,0,3,3,1,2,2,0,0,0,0,2,0,4,6,16,17,15,19,21,20,18,16,15,16,14,12,11,10,8,12,10,9,4,2,2,0,0
2022-04-04 23:00:00,0,0,1,2,1,3,2,1,4,7,6,7,6,5,0,2,0,5,4,6,3,4,3,6,4,4,4,0,3,2,3,0,0,0,3,0,4,5,6,5,7,9,11,10,8,7,8,7,6,5,6,4,3,5,2,3,2,0,0,0,0
2022-04-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 04:00:00,0,1,4,9,15,17,19,19,20,21,0,23,0,22,0,24,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 05:00:00,0,0,2,5,9,7,11,10,12,10,12,13,14,8,0,0,16,8,22,19,17,10,6,2,2,1,0,0,0,3,4,0,0,0,6,1,3,4,5,5,3,2,4,5,5,0,4,3,0,4,5,5,5,3,2,4,0,0,1,0,0
2022-04-05 06:00:00,1,2,2,5,8,6,10,10,12,11,12,15,13,12,13,14,14,15,13,13,14,13,11,5,2,3,2,2,2,4,0,6,0,10,18,17,15,3,4,4,6,8,7,6,0,5,0,0,4,2,4,4,3,1,1,0,2,0,0,0,0
2022-04-05 07:00:00,1,2,4,8,14,17,17,16,18,17,19,20,22,21,21,22,26,23,20,16,13,12,11,14,5,4,0,1,1,4,7,9,0,12,17,16,18,7,14,8,10,8,9,9,9,7,6,10,6,8,8,8,7,5,3,3,1,0,0,0,0
2022-04-05 08:00:00,2,7,9,13,22,23,29,26,26,20,20,25,23,23,22,21,21,21,20,18,17,16,17,17,14,11,9,8,5,9,17,18,14,31,47,16,41,23,15,15,17,19,16,16,16,17,16,15,16,13,26,26,19,22,9,5,3,3,2,1,0
2022-04-05 09:00:00,2,4,6,8,9,19,26,26,25,25,27,26,25,23,22,11,21,18,12,12,11,10,11,9,0,6,5,6,4,6,6,0,0,9,14,15,12,7,9,11,12,16,14,11,14,13,12,11,10,8,7,9,10,20,8,3,2,2,0,1,0
2022-04-05 10:00:00,1,3,4,4,8,6,8,8,8,6,7,9,9,14,13,10,14,8,13,12,9,8,9,5,1,3,0,0,0,4,5,4,4,7,11,10,6,3,8,6,8,9,8,7,10,9,8,9,7,10,9,5,8,6,5,4,6,5,3,1,0
2022-04-05 11:00:00,1,1,3,6,7,8,11,10,11,11,10,9,10,10,9,10,10,11,12,12,9,7,7,6,4,3,5,4,2,2,3,4,3,6,9,3,7,5,8,7,8,8,11,9,6,12,10,9,7,5,5,8,5,7,5,3,4,1,3,1,0
2022-04-05 12:00:00,1,1,2,3,8,7,12,11,14,9,9,12,6,5,13,14,12,11,9,8,7,6,4,4,3,3,2,1,0,5,2,1,4,4,6,0,5,6,10,8,9,9,7,8,6,4,7,7,6,5,6,1,2,6,5,4,2,1,0,0,0
2022-04-05 13:00:00,1,1,2,3,6,5,8,12,9,14,13,12,6,13,12,14,13,11,11,10,7,4,9,22,19,15,14,5,4,3,0,4,0,5,8,0,10,8,11,10,11,11,14,16,15,12,14,11,15,13,11,9,9,8,7,6,4,1,0,0,0
2022-04-05 14:00:00,1,2,2,3,6,3,10,10,10,9,8,7,0,6,6,8,9,6,5,6,6,6,5,5,2,6,5,9,2,4,2,5,4,7,9,9,14,8,10,11,11,9,9,8,9,7,10,9,11,8,7,10,9,9,7,6,4,3,0,0,0
