Unnamed: 0,1_덕은동종점,2_덕은동입구,3_대덕동주민센터,4_월드컵파크9.10.11.12단지,5_DMC첨단산업센터,6_수색교,7_수색역앞,8_디지털미디어시티역,9_북가좌동삼거리,10_DMC래미안e.편한세상요진아파트,11_모래내시장.가좌역,12_사천교,13_연희104고지앞.구성산회관,14_서대문우체국,15_연세대앞,16_세브란스병원앞,17_이대후문,18_영천시장,19_서대문역,20_경찰청.동북아역사재단,21_서울역버스환승센터,22_갈월동,23_숙대입구역,24_삼각지역,25_KT용산지사,26_신용산역,27_한강대교북단.LG유플러스,28_노들섬,29_상도터널노량진동,30_상도터널상도동,31_상도시장,32_상도동중앙하이츠빌.상도전통시장,33_숭실대입구역,34_봉현초등학교,35_성현동동아아파트,36_봉원중학교.행운동우성아파트,37_봉천사거리.위버폴리스,38_관악구청,39_관악경찰서.관악소방서,40_서울여상.서울문영여중고앞,41_서울대학교치과병원.동물병원,42_서울대학교,43_서울대학교치과병원.동물병원,44_서울여상.서울문영여중고앞,45_관악구청,46_봉천사거리.봉천중앙시장,47_봉원중학교.행운동우성아파트,48_관악푸르지오아파트,49_봉천고개.관악현대아파트,50_숭실대입구역,51_상도동중앙하이츠빌.상도전통시장,52_상도시장,53_상도터널상도동,54_상도터널노량진동,55_노들섬,56_한강대교북단.LG유플러스,57_신용산역,58_KT용산지사,59_삼각지역,60_숙대입구역,61_갈월동,62_경찰청.동북아역사재단,63_서대문.서울시교육청,64_독립문(가상),65_독립문공원.극동아파트,66_이대후문,67_세브란스병원앞,68_연세대앞,69_서대문우체국,70_연희104고지앞.구성산회관,71_사천교,72_모래내시장.가좌역,73_DMC래미안e.편한세상요진아파트,74_북가좌동삼거리,75_디지털미디어시티역,76_수색역앞,77_수색교,78_DMC첨단산업센터,79_월드컵파크9.10.11.12단지,80_대덕동주민센터,81_덕은동입구,82_덕은동종점
2022-04-05 12:00:00,0,2,1,3,4,5,7,9,10,13,18,22,23,21,20,18,27,33,38,36,33,34,32,33,27,27,17,0,26,13,12,10,7,8,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,9,9,10,6,14,16,17,14,13,9,10,9,9,7,6,5,5,1,0,0,0,0
2022-04-05 13:00:00,0,1,0,5,6,1,7,8,3,9,12,13,14,17,19,21,26,28,27,29,21,21,21,23,22,24,25,26,24,21,19,14,12,11,10,11,9,9,8,5,7,3,5,4,5,7,11,13,12,16,13,15,17,18,15,14,12,10,3,11,12,5,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 14:00:00,0,1,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,15,18,0,0,17,11,13,11,15,12,11,9,8,2,1,4,1,5,6,0,4,10,11,0,14,15,17,17,20,20,19,21,22,23,24,30,32,19,18,16,21,16,15,13,15,12,10,11,11,10,5,5,0,0,1,0,0,0
2022-04-05 15:00:00,0,3,2,5,7,8,5,6,6,5,9,11,12,14,10,21,23,23,24,21,19,16,21,24,16,23,17,18,19,15,16,13,14,13,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,19,17,19,13,10,0,13,12,11,14,18,21,22,9,23,18,14,9,6,7,8,6,4,2,0,0,0
2022-04-05 16:00:00,0,8,0,7,8,7,9,7,13,15,18,19,20,19,21,27,42,32,30,29,23,21,20,28,21,28,33,32,33,31,28,26,24,17,12,15,13,6,4,3,2,9,13,40,43,45,45,43,38,24,20,17,16,16,15,16,17,17,12,18,19,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,20,20,23,21,25,28,22,29,25,24,20,26,19,16,10,11,4,3,1,1,24,36,40,32,37,37,36,35,35,36,35,45,43,41,40,27,24,20,16,21,20,25,24,26,31,34,38,40,33,25,31,23,18,17,13,6,4,0,0,0,0
2022-04-05 18:00:00,0,4,4,16,22,20,20,13,12,12,12,12,13,11,19,21,33,28,22,23,22,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,37,34,30,29,33,33,25,19,23,35,40,38,41,40,38,41,42,42,31,25,21,18,29,26,16,10,3,1,0,0
2022-04-05 19:00:00,0,0,2,3,13,13,9,9,10,10,9,8,8,9,13,22,24,27,31,31,22,22,21,26,25,25,27,28,26,21,19,17,17,17,14,9,7,5,4,0,0,7,13,12,8,14,16,10,6,8,9,9,15,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,7,12,9,5,3,1,0,0,0
2022-04-05 20:00:00,0,0,0,0,0,0,2,2,3,5,6,0,7,9,14,17,23,24,18,24,20,20,20,22,24,29,32,32,31,29,24,20,16,16,13,10,6,2,1,0,1,9,11,10,10,18,18,19,20,19,18,15,21,17,15,19,19,20,17,15,15,18,19,18,18,9,6,17,16,15,12,8,4,2,4,0,3,0,0,0,0,0
2022-04-05 21:00:00,0,0,0,0,1,0,0,3,2,0,0,4,5,0,6,9,13,14,14,0,0,0,0,0,0,0,0,0,18,0,28,28,21,16,13,9,8,1,0,0,0,8,6,17,16,14,10,15,9,12,9,11,17,19,24,29,27,27,20,22,21,21,19,14,21,22,21,18,17,14,12,11,10,9,9,5,3,1,0,0,0,0
2022-04-05 22:00:00,0,0,0,1,1,0,2,2,1,2,2,5,7,8,14,24,30,23,24,28,25,17,29,32,34,35,35,34,30,27,23,21,17,11,3,5,2,2,0,0,0,7,7,0,9,15,18,0,0,19,18,16,18,0,0,0,0,0,0,9,12,11,12,0,7,15,17,14,12,13,12,10,7,6,8,5,3,3,1,0,0,0
2022-04-05 23:00:00,0,0,0,0,0,0,0,0,1,0,0,0,4,2,7,9,15,13,16,8,18,17,18,24,25,25,24,23,20,15,14,13,18,12,13,7,5,3,1,0,0,4,4,3,10,13,14,11,10,13,10,0,15,15,9,16,14,14,13,12,9,8,9,8,8,7,4,10,8,3,3,2,0,0,0,0,1,0,0,0,0,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,0,0,1,0,1,0,1,2,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 06:00:00,1,0,0,3,4,8,10,15,10,16,20,23,21,15,15,15,14,21,13,12,9,5,7,7,5,5,5,0,6,7,8,10,12,0,8,0,7,6,4,3,1,3,0,0,6,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 07:00:00,0,0,0,0,0,0,0,0,19,22,21,20,22,21,21,18,20,22,18,17,15,16,16,18,7,15,14,15,20,20,21,29,29,29,31,32,27,26,26,5,2,6,5,7,10,16,24,39,50,51,56,57,53,48,47,43,38,31,29,31,31,16,15,8,23,10,7,6,1,0,2,0,0,0,4,0,0,0,0,0,0,0
2022-04-06 08:00:00,0,0,0,3,5,9,11,21,22,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,8,4,0,1,0,0,9,17,26,38,49,50,57,59,64,64,58,55,52,51,44,54,48,23,18,16,23,16,11,8,9,8,8,6,14,13,23,26,27,11,7,3,0,0
2022-04-06 09:00:00,0,1,1,5,9,11,11,16,17,19,21,34,35,37,32,27,28,33,34,30,20,19,22,23,19,22,26,25,22,18,16,12,13,12,11,11,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,7,4,3,2,3,2,4,3,3,6,6,7,1,0,0,0,0
2022-04-06 10:00:00,0,0,0,1,2,4,3,6,7,8,11,15,14,16,15,20,26,26,22,18,14,10,12,14,13,18,19,20,18,13,14,14,17,18,16,18,14,14,13,8,6,2,1,4,6,10,15,19,21,19,24,25,27,27,24,23,20,16,15,13,13,11,11,10,10,10,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,10,10,11,10,9,7,5,5,0,0,3,3,4,2,5,7,11,15,16,16,18,22,27,26,24,24,25,21,14,14,13,15,11,14,11,11,9,8,5,5,5,7,4,6,5,2,2,1,1,0,0,0
2022-04-06 12:00:00,0,0,0,3,4,5,2,6,4,7,10,9,13,11,13,16,21,20,22,19,18,20,17,22,9,28,28,27,28,9,7,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,7,4,7,4,14,11,10,5,6,5,4,2,3,0,5,4,3,1,0,0,0,0
2022-04-06 13:00:00,0,0,0,2,5,11,11,10,10,11,14,16,17,21,23,20,24,22,20,20,18,20,19,21,19,27,19,20,22,25,20,20,18,15,14,14,15,15,5,13,8,5,6,5,6,11,10,10,12,12,12,13,16,15,0,15,14,7,0,6,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 14:00:00,0,0,0,0,1,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,28,30,26,19,19,16,10,8,7,8,5,7,6,0,4,4,4,5,6,10,13,15,17,13,13,17,20,19,17,18,19,24,23,21,21,18,17,16,20,14,10,10,9,8,7,4,6,2,4,1,0,1,0,0,0,0
2022-04-06 15:00:00,0,2,2,5,6,8,10,6,5,6,10,10,13,12,14,18,25,22,25,24,23,16,20,26,25,29,37,38,26,4,21,16,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,13,0,16,19,25,17,19,10,17,14,13,14,13,11,8,11,6,9,6,5,2,4,2,1,0,0
2022-04-06 16:00:00,1,7,3,8,9,8,9,8,7,6,10,13,15,19,14,18,37,24,26,26,19,22,25,26,21,26,30,32,32,23,22,21,18,14,12,9,8,5,3,2,0,12,14,34,33,30,29,29,29,25,27,28,32,32,29,27,28,28,23,14,14,13,0,8,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,26,30,36,34,39,43,44,41,36,32,31,29,23,22,14,11,4,3,2,0,21,32,23,24,35,39,38,41,38,35,36,33,28,27,24,26,25,22,22,22,24,25,23,26,28,34,31,29,26,24,23,22,18,14,13,10,5,0,0,0,0
2022-04-06 18:00:00,0,4,5,6,29,30,27,21,18,17,16,16,14,14,15,23,30,27,27,26,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,13,38,38,35,31,28,29,22,21,20,26,27,23,34,39,41,42,45,43,30,28,23,16,15,9,9,6,1,0,0,0
2022-04-06 19:00:00,0,1,1,3,13,12,11,7,7,6,6,7,11,15,22,28,35,35,33,31,26,26,26,32,30,36,31,40,32,31,26,24,23,14,12,9,6,3,2,0,0,10,13,10,8,10,6,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,13,10,5,2,0,1,0,0,0,0
2022-04-06 20:00:00,0,0,0,0,1,3,3,3,4,0,4,4,5,7,9,12,22,18,24,22,20,23,24,24,25,32,32,32,31,24,19,18,30,23,19,11,7,6,5,1,3,8,13,14,12,17,16,15,13,13,15,15,21,14,19,16,15,15,14,14,10,11,13,12,16,13,16,18,17,17,10,9,8,5,4,0,0,1,0,0,0,0
2022-04-06 21:00:00,0,0,1,0,2,0,1,4,3,4,3,3,0,7,10,13,14,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,4,3,1,0,0,0,0,17,18,9,12,18,18,18,7,20,19,19,21,9,16,19,14,19,18,16,17,21,19,16,17,18,16,17,14,16,14,11,8,6,7,6,4,2,0,0,0,0
2022-04-06 22:00:00,0,0,0,1,3,2,0,4,4,2,3,5,5,7,13,22,28,24,25,26,26,27,26,31,33,38,38,39,37,31,28,26,26,16,12,10,9,2,1,0,0,5,5,0,8,0,10,0,9,9,10,0,0,0,0,0,0,0,0,0,5,2,0,1,0,4,10,10,9,9,10,8,4,7,9,5,3,1,0,0,0,0
2022-04-06 23:00:00,0,0,0,0,0,0,0,1,0,3,3,3,5,7,10,13,16,17,18,14,18,16,20,25,27,26,25,26,25,21,18,17,20,11,9,6,4,1,0,0,0,5,7,0,9,17,17,15,11,10,12,15,22,20,17,18,18,11,15,14,13,12,5,10,11,7,13,7,14,12,9,6,4,2,1,0,0,0,0,0,0,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,0,0,0,0,1,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,1,0,0,3,4,8,10,12,9,16,19,21,20,19,19,15,13,15,15,14,8,8,7,6,4,2,3,0,3,3,4,7,8,0,4,6,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 07:00:00,0,0,0,0,0,0,0,0,0,10,13,17,19,22,23,23,26,25,22,21,15,13,9,18,17,13,13,15,17,19,23,26,40,42,44,41,38,38,31,3,1,4,4,3,9,14,25,29,37,41,48,53,53,56,44,38,35,34,33,47,44,17,17,14,26,12,10,7,6,0,5,6,0,5,0,0,0,0,0,0,0,0
2022-04-07 08:00:00,0,1,1,4,8,18,18,7,8,9,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,5,2,2,5,6,7,14,19,27,40,49,43,52,55,59,60,57,52,48,46,37,37,41,22,23,13,28,18,11,7,10,7,9,8,9,10,14,14,13,8,5,3,0,0
2022-04-07 09:00:00,1,1,3,5,7,10,17,16,23,29,33,38,33,29,27,28,31,37,37,34,23,21,18,25,24,28,27,25,23,19,19,17,14,16,0,11,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,8,7,4,1,3,1,2,3,2,2,3,2,2,0,0,0,0
2022-04-07 10:00:00,0,0,0,3,4,6,7,9,10,11,14,12,15,15,20,19,20,25,24,17,21,22,23,27,27,24,22,10,20,16,14,15,14,15,12,14,11,10,8,8,4,3,2,1,3,6,8,14,19,22,24,25,27,26,24,21,20,8,7,10,13,9,11,0,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 11:00:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,11,0,13,12,8,9,9,10,11,12,9,7,6,5,4,3,4,4,3,3,7,9,9,12,12,14,14,17,17,16,14,15,21,19,14,14,15,14,10,12,10,7,7,6,4,4,5,5,6,5,6,4,2,0,0,0,0
2022-04-07 12:00:00,0,0,0,3,4,6,5,7,5,8,8,10,10,13,18,18,21,26,26,23,18,18,15,13,11,16,15,15,15,0,0,14,15,13,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,14,12,13,12,15,13,10,11,9,7,5,6,2,2,3,3,3,2,1,0,0,0
2022-04-07 13:00:00,0,0,0,0,1,0,2,4,6,8,6,6,5,11,15,14,24,23,23,21,12,13,12,15,13,17,15,16,14,13,13,10,9,11,12,11,9,8,5,0,6,6,0,2,6,6,8,7,9,13,13,12,17,15,9,9,12,14,14,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 14:00:00,0,0,0,0,2,3,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,0,8,16,0,15,10,9,0,8,6,4,4,3,4,0,1,0,1,8,0,6,12,8,6,11,13,13,16,23,22,22,22,23,24,21,16,18,18,17,0,19,16,12,12,12,11,11,11,10,6,6,2,0,0,1,0,0,0
2022-04-07 15:00:00,1,1,2,3,6,5,5,6,7,8,13,12,11,11,16,20,32,22,23,27,27,28,27,36,23,27,18,26,23,16,15,13,13,10,10,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,20,23,25,23,22,21,21,19,22,19,18,15,11,11,10,7,4,4,3,2,1,0,0,0
2022-04-07 16:00:00,1,2,2,4,5,5,6,8,6,5,7,8,9,10,16,21,41,30,28,30,32,30,28,35,33,36,37,37,36,26,21,25,17,14,12,10,9,5,3,2,1,5,8,37,39,42,42,40,36,28,31,30,24,20,20,17,17,17,13,15,16,12,7,6,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,19,27,26,31,33,33,35,32,30,30,26,23,19,15,11,5,3,0,1,28,43,42,28,22,27,28,25,26,26,27,34,31,32,32,29,27,22,20,22,21,23,19,32,27,30,29,29,30,24,19,18,15,10,7,7,3,0,0,0,0
2022-04-07 18:00:00,0,3,8,15,35,32,26,14,14,11,12,12,6,11,12,13,12,13,25,28,19,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,15,16,19,18,19,27,26,24,33,31,29,29,32,38,30,29,27,31,31,31,31,30,32,30,28,26,21,15,10,7,5,1,0,0,0
2022-04-07 19:00:00,0,2,0,3,13,10,9,6,7,7,6,7,9,10,13,14,25,25,24,35,29,29,31,33,31,38,41,39,37,35,32,31,28,21,12,8,6,3,2,0,0,5,10,9,5,9,10,10,9,5,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,20,20,12,10,9,16,14,16,13,9,8,3,1,0,0
2022-04-07 20:00:00,0,0,0,0,3,0,0,2,0,0,4,3,6,5,12,16,19,15,16,19,23,26,24,24,22,32,33,36,30,23,27,27,25,17,13,13,10,4,2,0,0,9,11,10,13,17,18,16,17,16,16,16,19,20,21,18,20,19,16,17,18,16,16,6,13,14,16,16,18,17,15,13,12,9,6,5,4,1,0,0,0,0
2022-04-07 21:00:00,0,0,1,1,2,0,0,2,0,3,4,0,0,1,4,5,7,8,16,0,0,0,0,0,0,0,0,35,32,28,25,20,18,14,12,11,10,3,1,0,0,11,4,10,14,20,18,20,19,19,21,22,26,24,20,23,20,23,22,22,23,15,15,14,14,14,14,17,18,16,14,14,13,9,6,7,5,2,0,0,0,0
2022-04-07 22:00:00,0,0,0,0,2,0,4,5,4,2,3,1,6,8,15,17,20,15,18,23,17,16,17,23,25,26,27,28,18,17,16,14,15,10,8,7,7,3,1,0,0,4,5,0,6,8,9,7,0,7,0,6,10,12,0,0,0,0,11,12,14,13,12,0,13,12,15,14,15,14,12,12,8,6,7,1,4,3,1,0,0,0
2022-04-07 23:00:00,0,0,0,0,0,0,0,1,0,0,1,2,3,4,6,10,12,19,20,19,13,14,17,16,0,21,13,15,20,13,11,10,10,8,7,4,2,1,0,0,0,7,8,1,8,17,18,16,13,18,19,16,19,9,20,19,16,15,14,13,14,16,15,13,8,5,9,8,7,5,2,0,1,0,0,1,0,0,0,0,0,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,0,0,1,2,3,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 06:00:00,1,0,0,2,2,6,9,10,9,14,21,26,30,14,11,10,9,20,15,16,8,5,5,4,4,5,6,5,6,5,6,3,8,7,6,2,2,1,0,1,0,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 07:00:00,0,0,0,0,0,0,0,0,9,14,15,17,18,31,29,26,27,27,26,25,12,11,10,11,9,9,12,8,14,12,16,22,28,28,31,42,40,40,38,2,1,3,4,5,9,12,19,34,48,46,52,53,48,46,43,49,47,36,41,48,46,24,23,16,26,7,7,0,0,6,5,6,0,8,0,0,0,0,0,0,0,0
2022-04-08 08:00:00,0,0,0,4,0,8,7,7,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,7,2,1,3,0,4,12,15,28,37,57,53,35,56,61,57,46,51,47,46,36,41,38,17,20,19,28,16,8,7,8,6,4,7,11,11,15,18,18,9,4,3,0,0
2022-04-08 09:00:00,1,3,4,6,10,13,12,17,22,24,31,32,33,32,37,35,33,30,25,23,21,18,14,17,16,22,14,13,14,15,10,9,11,13,11,8,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,7,6,7,6,4,3,4,0,6,5,2,5,3,0,0,0
2022-04-08 10:00:00,0,0,0,3,4,2,5,13,15,19,24,25,25,21,21,22,22,20,18,19,13,11,13,14,13,16,15,23,14,21,21,19,22,20,16,14,13,9,6,6,4,4,3,1,6,9,10,14,17,18,21,23,28,32,17,28,24,22,19,14,11,10,6,0,11,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,8,9,7,7,5,7,7,7,4,3,2,1,1,3,2,4,8,11,17,17,20,20,21,25,26,23,22,23,20,17,14,15,12,10,5,17,11,13,11,12,10,6,7,4,4,3,2,1,0,0,0,0,0
2022-04-08 12:00:00,0,1,0,5,6,7,5,7,8,8,10,12,17,20,19,23,27,32,29,30,22,18,13,13,0,14,13,0,12,12,11,10,13,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,11,9,8,9,4,12,3,18,13,9,7,6,7,5,7,0,6,6,5,3,2,1,1,0,0
