Unnamed: 0,1_진관공영차고지,2_동산동능모퉁이.한국지역난방공사,3_지축교앞,4_진관중고교약수사입구,5_진관초교입구,6_푸르지오625동앞.관음사입구,7_삼천리골입구56사단북한산부대,8_입곡삼거리,9_하나고.삼천사.진관사입구,10_제각말5단지.은평뉴타운도서관,11_신도중학교,12_폭포동.은평노인종합복지관,13_은평경찰서,14_연신초등학교,15_불광지구대,16_새장골유래비,17_연서시장,18_연신내역,19_동명여고.천주교불광동성당,20_불광역3.6호선,21_불광역3호선.서울혁신파크,22_한전성서지사.북한산푸르지오,23_녹번역,24_산골고개,25_홍제역(중).서대문세무서,26_홍제삼거리.인왕산한신휴플러스,27_무악재역,28_안산초등학교,29_독립문역.한성과학고,30_영천시장,31_서대문역,32_경찰청.동북아역사재단,33_서울역버스환승센터,34_숭례문,35_남대문시장앞.이회영활동터,36_롯데영프라자,37_우리은행종로지점,38_종로2가.삼일교,39_을지로2가.기업은행본점.서울노동청,40_롯데백화점,41_북창동.남대문시장,42_숭례문(가상),43_숭례문,44_서울역버스환승센터,45_경찰청.동북아역사재단,46_영천시장,47_독립문역.한성과학고,48_무악재역,49_인왕산.홍제원아파트,50_홍제역(중).서대문세무서,51_산골고개,52_녹번역,53_한전성서지사.북한산푸르지오,54_불광역3호선.서울혁신파크,55_불광역3.6호선,56_동명여고.천주교불광동성당,57_연신내역,58_연서시장,59_종로약국,60_불광지구대,61_북한산대창센시티아파트,62_은평경찰서,63_폭포동,64_은평노인종합복지관.신도중학교,65_기자촌11단지앞,66_제각말5단지.은평뉴타운도서관,67_하나고.삼천사.진관사입구,68_삼천리골입구56사단북한산부대,69_푸르지오618동앞.관음사입구,70_진관초교관음사입구,71_진관중고교약수사입구,72_지축교앞,73_진관공영차고지
2022-03-18 05:00:00,0,0,0,0,0,1,0,0,0,2,2,1,2,6,9,9,8,8,12,16,16,18,19,17,10,19,20,18,20,20,19,13,5,4,3,6,2,1,2,3,0,0,4,7,7,10,8,11,11,12,13,13,13,12,10,9,7,7,8,6,5,0,0,2,3,2,0,2,1,0,1,0,0
2022-03-18 06:00:00,0,1,0,1,1,3,0,2,3,9,10,12,16,19,23,19,12,8,13,13,19,23,25,28,27,19,19,19,22,27,24,23,5,3,2,0,0,0,0,2,0,0,2,6,3,4,1,3,0,5,5,5,7,5,4,4,2,4,0,5,0,2,4,0,3,2,0,0,0,2,1,0,0
2022-03-18 07:00:00,0,2,3,4,2,7,6,9,10,23,29,34,36,53,60,57,26,28,31,26,33,34,34,38,43,49,53,52,55,45,30,22,13,9,4,1,0,1,1,2,3,0,1,11,8,7,4,5,7,9,12,20,31,31,30,17,16,22,23,20,19,12,2,9,8,8,4,2,2,3,2,1,0
2022-03-18 08:00:00,0,3,1,0,1,4,5,4,10,20,19,20,24,37,44,38,20,25,23,32,37,38,37,41,55,59,60,61,64,59,47,31,9,11,6,1,1,2,2,0,1,0,1,22,8,8,7,5,9,12,14,15,18,21,28,38,37,40,39,18,11,12,10,9,8,6,3,2,0,1,1,0,0
2022-03-18 09:00:00,0,0,0,1,0,3,2,2,7,14,16,18,20,28,32,29,21,20,24,25,30,37,36,36,36,38,39,38,39,40,30,23,11,7,2,1,0,0,3,1,2,0,2,4,5,7,6,4,4,5,6,6,9,11,11,9,9,12,9,7,7,8,7,6,6,7,4,2,2,1,0,1,0
2022-03-18 10:00:00,0,0,1,0,1,2,3,3,5,8,10,12,15,18,24,23,18,20,20,19,17,16,15,21,28,31,34,36,39,35,30,28,21,17,2,2,0,1,3,2,2,0,0,9,12,11,10,4,9,11,7,0,11,9,8,6,5,10,11,12,9,8,7,4,3,2,1,1,0,0,0,0,0
2022-03-18 11:00:00,2,0,0,0,0,4,5,2,6,5,7,8,5,11,19,18,13,15,15,18,13,14,13,12,16,13,18,17,17,17,15,14,11,7,1,0,0,1,1,2,5,0,3,10,11,11,11,7,10,8,10,10,14,14,16,12,9,11,13,10,8,9,8,3,5,3,2,1,0,0,0,0,0
2022-03-18 12:00:00,0,1,0,0,0,4,3,0,6,9,7,11,12,19,20,18,16,17,16,18,16,19,18,16,19,20,21,22,21,20,16,16,10,9,5,2,1,2,5,5,8,0,4,15,16,13,13,11,10,8,9,8,7,6,8,7,6,10,10,9,8,2,1,6,7,5,3,1,1,0,0,0,0
2022-03-18 13:00:00,0,2,1,1,0,5,4,3,5,11,12,13,14,33,37,33,30,24,30,23,20,22,15,12,14,14,16,14,13,13,13,12,7,6,3,2,0,2,5,8,11,10,4,12,13,14,14,14,13,13,14,19,21,16,11,10,7,7,9,6,3,4,2,5,4,2,0,1,0,0,0,0,0
2022-03-18 14:00:00,0,0,0,0,0,0,0,2,8,10,11,12,14,19,20,19,12,11,29,29,25,24,21,13,24,19,18,16,17,16,14,13,6,4,3,2,2,3,2,5,5,2,8,14,14,15,14,11,10,11,13,13,13,11,9,8,7,16,15,15,12,10,9,8,7,3,4,2,3,2,0,0,0
2022-03-18 15:00:00,0,1,0,1,0,1,2,4,9,12,13,12,11,10,13,15,13,14,12,13,13,13,12,12,12,16,17,14,17,17,15,13,10,7,3,2,1,2,4,12,12,9,14,27,28,35,33,25,22,20,23,26,26,20,18,10,13,19,24,22,18,19,16,15,10,3,1,0,0,0,1,0,0
2022-03-18 16:00:00,0,3,0,1,0,3,0,4,6,11,14,15,17,15,17,17,14,18,17,19,16,20,21,20,22,24,23,22,22,15,20,18,8,7,5,2,0,4,5,8,15,0,16,30,27,29,34,35,29,36,39,35,32,23,19,18,14,15,15,13,11,11,9,10,8,6,5,2,0,2,0,0,0
2022-03-18 17:00:00,0,2,2,0,5,7,3,0,8,10,11,12,11,12,15,15,10,15,12,16,13,14,13,10,10,9,8,7,8,10,12,13,5,2,2,1,2,3,7,13,19,17,19,34,40,36,36,35,33,23,28,29,31,30,25,22,19,29,27,23,24,24,23,19,15,8,4,2,1,1,1,0,0
2022-03-18 18:00:00,0,1,0,0,0,0,3,4,11,13,13,15,14,15,16,14,14,14,14,16,19,22,23,22,15,16,15,16,14,13,14,42,3,4,2,1,2,2,8,21,25,24,28,39,59,65,63,58,53,50,49,47,43,40,36,32,35,38,35,27,21,20,15,12,7,4,3,2,2,1,1,0,0
2022-03-18 19:00:00,0,1,0,1,2,2,1,4,6,9,8,10,10,12,13,12,10,8,10,11,12,13,13,11,11,13,12,11,14,15,14,12,2,3,1,1,2,1,5,12,10,0,9,23,24,24,23,23,26,35,37,36,29,27,25,22,30,38,36,29,22,20,17,13,6,5,3,2,0,0,0,0,0
2022-03-18 20:00:00,0,1,0,1,0,1,0,0,5,7,5,8,0,7,8,8,7,7,5,8,5,5,7,2,3,3,4,3,4,4,7,7,1,0,0,2,1,1,3,7,8,0,8,17,27,25,24,25,23,21,20,19,19,17,17,16,18,24,23,20,16,14,14,11,8,2,1,0,1,0,0,0,0
2022-03-18 21:00:00,0,2,1,0,0,1,0,2,2,4,5,6,4,6,6,7,7,8,8,7,6,4,5,4,6,4,2,3,3,5,3,2,1,0,0,2,3,1,2,4,7,0,8,18,18,21,14,20,21,22,22,23,18,20,18,14,13,20,17,16,15,14,13,11,9,3,2,1,0,0,0,0,0
2022-03-18 22:00:00,1,2,0,0,1,1,1,0,0,2,0,2,0,1,5,0,3,2,4,5,3,4,3,3,5,0,0,0,5,4,5,4,3,4,0,0,3,2,2,5,3,0,4,14,16,18,21,19,18,16,14,15,11,11,10,8,14,24,20,16,11,12,9,8,5,3,2,0,1,0,0,0,0
2022-03-18 23:00:00,0,0,0,0,0,0,0,0,0,1,2,2,0,3,4,3,3,5,0,5,4,3,4,0,0,0,2,0,0,5,4,3,2,0,0,1,2,3,10,11,3,0,13,18,9,10,12,11,7,13,15,16,14,14,12,11,12,13,13,14,13,12,11,8,7,4,2,0,0,0,0,0,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,1,0,0,2,0,0,0,0,3,1,0,0,0,4,4,6,7,5,9,6,11,0,7,6,13,15,16,0,17,16,15,13,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,0,0,0,0,0,0,0,1,2,2,1,0,0,3,7,8,5,6,8,10,11,12,11,9,8,9,7,8,11,12,9,9,7,1,0,0,0,0,1,2,1,0,3,7,4,3,7,8,9,3,8,10,9,10,7,5,4,5,3,3,6,5,5,0,3,2,0,0,0,0,0,0,0
2022-03-19 06:00:00,1,0,0,0,0,0,0,0,2,2,0,3,2,6,8,6,8,6,7,9,11,5,10,9,11,12,13,3,14,8,11,8,4,2,0,0,0,0,0,1,0,0,0,6,2,7,8,6,0,3,2,3,2,0,4,2,1,6,1,4,3,4,0,2,1,1,3,3,0,0,1,0,0
2022-03-19 07:00:00,0,0,0,0,0,1,0,0,0,2,3,3,4,6,10,8,4,6,3,4,7,8,7,9,14,16,0,10,18,17,13,10,4,3,1,0,0,0,0,1,1,0,0,3,2,5,1,3,0,4,4,4,5,1,3,3,3,4,5,6,5,5,0,3,4,2,1,1,0,1,0,0,0
2022-03-19 08:00:00,0,1,2,0,1,2,1,2,5,11,11,6,7,15,18,15,13,14,15,11,12,11,12,13,18,11,20,0,24,23,21,19,8,3,0,0,0,0,1,0,2,0,2,8,8,9,4,7,5,6,6,5,5,6,7,3,9,5,4,5,0,1,0,3,0,1,2,1,0,1,0,0,0
2022-03-19 09:00:00,0,0,0,0,0,3,0,2,4,10,11,12,16,23,25,19,15,16,22,18,17,19,16,17,20,22,23,12,23,23,21,18,11,7,2,1,0,0,2,0,1,0,0,4,6,8,0,7,2,4,6,9,11,11,14,12,12,17,16,18,19,6,16,5,15,3,2,1,0,0,0,0,0
2022-03-19 10:00:00,0,1,0,0,0,2,1,1,3,8,10,11,12,15,24,21,15,16,18,23,21,22,23,20,21,22,23,21,26,25,24,19,11,8,2,0,0,2,2,1,2,0,1,8,4,9,7,0,0,10,11,14,6,11,7,12,24,30,30,28,28,29,29,28,25,18,2,0,0,1,0,0,0
2022-03-19 11:00:00,0,0,0,1,0,2,0,4,5,10,7,11,10,10,13,14,11,13,14,19,22,20,25,20,26,28,28,27,27,23,20,17,9,7,5,4,3,2,1,2,3,0,3,6,6,7,7,8,4,12,5,12,15,13,15,14,9,10,8,8,5,4,7,7,5,4,2,1,1,0,0,0,0
2022-03-19 12:00:00,1,0,0,0,0,4,0,3,7,12,11,12,16,18,19,16,14,13,14,19,21,26,23,21,30,15,31,14,16,14,14,13,5,4,2,1,0,1,1,4,9,0,3,7,9,11,12,11,10,10,12,12,17,19,18,13,12,14,13,13,12,10,9,9,7,6,1,0,0,0,0,0,0
2022-03-19 13:00:00,1,0,0,1,0,2,0,3,4,6,7,0,8,14,16,13,13,15,15,10,19,19,16,21,22,24,27,16,33,30,24,23,8,4,2,1,0,0,3,7,7,0,6,12,13,12,7,11,7,17,9,21,20,16,18,15,13,17,17,16,14,13,10,8,8,5,1,0,1,1,0,0,0
2022-03-19 14:00:00,0,1,0,0,1,3,3,6,11,13,14,12,13,20,21,19,15,18,19,21,24,24,24,21,25,29,31,25,27,24,22,22,16,13,3,3,1,0,4,5,9,4,10,15,20,15,16,16,15,13,12,12,12,12,14,11,8,18,15,13,12,11,10,9,8,5,3,2,0,1,0,0,0
2022-03-19 15:00:00,0,1,0,0,2,5,4,0,8,11,5,7,12,12,17,17,11,9,10,15,14,15,13,12,14,15,15,0,12,12,10,16,9,6,8,2,3,1,3,9,8,0,9,11,12,18,21,20,18,14,15,12,12,9,11,5,10,13,12,9,8,5,7,3,5,6,1,0,2,1,0,0,0
2022-03-19 16:00:00,0,2,0,3,3,4,0,5,13,15,12,14,15,16,17,21,19,20,21,20,25,27,23,24,26,20,19,23,23,16,16,14,5,5,1,0,0,2,5,9,10,0,11,27,14,26,10,21,22,24,24,23,20,17,19,18,14,15,11,9,14,13,12,7,4,5,1,0,0,0,1,0,0
2022-03-19 17:00:00,0,1,0,0,0,2,0,0,10,13,15,4,20,21,9,8,9,10,12,9,14,14,10,13,14,17,9,8,16,14,15,14,8,6,7,6,3,4,3,12,21,0,24,33,34,35,33,32,22,36,19,21,20,16,21,16,15,15,16,14,9,9,4,3,10,9,3,0,2,1,0,0,0
2022-03-19 18:00:00,0,3,2,0,0,1,2,6,13,3,16,18,14,27,28,25,14,12,16,16,17,12,12,10,14,16,12,17,16,17,13,12,3,2,0,0,0,3,2,5,11,0,9,17,20,23,0,21,20,21,35,31,27,29,32,27,16,23,21,16,11,7,10,7,6,5,3,2,2,0,0,0,0
2022-03-19 19:00:00,0,1,0,0,0,0,1,0,4,1,6,3,5,8,0,6,4,3,5,5,8,7,9,8,9,11,4,3,8,6,10,4,6,4,2,3,0,4,1,9,16,0,0,22,21,20,19,17,15,13,16,13,11,10,17,14,11,19,18,12,9,8,7,7,5,1,0,1,0,0,0,0,0
2022-03-19 20:00:00,0,0,0,0,0,1,0,3,5,4,0,6,5,5,7,4,1,5,6,7,8,6,5,7,6,0,6,0,5,5,4,3,4,3,1,0,0,1,1,8,9,0,11,13,10,12,11,6,10,10,11,14,12,12,12,11,9,11,11,9,5,7,0,6,5,4,1,0,0,0,0,0,0
2022-03-19 21:00:00,1,2,0,0,0,1,0,4,3,5,0,6,5,6,0,6,5,5,6,5,9,8,7,8,4,3,1,4,5,3,2,2,1,5,0,6,1,7,3,8,4,0,9,23,25,25,25,24,21,22,23,22,21,20,18,13,10,16,15,14,12,6,5,8,6,5,0,3,0,1,0,0,0
2022-03-19 22:00:00,0,0,0,0,0,1,0,0,3,1,0,0,2,5,4,4,4,5,6,8,8,7,6,3,3,0,0,0,4,3,2,1,1,0,0,2,0,1,2,6,8,0,0,16,19,21,19,17,16,14,13,13,9,12,11,8,12,13,11,8,6,7,5,4,4,1,0,0,0,0,0,0,0
2022-03-19 23:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3,0,0,2,3,3,2,1,1,0,0,0,1,4,5,4,0,0,8,11,6,8,6,8,12,8,10,7,9,6,6,13,26,25,21,16,15,10,9,4,2,1,0,0,0,0,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,2,0,3,4,0,5,4,6,0,0,0,4,0,0,4,3,4,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,0,0,0,0,0,0,0,0,0,1,1,0,2,3,3,0,2,0,3,0,2,0,1,3,2,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4,0,3,4,4,5,4,5,1,6,0,0,7,8,8,9,0,10,9,7,5,3,0,2,0,0,0,0
2022-03-20 06:00:00,0,0,0,1,0,1,0,0,0,0,0,1,2,4,3,3,1,2,3,0,3,3,4,0,3,4,0,0,5,5,4,4,3,0,0,0,0,0,1,0,0,0,1,3,1,5,4,3,0,4,4,4,3,2,5,1,5,3,4,4,3,5,0,2,0,0,1,0,0,0,0,0,0
2022-03-20 07:00:00,0,0,0,0,0,0,1,0,1,2,2,3,4,6,8,9,7,6,5,6,6,3,0,7,7,6,3,0,8,7,6,6,4,0,2,0,0,0,0,0,0,0,0,3,5,4,0,5,4,0,0,0,1,3,4,0,2,6,6,7,4,4,0,6,5,3,1,1,0,1,0,0,0
2022-03-20 08:00:00,0,1,1,0,0,1,0,0,2,4,5,5,7,10,10,9,11,10,9,10,14,15,14,12,16,18,16,17,18,18,15,14,4,3,0,0,0,0,0,0,0,0,1,4,3,5,5,4,4,6,5,8,9,8,8,6,6,6,3,6,0,0,0,0,1,0,1,0,0,0,0,0,0
2022-03-20 09:00:00,0,0,0,0,0,1,0,1,0,5,6,7,0,6,8,9,8,10,11,13,7,13,14,13,15,16,18,0,21,22,20,15,9,8,5,0,0,0,0,0,0,0,1,10,11,10,2,4,5,6,8,12,7,8,10,8,10,14,5,14,15,14,0,0,9,6,3,1,0,0,0,0,0
2022-03-20 10:00:00,0,0,2,0,0,3,0,3,3,5,9,10,10,11,8,9,9,10,14,15,17,14,18,20,19,23,19,0,20,21,16,12,2,0,1,2,0,1,0,3,2,0,0,5,0,4,3,2,3,5,6,4,6,18,2,17,25,29,32,14,23,34,0,31,29,18,3,4,0,2,0,0,0
2022-03-20 11:00:00,0,1,1,0,2,2,3,6,6,12,15,13,14,20,20,19,15,13,14,11,12,13,15,18,16,12,13,0,12,16,14,11,7,6,1,0,0,1,1,1,3,0,5,7,6,8,4,7,6,6,8,10,13,11,14,13,9,9,8,0,8,5,13,14,13,8,4,2,0,0,0,0,0
2022-03-20 12:00:00,1,1,0,0,0,2,3,0,6,9,8,10,11,15,18,14,12,13,11,13,16,20,22,20,23,24,25,0,27,25,18,14,10,7,4,2,0,0,0,3,5,0,0,10,11,10,10,0,8,12,16,21,22,17,15,12,10,11,10,9,8,0,7,0,6,5,2,1,1,0,0,0,0
2022-03-20 13:00:00,0,1,0,1,0,2,0,0,14,16,18,19,20,21,23,23,19,17,16,15,15,18,18,21,21,22,24,23,21,21,14,13,8,7,2,0,0,0,2,3,8,0,2,10,10,10,9,5,9,11,13,12,10,12,16,12,10,15,14,15,12,11,9,0,12,7,5,4,1,0,0,0,0
2022-03-20 14:00:00,0,0,1,2,0,4,5,0,14,16,16,15,16,23,25,23,15,17,19,19,21,23,22,18,22,28,31,0,30,29,30,26,8,7,3,2,1,0,0,3,1,0,3,14,12,10,9,9,10,14,14,15,14,13,15,12,9,11,10,9,7,16,14,11,9,8,6,3,1,4,0,0,0
2022-03-20 15:00:00,0,0,0,1,0,3,4,7,19,27,29,19,20,32,33,25,15,13,12,15,17,15,13,13,16,16,15,13,15,21,20,18,5,5,4,3,0,2,0,10,14,0,13,25,27,27,0,18,24,20,19,11,9,19,22,19,16,18,16,15,10,8,0,9,8,5,2,1,1,1,0,0,0
2022-03-20 16:00:00,0,0,0,1,0,1,2,4,30,31,31,30,20,31,30,32,19,19,20,18,20,18,13,17,17,20,19,20,22,19,17,16,5,0,4,3,0,3,2,10,11,10,11,19,19,17,20,18,16,17,14,16,15,14,15,11,8,12,13,10,12,11,11,11,7,9,5,2,0,0,0,0,0
2022-03-20 17:00:00,0,2,0,0,0,2,3,4,14,15,16,16,19,19,21,20,15,15,15,15,21,21,19,18,15,17,18,16,13,15,18,14,5,0,4,0,0,1,1,10,9,0,10,18,20,16,16,15,14,15,16,18,18,14,14,11,12,15,14,10,8,8,2,7,6,5,3,0,2,0,0,0,0
2022-03-20 18:00:00,2,3,1,0,0,2,1,5,13,20,21,23,22,24,25,20,13,12,11,11,15,15,16,17,12,13,12,11,12,10,9,8,2,0,1,0,0,1,0,7,8,0,8,22,22,21,21,18,19,17,16,15,15,16,16,13,7,11,11,8,10,9,0,5,5,2,0,0,1,0,0,0,0
2022-03-20 19:00:00,0,2,0,3,1,3,0,4,9,11,12,0,11,11,10,10,6,7,9,10,11,10,10,9,8,8,7,9,0,7,7,6,2,0,0,0,0,1,2,5,8,0,9,17,17,16,13,15,17,16,15,16,14,14,12,10,10,15,12,9,6,5,0,4,2,1,5,6,0,1,0,0,0
2022-03-20 20:00:00,0,0,0,0,0,2,0,0,3,11,3,0,4,12,14,15,15,13,12,14,16,15,14,6,15,0,0,16,14,13,6,8,1,0,0,1,2,3,3,7,0,6,4,14,14,19,18,15,13,16,17,16,13,14,16,14,12,20,19,14,8,7,6,4,2,2,2,0,0,1,0,0,0
2022-03-20 21:00:00,0,1,0,0,0,2,0,3,4,2,0,0,2,6,7,6,4,5,4,5,6,4,6,3,6,0,4,0,7,6,7,6,3,2,1,0,0,1,0,3,4,0,3,13,12,12,12,10,11,8,10,7,6,9,10,7,8,12,10,6,4,0,3,3,2,1,0,0,0,0,0,0,0
2022-03-20 22:00:00,0,0,0,0,0,0,0,1,2,2,0,3,3,4,5,2,3,5,0,7,3,0,3,0,6,1,0,0,1,7,6,4,0,1,2,1,0,0,2,3,0,0,0,12,11,13,0,8,12,10,11,11,11,10,12,11,9,15,14,12,8,0,3,0,7,5,3,0,0,0,0,0,0
2022-03-20 23:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,2,2,3,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,0,1,3,0,0,8,14,11,6,5,8,7,6,13,8,5,8,6,6,10,9,8,5,1,2,3,0,0,0,0,0,1,0,0,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,0,0,1,2,0,2,3,0,4,1,5,0,6,10,15,21,24,9,25,24,26,24,23,27,34,35,0,36,38,40,34,26,11,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,0,0,0,0,0,1,0,0,1,3,4,5,2,7,9,8,6,6,9,9,11,11,11,13,16,17,12,15,18,17,16,13,5,6,4,4,2,0,1,0,1,0,2,7,8,7,6,6,5,6,7,10,9,6,8,3,2,10,9,3,6,4,4,3,3,2,0,3,0,0,0,0,0
2022-03-21 06:00:00,0,0,0,0,1,1,0,0,3,13,15,18,21,28,24,23,14,15,18,23,28,32,31,34,24,25,26,30,33,30,25,20,5,2,1,0,0,0,0,0,0,0,2,5,4,7,7,7,3,10,9,10,10,11,8,6,3,7,8,7,6,7,1,2,1,1,0,0,0,0,1,0,0
2022-03-21 07:00:00,1,1,2,3,2,6,4,5,10,23,27,29,31,48,54,44,22,23,28,38,40,46,46,52,58,62,54,61,64,61,53,38,15,8,6,2,0,0,5,1,0,0,4,7,9,6,11,6,14,23,9,29,28,33,26,13,11,12,12,12,12,12,11,13,13,12,9,8,7,3,1,0,0
2022-03-21 08:00:00,0,2,2,0,1,4,0,3,4,16,21,26,31,46,55,49,30,31,37,43,57,61,58,59,61,60,60,62,65,60,39,27,14,8,3,1,1,1,3,0,1,2,2,29,13,10,9,8,10,11,4,11,21,34,34,42,41,46,45,34,15,14,14,13,11,10,6,3,2,4,1,0,0
2022-03-21 09:00:00,0,1,0,0,2,3,5,2,4,12,14,16,17,23,26,25,14,14,17,19,20,21,22,24,30,35,35,35,36,37,30,22,15,11,6,1,1,0,1,0,1,0,2,7,6,8,0,7,6,9,9,10,10,11,12,12,9,14,13,11,8,0,5,7,3,2,3,1,0,0,0,0,0
2022-03-21 10:00:00,1,1,2,0,0,2,0,1,3,9,16,16,15,17,19,14,11,10,12,13,15,16,15,16,20,21,22,21,28,26,24,20,15,12,2,1,0,0,2,1,2,0,2,8,6,8,7,4,3,7,8,10,9,12,15,14,12,15,13,7,5,5,3,6,3,4,1,0,0,1,0,0,0
2022-03-21 11:00:00,0,1,0,0,0,3,0,2,4,7,4,6,7,10,15,13,12,17,15,13,16,18,18,20,22,23,22,22,22,21,18,18,14,12,5,2,0,0,2,3,7,0,3,12,10,11,6,10,10,8,9,14,9,10,11,10,11,8,7,6,7,10,3,9,8,6,1,0,0,0,0,0,0
2022-03-21 12:00:00,0,2,3,1,2,4,3,0,3,5,4,6,6,10,11,11,7,9,10,9,11,14,13,16,20,21,15,22,21,22,16,8,7,6,8,4,5,3,1,6,7,6,6,13,14,12,15,13,12,11,11,10,10,9,13,3,11,13,12,12,11,10,6,4,8,3,2,2,1,0,0,0,0
2022-03-21 13:00:00,0,1,0,1,0,1,0,2,4,9,8,9,10,11,17,12,10,11,11,13,17,11,17,16,11,10,19,8,17,18,11,12,7,8,4,0,4,0,3,6,5,0,4,11,12,10,10,8,6,12,12,11,13,14,14,12,7,7,6,8,7,6,5,5,2,3,3,2,0,1,0,0,0
2022-03-21 14:00:00,0,1,0,0,0,2,4,3,6,11,12,13,15,23,31,29,30,32,33,21,31,20,20,18,16,17,18,16,14,15,14,13,9,6,4,2,1,1,4,7,14,0,16,21,28,26,14,13,12,15,13,14,10,9,12,11,5,6,6,6,4,9,8,10,9,3,1,1,0,0,0,0,0
