Unnamed: 0,1_도원교통차고지(가상),2_청덕초교,3_국민대학교앞,4_롯데아파트,5_일성아파트,6_평창동주민센터,7_평창파출소,8_갑을씨티텔앞,9_세검정초등학교,10_상명대입구.석파랑,11_하림각,12_자하문터널입구.석파정,13_경기상고,14_신교동,15_통인시장종로구보건소,16_경복궁역,17_세종문화회관,18_시청앞.덕수궁,19_삼성본관앞,20_서울역버스환승센터,21_갈월동,22_갈월동4호선숙대입구,23_남영역,24_용산경찰서,25_용산꿈나무종합타운.원효로우체국,26_원효로2가,27_용문시장,28_중앙하이츠빌라앞,29_도원삼성래미안아파트,30_도화동현대아파트,31_공덕역10번출구,32_서울대동창회관,33_공덕역,34_공덕역10번출구,35_도화동현대아파트,36_도원삼성래미안아파트,37_중앙하이츠빌라앞,38_용문시장,39_남정초등학교,40_용산e편한세상,41_용산꿈나무종합타운,42_용산경찰서,43_남영역,44_숙대입구역,45_갈월동,46_서울역버스환승센터.강우규의거터,47_시청앞,48_서울신문사,49_KT광화문지사,50_경복궁역,51_통인시장종로구보건소,52_효자동,53_경기상고,54_자하문터널입구.석파정,55_하림각,56_상명대입구.세검정교회,57_세검정초등학교,58_화정박물관,59_서울예술고등학교.평창동주민센터,60_예능교회,61_벽산평창힐스아파트,62_롯데아파트,63_평창동삼성아파트,64_국민대앞,65_청덕초등학교,66_도원교통차고지(가상)
2022-03-19 06:00:00,4,1,3,4,6,1,7,8,11,3,4,10,7,7,8,6,3,4,2,1,2,3,2,1,1,2,0,3,2,1,1,1,0,2,3,1,2,3,0,0,0,4,5,6,4,6,7,5,6,9,7,5,0,3,0,2,3,1,2,0,1,0,0,0,0,0
2022-03-19 07:00:00,3,5,0,6,8,10,12,4,13,15,10,14,10,14,13,11,10,9,4,3,3,2,2,1,0,0,2,0,0,1,1,0,1,0,2,3,4,4,5,5,6,4,6,7,6,8,4,6,9,11,7,6,5,10,8,5,6,5,2,4,3,0,0,0,0,0
2022-03-19 08:00:00,2,3,5,6,6,7,11,12,14,15,15,17,18,18,18,18,14,8,9,7,8,7,7,5,3,3,3,2,5,6,4,2,3,5,6,9,8,4,5,5,4,5,5,6,7,11,11,13,16,20,16,16,15,15,14,13,8,12,7,4,6,4,4,3,1,0
2022-03-19 09:00:00,2,3,6,8,11,7,15,15,19,21,25,17,27,27,19,14,10,9,6,6,5,4,5,5,5,7,5,4,4,2,2,2,6,8,8,9,9,12,9,1,15,13,8,9,6,10,7,14,14,16,14,15,11,7,14,10,15,12,7,4,5,4,4,2,1,0
2022-03-19 10:00:00,2,5,5,10,7,12,15,17,21,20,22,22,22,20,24,20,19,13,9,7,5,4,6,3,5,1,2,4,2,0,0,1,2,4,7,9,14,14,16,17,18,8,12,13,13,8,12,12,9,14,13,11,7,7,5,12,7,7,6,5,4,3,2,1,0,0
2022-03-19 11:00:00,1,3,5,8,9,11,15,16,19,19,16,18,20,20,19,17,16,11,10,6,6,4,9,8,8,7,6,5,7,8,4,2,3,5,7,9,9,9,12,14,16,19,12,11,13,15,16,19,16,14,8,13,10,6,11,10,9,9,9,8,0,7,2,2,2,0
2022-03-19 12:00:00,3,5,7,9,10,15,17,19,22,23,23,24,24,26,27,23,16,13,12,11,9,10,10,10,11,11,7,5,6,4,1,1,4,8,9,6,11,8,10,2,11,13,13,12,13,15,16,15,18,16,13,11,9,12,12,8,9,6,5,4,3,4,1,1,0,0
2022-03-19 13:00:00,9,4,7,8,11,13,17,15,18,20,19,21,23,25,20,17,21,21,23,16,13,11,8,7,5,6,11,6,11,9,4,4,4,8,8,10,13,12,7,5,8,9,8,11,12,14,15,16,19,16,16,12,16,15,13,13,11,9,7,6,0,4,2,1,0,0
2022-03-19 14:00:00,1,3,6,10,12,16,19,18,23,24,26,24,26,29,31,24,19,15,8,7,4,5,15,11,10,3,9,8,5,5,2,4,2,4,6,10,11,14,7,6,13,11,9,13,13,17,19,20,21,17,18,18,16,14,15,13,9,8,6,4,3,1,0,1,0,0
2022-03-19 15:00:00,3,9,11,14,17,18,21,20,21,26,29,28,29,21,27,26,20,14,14,13,13,10,16,18,9,8,8,6,7,7,4,3,3,6,7,8,10,10,11,9,10,15,16,16,13,14,15,14,17,18,21,22,19,13,19,13,13,8,8,6,5,7,5,2,1,0
2022-03-19 16:00:00,2,8,4,7,8,11,20,22,24,25,28,31,33,33,33,26,20,17,18,14,9,6,8,10,11,9,9,7,6,6,3,3,3,6,8,9,4,8,5,0,10,11,10,11,14,15,18,17,18,16,13,16,22,20,15,21,20,13,7,6,5,3,2,6,0,0
2022-03-19 17:00:00,2,1,2,5,6,8,12,16,19,20,21,25,21,26,29,27,17,13,12,13,9,8,15,13,8,12,8,7,4,2,3,1,6,5,6,6,4,14,13,12,9,8,10,9,10,11,18,20,22,26,21,21,19,16,17,18,15,12,8,7,5,4,4,3,2,0
2022-03-19 18:00:00,1,3,5,6,7,9,11,12,15,15,19,20,19,18,20,15,16,12,18,16,7,6,11,8,9,6,8,5,6,5,3,6,3,7,6,7,6,6,6,7,6,10,9,10,9,12,14,13,15,19,18,18,12,17,16,14,13,12,8,8,7,4,2,3,2,0
2022-03-19 19:00:00,2,0,2,4,1,3,9,6,7,4,12,13,14,16,19,15,15,17,21,21,18,9,14,11,8,5,8,7,4,3,1,1,4,9,8,6,7,6,4,6,4,6,4,7,6,10,12,13,18,22,21,19,16,18,18,16,15,13,7,6,3,4,2,1,0,0
2022-03-19 20:00:00,3,2,3,3,5,3,6,0,8,8,12,7,8,14,15,19,17,15,14,11,11,8,10,10,7,4,8,6,4,3,1,0,1,5,5,1,4,4,2,1,5,6,4,7,9,7,6,9,15,18,19,22,21,17,19,15,16,14,9,4,8,5,0,3,4,0
2022-03-19 21:00:00,1,0,1,2,1,2,4,3,5,3,6,4,7,9,10,8,11,10,11,9,8,10,11,9,5,7,10,11,7,5,2,2,2,4,3,4,5,4,5,5,4,0,2,4,6,15,17,22,23,26,26,14,26,15,23,22,20,15,10,14,13,9,9,5,1,0
2022-03-19 22:00:00,2,4,6,8,0,10,11,10,10,9,11,12,10,2,6,16,12,11,9,5,6,5,10,12,11,11,8,7,4,4,2,0,2,6,5,5,3,4,4,3,4,5,5,7,8,7,7,8,14,21,19,18,18,17,16,15,13,9,7,7,5,5,4,3,1,0
2022-03-19 23:00:00,0,1,0,0,0,0,2,0,0,1,2,0,0,3,0,7,5,7,8,7,4,3,7,6,5,2,4,4,3,3,2,0,2,6,0,3,3,3,2,0,2,3,2,5,0,9,11,12,13,21,19,18,16,13,11,9,9,6,5,4,4,1,0,0,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,0,0,0,1,0,0,0,1,2,0,3,0,2,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,1,3,0,3,0,3,1,1,2,3,4,2,2,5,3,4,3,2,0,3,4,0,1,3,0,0,0,3,2,2,0,0,2,1,0,2,0,0,2,0,3,0,2,3,4,3,4,1,2,6,5,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0
2022-03-20 06:00:00,2,3,0,3,0,2,5,6,0,6,5,3,7,5,3,4,3,3,2,2,1,3,4,3,2,0,2,2,0,1,0,0,1,2,1,2,1,2,0,0,1,2,3,3,3,5,4,4,6,8,4,5,3,2,0,0,8,7,2,6,0,1,3,1,0,0
2022-03-20 07:00:00,1,4,2,5,4,5,8,0,8,10,5,11,12,9,8,6,4,3,2,0,1,1,1,2,0,0,1,1,1,1,0,0,1,3,3,4,4,3,4,0,4,4,4,5,4,5,7,9,8,10,8,9,3,0,0,2,0,1,1,3,0,2,1,0,0,0
2022-03-20 08:00:00,1,2,3,6,7,10,8,10,15,14,15,16,18,19,19,13,10,7,5,6,4,3,6,4,1,2,0,0,3,2,3,2,1,4,4,3,5,5,7,6,7,6,5,5,7,7,8,7,8,9,6,8,4,5,6,2,6,2,5,4,3,4,3,2,1,0
2022-03-20 09:00:00,1,2,3,5,6,7,12,12,13,14,13,13,15,13,12,10,11,8,7,6,4,3,3,2,1,1,1,0,2,3,2,1,0,2,3,6,5,4,5,5,7,8,7,11,8,9,10,18,17,19,8,21,21,17,18,23,25,23,16,10,8,3,2,0,0,0
2022-03-20 10:00:00,2,3,3,4,5,9,13,11,17,15,20,19,18,18,19,13,9,6,3,4,4,5,6,2,1,0,5,3,4,1,3,5,0,1,2,5,8,7,5,0,8,9,10,13,11,14,16,17,16,11,10,8,10,6,8,8,6,4,3,1,2,5,2,3,0,0
2022-03-20 11:00:00,3,3,5,7,8,11,14,15,13,16,16,18,21,23,21,23,15,12,10,8,7,8,9,7,4,4,2,4,5,3,2,1,4,4,10,15,14,12,10,14,15,15,11,12,18,20,17,19,18,18,16,13,15,13,6,8,8,7,5,4,3,2,0,1,0,0
2022-03-20 12:00:00,1,7,9,11,13,17,21,11,21,27,28,29,30,30,27,18,15,13,14,13,12,11,10,6,2,7,4,6,5,3,2,0,2,4,9,10,13,16,13,17,18,20,17,24,25,23,21,16,18,21,17,15,11,10,9,12,12,11,9,7,3,4,0,1,0,0
2022-03-20 13:00:00,0,3,4,10,6,15,17,14,18,18,24,28,31,30,26,25,20,13,12,9,7,6,6,7,7,12,11,9,4,4,2,4,4,7,11,9,11,10,12,11,11,9,10,15,16,18,17,18,24,23,25,23,22,19,15,14,12,8,9,6,3,1,4,3,2,0
2022-03-20 14:00:00,0,4,6,7,0,9,11,10,14,16,16,19,20,19,19,21,17,13,14,9,9,3,10,8,9,7,8,8,5,5,4,3,5,9,10,13,9,7,13,14,12,13,12,17,18,18,22,23,23,33,30,28,12,18,17,12,13,9,7,6,6,4,3,1,0,0
2022-03-20 15:00:00,1,1,2,9,10,12,16,19,21,21,22,23,25,25,24,18,23,27,23,15,9,10,10,9,9,10,9,6,8,5,2,3,4,5,3,7,4,8,9,8,11,10,10,8,9,12,17,16,21,20,19,26,25,18,18,17,17,14,10,11,10,11,7,1,0,0
2022-03-20 16:00:00,1,5,6,9,9,10,15,17,14,21,29,34,36,32,29,21,18,16,22,15,11,10,15,17,14,12,11,8,7,4,2,5,4,5,5,7,1,6,5,6,7,5,14,13,14,15,16,20,24,21,20,13,19,18,17,14,14,14,13,12,8,7,8,2,0,0
2022-03-20 17:00:00,5,6,7,9,10,13,18,13,20,12,19,20,21,39,39,38,27,25,23,14,13,13,14,14,11,13,11,11,9,6,4,1,2,3,2,4,4,4,5,5,5,6,5,10,4,15,14,19,18,20,17,17,18,18,18,12,14,12,9,7,7,6,3,4,2,0
2022-03-20 18:00:00,0,3,3,8,6,9,12,11,13,14,15,19,17,18,23,26,22,19,16,17,13,10,14,11,10,8,9,6,5,3,1,3,3,7,4,4,6,4,3,5,6,5,5,6,7,10,11,12,20,27,24,25,24,27,24,15,18,14,12,10,10,9,8,4,4,0
2022-03-20 19:00:00,0,0,1,2,3,5,7,7,7,9,9,10,13,17,19,18,21,18,13,13,11,11,11,13,12,9,9,13,4,2,1,4,5,8,4,10,8,6,6,5,5,7,4,9,10,15,18,19,21,26,29,24,16,26,24,20,17,15,14,11,8,6,0,5,3,0
2022-03-20 20:00:00,0,1,2,4,0,5,6,6,8,10,9,8,3,13,13,17,15,12,10,11,9,5,6,7,6,8,9,7,10,8,2,1,2,5,4,1,3,3,3,2,4,2,5,6,9,13,12,19,23,25,23,23,21,20,13,17,15,13,9,8,8,5,5,4,1,0
2022-03-20 21:00:00,1,2,3,3,2,2,4,3,5,4,6,5,0,7,12,16,15,13,6,12,11,5,7,6,6,3,5,4,5,6,3,1,3,7,6,3,3,4,0,5,5,2,5,5,5,9,11,11,22,27,28,27,9,25,23,21,15,12,7,5,4,3,3,2,2,0
2022-03-20 22:00:00,0,1,1,0,0,3,4,3,4,0,5,5,4,4,5,10,10,11,7,12,13,15,14,10,9,8,6,5,5,1,4,2,2,4,6,4,5,6,3,1,6,8,8,10,11,11,15,17,18,28,29,15,28,23,19,17,14,13,12,11,9,6,0,2,2,0
2022-03-20 23:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,0,5,5,4,5,6,5,2,2,1,3,2,1,0,1,5,0,0,0,0,4,1,3,3,0,4,4,6,8,12,16,22,19,18,13,15,8,12,10,6,5,1,0,4,3,2,0,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,1,2,3,4,5,6,9,10,11,14,8,7,15,16,16,16,10,7,5,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,3,3,5,5,6,6,9,10,12,13,8,14,6,8,10,9,7,4,3,2,3,3,4,5,2,4,5,4,2,5,3,2,1,2,1,3,6,5,4,3,6,8,9,11,11,10,9,1,9,11,9,8,0,0,7,0,4,2,0,0,0,0,0,0,0,0
2022-03-21 06:00:00,6,7,0,10,13,16,21,20,25,25,28,30,27,25,24,16,11,8,7,3,4,2,7,4,4,2,1,2,3,3,2,0,1,2,5,5,7,8,9,7,9,7,8,11,13,12,12,15,16,21,15,10,11,0,5,1,6,4,5,4,2,3,3,1,0,0
2022-03-21 07:00:00,6,11,7,14,17,21,28,29,39,42,44,45,46,48,42,35,29,23,23,7,8,5,7,7,8,3,4,5,11,10,3,3,2,4,10,19,23,26,27,27,31,35,19,32,33,41,44,45,59,63,58,57,56,25,26,25,23,22,13,12,8,6,5,2,1,0
2022-03-21 08:00:00,2,3,8,11,12,14,25,27,31,27,33,49,43,45,43,34,31,13,21,19,15,11,14,11,10,10,8,9,14,13,9,8,6,20,21,28,29,25,19,22,21,34,33,47,45,57,52,49,53,58,56,45,44,49,50,49,43,43,41,34,33,26,23,5,4,1
2022-03-21 09:00:00,2,4,2,6,7,9,15,18,24,23,26,28,30,30,28,21,16,7,6,5,4,4,9,9,11,9,6,8,8,8,3,5,3,10,9,15,16,17,18,11,22,20,18,17,17,18,21,25,27,25,24,22,22,23,23,21,19,20,13,19,18,13,8,5,3,0
2022-03-21 10:00:00,2,4,7,10,9,13,15,13,18,19,22,25,28,28,28,18,16,10,10,7,7,3,6,4,4,3,4,5,4,4,3,2,2,3,4,9,10,6,7,5,11,12,10,11,8,14,14,19,24,19,25,26,8,17,18,22,20,18,16,7,13,13,14,3,0,0
2022-03-21 11:00:00,2,6,7,9,10,30,34,18,35,38,22,21,39,39,33,21,18,11,8,9,6,4,7,8,7,6,4,3,3,5,2,1,3,8,9,11,14,15,14,6,7,12,11,10,12,19,24,27,30,34,20,33,32,31,30,21,12,18,16,7,6,11,9,2,0,0
2022-03-21 12:00:00,2,3,9,10,11,13,15,13,22,21,18,19,22,21,22,20,14,11,9,10,6,6,12,13,12,3,7,6,5,5,2,1,3,7,7,9,10,10,11,11,11,12,10,8,7,9,8,11,17,21,20,19,21,13,20,17,16,15,10,5,14,10,12,1,0,0
2022-03-21 13:00:00,0,2,6,8,11,16,19,16,20,23,25,27,27,29,29,18,11,8,9,9,9,8,13,12,11,8,7,8,6,4,3,2,3,6,4,6,8,9,10,3,6,6,5,9,10,11,18,22,24,30,30,28,29,28,27,13,23,22,21,22,21,18,16,1,0,0
2022-03-21 14:00:00,0,2,9,10,8,13,15,12,20,21,21,20,45,46,39,21,16,8,7,5,4,3,6,15,16,12,7,7,6,4,3,5,6,7,9,10,13,16,13,13,12,13,12,17,16,17,17,22,31,30,28,28,35,34,32,26,18,17,14,13,12,8,6,2,0,0
2022-03-21 15:00:00,2,2,13,9,11,31,34,33,31,35,34,36,38,33,35,24,21,17,22,17,11,9,11,11,13,14,12,11,11,3,3,3,3,5,6,5,5,7,6,5,5,6,4,9,14,17,19,14,18,16,16,16,14,15,15,17,19,15,9,6,7,4,3,2,0,0
2022-03-21 16:00:00,2,5,15,19,20,25,28,23,29,36,33,35,37,39,37,27,28,21,16,12,12,15,21,21,19,19,22,18,13,11,7,3,5,6,6,7,9,9,8,7,6,7,8,11,11,12,18,24,28,27,31,30,29,28,25,24,20,17,14,13,9,10,8,10,7,0
2022-03-21 17:00:00,7,11,28,27,30,40,44,42,45,55,54,42,54,58,57,53,38,21,28,20,15,14,18,17,18,18,20,18,15,10,6,3,6,13,9,7,7,8,9,8,8,8,7,12,15,17,18,18,26,34,32,31,30,29,24,28,27,19,18,16,13,11,9,5,3,0
2022-03-21 18:00:00,1,3,19,32,34,39,51,52,52,57,57,58,61,62,66,61,65,43,49,40,39,30,28,24,21,23,25,25,19,12,6,8,8,19,8,9,9,10,12,10,11,14,14,14,14,19,28,36,43,43,44,44,42,40,41,39,27,23,19,15,12,10,8,6,4,0
2022-03-21 19:00:00,1,4,9,10,8,11,18,17,15,19,15,20,21,20,20,20,22,22,24,16,16,14,20,19,19,18,20,19,15,8,3,3,4,17,15,11,9,10,9,8,8,8,7,10,8,14,18,21,28,35,36,36,34,35,32,34,25,21,16,13,9,6,5,6,3,0
2022-03-21 20:00:00,0,3,6,0,7,10,16,5,16,13,9,10,17,21,19,19,17,14,16,13,12,7,12,14,13,10,9,9,5,2,1,1,4,8,8,7,6,7,10,3,11,10,7,5,6,10,15,18,23,24,25,30,27,26,25,26,22,19,13,12,11,9,8,6,4,0
2022-03-21 21:00:00,1,3,6,6,6,9,12,0,15,10,14,13,16,17,18,13,11,9,14,9,7,5,10,11,8,6,5,5,4,3,1,2,6,10,7,6,7,5,4,3,4,6,7,9,7,9,11,12,16,26,23,23,23,20,18,20,16,13,11,9,7,5,5,4,2,0
2022-03-21 22:00:00,2,4,5,3,6,8,9,10,11,17,11,0,18,12,16,17,18,16,18,16,10,10,13,12,10,9,13,12,10,5,2,3,2,5,2,5,4,4,2,2,3,1,4,5,5,7,11,15,17,26,22,21,20,17,16,16,12,10,9,4,7,3,2,2,0,0
2022-03-21 23:00:00,0,0,1,0,0,0,2,0,4,8,1,0,8,6,9,7,1,8,7,5,4,3,5,1,4,2,5,4,2,1,1,2,2,3,2,3,3,4,3,3,2,3,5,6,9,9,11,15,17,18,17,15,6,10,9,8,9,7,6,7,3,4,0,2,0,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,1,3,4,5,0,6,9,11,12,14,0,17,18,19,19,17,10,6,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,4,1,1,6,7,8,10,11,13,6,8,6,14,6,8,7,7,5,4,3,4,4,4,2,3,2,0,0,2,2,1,2,3,2,2,3,5,3,1,2,6,7,6,5,8,8,5,6,6,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 06:00:00,5,5,2,7,8,10,14,15,23,21,23,24,24,20,19,15,12,7,8,4,2,2,6,6,4,4,2,3,4,5,2,2,0,2,3,6,5,6,5,6,7,10,10,9,10,9,11,14,17,21,14,6,5,7,6,5,5,2,4,2,1,1,1,1,0,0
2022-03-22 07:00:00,7,9,11,17,20,25,33,35,41,44,46,50,48,38,37,29,27,16,13,10,8,7,7,5,2,3,3,4,7,6,4,2,1,6,7,15,17,18,20,21,18,18,16,32,35,35,38,38,43,53,37,36,28,21,0,27,21,15,10,9,7,6,5,3,1,0
2022-03-22 08:00:00,4,4,8,10,17,20,26,25,30,33,35,42,47,44,42,33,22,14,13,12,11,14,15,14,12,8,7,7,13,13,13,8,7,25,27,29,28,25,24,24,31,27,27,32,37,53,48,56,63,59,56,50,44,46,44,38,33,32,19,17,9,28,24,4,2,0
2022-03-22 09:00:00,1,3,4,7,10,13,16,19,25,26,20,23,23,25,24,22,17,9,8,7,7,6,6,6,7,6,4,5,5,4,4,3,3,6,8,8,12,11,10,7,10,13,14,22,23,26,29,35,36,44,41,34,30,28,26,17,16,23,16,15,14,12,11,3,1,0
2022-03-22 10:00:00,1,2,2,5,6,11,14,16,17,20,22,24,25,29,27,21,22,12,9,6,5,3,5,6,5,3,4,5,3,2,1,2,3,4,6,5,5,7,8,1,8,9,8,15,18,24,24,34,47,59,58,59,22,57,55,15,13,12,12,11,9,10,6,2,0,0
2022-03-22 11:00:00,1,2,4,5,7,8,9,10,14,16,13,15,17,19,18,11,10,7,8,5,6,4,8,7,9,4,9,7,6,7,2,3,2,5,3,7,9,12,11,7,9,9,8,10,11,12,13,14,16,14,16,18,17,11,16,17,19,18,12,12,11,9,5,2,0,0
2022-03-22 12:00:00,1,3,6,8,11,12,15,16,18,16,17,18,20,21,20,17,15,11,9,5,6,4,7,6,6,4,4,3,4,2,3,1,1,5,7,9,8,8,7,10,11,8,8,9,12,10,12,13,18,20,19,18,19,19,19,17,19,17,14,13,10,16,8,2,0,0
2022-03-22 13:00:00,0,3,9,11,14,14,19,20,22,25,26,23,29,28,24,20,19,17,15,13,9,6,10,7,10,7,8,7,9,8,5,5,2,4,5,4,7,7,9,8,3,5,8,11,12,15,15,17,23,26,24,24,22,21,9,14,16,12,13,11,11,9,7,2,0,0
2022-03-22 14:00:00,1,3,11,13,14,25,27,20,29,31,30,32,38,38,36,22,17,13,14,12,10,8,12,11,9,11,12,9,8,7,5,4,3,4,6,8,8,9,10,10,12,14,11,16,17,14,13,17,23,23,24,18,28,21,25,23,21,19,16,15,13,10,8,1,0,0
2022-03-22 15:00:00,1,2,10,12,12,26,28,29,24,27,32,35,45,46,40,30,29,19,17,14,10,10,14,15,13,12,12,10,7,6,4,2,4,6,8,10,9,9,8,7,7,6,8,11,8,14,17,19,22,27,24,21,20,17,21,19,17,14,13,9,10,8,6,3,1,0
2022-03-22 16:00:00,2,7,22,24,25,32,36,35,37,40,38,41,38,41,43,32,26,25,27,22,18,17,14,14,11,14,12,10,7,4,2,3,4,6,7,7,7,10,9,10,10,10,12,11,10,14,18,21,20,26,24,23,23,24,22,22,19,16,11,8,7,7,5,2,1,0
2022-03-22 17:00:00,3,5,28,29,31,46,49,50,50,53,43,43,52,52,48,43,34,30,37,28,24,21,25,23,21,11,21,19,13,6,3,3,5,11,10,8,12,16,14,13,13,14,8,13,12,12,20,23,28,36,32,31,29,29,27,27,23,19,17,17,13,7,4,3,2,0
2022-03-22 18:00:00,4,8,20,31,31,35,38,37,39,41,40,41,52,58,59,42,42,33,35,22,21,15,21,27,17,29,32,30,24,19,7,6,6,16,12,15,13,13,16,15,16,17,18,25,24,22,32,38,39,45,41,41,46,43,37,36,37,27,19,15,12,11,10,8,4,0
2022-03-22 19:00:00,0,2,6,10,9,11,16,15,16,19,19,23,21,23,23,23,21,24,25,22,17,17,21,20,19,19,26,22,14,6,2,2,5,12,6,5,5,5,7,6,8,7,6,7,6,9,19,20,25,38,41,40,36,33,31,28,25,18,16,13,11,7,6,5,3,0
2022-03-22 20:00:00,2,2,5,6,8,7,9,8,10,9,11,13,14,23,23,18,14,13,12,11,10,7,17,12,16,16,11,9,5,4,3,2,4,8,6,4,5,7,9,3,10,9,7,8,7,11,14,18,21,24,24,25,23,22,23,20,19,15,12,10,9,7,9,4,4,0
2022-03-22 21:00:00,0,4,8,5,6,10,11,0,12,11,16,10,17,18,20,15,18,15,19,13,11,10,13,15,11,14,12,11,8,5,4,5,4,7,4,2,5,3,4,5,2,1,6,5,6,11,17,18,18,21,22,21,20,20,20,19,17,13,10,9,4,8,3,3,3,0
2022-03-22 22:00:00,1,7,3,4,8,5,10,0,11,8,8,7,7,9,19,18,17,15,17,15,10,8,8,9,7,10,12,12,7,4,2,1,4,8,4,3,5,3,4,3,3,5,6,6,8,8,11,16,18,27,24,26,17,24,20,23,17,13,13,10,8,5,4,3,2,0
2022-03-22 23:00:00,0,0,0,0,0,0,1,0,0,4,3,0,0,1,2,4,5,4,7,8,8,0,9,9,5,10,9,10,7,2,1,0,3,8,5,4,2,2,1,0,0,2,2,7,9,9,11,13,15,18,15,19,17,14,13,12,15,11,7,5,4,3,0,3,2,0
2022-03-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
