Unnamed: 0,1_진관공영차고지,2_동산동능모퉁이.한국지역난방공사,3_은평뉴타운10단지,4_구파발역.롯데몰,5_진관동주민센터.은평우체국,6_동부센트레빌324동앞,7_동부센트레빌320동앞,8_신도초교.은평메디텍고등학교,9_신도중학교,10_폭포동.은평노인종합복지관,11_은평경찰서,12_연신초등학교,13_불광지구대,14_새장골유래비,15_연서시장,16_연신내역,17_동명여고.천주교불광동성당,18_불광역3.6호선,19_불광역3호선.서울혁신파크,20_한전성서지사.북한산푸르지오,21_녹번역,22_산골고개,23_홍제역(중).서대문세무서,24_홍제삼거리.인왕산한신휴플러스,25_무악재역,26_안산초등학교,27_독립문역.한성과학고,28_영천시장,29_금화초등학교.서울시교육청,30_서대문역사거리.농협중앙회,31_서울역사박물관.경희궁앞,32_광화문,33_종로1가,34_종로2가,35_종로3가.탑골공원,36_종로4가.종묘,37_종로5가.광장시장,38_종로6가.동대문종합시장,39_동대문역.흥인지문,40_동묘앞,41_신설동역,42_용두동사거리,43_제기동역.서울약령시,44_청량리수산시장,45_청량리역환승센터,46_청량리미주상가앞,47_서울성심병원,48_떡전교앞,49_서울시립대학교앞,50_전농로터리시장.동부교육지원청,51_전농우체국앞,52_청솔우성아파트.답십리시장,53_답십리2동두산아파트,54_답십리2동한양아파트앞,55_동답한신.대림아파트동대문체육관,56_촬영소사거리.동답초등학교,57_동답초교.대림아파트,58_동답한신동아아파트,59_동아.위더스빌아파트,60_자동차부품상가,61_답십리초등학교.현대시장,62_답십리2동시온교회앞,63_청솔우성아파트.답십리시장,64_전농우체국앞,65_서울시동부교육지원청.해성국제컨벤션고교,66_서울시립대입구,67_떡전교앞,68_서울성심병원,69_청량리역환승센타,70_청량리.청과물도매시장,71_제기동역.서울약령시,72_용두동사거리.한국의류시험연구원,73_신설동역,74_동묘앞,75_동대문(흥인지문),76_종로6가.동대문종합시장,77_종로5가.광장시장,78_종로4가.종묘,79_종로3가.탑골공원,80_종로2가,81_종로1가,82_광화문,83_서울역사박물관.경교장.강북삼성병원,84_서대문역사거리.적십자병원,85_영천시장,86_독립문역.한성과학고,87_무악재역,88_인왕산.홍제원아파트,89_홍제역(중).서대문세무서,90_산골고개,91_녹번역,92_한전성서지사.북한산푸르지오,93_불광역3호선.서울혁신파크,94_불광역3.6호선,95_동명여고.천주교불광동성당,96_연신내역,97_연서시장,98_종로약국,99_불광지구대,100_북한산대창센시티아파트,101_은평경찰서,102_폭포동,103_은평노인종합복지관.신도중학교,104_신도초교.은평메디텍고등학교,105_두산위브205동앞,106_두산위브253동앞,107_진관동주민센터.은평우체국,108_구파발(가상),109_구파발역2번출구,110_은평뉴타운10단지,111_진관공영차고지
2022-03-18 13:00:00,0,2,2,8,11,12,17,31,31,31,32,38,45,38,40,42,43,40,32,26,24,22,20,20,22,16,26,28,26,26,26,26,24,23,21,18,16,15,16,19,13,18,12,11,14,13,15,13,11,10,6,7,6,5,5,5,5,8,8,4,10,10,16,18,18,20,19,15,13,17,20,18,16,15,18,17,26,27,27,19,19,26,22,22,22,22,18,15,14,17,15,14,12,12,13,9,13,16,12,10,13,9,12,28,26,16,25,14,4,0,0
2022-03-18 14:00:00,0,3,1,10,14,14,14,32,13,31,32,33,34,31,23,21,42,40,35,33,29,23,23,20,19,18,19,18,16,17,16,22,17,16,17,18,17,17,18,20,19,15,16,17,17,19,18,18,15,22,24,23,20,16,13,11,6,5,7,8,10,11,14,14,15,17,16,15,20,22,27,25,22,23,23,26,24,23,26,24,28,33,33,35,35,30,27,24,21,24,24,23,15,17,16,13,15,13,14,13,8,12,10,17,18,17,19,16,10,1,0
2022-03-18 15:00:00,1,4,3,10,13,14,13,11,9,12,14,16,14,15,13,13,16,18,21,23,20,18,19,18,11,19,18,22,23,21,22,22,23,18,20,17,25,21,24,23,22,21,22,21,28,27,28,25,19,19,17,15,14,11,11,9,8,11,8,8,10,11,11,14,17,16,15,17,16,16,20,21,19,21,21,20,22,24,30,32,34,36,35,40,34,34,31,30,27,26,27,24,26,24,24,21,22,23,18,15,11,9,10,13,14,13,9,8,1,0,0
2022-03-18 16:00:00,2,1,1,14,18,10,11,14,13,16,12,16,15,14,15,20,23,23,22,21,19,20,23,17,18,21,20,27,18,28,24,27,26,27,27,27,25,26,23,27,30,29,29,32,32,27,20,28,24,21,17,14,13,13,13,11,10,7,6,7,10,14,21,23,26,29,28,24,15,19,18,19,21,26,27,26,29,25,30,33,35,37,36,41,38,35,32,30,31,26,27,27,28,27,21,18,27,24,23,18,19,18,19,18,15,11,9,7,2,0,0
2022-03-18 17:00:00,1,6,9,16,21,21,19,16,17,15,14,17,21,19,18,21,20,22,21,19,17,18,17,19,16,18,16,17,18,16,22,24,23,24,24,24,26,33,32,31,30,32,30,31,36,38,36,33,32,30,26,24,23,20,17,15,11,8,7,8,11,12,14,16,17,21,20,16,13,17,20,19,18,24,24,32,32,29,34,36,43,46,47,54,52,51,42,42,37,37,34,24,25,27,24,23,32,28,22,22,18,20,18,13,11,9,9,6,2,0,0
2022-03-18 18:00:00,2,8,6,18,20,17,15,15,13,12,12,13,15,12,13,14,12,11,13,15,15,11,13,13,14,15,18,17,17,23,29,31,42,41,42,42,34,32,33,32,31,34,35,31,47,47,41,37,30,27,21,17,16,18,12,17,13,13,18,23,28,27,31,30,32,26,27,23,18,18,23,22,26,27,30,33,33,34,38,40,42,47,53,55,57,48,50,45,38,40,41,39,34,35,30,26,44,41,40,28,27,25,21,13,10,9,6,4,2,0,0
2022-03-18 19:00:00,0,2,2,30,29,22,17,12,11,10,9,14,15,12,12,9,8,6,8,4,10,9,10,11,8,6,9,13,9,12,16,14,12,14,15,17,19,20,21,29,27,26,24,23,45,31,40,36,32,28,19,16,16,12,10,6,3,5,5,6,10,11,15,16,19,21,18,14,11,10,11,12,12,13,13,15,22,24,27,29,38,40,42,41,40,37,32,30,22,27,23,22,22,23,21,19,34,32,26,19,19,18,16,9,12,10,8,7,1,0,0
2022-03-18 20:00:00,1,1,1,11,11,10,8,10,8,5,7,9,10,9,6,7,9,11,15,14,12,11,9,11,8,14,15,7,5,6,10,9,11,10,13,15,15,21,21,19,18,17,18,17,18,17,18,14,12,10,8,6,6,5,5,5,3,2,3,3,3,4,5,6,6,6,5,4,6,5,6,8,6,10,11,13,14,15,18,27,35,37,38,39,34,33,30,26,26,27,25,23,19,15,12,11,22,21,16,11,11,10,6,6,8,7,5,4,3,0,0
2022-03-18 21:00:00,0,1,0,13,18,17,15,15,12,10,8,7,8,6,6,8,9,10,12,12,11,6,7,6,7,6,5,9,8,9,10,10,10,9,12,10,12,13,10,9,9,10,7,7,16,15,14,13,11,9,7,7,6,5,3,5,4,2,3,2,5,6,11,14,13,11,13,8,15,16,15,14,14,14,16,23,25,14,21,23,28,32,33,30,29,26,26,21,16,18,16,15,17,16,13,15,36,33,23,13,11,8,7,6,5,4,1,2,1,0,0
2022-03-18 22:00:00,0,0,1,11,11,9,8,10,8,7,4,3,6,4,4,8,9,6,8,9,8,10,8,11,6,2,5,11,6,12,13,12,13,15,18,19,19,18,19,17,15,13,11,14,19,20,20,17,16,13,11,8,4,8,4,7,6,3,4,5,4,3,5,7,6,12,11,12,10,4,9,4,4,8,9,11,15,13,34,38,43,45,48,47,40,38,36,30,24,22,21,20,17,16,15,17,22,21,19,14,12,9,8,6,5,5,3,1,2,0,0
2022-03-18 23:00:00,0,0,0,6,10,9,7,4,2,0,0,6,0,6,5,6,5,7,8,4,6,4,8,6,2,0,4,6,0,5,7,9,7,11,12,10,12,18,16,14,12,13,14,13,22,16,20,18,12,15,12,9,8,6,7,6,4,1,2,0,1,4,5,3,5,7,5,5,11,7,9,10,12,15,13,14,14,15,22,34,36,38,40,44,37,36,37,31,29,28,25,24,21,18,12,12,22,12,19,16,14,11,8,3,4,2,1,0,2,0,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,0,0,0,3,0,2,0,4,0,2,6,8,9,11,12,13,14,14,10,13,7,12,13,0,14,0,7,11,8,10,9,7,9,9,12,0,7,0,12,13,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,1,0,2,1,0,0,1,0,4,2,3,7,8,6,7,7,8,9,8,7,7,8,14,15,14,6,12,15,16,15,15,14,12,8,10,6,8,9,8,8,9,6,9,5,7,2,0,2,8,7,5,6,0,5,4,3,1,2,1,1,0,3,0,6,2,4,3,3,4,4,5,6,4,0,6,0,6,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,2,2,1,2,1,0,3,1,1,3,1,6,10,8,5,5,8,10,12,12,11,13,15,7,8,8,12,10,13,5,9,8,6,5,8,4,6,3,8,6,6,5,5,1,4,2,3,0,2,3,0,0,0,0,0,0,3,3,4,0,5,3,8,9,10,10,10,10,11,9,6,5,9,10,9,5,5,4,9,9,8,6,5,7,7,3,8,7,8,6,5,3,2,4,3,2,1,3,2,0,0,0,0,2,3,0,0,1,0,0,0
2022-03-19 07:00:00,0,0,1,0,2,6,5,6,7,8,5,12,16,15,7,8,9,11,12,14,11,10,13,14,15,13,13,15,10,14,12,9,8,7,6,6,6,5,5,4,4,2,4,2,10,8,3,9,6,7,3,2,3,4,3,3,3,4,5,3,4,5,7,10,10,10,11,11,10,13,15,17,16,16,9,6,7,6,6,6,9,4,3,6,4,1,0,3,4,4,4,3,4,3,4,3,4,2,3,3,3,2,2,5,7,6,5,3,2,1,0
2022-03-19 08:00:00,1,1,3,3,1,2,5,0,5,7,12,24,31,24,17,16,18,19,21,17,21,20,21,20,21,22,19,21,19,18,19,19,18,17,15,13,11,12,8,8,9,10,7,6,9,3,8,11,10,7,6,5,5,4,3,3,4,6,7,5,9,8,11,12,17,19,20,18,16,18,17,17,14,13,14,13,12,9,8,12,14,12,11,11,11,8,13,11,11,16,13,11,6,7,4,5,7,6,6,7,8,9,10,13,13,11,9,8,1,0,0
2022-03-19 09:00:00,1,2,3,6,7,5,8,9,10,10,13,23,28,27,21,22,25,32,28,31,29,24,21,23,24,19,28,28,19,25,23,20,18,17,16,13,11,13,11,10,8,9,8,10,11,10,11,9,7,5,4,4,8,6,4,3,4,5,6,6,9,11,14,18,20,23,23,20,16,17,17,15,16,16,17,17,14,17,10,12,11,11,10,14,14,15,16,15,18,17,14,11,9,10,8,7,7,8,8,8,4,7,7,10,11,8,10,9,1,0,0
2022-03-19 10:00:00,0,1,1,5,6,7,10,10,11,12,13,17,15,13,13,16,16,16,16,19,17,17,19,19,20,18,24,24,24,24,23,27,23,19,18,15,12,10,8,8,8,7,7,10,15,14,15,15,14,14,12,11,10,9,8,7,6,8,10,9,12,14,19,18,20,22,25,24,22,14,16,19,19,19,20,19,18,16,17,16,15,14,15,21,17,12,6,13,17,17,18,20,19,22,17,7,8,10,9,9,10,10,9,12,16,15,14,12,2,0,0
2022-03-19 11:00:00,0,1,1,4,9,10,10,11,14,16,18,23,23,19,13,15,16,18,16,19,18,20,25,19,22,22,23,24,24,24,23,25,24,20,21,17,13,15,13,12,13,10,12,14,16,11,15,14,15,4,4,10,11,3,9,8,6,9,11,9,10,13,23,32,34,31,28,27,24,26,27,25,25,24,20,19,20,18,19,20,19,19,19,20,21,21,12,17,17,16,14,16,14,11,10,8,10,11,10,10,9,10,11,11,18,19,8,6,4,1,0
2022-03-19 12:00:00,0,3,2,6,8,8,8,10,12,12,11,20,23,22,16,17,20,19,20,19,18,22,28,31,30,32,34,41,42,38,27,34,34,30,31,16,14,17,20,23,18,18,15,14,19,18,16,16,11,11,10,10,8,1,6,5,6,4,6,5,9,11,15,16,26,28,27,23,15,21,26,25,22,22,22,23,26,24,26,23,24,23,22,24,15,14,19,18,15,14,18,17,15,12,11,8,10,9,12,12,11,13,10,15,16,12,11,10,1,0,0
2022-03-19 13:00:00,1,1,2,8,9,10,13,12,14,12,13,21,20,21,19,20,21,26,28,31,27,27,29,27,30,27,27,31,29,28,24,27,25,25,23,20,26,23,18,18,15,12,10,12,16,12,13,15,13,13,12,11,10,10,7,7,5,5,6,7,10,13,15,18,20,20,21,20,18,20,22,21,22,25,29,29,29,25,25,23,26,27,29,31,27,22,24,20,19,15,15,15,15,15,13,9,24,19,17,15,14,13,12,17,17,14,10,9,1,0,0
2022-03-19 14:00:00,0,2,1,9,11,11,10,10,8,11,10,13,15,15,11,15,16,23,24,25,25,26,23,24,24,24,25,31,32,31,30,32,33,36,35,37,28,26,22,20,19,17,14,14,18,18,18,18,15,13,12,9,7,4,6,6,5,4,6,7,8,9,15,17,21,24,26,22,22,23,26,26,28,27,26,26,29,28,28,24,24,26,31,27,29,32,31,28,25,21,20,20,18,27,22,14,16,14,13,12,11,14,15,14,16,17,16,15,4,0,0
2022-03-19 15:00:00,1,4,7,12,11,10,12,13,10,12,12,16,16,16,15,14,16,15,18,20,18,18,18,19,18,24,27,26,25,24,23,22,25,22,31,31,26,25,26,27,25,21,15,15,18,20,18,16,15,13,11,12,9,8,6,5,4,5,5,7,8,9,13,19,21,21,20,19,21,24,24,24,22,23,26,30,31,29,26,31,29,33,36,39,36,33,27,26,24,27,26,26,30,26,23,15,21,19,11,8,5,8,6,9,10,9,6,4,1,3,0
2022-03-19 16:00:00,0,0,3,12,13,12,9,13,10,12,11,16,13,15,10,13,18,28,29,29,26,18,22,23,23,24,25,26,27,22,21,24,23,20,21,20,19,25,21,22,20,20,23,24,28,27,26,26,22,24,21,20,14,11,9,7,8,6,6,6,9,10,12,16,16,18,18,17,14,19,21,23,23,24,29,29,31,30,34,38,43,47,35,42,33,32,30,27,25,21,19,17,17,20,20,16,18,21,18,15,13,12,10,9,9,7,5,6,2,0,0
2022-03-19 17:00:00,1,2,3,21,20,18,17,14,12,9,11,12,14,15,16,15,15,14,17,19,19,19,20,18,15,19,22,22,23,28,25,26,26,24,25,22,23,22,22,21,19,18,19,24,35,29,34,33,25,23,20,15,19,18,17,12,9,9,9,10,10,11,8,13,17,17,16,15,13,20,21,23,21,28,31,31,36,35,35,42,44,43,44,40,36,35,32,29,23,21,21,22,28,31,27,12,17,16,10,9,5,11,8,5,8,8,4,1,1,0,0
2022-03-19 18:00:00,0,2,0,12,13,12,14,12,11,14,15,8,10,12,14,10,11,12,10,12,8,7,10,3,9,6,10,11,6,5,5,9,12,10,14,11,14,14,16,15,16,22,21,19,25,26,20,18,15,16,15,12,13,7,9,6,4,4,6,4,8,14,15,22,18,13,20,17,16,18,17,12,22,29,18,28,26,26,29,31,34,43,41,41,36,33,33,33,27,26,26,23,18,17,12,11,16,15,11,10,11,6,2,9,12,11,10,8,2,0,0
2022-03-19 19:00:00,0,1,1,9,10,10,8,6,5,5,4,7,8,9,9,7,8,8,10,11,9,11,9,0,6,7,8,10,11,13,5,10,8,9,13,14,15,16,12,14,13,6,16,15,24,23,16,21,21,19,13,10,9,8,6,9,7,8,9,1,6,1,8,8,10,10,9,9,9,8,2,11,13,15,17,20,22,22,22,25,25,27,28,26,26,26,24,20,19,17,16,18,17,18,17,12,14,11,14,10,6,8,6,8,4,3,7,4,2,1,0
2022-03-19 20:00:00,0,3,4,9,9,8,8,8,6,5,4,5,9,10,7,9,10,12,11,10,7,6,8,9,5,5,11,10,8,9,9,9,8,10,10,12,11,14,10,8,9,8,8,7,18,9,8,15,14,13,14,12,9,11,10,7,6,4,4,3,4,4,5,10,10,11,7,6,5,7,6,7,6,10,13,10,15,15,17,19,23,25,27,27,23,18,20,18,15,10,8,16,15,15,13,10,17,17,11,6,9,8,7,6,4,5,4,2,0,1,0
2022-03-19 21:00:00,0,1,2,14,16,8,12,13,12,10,9,8,6,3,7,9,7,4,8,7,6,6,6,3,6,5,8,10,4,3,9,7,9,11,12,11,15,7,10,11,12,10,13,12,20,11,19,15,13,8,9,7,6,4,5,3,4,2,4,0,6,3,8,7,6,7,5,3,7,8,9,6,9,11,12,13,14,16,18,20,26,29,23,22,23,21,20,17,20,17,17,19,20,16,12,10,22,18,13,9,7,6,4,5,3,4,3,2,0,0,0
2022-03-19 22:00:00,0,0,1,10,11,9,8,8,0,7,4,3,0,4,0,6,4,3,6,5,3,5,6,7,0,0,5,6,4,4,5,6,5,11,11,11,12,14,16,18,19,18,19,20,20,13,19,17,16,15,14,12,10,5,5,9,5,2,2,3,2,2,5,5,6,6,3,5,5,4,7,6,8,11,12,15,15,15,24,34,37,40,26,42,35,24,25,23,19,19,19,18,17,19,19,17,22,18,11,11,12,9,8,6,5,4,1,0,1,0,0
2022-03-19 23:00:00,0,0,0,4,5,4,1,7,0,5,4,5,4,2,1,4,5,2,3,4,4,4,6,5,0,1,6,7,0,8,0,8,9,10,14,7,8,10,14,7,13,11,12,7,15,14,13,12,10,9,6,6,4,1,3,5,4,2,3,0,5,6,5,7,6,5,6,8,9,5,7,5,6,9,12,15,16,9,17,29,29,28,29,28,26,25,24,25,21,18,16,15,14,14,13,13,13,12,12,9,9,8,7,3,2,1,0,0,1,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,1,0,0,1,0,0,1,1,0,0,0,3,4,0,1,5,2,5,5,4,4,3,6,0,6,5,6,6,4,4,3,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,1,0,0,0,0,1,2,0,0,3,2,4,7,4,7,8,7,8,9,12,6,11,14,8,9,5,13,12,6,10,6,8,6,5,5,3,5,2,6,4,5,6,3,2,3,0,2,0,0,2,3,2,0,0,1,0,2,3,3,0,2,5,1,0,0,4,3,3,3,2,0,4,3,0,6,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 06:00:00,1,0,1,2,2,3,1,4,3,4,3,5,8,4,4,5,6,8,7,8,6,7,8,9,3,4,8,11,6,5,6,9,8,7,7,5,8,6,4,5,4,1,4,3,3,0,4,4,2,1,0,1,0,0,0,0,0,2,1,1,4,3,5,6,6,8,9,9,8,4,9,3,8,1,4,6,0,5,3,4,1,5,7,6,7,6,0,6,6,5,5,6,4,5,4,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-20 07:00:00,0,1,0,0,1,1,2,2,4,2,5,6,7,5,4,2,5,1,6,5,4,5,8,6,7,6,6,7,8,5,4,6,5,6,4,4,7,6,5,3,4,4,2,5,4,0,2,3,4,2,1,0,3,2,1,1,2,2,3,0,5,6,7,8,7,8,6,7,5,7,8,4,4,3,6,1,3,0,0,4,4,5,6,9,12,12,3,9,7,2,2,4,2,2,3,3,5,6,5,4,4,3,3,4,2,0,1,3,0,0,0
2022-03-20 08:00:00,1,0,1,3,4,6,5,4,7,9,8,15,19,23,10,10,12,13,13,17,16,18,17,12,13,6,16,15,14,12,12,14,13,11,13,11,12,5,10,4,0,6,5,1,6,4,6,6,6,6,5,3,0,2,2,1,2,3,5,3,6,7,9,10,9,10,10,10,8,8,9,6,9,6,6,5,9,8,3,7,8,9,8,11,10,8,9,8,9,10,12,11,9,8,6,5,6,4,4,5,3,2,0,4,6,5,1,2,1,0,0
2022-03-20 09:00:00,0,0,1,3,0,4,5,7,8,5,10,14,18,19,19,19,18,18,18,22,21,22,24,26,28,29,28,25,23,22,20,19,16,14,13,12,11,10,11,11,6,4,11,12,12,8,5,6,8,7,5,4,3,0,3,1,3,5,9,3,11,12,13,17,17,19,18,15,12,12,16,14,15,14,10,8,8,6,8,5,7,6,9,11,11,11,10,11,12,13,9,12,11,13,8,5,3,4,4,8,7,7,5,5,2,4,2,0,1,0,0
2022-03-20 10:00:00,0,1,3,4,7,8,9,8,6,9,10,15,18,16,16,17,21,22,22,25,24,24,27,29,29,18,33,34,33,31,28,30,30,29,26,27,21,19,16,12,11,12,9,10,12,11,13,15,14,10,6,4,6,5,4,5,5,7,7,6,9,6,13,19,15,16,16,15,9,9,11,10,9,10,12,11,10,11,11,12,13,11,13,10,10,7,10,4,13,14,13,13,10,10,9,5,10,8,7,10,8,8,8,9,10,10,1,6,1,0,0
2022-03-20 11:00:00,1,4,2,4,6,7,7,7,9,8,9,11,15,13,17,20,17,14,15,22,21,21,28,30,31,27,30,30,29,28,27,23,23,24,27,23,25,21,16,15,15,11,8,9,9,0,7,7,6,4,3,3,4,1,2,1,2,2,3,4,2,7,13,13,16,18,21,19,15,22,23,24,20,18,20,21,21,17,19,19,14,18,13,19,13,13,13,16,15,14,16,15,17,11,9,9,10,9,8,9,8,7,6,8,9,1,4,7,2,0,0
