Unnamed: 0,1_우신운수종점(기점가상),2_남태령역,3_사당역,4_이수역,5_이수역,6_방배초등학교,7_방배고개,8_내방역,9_방배1동주민센터.방배아크로타워,10_방배역,11_신동아아파트앞,12_서울고등학교,13_서초중학교,14_남부터미널,15_국제전자센터,16_서일초등학교,17_서초그랑자이아파트,18_뱅뱅사거리,19_서초문화예술정보학교,20_양재역.양재1동민원분소,21_매봉역,22_도곡개포한신아파트,23_군인공제회관,24_도곡역3번출구,25_대치동우성아파트,26_대치역8번출구,27_대치동미도아파트,28_쌍용아파트,29_새마을운동중앙회,30_총회회관.휘문고입구,31_삼성역,32_강남경찰서.강남운전면허시험장,33_잠실종합운동장,34_종합운동장사거리,35_잠실새내역4번출구,36_잠실트리지움아파트앞,37_잠실역.롯데월드,38_잠실역1번.11번출구,39_잠실역9번출구,40_잠실역8번출구,41_잠실역.롯데월드,42_잠실5단지,43_잠실새내역.잠실2동주민센터,44_잠실엘스아파트앞,45_종합운동장사거리,46_잠실종합운동장,47_강남경찰서면허시험장,48_삼성역,49_휘문고.대치2동주민센터,50_대치동은마아파트,51_은마아파트,52_대치역1번출구,53_래미안대치팰리스,54_도곡역2번출구.동부센트레빌,55_숙명여고,56_매봉삼성아파트SK리더스뷰,57_매봉역양재최의원,58_양재역말죽거리.강남베드로병원,59_뱅뱅사거리.구영동중학교,60_뱅뱅사거리,61_서초그랑자이아파트,62_서일초등학교,63_국제전자센터,64_남부터미널.한일시멘트,65_서초중학교,66_서울고등학교,67_방배동신동아아파트,68_방배역,69_방배역.방배서리풀이편한세상,70_방일초교,71_내방역,72_방배고개,73_이수역,74_사당동우체국앞,75_방배노인종합복지관,76_사당역,77_사당자동차학원,78_남태령역,79_우신운수종점(종점가상)
2022-03-17 14:00:00,1,2,2,4,5,6,4,11,13,15,14,15,9,10,11,11,10,8,7,7,11,13,16,17,18,18,19,19,18,6,13,11,10,11,7,6,4,3,3,9,9,10,12,14,17,15,18,17,15,15,13,13,10,13,13,13,11,9,10,6,7,9,6,8,14,15,16,18,19,14,16,14,9,7,4,2,1,0,0
2022-03-17 15:00:00,1,2,3,8,11,9,11,14,14,17,17,22,17,16,9,14,11,10,9,15,17,16,20,13,14,18,17,12,19,18,13,12,10,12,7,6,4,4,5,6,7,9,11,9,8,7,9,17,16,15,12,12,10,10,10,12,11,11,16,19,18,11,15,15,13,34,15,16,15,18,16,9,6,5,3,1,0,0,0
2022-03-17 16:00:00,3,3,4,5,11,10,14,15,14,15,14,23,23,21,19,19,19,18,13,15,18,15,23,23,23,23,26,26,23,22,21,9,19,12,10,6,5,3,4,9,11,8,10,13,16,19,20,26,23,21,16,15,15,13,23,25,20,16,13,18,21,18,21,27,29,49,48,42,39,31,25,20,10,7,6,4,3,0,0
2022-03-17 17:00:00,2,0,7,5,14,14,10,17,17,17,16,16,15,14,17,17,17,15,11,17,17,14,20,19,19,22,21,25,30,28,21,21,19,16,11,8,7,2,4,5,6,7,7,13,12,14,16,20,18,16,14,13,14,15,13,13,11,10,12,15,18,22,23,28,27,32,33,27,25,25,24,21,20,8,6,1,0,0,0
2022-03-17 18:00:00,0,5,9,12,16,15,13,24,27,25,26,29,24,19,20,20,18,18,20,15,18,19,24,25,25,23,27,26,31,31,26,20,18,14,12,9,5,3,7,8,7,8,11,16,16,13,17,24,27,29,26,28,24,24,26,26,22,20,25,27,28,27,27,34,41,49,49,50,49,43,30,32,21,13,12,3,2,2,0
2022-03-17 19:00:00,2,3,8,11,13,8,14,16,18,21,16,18,17,17,15,14,12,9,6,20,22,22,21,23,23,19,18,19,12,12,19,18,19,13,8,7,3,4,7,9,6,10,9,10,12,6,13,23,26,27,22,20,21,15,18,19,19,17,18,18,15,20,18,22,24,27,28,29,31,28,26,20,15,13,9,3,0,0,0
2022-03-17 20:00:00,1,2,3,6,10,12,9,8,8,9,8,7,5,6,6,5,5,3,4,7,8,6,12,9,7,12,13,13,7,12,13,12,11,8,4,3,3,3,4,3,3,4,7,7,4,5,9,10,11,14,14,12,9,10,9,9,11,9,6,10,11,15,16,20,21,23,15,20,18,17,14,11,8,6,4,4,0,0,0
2022-03-17 21:00:00,0,0,2,6,7,10,8,7,8,10,10,8,8,10,11,10,9,7,7,8,8,4,9,8,8,10,12,13,16,15,11,10,10,9,7,3,2,4,3,5,4,0,5,6,5,7,9,10,11,10,7,10,12,5,13,13,12,10,11,14,20,18,22,21,24,25,24,25,26,24,16,13,10,7,6,2,0,0,0
2022-03-17 22:00:00,0,1,4,3,6,7,5,6,7,11,4,9,5,5,7,7,7,6,8,7,7,4,9,11,22,32,34,19,35,33,31,4,28,23,12,8,3,3,2,4,5,0,5,8,7,9,10,8,11,10,8,19,37,39,40,40,37,25,24,21,18,17,15,12,16,20,22,26,25,19,22,17,8,5,3,2,1,0,0
2022-03-17 23:00:00,0,0,0,0,0,0,0,7,11,12,11,7,4,4,2,3,0,1,1,6,7,0,7,4,6,6,4,7,6,0,8,9,0,7,6,4,2,1,5,2,4,6,5,6,3,4,4,8,6,6,7,7,9,10,11,7,11,10,11,10,10,8,4,12,8,9,6,11,10,7,8,5,3,3,2,2,1,0,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,0,0,17,24,27,28,29,29,29,17,28,27,14,32,33,35,33,23,15,13,12,10,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,1,1,4,10,15,16,13,13,0,11,11,11,11,15,14,9,13,11,11,12,11,7,8,6,4,5,4,4,3,1,3,2,4,2,3,2,0,0,0,3,4,0,5,0,0,6,0,3,2,0,2,0,1,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 06:00:00,1,1,1,5,9,5,8,12,12,11,13,11,9,7,7,7,5,3,4,9,9,8,6,5,5,5,8,5,6,7,5,2,4,1,3,0,1,1,0,1,2,2,0,3,3,4,4,6,6,6,3,4,8,6,0,0,4,4,4,2,4,4,3,2,0,3,2,4,0,3,2,0,3,5,4,3,1,0,0
2022-03-18 07:00:00,3,6,11,15,21,29,35,38,42,45,38,20,25,17,21,17,19,14,13,15,22,25,22,17,18,14,17,18,20,11,7,5,0,7,3,3,5,2,2,4,6,9,9,10,13,16,15,20,17,23,31,34,29,20,10,13,10,6,8,8,17,19,18,20,16,6,6,7,5,7,4,6,5,8,7,5,0,0,0
2022-03-18 08:00:00,11,18,25,29,31,32,33,42,44,48,42,39,38,31,31,24,20,15,13,18,20,19,17,14,11,12,13,17,16,15,10,6,7,8,5,0,3,2,2,4,6,20,17,18,15,16,5,28,20,16,16,15,17,17,12,9,10,11,12,14,18,18,13,22,18,19,19,18,19,16,12,10,8,7,6,5,2,0,0
2022-03-18 09:00:00,3,8,18,20,26,25,28,30,31,32,32,33,33,26,24,23,20,17,12,11,8,6,7,7,8,7,7,10,11,8,6,5,6,6,3,5,1,2,3,5,6,7,7,8,11,10,11,17,12,14,15,8,12,8,11,8,8,9,10,3,11,10,7,10,9,10,11,10,9,8,9,9,8,7,5,2,1,0,0
2022-03-18 10:00:00,2,1,9,12,14,11,15,12,12,13,11,10,11,8,8,7,10,7,5,8,10,0,10,11,10,12,10,12,11,9,10,6,11,11,9,8,5,5,3,5,7,8,8,7,0,10,11,11,9,8,7,6,4,6,5,5,4,4,5,10,12,12,10,15,10,12,10,13,14,14,11,8,5,3,3,0,1,0,0
2022-03-18 11:00:00,1,1,3,5,9,6,12,15,10,11,7,11,10,8,8,9,10,9,5,13,11,8,11,11,13,17,15,16,12,15,12,8,11,9,7,5,2,2,2,6,6,3,0,5,6,4,6,8,7,8,7,6,3,7,6,7,6,6,6,7,9,9,7,9,10,10,4,10,10,8,10,9,6,5,4,2,1,0,0
2022-03-18 12:00:00,1,4,3,7,12,14,15,13,15,16,15,7,10,9,9,11,11,8,6,11,11,13,15,14,14,11,16,18,16,17,11,9,8,8,7,6,4,2,5,6,7,8,8,9,10,11,11,10,5,9,8,6,5,5,3,5,4,5,5,6,11,10,10,10,10,12,10,9,11,8,11,11,9,7,8,3,1,0,0
2022-03-18 13:00:00,11,8,6,8,12,13,13,13,13,15,13,15,16,10,12,12,11,11,11,10,12,13,15,19,19,18,20,22,21,20,20,20,16,14,11,10,9,2,2,3,7,6,7,8,8,7,8,12,11,10,9,10,9,8,8,8,5,9,8,8,7,10,12,13,12,14,16,12,12,11,11,10,7,3,4,3,2,0,0
2022-03-18 14:00:00,1,4,3,8,10,9,11,16,16,15,14,13,13,8,11,6,8,7,5,7,10,10,11,11,12,13,15,17,19,17,15,14,14,14,11,8,5,3,3,6,9,6,7,7,8,7,9,10,13,10,9,7,6,6,6,7,9,13,14,16,18,15,12,11,12,32,34,34,34,32,26,10,8,5,2,3,1,0,0
2022-03-18 15:00:00,3,3,5,9,12,12,11,12,14,12,10,14,21,17,17,17,13,15,11,10,10,11,12,19,18,22,21,21,16,16,15,14,11,11,10,9,6,5,7,7,10,12,14,15,14,14,15,22,24,24,21,18,18,17,17,17,16,18,14,16,15,14,14,14,21,27,33,31,31,28,19,23,17,8,3,2,0,0,0
2022-03-18 16:00:00,3,1,5,11,10,12,12,15,15,15,16,17,19,14,13,12,13,11,13,19,22,25,29,31,29,26,23,21,22,23,19,18,20,15,14,10,4,3,6,8,9,14,15,18,23,27,27,28,32,31,27,17,16,14,15,14,14,14,12,13,12,14,14,18,21,32,42,46,41,36,35,29,18,13,9,3,1,0,0
2022-03-18 17:00:00,3,4,7,8,15,14,15,16,19,19,18,15,18,16,13,15,13,11,8,14,17,16,19,19,20,21,21,27,28,24,17,18,15,11,9,8,7,2,6,11,12,14,16,17,23,23,24,29,33,36,28,19,22,20,12,12,14,16,18,20,21,24,22,25,34,44,44,32,33,31,26,21,15,11,9,3,2,0,0
2022-03-18 18:00:00,0,3,6,13,17,12,21,38,32,35,32,33,31,25,23,23,18,15,13,18,22,20,23,22,25,30,34,34,43,40,31,31,31,22,13,12,8,7,8,13,12,11,12,14,20,15,24,32,31,25,23,22,23,22,23,22,16,21,22,26,25,27,27,32,42,47,47,44,42,40,32,27,21,16,12,10,0,0,0
2022-03-18 19:00:00,0,3,4,5,7,5,8,14,13,14,12,17,15,17,21,19,17,12,12,18,20,20,20,20,20,24,22,25,29,25,23,20,17,15,12,10,4,5,5,6,6,4,6,5,6,13,16,16,8,15,14,15,14,12,14,13,13,15,19,20,18,16,17,25,27,31,30,30,35,30,27,24,18,14,8,7,1,1,0
2022-03-18 20:00:00,0,1,3,5,8,9,7,11,12,11,12,13,10,9,10,9,5,5,6,9,8,7,9,8,8,9,9,9,10,7,7,6,5,6,4,3,3,4,3,5,8,6,4,8,7,8,6,11,11,10,7,10,9,9,10,6,9,15,15,16,15,17,20,22,21,21,22,22,21,17,20,14,8,6,7,3,2,0,0
2022-03-18 21:00:00,0,1,2,4,8,9,0,10,11,13,11,12,10,10,9,9,8,7,6,4,7,6,8,6,9,12,12,14,15,16,10,11,9,10,5,2,2,3,3,6,6,4,5,9,5,2,0,15,13,12,11,11,10,11,12,13,15,13,11,13,13,11,12,18,20,22,24,26,26,25,18,15,11,10,10,4,3,0,0
2022-03-18 22:00:00,1,5,3,5,8,9,7,7,9,14,13,13,12,13,12,11,11,10,7,9,18,14,11,10,19,33,30,29,29,26,30,18,26,16,9,8,4,5,6,7,6,7,6,9,9,10,8,14,12,10,9,15,23,20,20,21,18,11,12,12,11,10,15,16,18,23,23,24,20,17,16,15,11,7,4,4,3,0,0
2022-03-18 23:00:00,0,0,0,1,2,0,0,9,9,9,5,8,6,0,5,2,3,4,8,3,6,4,5,0,7,13,12,6,8,6,11,4,5,7,8,6,5,3,2,3,5,0,4,8,7,8,6,8,10,8,7,11,6,10,9,8,9,9,9,13,10,12,11,13,12,11,7,14,14,13,11,9,7,5,3,3,1,0,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,0,0,6,11,8,10,11,3,0,0,12,0,0,12,9,10,12,7,9,9,8,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,0,1,2,8,12,5,11,10,4,8,7,3,4,7,0,0,5,6,7,7,8,6,5,0,3,3,2,2,0,0,1,0,3,2,2,2,0,0,0,1,1,0,0,1,2,1,2,0,0,1,2,0,1,0,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,0,0,1,3,4,3,0,4,3,0,2,1,3,3,2,2,1,1,2,7,7,3,5,4,1,0,4,6,1,0,3,4,0,1,0,0,0,0,0,1,0,0,0,0,1,4,0,3,0,1,2,3,0,2,0,0,1,0,0,1,3,2,1,2,3,4,0,2,1,2,5,2,4,2,0,0,0,0,0
2022-03-19 07:00:00,1,0,2,3,4,5,2,6,7,3,6,3,6,5,4,7,9,1,6,8,9,7,5,0,2,3,4,3,2,0,2,0,0,3,3,1,1,0,1,1,3,2,3,4,4,5,0,6,4,6,7,4,3,1,2,4,0,5,5,4,0,2,1,3,0,0,1,2,0,5,1,3,1,0,1,0,0,0,0
2022-03-19 08:00:00,1,2,4,7,8,8,7,13,16,17,18,12,9,10,7,9,2,7,6,6,2,6,3,3,4,1,3,6,4,4,2,0,0,0,2,0,0,1,2,5,5,6,4,5,6,7,3,11,10,9,8,7,6,3,4,8,3,9,10,10,13,12,8,13,14,11,12,13,11,7,8,3,0,1,0,0,0,0,0
2022-03-19 09:00:00,2,3,8,9,16,17,14,17,18,21,18,13,12,11,9,9,6,5,6,8,8,9,7,8,6,5,7,7,2,4,4,0,3,3,4,3,1,0,1,4,5,7,9,9,10,9,9,15,13,10,8,6,5,3,0,3,3,3,5,6,7,8,9,10,10,9,8,7,8,5,8,7,5,3,2,0,0,0,0
2022-03-19 10:00:00,3,5,5,6,10,8,9,9,9,7,8,9,10,5,7,7,5,4,4,6,7,7,10,9,7,10,9,10,12,9,8,2,9,6,0,5,2,0,3,1,3,6,3,8,7,9,0,10,8,9,8,8,2,1,5,4,4,4,3,4,6,5,6,10,11,9,9,11,8,7,8,12,8,7,4,1,0,0,0
2022-03-19 11:00:00,2,2,5,5,10,9,11,12,11,11,13,12,9,6,8,6,6,3,7,7,8,10,12,11,12,13,10,16,14,11,12,6,11,11,12,3,3,1,1,4,4,5,6,8,8,6,7,10,9,10,7,10,10,11,8,11,11,10,10,11,13,4,6,5,16,31,29,18,21,6,5,7,6,5,3,2,0,0,0
2022-03-19 12:00:00,1,3,4,7,11,13,14,14,16,20,21,21,30,23,24,24,22,21,18,20,17,16,17,16,18,19,19,21,20,18,18,16,17,25,23,20,6,4,3,4,4,9,4,10,12,6,6,12,14,18,9,8,8,7,7,7,8,4,7,8,11,15,12,13,14,22,23,15,21,17,14,14,8,7,6,2,1,0,0
2022-03-19 13:00:00,0,3,3,4,11,11,10,14,12,12,10,20,18,16,16,16,14,9,8,13,12,14,19,16,15,27,25,32,37,34,30,29,27,18,17,14,8,3,6,7,8,4,8,9,10,13,12,12,11,11,16,18,16,13,11,9,9,8,8,9,15,15,15,17,19,23,13,21,20,19,15,15,10,8,5,2,0,0,0
2022-03-19 14:00:00,1,3,8,11,12,13,9,10,11,15,14,11,10,12,13,12,10,7,5,9,11,11,15,14,14,18,19,25,27,24,19,18,19,15,14,10,6,3,6,14,15,14,11,13,12,14,13,14,12,11,8,7,5,8,7,7,6,10,9,9,9,11,12,14,16,22,23,17,16,16,18,11,12,14,12,4,2,0,0
2022-03-19 15:00:00,4,2,7,10,13,9,12,11,10,13,20,18,15,9,10,10,14,13,7,9,14,17,19,15,14,16,20,23,25,24,21,20,19,16,16,13,12,4,5,6,8,9,9,7,7,8,8,10,8,7,5,7,9,11,10,9,8,7,7,13,15,9,12,12,13,14,6,15,15,16,14,13,10,5,4,1,0,0,0
2022-03-19 16:00:00,0,4,8,4,9,10,9,13,14,7,8,7,7,8,7,9,8,7,12,11,14,17,18,17,22,27,25,33,35,23,24,18,22,17,16,12,9,6,11,17,16,15,15,16,14,15,15,14,12,16,12,14,12,12,12,12,10,11,13,11,11,10,11,11,14,14,16,15,16,16,21,18,13,9,10,6,5,0,0
2022-03-19 17:00:00,1,3,4,5,9,11,9,14,16,14,14,16,15,12,8,11,13,11,9,11,14,11,14,19,18,21,25,31,31,30,23,13,20,13,12,10,5,4,6,11,15,16,15,11,8,7,0,20,19,16,14,11,8,7,8,6,3,4,4,8,10,11,11,12,18,15,19,20,22,24,18,14,9,8,4,1,0,0,0
2022-03-19 18:00:00,0,1,3,6,9,5,6,10,9,11,0,10,7,10,12,11,7,7,6,5,7,8,7,7,10,18,26,31,32,33,24,23,21,17,11,8,5,4,9,8,10,11,11,10,11,9,13,15,16,11,16,17,16,14,13,11,11,11,12,13,11,9,9,10,13,14,15,13,15,13,15,13,9,6,6,4,1,0,0
2022-03-19 19:00:00,0,2,3,4,9,4,8,10,5,11,0,11,9,8,7,10,9,6,8,7,6,5,4,5,6,8,10,10,8,7,7,6,4,5,4,3,6,7,12,14,8,7,15,15,13,13,14,10,14,11,11,9,11,10,11,8,9,10,8,10,9,10,8,9,11,8,11,11,11,9,9,8,4,5,2,2,1,0,0
2022-03-19 20:00:00,0,2,5,4,6,0,5,10,11,12,11,11,8,4,5,1,0,3,3,4,2,3,0,2,4,5,6,6,6,7,9,0,4,7,3,1,2,3,8,8,15,0,0,11,10,10,3,11,5,11,10,10,9,8,7,3,6,8,8,10,9,8,7,9,9,11,10,8,8,5,8,8,4,3,4,3,4,0,0
2022-03-19 21:00:00,0,2,3,10,1,8,1,9,9,8,1,6,9,7,6,5,4,1,3,7,10,9,7,10,8,8,7,7,8,7,8,7,8,5,2,0,0,7,8,9,11,0,11,14,13,0,0,22,22,15,20,19,8,18,9,19,16,13,9,10,8,11,12,14,13,13,12,11,10,10,11,8,7,6,3,1,0,0,0
2022-03-19 22:00:00,0,0,2,3,3,2,2,7,9,8,6,9,5,8,10,7,5,6,5,8,8,9,7,9,13,29,26,21,8,18,15,17,14,14,9,3,2,3,5,3,5,9,10,13,13,5,6,15,16,13,8,20,16,19,19,19,16,15,15,16,13,12,11,11,14,13,13,14,3,13,10,11,5,3,5,1,0,0,0
2022-03-19 23:00:00,0,0,2,3,4,3,2,2,5,9,0,7,5,6,10,6,4,5,4,4,2,3,6,0,0,7,1,4,5,0,7,0,5,4,3,5,2,3,2,3,0,0,8,8,0,3,4,11,9,8,7,8,7,8,6,8,6,6,3,6,4,4,3,8,9,10,9,8,3,7,8,5,2,4,3,1,0,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,0,2,3,5,3,0,3,2,1,0,0,0,0,4,0,0,3,2,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,1,1,4,6,7,2,8,5,4,0,5,7,4,6,0,4,4,2,5,6,4,3,2,3,1,2,1,3,0,0,0,1,0,3,0,1,0,0,0,1,3,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 06:00:00,0,0,0,2,3,3,2,3,1,4,0,3,2,0,0,2,0,1,2,0,3,0,0,2,2,0,0,3,0,0,0,0,1,2,1,0,0,0,0,1,0,3,1,2,1,0,0,3,2,0,0,1,0,1,0,0,2,0,0,1,2,2,0,1,0,3,1,0,0,0,0,0,2,1,0,1,0,0,0
2022-03-20 07:00:00,0,1,1,2,3,3,4,6,4,7,6,4,3,4,0,2,3,2,1,3,2,4,1,0,1,3,0,3,2,1,1,0,0,0,1,0,0,0,1,1,3,4,3,5,0,0,1,0,3,3,3,2,0,0,0,0,2,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2022-03-20 08:00:00,1,1,2,3,4,5,5,10,7,6,5,8,10,9,4,5,2,6,4,6,6,5,2,0,5,2,6,7,6,5,5,3,0,2,1,2,1,0,1,3,1,2,3,4,3,6,5,4,3,2,0,2,3,2,3,0,0,2,2,2,2,1,0,3,0,4,6,6,3,5,4,5,5,4,1,1,0,0,0
2022-03-20 09:00:00,1,1,3,4,7,6,7,10,10,9,11,10,9,6,10,8,7,6,4,7,9,9,10,5,3,8,7,7,6,0,4,0,0,4,3,3,2,0,0,2,1,3,0,5,9,2,0,12,7,9,8,6,5,0,4,6,5,3,6,3,6,7,6,8,7,5,4,5,6,8,7,8,5,5,4,2,0,1,0
2022-03-20 10:00:00,3,1,7,7,9,10,9,11,8,8,9,8,8,8,7,5,7,8,6,7,7,6,7,8,4,10,9,9,4,6,0,5,1,2,1,3,0,0,1,2,1,3,1,4,3,4,0,5,4,6,8,7,0,4,5,5,5,1,3,4,8,9,8,10,8,11,0,9,9,6,9,6,3,4,3,1,2,0,0
2022-03-20 11:00:00,2,1,5,6,9,9,7,9,9,9,10,9,11,9,7,8,8,7,7,7,9,8,7,9,10,11,10,13,11,11,6,9,10,10,5,9,6,3,3,5,7,7,6,9,7,8,11,11,0,6,7,4,5,6,4,2,4,3,7,8,9,6,7,7,6,7,7,7,8,7,5,5,5,3,2,0,0,0,0
2022-03-20 12:00:00,0,3,3,5,11,11,11,15,15,17,17,14,11,8,5,6,6,6,6,7,10,12,14,10,11,16,15,17,14,14,13,7,11,11,12,10,7,4,2,4,7,8,8,11,13,15,4,15,14,16,17,14,6,13,12,9,11,10,11,12,11,10,9,10,13,13,10,10,11,0,8,8,5,3,3,1,0,0,0
2022-03-20 13:00:00,2,3,3,5,11,6,11,16,19,20,22,26,21,11,0,7,8,9,7,9,11,10,14,15,15,17,20,20,21,21,19,14,17,17,15,14,3,2,7,9,14,14,13,13,15,11,0,18,15,16,18,19,19,16,12,12,10,6,10,8,9,7,7,10,12,13,5,13,15,13,6,7,5,5,2,1,0,0,0
2022-03-20 14:00:00,1,0,3,7,11,13,12,14,12,16,1,18,20,20,19,17,14,12,9,10,11,13,13,12,8,24,28,32,21,25,23,16,21,20,13,11,8,5,4,7,11,13,12,11,4,10,0,2,9,9,8,6,0,5,6,3,5,5,7,6,10,8,11,0,10,10,11,9,10,12,8,4,6,5,5,4,0,0,0
2022-03-20 15:00:00,0,2,4,2,5,6,4,7,8,6,9,9,8,7,7,5,5,3,2,7,11,13,12,18,16,18,18,23,25,24,16,15,14,13,10,11,9,10,12,13,15,4,10,10,12,12,11,13,15,15,12,14,4,9,12,11,7,7,8,8,9,8,7,11,10,12,0,12,12,9,9,8,4,9,8,3,1,0,0
2022-03-20 16:00:00,0,3,3,4,9,5,2,10,9,10,7,10,8,8,9,13,5,7,11,12,17,14,19,20,16,18,20,23,22,21,17,13,14,13,11,7,8,5,7,7,8,11,12,11,8,10,0,12,12,11,10,11,14,6,13,12,9,7,6,7,9,10,9,10,13,16,17,14,13,15,15,14,6,5,8,3,0,0,0
2022-03-20 17:00:00,1,2,3,7,8,7,6,10,9,9,10,11,9,7,7,6,5,0,4,5,7,5,7,10,7,13,11,21,25,22,21,20,10,18,15,13,7,4,9,12,18,16,14,19,13,20,14,24,21,16,15,14,14,13,12,11,9,10,8,7,7,5,6,12,10,15,16,14,12,14,17,15,14,12,9,2,0,1,0
