Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_DMC첨단산업센터,4_상암고등학교,5_월드컵파크5단지,6_월드컵파크4단지후문.JTBC,7_월드컵파크3단지.난지천공원,8_월드컵경기장서측.문화비축기지,9_증산종합시장.증산중학교입구,10_증산역.증산동주민센터,11_북가좌119안전센터,12_북가좌사거리,13_DMC두산위브아파트,14_연가초교.DMC래미안클라시스,15_명지대,16_명지대삼거리,17_명지중고등학교,18_명지전문대.충암중고등학교,19_응암정보도서관,20_서울중앙교회앞,21_은가어린이공원구150번종점,22_우성공인중개사,23_응암정보도서관,24_충암고교앞.대주피오레아파트,25_응암초교.백련산힐스테이트3차,26_백련산힐스테이트2차,27_시립은평병원,28_영락중학교입구,29_녹번센트레빌아파트,30_응암1동주민센터,31_은평구청,32_녹번역,33_산골고개,34_홍제역(중).서대문세무서,35_홍제삼거리.인왕산한신휴플러스,36_무악재역,37_안산초등학교,38_독립문역.한성과학고,39_영천시장,40_금화초등학교.서울시교육청,41_서대문역사거리.농협중앙회,42_서울역사박물관.김구집무실(경교장),43_광화문,44_서소문,45_경찰청.동북아역사재단,46_서대문경찰서.농협은행.유관순활동터,47_영천시장,48_독립문역.한성과학고,49_무악재역,50_인왕산.홍제원아파트,51_홍제역(중).서대문세무서,52_산골고개,53_녹번역,54_은평구청,55_응암1동주민센터,56_녹번센트레빌아파트,57_영락중학교입구,58_시립은평병원,59_백련산힐스테이트4차,60_응암초교.백련산힐스테이트3차,61_충암고교앞.대주피오레아파트,62_응암정보도서관,63_서울중앙교회앞,64_은가어린이공원구150번종점,65_우성공인중개사,66_응암정보도서관,67_명지전문대.충암중고등학교,68_명지중고등학교,69_명지대삼거리,70_명지대,71_DMC센트럴아이파크아파트,72_연가초.연희중.래미안클라시스,73_DMC두산위브아파트,74_북가좌사거리,75_북가좌119안전센터,76_증산역.증산동주민센터,77_증산종합시장.증산중학교입구,78_월드컵경기장서측.문화비축기지,79_월드컵공원입구.문화비축기지,80_월드컵파크3단지후문,81_월드컵파크3단지.난지천공원,82_월드컵파크4단지후문.JTBC,83_누리꿈스퀘어.MBC,84_월드컵파크5단지.상암중고등학교입구,85_상암DMC입구,86_DMC첨단산업센터,87_덕은교.은평차고지앞,88_은평공영차고지(가상)
2022-03-17 17:00:00,0,1,3,4,7,10,7,10,11,19,21,22,21,16,14,13,11,10,9,9,7,7,9,9,13,14,14,14,16,15,17,10,9,9,15,7,14,14,8,8,7,10,14,36,41,46,49,48,44,41,37,38,50,45,49,49,43,31,26,20,17,13,11,6,7,5,8,10,11,14,19,17,18,18,14,9,10,8,4,0,10,9,6,6,4,2,0,0
2022-03-17 18:00:00,0,1,3,5,16,27,12,30,31,42,36,29,25,15,11,11,13,12,10,9,4,5,6,4,9,11,20,23,25,27,33,16,15,10,9,8,8,10,6,5,4,9,23,34,45,52,54,55,50,48,51,47,49,49,44,38,31,26,20,18,16,13,12,5,4,6,6,9,15,17,23,21,22,19,19,10,9,9,7,0,4,6,3,5,6,4,1,0
2022-03-17 19:00:00,1,0,4,2,6,17,18,19,16,46,47,47,34,18,17,16,15,16,15,13,4,5,6,8,9,4,10,11,9,10,8,8,5,4,4,3,2,10,7,5,3,4,17,31,40,42,42,42,42,33,36,45,48,45,42,38,37,28,18,17,15,12,11,4,5,3,7,4,6,7,8,8,8,9,7,5,3,3,0,0,2,3,4,3,2,0,0,0
2022-03-17 20:00:00,0,1,1,3,5,8,9,9,6,19,19,17,15,12,8,9,9,8,6,6,3,2,6,2,7,6,8,3,5,5,5,2,4,6,7,0,3,1,0,0,2,1,8,20,21,25,24,25,24,23,22,22,29,29,27,24,20,16,13,7,0,11,9,2,0,2,3,4,5,10,9,6,5,6,3,3,3,2,0,0,1,2,1,2,0,0,0,0
2022-03-17 21:00:00,0,0,2,2,5,6,3,10,6,15,10,12,10,9,9,9,10,11,7,4,3,4,6,6,4,1,5,5,3,4,6,4,3,2,2,2,0,0,2,0,1,2,5,15,16,17,16,23,21,20,21,20,27,29,25,22,20,16,12,9,9,9,8,3,4,0,4,5,6,7,12,10,6,8,7,4,2,2,0,0,0,3,1,0,0,0,0,0
2022-03-17 22:00:00,0,0,0,2,3,6,3,7,6,12,9,7,6,5,5,4,5,4,5,4,2,0,1,1,2,0,3,3,4,1,3,2,2,2,2,2,1,1,2,1,1,1,4,12,15,23,23,21,20,19,21,21,22,23,21,20,14,12,11,2,9,10,9,1,1,0,3,0,2,6,7,6,6,5,0,2,1,1,0,0,0,2,1,1,0,0,0,0
2022-03-17 23:00:00,0,0,0,0,2,3,0,0,0,11,13,10,9,6,4,3,2,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,2,2,0,0,1,0,2,1,1,3,7,8,12,12,13,10,9,12,13,23,19,18,16,15,10,9,6,0,8,7,2,0,0,0,1,2,7,1,6,2,2,2,2,0,0,1,0,0,1,0,1,0,0,0,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,0,1,0,0,0,0,1,0,0,1,2,0,3,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,0,0,1,0,0,1,1,0,0,2,1,2,1,0,1,0,0,0,1,2,9,7,10,5,12,11,16,16,14,17,15,12,10,12,0,11,11,11,10,8,4,2,2,3,2,1,2,0,0,0,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 06:00:00,0,2,4,1,1,0,0,0,0,1,3,4,1,3,1,2,1,2,1,2,10,11,15,16,21,27,32,36,38,32,31,23,20,14,15,20,16,16,19,18,13,8,7,2,4,5,2,2,2,0,2,3,4,3,4,4,2,3,2,1,0,0,2,3,3,1,2,1,4,6,6,7,9,14,14,11,13,11,0,0,0,6,5,1,0,0,0,0
2022-03-18 07:00:00,1,2,7,3,3,3,4,6,9,11,10,13,19,25,23,21,2,2,3,11,20,22,25,28,36,43,55,62,68,70,63,30,30,29,36,42,45,39,37,29,19,16,10,4,4,7,6,3,3,4,7,3,9,7,13,14,16,14,12,8,2,1,3,9,6,7,9,11,12,14,15,16,22,30,25,13,14,11,12,8,7,10,5,0,0,0,0,0
2022-03-18 08:00:00,1,3,5,4,4,5,0,3,4,14,16,18,17,15,14,13,6,4,3,7,15,18,17,24,27,33,49,55,60,62,56,47,50,55,58,59,62,62,54,46,33,26,17,6,4,7,10,12,10,9,9,7,15,16,16,14,9,13,8,7,6,7,6,6,6,7,8,10,10,18,17,21,25,34,36,21,20,21,20,16,19,13,9,2,1,1,0,0
2022-03-18 09:00:00,1,3,3,3,2,2,0,4,3,6,8,10,6,6,7,6,3,3,4,3,11,12,16,13,21,26,42,43,48,34,43,24,25,28,29,32,28,33,29,24,22,18,11,5,4,6,7,8,7,6,6,3,8,8,8,3,7,8,2,6,3,2,2,7,5,7,4,6,7,8,9,10,14,21,18,11,13,9,8,12,10,9,6,2,2,1,0,0
2022-03-18 10:00:00,0,0,0,1,1,3,0,2,2,5,4,5,4,2,3,3,2,2,2,3,7,7,9,10,11,11,18,21,22,21,18,10,9,16,11,12,10,16,15,13,11,10,6,3,2,3,7,9,8,8,7,9,11,14,13,11,10,8,9,8,6,5,1,4,3,4,2,5,2,6,6,7,9,11,10,6,1,8,7,0,5,2,1,1,0,0,0,0
2022-03-18 11:00:00,0,0,0,1,1,2,2,3,5,6,5,6,4,6,2,2,3,2,3,2,8,9,11,12,12,9,16,17,20,16,18,11,9,11,13,12,8,11,7,6,6,5,7,5,6,11,12,11,5,9,11,6,10,8,11,8,6,7,4,2,5,2,3,5,5,5,6,6,7,6,8,5,8,10,9,7,7,6,0,3,5,4,1,0,0,0,0,0
2022-03-18 12:00:00,1,1,3,5,4,7,7,4,9,11,5,7,7,6,5,4,4,2,1,3,6,6,7,7,10,10,18,14,13,18,17,15,14,12,11,11,13,10,9,8,5,4,6,5,5,6,8,8,9,8,10,10,9,6,6,6,4,4,5,3,4,6,9,3,5,5,5,6,7,9,8,9,11,13,12,8,5,7,4,6,4,3,3,10,8,0,0,0
2022-03-18 13:00:00,0,0,2,2,2,4,6,7,6,9,10,10,9,11,8,7,6,6,7,10,8,10,12,9,8,13,15,11,17,16,14,10,11,9,11,9,8,8,6,6,4,3,4,7,9,10,11,13,13,11,13,15,21,22,21,20,20,15,13,11,2,8,7,5,6,3,5,6,5,6,4,9,9,12,8,6,4,5,6,5,4,4,3,1,1,0,0,0
2022-03-18 14:00:00,0,1,1,3,5,4,4,5,6,8,9,7,5,7,8,7,7,8,7,8,8,15,14,23,27,32,35,38,34,30,25,13,12,13,5,8,9,10,7,9,6,6,7,10,15,18,24,24,22,20,19,18,19,18,16,14,13,9,7,8,9,6,7,4,3,5,6,2,7,9,10,12,13,11,2,7,8,5,7,6,2,4,2,1,0,0,0,0
2022-03-18 15:00:00,1,6,1,3,8,11,12,13,11,15,14,13,12,10,7,7,9,12,10,13,12,13,12,12,15,16,19,18,17,18,17,12,12,13,15,5,4,12,9,7,5,5,9,15,13,25,28,30,31,26,22,22,31,30,19,25,21,18,18,17,10,15,16,4,0,7,7,26,30,31,31,23,21,19,14,10,9,3,3,8,5,4,5,6,5,3,2,0
2022-03-18 16:00:00,0,0,1,3,5,10,9,7,10,14,12,11,10,8,8,7,6,7,8,6,5,0,6,11,10,11,17,18,19,21,17,11,10,10,5,10,5,8,9,7,7,8,9,14,14,22,28,26,26,22,20,19,26,30,29,26,20,15,12,12,10,6,7,5,4,5,7,6,10,11,15,15,13,11,12,5,3,4,4,0,3,4,2,0,0,0,0,0
2022-03-18 17:00:00,1,1,2,4,5,9,9,10,9,14,18,21,19,19,14,10,10,9,8,10,7,9,12,14,11,15,22,24,24,22,21,18,16,10,15,11,13,12,10,8,7,6,17,21,29,34,36,34,33,28,29,16,35,40,39,38,32,26,23,21,19,15,11,4,0,5,5,7,6,10,15,18,20,19,17,9,3,4,5,4,3,2,2,3,3,1,1,0
2022-03-18 18:00:00,0,1,2,5,9,20,22,16,21,43,42,36,29,19,9,7,6,9,8,7,5,6,8,10,13,9,20,19,18,19,19,14,15,13,17,10,8,11,8,8,7,11,25,41,55,58,59,55,53,50,49,49,56,57,50,47,40,32,21,14,19,15,13,6,5,4,9,7,8,9,9,8,9,9,7,6,5,2,0,1,0,4,3,4,5,4,2,0
2022-03-18 19:00:00,0,1,2,4,5,11,13,10,11,24,29,26,21,14,13,13,13,10,9,8,4,4,5,5,5,4,9,10,11,13,14,10,9,8,5,0,4,3,9,3,5,6,10,16,19,25,28,28,25,26,25,26,37,42,45,39,37,25,19,14,14,14,13,3,4,3,2,2,6,6,7,8,10,9,7,8,3,1,0,0,0,2,2,2,1,1,1,0
2022-03-18 20:00:00,0,0,2,3,4,7,5,13,14,21,21,18,15,9,6,6,9,4,9,5,5,6,8,9,11,12,6,11,9,7,7,5,3,6,4,3,4,4,4,3,2,0,6,15,19,22,20,21,20,17,17,17,34,33,30,28,25,19,14,17,4,16,14,1,0,2,1,2,2,4,7,5,5,6,1,3,2,0,1,0,0,0,0,1,0,0,0,0
2022-03-18 21:00:00,0,0,0,2,4,6,8,12,7,13,14,11,9,7,10,9,1,7,10,9,5,6,4,5,5,4,6,6,5,3,6,3,2,2,0,1,0,2,3,2,1,1,7,15,16,20,22,17,20,18,19,18,23,22,24,23,18,16,12,12,10,9,7,2,2,2,3,4,4,5,4,3,3,3,3,2,2,0,0,0,0,2,0,1,0,1,0,0
2022-03-18 22:00:00,0,1,1,1,3,4,3,4,10,16,15,14,11,9,7,5,8,6,9,8,3,0,5,3,3,4,5,3,6,5,4,2,2,3,1,0,2,0,0,1,0,3,7,14,15,19,21,19,17,15,17,19,26,26,26,25,20,15,9,14,12,10,9,2,1,2,1,4,5,4,4,2,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-18 23:00:00,0,0,0,0,0,2,0,0,0,12,11,9,6,3,5,5,4,4,3,2,2,0,3,0,0,2,4,5,0,4,3,4,0,4,3,4,0,3,1,1,2,0,4,10,11,14,8,7,13,12,15,15,26,26,26,24,18,12,11,9,8,9,8,3,1,2,2,0,2,7,8,7,7,9,4,10,7,3,6,0,5,4,1,0,1,0,0,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,0,0,1,0,0,0,1,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,0,0,1,0,1,0,2,0,0,3,1,0,0,2,1,0,0,0,1,3,8,9,7,1,11,3,13,15,11,9,11,8,0,11,3,11,13,9,1,7,2,0,1,2,0,3,0,0,2,3,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,0,1,1,0,1,0,1,0,0,5,7,6,5,4,2,0,2,1,1,2,6,7,5,6,6,8,10,11,10,11,8,5,4,3,4,1,1,3,2,1,2,1,1,1,2,2,3,3,2,0,1,1,5,0,4,3,1,3,3,2,2,0,2,3,2,5,4,0,5,6,5,2,7,9,4,6,4,2,0,5,0,2,0,1,0,0,0,0
2022-03-19 07:00:00,0,1,2,0,0,0,0,0,1,3,3,1,2,1,1,1,0,1,2,3,8,8,9,7,8,11,16,17,21,22,19,9,8,8,10,9,3,10,8,7,5,3,1,1,3,4,3,2,0,0,3,1,4,5,1,0,0,1,4,3,0,1,2,3,2,2,2,3,2,2,2,3,6,8,6,2,2,3,0,0,2,2,0,1,0,0,0,0
2022-03-19 08:00:00,0,0,0,1,0,1,0,3,0,4,4,2,4,5,2,2,0,2,0,4,10,12,14,15,18,18,21,25,28,26,21,15,14,15,16,17,16,15,12,10,6,4,3,2,1,3,3,0,3,2,4,5,5,5,4,2,0,0,3,0,2,2,2,6,7,8,9,3,6,6,4,4,9,8,7,5,3,2,0,0,4,0,2,3,1,0,0,0
2022-03-19 09:00:00,0,1,0,1,0,1,0,0,1,5,5,7,8,9,3,0,7,2,3,5,14,13,16,17,19,23,35,38,42,39,25,14,12,12,12,13,13,12,11,10,7,6,4,2,3,4,5,4,5,5,5,5,7,9,4,8,4,4,4,2,1,3,2,4,5,5,4,3,4,4,6,5,8,9,11,9,3,8,7,6,4,4,1,0,0,0,0,0
2022-03-19 10:00:00,0,0,1,2,1,3,0,4,5,5,5,5,4,3,4,2,2,6,4,3,7,8,13,16,19,21,31,35,35,34,25,15,16,15,13,14,15,13,15,13,12,11,7,3,0,3,2,2,1,2,3,6,10,12,9,8,6,8,3,3,2,6,5,9,0,8,7,2,9,6,7,3,9,10,9,5,2,3,0,0,3,2,1,0,0,0,0,0
2022-03-19 11:00:00,0,1,1,6,7,3,9,5,8,8,7,5,6,8,4,4,5,2,7,7,7,8,6,9,8,10,20,22,24,19,19,11,12,11,10,9,6,9,9,10,9,7,6,7,6,7,7,8,9,3,9,6,7,10,9,8,4,8,0,3,7,6,3,3,3,4,5,5,6,10,11,9,11,14,6,8,6,3,5,0,2,3,1,1,0,0,0,0
2022-03-19 12:00:00,0,1,1,2,0,2,2,3,5,7,9,8,4,6,6,6,6,5,2,4,7,8,9,8,9,12,20,21,24,23,22,11,10,10,12,0,0,8,6,7,6,3,6,4,8,13,13,21,20,16,13,10,17,22,22,21,18,12,5,9,6,5,6,9,11,6,8,9,8,6,8,8,10,12,8,7,4,5,2,0,1,1,2,1,0,0,0,0
2022-03-19 13:00:00,0,0,1,1,6,4,4,8,7,8,10,7,9,13,11,7,12,5,6,7,14,15,15,18,20,25,28,19,32,29,23,14,14,13,13,0,0,14,12,11,7,4,5,6,8,9,12,7,9,7,9,10,10,10,12,9,9,9,8,5,6,7,7,5,6,7,6,6,8,10,11,10,13,14,9,7,9,5,5,2,0,3,2,1,0,0,0,0
2022-03-19 14:00:00,0,1,1,0,1,4,3,6,5,9,9,10,8,8,7,9,7,7,5,7,5,7,9,10,14,18,20,21,25,14,27,12,8,9,6,5,8,10,9,7,6,4,6,10,11,8,10,12,11,12,11,11,14,16,13,14,11,8,9,7,6,5,3,3,4,2,6,2,4,5,4,5,9,9,7,4,5,7,5,0,0,1,4,0,0,0,0,0
2022-03-19 15:00:00,0,0,4,7,4,5,8,7,5,14,13,9,11,9,7,5,6,5,1,1,4,5,5,5,7,10,16,18,20,15,16,9,7,5,3,5,0,6,5,0,4,5,4,8,10,14,13,15,13,14,18,21,21,25,17,23,23,11,8,7,5,10,11,5,0,6,7,7,8,10,8,11,12,14,15,13,6,8,6,0,5,2,1,0,0,0,0,0
2022-03-19 16:00:00,0,1,0,2,3,0,5,8,8,9,11,10,8,14,12,9,9,10,9,9,6,6,8,8,9,8,10,12,13,12,9,5,5,5,7,7,10,11,10,9,7,8,10,14,10,15,17,18,17,16,19,20,26,29,27,26,23,21,5,19,6,16,15,4,0,5,4,5,5,6,5,7,7,10,8,4,3,3,0,0,2,4,0,1,0,0,0,0
2022-03-19 17:00:00,0,1,0,1,2,2,1,4,4,10,8,7,7,5,6,6,9,11,3,9,10,5,12,13,14,10,16,13,10,12,13,11,8,10,0,6,9,10,5,5,4,2,4,7,8,12,16,15,14,12,17,18,21,20,20,19,16,11,12,7,11,10,7,5,0,5,8,7,6,8,9,10,8,8,6,4,2,2,2,3,0,0,1,1,0,0,0,0
2022-03-19 18:00:00,0,1,0,4,1,5,8,14,13,22,24,23,20,13,11,11,10,7,8,4,5,6,7,9,5,10,15,14,17,14,12,7,7,5,0,5,6,4,3,3,1,2,5,10,11,12,15,15,17,14,13,13,19,20,19,16,16,13,13,12,3,12,9,5,0,2,7,4,10,11,12,9,7,6,6,6,8,2,0,0,1,7,2,2,1,0,0,0
2022-03-19 19:00:00,0,0,1,0,2,3,3,4,5,10,10,9,9,9,5,4,5,6,3,5,7,6,4,4,7,5,7,6,5,1,5,4,3,3,4,3,1,4,0,0,0,2,6,12,9,15,17,14,15,12,14,13,21,20,20,19,13,10,9,8,10,8,8,2,0,3,0,2,5,9,10,8,4,7,5,2,2,5,7,0,0,3,5,2,0,1,0,0
2022-03-19 20:00:00,0,0,1,2,3,5,2,10,7,13,12,9,8,4,7,4,4,4,5,4,4,2,5,0,6,3,7,8,1,9,6,4,5,5,4,0,2,4,2,2,1,2,3,8,9,12,13,11,6,12,15,14,19,21,23,19,14,10,8,6,2,6,7,3,1,0,3,4,2,5,6,4,4,3,4,3,2,4,0,0,3,0,0,0,0,0,0,0
2022-03-19 21:00:00,0,0,0,2,4,2,0,7,2,10,12,15,10,5,6,3,2,3,2,3,3,0,2,0,0,1,3,4,2,3,1,2,0,2,3,1,0,3,2,0,0,0,2,5,6,9,7,9,8,4,14,10,22,24,22,19,18,15,13,9,12,9,6,2,2,3,4,3,3,4,5,7,6,5,7,6,5,4,0,3,0,1,0,0,0,0,0,0
2022-03-19 22:00:00,0,0,1,2,1,3,0,4,3,16,9,15,12,9,6,4,4,6,5,4,2,2,1,1,0,2,3,1,0,2,3,2,1,1,0,0,0,3,1,0,0,1,2,6,7,15,16,6,14,12,11,11,12,13,12,12,10,11,9,6,12,10,5,1,0,0,2,0,3,4,5,5,5,4,3,3,1,2,0,0,0,1,2,2,1,1,0,0
2022-03-19 23:00:00,0,0,0,0,1,2,0,0,0,0,6,0,5,2,3,4,0,5,0,2,2,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,3,4,7,6,6,6,6,8,21,23,22,22,17,7,5,2,3,6,5,3,4,0,1,0,7,7,8,5,3,1,1,1,0,0,0,0,1,1,2,0,0,0,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,1,0,0,1,4,6,7,0,6,8,10,10,11,10,9,4,6,1,0,0,5,3,4,2,0,0,0,0,0,2,0,1,0,3,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 06:00:00,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,2,4,2,3,3,4,3,6,7,9,11,9,3,3,3,4,4,0,5,4,2,1,4,1,1,0,0,0,0,0,0,0,1,3,0,2,0,1,0,0,0,0,0,1,3,0,0,1,1,0,0,2,3,5,5,3,3,3,2,0,0,0,0,1,0,0,0,0,0
2022-03-20 07:00:00,1,0,1,0,0,1,0,0,1,2,0,2,0,1,0,0,0,0,0,1,4,5,7,9,11,6,12,13,15,7,15,10,9,5,4,3,6,7,4,4,2,3,0,2,0,3,4,0,0,5,5,3,4,4,3,1,2,0,1,3,0,3,4,4,2,5,2,2,7,6,6,5,6,6,3,4,3,0,0,3,2,1,1,1,0,0,0,0
2022-03-20 08:00:00,0,1,0,1,1,1,4,0,0,6,3,5,5,6,2,3,2,2,2,6,8,11,12,12,13,15,17,19,21,22,20,7,8,7,6,8,9,10,9,7,5,2,1,1,2,4,3,0,0,0,1,2,3,1,2,1,0,1,0,2,0,0,1,1,2,1,2,0,3,3,4,4,7,5,7,7,5,3,0,0,0,4,1,0,0,0,0,0
2022-03-20 09:00:00,0,1,2,1,2,2,0,2,3,5,3,4,5,5,4,3,2,2,1,2,11,13,12,12,18,15,25,27,27,28,25,21,14,13,15,10,16,13,9,7,4,1,1,1,1,2,0,0,2,3,7,8,10,5,4,3,2,2,1,0,0,0,0,3,0,3,1,2,4,6,8,7,10,8,7,3,0,2,0,0,1,1,0,0,0,0,0,0
2022-03-20 10:00:00,0,1,2,2,0,2,0,3,5,7,0,4,5,2,3,3,5,3,2,1,11,12,13,15,17,18,20,22,20,20,17,12,13,11,12,6,5,13,13,10,9,8,5,2,2,4,8,4,4,3,4,6,12,10,11,6,10,13,11,6,4,10,5,3,0,5,3,6,5,6,8,0,14,15,14,12,11,10,6,4,0,1,0,3,2,0,0,0
2022-03-20 11:00:00,0,0,1,2,3,4,8,5,4,5,8,6,7,7,4,4,1,0,2,2,4,1,8,12,13,15,22,21,24,23,18,12,11,11,9,9,9,8,7,5,6,5,3,6,7,5,9,10,11,9,14,7,8,7,8,6,5,5,3,4,3,4,2,2,2,3,3,2,2,3,10,9,10,11,12,6,7,4,4,0,3,1,2,1,0,0,0,0
