Unnamed: 0,1_한성여객종점,2_청구빌라.연촌초등학교,3_하계1치안센터,4_한천중학교,5_서울과학기술대앞,6_공릉동.동신아파트앞,7_원자력병원입구,8_안마을,9_두산힐스빌아파트,10_태릉사거리,11_묵동구길,12_묵1동주민센터입구.먹골역,13_먹골역,14_한국전력동부지사,15_지하철7호선중화역,16_국민은행중화동지점,17_중랑역.동부시장,18_중랑교,19_삼육서울병원,20_시조사삼거리,21_떡전교사거리.동대문노인복지관,22_서울성심병원,23_청량리미주상가앞,24_청량리역환승센터,25_동대문경찰서,26_영휘원사거리.(구)홍릉사거리,27_정화여자중.상업고등학교,28_제기동한신아파트,29_제기시장,30_고려대학교앞,31_고려대역.고대앞삼거리,32_정화여자중.상업고등학교,33_동부아파트,34_청량리한신아파트.청량사입구,35_동대문노인종합복지관,36_떡전교앞,37_서울시립대학교앞,38_전농로터리시장.동부교육지원청,39_전농래미안크레시티아파트,40_동대문중학교,41_답십리1동주민센터.래미안위브,42_신답역앞,43_청계한신휴플러스아파트,44_동대문구청.용두역3번출구,45_청량리수산시장,46_청량리역환승센터,47_서울성심병원,48_휘경동입구,49_삼육서울병원,50_중랑교,51_중랑역.동부시장,52_중화동한신아파트,53_지하철7호선중화역,54_한국전력동부지사,55_먹골역,56_묵1동주민센터입구.먹골역,57_묵동구길,58_태릉사거리,59_두산힐스빌아파트,60_안마을,61_원자력병원공릉동삼익2차아파트,62_동부아파트,63_서울과학기술대앞,64_경기기계공업고등학교,65_하계1치안센터,66_청구빌라.연촌초등학교,67_한성여객종점
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,1,1,0,0,4,5,4,5,2,3,0,6,4,0,5,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,2,1,2,1,0,0,3,5,3,3,4,3,5,4,6,4,4,3,3,2,3,0,0,2,0,1,1,0,0,0,1,2,0,2,3,2,1,2,3,1,2,3,4,3,1,7,0,8,9,10,14,15,14,12,13,12,0,10,8,6,4,0,0,0,0,0,0
2022-03-30 06:00:00,1,1,1,3,1,0,3,6,4,7,8,7,9,9,11,10,13,12,7,11,14,13,9,1,0,0,1,0,0,1,1,2,0,3,0,2,0,3,0,2,1,2,1,2,3,4,5,4,3,4,7,3,0,5,6,0,4,5,2,3,4,6,5,3,1,1,0
2022-03-30 07:00:00,2,5,4,4,4,8,18,21,24,12,28,24,26,27,14,20,16,14,14,14,12,11,9,6,1,4,3,0,7,7,16,15,9,15,14,13,9,5,4,3,5,4,4,8,7,8,5,7,8,12,17,14,16,18,17,19,24,31,31,29,29,19,19,7,5,4,0
2022-03-30 08:00:00,2,7,8,2,7,6,11,26,29,23,27,31,38,40,40,42,37,33,31,27,22,20,19,13,9,7,9,6,5,4,9,9,5,9,8,9,9,9,8,9,12,15,13,7,7,10,11,10,10,11,23,19,19,20,20,20,22,23,24,22,18,19,13,4,3,2,1
2022-03-30 09:00:00,0,3,4,2,4,5,12,14,13,11,11,15,18,20,22,22,24,24,24,22,16,14,10,9,9,5,3,0,2,2,2,4,5,8,2,8,6,2,3,4,5,5,5,7,6,4,6,2,5,6,8,9,7,6,7,7,7,8,9,8,6,5,5,0,4,1,0
2022-03-30 10:00:00,1,2,3,0,0,4,8,10,10,7,7,9,9,8,8,9,7,8,7,6,4,3,3,4,3,0,2,0,1,1,2,0,2,0,1,5,2,5,8,0,7,8,10,3,5,6,6,7,6,6,9,9,10,6,12,13,14,14,13,11,8,9,3,1,0,0,0
2022-03-30 11:00:00,3,2,4,6,8,7,7,11,11,12,11,8,9,4,8,7,7,7,6,5,4,5,5,6,5,1,3,1,1,0,2,0,1,2,3,4,1,5,3,6,4,0,5,4,4,4,3,4,5,8,10,9,10,9,8,8,5,7,6,5,5,0,2,0,2,0,0
2022-03-30 12:00:00,3,4,0,2,4,6,9,10,12,6,10,11,10,11,9,11,9,10,4,0,9,10,6,3,4,1,4,2,1,2,6,3,1,5,4,4,2,2,0,2,1,3,5,7,5,7,6,7,7,5,8,6,7,6,6,8,8,9,9,8,8,8,7,2,6,3,0
2022-03-30 13:00:00,2,3,4,4,6,7,12,12,12,11,12,10,12,11,12,14,14,10,8,6,7,3,6,3,4,3,0,2,1,2,6,10,10,8,7,4,3,4,4,2,1,3,4,8,8,11,12,11,8,7,13,10,9,10,11,12,10,14,10,9,6,4,3,2,0,1,0
2022-03-30 14:00:00,2,3,4,5,6,5,10,11,9,11,11,9,11,6,10,9,10,9,10,9,9,10,5,4,3,2,2,0,1,3,1,3,3,6,4,0,0,4,5,4,4,3,3,6,10,11,12,13,15,11,13,10,12,11,11,15,15,18,18,12,9,6,5,2,4,1,0
2022-03-30 15:00:00,3,4,5,22,27,28,28,29,30,17,15,16,15,12,17,14,8,5,5,4,4,3,4,6,5,4,3,0,1,2,3,4,1,2,4,6,4,6,6,4,3,3,4,7,7,9,9,0,10,11,12,10,9,10,9,11,10,10,7,9,4,3,4,5,0,4,0
2022-03-30 16:00:00,3,3,8,19,21,20,21,23,19,22,22,23,21,21,15,15,10,6,6,5,8,4,4,7,6,5,2,1,2,3,6,5,6,5,5,12,11,12,11,7,4,5,5,5,12,17,18,20,19,20,23,23,24,20,16,15,14,15,11,8,5,4,3,5,2,4,0
2022-03-30 17:00:00,2,2,3,3,9,9,15,15,15,15,15,15,14,15,13,9,8,9,8,7,6,6,5,7,6,4,2,2,3,6,11,4,9,9,8,7,8,6,7,0,6,8,7,11,12,18,19,14,19,18,24,22,23,22,17,19,16,14,12,11,8,7,6,3,5,4,0
2022-03-30 18:00:00,1,4,5,13,19,26,29,33,34,23,23,21,18,22,19,17,10,8,8,6,5,4,5,9,8,7,4,3,2,5,10,10,9,5,6,5,6,6,5,4,4,7,8,20,19,36,32,30,28,29,26,19,20,18,17,23,21,20,15,8,6,6,9,7,2,6,0
2022-03-30 19:00:00,1,2,4,5,4,6,8,10,9,10,13,9,8,9,10,10,10,9,8,4,7,5,5,9,8,4,3,2,2,3,4,4,3,3,2,2,3,3,4,3,3,3,4,12,3,17,21,12,31,35,29,24,21,18,15,23,22,25,19,14,6,4,4,7,1,6,0
2022-03-30 20:00:00,1,5,0,7,10,10,12,15,4,11,11,10,8,6,3,2,4,0,3,1,4,5,1,7,5,4,2,2,0,1,2,2,0,1,0,2,2,3,2,1,1,1,0,6,5,10,7,7,6,11,13,10,11,7,8,12,11,10,6,5,3,4,3,1,0,0,0
2022-03-30 21:00:00,3,5,6,0,3,10,11,14,16,10,9,9,9,8,7,6,3,0,0,0,2,0,0,5,4,2,3,1,1,4,7,4,0,2,2,0,1,0,1,0,2,1,2,7,7,9,10,8,8,10,8,11,9,10,7,9,6,7,4,6,7,7,7,6,5,4,0
2022-03-30 22:00:00,2,4,1,1,2,4,6,7,6,6,7,4,6,5,7,7,4,3,1,0,2,1,0,4,2,3,1,0,0,1,3,2,2,2,2,0,1,2,3,3,3,2,1,7,0,9,10,8,9,10,11,10,8,7,5,13,11,12,10,5,4,4,0,3,1,1,0
2022-03-30 23:00:00,0,1,0,0,0,6,9,11,4,12,11,11,16,0,15,16,10,8,6,3,5,0,5,8,7,5,4,3,3,2,3,2,2,1,1,2,0,0,1,0,1,0,2,4,3,7,8,6,7,8,10,6,9,7,5,10,6,7,5,5,4,4,4,3,2,1,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,0,1,1,0,0,4,3,4,5,0,6,7,8,6,7,7,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,1,0,1,1,0,2,4,5,4,2,6,0,8,5,6,6,5,4,5,2,4,4,2,2,1,1,1,0,0,0,2,0,0,1,1,0,0,1,2,2,3,2,1,1,3,5,6,0,7,8,10,9,8,7,7,0,7,0,6,0,4,3,2,0,0,0,0
2022-03-31 06:00:00,3,1,1,4,2,3,6,10,10,11,14,10,12,9,9,10,10,10,9,6,4,3,1,0,0,0,1,0,0,1,1,2,0,3,2,2,0,1,0,2,3,2,1,1,0,0,3,1,3,2,5,7,6,6,5,3,7,8,4,1,7,0,5,2,1,0,0
2022-03-31 07:00:00,2,5,5,4,6,8,19,22,20,20,19,15,18,22,16,17,17,17,18,18,14,12,10,9,8,6,5,4,5,7,15,15,0,16,13,14,12,4,5,4,5,4,5,9,0,3,5,6,7,10,17,15,21,23,24,24,29,32,35,33,32,32,27,8,6,2,0
2022-03-31 08:00:00,2,2,4,4,3,4,9,18,20,14,17,22,26,27,26,28,34,33,30,29,25,26,22,11,7,6,6,5,3,2,8,4,5,8,9,10,13,12,11,9,11,13,10,8,6,9,7,11,14,13,19,17,19,21,22,23,24,25,23,23,22,21,18,5,3,3,0
2022-03-31 09:00:00,1,3,4,4,5,6,8,13,13,11,15,15,19,22,25,27,19,19,16,15,13,12,6,8,7,3,2,1,2,1,4,4,2,6,4,5,5,4,4,3,5,6,7,9,5,5,6,4,6,8,8,9,12,10,11,12,13,14,16,15,13,9,5,3,1,2,0
2022-03-31 10:00:00,2,2,0,0,0,0,1,4,3,5,3,5,7,9,9,10,5,4,5,6,8,5,5,7,4,5,3,3,1,2,3,1,2,2,5,4,3,2,1,1,2,4,2,3,4,5,4,2,4,2,4,6,8,7,9,9,10,11,9,9,8,5,4,2,3,2,0
2022-03-31 11:00:00,2,3,4,2,1,5,6,7,9,5,7,8,9,8,7,6,4,5,6,5,6,8,4,2,3,2,1,0,3,2,4,5,4,6,5,5,3,2,3,5,4,6,6,5,6,9,9,8,7,8,9,6,10,8,6,7,9,8,8,7,9,7,6,4,2,1,0
2022-03-31 12:00:00,2,2,4,0,5,6,10,12,6,11,11,12,11,9,8,9,7,8,10,9,6,5,5,6,5,3,2,0,2,1,2,2,2,2,4,0,1,3,2,3,4,2,3,4,8,9,0,2,11,12,11,9,9,9,11,13,13,15,14,12,10,6,3,2,3,2,0
2022-03-31 13:00:00,3,5,0,4,3,7,11,14,14,14,12,12,11,11,13,13,10,8,8,9,5,7,5,5,4,4,4,2,0,3,4,5,3,4,4,4,4,4,5,0,4,6,5,5,7,10,8,8,8,9,12,13,12,12,13,13,12,14,13,13,12,9,5,3,4,2,0
2022-03-31 14:00:00,1,2,3,12,15,16,18,19,14,16,16,13,12,11,10,10,8,6,7,0,6,3,4,5,1,3,1,0,0,2,3,0,1,3,2,3,3,2,3,3,3,3,4,11,13,6,7,9,10,11,11,11,10,13,11,13,11,13,15,12,10,9,6,0,2,1,0
2022-03-31 15:00:00,3,1,7,18,20,21,22,25,26,25,22,10,8,21,16,12,9,7,9,11,8,9,6,9,9,7,5,3,3,3,4,4,5,4,7,6,3,5,3,2,2,0,3,6,6,11,10,15,14,10,10,10,12,16,14,11,12,13,14,10,8,5,6,7,5,0,0
2022-03-31 16:00:00,4,5,7,9,10,11,12,13,11,8,16,17,15,17,15,15,8,7,7,6,5,6,4,5,4,1,1,1,1,9,4,3,3,4,2,5,6,6,4,2,4,5,2,10,12,11,12,9,13,13,17,16,17,14,9,11,12,13,3,13,10,8,5,4,3,3,0
2022-03-31 17:00:00,2,3,4,5,7,7,10,10,9,7,7,5,8,6,7,8,9,6,5,1,4,3,3,8,9,3,2,1,1,5,5,10,9,9,8,6,5,6,3,1,0,4,2,10,14,19,20,20,24,23,26,27,31,29,27,25,21,21,17,11,6,6,5,4,2,3,0
2022-03-31 18:00:00,3,7,0,9,13,18,23,27,26,22,16,21,19,16,13,10,13,10,10,7,6,5,4,4,4,2,4,3,2,3,6,5,3,5,3,6,4,3,3,2,6,13,15,21,21,20,20,19,15,16,17,16,17,14,13,24,23,19,18,13,10,8,7,0,6,4,0
2022-03-31 19:00:00,1,2,2,6,10,12,13,15,16,17,15,16,15,14,10,9,12,9,3,2,8,9,4,12,11,3,1,0,2,2,2,0,3,0,0,2,2,1,2,1,4,4,5,13,19,26,22,22,26,23,22,15,14,15,15,16,13,13,14,10,9,8,1,6,1,4,0
2022-03-31 20:00:00,2,2,3,4,4,4,9,11,10,8,9,9,8,5,8,7,5,4,3,1,3,0,1,5,2,9,7,3,2,4,5,0,4,2,0,4,3,0,2,0,2,1,1,14,10,15,17,16,17,14,10,14,11,9,7,9,5,7,5,6,5,6,6,0,0,5,0
2022-03-31 21:00:00,4,2,0,2,7,9,4,8,9,7,6,5,4,4,5,6,3,1,3,2,2,0,0,5,2,1,0,0,0,2,3,2,1,6,2,3,4,3,3,1,2,3,3,6,2,14,15,16,16,20,20,17,14,8,5,11,9,9,4,7,4,3,5,0,0,3,0
2022-03-31 22:00:00,0,2,0,1,3,2,3,5,3,8,8,6,4,5,3,5,4,0,0,0,5,0,0,7,6,4,1,0,1,1,2,0,0,0,2,3,4,4,3,2,1,2,3,8,3,10,10,8,10,9,11,12,14,14,11,9,6,8,6,7,5,5,2,0,4,3,0
2022-03-31 23:00:00,0,0,1,0,2,4,5,5,6,4,5,4,0,0,5,2,5,5,4,2,2,3,0,4,3,2,2,1,2,3,4,5,0,4,1,4,0,1,2,1,3,0,1,4,0,5,6,0,5,2,8,7,7,8,0,12,10,9,7,6,3,3,2,0,0,0,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,0,1,2,0,0,3,7,4,8,0,6,7,11,0,10,10,9,7,0,6,5,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,1,1,0,2,2,1,3,6,5,4,5,3,2,8,9,7,5,7,3,6,3,0,2,2,0,2,0,1,0,0,1,0,0,2,3,1,1,0,2,1,2,3,4,3,0,4,6,7,8,10,11,9,7,6,5,6,0,0,0,0,6,5,3,2,0,0,0
2022-04-01 06:00:00,2,0,1,1,0,2,4,6,5,4,6,4,3,5,4,3,5,2,2,0,0,3,3,3,2,1,1,0,0,0,3,4,0,5,1,2,1,3,2,2,2,3,2,2,1,1,3,3,2,3,3,3,4,5,4,3,5,11,4,10,11,12,11,0,0,0,0
2022-04-01 07:00:00,2,4,4,5,3,4,11,16,18,17,21,14,17,20,15,18,19,17,13,12,9,9,6,7,0,5,3,0,5,6,16,18,18,19,17,19,18,7,9,8,7,6,3,6,7,5,4,3,2,4,13,14,13,18,18,21,22,15,16,13,15,15,11,5,4,2,0
2022-04-01 08:00:00,2,3,5,4,5,7,16,23,23,24,27,24,26,25,21,25,29,29,28,26,20,20,14,11,7,4,8,8,5,2,7,4,5,9,8,9,10,9,12,10,13,13,9,6,5,6,9,10,11,12,15,16,15,14,13,13,15,27,25,24,19,19,17,8,2,7,0
2022-04-01 09:00:00,1,2,2,0,1,2,5,7,8,6,11,11,16,15,18,19,17,16,15,13,12,13,10,5,5,4,3,2,1,4,3,5,4,2,2,4,3,2,4,5,4,4,5,4,4,5,5,6,4,5,7,5,8,7,7,8,8,9,8,8,8,7,5,0,4,3,0
2022-04-01 10:00:00,1,3,3,0,2,0,11,14,14,14,17,16,13,15,16,2,16,12,9,7,9,7,6,4,5,4,3,0,3,2,3,1,2,4,3,2,4,3,4,4,5,5,6,6,6,7,8,1,2,10,11,9,11,10,8,3,6,6,0,4,5,6,5,4,3,0,0
2022-04-01 11:00:00,2,3,1,3,5,7,8,7,8,2,3,2,4,5,7,14,9,5,7,8,8,8,5,4,0,2,1,0,0,2,3,2,1,3,4,5,2,3,4,2,4,5,4,4,5,7,9,9,10,9,9,10,10,9,8,8,9,10,0,9,7,5,3,1,3,1,0
2022-04-01 12:00:00,1,2,3,3,5,4,8,11,12,12,13,11,15,14,14,13,12,11,1,12,5,9,2,6,5,4,3,2,2,4,6,6,5,5,7,8,7,6,5,3,3,4,2,6,4,3,3,5,4,9,10,12,9,10,9,8,10,9,8,8,7,5,4,0,3,1,0
2022-04-01 13:00:00,2,4,6,6,9,10,13,13,10,9,10,12,15,13,11,12,10,8,10,6,7,5,8,7,5,4,0,0,2,1,2,7,6,3,0,3,3,3,1,3,2,2,1,3,7,11,10,12,13,12,13,15,14,6,9,9,9,12,10,8,7,8,6,4,2,2,0
2022-04-01 14:00:00,2,1,7,26,30,35,37,37,33,25,27,16,15,17,12,12,9,8,7,3,6,6,5,5,2,4,3,0,1,3,6,5,3,4,3,4,6,4,5,6,6,5,7,8,7,10,9,11,14,15,14,14,16,15,12,12,11,9,6,8,6,5,2,4,3,1,0
2022-04-01 15:00:00,4,9,5,22,25,28,28,29,14,20,25,25,25,23,19,15,9,2,11,7,12,10,8,8,3,2,2,0,1,5,7,3,8,5,6,3,4,3,4,5,8,4,5,7,10,13,13,12,13,14,14,12,13,13,11,10,11,10,11,7,4,4,2,3,2,1,0
2022-04-01 16:00:00,3,7,8,11,14,10,15,18,16,15,16,15,19,16,9,11,7,6,6,8,8,6,2,8,7,4,6,2,4,6,5,7,5,6,7,8,8,11,10,8,6,6,5,14,18,23,24,16,28,28,28,27,25,21,19,18,18,19,14,9,6,5,5,6,1,0,0
2022-04-01 17:00:00,3,0,7,11,12,14,17,16,15,12,13,13,12,11,11,11,8,5,7,4,4,6,4,4,3,2,1,0,1,4,6,7,6,8,5,6,5,2,1,2,4,9,8,15,17,25,17,24,23,26,29,25,23,18,11,12,13,14,12,10,7,8,4,3,0,6,0
2022-04-01 18:00:00,3,10,10,11,13,14,21,26,28,22,23,23,25,24,24,25,18,17,15,11,10,9,8,10,7,8,5,1,7,7,11,4,10,6,5,6,4,3,4,3,3,6,5,22,26,27,30,30,29,32,29,21,24,22,17,25,22,25,20,13,8,8,7,6,5,4,0
2022-04-01 19:00:00,1,0,1,4,3,4,7,8,8,10,9,8,7,7,6,6,5,4,7,5,4,2,5,10,9,8,5,3,2,4,8,8,7,6,6,8,6,4,5,2,2,3,4,11,13,24,24,26,24,26,22,25,25,24,20,25,25,24,19,15,11,9,12,12,9,2,0
2022-04-01 20:00:00,4,0,5,2,8,6,10,10,11,10,10,7,8,5,5,6,4,3,5,1,4,0,3,6,7,6,4,2,5,4,4,3,2,4,5,3,3,2,3,0,3,0,3,8,7,14,6,14,13,13,16,14,12,11,8,10,9,14,13,9,6,4,5,0,0,2,0
2022-04-01 21:00:00,1,1,2,2,1,5,4,5,5,6,0,3,3,4,4,4,3,4,3,3,0,0,2,5,4,3,1,2,0,1,4,2,1,2,2,4,1,3,2,1,2,3,2,8,7,11,12,11,9,11,13,12,14,10,9,13,4,15,11,10,4,0,3,2,2,0,0
2022-04-01 22:00:00,2,2,0,0,3,4,4,5,4,6,4,3,4,3,4,2,4,3,4,0,3,1,0,4,3,3,0,2,1,3,2,0,0,0,1,2,0,0,1,0,2,2,3,4,0,6,7,7,8,11,13,8,11,9,5,6,7,6,4,3,4,3,2,2,1,0,0
2022-04-01 23:00:00,0,0,0,1,4,7,8,11,9,13,8,13,14,14,10,10,10,8,6,6,5,4,4,6,4,3,1,2,2,2,5,2,5,4,3,2,0,2,2,3,4,5,6,7,8,9,8,6,6,7,10,4,9,8,6,9,9,10,5,6,3,4,4,0,0,3,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 04:00:00,0,0,0,0,0,2,4,0,0,0,0,0,4,0,0,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 05:00:00,0,0,1,1,0,0,3,1,0,2,2,2,3,3,4,3,3,1,4,3,2,0,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,2,1,1,1,2,3,4,5,0,5,7,0,6,5,4,0,5,4,0,0,3,0,2,1,0,0,0,0
2022-04-02 06:00:00,1,0,0,0,0,0,1,2,0,1,3,0,4,6,6,6,5,4,5,3,4,3,3,1,0,0,1,0,0,0,2,1,3,0,0,2,1,0,0,3,2,2,1,1,1,0,0,0,1,0,3,4,0,4,3,0,2,2,0,1,1,0,0,0,0,0,0
2022-04-02 07:00:00,2,3,0,0,0,2,4,5,9,5,4,4,2,5,1,2,1,2,4,4,5,5,4,2,0,0,0,1,2,1,0,0,0,1,0,0,1,0,2,3,3,2,2,3,0,2,3,0,0,4,5,4,3,5,5,4,4,5,4,3,4,0,1,0,1,0,0
2022-04-02 08:00:00,0,1,3,4,0,4,7,8,9,9,13,15,15,16,14,17,11,10,9,8,8,6,3,2,2,1,4,0,3,0,3,2,1,4,1,3,2,1,3,0,4,4,5,5,5,4,4,3,4,5,7,7,7,6,5,4,6,7,6,6,7,6,5,3,0,0,0
2022-04-02 09:00:00,0,2,3,2,4,5,7,10,9,7,8,7,8,9,8,10,9,10,10,11,7,13,7,7,4,1,1,1,1,1,1,0,3,2,2,4,0,2,1,1,4,6,5,5,5,4,4,6,6,5,6,7,8,7,5,5,6,7,7,5,5,5,4,2,1,0,0
2022-04-02 10:00:00,1,2,3,0,4,4,9,13,15,6,14,12,13,14,14,13,13,12,13,0,11,7,7,3,1,2,2,0,3,1,3,0,5,2,3,2,5,5,5,4,2,5,3,6,5,6,7,3,6,6,5,5,5,4,5,5,4,3,3,4,4,3,2,0,0,0,0
2022-04-02 11:00:00,1,4,5,3,2,6,12,8,7,3,2,7,8,0,9,13,12,9,10,8,3,0,7,7,4,2,1,2,1,0,1,5,0,2,1,3,4,3,0,0,4,7,5,6,7,6,5,6,4,9,6,6,7,6,4,5,5,6,1,7,5,5,5,2,4,2,0
2022-04-02 12:00:00,2,5,7,8,4,3,8,13,11,10,11,6,7,7,9,11,8,6,6,6,5,5,4,5,4,2,2,1,1,3,4,5,0,4,1,1,0,4,3,4,3,5,7,8,9,9,4,0,10,8,11,12,11,10,7,5,5,3,3,4,4,5,3,2,0,1,0
2022-04-02 13:00:00,2,3,4,15,16,17,25,26,27,24,22,21,22,24,21,20,18,16,17,15,15,11,10,3,2,0,1,2,2,4,7,2,3,4,0,6,4,5,5,0,3,3,4,13,14,13,12,11,12,7,13,12,10,8,11,8,9,9,9,8,6,7,7,6,5,5,0
2022-04-02 14:00:00,4,8,9,0,11,6,10,14,14,7,10,6,14,13,13,14,13,10,10,2,9,10,7,8,7,7,4,3,1,2,3,0,0,5,5,3,3,1,2,2,4,5,2,8,10,9,10,10,6,10,10,9,10,7,11,12,8,9,6,4,7,8,6,2,1,6,0
2022-04-02 15:00:00,1,2,0,0,9,8,10,6,7,7,7,7,7,8,6,5,8,7,6,0,9,0,5,2,0,0,0,0,1,2,3,2,2,2,3,2,4,4,5,2,4,5,0,12,12,15,17,15,19,18,13,13,10,14,13,15,12,10,8,6,4,4,4,3,2,0,0
2022-04-02 16:00:00,2,2,1,1,5,9,9,5,11,11,13,16,10,12,16,15,13,12,10,13,9,12,8,6,5,2,0,1,0,1,3,2,4,3,3,3,4,2,3,3,0,0,1,5,11,18,14,13,19,19,21,23,20,13,10,8,7,8,0,7,5,3,4,0,0,0,0
2022-04-02 17:00:00,4,0,3,0,4,4,6,9,5,6,7,10,12,5,16,10,8,6,7,8,9,10,7,9,6,8,4,3,3,6,0,7,1,5,2,6,7,5,3,4,3,3,5,11,12,12,11,13,17,17,21,19,15,12,11,10,6,8,6,6,5,5,4,3,3,2,0
