Unnamed: 0,1_장지공영차고지,2_아이코리아,3_송파글마루도서관.버들어린이집,4_문현고등학교,5_문현중학교,6_건영아파트,7_문덕초등학교.문정고등학교,8_문정동푸르지오아파트,9_문정동래미안아파트,10_가락동쌍용아파트,11_가락동극동아파트,12_오금공원앞,13_오금동현대아파트,14_한양삼익아파트,15_송파동한양1차아파트,16_송파2동한양아파트,17_잠실여고후문,18_송파사거리,19_송파책박물관.헬리오시티,20_석촌동남현교회앞,21_배명중고교,22_송파구민회관구의회,23_삼전역,24_잠실우성4차현대아파트,25_잠실근린공원.성현교회,26_아시아선수촌아파트,27_잠실종합운동장,28_강남경찰서면허시험장,29_삼성역7번출구,30_봉은사역5번출구.광동한방병원,31_노블발렌티웨딩홀,32_서울의료원강남분원,33_강남경찰서.강남운전면허시험장,34_잠실종합운동장,35_아시아선수촌아파트,36_아시아선수촌아파트삼거리.성현교회,37_잠실우성4차현대아파트,38_삼전역,39_송파구민회관구의회,40_배명중고교,41_석촌동남현교회앞,42_송파책박물관.헬리오시티,43_송파사거리.석촌시장,44_잠실여고후문,45_한양공원,46_송파2동한양삼성아파트,47_삼익아파트미성아파트,48_송파경찰서.오금역,49_가락래미안앞,50_송파중학교,51_문정래미안현대아파트앞,52_문정동대우아파트,53_문덕초등학교.문정고등학교,54_건영아파트앞,55_문현중학교,56_송파구립산모건강증진센터,57_송파파인타운10단지.13단지,58_송파파인타운11단지,59_아이코리아앞,60_장지공영차고지
2022-03-13 10:00:00,4,1,5,6,7,4,10,9,10,6,8,9,11,12,13,14,9,13,9,10,10,9,8,12,14,12,9,3,1,0,0,0,2,14,14,15,14,14,7,12,10,8,6,6,5,4,4,3,2,6,2,4,3,1,2,3,4,2,0,0
2022-03-13 11:00:00,2,4,1,2,5,6,3,5,5,2,5,8,8,9,8,8,7,6,8,10,10,11,14,15,18,11,8,5,1,1,3,2,1,4,5,3,4,5,8,4,6,6,5,3,7,6,4,5,7,8,7,8,8,5,1,1,0,0,0,0
2022-03-13 12:00:00,1,1,1,3,6,7,4,10,7,9,2,8,8,7,7,8,7,8,9,10,10,10,12,13,16,14,8,5,4,1,2,2,1,7,7,8,6,7,5,6,5,7,8,7,6,5,9,9,7,9,7,8,7,6,4,3,1,0,1,0
2022-03-13 13:00:00,1,0,0,2,4,5,7,8,8,5,6,7,10,11,8,10,11,10,13,17,17,14,15,18,23,21,10,8,4,5,3,0,2,5,6,8,8,9,10,9,7,8,6,0,3,6,8,5,6,7,6,7,6,4,3,2,2,1,0,0
2022-03-13 14:00:00,2,3,2,2,5,5,7,9,4,7,9,10,10,9,7,13,17,17,9,14,13,14,16,17,20,16,11,5,2,1,6,1,5,11,12,9,10,8,13,14,12,10,8,6,5,8,11,11,9,8,9,9,8,7,1,1,1,1,0,0
2022-03-13 15:00:00,3,0,0,3,5,0,7,5,7,8,6,6,15,12,10,9,11,11,17,16,15,12,11,12,13,12,7,6,5,3,7,3,1,8,9,11,6,10,9,8,9,6,9,10,6,7,7,8,4,11,10,11,11,7,3,4,3,1,0,0
2022-03-13 16:00:00,1,2,0,3,5,5,7,7,9,5,7,10,6,14,13,13,14,16,17,18,16,15,9,13,17,12,6,4,2,5,8,1,7,10,11,10,8,9,7,8,8,8,8,9,8,5,6,8,8,6,6,5,4,2,3,3,2,1,0,0
2022-03-13 17:00:00,1,0,0,0,7,10,9,11,9,6,4,6,6,5,10,7,4,14,14,12,8,8,8,12,13,5,1,0,3,4,3,5,3,9,10,10,12,15,9,9,10,11,11,12,10,10,7,6,5,7,8,5,4,2,4,4,1,2,0,0
2022-03-13 18:00:00,1,0,2,1,6,7,5,6,6,3,4,3,4,7,4,6,5,5,7,7,3,6,5,7,8,6,3,0,5,3,2,0,4,9,11,11,12,14,12,10,8,10,8,7,8,7,8,10,9,12,12,8,7,6,5,4,2,1,3,0
2022-03-13 19:00:00,1,0,0,2,4,4,5,6,3,1,1,2,4,4,5,4,4,7,6,5,5,5,6,6,9,9,5,2,1,1,2,2,3,12,15,12,11,9,8,8,7,7,13,6,12,10,9,4,4,4,5,3,3,1,2,3,4,2,0,0
2022-03-13 20:00:00,1,1,2,1,7,8,5,6,2,5,5,3,8,5,4,5,8,3,6,5,6,4,5,7,3,6,4,3,4,2,2,2,4,12,13,12,11,9,8,7,6,6,9,10,9,5,7,2,1,0,1,0,0,2,1,5,0,2,0,0
2022-03-13 21:00:00,1,0,1,0,2,0,4,3,2,3,2,5,7,6,7,6,3,8,8,9,5,6,4,4,3,4,10,6,4,5,6,4,7,17,20,17,12,13,12,11,9,6,6,5,4,5,8,5,6,6,5,6,2,0,3,4,2,1,0,0
2022-03-13 22:00:00,0,0,0,0,4,1,6,8,7,6,2,4,3,3,2,2,3,4,3,3,1,4,3,0,2,1,0,1,3,1,0,0,4,9,10,9,7,7,9,10,8,7,6,5,4,2,5,5,4,2,3,2,5,0,3,4,2,2,0,0
2022-03-13 23:00:00,4,1,0,3,3,4,4,4,2,3,5,4,6,5,5,3,2,6,6,5,3,4,2,3,2,3,2,0,1,1,0,0,2,8,7,5,6,5,6,5,3,3,4,3,2,0,3,4,1,3,2,2,1,0,1,0,1,0,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,0,2,0,4,6,1,0,5,2,0,0,7,8,9,8,0,0,0,0,0,8,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,0,0,1,2,1,2,3,4,1,2,0,2,5,2,3,6,0,3,5,5,4,6,7,8,10,7,4,2,3,2,1,0,0,1,1,2,4,4,5,7,6,5,6,0,4,2,5,3,2,3,2,1,2,0,0,1,0,0,0,0
2022-03-14 06:00:00,2,1,1,2,2,3,2,2,2,5,3,4,4,5,5,2,3,4,5,10,13,16,18,12,15,12,5,4,3,3,3,2,1,4,5,3,3,4,5,6,5,6,5,5,4,5,9,5,5,9,4,5,4,1,3,4,0,2,0,0
2022-03-14 07:00:00,12,12,13,11,12,10,11,11,19,22,25,24,18,19,22,23,23,24,30,35,25,29,34,43,59,45,13,8,12,9,3,2,1,6,7,8,10,10,10,11,15,16,18,18,15,17,23,15,13,24,24,18,14,12,6,5,6,1,3,0
2022-03-14 08:00:00,2,3,2,4,6,6,9,11,10,10,10,15,16,19,23,23,23,23,32,35,30,36,38,43,62,56,30,14,26,25,9,4,3,10,12,7,8,10,14,22,23,29,26,23,16,22,21,8,9,14,13,9,10,9,3,5,3,2,1,0
2022-03-14 09:00:00,3,2,1,2,4,4,4,4,6,4,9,11,9,9,9,10,9,7,9,13,13,20,20,25,33,31,15,7,8,7,3,2,2,8,9,8,7,9,8,7,5,7,6,5,3,6,7,3,2,8,6,5,4,3,1,3,2,0,1,0
2022-03-14 10:00:00,1,1,2,2,3,2,4,7,3,6,5,4,9,8,8,7,8,5,9,10,10,10,11,14,17,15,8,6,4,1,2,2,3,4,4,5,3,4,3,4,3,8,8,6,5,3,4,5,5,6,4,2,4,2,0,0,1,1,1,0
2022-03-14 11:00:00,1,1,2,3,2,0,3,6,5,6,6,6,6,6,7,3,7,6,7,10,8,6,6,6,9,6,3,1,2,2,3,4,6,6,7,6,5,6,8,8,8,10,10,9,7,4,6,6,4,7,6,5,4,1,2,5,4,3,1,0
2022-03-14 12:00:00,1,0,2,2,3,6,7,9,10,11,9,10,7,6,8,9,7,7,8,10,10,9,12,13,14,15,6,3,3,0,2,3,5,9,10,10,10,9,12,11,10,11,8,8,8,8,10,9,7,6,8,6,3,3,1,2,2,1,1,0
2022-03-14 13:00:00,1,1,1,4,6,8,8,7,9,11,11,7,11,7,7,9,10,11,11,13,13,14,14,13,12,14,7,5,5,2,2,1,3,12,14,4,4,5,6,8,7,8,10,8,7,7,8,7,7,9,8,5,5,5,3,3,2,0,0,0
2022-03-14 14:00:00,1,2,3,4,10,5,12,6,7,4,6,6,7,7,7,7,7,9,8,8,7,8,9,10,11,8,6,5,1,2,3,3,4,12,9,9,5,5,6,6,4,4,8,7,5,6,7,6,5,7,9,5,2,2,1,4,3,1,1,0
2022-03-14 15:00:00,1,2,4,5,7,8,15,26,26,14,11,9,10,10,13,9,16,16,12,11,14,12,7,9,11,11,2,3,3,5,4,3,5,22,24,24,18,14,13,19,18,20,18,16,17,13,13,10,8,10,8,7,18,5,17,19,18,17,14,0
2022-03-14 16:00:00,2,4,4,2,7,7,10,10,9,10,7,9,10,14,13,13,11,12,11,12,10,9,8,9,9,5,2,3,3,3,4,5,4,12,16,11,10,11,9,14,12,11,12,14,12,11,15,11,9,11,9,9,6,6,3,4,1,1,0,0
2022-03-14 17:00:00,1,2,2,4,10,9,11,13,13,12,12,12,20,20,15,15,15,15,15,14,13,15,15,14,20,16,7,5,2,6,8,9,11,22,22,22,16,16,15,15,14,15,14,14,16,13,15,11,10,11,12,10,9,3,5,8,4,4,3,0
2022-03-14 18:00:00,4,5,4,4,10,12,12,18,19,17,16,14,23,20,21,22,22,25,22,19,17,15,14,14,15,12,4,5,7,9,16,18,28,31,32,26,24,24,25,25,26,25,22,19,17,15,13,15,14,17,14,10,8,8,5,6,4,3,1,0
2022-03-14 19:00:00,1,2,2,3,5,7,8,11,7,6,5,6,16,13,6,7,8,13,12,13,12,8,6,7,7,5,2,1,3,5,5,6,9,34,34,19,20,18,19,17,14,14,15,12,10,8,9,9,10,12,9,9,8,7,5,12,11,9,8,0
2022-03-14 20:00:00,0,0,1,2,6,7,8,9,5,8,7,6,8,6,7,9,3,9,10,7,5,6,5,7,5,5,1,1,2,3,4,5,7,21,23,20,17,16,13,13,10,8,8,7,6,8,7,5,5,6,5,4,2,3,2,5,3,2,1,0
2022-03-14 21:00:00,1,0,0,0,4,1,4,6,5,4,5,5,7,6,4,5,7,5,5,5,4,5,4,3,4,5,4,0,3,5,6,9,11,28,29,26,19,17,15,14,13,10,11,12,11,7,10,8,8,7,8,6,4,3,5,5,3,2,1,0
2022-03-14 22:00:00,0,0,0,1,8,6,8,10,8,6,6,4,9,8,10,9,9,9,8,8,7,5,4,4,5,4,2,1,3,4,6,7,6,19,20,14,13,12,11,8,7,7,8,7,7,9,13,12,11,12,9,6,4,6,5,5,2,3,2,0
2022-03-14 23:00:00,1,0,0,0,1,2,1,4,0,0,1,2,5,5,2,3,3,7,6,3,2,5,4,4,3,2,0,3,3,3,1,0,4,12,14,8,9,7,11,10,6,4,9,8,7,5,4,3,3,2,2,1,0,0,4,3,0,1,0,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,2,4,0,5,7,0,0,6,1,0,0,7,9,8,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,0,0,0,1,1,2,2,2,1,0,0,2,3,2,4,5,0,2,0,4,5,6,5,7,9,8,5,5,3,3,1,0,0,1,2,3,4,5,1,6,5,6,6,1,4,0,3,2,3,3,2,3,4,0,3,2,0,0,0,0
2022-03-15 06:00:00,1,0,0,3,4,4,5,6,4,5,6,4,2,3,3,2,2,4,3,5,3,8,10,10,13,13,4,3,5,5,5,3,1,4,2,4,5,4,6,5,6,6,5,3,0,5,7,4,5,6,6,7,4,6,4,3,0,2,1,0
2022-03-15 07:00:00,10,7,11,10,11,13,14,18,21,21,23,26,17,16,20,20,23,18,27,34,23,25,28,32,38,35,16,15,10,10,2,1,2,5,6,9,11,11,9,10,12,16,19,18,12,13,10,10,12,24,23,11,8,6,4,4,0,1,0,0
2022-03-15 08:00:00,3,4,3,5,13,12,10,13,16,16,17,17,20,24,20,18,17,19,30,36,36,44,44,50,64,50,24,12,23,23,10,3,2,7,6,5,6,11,15,19,20,28,25,24,23,20,22,8,7,12,14,11,7,6,3,7,3,6,2,0
2022-03-15 09:00:00,2,2,2,4,9,6,4,5,9,8,8,10,13,15,13,12,13,9,11,13,16,18,18,25,34,30,14,12,9,10,5,2,1,9,8,7,6,5,9,9,11,10,6,9,7,6,7,5,5,9,9,7,6,5,3,2,2,0,1,0
2022-03-15 10:00:00,0,1,1,1,3,2,4,6,5,5,5,5,7,8,10,8,7,7,8,9,8,8,12,13,15,14,7,7,7,5,3,3,4,11,11,5,4,4,5,4,5,5,5,5,4,8,9,6,5,6,5,4,3,2,1,2,2,0,1,0
2022-03-15 11:00:00,1,3,0,4,5,3,4,7,7,4,3,4,6,8,9,5,3,11,11,10,9,8,9,9,12,10,4,3,4,2,1,0,2,3,4,4,3,5,4,6,5,5,6,5,3,3,4,7,5,7,3,3,4,5,2,1,0,0,0,0
2022-03-15 12:00:00,2,0,1,1,3,4,6,7,6,5,5,6,10,5,8,7,8,7,10,11,11,11,11,11,12,8,5,4,1,2,3,2,4,8,9,8,6,12,11,17,16,14,14,11,9,10,12,10,11,12,10,3,6,4,3,1,0,0,0,0
2022-03-15 13:00:00,0,3,1,4,6,5,8,9,9,7,8,8,6,6,7,7,8,7,6,9,10,8,9,9,13,11,6,5,2,3,4,3,6,5,9,8,6,11,13,9,8,9,6,7,7,6,6,8,5,8,7,9,8,6,5,3,2,1,0,0
2022-03-15 14:00:00,1,3,4,6,5,4,7,7,6,5,6,5,10,10,9,10,9,11,12,12,12,12,11,11,14,11,9,7,3,2,2,2,3,8,8,6,8,7,7,6,6,6,7,10,6,7,5,6,5,6,6,4,5,4,2,2,1,0,0,0
2022-03-15 15:00:00,1,1,2,6,5,6,8,18,18,16,10,9,12,16,18,17,13,12,13,12,11,7,6,7,7,6,3,3,7,5,4,5,4,13,12,11,11,8,6,7,6,6,7,5,6,7,12,14,13,12,10,8,10,7,8,7,5,1,4,0
2022-03-15 16:00:00,3,3,5,7,10,12,11,12,12,10,9,10,9,10,9,10,14,12,10,9,8,7,6,7,8,7,2,1,2,2,3,3,5,21,20,17,14,13,12,21,20,21,18,18,19,15,18,18,20,17,13,10,8,7,4,4,2,1,0,0
2022-03-15 17:00:00,3,2,4,5,8,10,12,13,13,12,14,17,16,14,16,17,16,14,13,13,9,9,7,7,8,7,2,3,4,5,9,15,15,24,24,23,21,18,14,16,15,17,14,15,14,13,13,12,15,13,11,8,7,5,4,4,2,3,1,0
2022-03-15 18:00:00,2,4,2,4,13,12,14,17,17,16,14,14,20,20,22,21,19,19,16,17,16,15,12,12,15,12,4,3,6,6,13,17,23,41,45,37,31,25,29,23,21,20,22,22,18,15,15,13,11,13,13,14,9,7,4,9,8,5,2,0
2022-03-15 19:00:00,2,1,1,2,9,8,10,11,10,9,9,10,19,11,10,10,11,10,8,8,7,7,8,8,7,4,7,5,5,3,3,5,11,26,25,24,23,23,23,21,15,14,14,15,13,10,9,11,10,10,9,7,6,5,3,8,7,2,0,0
2022-03-15 20:00:00,4,1,3,0,6,4,5,6,6,6,4,5,8,9,5,12,11,9,10,9,10,8,7,6,9,9,7,5,6,9,9,10,8,20,24,18,17,16,16,13,11,10,10,10,10,9,8,5,6,8,5,6,5,4,4,5,3,2,0,0
2022-03-15 21:00:00,1,0,0,0,5,2,6,5,4,3,3,4,7,7,8,9,9,9,9,8,5,6,2,4,3,3,2,2,3,4,4,6,21,16,23,21,19,11,11,12,10,10,7,7,5,7,5,7,8,7,6,4,4,6,3,5,4,2,1,0
2022-03-15 22:00:00,1,0,0,2,6,0,8,9,10,7,6,7,8,6,5,4,5,8,5,6,5,7,3,3,2,5,3,1,2,3,5,4,9,23,27,19,18,15,14,13,9,9,9,8,8,7,8,9,8,13,14,13,11,10,8,8,4,2,2,0
2022-03-15 23:00:00,1,1,0,0,2,4,3,4,3,3,4,5,7,6,4,2,0,8,5,4,4,5,1,4,2,3,2,2,5,3,4,1,2,14,15,14,17,18,15,11,9,8,5,7,4,7,5,4,5,6,5,3,2,3,2,5,3,1,0,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,1,2,0,4,5,1,0,0,4,0,0,6,8,9,0,0,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,0,1,0,2,0,3,2,3,2,2,2,2,3,3,10,3,1,4,3,2,4,7,6,6,6,4,5,4,2,1,1,0,0,0,0,2,4,4,2,4,0,6,6,8,7,8,10,8,8,9,7,6,6,0,4,3,0,0,0,0
2022-03-16 06:00:00,2,0,0,3,3,3,4,5,2,2,3,4,3,3,3,3,0,6,7,7,5,7,8,15,16,14,11,2,5,5,3,1,2,3,4,4,5,6,5,4,5,4,3,0,4,3,6,3,4,5,7,6,5,4,2,4,0,2,3,0
2022-03-16 07:00:00,15,17,16,13,9,10,9,11,16,18,21,24,15,17,20,21,22,18,27,32,21,25,31,36,47,41,16,12,12,9,3,3,2,4,4,6,8,11,9,14,16,19,19,14,12,12,13,8,8,23,25,16,14,11,3,3,4,0,2,0
2022-03-16 08:00:00,4,5,4,7,8,11,12,14,12,12,11,16,15,18,19,23,21,22,27,29,36,41,44,54,63,58,39,21,21,19,4,2,3,14,12,8,10,12,13,19,20,26,22,21,20,22,30,11,11,12,12,9,7,5,3,5,3,3,1,0
2022-03-16 09:00:00,1,2,3,3,5,4,6,8,8,7,6,7,9,12,17,18,16,13,15,16,23,23,29,33,45,43,23,14,9,11,4,3,2,7,5,7,6,8,11,9,11,9,8,8,7,9,10,5,5,6,9,8,7,4,1,1,1,2,1,0
2022-03-16 10:00:00,1,0,1,3,4,4,8,9,9,7,6,7,6,5,8,7,6,9,10,11,10,11,11,15,16,12,6,4,5,3,3,0,1,8,5,6,3,6,6,7,6,8,6,4,4,5,4,2,2,3,4,2,1,2,2,3,3,4,3,0
2022-03-16 11:00:00,1,2,1,3,6,7,7,7,8,7,7,7,6,5,7,4,5,5,6,6,6,7,7,9,10,12,10,5,3,1,3,2,4,9,7,4,8,5,5,8,7,7,6,6,4,5,7,8,10,6,7,6,5,2,3,2,1,0,0,0
2022-03-16 12:00:00,2,3,0,1,4,3,5,4,7,5,5,6,7,7,6,7,5,7,8,5,7,8,9,7,10,8,5,3,5,3,2,3,4,8,9,7,6,7,7,8,10,12,16,15,13,10,8,7,9,10,8,7,4,8,4,2,1,0,0,0
2022-03-16 13:00:00,1,2,0,3,3,4,5,8,7,5,7,7,8,9,10,10,10,9,10,10,11,10,12,12,13,11,7,5,2,2,1,1,2,6,7,7,9,5,7,9,6,10,4,4,7,5,7,6,5,5,6,6,4,5,2,2,0,1,0,0
2022-03-16 14:00:00,3,4,0,4,6,1,7,9,6,2,7,7,6,9,8,7,7,9,8,4,6,6,7,7,9,9,7,5,2,3,3,3,5,6,7,7,7,7,6,8,7,8,9,10,9,6,10,5,4,6,3,7,6,2,3,2,2,1,1,0
2022-03-16 15:00:00,1,4,2,11,14,7,10,14,13,9,8,7,12,8,10,11,10,9,9,10,9,7,8,9,10,8,5,2,4,4,5,0,4,20,20,16,14,14,14,12,13,13,9,10,9,9,8,16,16,12,8,10,19,4,15,6,16,5,15,0
2022-03-16 16:00:00,5,4,7,3,8,6,10,12,12,11,9,10,10,11,13,14,14,12,11,12,13,11,12,14,13,11,4,2,5,6,4,10,6,13,15,14,12,11,17,28,28,25,23,23,19,15,17,15,14,18,16,14,7,6,5,4,3,3,2,0
2022-03-16 17:00:00,2,2,5,6,8,9,14,17,19,17,15,13,15,15,15,12,11,11,13,14,10,10,8,8,8,8,4,3,4,4,11,12,8,17,18,15,14,17,16,17,17,18,19,19,17,17,13,13,12,7,7,8,13,12,5,5,4,1,2,0
2022-03-16 18:00:00,3,3,4,4,9,9,10,12,12,10,10,12,18,19,19,19,16,14,13,14,13,12,12,12,15,14,8,4,8,6,14,18,24,39,42,33,35,30,30,27,23,19,18,18,17,16,18,11,9,14,11,9,7,6,4,10,9,5,4,0
2022-03-16 19:00:00,2,1,1,2,6,5,9,12,11,11,10,11,15,13,10,11,10,10,10,12,12,8,8,10,7,6,4,5,3,4,8,9,15,36,37,28,27,28,24,20,17,13,16,13,12,11,16,11,11,17,15,12,11,9,4,8,8,7,5,0
2022-03-16 20:00:00,1,1,1,3,5,6,6,9,10,8,8,8,13,10,9,11,10,11,7,9,8,6,6,5,8,5,4,2,6,5,4,5,5,20,19,15,17,18,19,19,17,13,15,10,11,11,11,11,8,5,7,7,5,3,3,4,3,1,0,0
2022-03-16 21:00:00,0,2,0,1,5,3,7,9,8,4,4,4,5,6,5,6,9,9,7,6,8,8,7,6,9,5,3,3,4,5,4,7,25,20,26,22,17,16,15,14,10,12,12,8,3,6,5,8,7,6,4,6,6,5,5,7,6,3,2,0
2022-03-16 22:00:00,0,0,0,1,5,6,7,9,6,5,4,4,8,9,11,9,9,7,5,4,3,3,5,4,5,6,4,2,4,6,8,10,13,18,17,19,15,15,16,12,9,8,9,11,9,7,8,7,6,6,6,7,2,2,6,7,4,4,1,0
2022-03-16 23:00:00,0,0,0,0,2,2,3,3,3,2,3,3,4,3,3,5,6,6,4,2,5,4,6,4,5,4,3,3,2,1,2,2,4,15,16,10,9,8,10,11,9,6,9,8,8,6,6,4,5,5,3,3,3,0,2,3,0,1,0,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,0,1,0,3,6,0,0,2,1,7,0,8,10,9,0,0,8,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,0,1,0,2,3,4,5,1,4,0,0,3,3,0,3,0,1,4,4,3,5,9,8,6,4,5,3,4,3,1,1,0,0,1,1,3,2,2,4,5,5,6,5,1,4,3,6,4,2,3,3,0,3,0,2,1,0,0,0,0
2022-03-17 06:00:00,1,1,1,2,3,3,3,4,2,2,4,4,4,6,7,0,0,2,8,9,10,6,9,10,13,13,9,1,5,3,2,0,1,4,5,4,4,2,3,3,4,5,4,3,5,6,6,4,2,5,7,6,5,5,1,5,0,4,3,0
2022-03-17 07:00:00,9,8,6,7,8,9,8,12,18,19,19,23,15,13,18,21,23,22,26,30,22,20,25,26,33,24,10,7,11,9,3,2,1,5,5,12,13,17,19,18,19,25,26,16,14,15,11,9,9,16,16,9,6,7,4,2,2,1,1,0
2022-03-17 08:00:00,4,3,4,6,10,11,12,14,11,13,13,16,17,17,18,18,18,19,24,28,28,31,34,40,54,48,27,18,38,41,7,4,3,10,9,11,10,11,14,22,24,27,25,23,20,19,22,8,8,17,19,12,9,7,4,8,0,7,3,0
2022-03-17 09:00:00,2,3,2,4,6,4,5,6,6,8,8,6,8,10,11,13,13,13,16,16,17,19,19,26,32,25,15,10,12,11,4,2,2,9,8,6,8,9,4,11,9,8,8,7,7,6,8,7,6,10,7,7,9,7,3,2,0,0,1,0
2022-03-17 10:00:00,0,0,1,2,2,4,5,7,6,5,4,3,5,6,6,6,7,6,10,11,13,13,12,10,12,10,7,6,4,3,2,0,2,8,8,5,5,5,5,6,5,6,7,6,4,3,3,2,3,4,2,1,1,1,2,4,0,3,1,0
2022-03-17 11:00:00,1,2,0,3,5,2,6,5,6,5,3,4,6,7,6,7,7,6,7,9,7,6,11,7,9,11,8,3,4,4,3,0,4,7,8,6,6,6,5,6,7,5,6,5,5,6,7,11,10,12,4,6,3,4,1,1,1,0,0,0
2022-03-17 12:00:00,1,1,1,2,4,0,4,6,4,6,5,7,8,6,6,7,6,6,7,8,8,10,11,11,13,12,5,2,2,2,2,0,2,4,5,6,6,8,9,13,14,14,12,11,5,9,7,5,5,11,8,7,3,5,4,3,2,1,1,0
