Unnamed: 0,1_정릉북한산국립공원입구,2_정릉산장아파트,3_정릉4동주민센터.경국사,4_삼덕단지.성북구립최만린미술관,5_정릉3동주민센터앞,6_고려대사범대학부속고등학교,7_청덕초교,8_국민대학교앞,9_롯데아파트,10_일성아파트,11_평창동주민센터,12_평창파출소,13_갑을씨티텔앞,14_세검정초등학교,15_상명대입구.석파랑,16_하림각,17_자하문터널입구.석파정,18_부암동주민센터.무계원,19_자하문고개.윤동주문학관,20_청운중학교,21_경복고교,22_신교동,23_통인시장종로구보건소,24_경복궁역,25_경복궁,26_안국동,27_조계사,28_종로1가,29_KT광화문지사,30_경복궁역,31_통인시장종로구보건소,32_효자동,33_경복고교,34_청운중학교,35_자하문고개.윤동주문학관,36_부암동주민센터.무계원,37_자하문터널입구.석파정,38_하림각,39_상명대입구.세검정교회,40_세검정.상명대,41_세검정초등학교,42_화정박물관,43_서울예술고등학교.평창동주민센터,44_예능교회,45_벽산평창힐스아파트,46_롯데아파트,47_평창동삼성아파트,48_국민대앞,49_청덕초등학교,50_정릉3동주민센터앞,51_삼덕단지.성북구립최만린미술관,52_정릉4동주민센터.경국사,53_정릉대우아파트,54_정릉북한산국립공원입구
2022-03-14 08:00:00,4,13,15,18,19,13,12,11,12,15,16,23,25,26,29,33,34,39,35,23,21,29,25,17,13,11,7,10,27,34,31,27,16,26,24,24,25,25,24,25,21,19,16,15,14,14,12,9,3,2,4,1,0,0
2022-03-14 09:00:00,1,3,6,9,11,10,10,8,11,9,13,12,12,13,13,14,17,17,18,12,17,19,18,15,14,7,4,2,8,14,13,11,10,0,9,8,7,7,8,4,7,5,5,4,3,4,2,2,0,1,0,3,0,0
2022-03-14 10:00:00,1,3,4,6,8,7,6,4,5,7,10,7,6,11,11,9,10,13,12,11,11,20,20,14,11,10,8,3,7,8,7,6,7,4,5,4,2,2,1,5,3,0,2,2,2,1,0,1,2,2,0,1,0,0
2022-03-14 11:00:00,1,3,2,4,7,5,8,6,7,8,10,13,11,16,16,12,15,15,17,0,20,15,18,15,9,6,4,4,8,10,12,11,14,8,8,7,9,10,6,6,5,4,7,6,0,5,1,0,4,3,2,1,2,0
2022-03-14 12:00:00,3,2,4,4,8,0,4,4,5,6,8,10,11,10,8,12,6,11,12,8,14,14,12,11,8,6,3,4,10,12,11,6,10,11,8,5,10,10,10,11,10,8,6,7,4,6,6,5,2,3,3,1,0,0
2022-03-14 13:00:00,1,2,3,5,7,7,6,4,3,5,5,7,0,8,9,7,10,9,8,8,12,13,14,11,11,7,8,5,7,9,9,8,10,10,6,7,11,9,8,7,9,5,5,5,2,4,3,3,2,1,2,0,1,0
2022-03-14 14:00:00,1,3,0,4,4,5,4,3,5,9,1,6,4,7,11,8,0,9,0,12,12,15,19,18,9,9,8,8,10,21,20,18,17,38,31,32,32,28,26,29,24,14,10,11,10,6,5,5,4,3,2,1,1,0
2022-03-14 15:00:00,2,3,3,4,4,3,4,2,4,6,12,11,0,7,6,5,6,12,7,6,26,25,25,15,12,10,11,12,11,13,13,13,26,28,25,24,29,28,20,29,25,21,17,15,9,5,5,6,6,15,18,12,6,0
2022-03-14 16:00:00,1,2,2,3,5,3,4,8,9,5,12,9,13,16,17,19,20,20,14,21,19,21,19,10,8,7,5,7,14,26,18,27,26,24,16,15,16,11,16,21,22,19,11,12,10,7,4,9,8,7,5,4,1,0
2022-03-14 17:00:00,1,3,5,7,3,7,6,14,16,7,4,18,0,15,23,24,24,25,26,27,28,25,22,13,11,10,7,11,19,26,27,25,26,24,21,20,19,18,15,16,19,18,16,12,8,8,7,9,8,7,5,5,3,0
2022-03-14 18:00:00,0,3,4,4,5,11,9,15,18,8,20,22,21,23,28,31,32,22,29,28,28,43,35,16,17,14,10,16,20,31,30,24,27,22,25,24,27,26,27,30,26,25,21,20,18,14,13,15,12,6,5,4,2,0
2022-03-14 19:00:00,1,2,2,2,5,4,2,3,3,3,4,10,10,8,10,8,7,7,9,0,9,13,13,10,7,6,7,12,27,28,25,19,25,24,21,20,18,21,20,19,19,16,12,13,10,8,8,12,11,9,6,3,1,0
2022-03-14 20:00:00,1,1,1,2,0,0,2,1,1,0,2,4,2,3,5,6,2,6,7,4,9,12,13,3,4,1,6,9,14,18,17,16,16,15,14,16,14,13,10,12,10,9,10,8,7,6,3,8,2,4,3,1,0,0
2022-03-14 21:00:00,1,0,2,1,1,0,1,3,1,2,6,0,3,2,0,0,0,1,2,0,2,4,3,4,3,3,4,8,11,21,19,20,19,14,17,13,18,17,18,11,14,12,12,10,10,9,5,12,5,7,5,3,2,0
2022-03-14 22:00:00,0,0,1,1,2,1,3,0,0,0,1,7,2,2,3,1,6,7,9,0,4,8,7,5,4,3,4,6,7,12,17,14,14,0,11,9,11,9,10,8,10,9,8,4,5,5,0,3,4,3,2,1,2,0
2022-03-14 23:00:00,0,1,0,0,0,1,5,2,0,6,0,6,0,5,0,4,5,1,0,0,1,1,0,2,0,1,1,3,7,8,6,5,0,0,5,7,8,7,7,3,6,5,4,2,2,1,1,7,0,4,3,4,2,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,0,1,2,4,3,0,3,2,1,3,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,1,1,1,2,1,2,3,0,3,2,3,3,2,3,0,4,0,2,0,3,2,0,1,5,3,4,3,4,2,3,0,0,0,0,1,1,4,0,0,0,4,2,3,0,1,0,0,0,0,0,0,2,0,0
2022-03-15 06:00:00,2,4,3,6,5,6,7,4,8,0,5,8,7,7,8,9,10,15,14,13,10,11,12,8,6,5,3,4,7,9,10,8,4,0,1,3,0,1,0,0,2,0,3,2,0,1,0,3,2,0,0,1,0,0
2022-03-15 07:00:00,8,22,32,24,12,14,16,11,16,18,19,29,32,40,43,51,53,41,43,36,19,18,18,15,11,7,6,14,21,41,36,31,18,7,7,6,5,6,4,4,7,6,5,4,0,0,2,1,0,3,5,1,0,0
2022-03-15 08:00:00,4,11,15,19,19,14,12,11,12,13,21,24,26,39,40,43,44,45,46,34,31,35,34,24,18,14,8,9,20,29,29,24,18,16,16,11,17,15,15,8,14,11,10,13,12,10,9,4,2,2,3,1,0,0
2022-03-15 09:00:00,1,3,5,7,10,7,5,5,6,9,9,10,10,13,11,16,16,19,24,0,22,27,26,15,11,8,4,4,9,17,16,13,9,6,11,8,7,9,5,6,8,7,6,7,7,6,5,6,4,2,3,2,0,0
2022-03-15 10:00:00,1,2,3,6,9,4,10,6,8,7,10,11,11,14,12,12,12,10,11,17,19,18,16,15,9,7,6,4,8,13,10,12,12,11,9,3,4,10,11,6,10,2,9,7,7,4,0,2,3,1,2,1,1,0
2022-03-15 11:00:00,1,2,1,3,4,0,2,4,4,5,8,10,9,11,4,11,13,9,9,5,13,19,18,12,10,8,4,9,12,14,9,9,14,13,14,7,7,8,5,7,5,7,7,6,5,4,5,4,5,4,1,3,2,0
2022-03-15 12:00:00,2,3,4,5,5,4,7,5,8,6,9,11,7,10,14,14,16,17,14,13,12,19,20,13,8,5,4,6,9,13,14,11,11,13,13,13,12,10,8,13,12,10,8,7,6,5,2,4,2,2,1,1,0,0
2022-03-15 13:00:00,2,2,2,4,6,7,7,6,7,7,7,10,10,11,11,12,13,10,12,0,13,15,17,11,9,6,4,10,15,21,8,22,21,19,15,14,13,12,7,13,12,10,4,9,7,5,3,2,0,4,3,3,2,0
2022-03-15 14:00:00,2,3,5,4,7,5,5,11,7,5,15,18,7,18,18,18,17,16,17,15,17,17,18,13,8,8,10,10,11,17,10,16,9,15,13,13,5,12,11,12,13,11,10,9,5,8,1,7,5,19,21,12,2,0
2022-03-15 15:00:00,5,2,4,3,5,8,8,7,9,11,10,11,0,12,13,14,17,11,18,15,17,20,19,13,9,7,7,9,11,15,16,14,14,31,30,31,32,33,32,30,28,24,13,10,8,4,5,7,4,5,3,1,3,0
2022-03-15 16:00:00,1,2,3,3,3,6,7,6,5,6,7,8,10,11,17,17,18,16,22,24,36,34,35,18,12,9,7,10,15,18,19,19,42,47,44,43,41,40,39,40,34,24,15,12,11,9,5,8,7,11,13,10,5,0
2022-03-15 17:00:00,2,2,3,4,8,10,14,16,9,17,15,17,10,16,26,28,27,27,28,28,28,34,34,18,14,13,11,11,23,33,31,27,27,26,24,24,18,22,17,21,20,18,15,16,16,10,9,12,10,10,7,5,2,0
2022-03-15 18:00:00,5,2,4,6,8,6,9,9,10,12,12,15,14,15,24,5,25,26,27,29,24,43,39,19,15,14,15,19,24,38,37,36,38,34,35,33,33,34,33,30,27,20,19,18,14,14,12,15,15,14,10,8,3,0
2022-03-15 19:00:00,1,0,2,4,5,0,3,1,5,6,9,8,0,9,10,3,9,10,1,0,10,16,15,12,10,10,9,9,14,21,19,20,22,23,21,23,20,25,18,11,23,20,17,14,10,9,2,8,8,6,3,2,1,0
2022-03-15 20:00:00,0,1,1,0,1,6,5,3,4,0,4,5,5,5,13,3,12,14,5,0,5,7,6,3,3,1,5,9,11,21,19,20,19,18,15,19,10,18,9,19,18,15,14,13,13,12,9,12,7,6,4,2,1,0
2022-03-15 21:00:00,1,1,1,0,1,2,3,4,3,1,0,5,1,2,0,4,5,7,6,3,5,15,18,8,5,6,4,7,16,19,20,12,12,0,12,17,14,13,9,11,10,9,7,6,5,5,2,7,5,6,5,3,1,0
2022-03-15 22:00:00,0,1,2,1,2,1,1,2,1,0,2,3,3,4,4,5,0,3,5,0,6,5,3,4,3,2,4,4,10,15,19,9,14,17,15,12,14,16,13,12,11,8,9,8,9,6,4,6,6,5,3,4,2,0
2022-03-15 23:00:00,0,0,0,0,2,1,1,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,2,2,6,8,6,7,4,3,3,3,2,6,1,5,3,4,4,3,2,3,1,0,2,1,1,3,0,1,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,0,1,2,3,2,3,2,1,2,3,0,0,3,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,1,0,0,2,1,1,1,0,1,0,3,4,0,3,4,4,3,0,5,2,0,6,6,5,2,3,0,2,3,1,2,0,0,0,0,1,0,0,0,0,3,2,4,3,4,0,2,0,0,3,0,3,1,0
2022-03-16 06:00:00,2,3,4,5,6,8,7,8,7,4,7,8,12,10,8,9,7,10,7,9,7,5,7,5,3,3,2,1,5,12,11,6,2,0,1,0,1,2,0,0,3,0,2,0,1,2,0,1,0,2,0,1,0,0
2022-03-16 07:00:00,5,22,29,15,15,16,18,11,19,21,26,35,35,39,37,38,40,40,41,40,21,21,18,11,8,7,3,7,18,35,30,26,24,8,5,9,5,6,0,8,8,9,6,5,4,1,4,5,1,5,6,0,0,0
2022-03-16 08:00:00,5,10,12,13,17,13,9,8,10,15,17,36,37,38,37,41,33,43,43,29,28,34,32,27,21,14,5,11,29,38,34,27,24,20,21,16,19,18,16,17,13,13,12,11,9,6,6,5,3,2,1,2,0,0
2022-03-16 09:00:00,3,4,4,7,9,7,8,8,9,11,14,15,17,19,18,15,17,16,17,16,19,23,20,13,11,8,4,4,15,17,16,13,12,10,12,8,6,7,5,4,5,0,6,5,0,6,4,4,3,3,2,2,1,0
2022-03-16 10:00:00,1,3,4,5,9,7,8,5,9,10,16,20,21,23,18,19,22,23,21,20,21,24,22,12,10,9,8,6,13,20,20,18,10,14,7,10,8,4,9,9,9,8,8,0,7,5,4,4,5,3,2,1,0,0
2022-03-16 11:00:00,2,3,2,4,6,4,7,6,10,6,11,14,9,15,13,16,18,17,17,9,12,13,12,13,11,7,4,4,9,22,12,12,21,18,10,6,5,6,3,7,4,8,6,4,3,4,1,4,0,3,2,1,1,0
2022-03-16 12:00:00,4,5,6,5,9,5,4,5,6,7,7,7,7,8,10,13,7,12,14,10,18,18,16,12,8,8,7,6,11,14,15,11,10,16,13,12,11,8,4,6,5,7,6,0,5,4,5,2,1,1,0,0,0,0
2022-03-16 13:00:00,2,4,5,7,8,4,11,9,8,3,8,12,11,11,8,12,12,17,17,6,16,18,16,10,8,8,5,5,11,13,11,12,11,7,10,8,7,10,8,10,9,8,9,5,8,7,10,5,5,7,2,6,1,0
2022-03-16 14:00:00,1,3,2,5,7,7,8,10,11,7,13,15,13,17,16,15,18,15,14,12,15,14,13,10,8,7,6,7,11,15,14,13,14,42,40,38,35,33,32,23,22,17,13,11,9,5,5,6,3,5,4,2,1,0
2022-03-16 15:00:00,2,3,3,3,4,6,7,6,7,9,9,11,10,12,22,16,21,24,25,19,28,24,23,20,17,16,14,17,12,18,15,17,19,21,22,23,23,22,24,32,30,22,18,17,16,14,12,8,6,19,17,13,8,0
2022-03-16 16:00:00,2,3,3,2,3,6,5,8,9,9,10,12,13,14,13,14,13,15,16,16,22,29,24,14,12,10,8,9,17,18,18,17,26,27,25,23,23,22,22,25,22,19,16,14,16,12,9,7,9,6,6,5,2,0
2022-03-16 17:00:00,2,3,3,4,5,5,11,15,16,13,18,22,21,22,24,24,24,26,29,19,33,41,40,19,17,16,12,14,21,25,23,21,22,18,21,18,16,15,16,17,17,17,15,13,12,9,8,15,0,7,6,5,2,0
2022-03-16 18:00:00,3,3,4,3,2,5,6,7,9,7,12,12,11,13,21,24,13,25,26,19,31,48,45,29,25,23,15,16,42,43,46,41,42,42,42,39,38,37,36,34,35,29,23,24,19,15,12,14,12,11,9,4,1,0
2022-03-16 19:00:00,1,1,3,2,6,8,4,4,6,4,7,8,8,8,10,10,6,8,9,9,13,14,11,6,9,10,7,13,25,30,30,32,33,28,29,27,28,25,23,20,25,22,18,18,14,10,9,9,8,4,3,2,1,0
2022-03-16 20:00:00,0,1,1,0,1,2,2,4,1,4,4,6,0,5,4,6,7,5,5,3,4,7,7,4,4,3,4,8,12,22,18,16,19,18,16,14,11,16,10,15,13,9,7,8,7,5,3,3,4,5,4,2,1,0
2022-03-16 21:00:00,0,3,1,2,3,2,5,3,4,4,3,5,0,7,0,2,0,4,2,0,5,8,8,7,4,4,5,8,13,17,17,16,18,17,15,14,14,13,13,14,12,11,10,9,8,8,4,10,4,6,5,4,2,0
2022-03-16 22:00:00,0,1,0,1,2,1,2,2,1,3,2,5,3,2,5,2,4,5,2,0,3,5,4,5,3,2,4,7,10,16,15,12,14,9,12,12,6,11,12,10,9,11,9,12,4,10,2,9,7,6,5,4,1,0
2022-03-16 23:00:00,0,1,2,1,2,1,2,2,0,7,2,8,0,7,6,5,3,0,0,0,1,0,1,4,0,4,3,3,7,7,5,12,11,0,10,9,8,6,3,9,8,5,4,4,5,4,3,4,2,2,2,1,0,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,0,1,2,3,5,0,4,3,0,4,0,0,5,0,0,0,6,7,0,0,6,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,2,3,1,3,0,2,2,2,0,1,3,3,0,1,2,3,0,4,2,3,2,0,1,3,2,3,2,4,5,4,4,0,2,0,3,0,1,0,0,0,4,1,3,0,1,1,0,2,0,0,1,2,0,0
2022-03-17 06:00:00,2,3,5,6,9,9,9,7,8,10,4,10,11,12,0,4,13,11,12,11,6,6,5,4,3,2,3,5,7,11,11,10,5,0,5,6,5,2,0,2,4,0,3,2,0,2,0,1,0,0,1,0,0,0
2022-03-17 07:00:00,8,18,21,15,12,10,12,10,16,17,22,29,32,33,35,41,43,43,42,25,20,22,18,15,9,8,5,8,15,25,23,12,7,4,3,7,2,4,0,8,12,2,8,3,2,1,0,0,0,1,1,0,0,0
2022-03-17 08:00:00,8,18,21,18,17,11,13,8,12,16,16,23,24,26,30,34,35,35,36,32,30,35,33,19,14,8,6,11,26,32,30,23,21,18,14,12,12,11,10,10,13,10,10,7,9,7,8,7,4,3,2,2,1,0
2022-03-17 09:00:00,1,4,5,7,11,12,13,7,10,9,11,14,12,17,13,19,18,20,22,21,22,24,23,16,10,8,5,3,14,24,25,21,19,16,11,7,9,8,2,7,8,6,7,6,5,6,0,4,3,3,0,2,1,0
2022-03-17 10:00:00,1,1,3,6,9,8,9,6,8,7,11,17,10,17,16,18,19,20,24,10,13,23,17,14,15,7,5,5,6,16,18,4,7,3,5,6,5,3,0,1,5,4,5,1,0,4,3,2,3,1,0,0,1,0
2022-03-17 11:00:00,4,6,5,6,7,4,4,5,8,5,7,9,10,10,12,9,14,14,15,14,16,17,16,11,9,8,5,6,9,16,17,16,15,11,11,9,5,7,7,6,8,8,7,8,7,4,3,3,2,2,2,2,0,0
2022-03-17 12:00:00,2,2,2,5,7,2,4,6,6,7,9,12,13,14,14,14,15,18,21,0,18,14,13,10,7,5,7,9,13,11,13,9,12,8,11,9,8,9,5,7,8,7,6,4,4,1,0,5,0,6,2,3,1,0
2022-03-17 13:00:00,3,3,4,5,7,7,8,6,7,7,9,11,12,10,12,12,12,12,12,9,12,15,16,16,12,7,8,9,10,10,12,13,14,13,12,5,11,9,4,13,9,12,8,5,6,5,3,3,3,4,0,2,3,0
2022-03-17 14:00:00,2,4,2,3,5,2,4,4,5,4,8,8,0,11,12,10,13,13,11,12,14,15,13,10,8,7,7,16,17,26,25,25,26,24,21,23,22,22,19,18,17,14,13,11,9,8,5,7,3,18,20,15,5,0
2022-03-17 15:00:00,3,4,3,3,5,5,1,4,7,9,9,16,5,16,17,10,11,16,19,12,22,19,20,13,8,8,6,11,13,18,20,22,23,35,33,34,32,35,34,31,26,24,19,17,13,11,10,9,8,6,2,4,3,0
2022-03-17 16:00:00,2,3,4,4,5,3,6,12,11,7,14,15,13,12,13,13,12,14,15,0,18,24,23,16,14,10,7,11,14,24,17,19,26,38,38,32,29,38,36,35,30,23,13,11,9,8,12,11,11,8,12,10,2,0
2022-03-17 17:00:00,2,4,7,6,2,6,7,10,10,9,15,20,15,18,21,19,17,19,23,25,26,28,28,17,15,13,7,13,21,29,30,28,26,25,21,20,21,22,12,21,17,16,13,12,9,11,11,8,9,7,7,5,3,0
2022-03-17 18:00:00,0,2,2,2,4,4,5,7,9,0,10,12,12,13,19,14,21,21,26,16,32,38,33,16,13,11,10,15,28,37,38,39,39,38,35,34,33,31,28,27,31,26,19,17,13,12,8,9,9,9,7,4,2,0
2022-03-17 19:00:00,0,1,3,2,3,3,4,3,3,2,3,5,3,3,6,8,0,7,6,7,6,10,13,13,6,3,6,11,26,31,32,31,31,30,15,30,31,29,29,26,22,19,18,14,11,9,5,10,10,6,4,3,1,0
2022-03-17 20:00:00,0,1,1,1,2,2,0,2,3,4,4,5,0,4,5,2,0,5,7,0,6,7,7,6,4,4,6,8,11,22,19,17,20,16,15,20,19,11,10,20,14,8,8,12,12,7,0,6,3,3,3,1,0,0
2022-03-17 21:00:00,0,2,1,0,1,0,2,3,4,3,4,4,3,4,5,0,4,4,5,0,6,7,8,7,3,3,5,7,13,19,16,14,18,17,16,14,9,16,3,15,15,12,6,11,9,7,6,8,6,5,3,2,1,0
2022-03-17 22:00:00,1,2,1,2,3,2,2,1,2,0,4,1,2,2,2,2,0,4,1,0,0,2,0,3,3,1,3,7,13,16,16,12,16,8,12,9,11,10,7,8,8,7,4,3,4,4,3,7,3,6,7,2,1,0
2022-03-17 23:00:00,0,0,0,0,0,1,2,3,3,4,3,6,5,3,0,1,0,2,0,0,2,0,2,2,0,0,4,6,9,11,10,9,7,8,8,7,3,5,4,6,6,5,5,1,5,3,0,7,6,4,3,2,0,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,0,1,1,2,1,2,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,2,3,0,1,4,2,5,3,1,0,4,3,0,4,5,6,5,6,3,4,3,8,7,5,1,2,0,3,5,4,0,0,1,0,3,1,0,0,0,0,4,0,0,5,0,0,0,4,0,2,0,1,0,0
2022-03-18 06:00:00,1,3,4,4,5,8,5,3,7,2,5,8,7,10,0,6,0,11,7,10,6,4,7,6,3,3,2,5,7,9,8,4,2,0,3,2,2,1,4,1,3,2,0,0,1,0,1,0,0,0,0,0,0,0
2022-03-18 07:00:00,2,19,26,12,11,13,12,14,16,16,19,28,29,32,33,35,32,34,33,31,18,20,19,12,9,7,6,15,21,41,39,36,12,10,9,9,6,8,0,3,12,8,7,0,5,4,5,5,3,2,2,1,0,0
2022-03-18 08:00:00,6,11,15,13,17,18,16,14,14,9,19,20,20,22,25,27,32,34,31,20,23,35,34,26,20,15,6,9,22,32,29,28,26,25,22,20,19,18,19,17,18,19,18,11,15,6,14,4,2,1,1,1,0,0
2022-03-18 09:00:00,1,4,7,5,11,5,12,7,8,9,11,11,10,11,17,18,19,21,22,21,24,25,26,20,10,9,7,8,11,12,11,9,8,4,5,4,3,0,0,4,4,4,3,0,7,5,6,3,3,4,3,2,0,0
2022-03-18 10:00:00,1,3,2,4,8,5,5,4,4,6,12,17,18,19,17,18,19,18,17,9,13,17,17,14,13,9,10,9,8,10,10,9,9,5,9,3,7,4,8,3,8,3,7,4,2,0,5,2,1,1,0,1,1,0
2022-03-18 11:00:00,2,3,1,4,7,9,7,5,9,10,11,13,6,13,10,10,10,12,13,0,12,14,14,12,12,10,8,8,11,20,17,16,15,12,10,8,8,9,8,8,7,6,6,7,3,8,5,5,5,3,0,1,2,0
2022-03-18 12:00:00,2,3,4,7,7,6,5,6,9,6,8,10,8,12,11,12,13,14,14,13,20,22,19,12,11,5,5,8,11,15,14,13,15,14,10,9,11,10,9,7,8,6,4,5,1,4,2,2,3,2,3,2,2,0
2022-03-18 13:00:00,2,3,2,4,4,6,6,7,10,8,8,11,12,9,13,14,9,13,12,0,26,27,25,14,14,12,7,6,11,18,19,18,21,22,21,19,20,20,18,19,15,11,9,6,5,4,1,6,5,4,3,2,2,0
2022-03-18 14:00:00,3,4,5,3,5,5,3,4,3,4,8,10,11,13,14,13,12,12,5,7,14,15,14,11,10,9,5,8,10,12,13,12,10,6,9,13,13,15,14,15,12,13,7,10,6,3,7,10,5,20,23,17,4,0
2022-03-18 15:00:00,2,2,5,2,6,6,4,5,5,8,10,12,10,15,16,10,18,19,22,16,17,19,19,14,9,8,7,9,13,18,21,19,21,43,41,42,40,17,36,15,33,24,13,9,7,4,0,8,2,7,6,5,3,0
2022-03-18 16:00:00,0,2,2,3,3,6,2,6,8,7,10,13,10,13,18,11,12,13,20,19,28,25,30,17,13,14,9,17,19,24,22,22,23,24,22,24,21,22,15,28,22,18,12,11,10,8,7,11,10,7,5,3,3,0
2022-03-18 17:00:00,1,2,4,5,6,11,12,12,14,6,15,19,19,16,18,22,21,22,23,22,23,30,29,16,9,9,10,13,15,26,24,26,26,23,21,24,23,23,22,20,19,18,14,13,14,11,10,8,9,10,8,4,1,0
2022-03-18 18:00:00,1,2,5,7,2,14,12,7,17,16,20,21,21,21,22,20,20,22,19,18,27,38,40,20,15,11,9,18,24,36,37,33,37,28,34,26,32,31,32,32,36,29,22,20,16,13,12,14,10,8,6,3,1,0
2022-03-18 19:00:00,1,2,3,2,3,3,2,2,3,0,4,5,6,4,8,0,7,4,3,4,8,11,8,9,6,3,6,9,12,28,29,32,32,31,28,24,26,24,25,24,19,18,16,15,12,8,5,8,6,6,5,3,2,0
2022-03-18 20:00:00,0,1,1,1,2,1,3,5,4,4,5,6,1,8,7,7,6,5,9,10,7,10,10,6,3,5,7,9,14,19,18,17,16,15,14,16,12,16,15,15,12,11,10,9,7,2,6,7,7,5,2,1,0,0
2022-03-18 21:00:00,1,1,0,2,5,3,5,6,2,5,6,3,0,2,0,3,0,3,0,0,4,5,8,9,6,6,6,7,12,15,13,14,12,9,12,11,9,10,7,9,7,4,8,7,8,7,2,6,5,4,4,3,1,0
