Unnamed: 0,1_신림2동차고지,2_대학동고시촌입구,3_서울산업정보학교.삼성교,4_관악산입구.관악아트홀.중앙도서관,5_서울대학교,6_경영대,7_수의대입구.보건대학원앞,8_국제대학원,9_관악사삼거리,10_공동기기원,11_유전공학연구소.반도체공동연구소,12_에너지자원연구소,13_공대입구,14_농생대,15_자연대.행정관입구,16_문화관입구,17_법대.사회대입구,18_서울대정문,19_신림중.삼성고.관악아트홀.도서관,20_서울산업정보학교.삼성교,21_신성초등학교,22_영광메디컬센터,23_쑥고개입구,24_서원동문화교앞,25_신림역2번출구,26_패션문화의거리입구,27_롯데관악점.건강보험관악지사,28_서울특별시.보라매병원,29_보라매삼성아파트.모자원고개,30_신대방삼거리,31_성대시장,32_상도초등학교입구,33_청화병원,34_동작구청.노량진초등학교앞,35_노량진역,36_사육신공원,37_노들역,38_노들역,39_사육신공원,40_노량진역,41_동작구청.노량진초등학교앞,42_장성교회,43_장승배기역,44_상도초등학교입구,45_성대시장,46_신대방삼거리,47_보라매병원입구,48_롯데백화점관악점,49_패션문화의거리입구,50_신림사거리,51_서원동문화교앞,52_서림동주민센터.신화단지,53_삼성동시장,54_대학동고시촌입구,55_서울산업정보학교.삼성교,56_관악산입구.관악아트홀.중앙도서관,57_서울대학교,58_서울대정문,59_법대.사회대입구,60_자연대.행정관입구,61_농생대,62_공대입구,63_신소재,64_건설환경종합연구소앞,65_제2공학관,66_유회진학술정보관.제1공학관,67_유전공학연구소.반도체공동연구소,68_교수회관입구,69_관악사삼거리,70_국제대학원,71_수의대입구.보건대학원앞,72_경영대,73_신림중.삼성고.관악아트홀.도서관,74_서울산업정보학교.삼성교,75_신림2동차고지
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,5,8,7,5,10,9,8,5,4,3,0,3,2,0,1,0,0,0,0,3,7,13,20,23,9,2,8,7,6,5,8,9,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,0,2,2,3,8,6,3,4,4,1,2,1,2,1,0,0,1,2,1,3,7,9,13,15,8,10,10,6,9,7,9,12,12,10,3,0,0,2,0,4,5,5,4,4,3,4,4,4,3,6,6,4,5,4,5,3,2,2,4,0,1,1,0,0,2,1,0,0,1,0,0,1,0,0,0
2022-03-10 07:00:00,5,2,4,4,6,4,4,5,3,0,0,0,0,3,0,0,0,0,4,10,24,35,44,33,12,32,25,16,21,26,42,32,34,28,2,1,0,4,1,10,11,5,13,14,18,23,25,19,15,15,17,17,16,14,14,13,12,11,10,7,9,0,8,0,1,3,0,2,2,1,0,0,0,0,0
2022-03-10 08:00:00,22,18,25,27,29,25,18,17,11,9,7,5,3,3,1,0,2,2,5,17,37,44,55,54,27,47,28,22,27,27,54,60,58,51,5,4,1,8,5,23,26,29,28,28,34,36,31,24,25,46,49,54,48,46,51,49,50,48,46,27,15,10,0,4,6,4,4,3,3,0,2,1,0,0,0
2022-03-10 09:00:00,5,6,15,16,22,22,19,16,10,7,7,5,4,3,3,0,1,3,2,7,11,18,27,31,16,26,18,11,13,14,15,13,14,14,4,0,0,1,2,5,5,6,7,9,10,15,15,22,14,21,25,27,29,34,46,47,52,52,46,33,24,21,20,17,5,4,5,4,3,2,1,1,0,0,0
2022-03-10 10:00:00,5,3,9,7,9,8,7,7,7,5,4,6,3,0,4,0,5,0,6,4,12,15,20,25,13,17,13,12,17,17,20,18,15,13,2,0,0,1,0,3,4,5,7,4,5,7,6,10,11,21,21,23,24,26,33,33,34,31,29,21,16,11,9,9,2,4,3,0,4,0,0,2,0,0,0
2022-03-10 11:00:00,0,1,2,0,3,4,3,3,3,2,3,4,5,4,6,4,6,6,7,6,12,21,24,22,13,16,17,19,21,22,14,10,8,6,2,0,0,1,2,4,6,8,6,6,9,9,8,13,11,17,19,19,18,16,13,11,14,11,13,8,7,5,0,0,3,2,0,0,3,2,2,6,0,5,1
2022-03-10 12:00:00,3,3,8,1,7,4,6,4,6,3,3,1,7,8,11,6,11,9,13,13,12,16,21,20,13,13,14,18,15,10,14,14,12,11,3,0,0,5,1,7,8,3,5,5,7,9,8,9,10,20,19,17,16,14,17,13,17,17,15,10,8,6,0,7,5,5,4,2,4,3,3,2,1,1,0
2022-03-10 13:00:00,0,5,11,12,13,12,10,9,7,2,5,5,7,6,7,8,6,7,8,10,13,19,22,24,18,19,18,18,19,14,11,12,9,9,1,0,0,4,6,6,6,7,7,9,10,10,10,10,8,15,16,19,21,20,23,22,15,21,18,13,9,9,0,10,6,4,2,1,3,0,4,3,0,1,0
2022-03-10 14:00:00,0,2,6,0,4,4,3,2,3,2,3,4,6,7,10,11,12,6,13,13,17,17,18,19,10,12,10,12,13,15,16,13,11,6,1,0,0,2,1,4,6,8,10,9,9,12,12,13,16,20,22,14,11,9,10,8,4,11,10,8,7,4,3,0,4,3,1,2,7,4,6,12,5,4,0
2022-03-10 15:00:00,1,1,3,5,3,5,6,5,4,3,2,5,7,11,17,17,21,19,23,19,22,26,31,26,15,16,14,19,10,15,15,16,8,13,2,1,0,8,0,13,11,14,16,13,12,15,11,13,12,21,24,19,12,9,9,8,9,8,8,6,4,4,0,4,4,3,0,3,5,5,5,8,7,3,0
2022-03-10 16:00:00,1,1,5,0,5,4,3,3,5,2,9,11,10,19,34,37,35,33,16,15,16,17,21,22,15,10,12,22,19,17,12,10,10,8,2,0,1,8,9,13,16,19,19,16,14,14,15,9,10,19,12,10,9,6,7,6,0,4,7,6,6,3,5,7,8,12,11,10,10,12,13,14,4,4,0
2022-03-10 17:00:00,0,2,3,1,4,6,8,7,5,6,7,11,14,26,36,35,39,37,38,35,39,45,45,38,19,16,15,43,26,23,22,21,21,20,4,2,0,6,2,14,14,19,23,21,25,14,13,16,20,28,27,22,19,8,4,1,2,2,3,3,6,5,0,7,6,7,8,3,9,11,14,15,13,11,0
2022-03-10 18:00:00,0,6,2,3,6,8,11,9,6,7,8,11,20,38,45,47,48,43,26,33,33,34,34,28,13,15,17,59,53,32,29,28,27,25,3,1,2,6,8,49,50,50,43,38,24,24,21,29,16,45,41,28,20,7,6,5,7,1,5,6,5,3,2,6,8,13,10,11,21,22,28,27,18,8,0
2022-03-10 19:00:00,3,1,0,0,1,2,3,0,2,4,4,6,13,17,25,28,31,31,24,24,23,21,20,17,8,16,17,20,18,13,11,9,7,8,1,1,0,3,2,26,26,27,26,20,19,17,15,19,23,45,37,29,19,8,1,2,0,0,1,5,5,6,4,0,7,7,9,8,10,11,11,10,7,6,0
2022-03-10 20:00:00,0,1,1,0,0,4,6,5,2,3,2,3,6,12,15,15,17,17,14,13,11,13,14,22,8,12,11,13,12,10,10,11,7,10,2,0,0,6,1,12,14,12,13,15,14,14,10,11,13,24,20,15,10,5,1,0,0,0,1,3,4,5,0,4,5,6,4,5,5,0,3,5,2,5,0
2022-03-10 21:00:00,2,1,3,1,0,2,4,2,1,0,1,3,7,13,18,14,18,15,14,11,11,14,14,12,9,14,10,12,11,10,7,6,5,4,3,2,0,4,5,13,14,15,13,14,13,10,9,8,7,30,26,19,12,5,5,0,1,0,0,6,8,0,0,2,6,6,7,4,6,4,5,6,3,2,0
2022-03-10 22:00:00,0,1,1,2,0,2,3,0,2,1,2,2,5,8,16,8,14,0,15,13,12,11,8,10,6,8,6,7,8,5,4,3,2,2,2,1,0,3,6,20,22,3,25,18,17,16,13,12,10,28,22,16,14,6,2,0,0,1,0,3,2,0,0,0,5,6,4,1,7,8,11,12,11,4,0
2022-03-10 23:00:00,0,0,3,2,3,0,0,2,1,0,2,3,5,6,7,8,0,0,9,7,6,5,6,7,6,8,4,8,4,6,4,3,4,3,1,0,0,2,3,14,15,16,14,11,10,9,8,11,10,20,13,11,8,3,4,0,1,0,3,5,6,0,0,0,7,10,0,6,8,0,0,9,7,1,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,4,7,5,4,11,8,8,10,7,5,0,4,2,1,1,0,1,0,0,1,6,11,22,25,11,6,11,8,7,6,8,11,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,2,0,1,2,8,6,3,0,2,2,0,1,1,1,1,0,0,0,0,2,8,13,19,18,16,8,6,6,8,10,8,14,15,14,1,0,0,0,0,2,1,1,2,3,4,5,4,3,2,8,9,1,5,7,3,3,3,2,5,2,1,0,0,0,4,3,0,1,1,0,0,0,0,0,0
2022-03-11 07:00:00,11,4,8,9,13,0,11,8,8,2,1,1,1,0,2,0,0,0,1,5,14,27,36,40,24,27,20,17,19,23,34,39,42,35,4,0,1,7,2,9,5,7,9,10,9,21,20,22,15,21,21,21,20,19,13,9,15,5,14,5,3,3,0,2,1,1,0,0,4,0,0,1,0,0,0
2022-03-11 08:00:00,0,18,30,13,29,25,17,15,16,13,12,10,6,2,1,0,0,1,4,12,33,35,54,54,27,44,25,18,22,26,26,32,34,29,3,2,0,5,6,9,7,11,15,14,13,17,17,19,20,44,50,56,64,62,67,64,63,62,56,41,21,14,12,12,8,6,3,2,2,1,0,0,1,0,0
2022-03-11 09:00:00,0,8,18,10,17,15,11,2,10,9,8,6,5,3,2,1,4,0,5,6,13,21,28,31,17,23,16,11,12,16,19,22,22,22,4,2,0,2,3,6,6,6,9,11,14,18,16,15,11,24,26,29,28,32,40,41,22,40,38,31,20,16,12,11,8,3,5,4,3,4,2,4,3,1,0
2022-03-11 10:00:00,4,6,10,5,7,9,8,4,7,3,4,2,1,3,3,0,5,0,3,2,7,9,13,13,9,17,16,14,10,11,13,17,11,14,5,0,0,2,0,6,8,7,9,11,14,16,19,17,14,27,27,29,27,24,31,27,28,30,26,21,15,12,11,10,5,3,2,0,4,3,1,2,1,0,0
2022-03-11 11:00:00,0,3,5,6,7,7,3,7,7,5,4,1,4,4,4,2,5,5,0,4,11,13,17,23,10,12,7,13,15,16,19,17,15,12,2,1,0,3,2,4,7,8,8,10,10,11,7,10,14,29,27,29,25,18,18,17,9,0,12,14,11,2,0,7,4,5,3,2,5,0,5,2,6,4,0
2022-03-11 12:00:00,6,4,5,3,6,18,16,8,6,4,3,3,5,5,7,6,8,8,9,10,14,20,21,21,11,13,13,23,21,17,16,13,13,11,2,0,0,3,0,9,4,8,9,10,9,9,7,8,8,17,18,15,14,15,14,13,12,11,10,8,5,10,1,6,3,1,0,2,7,3,2,1,0,1,0
2022-03-11 13:00:00,3,5,6,7,8,7,6,7,4,6,5,4,4,8,10,12,7,11,9,10,14,19,21,21,17,18,16,16,13,10,12,14,13,9,3,0,0,2,2,8,10,11,10,10,12,10,11,10,11,20,21,21,28,30,32,32,30,30,29,13,9,7,0,3,4,6,2,3,5,4,2,5,3,2,0
2022-03-11 14:00:00,0,3,5,6,6,7,7,6,6,5,6,5,6,7,11,10,11,8,11,10,22,28,33,28,14,20,19,30,30,23,24,24,22,16,2,2,0,2,0,6,6,7,7,8,7,10,8,9,12,26,23,18,13,12,9,5,4,0,6,4,1,5,4,5,4,4,5,2,5,1,7,7,4,2,0
2022-03-11 15:00:00,0,2,3,0,1,5,1,1,3,2,4,3,6,9,12,13,16,16,15,17,20,27,24,23,19,21,12,21,21,16,12,11,9,8,2,0,0,2,2,8,9,11,12,12,9,10,11,15,15,40,36,28,18,10,9,6,3,4,7,7,6,5,0,5,5,8,0,4,9,10,10,11,7,6,0
2022-03-11 16:00:00,1,3,5,4,0,5,6,5,2,7,6,7,5,16,28,31,32,16,18,19,22,25,31,35,12,14,14,26,22,20,20,16,14,13,3,1,1,5,6,9,11,12,13,14,18,21,18,17,14,24,24,16,11,8,8,0,7,6,6,5,6,2,2,7,6,2,3,3,9,0,5,7,5,5,0
2022-03-11 17:00:00,0,2,3,0,4,2,5,2,3,4,5,6,15,17,20,21,23,23,30,25,30,31,35,35,18,17,21,41,39,35,35,32,30,26,4,2,1,5,6,17,21,25,26,23,22,23,21,24,18,36,34,22,16,9,6,5,5,5,4,4,5,1,0,6,8,7,0,8,12,10,13,16,15,12,0
2022-03-11 18:00:00,2,0,1,1,0,4,5,4,3,3,7,13,22,40,51,53,51,49,47,44,51,50,46,45,14,17,16,65,62,42,43,39,36,29,5,4,1,7,9,34,38,39,38,36,27,28,26,23,25,52,50,34,25,8,4,3,1,0,2,4,3,2,1,4,5,9,0,6,16,8,16,19,14,11,0
2022-03-11 19:00:00,0,1,2,0,0,2,2,1,3,3,2,3,6,17,23,20,24,22,23,19,23,23,23,23,11,12,12,16,14,11,14,14,11,10,4,2,1,6,3,22,22,22,27,25,15,15,13,10,10,18,42,29,14,3,1,0,0,1,1,2,3,0,0,3,4,6,6,5,10,0,10,10,8,7,0
2022-03-11 20:00:00,0,0,2,0,1,3,2,2,2,2,0,3,9,11,16,18,19,9,15,16,12,11,11,10,9,6,12,15,10,8,7,9,8,7,2,0,0,6,0,15,17,12,18,20,16,15,12,11,11,27,20,15,13,4,3,0,0,3,2,3,2,2,0,2,4,1,0,3,6,0,2,4,3,4,0
2022-03-11 21:00:00,3,2,3,0,0,4,3,0,1,1,0,2,4,12,15,16,7,15,11,10,9,12,13,12,6,9,6,10,10,8,6,6,5,4,1,0,0,4,2,14,16,17,17,15,13,14,11,7,7,21,16,13,11,2,2,1,1,0,0,2,5,3,1,0,9,4,5,3,5,6,7,12,10,3,0
2022-03-11 22:00:00,0,1,3,0,1,5,0,0,2,1,1,2,3,5,8,2,6,7,3,8,10,11,11,9,8,11,10,12,9,7,7,7,6,4,2,0,1,4,3,17,19,18,19,18,17,18,16,15,17,24,20,14,10,4,3,2,0,3,4,3,7,0,0,0,8,0,0,5,5,0,0,4,3,2,0
2022-03-11 23:00:00,0,0,0,0,0,0,0,0,1,1,3,0,4,6,8,0,10,0,0,7,8,8,9,8,5,7,6,5,3,4,4,5,6,5,1,0,0,3,3,15,20,7,20,19,17,15,12,12,10,31,30,22,16,5,3,0,0,0,0,1,2,3,0,0,2,2,2,0,6,2,5,4,1,3,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,0,3,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,6,12,18,20,6,5,3,1,6,5,10,14,13,11,2,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 06:00:00,0,1,3,0,1,1,2,0,1,0,2,0,1,1,0,3,4,3,0,1,6,6,9,9,4,7,5,6,6,4,7,7,8,5,1,0,0,3,2,4,6,0,4,4,5,7,2,6,4,7,5,4,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2022-03-12 07:00:00,1,1,2,1,2,0,0,1,0,0,0,0,1,2,1,0,0,0,0,3,8,9,12,12,7,7,8,7,9,10,7,8,11,9,2,0,0,4,3,4,1,4,5,6,5,5,5,7,5,10,8,12,11,8,8,6,5,0,1,5,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0
2022-03-12 08:00:00,4,3,4,0,5,3,4,0,3,0,0,0,1,0,0,0,2,0,2,10,19,24,31,36,13,15,13,17,18,20,20,18,19,17,4,1,0,1,0,4,6,2,5,5,7,6,7,11,10,20,22,22,18,16,15,12,12,0,9,11,7,8,5,5,4,0,3,1,6,0,7,3,1,0,0
2022-03-12 09:00:00,1,3,9,0,11,10,4,6,6,2,0,1,4,2,2,0,0,2,4,5,10,16,24,29,12,22,13,13,11,15,16,18,16,12,2,1,1,3,1,5,6,5,6,6,10,12,14,15,15,27,29,29,36,34,30,27,27,18,25,20,19,15,13,5,2,0,1,1,3,0,2,1,0,0,0
2022-03-12 10:00:00,0,3,4,0,5,3,4,5,6,5,0,2,3,5,3,3,4,0,5,7,16,22,32,33,13,16,11,12,13,12,10,10,12,11,4,0,2,3,0,6,7,6,8,8,11,10,11,12,13,28,28,29,26,26,22,19,18,17,15,14,12,11,4,7,5,2,3,1,5,0,5,2,2,1,0
2022-03-12 11:00:00,0,4,6,3,7,4,5,1,6,2,0,4,5,4,4,0,5,6,10,12,19,23,29,32,11,14,9,11,10,11,24,29,23,14,2,0,0,4,0,6,8,9,11,10,9,11,12,16,12,21,21,21,19,20,25,24,23,22,9,16,14,13,9,7,6,0,5,4,7,2,8,5,5,3,0
2022-03-12 12:00:00,0,3,6,6,7,7,7,1,6,5,3,2,6,8,9,0,10,0,5,3,17,23,28,27,13,12,12,18,17,16,24,30,28,23,7,2,0,1,3,6,7,9,11,12,11,19,16,18,23,30,26,26,24,18,14,10,16,17,14,10,9,8,7,13,14,0,9,7,14,3,7,8,0,5,0
2022-03-12 13:00:00,2,10,14,5,9,6,7,6,8,9,4,2,14,13,16,5,7,4,17,16,24,27,33,35,16,20,14,19,13,14,21,25,20,16,1,0,0,1,2,7,9,11,16,17,23,23,18,12,16,23,21,20,19,17,16,15,14,16,15,13,11,10,9,11,16,17,6,5,13,13,14,13,10,8,0
2022-03-12 14:00:00,0,8,14,13,14,12,11,4,10,13,12,9,18,12,20,0,21,11,17,13,19,25,35,31,17,23,19,22,20,16,13,16,13,14,4,0,0,3,2,9,10,13,11,12,12,12,13,15,17,17,18,19,16,15,13,14,12,7,7,10,7,6,5,7,17,15,12,7,16,0,12,15,7,13,2
2022-03-12 15:00:00,1,1,4,0,2,4,5,6,6,5,3,4,8,11,13,16,18,16,16,21,29,32,43,37,12,15,13,16,15,16,18,19,20,19,4,3,1,4,0,8,10,13,13,16,16,19,16,11,10,21,21,19,15,7,9,9,12,6,11,8,6,2,7,11,4,6,10,1,10,0,1,8,4,0,0
2022-03-12 16:00:00,0,2,7,6,0,5,4,3,2,3,4,0,9,9,11,0,11,15,18,19,24,25,33,33,23,14,13,16,16,13,12,10,11,9,1,0,0,4,1,15,13,16,16,14,15,15,13,15,13,26,23,15,12,5,7,2,5,4,2,5,6,4,0,13,7,3,0,5,9,0,7,8,5,4,0
2022-03-12 17:00:00,0,1,2,2,5,3,4,4,3,5,2,5,12,15,17,18,9,6,13,19,27,29,30,27,13,17,17,18,13,15,15,13,12,10,4,1,0,11,12,23,22,22,25,24,23,21,17,20,23,28,27,23,19,7,8,7,6,1,5,3,6,2,0,7,5,2,0,4,5,4,5,6,5,3,0
2022-03-12 18:00:00,0,0,2,0,3,0,2,1,3,4,0,0,5,6,18,9,19,18,19,17,30,32,31,25,8,10,13,12,15,15,15,16,13,11,3,1,0,5,4,15,18,17,19,15,18,19,20,17,18,40,37,27,21,8,6,4,0,3,1,3,1,0,0,2,3,4,3,4,6,0,0,8,7,4,0
2022-03-12 19:00:00,0,2,3,2,4,3,0,2,2,3,0,0,5,6,11,6,12,12,10,8,12,11,15,16,10,9,9,9,8,7,7,4,4,4,1,0,0,4,2,8,9,8,10,9,17,19,19,18,12,18,11,12,7,2,2,2,4,1,0,4,5,2,0,0,3,1,0,2,2,3,3,2,1,1,0
2022-03-12 20:00:00,0,1,4,0,0,0,2,0,3,0,0,0,4,6,8,7,9,7,9,6,9,11,12,12,8,14,16,15,14,5,5,7,5,2,3,1,0,3,0,7,8,10,8,7,9,8,7,7,8,23,21,18,14,6,2,0,1,0,0,0,0,0,0,0,0,1,2,2,5,1,3,0,1,2,0
2022-03-12 21:00:00,0,0,2,0,0,0,1,0,0,0,0,0,3,6,7,0,3,0,6,7,8,11,15,14,6,13,12,7,6,13,4,6,5,1,0,2,0,1,2,8,9,10,11,10,10,9,6,9,11,30,23,17,14,6,3,1,2,0,0,1,3,0,0,0,2,0,4,3,3,0,0,0,2,0,0
2022-03-12 22:00:00,0,2,3,2,0,3,0,2,1,0,1,1,3,4,6,5,5,5,4,7,13,0,6,14,7,12,8,10,6,8,8,7,8,4,2,1,0,3,0,9,13,9,11,13,16,15,10,11,12,31,30,20,16,6,2,0,0,1,0,3,4,0,0,0,2,0,0,0,4,0,0,0,3,1,0
2022-03-12 23:00:00,0,0,1,0,0,0,0,0,2,0,0,0,3,3,7,0,7,0,6,5,10,11,8,7,11,17,13,11,8,7,6,4,0,2,1,1,0,2,0,11,17,18,9,17,17,14,7,14,14,28,28,23,20,6,4,1,0,0,1,0,3,3,5,0,2,5,5,2,3,0,4,6,1,1,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,0,2,0,0,1,0,0,0,1,0,1,1,0,2,1,0,0,0,0,4,3,8,7,10,4,6,1,4,1,3,4,2,5,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 06:00:00,0,1,0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,2,3,5,5,7,7,4,5,2,2,3,6,7,8,7,5,1,0,0,3,0,1,4,0,3,0,4,1,3,4,1,5,2,0,3,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 07:00:00,0,1,2,0,0,0,0,0,1,0,0,0,1,2,3,0,0,0,2,4,4,6,10,9,6,5,4,4,6,6,7,8,9,7,1,0,0,0,0,1,2,3,3,2,4,5,4,5,3,6,4,2,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-13 08:00:00,0,2,5,0,3,3,0,0,2,2,0,1,0,0,2,0,0,0,1,6,13,18,25,23,9,9,8,8,6,6,8,12,12,9,2,0,0,2,3,5,3,7,3,5,5,4,7,9,4,14,9,8,14,10,9,7,0,0,4,4,2,3,1,0,0,0,1,1,3,0,0,2,0,0,0
2022-03-13 09:00:00,2,2,3,1,1,2,0,1,2,0,0,0,2,3,0,0,0,1,0,3,9,12,16,17,5,10,8,11,9,7,11,11,13,10,1,0,0,1,0,4,4,7,9,7,9,10,12,11,11,22,23,17,13,13,14,7,5,8,6,6,4,2,1,2,2,0,0,0,4,0,2,3,1,0,0
2022-03-13 10:00:00,0,3,4,0,3,2,0,0,3,0,2,0,0,0,2,5,6,0,3,5,12,13,20,24,10,10,7,6,8,7,9,8,9,8,3,1,0,4,3,4,4,7,2,4,8,6,8,9,12,22,21,17,14,12,13,10,8,7,9,6,6,3,0,2,1,1,0,0,1,0,2,0,0,0,0
