Unnamed: 0,1_선진운수종점,2_구산사거리,3_역촌중앙시장,4_구산역1번출구,5_대조동주민센터,6_연신내역.로데오거리,7_갈현중앙시장,8_갈현동성당앞,9_선일여고입구,10_갈현동미미아파트,11_한솔아파트입구선정중학교후문,12_구산동사거리,13_구산동주민센터.구산치안센터,14_구산중학교.구산교회,15_시립서북병원세현교회앞,16_역촌동주민센터,17_충북슈퍼앞,18_하나은행역촌동지점,19_역촌역.역촌오거리,20_서부경찰서후문,21_신진과학기술고등학교,22_응암시장,23_응암3동주민센터,24_은평문화예술정보학교,25_응암초등학교,26_명지전문대.충암중고등학교,27_명지중고등학교,28_명지대입구.서울무용센터,29_홍연2교현대교통종점,30_연희지하차도,31_서대문구청.보건소.구의회,32_서대문문화체육회관입구,33_홍연2교두산아파트앞,34_명지대입구.신원지벤스타,35_명지중고등학교,36_명지전문대.충암중고등학교,37_응암초등학교,38_은평문화예술정보학교,39_응암오거리,40_신사초등학교,41_신사동고개사거리,42_신사동고개.은평지역자활센터,43_서울기독대학교입구,44_시립서북병원세현교회앞,45_구산중학교.구산교회,46_구산동주민센터.구산치안센터,47_구산동사거리,48_한솔아파트입구선정중학교후문,49_갈현동미미아파트,50_선일여고입구,51_갈현동성당앞,52_갈현1동주민센터,53_갈현중앙시장,54_연신내역.로데오거리,55_은평연세병원,56_구산역4번출구,57_역촌중앙시장,58_구산사거리,59_선진운수종점
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,4,5,0,4,1,0,2,1,1,3,2,0,1,2,2,3,2,0,0,1,0,3,0,0,0,2,0,2,0,0,1,0,0,0,1,0,2,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,1,2,3,0,2,0,1,2,0,3,4,3,4,1,0,2,2,0,0,3,4,1,0,0,1,0,1,0,0,0,1,0,0,1,2,3,0,0,4,5,0,0,1,4,3,2,2,1,0,0,0,1,0,0,0,0,0,0,0
2022-03-26 07:00:00,1,2,3,3,2,1,1,2,3,4,2,3,4,4,4,5,6,7,6,1,6,5,1,0,4,3,3,2,1,2,1,0,1,2,0,0,3,4,5,3,2,4,5,0,0,0,4,4,0,2,0,0,1,1,0,0,0,0,0
2022-03-26 08:00:00,5,5,6,5,3,0,3,4,5,4,6,3,6,6,6,3,6,0,8,7,6,8,7,5,4,6,4,2,3,2,3,3,0,0,2,3,0,0,3,1,0,3,4,5,5,0,0,6,0,5,4,2,0,2,0,1,0,0,0
2022-03-26 09:00:00,3,1,4,4,4,1,2,4,0,5,5,6,6,8,8,10,7,9,11,7,13,14,2,12,10,10,2,8,4,3,1,4,3,0,4,0,5,3,5,1,1,3,4,4,6,0,5,4,0,5,3,4,2,3,2,2,1,0,0
2022-03-26 10:00:00,0,0,1,4,3,0,0,0,1,0,4,5,6,9,8,7,5,0,5,0,7,6,0,4,2,3,2,1,0,0,2,4,5,4,0,3,4,0,7,6,5,5,8,4,6,5,5,5,5,0,3,10,6,2,1,1,0,0,0
2022-03-26 11:00:00,1,2,0,4,3,1,1,2,4,0,0,3,4,0,5,2,3,0,7,11,14,15,8,12,12,6,5,0,4,3,4,3,7,8,6,5,5,7,11,13,12,9,3,6,5,4,3,4,4,1,2,1,0,4,4,3,0,0,0
2022-03-26 12:00:00,4,0,3,1,0,1,4,4,5,6,7,8,9,7,8,7,7,6,6,5,9,0,7,6,7,6,8,4,0,3,0,2,0,2,5,3,0,0,6,0,8,0,7,8,9,6,3,4,5,3,0,3,1,5,2,3,0,0,0
2022-03-26 13:00:00,1,3,2,8,9,1,1,8,9,10,10,8,7,6,4,4,0,5,8,0,10,10,6,7,3,6,2,2,2,2,2,3,3,5,6,2,4,7,8,10,8,10,8,8,11,0,10,7,5,4,2,3,2,5,2,4,0,3,0
2022-03-26 14:00:00,0,0,1,4,0,2,3,4,0,2,0,5,3,4,3,1,4,2,4,0,6,0,0,10,5,7,6,2,1,0,2,3,4,5,3,6,8,7,8,10,9,7,7,8,10,12,11,5,3,10,7,8,6,3,2,1,0,0,0
2022-03-26 15:00:00,4,0,0,8,4,2,2,3,5,0,4,4,0,5,4,3,3,0,6,8,10,5,11,1,3,5,3,0,1,4,1,5,7,6,7,6,7,8,3,7,4,7,8,8,8,8,7,7,1,6,4,5,4,5,3,0,1,0,0
2022-03-26 16:00:00,0,0,2,6,4,1,0,0,1,3,4,3,0,4,5,4,5,0,6,5,8,6,5,10,9,6,6,4,5,3,1,3,5,6,8,10,11,9,16,13,9,10,9,7,7,6,9,8,7,5,1,2,2,6,0,7,5,3,0
2022-03-26 17:00:00,1,3,4,3,2,0,0,4,2,0,3,0,0,4,6,7,8,6,9,5,9,12,8,8,3,6,4,1,1,2,2,3,7,8,12,17,6,15,14,14,13,11,11,10,9,10,8,9,7,4,5,4,3,10,9,6,0,2,0
2022-03-26 18:00:00,0,0,2,3,0,4,0,6,6,0,0,3,4,1,3,0,4,4,4,4,0,0,1,4,0,3,2,0,0,0,4,7,8,0,8,8,7,0,7,7,5,9,1,8,1,0,7,8,8,7,7,6,3,4,0,5,4,0,0
2022-03-26 19:00:00,1,0,0,2,0,1,1,3,1,0,0,2,1,0,1,2,3,4,2,0,4,1,0,5,0,3,0,2,0,2,0,3,4,5,5,0,6,0,4,3,0,3,4,6,8,0,0,0,0,0,0,0,0,8,4,4,1,1,0
2022-03-26 20:00:00,0,1,0,3,2,3,7,8,7,1,6,1,0,0,0,1,2,2,0,0,4,0,0,3,0,2,1,0,0,0,1,0,2,3,6,0,7,0,2,0,1,0,0,2,0,1,7,0,5,2,3,2,1,4,1,3,1,0,0
2022-03-26 21:00:00,0,0,0,0,0,0,1,3,6,1,0,0,0,5,0,4,0,0,5,0,0,4,0,2,0,1,0,1,2,0,1,1,0,3,0,4,5,2,6,7,6,7,4,7,6,0,6,4,0,2,1,2,0,2,0,0,0,0,0
2022-03-26 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,5,2,1,0,0,3,0,0,0,2,0,2,0,0,3,0,2,1,0,0
2022-03-26 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,2,5,0,2,2,1,2,1,0,0,0,0,1,1,0,2,2,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,3,4,6,4,0,3,4,3,0,0,2,0,0,0,1,1,2,0,0,0,0
2022-03-27 07:00:00,0,0,0,1,3,0,1,3,4,0,0,0,2,2,1,3,2,0,3,0,2,0,2,2,1,3,0,3,0,2,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
2022-03-27 08:00:00,3,0,4,2,1,1,1,3,1,0,0,0,0,1,0,0,3,5,7,0,8,7,4,6,4,6,3,0,2,0,1,0,0,0,1,0,0,0,2,1,0,2,4,2,3,0,0,4,4,0,3,3,4,2,0,0,0,0,0
2022-03-27 09:00:00,1,0,0,0,1,0,1,4,5,0,6,0,5,8,8,0,9,8,7,6,8,7,7,7,6,4,5,4,3,2,1,1,3,0,4,3,5,6,4,4,0,0,3,0,1,2,2,3,0,1,4,1,0,0,0,0,0,0,0
2022-03-27 10:00:00,1,2,2,3,2,1,1,0,2,0,4,2,4,5,3,3,3,0,4,0,5,6,5,7,6,4,3,0,2,1,1,2,0,3,0,7,8,7,8,4,0,5,9,9,8,3,8,0,0,7,6,5,3,1,0,2,0,0,0
2022-03-27 11:00:00,1,0,2,3,0,0,0,4,0,0,0,0,0,0,4,4,5,0,0,8,0,7,0,8,7,6,0,8,6,0,0,1,3,3,4,5,0,6,5,4,0,3,7,4,12,0,13,12,1,10,0,0,0,0,0,1,0,0,0
2022-03-27 12:00:00,2,4,0,3,2,3,1,0,0,0,6,7,1,0,2,6,0,0,7,7,6,5,4,2,1,1,1,1,2,4,2,0,3,4,0,6,5,0,0,6,3,4,9,9,10,11,8,11,10,6,8,7,7,4,4,1,0,0,0
2022-03-27 13:00:00,3,5,6,6,6,3,0,6,0,5,0,2,3,5,6,6,8,4,7,6,0,8,8,9,0,1,0,0,0,0,0,0,3,0,6,0,5,3,7,6,3,7,6,6,7,6,6,5,0,3,2,6,1,8,7,3,2,0,0
2022-03-27 14:00:00,2,0,0,4,3,0,0,0,0,0,4,0,0,2,0,0,3,0,0,3,5,2,0,8,3,2,0,2,0,0,2,3,3,0,3,5,0,6,7,7,6,5,7,5,6,6,10,9,4,7,6,4,2,3,2,0,0,0,0
2022-03-27 15:00:00,2,0,0,8,2,5,1,4,6,6,3,5,5,2,4,3,0,4,5,0,10,1,0,1,0,3,2,0,0,0,1,3,5,0,0,5,5,4,4,3,4,0,0,4,3,5,3,4,0,0,3,2,2,1,1,0,0,0,0
2022-03-27 16:00:00,2,0,0,2,4,2,4,3,1,0,0,2,2,1,5,4,6,0,5,0,9,9,8,4,6,5,4,3,0,1,1,3,5,6,5,5,5,4,6,5,6,5,7,7,7,0,7,0,5,6,7,7,3,4,0,3,1,0,0
2022-03-27 17:00:00,1,0,0,3,4,1,1,4,5,0,6,0,6,5,6,2,3,4,9,4,11,6,3,3,0,2,0,0,0,0,3,5,4,5,7,9,10,0,8,0,0,7,11,3,12,10,8,0,4,4,1,0,0,4,0,2,3,0,0
2022-03-27 18:00:00,0,1,2,0,2,3,0,2,3,0,2,0,3,1,2,3,2,0,3,1,0,0,2,0,2,1,4,3,0,1,8,9,11,1,12,11,4,13,4,14,12,10,10,8,9,7,8,6,5,4,3,2,0,6,0,2,5,4,0
2022-03-27 19:00:00,0,0,0,0,0,0,0,0,2,0,0,2,0,3,2,0,4,0,3,0,5,3,0,1,0,0,0,0,0,0,0,2,4,5,6,4,6,5,6,3,0,1,3,3,0,4,2,3,5,4,0,0,3,3,2,1,0,1,0
2022-03-27 20:00:00,1,0,0,3,0,0,0,2,3,1,0,0,0,0,0,2,0,0,1,0,0,1,2,0,2,0,1,4,3,0,2,2,3,2,5,4,6,0,6,5,4,4,6,0,5,2,1,3,0,3,3,0,2,3,0,1,0,2,0
2022-03-27 21:00:00,1,0,0,0,0,0,0,3,0,0,0,1,0,0,4,0,5,0,2,2,4,4,3,3,0,2,1,1,0,0,0,0,0,0,0,0,1,3,4,0,3,4,1,7,6,0,5,0,4,3,1,0,0,1,0,0,0,0,0
2022-03-27 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,4,0,3,3,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2022-03-27 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,9,0,8,9,8,1,0,1,0,0,0,0,3,2,2,3,0,0,0,3,4,3,2,0,2,1,2,3,0,2,0,0,0,1,0,2,0,1,2,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,2,1,3,3,3,1,1,1,1,2,0,1,3,2,6,0,4,0,0,5,5,4,0,0,3,1,4,3,0,6,4,6,7,9,2,2,0,2,3,5,4,6,8,6,13,12,4,3,9,2,0,2,0,0,0,0,0,0,0
2022-03-28 07:00:00,13,19,22,21,18,1,6,12,13,15,17,19,12,16,17,18,24,24,26,30,49,48,10,9,43,6,4,5,6,0,4,4,11,10,11,16,22,24,25,23,32,44,50,57,55,50,47,46,34,6,4,3,2,3,0,3,0,0,0
2022-03-28 08:00:00,8,9,12,13,18,3,7,13,10,14,16,13,19,15,17,18,20,22,23,21,24,26,0,24,20,13,14,14,13,12,2,3,5,0,1,0,2,3,4,6,8,7,6,6,6,7,14,15,13,6,5,5,6,4,5,5,4,2,0
2022-03-28 09:00:00,2,2,3,5,4,0,1,3,3,4,5,0,6,8,8,6,9,0,12,13,12,13,13,10,8,4,3,4,3,3,4,4,5,0,4,2,2,2,4,0,6,2,7,0,5,5,0,4,4,2,2,1,2,6,6,3,2,0,0
2022-03-28 10:00:00,1,0,2,3,2,0,1,1,3,2,3,2,3,3,4,0,5,0,6,4,7,5,3,0,3,2,3,0,0,4,3,2,2,2,6,3,5,4,6,6,5,4,5,7,6,4,8,3,6,5,4,2,3,1,1,0,1,0,0
2022-03-28 11:00:00,1,0,0,1,0,0,1,2,0,0,3,0,1,3,4,5,3,4,5,2,5,6,6,6,5,4,3,3,2,3,7,6,0,7,8,9,10,9,6,7,5,0,3,2,4,5,2,3,2,1,3,2,1,2,1,0,0,0,0
2022-03-28 12:00:00,1,2,3,5,4,0,3,5,0,5,0,0,4,2,5,5,6,5,6,6,7,8,5,10,6,7,4,1,0,5,2,5,6,7,5,7,0,6,7,8,7,6,6,5,6,5,3,2,3,1,0,3,1,2,0,1,0,0,0
2022-03-28 13:00:00,2,5,4,3,3,1,2,3,0,4,5,2,3,6,6,5,7,7,10,11,12,13,6,9,7,8,6,7,6,4,3,4,5,3,6,7,6,5,8,5,5,6,8,9,7,4,7,0,3,6,5,2,1,3,0,2,1,0,0
2022-03-28 14:00:00,0,2,0,2,1,0,2,0,3,2,4,0,6,9,10,9,0,6,10,9,13,7,0,7,6,2,0,2,1,1,0,1,4,0,5,6,7,0,10,12,10,16,14,12,10,9,9,3,0,0,0,3,1,6,5,2,2,1,0
2022-03-28 15:00:00,3,2,0,3,3,2,0,7,27,31,30,28,26,26,17,15,0,5,16,13,11,10,9,9,7,1,8,7,5,4,6,5,8,3,5,8,11,8,12,12,11,10,11,9,10,10,9,7,6,10,9,6,1,5,3,4,3,3,0
2022-03-28 16:00:00,5,5,4,17,15,1,5,6,23,0,17,24,23,21,20,18,5,0,19,22,8,0,7,6,4,7,6,8,6,7,1,1,7,8,7,28,35,34,36,35,32,21,17,19,14,14,12,13,11,8,7,6,5,9,8,9,7,0,0
2022-03-28 17:00:00,2,0,0,1,0,1,2,0,7,8,9,0,4,8,7,7,0,0,6,8,22,19,18,18,8,16,14,14,12,9,10,6,10,0,12,13,13,14,19,20,18,19,18,17,12,10,11,8,8,7,6,4,2,7,6,7,0,3,0
2022-03-28 18:00:00,1,3,4,7,6,4,3,5,7,10,5,10,9,11,9,8,7,7,10,9,8,8,7,8,7,5,5,4,1,3,16,22,25,24,23,25,25,24,29,30,26,24,25,25,23,21,21,20,18,17,14,11,6,16,15,14,13,8,0
2022-03-28 19:00:00,0,0,0,0,0,1,5,5,6,7,9,8,9,6,7,0,0,0,8,1,8,0,6,9,0,7,5,4,3,0,5,6,5,5,4,7,8,7,9,12,10,10,10,9,11,10,8,8,5,6,5,2,1,11,0,10,6,3,0
2022-03-28 20:00:00,2,0,0,0,0,0,1,0,0,0,0,0,0,3,2,1,3,0,4,0,6,6,5,4,3,1,2,0,0,2,4,5,7,8,7,9,0,3,7,6,7,0,6,7,7,8,7,4,3,6,4,2,2,10,0,5,6,3,0
2022-03-28 21:00:00,1,0,0,1,2,2,3,4,3,0,4,2,3,2,1,2,0,3,0,4,4,0,0,0,4,0,2,1,3,0,2,1,1,0,2,5,4,6,3,6,4,4,3,5,3,6,2,0,0,5,3,2,0,7,0,6,3,0,0
2022-03-28 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,2,1,0,1,0,0,0,3,0,0,0,0,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,6,8,6,7,1,0,0,2,2,3,3,2,2,3,0,0,0,1,0,3,1,2,0,0,2,1,2,2,0,0,0,1,1,1,2,2,0,0,3,0,4,5,4,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,5,6,4,7,2,0,1,0,0,2,1,1,4,3,6,0,4,0,8,3,5,6,0,7,0,4,2,0,1,4,3,5,0,6,0,0,2,1,4,7,4,6,9,6,15,17,16,4,1,0,1,0,0,3,2,0,0,0,0
2022-03-29 07:00:00,13,17,3,11,11,1,3,8,8,12,14,14,17,16,19,20,22,22,24,13,44,48,47,44,39,12,8,9,8,8,3,5,12,10,11,13,15,16,16,18,23,32,37,44,47,44,42,31,29,5,4,3,1,4,5,1,2,0,0
2022-03-29 08:00:00,11,14,21,20,22,2,5,10,8,11,20,19,21,17,16,18,4,23,24,23,25,27,26,25,23,15,14,12,11,11,4,5,6,0,6,8,9,8,6,4,6,8,10,7,0,8,17,15,14,5,3,3,6,4,4,3,1,0,0
2022-03-29 09:00:00,3,4,6,5,5,0,2,1,4,6,6,7,8,7,5,8,10,11,11,0,13,12,12,11,10,9,6,3,3,0,3,0,2,3,4,5,3,4,5,3,4,4,4,5,6,0,6,6,7,4,0,2,1,3,2,3,0,0,0
2022-03-29 10:00:00,1,1,0,4,3,3,4,0,7,4,9,9,10,7,5,6,5,0,4,3,5,6,0,5,2,0,1,0,0,0,2,2,3,0,0,5,0,6,5,5,4,3,0,3,4,0,4,3,2,1,4,1,0,2,3,2,2,0,0
2022-03-29 11:00:00,1,0,0,0,0,0,1,2,1,0,2,0,3,4,4,4,6,0,6,5,4,5,4,0,5,2,2,3,2,4,3,3,5,5,4,5,3,4,6,6,5,0,7,8,7,3,2,2,0,1,0,0,0,2,0,1,0,0,0
2022-03-29 12:00:00,1,2,0,4,0,2,0,0,3,4,5,0,0,1,3,4,6,0,7,6,8,7,8,10,11,8,7,6,0,4,5,4,6,7,8,7,6,7,9,11,12,11,8,8,5,0,4,5,3,3,4,1,0,1,0,2,3,0,0
2022-03-29 13:00:00,1,1,2,5,4,0,1,3,5,6,9,7,8,7,5,5,6,0,6,2,5,5,1,4,1,2,0,1,0,2,1,1,3,2,5,0,3,6,11,12,11,12,13,9,6,5,5,4,3,3,4,3,2,3,0,0,0,2,0
2022-03-29 14:00:00,1,0,2,3,0,1,2,3,0,2,0,0,4,3,3,5,5,4,5,6,5,7,6,4,3,5,2,4,2,4,1,4,5,3,7,6,4,5,6,3,4,5,7,8,12,2,9,8,7,6,4,0,4,2,3,1,0,0,0
2022-03-29 15:00:00,0,1,1,7,6,5,1,2,0,0,5,3,1,4,4,5,6,0,0,7,6,5,3,5,7,4,4,2,2,2,3,7,3,0,9,8,9,7,6,4,3,0,5,8,11,3,10,2,0,7,6,1,3,4,0,5,0,2,0
2022-03-29 16:00:00,6,7,0,8,9,4,4,6,33,32,33,32,32,26,19,15,14,12,14,11,19,19,18,10,0,8,8,7,6,4,4,6,8,5,9,14,12,14,10,9,0,8,7,4,4,6,7,0,6,6,5,4,0,11,10,10,7,5,0
2022-03-29 17:00:00,0,0,2,8,6,2,3,6,7,9,7,0,8,8,8,7,0,0,9,11,9,8,7,15,14,13,6,5,3,5,7,7,11,11,15,15,14,13,16,16,12,14,13,13,15,15,13,12,10,11,9,5,4,6,3,2,0,1,0
2022-03-29 18:00:00,1,1,2,4,3,9,10,11,13,14,16,0,16,15,10,9,0,9,10,8,7,6,0,7,5,4,3,1,2,0,8,12,13,12,12,14,11,15,16,22,17,14,12,13,12,10,10,9,8,6,5,1,0,10,0,8,1,5,0
2022-03-29 19:00:00,0,0,0,0,0,1,2,2,4,5,4,1,0,5,5,7,6,5,9,6,7,0,7,8,0,6,3,2,0,2,5,7,6,5,4,10,14,14,17,9,15,11,11,9,10,8,5,5,3,2,3,1,0,17,14,14,12,8,0
2022-03-29 20:00:00,1,0,0,0,0,1,1,2,3,0,0,0,0,4,3,3,4,1,0,3,4,4,0,3,0,3,4,0,0,3,4,4,6,4,7,8,10,8,11,11,12,10,9,7,5,5,2,0,3,2,1,0,0,12,13,4,10,8,0
2022-03-29 21:00:00,0,0,0,2,0,1,0,4,5,0,0,4,3,3,1,2,0,4,4,5,4,2,0,5,4,3,1,2,0,0,2,4,2,5,6,7,4,0,6,7,4,5,4,7,6,1,5,3,0,2,1,1,0,4,0,2,1,0,0
2022-03-29 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,3,0,4,0,5,1,2,0,0,3,0,2,1,0,0,0,6,0,3,0,2,0
2022-03-29 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,6,8,4,9,8,0,0,2,0,0,2,0,2,0,0,0,0,0,4,3,3,2,3,4,3,2,5,5,0,4,1,0,0,2,2,3,2,3,4,5,6,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,0,1,0,0,0,0,1,0,1,2,2,1,3,2,3,4,0,0,0,4,6,7,0,0,0,5,4,0,1,5,3,5,1,7,3,9,3,4,6,8,7,6,8,7,11,11,12,3,4,2,0,0,0,1,0,0,0,0,0
2022-03-30 07:00:00,6,9,10,12,7,0,3,8,10,13,15,16,7,9,8,9,14,16,16,17,42,49,48,47,42,15,12,12,11,10,4,6,10,14,14,15,17,14,17,17,22,28,34,38,40,36,37,36,33,4,3,2,1,2,1,0,0,0,0
