Unnamed: 0,1_양천공영차고지,2_신정현대아파트,3_양천고등학교,4_정랑고개.양천벤처타운,5_신트리아파트,6_신트리공원.목동아파트11단지,7_목동12단지,8_양천구민체육센터.양천일자리센터,9_양천구청,10_양천공원,11_목동중학교,12_목동8단지.한전,13_목동8단지지하도,14_서울남부지방법원.서울남부지방검찰청,15_진명여고,16_목동역.홍익병원,17_홍익병원목동관,18_금호어울림.대원칸타빌아파트,19_목동3단지후문,20_영도초등학교,21_신목중학교.목동2단지후문,22_월촌초등학교,23_목원초등학교.서울지방식품의약품안전청,24_신목동역2번출구,25_신목동역.서울지방식품의약품안전청,26_월촌중학교.목동1단지,27_목동5단지B상가.목5동주민센터,28_목동이대병원.목동6단지앞,29_한신아파트.선유도역,30_선유도역.롯데제과,31_당산역,32_당산역,33_선유도역.롯데제과,34_한신아파트.선유도역,35_월촌중학교.목동1단지,36_목동5단지B상가.목5동주민센터,37_목동이대병원.목동6단지앞,38_목동YMCA.서울에너지공사,39_목동한신청구아파트,40_목원초등학교.서울지방식품의약품안전청,41_신목동역2번출구,42_신목동역,43_신목동역1번출구,44_목원초등학교.서울지방식품의약품안전청,45_월촌초등학교.우성아파트,46_신목중학교,47_목동스카이아파트.목동3단지,48_금호어울림.대원칸타빌아파트,49_목동사거리,50_목동역.홍익병원,51_진명여고,52_서울남부지방법원.서울남부지방검찰청,53_양천구청.양천보건소,54_양천문화회관.양천일자리센터,55_목동10단지상가,56_신트리공원,57_신트리아파트,58_정랑고개.양천벤처타운,59_금옥중.금옥여고.백암고등학교,60_신정현대아파트.서부트럭터미널,61_양천공영차고지
2022-04-09 09:00:00,2,4,7,11,18,17,11,10,8,6,5,3,7,5,7,8,7,7,9,5,8,9,7,3,2,0,5,6,4,0,4,5,1,3,2,0,2,0,0,0,0,1,2,3,4,8,10,9,14,10,18,20,15,12,10,7,8,7,4,0,0
2022-04-09 10:00:00,2,4,6,7,8,0,11,14,15,14,10,0,7,4,10,10,9,8,8,10,11,12,8,4,3,0,2,3,3,4,2,4,5,4,2,1,1,0,2,3,1,0,2,0,3,6,12,12,15,8,4,3,2,3,5,0,0,1,0,0,0
2022-04-09 11:00:00,0,4,5,6,7,8,11,12,12,11,12,14,0,4,7,11,14,13,7,6,6,5,3,1,3,2,4,7,2,4,6,7,3,8,6,4,4,0,1,0,0,5,5,6,7,11,15,14,12,11,5,5,5,6,5,6,7,6,3,1,0
2022-04-09 12:00:00,0,3,6,8,9,7,7,8,7,6,7,6,8,6,5,10,9,8,9,7,28,12,23,7,4,5,2,9,6,0,10,2,9,11,6,4,2,3,0,0,1,2,3,3,2,15,21,23,20,6,5,3,4,5,7,0,5,0,1,0,0
2022-04-09 13:00:00,1,2,6,9,11,14,15,13,14,12,2,14,15,16,12,12,13,14,12,11,14,14,10,6,5,7,12,13,10,7,6,15,13,5,0,3,0,0,0,2,1,2,3,2,3,6,10,11,13,7,7,6,8,10,10,8,7,6,2,0,0
2022-04-09 14:00:00,3,3,4,6,6,7,5,4,6,6,1,7,0,1,6,10,11,9,13,12,9,11,7,4,3,1,7,6,3,5,5,6,7,12,5,3,3,0,1,2,0,0,0,2,1,5,8,10,14,8,12,10,12,9,7,5,6,1,4,1,0
2022-04-09 15:00:00,0,4,6,7,11,11,7,8,6,3,8,8,0,7,9,13,14,12,9,11,10,13,9,4,0,3,5,4,3,4,2,6,2,0,2,4,6,4,1,0,1,0,2,4,6,7,9,11,13,10,11,3,9,9,10,10,9,0,4,1,0
2022-04-09 16:00:00,1,5,4,4,6,3,7,8,7,6,5,9,0,9,6,12,10,11,11,7,11,11,9,4,5,4,7,11,10,11,2,6,0,8,3,3,6,8,9,8,4,3,6,4,5,7,9,10,8,4,5,5,7,8,11,0,9,7,4,0,0
2022-04-09 17:00:00,3,5,8,9,9,11,17,16,5,15,4,5,16,6,11,12,13,15,10,8,9,9,3,3,2,1,5,6,7,6,5,16,12,14,6,3,1,0,9,0,0,11,17,18,19,20,19,13,8,5,9,6,13,12,9,12,10,9,4,2,0
2022-04-09 18:00:00,0,2,4,0,6,4,6,9,10,6,0,5,0,2,4,9,6,10,4,7,5,6,4,2,4,3,7,10,9,3,6,11,14,16,10,8,7,6,0,0,1,1,3,0,3,7,10,9,15,12,12,11,14,16,17,16,12,10,5,1,0
2022-04-09 19:00:00,1,3,4,4,5,3,4,6,8,4,6,7,0,7,10,14,12,8,8,6,8,7,6,1,3,2,3,1,1,0,5,7,4,6,2,1,2,0,0,5,3,0,7,0,5,2,4,7,8,5,6,0,11,12,14,12,11,10,4,2,0
2022-04-09 20:00:00,0,0,2,0,2,0,2,3,3,0,4,0,0,4,5,10,8,5,2,0,4,0,3,0,1,0,2,5,4,0,2,6,5,7,3,2,2,0,0,0,3,0,5,0,4,5,7,6,12,8,15,10,17,17,18,16,9,7,4,0,0
2022-04-09 21:00:00,0,2,1,2,0,3,2,4,5,3,0,1,0,4,9,13,13,11,6,4,3,4,3,2,3,4,2,2,3,3,4,5,6,8,4,3,2,0,0,0,0,2,5,3,2,1,3,1,5,5,11,3,13,16,14,12,8,7,4,2,0
2022-04-09 22:00:00,1,1,0,1,2,0,0,1,3,2,0,3,0,0,6,10,9,5,3,4,6,5,5,0,5,6,6,3,5,4,2,6,5,4,3,1,1,0,0,0,1,0,2,1,2,2,4,3,5,3,7,8,15,15,18,8,11,8,4,2,0
2022-04-09 23:00:00,0,0,1,0,2,1,2,3,4,2,0,5,0,0,7,14,11,8,4,0,2,0,1,1,0,2,3,4,3,0,3,4,4,6,4,1,0,0,0,0,1,6,8,1,3,7,8,7,5,2,7,7,6,6,5,4,7,5,4,1,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,1,2,1,0,2,2,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 06:00:00,0,1,0,1,0,2,2,1,0,0,0,0,0,0,1,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,3,4,6,1,5,7,6,5,0,0,4,3,2,1,0,0,0
2022-04-10 07:00:00,0,0,2,0,0,1,2,0,0,1,0,0,0,0,0,2,1,2,0,1,1,2,2,1,1,0,2,3,4,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,2,2,4,2,0,0,1,0,3,2,1,0,0,0,0
2022-04-10 08:00:00,3,5,3,6,10,0,9,8,5,4,5,3,0,5,4,2,3,5,4,3,3,5,4,1,2,1,4,6,0,5,0,0,0,1,0,0,1,0,2,1,0,0,0,1,0,3,7,8,9,4,5,3,4,4,3,2,2,0,0,0,0
2022-04-10 09:00:00,2,6,8,9,12,13,9,8,9,5,5,0,0,6,7,6,7,5,4,8,10,5,8,2,0,0,2,3,3,4,1,2,0,1,1,1,2,1,3,3,0,1,2,3,4,6,4,10,11,8,10,10,8,3,8,2,1,0,0,0,0
2022-04-10 10:00:00,0,3,6,8,9,8,4,3,0,0,4,5,6,7,6,6,4,6,7,7,6,6,5,2,3,3,8,12,9,0,1,4,3,4,2,1,1,0,0,1,2,0,4,1,7,3,13,15,6,4,8,0,4,2,3,0,0,4,3,1,0
2022-04-10 11:00:00,1,0,3,4,7,9,12,11,9,0,12,7,0,10,9,10,9,8,8,9,7,6,0,5,1,7,17,7,11,7,3,4,5,6,4,3,2,1,0,0,0,2,3,5,7,6,6,6,7,4,3,0,3,5,4,6,3,0,0,0,0
2022-04-10 12:00:00,0,5,5,6,6,6,9,11,10,8,7,0,0,8,6,7,8,8,8,7,12,13,8,4,3,2,6,8,7,3,3,5,6,6,3,2,3,1,2,1,1,3,5,7,0,9,8,9,11,8,9,2,4,3,5,4,3,2,0,1,0
2022-04-10 13:00:00,1,4,9,0,17,17,14,11,12,11,11,0,10,12,8,6,9,10,8,9,11,12,8,4,3,6,7,7,4,4,6,8,9,8,3,5,1,5,6,0,3,4,9,5,11,11,12,10,10,6,5,7,10,9,10,10,7,8,4,1,0
2022-04-10 14:00:00,3,7,11,9,10,7,8,11,3,3,11,10,0,6,8,9,8,6,2,1,7,8,7,1,4,4,6,7,2,4,5,10,5,9,3,4,2,3,0,1,0,2,6,0,8,8,10,9,7,7,6,5,5,4,3,2,1,1,0,0,0
2022-04-10 15:00:00,2,3,6,7,9,8,7,8,3,7,9,2,3,0,7,10,10,6,6,6,11,11,10,6,11,6,11,13,6,7,3,5,6,7,1,6,3,1,3,0,0,4,6,4,6,8,12,15,14,6,13,3,14,14,0,12,8,7,2,0,0
2022-04-10 16:00:00,1,4,4,6,8,0,9,9,8,7,10,0,0,11,9,12,6,12,9,9,7,8,7,3,2,4,5,9,8,10,0,3,2,4,4,2,1,0,0,1,0,0,6,7,4,7,8,8,17,7,7,6,8,6,11,12,6,10,3,0,0
2022-04-10 17:00:00,0,2,3,0,5,6,7,7,7,0,6,0,7,8,7,11,13,11,8,3,6,5,4,3,4,1,5,5,4,3,6,9,0,8,5,5,2,4,0,0,0,2,7,6,10,10,10,7,9,3,4,5,6,8,7,5,4,3,0,0,0
2022-04-10 18:00:00,0,3,4,0,6,0,5,4,0,4,0,5,0,2,5,10,9,7,10,7,7,6,1,0,3,3,4,4,3,0,3,5,4,6,5,4,3,0,0,0,2,6,2,6,7,8,3,5,6,4,8,9,9,8,8,5,4,3,3,0,0
2022-04-10 19:00:00,0,1,2,0,0,4,4,5,4,3,6,4,3,5,6,10,8,7,4,7,10,11,9,4,1,2,3,2,3,2,6,7,7,9,8,1,0,0,0,0,0,0,3,0,2,1,4,5,3,0,6,5,5,4,3,0,0,1,1,0,0
2022-04-10 20:00:00,1,5,0,1,2,0,3,2,3,5,2,3,0,0,6,9,10,9,8,5,4,1,2,0,1,0,1,2,1,1,5,7,6,9,8,5,3,0,1,2,0,4,10,9,8,6,6,7,9,6,4,2,3,0,3,2,1,0,1,0,0
2022-04-10 21:00:00,1,0,2,1,1,2,0,3,5,4,6,0,3,3,4,6,5,4,3,4,5,0,3,2,0,0,4,0,3,1,2,2,4,5,5,0,3,0,0,0,0,2,5,3,3,3,5,2,3,3,8,9,12,12,13,13,11,9,7,2,0
2022-04-10 22:00:00,0,2,4,1,3,1,0,1,1,0,3,0,2,4,1,8,4,4,1,1,0,0,0,0,2,2,3,5,2,3,7,9,8,9,4,1,2,0,0,0,2,3,6,5,3,6,7,5,0,2,3,0,1,0,14,13,9,7,1,0,0
2022-04-10 23:00:00,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,3,4,2,2,1,0,0,0,0,1,0,0,1,0,0,1,2,1,3,2,1,0,0,0,0,0,0,4,0,0,3,3,0,6,4,7,5,6,5,5,3,0,3,1,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,0,1,3,1,3,2,2,3,0,2,0,0,0,0,4,0,2,3,4,7,8,9,6,2,1,0,0,0,0,0,1,3,2,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 06:00:00,1,3,4,3,1,5,6,5,3,4,6,7,4,6,7,8,4,7,6,8,10,12,13,2,2,2,4,3,4,5,3,4,4,1,5,4,0,1,2,1,0,2,1,2,3,5,6,9,10,4,7,8,7,5,6,5,0,4,2,0,0
2022-04-11 07:00:00,3,8,12,16,21,21,23,25,24,23,0,17,4,19,12,17,15,17,13,18,28,33,29,4,5,9,30,38,21,19,3,10,6,6,5,4,1,4,5,4,2,3,1,8,12,35,43,53,49,45,19,15,15,22,27,28,21,21,3,2,0
2022-04-11 08:00:00,7,17,26,28,30,29,27,23,21,17,15,16,14,18,11,15,16,19,19,19,27,33,22,4,6,7,22,27,17,18,10,22,10,4,3,2,3,2,4,2,1,3,5,5,7,20,27,29,29,24,24,24,8,6,5,4,0,3,2,3,0
2022-04-11 09:00:00,1,3,9,10,4,9,10,12,11,12,12,13,14,12,7,9,8,8,7,6,9,8,8,6,0,5,11,15,13,11,9,8,6,2,3,3,1,2,0,1,0,0,2,0,1,5,8,11,12,6,4,4,4,2,2,1,1,0,0,2,0
2022-04-11 10:00:00,1,3,5,4,4,6,7,3,8,3,7,2,0,8,7,6,6,7,6,7,10,10,8,5,4,5,6,7,4,3,5,10,9,8,6,3,3,3,5,3,2,0,3,3,4,6,7,9,9,8,6,5,4,5,0,1,5,3,0,0,0
2022-04-11 11:00:00,0,1,2,2,5,6,7,6,6,7,6,7,7,7,8,11,12,10,6,4,4,5,3,3,5,3,2,3,3,3,1,4,3,6,4,2,3,1,1,0,0,0,9,0,8,13,9,12,10,10,10,0,6,6,8,2,4,3,0,0,0
2022-04-11 12:00:00,1,2,5,8,7,8,8,5,7,5,6,6,7,6,5,7,9,7,5,5,4,6,5,2,3,3,4,4,3,2,5,6,7,8,3,2,1,0,4,0,2,1,3,4,4,4,7,10,11,7,8,0,6,4,6,0,4,1,3,0,0
2022-04-11 13:00:00,2,1,3,2,4,3,3,0,0,6,1,2,4,5,5,9,8,8,6,5,5,5,4,2,2,1,2,3,5,1,2,4,0,5,6,5,3,0,0,1,2,0,4,4,6,7,10,12,8,8,9,8,11,3,2,9,8,9,5,0,0
2022-04-11 14:00:00,0,4,6,7,3,7,9,10,7,7,6,6,0,5,8,10,8,7,8,7,5,4,2,2,3,2,3,3,1,4,6,5,5,7,4,2,3,3,4,3,2,3,3,6,4,6,11,14,11,9,10,8,7,6,5,5,3,3,1,0,0
2022-04-11 15:00:00,1,6,13,14,15,7,9,12,11,8,10,11,5,11,9,12,11,10,8,17,5,16,10,8,6,5,5,6,6,6,3,6,5,6,4,4,4,5,0,6,4,3,5,6,6,10,21,13,18,18,18,16,9,8,7,6,4,2,0,0,0
2022-04-11 16:00:00,1,17,39,38,38,33,28,25,25,15,11,15,17,21,44,50,49,43,32,24,13,10,7,6,8,5,3,5,4,6,4,7,8,7,6,1,5,4,5,1,6,2,9,7,9,9,13,12,10,11,12,6,10,6,5,0,6,3,1,0,0
2022-04-11 17:00:00,3,9,20,7,23,22,23,24,19,17,18,17,19,18,18,34,30,21,16,14,10,4,0,4,2,6,6,10,12,13,8,13,12,13,7,3,5,0,1,0,9,8,10,9,9,14,22,19,17,11,24,24,22,18,15,11,6,5,3,0,0
2022-04-11 18:00:00,2,6,12,14,17,18,14,16,19,16,15,16,0,13,16,26,27,23,12,7,3,5,1,3,6,6,12,16,15,16,18,26,23,17,13,11,6,5,6,3,4,7,14,14,13,13,14,12,12,8,23,24,29,32,34,30,25,24,8,3,0
2022-04-11 19:00:00,0,5,8,7,9,8,9,11,11,10,1,11,12,13,11,17,16,16,9,8,9,3,4,2,4,3,1,3,4,7,8,12,14,21,12,5,2,0,2,0,3,2,10,11,10,9,8,8,9,9,22,19,24,19,23,21,20,17,4,3,0
2022-04-11 20:00:00,1,2,4,0,2,1,6,8,4,1,7,2,0,8,9,18,16,12,5,3,4,3,2,1,4,4,3,0,3,3,5,3,5,8,5,2,4,0,2,0,1,2,9,7,7,10,10,7,9,6,7,8,7,9,10,4,10,9,3,1,0
2022-04-11 21:00:00,0,0,1,0,2,0,3,8,8,9,4,5,0,3,7,13,14,11,8,7,4,3,3,2,4,2,5,3,4,1,6,7,6,8,6,4,1,0,0,0,0,0,4,5,4,5,6,5,4,7,16,9,17,19,23,21,12,10,7,1,0
2022-04-11 22:00:00,1,1,5,0,3,2,3,4,4,4,5,6,7,11,12,16,16,10,7,5,5,6,4,2,0,2,3,1,2,1,1,9,9,7,6,7,5,2,4,3,3,2,4,2,4,9,10,11,10,9,15,0,15,18,17,15,10,6,5,1,0
2022-04-11 23:00:00,0,0,0,1,0,0,1,3,2,0,5,6,7,6,7,10,6,6,4,6,3,3,1,0,2,0,2,1,1,1,4,3,5,0,4,4,2,0,3,0,0,0,3,4,2,6,6,4,5,4,11,10,8,1,8,2,3,1,0,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,2,1,4,5,6,6,4,7,8,6,0,0,0,4,6,1,2,0,4,2,4,5,3,2,1,0,0,0,0,0,0,2,4,5,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 06:00:00,2,3,1,1,3,1,4,5,5,4,3,5,0,5,5,6,5,7,6,11,13,15,12,1,2,2,4,8,4,5,2,8,6,6,0,4,0,1,3,0,2,1,1,2,2,5,5,10,11,8,6,5,5,6,8,5,4,7,0,0,0
2022-04-12 07:00:00,1,5,9,10,12,11,17,16,15,14,14,18,18,17,8,9,6,11,12,14,22,29,27,5,6,11,20,26,22,20,3,6,3,3,4,2,1,1,2,0,1,1,0,5,7,25,36,45,40,33,19,18,16,17,18,20,19,10,4,4,0
2022-04-12 08:00:00,2,7,14,16,22,25,22,21,20,16,12,16,4,15,12,16,17,20,20,20,23,26,21,3,4,6,22,35,25,23,15,19,12,8,5,5,2,0,3,2,0,1,1,2,4,16,24,28,33,27,25,24,14,11,10,9,6,5,2,1,0
2022-04-12 09:00:00,2,4,8,9,12,12,9,0,8,6,5,8,6,7,3,4,6,7,6,8,10,13,10,4,4,3,7,9,7,5,1,5,7,2,2,1,2,1,0,0,0,0,1,3,5,8,13,12,13,9,10,8,7,5,4,3,4,2,2,0,0
2022-04-12 10:00:00,0,3,7,5,7,0,8,6,5,4,4,4,5,5,5,9,6,7,6,8,7,8,6,3,5,4,4,8,5,3,1,3,2,2,1,0,1,2,2,3,1,0,1,0,0,3,7,6,7,7,8,7,6,6,0,5,3,1,0,0,0
2022-04-12 11:00:00,1,3,6,6,4,8,5,9,8,7,5,4,0,4,5,9,7,6,5,6,4,5,2,2,3,1,5,6,6,5,2,5,4,4,1,5,5,1,4,0,3,0,4,5,3,4,6,9,7,8,9,4,4,4,5,3,2,0,0,0,0
2022-04-12 12:00:00,0,2,4,5,5,6,7,7,6,6,7,5,6,6,6,8,7,6,5,4,8,9,6,4,5,4,3,5,3,2,3,4,4,6,5,2,4,0,0,1,1,0,2,1,6,9,13,13,14,9,11,9,6,2,7,5,0,4,3,1,0
2022-04-12 13:00:00,0,5,2,1,6,5,0,5,5,4,3,5,4,5,5,10,12,10,8,8,4,7,4,3,2,1,3,6,3,4,5,10,7,9,9,6,4,3,3,1,2,3,3,4,1,4,6,7,10,8,13,12,8,6,4,3,0,4,3,1,0
2022-04-12 14:00:00,1,2,4,5,8,0,8,9,6,4,6,9,2,6,8,9,7,7,6,5,6,7,6,2,3,2,3,4,3,4,5,8,9,6,4,5,2,0,1,2,1,1,3,4,5,6,10,14,14,10,11,10,10,13,13,11,8,5,1,0,0
2022-04-12 15:00:00,1,4,8,9,8,6,11,11,10,9,10,9,9,5,6,10,9,8,8,19,19,17,10,9,2,4,2,3,2,1,4,9,7,10,7,5,5,0,0,0,2,0,8,2,13,17,24,20,23,15,11,10,9,7,6,8,6,3,4,1,0
2022-04-12 16:00:00,3,23,36,37,24,36,30,26,22,16,12,15,11,30,62,63,61,53,43,33,15,11,8,0,9,8,5,7,6,10,3,6,5,6,6,4,7,5,1,6,5,3,7,7,8,14,16,15,13,12,14,13,13,9,8,7,4,0,2,7,0
2022-04-12 17:00:00,2,13,22,18,26,28,25,31,30,27,15,23,0,20,19,32,25,22,11,7,7,6,5,2,4,3,3,9,8,9,5,11,9,13,5,3,4,2,3,2,4,4,8,9,9,12,15,18,14,11,15,8,16,18,17,12,10,7,2,0,0
2022-04-12 18:00:00,3,4,9,7,12,11,10,14,23,23,8,26,27,25,26,35,29,28,19,10,6,5,4,5,4,3,5,13,10,16,11,12,12,18,11,7,6,7,7,5,6,5,12,13,14,15,17,15,15,8,18,13,17,17,15,12,11,8,4,3,0
2022-04-12 19:00:00,1,7,10,14,16,14,14,10,12,9,7,0,8,9,13,22,21,16,9,6,4,4,2,2,4,2,7,6,8,8,8,16,15,18,11,3,3,1,2,0,3,3,20,11,21,18,15,10,8,6,14,14,15,13,18,15,9,9,4,1,0
2022-04-12 20:00:00,0,1,2,6,5,6,6,9,5,8,6,5,9,9,14,21,18,14,11,9,6,1,2,5,1,3,4,4,3,0,5,10,7,12,11,7,3,0,2,0,3,4,8,8,9,8,10,8,9,9,14,15,17,17,18,13,6,2,2,0,0
2022-04-12 21:00:00,0,1,0,0,2,4,5,7,8,0,0,0,6,4,9,18,19,11,10,9,6,5,6,5,7,5,5,3,6,0,4,5,6,6,7,5,2,0,0,0,3,1,3,5,4,5,6,5,4,8,10,10,10,11,10,8,4,2,1,0,0
2022-04-12 22:00:00,2,1,3,4,3,5,4,5,7,7,8,9,5,9,9,15,13,11,8,6,8,8,8,5,5,5,10,12,10,8,3,3,5,7,5,9,5,3,2,1,0,4,8,2,5,9,8,8,8,7,10,0,10,9,9,8,7,8,4,1,0
2022-04-12 23:00:00,1,0,0,0,2,0,1,2,2,2,3,5,0,6,5,8,7,6,6,4,3,4,5,3,4,5,6,7,4,3,3,5,7,5,6,5,2,0,0,0,0,0,2,3,2,3,3,1,2,1,7,0,8,10,7,6,5,2,2,0,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,0,1,2,1,4,3,2,4,1,4,0,0,0,0,2,3,0,3,4,5,6,7,6,4,3,2,3,0,2,0,1,2,2,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 06:00:00,1,2,1,0,4,1,4,0,4,1,5,6,0,5,6,6,4,6,6,8,9,10,8,1,0,2,3,4,3,2,2,3,3,4,4,0,0,1,1,0,0,1,0,2,2,5,6,10,12,8,1,2,6,4,7,0,6,0,3,0,0
2022-04-13 07:00:00,2,4,13,17,20,21,23,23,22,23,24,25,7,13,12,15,12,13,15,21,25,29,25,3,4,9,15,19,16,15,14,16,11,7,4,5,1,2,3,2,0,2,1,3,7,22,34,45,47,35,16,12,11,12,14,18,19,5,2,0,0
2022-04-13 08:00:00,3,10,17,18,27,28,30,29,28,20,17,18,16,16,14,16,20,28,24,23,32,40,32,4,6,8,16,22,17,9,40,43,30,11,2,1,0,0,4,5,0,1,1,2,4,15,24,30,33,27,48,43,14,10,10,8,16,15,4,2,0
2022-04-13 09:00:00,3,10,15,19,25,23,19,21,21,12,10,9,9,9,10,11,9,8,5,8,10,14,13,4,5,2,12,12,9,11,6,9,5,2,1,0,0,0,1,0,1,2,2,3,3,6,9,12,12,8,11,6,5,3,4,3,5,3,2,1,0
