Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_DMC첨단산업센터,4_MBC,5_SBS.YTN,6_공항철도디지털미디어시티역,7_디지털미디어시티역,8_청구아파트.참누리아파트,9_중동현대아파트,10_가좌행복주택.건영월드컵아파트,11_가좌역,12_월드컵아이파크,13_성산2교,14_성미약수터,15_경성중고.홍대부속여중고입구,16_성서초등학교,17_망원시장.망원동월드컵시장입구,18_기업은행서교동지점(최규하대통령가옥),19_성산초등학교입구,20_마포한강푸르지오,21_합정역,22_서울화력발전소입구,23_상수역,24_월드메르디앙아파트,25_한강밤섬자이아파트,26_서강해모로아파트,27_신수중학교,28_한국출판콘텐츠센터,29_신석초등학교,30_용강동주민센터,31_마포대교입구,32_마포역,33_공덕역,34_아현동주민센터,35_마포경찰서,36_아현초등학교,37_아현동가구단지,38_종근당.충정로역,39_한국경제신문사.서소문역사공원,40_서울역버스환승센터,41_남대문시장.회현역,42_남대문시장.회현역,43_한국경제신문사.서소문역사공원,44_충정로역2호선,45_아현초등학교,46_마포경찰서,47_아현동주민센터,48_공덕역,49_마포역,50_용강동입구,51_용강동주민센터,52_신석초등학교,53_래미안웰스트림아파트,54_신수중학교,55_서강해모로아파트,56_한강밤섬자이아파트,57_월드메르디앙아파트,58_상수역,59_서울화력발전소입구,60_합정역,61_메세나폴리스,62_성산초등학교입구,63_기업은행서교동지점(최규하대통령가옥),64_망원시장.망원동월드컵시장입구,65_성서초등학교,66_경성중고.홍대부속여중고입구,67_성미약수터,68_성산2교,69_월드컵아이파크,70_가좌역1번출구,71_가좌행복주택.건영월드컵아파트,72_중동현대아파트,73_청구아파트.참누리아파트,74_디지털미디어시티역,75_공항철도디지털미디어시티역,76_SBS.YTN,77_MBC,78_DMC첨단산업센터,79_덕은교.은평차고지앞,80_은평공영차고지(가상)
2022-03-24 06:00:00,0,1,0,1,0,2,0,2,4,2,2,0,0,1,0,3,3,0,1,0,2,0,0,0,2,0,2,3,4,7,4,4,1,5,6,8,2,8,5,4,0,0,0,0,1,2,1,0,2,0,2,3,2,3,0,4,0,3,0,3,2,0,0,0,0,1,0,0,0,2,0,6,5,1,4,1,0,0,0,0
2022-03-24 07:00:00,1,1,4,11,7,6,4,5,6,6,4,0,3,5,4,5,7,8,5,5,6,5,4,5,4,4,0,7,10,11,12,7,8,10,12,16,18,18,17,5,0,2,3,6,8,3,7,5,6,0,5,7,10,13,14,17,0,16,17,17,18,19,20,20,6,4,5,0,7,8,9,18,9,13,19,16,10,2,1,0
2022-03-24 08:00:00,0,5,4,5,4,3,4,0,6,7,8,4,8,8,11,15,15,15,14,10,14,0,13,12,9,8,9,12,16,16,14,17,26,23,21,23,20,17,15,6,1,2,3,4,5,6,4,2,4,5,5,6,8,10,5,12,13,13,15,10,13,11,12,14,14,13,12,13,16,26,31,36,36,51,64,59,35,0,0,0
2022-03-24 09:00:00,1,2,1,4,3,5,3,4,6,7,8,5,10,10,11,15,16,15,14,12,17,11,1,10,0,0,0,9,11,12,9,9,10,12,13,12,9,12,10,7,0,0,0,1,0,2,0,3,4,4,4,5,5,6,0,7,8,9,9,7,8,4,6,4,3,3,2,5,0,7,8,9,0,9,10,8,7,0,0,0
2022-03-24 10:00:00,0,1,2,3,1,3,2,3,3,0,4,0,5,0,6,5,4,5,3,3,7,3,1,0,0,2,2,5,6,5,5,2,5,3,11,12,0,10,9,6,0,1,1,3,1,3,3,4,5,0,6,4,5,6,0,6,0,3,4,3,3,0,0,2,0,2,0,0,0,0,1,2,1,3,6,2,3,0,0,0
2022-03-24 11:00:00,1,1,0,3,0,6,7,8,8,5,6,5,3,4,3,4,3,4,5,6,7,6,6,5,5,0,3,6,8,6,5,6,0,5,9,10,11,14,13,9,0,3,2,4,5,2,4,2,4,5,6,7,8,9,8,9,0,6,6,5,8,0,5,6,2,5,0,2,1,1,0,0,0,0,4,2,1,0,0,0
2022-03-24 12:00:00,0,1,3,9,8,7,9,7,9,8,5,4,6,8,10,9,10,11,10,9,8,4,10,0,0,5,11,10,11,12,9,9,6,13,13,16,15,11,10,4,2,5,0,7,8,11,12,12,12,12,14,14,13,12,0,8,7,5,3,4,5,6,5,0,4,0,1,1,0,2,3,4,0,5,5,3,2,0,0,0
2022-03-24 13:00:00,0,0,3,7,8,7,6,4,7,4,5,3,11,10,10,6,12,17,17,15,16,13,10,9,9,8,8,10,9,11,9,9,8,6,11,12,0,10,9,7,1,3,2,2,3,5,4,6,8,11,12,13,11,14,14,15,13,15,15,12,16,14,10,11,9,8,5,4,0,3,2,2,0,1,2,1,0,0,0,0
2022-03-24 14:00:00,0,1,5,6,0,6,7,4,2,4,3,2,3,5,4,4,4,4,5,6,8,9,8,7,6,5,6,6,3,2,8,7,10,9,10,11,7,9,9,4,1,8,9,11,11,9,8,8,6,4,3,4,9,7,6,11,5,0,12,7,9,3,8,10,9,9,6,4,0,5,4,5,6,4,6,4,5,2,0,0
2022-03-24 15:00:00,1,0,3,2,5,4,3,2,3,3,4,5,5,7,7,8,9,8,0,8,9,9,8,0,7,6,5,7,7,7,2,4,7,6,5,4,0,3,3,6,2,8,9,9,4,9,11,9,13,10,12,8,13,12,10,8,7,10,10,10,9,5,5,9,8,0,7,7,7,5,6,5,0,4,5,4,2,1,0,0
2022-03-24 16:00:00,0,0,5,6,5,7,6,7,8,4,3,4,5,0,6,16,15,16,14,15,18,17,14,14,11,10,7,8,7,5,4,5,6,4,5,9,0,11,6,4,0,8,0,6,4,7,8,7,7,0,6,4,7,9,10,8,7,6,0,6,9,7,8,9,7,0,6,4,3,7,6,4,4,2,0,3,3,2,0,0
2022-03-24 17:00:00,2,0,29,53,47,23,12,11,10,7,6,7,9,9,11,14,13,14,14,14,15,14,10,13,12,11,7,8,8,7,6,9,8,7,11,8,10,11,12,1,3,12,7,7,6,8,7,10,11,7,12,13,17,15,14,13,7,9,8,7,11,9,6,9,8,7,7,5,4,3,5,4,4,4,7,5,4,2,1,0
