Unnamed: 0,1_가산동기점,2_한일유엔아이아파트,3_디지털3단지.롯데정보통신,4_디지털3단지운동장,5_디지털3단지.(주)로옴코리아,6_가산디지털단지역,7_가산디지털단지역1호선,8_에이스하이엔드타워5차,9_구일우성아파트,10_구로1동우체국,11_구일우성아파트,12_가산디지털단지역입구,13_디지털단지오거리.가산파출소,14_디지털단지오거리,15_가산초등학교,16_모두의학교.금천문화예술정보학교,17_관악구보훈회관.신림푸르지오,18_난곡입구,19_호림박물관,20_남서울중학교.성보중고등학교,21_신림사거리.신림역,22_서원동승리교앞,23_서원동문화교앞,24_서림동주민센터.신화단지,25_삼성동시장,26_대학동고시촌입구,27_서울산업정보학교.삼성교,28_관악산입구.관악아트홀.중앙도서관,29_서울대학교,30_서울대학교치과병원.동물병원,31_서울여상.서울문영여중고앞,32_관악구청,33_서울대입구역,34_봉천사거리,35_낙성대동,36_낙성대입구,37_인헌중고.서울미술고,38_예술인마을.사당초등학교,39_남서울농협남현동지점,40_사당역4번출구,41_사당역,42_사당역9번출구앞,43_사당1동관악시장앞,44_예술인마을,45_서울미술고.인헌중고,46_낙성대입구,47_행운동주민센터,48_관악구청,49_관악경찰서.관악소방서,50_서울여상.서울문영여중고앞,51_서울대학교치과병원.동물병원,52_서울대학교,53_신림중.삼성고.관악아트홀.도서관,54_서울산업정보학교.삼성교,55_신성초등학교,56_영광메디컬센터,57_쑥고개입구,58_서원동문화교앞,59_신림사거리,60_신림사거리.신림역,61_남부초등학교,62_호림박물관,63_난곡입구,64_관악구보훈회관.신림푸르지오,65_천주교성령봉사회관.등불교회,66_KT구로지사,67_삼부르네상스.효성아파트,68_가리봉파출소,69_디지털단지오거리,70_구일우성아파트,71_구로1동우체국,72_구일우성아파트,73_디지털단지입구,74_디지털3단지.롯데정보통신,75_디지털3단지.영창실업,76_가산디지털단지역,77_디지털3단지.한일합섬,78_디지털3단지운동장,79_한일유앤아이아파트,80_가산동종점
2022-04-10 10:00:00,1,2,1,2,0,3,2,0,3,8,9,9,6,12,13,16,17,18,18,19,21,22,24,25,30,34,43,25,10,0,5,22,17,17,6,14,15,14,13,0,7,9,11,12,15,15,16,15,14,8,11,8,5,6,5,9,13,16,10,12,11,0,9,10,0,11,9,1,7,5,7,6,6,9,8,6,0,3,1,0
2022-04-10 11:00:00,6,1,0,4,2,3,2,0,2,4,4,8,7,9,9,13,16,21,21,21,18,18,17,14,13,19,31,31,32,35,34,25,18,21,20,15,16,19,15,0,8,9,12,16,25,28,27,24,21,18,20,18,18,12,14,16,22,24,18,16,16,14,8,7,7,10,8,7,3,3,6,4,5,6,5,0,0,1,0,0
2022-04-10 12:00:00,0,3,0,2,0,7,3,4,6,13,0,13,10,9,10,12,12,13,12,18,16,16,22,14,17,22,26,35,41,35,40,40,34,29,27,20,13,11,11,0,7,12,16,10,12,20,21,23,20,9,16,11,25,25,27,35,37,37,35,20,18,17,17,15,12,12,9,4,6,3,5,4,9,3,8,1,0,0,0,0
2022-04-10 13:00:00,2,4,0,7,3,7,0,0,6,8,9,8,6,10,15,12,13,18,20,20,11,12,12,21,22,31,36,45,44,32,42,39,20,19,14,10,14,13,11,0,4,8,10,18,18,20,16,24,23,0,22,18,25,29,35,31,30,31,25,20,19,6,19,17,16,11,11,8,11,9,4,3,5,4,4,3,4,0,3,0
2022-04-10 14:00:00,0,3,3,0,5,7,4,0,7,11,10,12,15,15,14,17,17,20,22,20,17,12,11,11,14,17,18,29,30,22,29,28,16,12,15,12,13,12,10,1,5,11,14,14,14,17,23,22,22,7,20,20,22,16,20,23,27,25,17,14,13,15,14,12,9,10,10,9,8,5,11,9,8,5,8,3,0,0,0,0
2022-04-10 15:00:00,0,0,3,0,4,13,12,10,9,8,10,9,12,13,15,16,18,20,15,14,16,19,18,16,18,19,21,33,36,35,35,28,24,25,29,23,22,18,8,1,6,11,13,12,15,16,18,22,16,15,16,18,21,22,26,30,35,32,18,19,15,21,19,16,11,10,8,5,5,3,3,0,0,2,1,1,0,0,0,0
2022-04-10 16:00:00,4,5,6,7,11,13,15,4,15,17,18,17,20,20,21,17,16,18,20,21,13,14,14,14,13,18,31,47,36,35,31,32,22,19,16,14,13,13,12,1,7,20,24,24,25,25,25,28,25,0,23,23,24,17,15,14,17,16,16,23,20,18,13,17,16,14,11,9,6,4,4,4,2,0,0,1,0,0,0,0
2022-04-10 17:00:00,2,5,1,0,10,11,10,11,8,12,14,7,8,9,9,14,18,22,21,21,21,21,18,13,19,16,35,40,52,53,49,45,25,23,21,17,18,10,13,1,10,19,26,23,24,26,27,31,30,32,0,32,38,36,30,29,31,21,20,18,16,15,12,8,7,11,7,3,5,3,4,2,4,3,3,1,0,0,0,0
2022-04-10 18:00:00,0,0,2,3,0,6,7,10,11,10,0,9,13,18,7,19,17,17,15,13,17,17,18,16,16,25,34,45,50,39,49,44,28,22,23,20,19,17,15,1,11,20,22,20,26,30,27,31,27,23,30,30,37,32,30,34,38,37,21,28,24,21,18,14,14,14,10,8,6,5,3,1,2,2,1,3,0,1,0,0
2022-04-10 19:00:00,1,4,0,0,5,6,4,0,9,9,2,3,6,10,8,8,9,10,5,7,13,12,0,10,8,9,10,26,28,0,26,22,20,14,17,12,11,8,5,0,6,20,22,20,21,29,28,25,24,0,0,25,23,19,18,16,15,15,10,13,11,10,9,4,9,8,6,5,3,4,2,0,0,3,1,4,0,3,2,0
2022-04-10 20:00:00,0,2,0,3,0,2,2,4,3,4,0,2,3,2,2,6,7,5,6,7,9,10,8,10,10,9,14,16,16,0,15,14,12,7,9,8,5,6,3,0,7,11,16,13,14,19,22,31,21,20,15,22,20,14,13,12,11,9,11,21,17,14,11,1,10,10,9,5,4,3,2,0,3,4,3,2,1,0,0,0
2022-04-10 21:00:00,0,1,0,0,0,2,3,0,1,3,0,2,5,5,6,6,9,8,9,8,13,15,16,13,11,11,13,12,14,12,11,13,12,11,10,11,7,6,4,1,4,15,18,12,19,21,22,21,20,19,30,30,25,17,9,9,10,9,6,17,15,11,13,8,4,7,6,3,3,2,1,2,0,0,1,5,2,0,1,0
2022-04-10 22:00:00,1,0,0,0,0,4,4,1,0,2,3,2,3,6,7,6,11,0,14,12,10,12,12,11,11,10,11,9,5,11,11,9,7,8,7,7,7,6,7,1,10,24,28,29,29,32,30,37,36,0,0,35,34,14,8,5,5,4,1,7,6,5,4,3,4,5,4,3,1,1,1,0,0,0,0,3,0,0,1,0
2022-04-10 23:00:00,0,0,0,0,0,0,0,0,0,1,0,4,3,4,0,1,0,0,4,0,5,8,9,7,8,11,8,9,5,0,8,7,5,5,3,6,6,3,7,0,6,22,6,7,9,10,11,21,0,0,0,0,20,13,10,9,5,7,10,8,6,5,1,4,0,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,0,0,0,0,0,1,0,0,1,5,5,7,7,0,5,8,0,12,11,13,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,1,1,1,0,0,2,2,1,3,8,2,7,6,8,9,10,12,14,7,15,8,7,25,29,32,35,37,38,12,37,36,27,21,20,19,18,19,18,15,0,3,4,5,6,8,9,8,9,2,8,7,0,6,0,8,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 06:00:00,2,0,0,0,0,1,0,1,3,9,10,7,8,8,6,7,8,9,10,11,5,6,5,6,9,14,19,20,15,15,18,14,10,9,9,9,8,11,8,1,4,5,8,8,10,9,6,7,3,8,7,0,6,4,6,8,11,12,8,9,9,11,6,12,10,10,9,6,8,8,9,6,10,9,6,2,1,0,0,0
2022-04-11 07:00:00,6,5,6,1,2,20,19,8,12,19,21,19,17,16,19,27,25,27,28,25,13,7,18,19,26,30,34,35,32,33,30,21,13,14,13,12,10,16,13,0,4,15,25,29,33,37,38,33,27,15,12,10,9,10,14,25,45,54,34,33,30,19,20,22,21,23,23,21,18,14,19,17,21,19,15,1,0,0,0,0
2022-04-11 08:00:00,7,8,7,8,7,19,19,5,10,22,22,21,19,22,28,27,32,37,37,35,17,18,24,24,27,38,50,53,50,49,45,33,15,14,15,11,15,24,21,1,7,16,17,16,20,24,30,33,34,32,25,21,15,15,30,49,58,52,26,28,28,31,31,38,40,42,35,32,27,24,23,24,20,20,9,7,5,1,3,0
2022-04-11 09:00:00,1,2,0,1,3,15,21,4,3,6,0,12,7,11,12,13,15,19,19,23,11,10,10,12,17,19,24,23,21,32,31,23,14,13,12,9,10,13,8,1,3,6,8,9,8,11,14,15,15,11,12,12,10,11,19,38,45,50,28,25,27,26,25,24,23,17,13,16,11,7,12,13,15,14,9,2,1,0,0,0
2022-04-11 10:00:00,2,0,3,4,2,7,9,6,7,13,5,10,10,9,7,10,12,11,10,10,10,9,10,14,17,19,22,19,18,19,12,14,12,10,9,8,7,8,4,1,3,7,9,11,14,16,17,14,14,13,11,10,9,8,9,13,20,21,15,14,5,5,10,11,10,11,9,4,8,4,7,0,6,3,3,1,0,0,0,0
2022-04-11 11:00:00,1,0,1,1,2,5,5,4,4,6,0,8,9,2,10,9,10,11,11,11,8,7,10,10,9,10,12,13,14,12,14,14,14,13,12,9,7,8,7,0,5,7,11,6,11,12,13,12,13,13,7,13,0,10,12,12,16,15,7,8,7,6,6,6,2,7,6,3,6,7,9,10,11,8,6,3,0,0,0,0
2022-04-11 12:00:00,3,2,3,5,4,6,5,5,5,6,7,6,7,6,9,9,10,13,8,7,11,10,9,12,15,24,25,26,27,28,25,21,17,18,10,12,12,8,7,0,3,13,18,14,13,13,15,21,12,19,14,11,14,12,12,12,13,16,19,18,16,15,10,10,8,9,7,5,6,5,4,5,5,3,4,1,0,0,0,0
2022-04-11 13:00:00,0,0,0,0,5,8,7,8,6,7,10,8,8,7,9,9,10,14,15,14,15,11,13,10,12,19,20,17,19,19,17,16,13,13,7,9,8,9,7,0,7,10,17,17,16,19,23,23,22,21,20,19,19,15,11,10,11,10,9,3,7,2,6,5,6,6,7,5,4,3,2,3,4,3,1,1,0,0,0,0
2022-04-11 14:00:00,1,1,1,2,1,5,6,4,6,7,4,5,8,10,8,13,11,14,15,16,13,12,12,11,11,10,13,13,15,12,15,14,13,14,11,10,7,5,4,0,2,9,9,12,15,19,22,19,20,22,11,12,19,15,11,13,13,10,11,12,11,5,6,6,5,5,4,4,4,3,3,0,5,3,3,2,1,0,0,0
2022-04-11 15:00:00,3,4,5,0,4,5,7,8,7,7,8,8,10,9,10,9,10,10,11,11,10,11,12,13,14,13,19,24,26,27,24,23,19,16,12,12,11,12,8,1,3,8,16,12,13,14,16,16,16,10,12,13,17,21,19,20,20,26,13,17,17,16,14,13,12,12,10,9,7,8,8,2,1,0,5,6,3,1,1,0
2022-04-11 16:00:00,0,1,1,2,3,7,10,10,10,11,12,13,10,13,10,14,17,16,16,17,13,12,13,10,12,19,26,33,35,36,45,43,34,31,29,21,20,17,12,1,5,16,18,16,17,22,22,26,25,33,0,34,32,24,20,23,21,18,17,20,14,13,12,10,10,10,7,8,8,6,4,0,0,3,3,1,0,0,0,0
2022-04-11 17:00:00,2,3,9,3,10,9,12,16,13,14,15,19,23,24,26,23,23,24,23,22,16,15,15,11,15,20,27,28,32,35,38,33,21,22,18,19,16,12,9,0,10,19,26,25,25,25,24,39,37,33,34,35,32,28,35,31,32,28,16,37,33,27,26,22,20,12,7,6,6,2,5,4,3,3,3,4,1,1,0,0
2022-04-11 18:00:00,1,2,8,13,22,19,25,38,27,29,30,32,42,50,49,45,45,41,40,41,30,31,30,25,18,20,24,27,43,46,46,34,27,25,23,18,17,15,14,1,13,35,36,29,27,32,26,36,35,30,39,38,36,23,20,16,22,22,15,27,24,22,19,18,17,16,16,14,17,11,6,4,5,3,3,6,0,5,2,0
2022-04-11 19:00:00,1,1,4,6,8,17,20,20,16,15,12,17,18,19,21,23,25,23,23,24,25,24,19,14,9,16,21,26,46,48,47,32,18,16,14,11,10,9,6,2,6,24,23,18,25,25,26,40,29,39,34,37,32,21,15,12,11,11,13,24,25,25,23,20,13,10,11,7,8,4,3,2,2,2,2,8,7,1,1,0
2022-04-11 20:00:00,2,0,1,3,3,8,14,16,17,16,6,21,24,25,23,21,13,20,11,12,19,20,20,15,14,10,10,9,20,24,22,21,12,11,10,8,7,6,5,1,6,21,21,18,19,21,20,24,24,15,19,18,26,16,13,10,10,7,10,17,12,11,9,7,4,7,5,0,4,2,2,0,3,3,2,1,0,0,0,0
2022-04-11 21:00:00,1,2,4,3,6,6,9,11,7,9,10,8,12,12,13,13,15,17,10,18,14,13,14,9,12,20,19,5,20,23,22,19,18,14,14,13,10,9,5,1,7,14,15,14,17,23,15,24,17,14,23,24,22,14,12,12,11,10,8,14,13,11,9,8,6,8,7,8,6,4,3,3,2,1,2,5,0,1,4,0
2022-04-11 22:00:00,0,2,3,0,1,8,12,9,10,9,10,16,17,18,7,16,17,18,18,19,16,14,15,13,11,16,20,0,23,16,26,25,22,24,22,19,18,15,11,1,5,15,18,14,14,16,14,20,24,23,20,19,17,12,13,14,11,10,9,14,13,14,13,7,11,7,6,4,4,3,1,2,0,2,1,3,0,2,1,0
2022-04-11 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,7,8,9,4,0,7,4,0,5,0,5,4,2,6,4,4,5,13,0,6,8,10,11,8,7,7,8,2,7,14,18,12,11,13,14,16,16,12,12,11,16,10,13,13,13,12,8,12,11,9,10,9,4,5,7,5,2,3,2,2,0,1,1,1,0,0,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,0,0,0,0,0,0,0,0,1,3,5,4,4,5,4,7,8,10,0,12,11,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,0,0,0,0,0,1,1,0,3,6,3,6,6,13,12,9,6,8,9,9,10,12,8,24,23,28,28,19,9,26,25,18,13,12,3,3,13,14,13,0,2,3,4,2,4,5,6,8,7,5,3,0,1,2,1,3,7,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 06:00:00,1,0,1,0,0,2,0,1,3,7,6,7,7,8,12,11,7,10,11,11,7,2,6,6,7,8,12,12,11,10,11,10,7,7,6,6,7,11,10,0,4,5,9,10,8,11,8,10,4,9,7,0,9,13,14,12,13,12,11,8,10,9,11,12,11,12,10,9,7,11,13,4,12,9,6,2,0,0,0,0
2022-04-12 07:00:00,6,0,3,2,0,12,7,3,10,16,18,16,16,18,21,22,37,43,26,24,10,9,12,13,18,22,26,33,31,30,27,19,11,11,12,12,16,20,6,0,8,15,17,23,30,35,37,33,32,22,19,7,12,17,30,16,28,34,24,24,22,21,22,27,26,27,25,26,6,12,14,14,16,17,14,3,2,0,0,0
2022-04-12 08:00:00,3,2,5,0,4,16,18,6,7,17,20,22,19,25,27,25,31,32,39,43,16,8,19,20,23,31,46,48,45,44,42,33,17,17,14,11,11,14,14,0,7,15,17,16,20,24,27,26,23,21,14,12,11,13,17,41,57,62,32,34,33,31,32,37,37,38,31,28,26,26,28,16,19,16,9,7,3,2,0,0
2022-04-12 09:00:00,2,2,4,0,3,18,24,2,5,10,10,8,6,5,15,15,19,20,21,23,9,9,12,13,20,21,29,30,29,20,30,23,14,13,11,8,10,10,8,1,2,6,9,9,7,16,18,23,24,22,18,19,16,10,16,22,35,48,19,15,13,18,18,20,20,19,18,16,14,11,11,12,9,12,8,4,2,1,0,0
2022-04-12 10:00:00,1,0,0,1,0,3,5,5,4,7,8,8,8,10,11,10,10,12,9,11,11,12,11,10,13,15,19,19,20,19,16,18,15,13,12,10,10,8,5,0,3,8,8,9,8,12,13,17,13,16,12,5,4,7,9,5,11,13,8,8,11,7,8,9,8,9,7,7,6,5,6,7,6,6,4,2,0,1,0,0
2022-04-12 11:00:00,2,1,2,2,0,2,1,1,3,6,6,7,8,9,7,11,10,15,8,9,10,11,5,10,12,11,14,15,15,14,8,13,10,6,7,5,4,8,6,1,6,8,10,8,9,14,13,11,12,10,11,0,12,14,11,13,17,20,13,13,8,13,13,11,6,10,11,12,9,8,9,11,11,1,8,3,2,1,0,0
2022-04-12 12:00:00,0,1,0,0,1,5,4,3,3,5,7,4,6,6,3,9,11,8,9,9,8,9,10,11,11,13,16,16,18,18,17,15,14,13,7,10,8,5,4,0,4,6,6,7,8,12,15,15,16,15,14,13,12,9,14,12,16,18,10,12,10,11,8,9,9,7,9,4,8,4,8,8,7,5,3,3,2,0,0,0
2022-04-12 13:00:00,1,0,1,0,2,5,6,8,5,3,4,4,5,6,5,11,13,12,12,14,10,8,9,9,10,16,17,14,15,16,17,14,13,16,17,14,16,18,16,0,4,6,8,8,12,11,13,15,15,16,16,15,16,14,11,13,18,20,12,11,12,9,9,7,6,7,4,5,6,5,5,6,5,7,4,2,0,0,0,0
2022-04-12 14:00:00,1,0,0,2,3,5,7,6,6,9,5,11,11,9,10,12,16,15,15,16,11,10,10,11,11,14,12,13,18,17,23,20,13,13,12,10,6,6,5,2,5,11,11,10,12,15,15,13,11,14,12,13,12,11,8,10,12,11,7,13,6,14,14,10,6,12,9,6,5,2,5,3,0,1,3,1,2,1,0,0
2022-04-12 15:00:00,1,0,1,0,1,4,5,6,5,7,8,6,6,9,8,9,9,10,16,18,14,12,13,12,12,17,22,25,43,44,46,35,25,25,21,14,13,10,11,7,4,13,14,15,17,20,23,24,18,19,21,23,22,18,19,18,19,21,13,11,11,7,10,9,8,5,9,8,7,4,4,2,5,1,4,1,0,0,0,0
2022-04-12 16:00:00,1,2,2,3,7,9,10,9,9,12,13,14,13,13,15,14,15,14,8,17,12,15,11,15,14,13,20,23,29,30,42,41,34,30,29,21,13,10,6,1,7,10,12,13,20,23,23,26,24,25,24,21,26,27,25,30,30,31,22,19,18,17,15,16,14,12,8,6,5,3,5,7,6,6,5,3,2,0,1,0
2022-04-12 17:00:00,0,1,3,6,7,12,15,15,13,11,14,20,22,25,26,22,21,22,22,22,21,17,16,15,12,14,18,21,36,37,33,33,20,13,20,17,18,17,11,1,11,19,22,18,22,24,25,31,32,32,33,34,33,36,35,34,24,22,22,32,28,25,22,21,20,19,10,7,8,4,4,1,3,4,2,1,0,0,0,0
2022-04-12 18:00:00,2,1,9,13,15,26,27,44,46,44,45,46,45,38,39,34,35,34,33,31,24,29,29,22,24,21,26,31,46,47,44,30,20,17,15,13,12,12,8,1,14,23,25,22,22,31,28,51,51,48,49,50,45,35,20,33,32,31,21,40,39,36,32,22,18,19,19,16,20,12,7,7,7,10,6,10,0,7,1,0
2022-04-12 19:00:00,2,1,2,6,9,15,16,17,17,18,20,26,46,43,42,35,33,30,32,33,24,26,27,23,22,16,15,8,20,22,20,20,20,12,18,16,14,12,10,5,11,33,32,25,30,31,34,28,30,24,23,31,26,15,10,15,17,17,10,18,15,12,9,10,9,11,8,9,11,6,3,5,4,5,2,7,8,7,3,0
2022-04-12 20:00:00,0,1,3,4,4,10,9,11,13,9,10,12,15,17,13,20,19,18,14,19,17,16,12,10,9,11,14,14,18,20,14,19,14,15,11,13,11,10,8,0,7,16,19,15,14,18,23,27,26,0,0,21,19,12,10,9,10,10,8,12,8,10,9,10,9,10,9,7,8,4,4,0,3,2,0,6,0,5,0,0
2022-04-12 21:00:00,0,0,4,5,6,8,12,13,10,10,0,14,13,17,16,14,13,12,12,12,14,14,12,9,9,9,12,11,19,22,24,23,16,15,13,10,9,8,6,1,12,24,22,19,17,19,22,27,25,26,27,27,26,25,24,20,17,14,10,16,15,13,8,7,11,7,11,9,7,3,2,2,1,2,1,2,3,2,1,0
2022-04-12 22:00:00,1,1,1,1,1,5,6,8,6,7,9,9,9,7,10,11,10,9,9,7,10,9,10,6,6,16,20,12,21,29,28,24,23,22,21,14,12,9,6,1,8,24,25,20,20,22,20,25,24,21,23,17,22,12,14,17,14,13,9,21,17,14,14,11,8,7,7,4,5,4,2,0,1,3,3,5,0,0,2,0
2022-04-12 23:00:00,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,3,0,7,8,0,11,4,9,6,5,7,10,2,9,6,5,8,6,0,6,1,5,4,2,2,5,10,16,14,14,18,19,25,22,0,6,21,18,14,9,6,6,5,6,6,0,5,4,5,6,4,3,0,2,1,2,0,1,0,0,1,0,0,0,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,0,0,0,0,0,1,0,3,4,7,6,8,9,5,9,9,4,10,11,13,12,16,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,0,1,0,0,0,1,0,0,2,6,4,7,3,5,7,9,11,10,9,9,9,9,10,25,22,28,27,19,16,26,25,17,13,13,7,0,15,13,12,0,3,5,8,0,4,9,8,7,3,0,6,2,4,3,6,7,10,11,7,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 06:00:00,3,0,0,0,0,3,2,1,3,7,5,6,6,5,7,8,12,11,12,11,7,4,7,6,8,10,14,17,9,13,16,9,6,7,8,2,11,11,4,1,9,9,9,8,10,9,10,14,13,7,11,10,9,10,10,6,10,13,11,10,4,5,0,12,13,12,10,8,9,11,14,8,11,10,5,1,0,0,0,0
2022-04-13 07:00:00,5,1,4,2,3,16,16,5,9,14,17,18,16,18,20,21,25,27,26,26,11,10,15,19,30,27,36,44,43,33,37,27,17,16,15,12,14,20,16,1,6,11,12,19,23,31,31,31,28,12,12,9,10,17,21,31,42,47,25,30,25,23,24,26,25,25,24,20,16,17,19,21,25,20,13,3,0,0,2,0
2022-04-13 08:00:00,2,2,0,3,2,18,21,3,7,22,21,20,16,19,21,24,28,29,29,33,21,22,21,22,26,34,41,41,40,39,38,29,20,21,20,18,18,24,26,0,11,16,20,23,20,24,32,28,27,26,25,24,19,20,27,42,66,63,34,37,36,41,44,45,48,48,35,24,20,19,22,19,26,22,16,7,2,0,1,0
2022-04-13 09:00:00,1,4,2,7,4,15,16,5,5,10,13,11,11,10,11,11,14,16,18,23,11,10,14,14,20,23,26,24,23,23,21,18,15,13,11,12,12,18,13,1,6,17,22,18,16,17,17,16,14,11,11,13,11,11,11,14,23,31,15,19,19,17,19,16,14,18,13,10,8,3,9,6,11,9,5,4,2,0,0,0
2022-04-13 10:00:00,1,0,1,1,1,5,4,1,4,6,7,6,7,8,12,9,9,16,15,10,9,7,10,11,14,17,21,19,14,12,5,14,14,13,10,9,9,10,5,1,3,4,6,6,8,10,12,15,12,14,10,12,9,11,14,13,22,22,12,9,7,4,8,9,10,11,9,7,5,6,7,9,9,3,8,1,0,0,0,0
2022-04-13 11:00:00,1,0,2,0,0,1,1,3,3,6,5,4,5,7,8,7,8,8,8,7,9,8,4,7,6,12,13,13,15,14,13,10,9,8,9,6,6,5,4,0,4,10,14,13,12,13,13,13,12,4,10,4,8,13,7,10,16,20,9,8,6,7,7,7,3,8,7,6,6,5,6,5,4,5,2,3,0,0,2,0
2022-04-13 12:00:00,1,0,2,3,0,6,7,7,6,6,3,5,6,8,4,5,6,7,8,11,5,6,6,9,11,13,15,16,17,16,15,14,12,14,5,11,9,7,8,0,6,9,10,10,9,13,9,16,14,12,12,11,10,10,13,12,14,13,9,12,11,9,8,8,6,9,7,7,4,4,7,2,6,2,2,1,0,0,0,0
