Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_DMC첨단산업센터,4_MBC,5_SBS.YTN,6_공항철도디지털미디어시티역,7_디지털미디어시티역,8_청구아파트.참누리아파트,9_중동현대아파트,10_가좌행복주택.건영월드컵아파트,11_가좌역,12_월드컵아이파크,13_성산2교,14_성미약수터,15_경성중고.홍대부속여중고입구,16_성서초등학교,17_망원시장.망원동월드컵시장입구,18_기업은행서교동지점(최규하대통령가옥),19_성산초등학교입구,20_마포한강푸르지오,21_합정역,22_서울화력발전소입구,23_상수역,24_서강초등학교,25_광흥창역,26_신수중학교,27_한국출판콘텐츠센터,28_신석초등학교,29_용강동주민센터,30_마포대교입구,31_마포역,32_공덕역,33_아현동주민센터,34_마포경찰서,35_아현초등학교,36_아현동가구단지,37_종근당.충정로역,38_한국경제신문사.서소문역사공원,39_서울역버스환승센터,40_남대문시장.회현역,41_남대문시장.회현역,42_한국경제신문사.서소문역사공원,43_충정로역2호선,44_아현초등학교,45_마포경찰서,46_아현동주민센터,47_공덕역,48_마포역,49_용강동입구,50_용강동주민센터,51_신석초등학교,52_래미안웰스트림아파트,53_신수중학교,54_광흥창역,55_서강초등학교,56_상수역,57_서울화력발전소입구,58_합정역,59_메세나폴리스,60_성산초등학교입구,61_기업은행서교동지점(최규하대통령가옥),62_망원시장.망원동월드컵시장입구,63_성서초등학교,64_경성중고.홍대부속여중고입구,65_성미약수터,66_성산2교,67_월드컵아이파크,68_가좌역1번출구,69_가좌행복주택.건영월드컵아파트,70_중동현대아파트,71_청구아파트.참누리아파트,72_디지털미디어시티역,73_공항철도디지털미디어시티역,74_SBS.YTN,75_MBC,76_DMC첨단산업센터,77_덕은교.은평차고지앞,78_은평공영차고지(가상)
2022-04-05 19:00:00,0,0,8,20,18,14,11,8,10,8,9,8,13,12,16,15,14,11,8,6,7,5,5,4,0,11,9,7,6,5,8,5,5,5,3,2,3,0,2,1,3,2,4,5,7,0,8,15,7,16,14,15,11,14,14,14,18,20,22,23,23,25,24,20,19,16,15,14,10,6,8,5,7,6,5,4,0,0
2022-04-05 20:00:00,0,0,3,15,13,11,8,0,5,4,2,0,8,0,11,10,7,7,7,8,12,13,12,11,10,9,10,8,8,4,7,6,5,4,2,2,0,0,0,0,5,0,2,2,2,3,2,4,6,2,4,3,4,3,2,7,8,6,11,13,0,10,8,7,7,3,0,3,5,6,4,5,4,3,1,0,0,0
2022-04-05 21:00:00,0,1,4,17,16,13,8,9,7,6,0,0,7,8,7,6,6,0,7,7,10,10,11,10,9,6,7,6,0,4,3,0,5,4,4,0,6,8,3,2,8,8,9,8,7,6,0,6,0,5,4,6,5,0,7,7,5,5,7,7,6,7,6,5,4,3,2,5,3,1,0,2,4,0,0,1,0,0
2022-04-05 22:00:00,0,0,0,10,10,6,4,5,4,4,2,0,0,5,0,2,3,5,4,7,9,7,6,7,6,6,7,6,7,0,4,0,0,1,5,3,2,3,1,0,1,0,0,0,6,7,7,8,14,13,12,12,13,14,12,7,8,10,12,11,11,9,7,0,6,4,0,3,4,2,3,0,3,2,1,0,0,0
2022-04-05 23:00:00,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,4,5,0,3,4,3,0,0,0,1,0,2,0,2,1,1,0,0,2,0,0,0,3,3,0,5,4,6,5,5,6,2,2,7,10,10,15,1,16,14,13,12,3,0,0,2,3,2,0,0,3,1,0,0,0,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,3,6,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,2,0,7,0,8,9,10,11,16,3,17,13,11,8,5,5,0,4,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 06:00:00,1,3,1,1,2,1,0,2,2,2,1,0,2,3,0,0,2,0,2,0,3,0,4,0,5,4,7,6,2,5,6,4,5,5,4,7,7,6,1,0,1,0,0,0,1,2,0,2,0,3,2,5,4,0,0,0,0,2,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2022-04-06 07:00:00,3,4,4,7,4,3,4,3,9,10,8,8,6,7,5,4,5,4,3,3,7,6,5,5,4,5,13,15,14,12,11,9,13,15,13,11,11,12,5,0,2,0,1,2,0,0,0,0,0,0,2,4,4,6,7,0,7,4,6,5,6,3,3,2,0,4,5,9,13,17,15,11,13,10,3,0,0,0
2022-04-06 08:00:00,0,0,3,10,9,6,4,5,6,5,7,6,7,8,0,11,16,16,18,16,17,11,15,14,10,12,12,11,11,10,15,21,20,21,23,22,22,20,8,2,4,1,4,7,10,9,6,7,0,9,6,13,11,12,10,12,15,10,8,6,6,7,2,7,6,0,4,7,12,14,6,17,45,38,25,1,0,0
2022-04-06 09:00:00,0,1,4,1,1,3,4,3,4,3,2,3,8,8,11,13,12,11,12,9,10,10,7,11,8,7,8,9,9,8,6,7,8,10,12,9,10,10,5,0,2,3,4,6,4,0,3,4,5,4,2,3,5,7,0,9,5,11,11,10,11,12,11,9,7,8,0,10,13,18,10,18,30,24,20,1,0,0
2022-04-06 10:00:00,1,2,1,6,5,6,6,5,6,6,5,0,6,7,0,0,7,10,12,12,11,13,14,0,9,13,13,12,12,12,11,4,12,13,12,8,9,6,6,1,2,0,2,4,5,4,4,5,3,6,3,7,8,3,4,7,7,6,5,0,5,3,1,4,5,0,4,5,4,3,0,0,7,6,13,1,0,0
2022-04-06 11:00:00,0,1,2,6,5,5,5,4,4,1,0,1,5,7,8,4,8,0,7,3,5,6,0,2,3,4,10,9,11,11,10,10,12,14,13,14,13,10,11,2,8,7,10,9,7,3,6,6,10,11,11,11,12,11,11,14,12,8,10,9,0,6,5,2,1,1,0,0,2,0,1,0,2,0,1,0,0,0
2022-04-06 12:00:00,0,0,2,7,3,5,3,1,3,4,1,1,6,5,3,6,10,13,11,8,6,6,5,6,4,5,9,10,8,9,7,7,8,9,7,10,9,8,4,0,5,0,5,9,11,8,9,10,9,8,8,9,11,14,13,13,16,13,7,6,3,9,8,7,6,5,4,5,6,9,8,6,6,4,1,0,0,0
2022-04-06 13:00:00,0,0,2,2,1,1,0,0,3,4,3,6,8,9,12,12,13,12,13,15,18,18,13,12,14,11,10,10,15,13,8,6,7,6,4,0,5,0,4,0,2,1,4,6,5,6,0,8,9,11,12,5,13,13,1,11,12,9,12,13,8,7,5,0,5,0,4,2,5,2,3,4,9,1,3,1,0,0
2022-04-06 14:00:00,2,0,0,8,10,5,2,3,6,9,8,7,6,9,3,7,6,5,0,7,11,12,9,7,7,6,7,8,9,9,14,14,15,14,13,11,12,11,6,1,8,8,8,0,11,12,12,14,13,14,11,8,8,5,7,8,5,4,7,8,10,10,9,8,7,6,0,4,2,7,0,0,8,7,4,0,0,0
2022-04-06 15:00:00,1,1,6,9,10,6,6,1,5,5,0,6,8,0,7,11,10,6,11,11,13,15,17,15,11,12,10,9,5,4,5,6,4,6,7,8,0,0,4,0,9,0,4,5,12,13,14,16,13,12,11,13,15,13,12,13,12,10,11,11,10,15,17,24,23,21,17,15,14,12,11,10,11,10,6,4,2,0
2022-04-06 16:00:00,0,1,25,33,7,5,4,5,5,6,7,6,6,8,9,10,9,9,0,8,8,7,6,4,3,8,7,8,8,6,10,8,9,7,8,10,8,3,4,2,12,15,12,10,9,0,8,11,9,8,7,6,7,6,7,6,7,5,7,5,4,7,5,7,7,4,1,5,3,0,1,2,3,2,1,0,0,0
2022-04-06 17:00:00,0,0,28,42,39,21,10,9,8,8,5,5,8,12,12,14,15,17,11,14,17,12,17,0,7,5,6,7,10,8,9,13,13,11,10,9,6,7,3,4,23,22,20,20,24,26,29,28,25,22,25,28,26,25,25,23,20,16,16,17,13,15,12,13,12,13,12,12,14,14,13,10,10,7,3,1,0,0
2022-04-06 18:00:00,0,0,15,26,25,19,17,16,9,9,3,10,11,13,17,16,13,14,4,11,13,14,10,13,11,10,12,14,9,6,9,10,15,17,19,16,12,14,5,2,9,11,18,16,19,16,16,16,15,16,16,16,19,22,24,24,16,13,17,16,14,11,11,9,11,11,0,11,9,9,9,9,8,9,7,8,2,0
2022-04-06 19:00:00,0,0,15,27,25,13,9,6,12,9,3,8,12,13,13,13,13,14,12,11,14,13,12,5,0,12,9,7,6,3,2,4,5,3,4,5,4,4,2,0,5,4,10,11,12,13,14,19,18,16,14,8,2,7,6,6,8,10,15,17,15,13,12,9,7,4,4,5,3,4,0,2,4,3,1,2,1,0
2022-04-06 20:00:00,0,0,9,23,23,12,7,7,6,5,0,0,4,7,9,7,3,6,5,0,9,8,9,6,7,8,3,7,2,6,5,5,5,2,3,1,2,3,2,2,7,8,6,0,6,7,6,9,11,11,11,11,9,8,7,5,6,6,11,10,10,12,6,5,11,7,8,4,6,1,0,4,5,4,4,0,0,0
2022-04-06 21:00:00,0,0,4,10,12,11,9,6,6,4,3,0,4,0,4,0,8,8,0,6,8,9,10,9,8,6,5,7,8,4,1,9,8,5,4,3,4,3,1,0,3,1,0,2,3,3,6,7,8,10,13,10,4,10,5,8,7,8,14,13,11,12,0,11,8,6,0,5,4,3,6,3,7,6,3,0,3,0
2022-04-06 22:00:00,0,0,0,3,5,5,4,3,4,5,5,0,4,3,2,3,4,6,5,4,7,11,12,8,6,4,2,0,0,1,0,1,0,2,2,0,1,0,0,1,2,3,3,0,3,0,0,2,3,0,1,2,3,4,0,1,5,5,9,0,7,9,8,4,6,3,2,3,1,1,0,0,1,0,0,0,0,0
2022-04-06 23:00:00,0,0,1,5,0,4,4,0,3,1,0,0,0,0,0,0,1,0,7,0,9,8,9,8,6,5,4,4,5,0,4,5,0,0,4,3,2,3,2,0,5,8,7,4,4,4,7,11,13,14,13,9,10,11,9,6,7,3,8,4,7,13,7,0,5,4,0,2,1,1,0,0,2,0,1,0,0,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,1,1,0,0,0,2,0,3,0,0,0,0,4,3,0,2,2,0,0,3,1,0,9,3,8,0,12,3,12,9,10,9,7,9,9,0,12,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,1,1,0,2,3,4,3,2,0,1,0,0,1,3,0,4,2,1,0,0,2,2,0,1,5,3,9,10,8,6,5,4,3,0,6,7,2,6,3,0,0,0,1,0,0,2,0,3,0,4,5,5,3,0,0,2,3,3,3,0,2,1,1,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0
2022-04-07 07:00:00,3,4,3,5,4,1,2,2,8,10,8,9,2,3,4,7,8,0,7,5,10,9,7,4,5,5,8,11,12,11,7,9,13,17,17,15,12,9,8,0,2,0,3,2,3,3,2,0,0,0,0,6,5,5,4,6,5,4,5,4,5,7,5,3,4,5,6,5,5,12,11,10,9,1,1,0,0,0
2022-04-07 08:00:00,1,3,4,15,12,13,9,10,11,9,10,11,9,11,12,12,10,10,10,12,19,0,17,17,13,15,16,14,14,12,12,14,18,15,18,19,14,10,5,2,3,0,5,10,7,6,4,0,7,9,8,9,7,5,8,7,0,3,3,0,4,5,5,6,7,6,0,8,10,11,11,35,58,46,24,0,0,0
2022-04-07 09:00:00,0,2,3,5,4,8,6,0,6,8,6,7,12,15,15,16,15,16,15,11,8,7,7,4,2,8,13,16,14,7,6,9,0,13,14,11,11,10,5,1,2,1,0,0,3,2,2,3,0,3,2,3,6,7,6,9,9,6,5,3,6,8,3,8,6,5,0,6,6,8,7,11,17,16,9,1,0,0
2022-04-07 10:00:00,0,0,1,2,1,1,2,2,3,3,3,4,8,9,10,9,9,8,10,7,10,8,6,9,8,7,8,10,5,10,11,9,13,14,17,16,16,13,8,1,2,0,3,5,7,5,4,0,5,4,0,5,3,4,4,3,2,0,0,1,0,1,2,2,1,0,0,0,3,0,0,2,2,0,1,0,0,0
2022-04-07 11:00:00,0,0,4,5,2,3,2,3,0,1,2,0,3,4,4,5,8,5,4,4,9,8,9,7,8,9,11,10,0,9,6,5,5,7,9,8,10,8,6,1,4,5,4,4,5,6,5,8,9,0,11,12,0,2,13,11,11,9,8,6,4,2,3,0,0,3,2,1,1,0,0,1,5,3,2,1,0,0
2022-04-07 12:00:00,2,2,4,5,4,4,3,2,0,1,3,0,3,3,4,5,5,6,2,3,6,8,7,4,0,6,5,5,4,3,3,6,6,6,6,8,2,0,6,0,3,0,4,4,6,5,1,4,4,6,7,8,8,7,8,9,7,7,8,7,9,7,6,2,4,5,0,3,5,3,0,2,3,2,0,0,0,0
2022-04-07 13:00:00,1,0,3,8,7,4,3,3,3,0,4,0,9,7,0,8,8,7,7,9,11,12,13,6,10,5,10,8,9,0,9,0,8,7,7,8,6,6,7,4,6,5,3,4,5,0,6,9,5,8,7,7,6,6,5,7,3,7,11,10,11,11,10,9,9,7,6,8,6,0,0,7,4,1,3,2,1,0
2022-04-07 14:00:00,1,2,3,4,4,4,4,3,0,2,2,0,3,2,0,3,4,5,4,3,6,0,5,5,5,4,4,3,3,3,0,8,9,8,6,0,5,0,4,3,6,4,5,6,4,8,5,4,6,8,10,13,10,8,8,7,4,4,5,4,3,4,0,3,0,5,3,0,0,4,0,0,4,1,3,2,0,0
2022-04-07 15:00:00,1,1,11,17,15,10,5,2,4,6,8,0,9,0,9,10,8,7,9,11,10,12,13,12,7,6,2,4,0,4,3,3,5,9,8,6,7,3,4,2,9,8,5,7,9,13,9,14,16,16,14,15,15,17,16,10,13,8,10,8,7,6,5,4,4,3,0,6,4,5,6,4,6,7,5,3,1,0
2022-04-07 16:00:00,0,1,6,14,18,10,7,6,7,7,9,8,6,9,10,24,25,29,27,20,27,26,23,20,18,17,16,14,14,13,10,11,10,6,6,7,7,7,4,4,11,12,12,11,0,8,10,9,9,12,10,14,18,13,0,12,15,13,14,15,14,13,10,11,8,8,7,5,4,5,6,3,4,2,4,0,0,0
2022-04-07 17:00:00,1,2,27,37,38,21,12,12,7,12,10,9,12,14,16,14,17,18,17,17,21,20,19,9,0,9,10,10,9,7,6,0,7,8,8,7,7,8,4,3,16,16,16,7,10,11,6,10,13,13,13,11,10,12,10,12,13,11,16,15,12,15,14,14,13,12,10,8,5,3,5,5,7,5,6,4,3,0
2022-04-07 18:00:00,1,0,38,59,57,31,20,19,15,15,13,13,11,15,17,23,21,21,22,15,17,14,17,12,11,12,11,8,7,6,11,13,13,6,12,5,9,10,3,2,10,16,16,16,22,22,18,21,20,19,17,18,19,24,24,26,25,22,19,16,17,16,13,0,15,16,15,14,15,14,12,11,13,9,6,4,0,0
2022-04-07 19:00:00,0,1,17,28,9,19,15,0,14,10,12,0,15,20,22,24,20,18,21,13,13,13,11,10,13,9,7,4,3,2,3,7,11,3,10,6,7,12,2,1,6,4,12,10,11,5,13,17,16,16,14,11,11,11,9,8,11,14,17,21,21,17,17,15,12,10,9,9,10,9,7,6,6,0,4,1,0,0
2022-04-07 20:00:00,0,1,3,12,14,8,5,0,6,5,0,0,3,0,0,5,5,0,0,6,4,8,7,0,0,5,3,0,6,5,6,10,11,7,5,4,3,4,1,2,5,4,1,0,3,2,1,6,0,7,6,3,4,8,0,9,12,9,6,5,0,4,0,7,2,6,5,0,3,4,1,4,5,3,1,3,2,0
2022-04-07 21:00:00,0,0,2,7,8,11,9,9,7,6,5,0,10,4,11,11,13,13,19,6,19,15,12,9,9,7,5,4,4,1,4,3,6,4,2,0,5,5,3,1,2,5,0,4,3,6,5,10,10,9,9,8,0,6,7,6,7,7,10,7,8,5,0,2,4,1,2,0,3,2,0,0,3,3,2,0,0,0
2022-04-07 22:00:00,1,0,7,12,12,6,5,6,2,7,6,1,7,6,5,5,5,4,0,6,6,4,5,6,5,7,7,6,8,7,8,9,13,12,11,7,3,2,2,1,5,4,5,9,6,5,6,13,13,14,14,13,11,13,0,11,13,10,11,10,12,11,10,9,7,8,0,9,0,8,0,6,7,5,4,0,0,0
2022-04-07 23:00:00,0,0,1,0,2,3,3,3,0,2,1,0,2,0,0,1,0,3,0,2,7,8,7,0,6,5,4,2,1,0,1,2,1,0,0,0,0,0,1,0,4,2,2,2,10,9,8,8,6,6,3,5,5,4,0,4,3,4,7,0,3,14,13,14,12,11,10,3,4,3,0,2,1,0,1,0,0,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,2,0,0,0,0,0,0,2,2,0,1,0,3,0,2,2,2,0,3,4,8,0,11,12,10,12,17,18,17,13,12,10,9,9,10,9,10,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 06:00:00,1,1,0,2,2,1,3,0,0,2,0,1,3,3,0,4,7,0,1,1,6,3,5,2,0,4,8,6,7,6,6,3,0,3,4,4,5,0,3,0,2,0,1,2,3,0,3,2,1,1,0,1,2,0,3,0,2,2,3,0,0,2,1,2,0,0,0,0,3,4,0,4,0,0,3,1,0,0
2022-04-08 07:00:00,2,2,6,5,6,4,5,3,4,3,3,5,3,6,6,9,9,6,8,6,7,8,3,7,6,4,10,11,9,8,8,7,9,13,5,13,14,15,8,0,0,0,2,4,4,0,1,2,3,3,3,5,6,6,0,8,7,7,7,0,6,7,6,3,1,5,6,7,8,13,12,12,16,14,4,0,0,0
2022-04-08 08:00:00,0,2,5,11,9,7,4,4,6,5,5,6,8,10,11,14,17,18,15,11,8,6,8,5,7,6,7,6,5,6,8,11,11,12,13,15,15,11,5,0,2,0,4,2,2,4,3,2,2,3,5,8,8,11,10,13,17,14,14,15,16,16,13,13,13,13,0,14,4,15,14,25,52,44,26,0,0,0
2022-04-08 09:00:00,0,1,0,3,2,3,3,0,0,1,7,3,6,6,5,6,6,7,5,6,9,8,6,9,8,10,15,16,16,15,13,14,15,17,16,16,13,12,6,1,2,3,3,4,6,5,3,7,8,8,7,6,7,9,6,10,10,8,6,6,6,8,0,5,3,3,2,0,3,7,8,12,23,20,13,0,0,0
2022-04-08 10:00:00,0,0,3,3,0,1,4,5,4,4,0,0,5,6,2,6,6,8,8,4,6,5,6,0,3,5,7,8,10,9,3,8,10,10,13,5,14,13,9,1,2,2,4,4,6,7,6,6,5,7,5,7,5,6,0,6,0,3,3,0,2,7,4,8,7,5,0,4,2,0,0,0,5,2,1,0,0,0
2022-04-08 11:00:00,0,0,2,5,6,4,2,5,0,4,4,2,3,6,0,4,6,9,8,8,10,7,9,5,8,8,7,8,9,8,8,10,10,8,11,11,0,10,8,4,8,0,7,5,1,3,5,6,8,7,11,13,14,15,16,15,16,12,13,11,10,9,5,8,6,5,0,0,2,2,1,0,1,0,0,0,0,0
2022-04-08 12:00:00,0,0,1,9,6,3,3,2,3,6,4,7,6,8,8,10,10,12,11,9,6,4,4,3,2,3,6,6,5,5,9,7,7,8,9,11,0,10,5,0,8,7,6,6,6,0,5,7,9,8,10,11,10,9,8,11,12,11,14,11,13,11,12,13,12,10,7,5,4,5,0,5,5,3,1,0,0,0
2022-04-08 13:00:00,0,0,2,5,7,5,3,0,3,6,7,8,6,0,7,7,6,9,10,9,10,17,19,20,19,15,19,18,16,9,11,5,10,10,10,11,10,9,7,1,13,12,9,10,15,14,11,12,11,12,11,12,11,14,11,12,11,8,9,8,11,11,15,12,10,10,9,6,5,7,7,6,6,4,3,0,2,0
2022-04-08 14:00:00,2,0,6,11,9,6,4,0,0,5,1,0,9,1,12,11,9,12,13,8,10,8,11,10,6,3,10,11,11,3,6,0,5,3,5,6,3,3,5,0,4,5,6,7,10,12,12,11,12,13,13,12,13,8,14,11,11,9,9,9,7,10,5,10,9,6,4,3,2,5,6,7,7,5,2,1,0,0
2022-04-08 15:00:00,0,0,16,18,20,17,10,0,4,10,10,0,8,8,8,9,10,17,14,13,5,15,19,16,0,11,12,10,9,7,11,10,12,12,11,13,9,10,6,0,11,10,10,9,8,9,11,13,10,7,4,7,8,9,7,9,6,5,6,2,5,5,0,4,3,3,3,4,2,6,6,6,6,0,4,1,1,0
2022-04-08 16:00:00,1,1,8,14,12,3,3,1,3,0,0,0,6,9,10,12,12,16,17,17,18,19,20,17,17,14,11,11,5,8,8,7,0,13,6,5,13,8,4,1,21,20,10,9,10,10,11,19,18,18,19,23,22,17,1,15,13,10,9,8,9,11,8,6,4,6,0,5,4,5,5,0,2,0,1,0,0,0
2022-04-08 17:00:00,1,0,4,11,10,10,5,7,6,7,8,9,12,13,15,0,15,15,10,15,15,17,15,14,12,11,9,7,5,5,6,6,6,6,8,7,8,10,6,4,16,18,15,16,15,17,15,14,16,15,13,18,18,19,18,17,16,11,21,10,15,13,11,11,5,7,4,6,7,7,2,0,7,6,3,0,2,0
2022-04-08 18:00:00,0,0,26,40,42,28,20,19,15,14,13,15,17,19,18,15,17,15,15,16,16,16,17,16,15,20,21,19,21,12,15,15,16,18,18,17,11,9,5,4,12,11,14,16,16,16,14,23,26,23,22,21,23,26,25,21,21,18,30,27,23,20,16,10,15,7,6,5,6,0,0,5,4,0,0,0,0,0
2022-04-08 19:00:00,0,0,13,20,16,9,5,6,6,6,0,7,9,10,16,16,12,11,10,6,15,13,11,10,8,7,5,4,4,3,0,4,3,3,0,4,2,3,2,1,4,6,4,3,20,16,13,12,11,11,7,6,8,11,10,7,20,15,20,15,11,12,11,6,13,11,10,9,7,6,5,4,5,2,4,2,0,0
2022-04-08 20:00:00,0,0,4,14,16,10,8,6,9,9,4,6,6,11,10,7,12,12,0,12,15,17,11,8,7,8,7,6,0,4,7,9,8,7,4,4,3,6,3,0,7,8,8,8,9,7,7,14,0,3,15,9,10,12,4,7,8,6,8,16,15,11,5,10,9,8,3,4,3,1,0,1,3,1,0,0,0,0
2022-04-08 21:00:00,0,0,2,7,8,6,6,1,3,0,2,1,0,0,0,3,7,6,9,9,7,8,9,10,8,0,9,9,8,7,6,8,4,4,2,0,3,4,1,0,3,3,5,5,0,0,5,8,8,11,14,14,14,11,11,11,8,10,11,9,0,7,0,6,7,0,0,0,0,9,0,11,6,2,1,0,0,0
2022-04-08 22:00:00,0,0,1,5,0,6,4,3,3,4,0,4,1,3,0,4,5,5,0,3,9,8,4,7,0,6,4,3,1,2,1,1,0,0,2,2,0,0,0,0,1,2,1,2,3,0,5,7,4,4,2,4,5,5,7,9,0,7,10,0,13,8,10,11,9,8,7,8,9,5,4,3,5,4,2,0,1,0
2022-04-08 23:00:00,0,0,0,4,0,4,0,0,5,4,2,0,0,3,0,0,4,0,2,1,4,5,8,7,7,6,7,5,8,7,11,13,3,13,11,8,0,0,0,0,2,0,1,1,0,2,2,4,8,5,9,3,10,9,9,10,3,7,16,0,14,13,10,8,8,7,0,4,0,0,0,3,1,2,2,0,0,0
