Unnamed: 0,1_우신운수종점(가상),2_남태령역,3_사당역,4_이수역,5_총신대입구역.남성시장입구앞,6_경문고등학교,7_정금마을,8_이수교,9_구반포역.세화고등학교,10_신반포역.세화여중고,11_고속터미널,12_신반포자이아파트,13_잠원성당,14_잠원한신아파트,15_래미안신반포리오센트아파트,16_신사중학교,17_광림교회.현대고등학교,18_현대아파트,19_압구정파출소,20_한양아파트.압구정로데오역,21_청담초등학교앞,22_프리마호텔,23_영동교입구,24_청담역.경기고교,25_봉은사.삼성1파출소앞,26_무역센타,27_삼성역,28_휘문고.대치2동주민센터,29_우성아파트,30_아주중학교,31_아시아선수촌아파트,32_종합운동장사거리,33_잠실새내역4번출구,34_새마을시장,35_농협앞,36_영동일고레이크팰리스앞,37_갤러리아팰리스,38_잠실역,39_잠실중학교,40_잠실나루역,41_잠실진주아파트,42_올림픽회관,43_올림픽대교남단교차로,44_풍납중학교앞,45_풍성중학교.잠실올림픽아이파크,46_서울아산병원앞,47_서울아산병원동관,48_한강극동아파트,49_풍납동강변현대아파트,50_갑을.미성아파트,51_풍납1동동아한가람아파트,52_풍납동신성노바빌,53_풍납동씨티극동아파트,54_풍납토성,55_천호역.풍납시장,56_풍납1치안센터입구,57_토성오거리,58_풍납2동주민센터,59_토성초등학교,60_풍납동영어체험마을,61_아산병원기숙사앞,62_아산병원동관,63_아산병원정문앞,64_풍납중학교,65_잠실파크리오아파트상가.올림픽회관,66_잠실4동주민센터.파크리오B상가,67_잠실파크리오아파트앞,68_잠실나루역,69_잠실중학교.장미종합상가,70_잠실역.롯데월드,71_잠실트리지움,72_영동일고트리지움APT정문앞,73_잠실트리지움,74_잠실새내역앞,75_잠실엘스아파트앞,76_아시아선수촌아파트,77_아주중학교,78_탄천교,79_새마을운동중앙회,80_총회회관.휘문고입구,81_삼성역,82_삼성역7번출구,83_봉은사역3번출구.삼성1파출소,84_청담역.경기고교,85_우리은행청담지점.청담삼익아파트,86_프리마호텔,87_청담초등학교,88_한양아파트.압구정로데오역,89_압구정파출소,90_현대아파트,91_광림교회.현대고등학교,92_신사중학교,93_신반포18차아파트,94_잠원한신아파트,95_잠원성당.아크로리버뷰아파트,96_뉴코아아울렛,97_고속터미널,98_신반포역.세화여중고,99_구반포역.세화고등학교,100_갯마을앞,101_정금마을.방배경찰서,102_경문고교.배나무골앞,103_총신대입구역.남성시장입구앞,104_사당동우체국앞,105_방배노인종합복지관,106_사당역,107_사당자동차학원,108_남태령역,109_우신운수종점(종점가상),1_풍납1동동아한가람아파트,2_풍납동신성노바빌,3_풍납동씨티극동아파트,4_풍납토성,5_천호역.풍납시장,6_풍납1치안센터입구,7_토성오거리,8_풍납2동주민센터,9_토성초등학교,10_풍납동영어체험마을,11_아산병원기숙사앞,12_아산병원동관,13_아산병원정문앞,14_풍납중학교,15_잠실파크리오아파트상가.올림픽회관,16_잠실4동주민센터.파크리오B상가,17_잠실파크리오아파트앞,18_잠실나루역,19_잠실중학교.장미종합상가,20_잠실역.롯데월드,21_잠실트리지움,22_영동일고트리지움APT정문앞,23_잠실트리지움,24_잠실새내역앞,25_잠실엘스아파트앞,26_아시아선수촌아파트,27_아주중학교,28_탄천교,29_새마을운동중앙회,30_총회회관.휘문고입구,31_삼성역,32_삼성역7번출구,33_봉은사역3번출구.삼성1파출소,34_청담역.경기고교,35_우리은행청담지점.청담삼익아파트,36_프리마호텔,37_청담초등학교,38_한양아파트.압구정로데오역,39_압구정파출소,40_현대아파트,41_광림교회.현대고등학교,42_신사중학교,43_신반포18차아파트,44_잠원한신아파트,45_잠원성당.아크로리버뷰아파트,46_뉴코아아울렛,47_고속터미널,48_신반포역.세화여중고,49_구반포역.세화고등학교,50_갯마을앞,51_정금마을.방배경찰서,52_경문고교.배나무골앞,53_총신대입구역.남성시장입구앞,54_사당동우체국앞,55_방배노인종합복지관,56_사당역,57_사당자동차학원,58_남태령역,59_우신운수종점(가상),60_남태령역,61_사당역,62_이수역,63_총신대입구역.남성시장입구앞,64_경문고등학교,65_정금마을,66_이수교,67_구반포역.세화고등학교,68_신반포역.세화여중고,69_고속터미널,70_신반포자이아파트,71_잠원성당,72_잠원한신아파트,73_래미안신반포리오센트아파트,74_신사중학교,75_광림교회.현대고등학교,76_현대아파트,77_압구정파출소,78_한양아파트.압구정로데오역,79_청담초등학교앞,80_프리마호텔,81_영동교입구,82_청담역.경기고교,83_봉은사.삼성1파출소앞,84_무역센타,85_삼성역,86_휘문고.대치2동주민센터,87_우성아파트,88_아주중학교,89_아시아선수촌아파트,90_종합운동장사거리,91_잠실새내역4번출구,92_새마을시장,93_농협앞,94_영동일고레이크팰리스앞,95_갤러리아팰리스,96_잠실역,97_잠실중학교,98_잠실나루역,99_잠실진주아파트,100_올림픽회관,101_올림픽대교남단교차로,102_풍납중학교앞,103_풍성중학교.잠실올림픽아이파크,104_서울아산병원앞,105_서울아산병원동관,106_한강극동아파트,107_풍납동강변현대아파트,108_갑을.미성아파트
2022-03-16 19:00:00,1,3,8,7,8,9,7,7,12,10,16,19,21,17,11,10,11,15,13,12,18,34,36,31,21,16,13,14,17,13,10,12,10,12,7,8,17,23,25,30,29,28,28,25,22,24,34,28,24,24,24,20,22,9,30,29,28,19,10,6,6,13,18,16,13,14,15,12,15,13,12,10,11,12,11,12,9,5,7,10,12,13,11,8,11,17,23,19,20,23,19,23,23,27,28,27,24,25,24,18,19,17,11,12,10,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,15,10,8,6,2,1,0,0,2,5,7,11,10,14,16,15,13,17,20,25,25,19,13,15,16,12,12,10,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 20:00:00,0,2,4,5,5,4,7,5,5,4,12,15,14,14,7,8,7,7,6,9,14,14,12,13,11,11,13,12,12,8,5,9,9,9,9,7,8,14,17,13,13,17,12,4,0,11,19,18,8,15,16,12,15,7,11,5,10,9,7,6,4,8,10,11,9,6,7,9,9,8,6,5,10,9,9,10,9,6,9,8,8,6,9,9,8,9,14,15,14,14,30,37,34,31,31,29,27,23,21,17,14,13,11,10,9,3,2,0,0,2,0,2,3,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,6,7,7,8,9,10,12,15,13,12,13,10,10,10,10,7,9,10,12,11,10,8,8,9,6,9,7,8,8,8,8,6,6,3,17,17,19,0,19,17,15,0,13,2,3,1,0
2022-03-16 21:00:00,0,0,3,3,5,5,5,8,7,7,11,15,12,10,7,7,10,9,8,8,8,13,13,12,8,10,11,13,18,11,12,9,8,6,8,7,7,17,16,21,0,24,22,21,20,18,20,13,11,10,11,10,0,6,17,18,17,11,15,11,8,4,5,5,4,0,5,4,6,5,5,4,4,5,3,7,6,5,9,8,7,9,10,8,10,9,11,12,13,14,13,16,17,15,13,16,22,23,23,21,21,9,13,11,6,2,1,0,0,2,0,0,4,5,4,7,6,3,3,3,7,13,14,13,3,4,13,12,9,2,2,4,7,5,4,3,3,1,2,1,4,6,0,0,7,7,9,8,10,13,13,10,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,5,4,5,6,5,0,9,5,10,9,8,7,1,6,4,5,0,4,0
2022-03-16 22:00:00,0,0,3,4,4,3,2,4,9,7,17,14,13,10,5,4,5,7,9,11,10,13,13,14,12,11,11,10,20,22,17,17,15,16,14,15,8,19,21,21,17,17,16,15,8,14,16,12,12,8,9,8,9,6,9,7,8,8,6,4,0,5,6,7,4,6,5,4,6,5,3,2,5,6,6,5,3,2,1,3,4,6,9,8,10,6,7,13,13,13,20,27,25,22,21,21,16,11,15,13,12,17,9,7,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,25,36,32,24,23,23,22,18,19,13,11,8,7,6,3,2,0,0,0,1,4,5,6,0,0,5,0,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,8,0,0,7,9,10,3,8,8,4,4,8,6,8,9,7,10,10,11,12,11,9,7,6,8,20,16,14,13,12,1,10,4,7,0,5,3,2,1,0,8,9,1,3,0,2,1,4,8,9,1,8,5,4,7,6,5,0,4,4,4,5,3,3,4,4,8,9,10,7,12,11,11,11,12,12,15,17,12,11,7,7,6,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,0,7,4,0,4,11,12,12,8,7,7,2,7,5,11,9,5,5,4,0,7,6,6,8,4,3,0,2,0,1,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,0,1,5,15,16,17,4,15,16,10,9,0,0,0,7,4,3,14,11,7,9,10,8,7,5,4,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,18,22,24,25,26,28,11,12,27,9,4,28,0,0,24,23,18,11,8,0,0,7,5,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,0,3,5,8,10,4,9,10,9,15,13,2,11,10,12,11,9,10,25,24,22,21,15,16,20,15,10,9,8,1,2,3,0,3,2,5,0,11,9,8,7,9,7,10,11,5,1,2,1,3,4,5,3,12,25,25,12,22,23,25,23,5,3,3,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,8,7,0,9,9,11,10,14,16,16,18,0,17,16,5,5,0,0,6,5,10,8,7,6,3,2,1,2,0,3,2,3,2,4,2,5,1,2,4,0,0,4,8,7,8,6,7,5,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 06:00:00,0,2,3,5,10,11,7,12,10,9,12,0,9,8,7,6,3,5,6,6,3,4,4,5,4,3,3,1,3,5,3,4,3,4,3,5,4,17,18,17,0,20,8,0,7,8,5,5,2,7,11,15,14,11,28,17,29,32,32,34,29,8,6,7,7,0,2,2,3,2,0,4,4,3,5,2,5,4,3,2,2,4,5,1,6,3,1,4,2,1,3,3,7,10,10,10,5,7,0,6,9,7,6,7,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,2,2,3,4,0,6,7,0,7,0,0,6,0,5,3,0,2,0,0,0,0,3,4,7,9,7,0,5,4,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 07:00:00,2,8,18,17,22,27,32,36,24,20,16,21,25,27,39,24,17,14,13,11,10,11,7,13,5,7,11,2,3,10,9,10,7,6,9,12,10,21,23,21,20,28,27,20,25,20,11,12,13,15,29,39,40,22,29,30,33,33,38,51,39,28,18,25,25,26,28,19,24,22,11,14,14,12,12,12,13,11,16,13,7,9,14,12,8,8,8,7,8,9,6,11,18,20,27,37,34,26,14,14,15,10,9,8,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,28,7,32,30,32,27,23,19,18,19,20,19,10,9,8,9,9,7,8,6,11,12,11,7,4,3,15,12,10,7,7,9,9,9,18,17,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 08:00:00,9,10,21,25,37,45,49,53,33,29,31,30,30,29,28,21,19,22,16,20,10,11,14,36,44,44,40,14,8,14,11,11,9,10,13,18,22,44,42,42,15,49,47,46,15,31,13,9,14,18,35,42,41,21,38,38,36,36,38,44,45,26,20,15,17,31,29,17,10,8,9,9,12,13,14,15,15,10,15,15,11,15,30,32,28,18,15,19,10,9,12,9,13,19,22,22,13,11,13,11,13,15,13,11,10,5,4,0,0,11,14,13,11,26,26,30,29,34,39,36,19,15,16,11,15,15,10,8,8,7,6,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,11,10,9,7,7,6,15,18,17,25,6,7,6,6,3,6,5,9,14,16,16,15,19,0,20,21,18,18,13,3,0,0,0
2022-03-17 09:00:00,5,9,24,22,22,24,23,26,26,25,33,26,27,26,26,19,18,23,19,30,20,7,6,10,13,14,14,8,7,7,9,7,6,7,11,13,10,21,17,18,19,20,21,19,12,14,7,6,8,9,14,20,23,5,20,14,21,14,15,16,17,10,10,12,12,8,9,10,8,3,2,0,11,6,4,5,14,12,12,10,10,26,55,49,53,14,7,5,6,6,4,5,6,7,8,9,9,8,9,9,8,5,7,5,4,2,1,0,0,6,5,7,2,12,0,0,14,6,14,12,8,7,8,7,6,5,6,5,3,2,2,7,5,6,1,8,10,12,11,10,17,18,19,23,16,12,8,5,4,5,4,8,7,9,8,9,0,6,5,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,16,9,8,1,0,0,0
2022-03-17 10:00:00,1,5,11,9,11,10,12,13,12,13,19,19,18,17,22,19,14,17,12,12,7,8,6,10,9,8,6,4,5,8,5,5,5,6,4,8,11,15,16,14,0,20,20,19,12,13,8,9,10,9,12,11,15,4,10,9,4,23,24,12,20,11,12,13,12,10,10,8,9,8,7,6,6,5,7,5,8,7,9,8,8,8,9,10,10,11,8,12,12,7,6,8,10,9,12,10,6,8,7,8,3,7,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,6,5,6,7,7,2,3,6,10,12,12,11,6,2,9,9,8,5,8,2,1,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 11:00:00,0,2,7,9,13,16,16,17,16,17,18,19,17,16,15,12,10,10,10,8,5,6,6,5,6,5,4,2,3,4,5,6,4,6,6,7,8,12,11,13,0,15,10,14,13,11,12,12,11,12,11,8,10,8,10,0,10,11,12,14,13,16,13,13,13,11,12,12,10,9,9,9,11,9,10,3,9,8,10,4,7,8,7,6,8,13,14,9,8,7,9,8,10,7,9,8,8,6,5,6,7,3,6,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,7,16,8,18,20,20,6,18,19,17,11,11,6,5,7,4,3,4,4,3,3,0,6,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 12:00:00,0,2,11,12,16,15,15,18,16,16,14,14,16,15,14,12,10,12,8,8,7,5,5,3,7,3,4,3,4,4,3,4,4,5,5,7,6,14,16,3,6,11,0,11,9,9,7,3,3,6,6,6,8,5,14,13,14,12,12,15,15,16,18,22,21,12,19,17,12,8,8,7,7,8,7,9,9,8,9,9,7,8,10,9,10,10,11,9,7,8,9,9,9,10,8,11,12,8,9,11,6,6,7,8,8,2,1,0,0,6,4,0,3,10,12,6,0,7,8,8,6,6,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,9,11,9,7,8,10,11,11,7,13,15,16,15,14,14,14,12,9,4,2,4,5,3,3,6,6,5,4,3,13,12,14,4,15,18,17,0,14,1,0,0,0
2022-03-17 13:00:00,0,4,8,11,17,16,18,18,19,20,22,17,16,17,18,14,10,11,11,12,8,9,9,6,9,7,9,8,4,7,6,8,7,8,12,8,13,16,16,17,16,20,18,19,18,17,11,12,10,6,13,8,14,6,24,23,20,20,21,22,18,10,11,10,10,12,10,2,10,7,6,6,4,4,5,3,4,1,5,3,6,5,7,8,12,8,6,9,4,9,13,15,17,17,15,15,17,18,19,21,19,19,17,14,11,2,0,0,0,4,6,0,4,12,13,12,11,12,15,13,13,12,12,8,13,12,9,9,8,7,7,7,7,7,6,5,6,6,7,7,5,9,6,3,9,7,7,8,9,9,4,3,0,3,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,12,13,9,11,10,9,10,6,1,0,0,0
2022-03-17 14:00:00,1,2,8,9,12,14,15,16,17,21,20,18,13,15,18,13,10,9,9,10,21,24,21,11,8,8,9,6,8,8,7,9,7,6,7,6,7,19,18,17,9,23,17,31,10,30,33,33,32,29,26,22,20,12,14,13,12,7,10,11,12,13,11,14,11,11,10,12,9,9,10,8,9,12,10,11,11,7,5,7,6,9,10,8,10,9,10,11,11,8,8,10,14,10,9,16,9,8,15,14,0,11,10,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,9,10,12,10,9,6,7,0,9,6,0,0,0,2,1,5,2,6,7,14,14,13,13,16,11,12,14,10,8,9,8,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 15:00:00,0,5,4,5,9,9,0,8,11,12,17,12,9,11,10,12,15,12,13,12,12,15,15,15,10,7,9,7,11,13,10,14,11,13,13,15,17,20,17,19,18,15,15,13,18,21,32,31,33,27,22,21,20,6,11,8,7,6,8,11,8,21,22,24,20,20,21,17,18,14,13,12,11,10,17,12,9,4,5,5,5,7,9,5,11,12,15,12,13,11,33,40,39,37,28,28,20,30,28,25,24,16,13,9,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,11,12,0,8,10,7,9,7,2,1,0,0,4,9,10,12,13,15,17,18,19,13,15,13,11,10,9,10,13,8,9,0,8,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 16:00:00,1,5,6,8,17,33,38,36,36,39,24,19,19,11,14,11,7,5,4,5,4,10,13,18,13,15,14,13,7,11,11,13,11,10,12,11,8,16,35,14,25,16,12,14,15,41,59,57,53,51,51,48,44,14,10,5,9,7,8,10,9,23,36,37,26,26,29,27,22,20,24,16,19,20,17,16,13,10,12,11,8,12,13,12,14,15,19,16,15,19,24,24,25,21,20,20,28,29,28,25,24,19,14,13,7,5,3,0,0,2,3,1,4,9,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,19,20,20,32,35,24,16,8,5,6,12,7,11,14,11,13,15,17,11,10,11,8,6,8,12,9,9,6,10,11,12,11,13,11,11,9,7,6,4,0,4,5,0,0,0
2022-03-17 17:00:00,0,5,11,11,18,21,21,24,24,29,30,23,23,20,18,18,17,17,17,14,18,27,33,27,16,15,11,11,14,12,11,13,11,12,9,8,9,11,13,13,12,14,12,4,5,20,42,41,42,43,44,45,43,11,13,9,7,12,8,6,7,18,30,32,25,27,24,23,23,17,15,14,13,11,12,15,10,6,7,10,10,13,14,12,15,22,26,20,21,21,22,30,40,45,42,43,42,47,46,40,32,34,23,19,15,11,5,0,0,3,2,2,3,12,13,13,9,7,4,5,21,29,30,26,27,24,21,17,8,7,6,7,9,11,14,9,4,19,23,16,15,15,13,15,9,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,7,10,0,13,12,11,10,8,7,12,10,13,0,11,10,9,0,5,4,3,1,0
2022-03-17 18:00:00,7,6,9,14,18,22,17,19,21,20,30,28,20,18,13,11,11,15,16,19,25,26,37,32,24,19,18,16,23,19,19,18,17,20,19,15,13,27,20,30,20,30,27,26,26,22,37,35,33,33,33,31,29,14,24,24,22,17,17,10,9,13,16,20,18,10,14,15,15,16,17,15,12,15,13,12,10,8,32,37,26,31,33,17,17,30,32,30,33,20,22,27,33,36,38,39,38,41,38,32,30,25,22,19,13,7,4,0,0,0,0,0,0,0,0,0,0,6,7,13,19,22,24,23,22,20,21,23,17,16,12,12,10,8,7,8,5,14,20,20,28,25,19,20,22,26,15,20,18,21,29,30,32,32,31,28,29,29,23,22,21,14,14,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 19:00:00,0,1,4,6,18,20,18,22,22,19,23,22,17,15,10,11,11,9,9,11,10,19,21,17,14,11,9,10,10,7,10,7,9,10,11,11,12,21,22,26,24,23,21,16,15,16,23,21,21,19,15,14,13,5,15,9,17,13,9,7,5,11,20,16,14,10,13,10,12,11,11,10,10,6,9,9,7,4,6,12,8,15,10,8,9,8,13,13,19,16,23,30,29,29,28,33,34,41,40,30,28,27,20,18,13,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,10,12,15,14,16,16,16,23,26,25,18,16,17,10,9,7,3,2,1,0,2,3,1,2,0,0,2,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
