Unnamed: 0,1_선일교통(가상),2_강북청소년수련관,3_무량사입구,4_국립4.19민주묘지,5_국립4.19민주묘지입구사거리,6_북부성모병원,7_수유2동주민센터우이시장,8_광산사거리,9_강북구청,10_수유역.강북구청,11_대한병원,12_수유중앙시장,13_광산사거리,14_쌍문초등학교,15_숭미초등학교,16_둘리뮤지엄.대우이안극동아파트,17_세그루학원,18_방학3동주민센터,19_방학동신동아타워,20_방학동신동아아파트,21_국민은행방학지점,22_신한은행방학동지점,23_방학사거리,24_창동아이파크,25_창동쌍용아파트,26_자운고등학교앞,27_창동동아청솔아파트,28_창동농협물류센터,29_창동역동측,30_창동동아아파트,31_창동주공19단지,32_창동주공18단지,33_서울외국어고등학교,34_녹천역,35_서울외국어고등학교,36_창동주공18단지,37_창동주공19단지,38_창동동아아파트,39_창동역동측(도봉방면),40_창동농협물류센터,41_창동동아청솔아파트,42_자운고등학교앞,43_창동쌍용.성원아파트,44_서울문화고등학교,45_방학사거리,46_신한은행방학동지점,47_국민은행방학지점,48_방학동신동아아파트,49_방학3동신동아프라자,50_방학3동주민센터,51_세그루학원,52_둘리뮤지엄.대우이안극동아파트,53_숭미초등학교,54_쌍문초등학교,55_강북중학교,56_강북구청,57_수유역.강북구청,58_대한병원,59_수유중앙시장,60_광산사거리,61_수유2동주민센터우이시장,62_북부성모의원,63_국립4.19민주묘지입구사거리,64_국립4.19민주묘지,65_무량사입구,66_강북청소년수련관,67_선일교통종점(가상)
2022-04-10 09:00:00,0,3,6,6,9,10,15,14,12,10,1,5,8,11,9,8,7,7,7,8,10,12,15,14,11,13,14,10,4,1,1,0,0,2,2,3,4,5,4,4,4,1,2,4,6,8,7,6,9,9,13,11,14,15,16,12,12,10,7,9,8,8,5,5,3,0,0
2022-04-10 10:00:00,0,5,7,7,10,11,13,12,11,5,2,8,10,10,10,11,7,7,8,10,10,13,12,16,20,21,20,13,3,2,2,1,0,3,6,9,8,7,6,11,10,9,9,13,11,9,9,10,9,11,14,16,20,18,18,13,9,8,9,5,8,8,7,5,6,0,0
2022-04-10 11:00:00,0,4,5,8,10,11,12,11,8,4,5,1,6,6,9,9,6,5,6,5,9,7,4,6,10,12,13,9,4,3,3,2,0,4,3,5,7,8,5,6,3,0,8,7,5,5,4,10,14,20,26,26,22,23,18,19,12,11,9,7,6,7,6,6,1,0,0
2022-04-10 12:00:00,0,8,9,11,12,11,19,21,13,14,9,16,18,17,21,21,18,14,12,13,12,11,16,15,19,7,18,15,5,0,3,2,1,4,4,9,12,13,8,4,5,5,8,13,12,9,11,12,16,10,13,13,12,16,14,11,16,7,17,14,11,9,7,7,6,0,0
2022-04-10 13:00:00,1,9,11,14,18,18,24,22,14,9,4,9,10,12,15,15,11,11,13,12,11,12,13,9,21,8,10,17,7,2,0,2,1,2,3,5,5,5,7,11,9,11,13,14,20,17,15,16,14,17,25,25,21,20,11,13,13,11,12,13,14,13,9,5,2,0,0
2022-04-10 14:00:00,7,10,11,15,18,16,21,16,17,15,18,21,21,21,11,10,13,13,12,14,15,17,13,17,18,4,17,10,4,2,3,0,2,3,3,5,7,6,5,8,7,0,6,11,16,8,7,7,13,15,16,17,16,14,12,11,8,9,8,10,9,8,7,7,4,0,0
2022-04-10 15:00:00,0,12,14,17,10,16,19,20,12,11,9,13,16,18,8,16,13,13,11,9,7,6,7,7,7,6,6,8,5,4,3,3,2,2,2,8,5,9,7,10,6,7,6,12,10,7,12,13,11,16,15,17,18,19,10,14,12,13,15,11,14,12,9,6,4,0,0
2022-04-10 16:00:00,6,8,11,17,21,23,23,22,15,14,16,7,14,14,15,18,16,12,12,11,6,9,8,9,10,2,4,7,3,4,2,1,0,2,3,7,5,5,9,14,15,0,15,16,14,15,14,13,14,15,20,18,17,16,16,12,11,8,9,10,9,9,7,5,4,0,0
2022-04-10 17:00:00,0,6,7,9,10,12,16,14,13,13,11,10,16,13,11,9,6,7,6,7,9,4,8,6,8,7,7,6,5,6,3,1,0,2,1,3,5,5,15,17,0,16,15,12,15,13,12,10,11,10,14,9,14,11,10,8,12,13,8,11,10,7,9,6,3,0,0
2022-04-10 18:00:00,0,8,9,19,22,21,10,18,16,12,14,12,13,12,12,10,11,10,11,12,11,13,14,7,7,0,5,5,6,5,5,4,3,1,2,4,4,5,10,13,6,10,5,12,13,12,9,10,13,13,14,13,15,11,7,5,9,10,12,11,11,10,7,3,5,0,0
2022-04-10 19:00:00,0,7,8,4,5,6,7,9,5,10,8,9,10,9,11,11,9,4,6,5,2,6,5,9,10,9,0,7,5,5,4,3,2,3,5,5,4,6,11,13,9,10,11,11,11,8,7,10,7,9,11,10,10,11,9,8,11,10,14,14,12,11,7,6,4,0,0
2022-04-10 20:00:00,0,6,3,5,6,5,6,4,4,16,9,17,8,15,10,16,10,6,5,4,4,3,3,2,4,3,5,4,8,7,8,4,2,4,2,3,4,3,8,9,5,10,10,11,11,9,7,6,6,9,7,6,5,3,6,4,9,10,12,4,9,8,4,2,0,0,0
2022-04-10 21:00:00,0,3,4,5,3,5,6,4,4,9,9,9,11,9,10,7,7,5,3,4,3,5,2,2,3,0,5,3,3,4,3,2,1,1,1,0,3,3,8,9,8,5,7,6,6,7,6,4,5,5,12,12,5,10,7,3,9,6,6,8,7,6,4,3,0,0,0
2022-04-10 22:00:00,0,5,2,3,6,4,7,7,5,7,7,8,9,8,9,10,6,6,4,4,5,0,1,3,4,2,1,4,3,4,3,2,1,1,1,1,2,0,9,11,8,0,9,10,6,9,7,4,4,3,4,5,4,2,0,3,12,5,13,11,8,6,5,4,2,0,0
2022-04-10 23:00:00,0,3,1,1,0,2,3,2,4,10,6,7,6,7,7,4,4,4,3,3,2,1,2,2,2,0,0,1,3,2,0,0,0,1,0,0,1,0,5,4,2,0,4,4,3,5,5,4,5,4,5,4,3,2,1,0,8,0,9,8,3,4,2,1,0,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,0,0,1,3,3,2,4,0,3,6,8,9,10,9,11,12,11,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,0,4,1,5,7,8,8,8,5,6,6,8,9,8,10,10,11,13,9,13,15,16,17,16,18,9,17,12,4,0,3,0,2,2,0,4,0,2,2,3,3,0,4,5,0,0,0,0,4,6,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 06:00:00,0,4,9,10,11,11,17,16,12,8,2,4,7,8,9,9,8,5,4,7,8,8,9,9,13,11,14,9,2,0,1,0,0,1,2,3,4,3,3,4,2,0,5,4,4,5,5,3,7,10,11,12,13,11,13,9,7,4,0,3,2,0,1,1,0,0,0
2022-04-11 07:00:00,0,7,9,14,16,20,25,28,24,14,17,17,25,25,26,27,12,16,18,27,31,36,38,39,36,28,30,23,9,0,9,3,2,1,4,8,14,16,8,10,11,8,16,32,33,34,18,21,35,41,39,37,37,37,38,29,5,3,0,4,2,0,5,2,1,0,0
2022-04-11 08:00:00,0,6,11,14,17,20,27,27,21,8,4,7,9,8,22,11,9,11,14,16,18,20,20,23,22,17,36,35,33,30,4,2,2,4,7,11,14,16,13,15,16,16,21,21,21,20,19,20,23,25,32,36,37,37,37,29,26,23,13,20,17,16,15,10,5,0,0
2022-04-11 09:00:00,0,6,10,12,16,17,18,19,15,8,4,5,6,5,8,5,7,9,9,9,11,11,12,15,19,11,17,14,3,2,2,1,0,2,4,6,7,6,4,4,4,3,3,6,8,6,7,7,8,10,12,9,15,17,18,14,5,5,2,8,7,3,9,8,6,0,0
2022-04-11 10:00:00,0,3,5,7,9,10,16,17,13,6,7,6,7,7,8,6,7,7,4,7,6,9,9,11,11,12,11,8,5,2,4,3,1,2,3,5,9,8,7,9,3,4,8,10,11,8,7,8,8,9,11,10,11,9,11,8,10,9,10,7,7,6,4,3,2,0,0
2022-04-11 11:00:00,0,7,9,10,11,11,12,10,8,6,5,6,6,5,6,4,6,7,6,7,7,9,10,7,11,10,6,8,3,3,1,2,1,5,2,6,4,7,7,7,5,6,6,8,9,7,7,8,9,10,10,10,11,12,8,9,12,13,12,10,8,8,6,3,1,0,0
2022-04-11 12:00:00,0,3,4,5,6,7,7,7,6,8,6,6,7,5,9,7,7,7,8,9,8,6,8,7,7,7,8,7,3,4,1,2,3,4,3,4,4,5,7,8,7,5,6,8,7,7,7,5,7,6,11,14,15,15,13,12,7,5,4,6,6,7,7,5,3,0,0
2022-04-11 13:00:00,0,4,7,6,9,5,8,9,7,11,12,14,11,11,13,8,11,9,9,8,8,9,8,7,9,5,8,6,4,3,3,1,0,4,7,10,12,9,8,10,4,9,8,10,11,11,7,9,12,11,13,14,17,18,18,14,10,10,3,9,8,3,6,3,2,0,0
2022-04-11 14:00:00,0,4,6,7,9,8,10,10,8,8,9,7,9,7,6,6,10,10,11,10,9,8,7,6,5,4,5,6,4,1,2,1,0,4,7,8,8,6,11,12,10,11,10,13,15,13,11,9,9,8,11,14,9,10,11,6,8,4,5,7,5,4,4,3,4,0,0
2022-04-11 15:00:00,0,4,6,3,10,7,13,13,6,12,5,13,11,11,11,12,11,10,11,12,11,12,11,9,5,12,10,8,9,10,8,4,2,3,5,7,6,5,14,13,33,44,45,47,42,37,27,23,21,18,12,12,14,14,11,8,7,6,6,5,5,4,6,4,3,0,0
2022-04-11 16:00:00,0,4,4,10,10,11,13,9,8,15,14,15,14,14,19,23,20,16,15,17,14,13,14,11,13,11,12,10,9,3,7,4,3,3,26,34,44,43,25,24,13,12,16,20,21,18,17,18,15,16,32,31,31,27,25,20,12,13,14,10,8,8,7,6,3,0,0
2022-04-11 17:00:00,0,10,11,14,13,14,13,14,13,18,19,18,18,19,23,21,20,19,17,17,15,17,17,16,17,17,16,15,9,8,3,3,1,3,0,4,5,6,12,16,15,15,15,16,18,15,12,9,10,12,16,15,14,12,9,10,16,18,17,16,12,11,8,6,2,0,0
2022-04-11 18:00:00,0,5,2,7,10,9,8,10,10,27,28,26,28,30,26,27,19,14,14,11,12,13,13,10,9,9,10,8,9,8,5,6,2,6,7,8,12,14,19,23,24,24,24,24,19,19,20,12,19,10,20,18,17,17,16,12,26,29,25,22,16,15,10,6,3,0,0
2022-04-11 19:00:00,1,6,10,11,13,14,15,14,11,26,25,28,27,27,27,24,19,12,9,8,9,9,8,5,9,3,8,5,8,8,7,5,4,3,5,4,3,5,13,17,14,15,14,19,20,19,13,11,17,19,14,15,10,10,9,8,29,21,26,20,18,13,10,7,4,0,0
2022-04-11 20:00:00,0,2,5,3,5,4,4,3,4,14,14,17,16,11,13,11,11,14,9,7,6,5,7,6,2,7,6,1,7,4,5,3,3,2,1,5,6,6,13,16,15,8,18,20,15,7,13,12,8,7,6,7,7,9,6,7,17,15,16,16,12,14,13,10,8,0,0
2022-04-11 21:00:00,0,3,5,5,7,6,5,3,4,11,10,9,11,9,12,11,8,10,7,6,5,4,4,3,4,2,0,3,10,7,6,5,3,1,1,1,1,0,9,11,8,12,11,12,10,7,9,7,7,3,9,8,7,6,5,5,11,10,7,12,10,9,8,5,3,0,0
2022-04-11 22:00:00,0,4,5,0,2,5,8,7,3,8,12,10,14,12,11,10,37,34,33,34,7,33,3,22,7,6,2,0,6,5,3,1,1,1,4,5,2,1,9,11,12,11,10,10,11,11,9,6,6,5,16,15,6,11,8,4,12,5,3,8,5,5,10,5,1,0,0
2022-04-11 23:00:00,0,0,1,1,0,2,0,3,1,14,7,10,13,13,12,11,7,4,2,2,2,1,3,3,2,2,2,0,2,0,0,1,0,0,0,1,0,1,10,9,2,8,9,10,5,3,4,4,5,5,3,4,2,0,1,1,8,6,9,6,7,6,6,4,2,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,0,0,0,1,4,0,2,7,1,8,11,12,13,16,18,20,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,0,3,4,4,6,6,10,9,8,5,6,6,7,9,9,8,7,6,24,25,27,25,21,18,20,19,18,14,9,1,3,2,1,1,0,0,2,1,0,0,0,0,2,0,0,1,0,2,0,4,5,4,6,10,12,8,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 06:00:00,0,3,6,8,12,12,18,14,15,4,3,4,5,5,6,7,7,8,8,9,10,13,12,13,12,10,12,9,3,0,2,0,0,2,1,4,7,2,4,3,2,0,5,3,4,6,5,5,7,11,12,9,13,12,14,12,3,5,2,4,0,3,4,2,2,0,0
2022-04-12 07:00:00,0,7,11,15,23,28,40,45,38,22,21,11,25,27,27,27,13,21,21,25,28,32,30,35,39,28,19,16,12,11,10,9,2,2,6,11,16,15,10,7,9,7,13,24,24,26,25,26,27,34,35,29,28,29,28,18,4,4,3,2,3,4,2,0,0,0,0
2022-04-12 08:00:00,0,6,9,10,19,20,28,26,20,7,8,9,10,15,18,17,13,13,14,18,18,18,21,20,23,18,32,31,23,19,4,3,2,4,8,10,16,16,8,8,9,9,10,11,10,12,13,17,18,24,30,31,32,30,27,20,13,12,12,13,11,9,7,9,7,0,0
2022-04-12 09:00:00,0,6,9,11,13,15,20,21,16,4,7,4,8,6,9,8,7,8,8,9,9,12,13,12,16,17,12,15,3,1,1,1,2,4,5,6,7,6,5,5,8,4,10,10,10,9,11,11,11,14,17,15,18,19,16,14,9,8,0,7,5,7,3,1,2,0,0
2022-04-12 10:00:00,3,6,8,8,11,11,14,17,14,6,4,6,6,7,9,2,7,7,6,7,7,8,9,8,11,10,11,10,3,2,1,3,0,3,2,6,8,4,4,6,1,3,5,8,6,6,7,8,10,11,13,11,12,13,12,10,6,7,3,4,6,7,5,3,2,0,0
2022-04-12 11:00:00,0,6,7,8,9,8,13,16,13,9,5,4,4,4,4,2,3,4,5,5,8,9,8,8,8,6,1,7,3,0,2,0,1,3,3,5,6,7,7,9,6,7,6,10,8,7,6,8,4,10,11,11,8,11,10,10,7,6,7,6,5,6,5,2,1,0,0
2022-04-12 12:00:00,0,4,4,9,10,8,10,10,9,6,5,6,6,7,10,8,9,7,6,7,9,7,9,6,5,5,6,4,7,1,0,0,0,2,5,5,4,8,5,8,9,7,8,10,8,6,8,7,9,10,14,16,16,12,11,8,7,6,3,8,8,5,9,1,0,0,0
2022-04-12 13:00:00,0,3,3,4,5,4,10,12,11,7,8,9,11,10,9,5,5,3,7,7,11,10,9,9,9,8,6,7,3,2,1,1,0,2,3,7,3,7,9,9,6,7,11,10,12,12,8,6,9,13,13,12,11,9,8,6,7,6,10,7,6,3,5,3,1,0,0
2022-04-12 14:00:00,0,6,7,8,10,11,6,6,8,6,8,9,10,7,12,9,10,11,8,9,9,8,9,7,6,7,3,4,3,0,0,1,2,2,3,4,6,7,11,14,13,12,11,9,8,7,6,7,6,7,9,8,11,10,6,11,14,13,14,11,8,5,7,6,1,0,0
2022-04-12 15:00:00,0,10,11,8,9,9,9,9,7,18,8,8,18,17,16,14,10,11,12,8,11,12,13,13,16,13,11,10,5,4,4,3,1,2,4,3,7,5,11,9,4,10,8,9,17,16,15,11,13,11,10,9,11,9,9,7,12,8,13,11,10,8,8,7,6,0,0
2022-04-12 16:00:00,0,3,5,5,12,7,13,10,11,13,14,13,15,20,19,21,18,17,15,14,16,13,12,13,14,16,15,13,6,5,4,3,13,19,39,45,43,43,32,33,32,45,44,44,43,37,35,29,25,18,34,35,35,33,28,22,11,7,3,10,10,8,8,5,4,1,0
2022-04-12 17:00:00,8,5,9,9,6,6,14,15,9,16,14,16,18,16,17,18,20,22,21,18,20,20,18,18,17,16,15,12,10,9,5,5,4,6,4,6,11,11,21,25,27,27,26,25,23,12,9,10,9,10,16,19,18,18,17,10,20,21,20,16,15,13,11,6,2,0,0
2022-04-12 18:00:00,0,14,17,21,25,26,27,26,20,26,28,28,28,26,24,20,18,16,17,15,16,15,14,10,8,10,12,9,11,10,7,5,3,4,5,6,6,9,26,27,26,27,27,27,27,24,18,17,18,18,29,28,31,29,28,16,27,26,25,22,19,18,13,7,5,0,0
2022-04-12 19:00:00,0,5,8,10,11,14,15,16,14,30,31,32,35,29,25,23,17,14,13,12,11,11,9,8,8,9,6,7,8,5,7,6,2,4,5,6,3,6,15,19,18,13,24,28,30,26,22,17,11,10,14,13,15,10,9,8,27,29,11,27,21,20,17,14,8,0,0
2022-04-12 20:00:00,0,4,3,2,5,6,5,4,7,17,18,19,19,18,15,14,14,12,7,6,6,4,3,4,5,0,6,6,9,11,9,7,4,1,4,3,2,2,13,14,12,13,11,12,10,10,8,9,7,5,6,6,5,5,6,2,14,15,13,11,8,6,6,4,3,0,0
2022-04-12 21:00:00,0,2,3,4,3,7,6,3,6,14,17,19,21,18,17,15,8,5,4,5,4,3,3,3,4,6,3,2,8,7,5,5,0,1,0,2,1,1,8,9,0,12,12,11,12,12,9,7,6,6,7,3,4,4,5,2,12,10,9,8,7,4,6,3,5,0,0
2022-04-12 22:00:00,0,1,2,0,2,2,2,1,0,11,12,12,14,15,14,10,33,30,29,10,28,27,29,20,10,9,4,3,10,10,4,7,4,1,2,3,0,2,12,12,11,6,10,11,11,6,7,5,5,9,14,15,15,10,8,7,8,8,0,7,7,6,6,5,1,0,0
2022-04-12 23:00:00,0,2,1,3,2,3,2,0,0,11,12,9,12,5,11,8,6,3,1,4,0,5,0,1,3,0,2,2,5,4,1,2,1,0,0,0,0,0,4,4,0,0,6,6,2,6,6,2,5,4,4,1,0,3,3,2,9,3,6,7,7,4,6,3,1,0,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,0,0,0,2,3,1,2,0,2,10,12,14,15,14,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,0,3,3,5,6,7,11,8,9,6,7,6,6,7,8,15,15,16,15,17,19,21,23,22,22,19,18,12,5,4,3,2,1,1,0,1,2,2,3,2,3,0,4,0,3,0,1,0,0,5,4,1,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 06:00:00,0,3,6,10,11,13,14,9,11,8,1,4,6,8,8,4,7,5,4,6,9,8,7,14,19,10,12,14,2,0,1,0,0,1,3,4,5,4,1,2,1,0,2,4,3,4,4,4,8,10,9,7,8,10,8,8,2,1,2,3,0,2,3,2,1,0,0
2022-04-13 07:00:00,0,10,16,18,22,26,29,26,22,13,13,15,22,23,22,21,13,22,24,34,37,40,27,45,42,29,30,22,6,6,2,4,2,2,8,12,18,16,8,9,9,6,14,22,23,26,15,16,27,31,32,25,28,33,34,26,7,4,0,3,2,3,3,2,1,0,0
2022-04-13 08:00:00,0,8,17,22,26,30,37,36,31,14,10,15,13,15,16,19,13,14,15,15,15,18,15,20,22,22,43,42,34,25,6,5,2,4,7,14,18,12,8,11,10,10,12,11,10,9,10,10,13,16,22,23,26,24,27,21,17,18,19,19,17,16,14,11,10,0,0
2022-04-13 09:00:00,0,5,8,10,13,15,19,20,16,8,5,4,6,7,8,7,8,8,9,9,9,10,10,12,18,15,20,12,2,1,2,1,0,1,3,6,7,8,6,7,7,6,6,8,11,10,9,8,7,12,17,18,20,20,21,16,7,6,5,7,7,6,7,6,3,0,0
2022-04-13 10:00:00,0,6,5,5,10,12,13,16,13,6,3,5,9,9,7,5,7,8,10,10,10,9,5,8,10,11,11,6,3,1,2,0,0,2,3,4,4,3,3,5,3,9,8,9,10,10,6,9,8,13,17,16,15,14,15,10,7,7,5,4,3,2,5,1,4,0,0
2022-04-13 11:00:00,0,8,11,5,13,15,16,15,14,6,4,4,5,5,7,6,6,7,8,8,11,9,7,9,12,13,7,11,4,0,3,1,0,2,3,5,5,3,5,7,6,5,4,6,5,4,3,8,8,9,8,9,10,12,12,8,10,4,9,8,7,5,6,2,5,0,0
2022-04-13 12:00:00,0,5,5,8,10,12,13,14,12,7,9,0,11,4,7,9,8,5,4,6,9,10,4,4,11,10,10,10,6,5,4,1,2,4,3,4,5,3,5,9,8,9,4,11,8,9,9,9,6,11,14,15,16,15,13,10,8,9,8,10,14,6,13,9,3,0,0
2022-04-13 13:00:00,0,6,7,8,9,10,10,9,8,10,9,10,11,8,12,6,10,11,12,6,6,6,7,9,10,10,9,7,2,2,0,1,1,3,6,10,3,8,6,9,10,4,13,6,15,5,13,10,11,11,12,11,13,12,11,6,9,8,1,9,8,8,8,5,3,0,0
2022-04-13 14:00:00,0,4,6,12,10,11,12,11,10,9,8,7,6,5,7,6,6,9,10,9,9,8,7,7,7,6,5,6,3,5,4,3,1,1,3,5,5,4,8,14,12,2,14,16,18,16,14,13,12,9,8,10,9,9,8,7,8,9,5,8,6,4,6,3,2,0,0
2022-04-13 15:00:00,0,4,5,8,9,10,12,8,8,10,9,10,12,12,13,16,17,19,19,9,19,15,14,14,12,10,10,8,4,3,3,1,1,2,2,6,26,23,25,25,10,9,10,9,9,9,9,8,9,9,33,32,31,29,26,19,8,9,9,11,13,9,8,4,2,0,0
2022-04-13 16:00:00,0,3,8,10,9,7,12,11,8,12,11,13,14,16,17,15,26,27,25,25,25,24,23,14,12,13,10,12,7,4,3,2,0,33,24,32,34,32,16,17,25,37,17,42,42,41,32,33,28,25,30,28,30,19,19,12,16,13,11,14,14,14,10,5,3,0,0
2022-04-13 17:00:00,0,4,6,11,13,10,14,13,10,20,22,13,25,27,22,18,16,14,13,14,13,14,22,16,15,16,14,12,9,7,4,2,1,3,4,6,8,7,13,15,16,16,18,17,16,15,13,11,15,12,13,13,12,27,25,17,25,25,13,21,17,16,10,7,5,0,0
2022-04-13 18:00:00,0,11,12,13,16,17,13,18,15,25,28,28,31,30,32,25,18,11,12,14,14,15,16,14,12,13,13,11,17,13,9,7,5,3,4,4,7,8,19,18,23,24,27,29,26,19,15,13,12,12,14,15,11,16,15,11,26,26,25,22,20,18,15,12,7,0,0
2022-04-13 19:00:00,0,7,8,5,4,9,11,9,7,32,26,31,34,31,28,24,17,12,9,6,5,4,5,3,5,6,7,6,13,11,8,6,4,3,1,2,3,4,16,24,25,25,20,21,19,15,13,13,9,10,11,8,9,8,7,4,27,20,24,21,17,15,14,12,7,0,0
2022-04-13 20:00:00,0,3,4,5,5,8,9,8,7,18,17,18,19,18,14,13,12,9,7,5,7,5,7,6,5,3,6,5,7,6,4,2,1,2,2,2,1,3,9,14,7,13,13,13,15,14,10,8,7,5,6,7,8,7,4,2,12,13,13,12,10,9,8,5,4,0,0
2022-04-13 21:00:00,0,3,2,5,5,4,7,2,4,12,17,20,21,23,21,19,12,9,7,6,6,4,4,5,4,3,4,2,8,7,3,3,1,1,2,1,4,5,13,14,13,11,13,12,12,7,9,6,7,8,7,6,7,7,7,5,13,14,10,11,10,9,5,3,2,0,0
2022-04-13 22:00:00,0,1,0,1,0,2,2,2,1,14,14,13,14,11,10,10,11,9,7,8,3,2,5,5,5,4,2,0,5,3,3,2,1,1,1,2,0,0,8,11,14,5,12,13,11,10,10,9,11,10,12,11,9,8,6,4,15,9,10,11,9,7,5,3,2,0,0
2022-04-13 23:00:00,0,1,0,0,0,0,0,0,0,8,10,8,11,10,9,7,6,4,2,2,1,1,1,0,0,0,1,0,3,1,0,1,0,1,1,1,1,0,6,6,5,6,4,3,6,6,5,6,5,2,4,4,3,2,3,2,7,6,6,7,6,0,3,3,0,0,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
