Unnamed: 0,1_외발산동차고지(가상),2_외발산동기점,3_신월중학교입구,4_서울금융고등학교,5_신월3동주민센터.신월3동우체국,6_양서중학교,7_서서울호수공원,8_과학수사연구소입구,9_경창빌딩,10_강월초교사거리,11_신월시영아파트.강월초등학교,12_신정이펜하우스2단지,13_이펜하우스1단지.어르신요양센터,14_신정이펜하우스3.4단지,15_신정이펜하우스5단지.서남병원,16_푸른마을1단지.이든채아파트,17_푸른마을2단지아파트,18_신월시영아파트.강월초등학교,19_강월초교사거리,20_강신중학교,21_서부트럭터미널.신정동일하이빌아파트,22_신정현대아파트.서부트럭터미널,23_개봉1동사거리,24_경인중학교.개봉사거리,25_개봉역.한마을아파트,26_동양미래대학.구로성심병원,27_구일역.제일제당,28_신도림동.구로역,29_신도림역,30_문래동남성아파트,31_남부지방법원등기국.구로세무서(에이스하이테크시티),32_영등포역,33_전경련회관,34_여의도환승센터,35_파크원타워.LG트윈타워,36_여의나루역,37_여의도공작아파트,38_더현대서울,39_여의도환승센터,40_여의도공원,41_영등포역,42_남부지방법원등기국.구로세무서(에이스하이테크시티),43_문래동남성아파트,44_신도림역,45_신도림동.구로역,46_구일역.중앙유통상가,47_동양미래대학.구로성심병원,48_개봉역.영화아파트,49_경인중학교.개봉사거리,50_개봉치안센터,51_개봉1동사거리.개봉푸르지오아파트,52_신정학마을아파트,53_신정현대아파트.서부트럭터미널,54_양천공영차고지,55_대일관광고.푸른마을3단지,56_푸른마을1단지.이든채아파트,57_푸른마을2단지아파트,58_신정이펜하우스2단지,59_이펜하우스1단지.어르신요양센터,60_신정이펜하우스3.4단지,61_신정이펜하우스5단지.서남병원,62_푸른마을1단지.이든채아파트,63_푸른마을2단지아파트,64_신월시영아파트.강월초등학교,65_금실어린이공원,66_신월시영아파트중문,67_국립과학수사연구소입구,68_서서울호수공원,69_신월1동주민센터.신월보건지소,70_서부여성발전센터,71_메디힐병원,72_신월중학교입구,73_외발산신광명마을,74_강서면허시험장.메이필드호텔,75_외발산신광명마을,76_외발산동차고지(가상)
2022-03-29 04:00:00,0,1,2,3,5,6,9,14,13,13,14,3,15,18,10,19,12,5,6,19,19,21,14,27,29,30,28,20,22,14,21,23,15,10,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,1,0,2,3,2,1,3,4,2,3,6,3,6,5,5,2,8,9,11,6,10,12,14,16,14,11,19,14,2,16,16,16,7,3,3,0,4,8,2,5,1,3,3,4,2,5,4,6,3,5,2,4,2,0,0,1,2,1,0,2,0,0,3,2,0,5,5,0,4,4,3,2,0,0,0
2022-03-29 06:00:00,0,2,3,1,5,2,7,6,0,1,3,2,5,8,9,13,16,15,16,17,20,24,26,28,28,32,31,22,15,9,13,12,10,3,0,0,0,1,2,1,2,1,0,3,2,0,3,4,2,2,3,4,5,0,2,0,0,1,3,5,8,0,7,0,0,7,6,4,5,5,4,3,2,0,0,0
2022-03-29 07:00:00,0,1,1,3,7,9,13,11,10,9,9,11,12,15,20,28,29,34,36,33,40,42,35,37,42,47,43,43,30,27,30,49,41,20,5,2,2,1,1,0,2,0,2,3,3,4,6,7,11,11,11,5,10,3,3,3,4,4,3,8,10,11,12,16,15,22,36,38,40,40,18,7,5,2,1,0
2022-03-29 08:00:00,0,2,4,4,8,11,16,17,18,16,15,14,15,18,14,15,19,23,25,24,27,34,42,42,43,51,48,39,32,31,24,29,25,12,9,2,4,3,4,0,29,4,0,14,11,8,5,3,9,4,12,12,13,11,5,4,5,3,5,10,12,12,11,13,8,14,16,13,9,11,10,6,2,0,0,0
2022-03-29 09:00:00,0,1,1,0,1,2,3,4,0,4,1,4,4,6,8,9,11,9,13,15,16,18,19,31,35,32,29,24,19,14,14,14,11,8,1,1,2,0,3,0,6,4,3,6,4,2,3,0,5,3,5,5,0,1,3,0,1,3,2,3,4,3,4,5,6,5,7,6,6,5,2,3,1,0,0,0
2022-03-29 10:00:00,0,1,1,2,2,2,2,5,0,6,5,4,3,5,0,4,6,4,3,12,7,8,14,17,17,10,18,16,12,11,9,8,2,5,1,0,1,0,2,0,3,2,0,3,4,3,3,3,2,0,3,0,2,2,1,3,3,2,3,4,3,5,3,2,4,4,3,3,2,3,1,0,1,0,0,0
2022-03-29 11:00:00,0,2,2,3,2,3,4,4,0,3,3,3,6,9,6,10,11,10,9,11,13,15,14,13,12,11,10,10,8,7,9,7,3,2,1,2,3,5,9,7,6,5,5,5,0,5,9,8,4,0,5,7,2,0,5,3,2,3,3,3,4,0,6,2,5,5,4,6,3,2,1,1,0,0,0,0
2022-03-29 12:00:00,0,2,3,4,5,8,3,7,0,6,4,5,4,5,6,5,6,7,8,7,10,10,8,11,8,6,7,8,8,3,5,7,5,2,1,0,2,2,3,2,5,2,1,7,6,4,5,4,5,4,4,6,6,1,3,7,5,6,3,3,0,4,3,5,6,5,7,10,8,6,5,2,1,2,0,0
2022-03-29 13:00:00,0,1,0,1,1,8,4,6,8,4,4,4,5,5,6,7,8,9,11,9,13,15,16,14,15,17,13,16,11,9,8,11,9,3,1,2,2,3,5,7,7,2,2,8,6,6,3,5,3,0,5,4,4,3,3,2,2,2,2,4,5,4,6,7,4,8,7,2,3,1,1,0,0,0,0,0
2022-03-29 14:00:00,0,3,0,2,4,6,7,4,0,2,3,2,3,4,8,10,5,5,7,12,8,9,9,7,7,6,9,9,6,1,6,3,2,2,1,3,2,5,8,4,10,10,9,11,10,8,9,10,14,13,10,7,7,6,5,6,3,7,8,0,13,18,4,6,5,4,6,6,4,4,5,1,0,0,0,0
2022-03-29 15:00:00,0,4,0,6,8,9,10,7,7,15,12,8,7,5,7,7,8,11,14,16,19,20,19,7,7,11,12,10,7,6,5,5,6,3,4,4,5,9,11,7,10,9,9,13,14,17,20,18,20,18,7,7,8,7,4,5,6,5,7,8,10,7,17,18,16,14,12,9,8,5,2,3,1,0,0,0
2022-03-29 16:00:00,0,2,21,50,51,49,49,38,30,28,22,20,15,11,8,9,8,8,8,11,9,10,11,20,18,17,18,15,12,13,10,8,8,4,4,7,12,19,25,14,15,14,15,17,17,16,15,16,17,17,16,21,24,21,20,18,13,13,10,6,0,7,5,6,7,7,8,8,9,7,5,3,1,1,0,0
2022-03-29 17:00:00,0,3,5,7,6,6,6,6,5,4,4,3,4,4,4,7,9,10,8,11,11,13,14,13,14,14,16,17,8,6,4,10,10,9,9,9,15,28,41,40,20,24,25,30,29,29,28,15,15,0,17,14,13,15,14,11,6,5,5,3,6,4,6,9,7,10,10,5,5,4,3,2,0,0,0,0
2022-03-29 18:00:00,1,3,5,8,12,13,9,11,12,10,8,8,9,8,9,10,10,11,10,13,13,4,13,11,13,11,14,15,7,1,11,4,5,3,5,9,11,27,39,33,33,44,36,43,43,40,31,30,31,30,27,24,23,23,20,13,10,9,6,4,5,5,6,6,1,6,7,4,3,0,2,2,0,0,0,0
2022-03-29 19:00:00,0,1,2,2,5,6,4,4,5,4,5,4,2,3,3,4,6,4,5,5,7,6,0,5,5,0,5,8,5,0,2,3,2,3,5,7,8,20,31,28,20,20,19,29,27,28,30,32,34,33,28,21,18,19,19,17,11,7,5,5,3,0,0,2,3,4,4,3,4,4,3,2,0,0,0,0
2022-03-29 20:00:00,0,1,3,3,4,3,7,5,6,2,5,5,3,1,2,3,2,0,7,1,6,9,8,10,9,8,8,8,2,0,2,11,1,6,4,5,7,16,24,22,10,12,10,24,20,21,20,20,21,0,20,19,18,17,12,8,7,6,5,3,0,0,0,2,1,2,2,1,2,0,1,1,0,0,0,0
2022-03-29 21:00:00,0,2,1,3,5,3,5,5,5,4,3,5,2,3,1,3,1,0,1,2,2,0,3,3,2,0,2,4,2,1,5,4,3,1,2,5,6,7,11,13,11,11,13,21,22,22,24,20,17,14,15,13,11,11,8,6,8,6,3,0,2,3,2,0,0,1,3,2,0,1,0,1,0,0,0,0
2022-03-29 22:00:00,0,0,0,1,2,0,0,2,3,2,0,3,0,4,4,1,1,0,5,3,0,4,2,3,0,2,2,2,3,4,3,2,1,1,0,3,4,5,7,0,11,8,7,17,16,17,16,18,18,16,13,8,13,8,7,6,5,4,3,2,0,1,3,4,3,2,4,2,0,1,0,0,0,0,0,0
2022-03-29 23:00:00,0,0,0,1,0,0,0,0,1,0,0,4,3,0,0,5,6,5,4,0,2,0,3,0,0,0,0,2,1,0,2,1,0,1,0,3,0,5,7,7,9,5,8,15,15,11,16,14,15,14,12,9,8,9,11,10,9,7,4,3,3,4,5,2,0,1,4,3,2,1,1,0,0,0,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,0,2,0,5,6,9,13,3,13,14,3,15,17,10,18,12,5,17,19,17,19,13,25,25,26,25,20,21,13,21,28,10,4,3,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,1,1,0,2,3,1,0,4,2,0,4,3,5,4,6,4,8,9,10,10,12,11,13,8,12,25,24,20,0,30,27,20,5,1,4,1,2,7,6,6,6,3,6,5,4,5,4,5,4,1,2,0,0,1,0,0,2,0,1,3,1,0,3,2,2,3,1,0,0,1,0,0,0,0,0
2022-03-30 06:00:00,0,0,1,0,1,1,3,1,0,1,2,4,4,12,13,16,21,12,23,22,23,25,20,18,17,18,11,26,17,16,14,14,8,6,0,0,0,0,0,0,2,2,2,2,3,1,0,4,2,1,4,5,3,0,2,1,0,1,2,3,5,2,2,3,2,4,5,3,3,2,1,2,1,0,0,0
2022-03-30 07:00:00,0,1,2,2,8,8,12,14,3,13,12,13,17,23,24,30,31,35,35,39,45,29,31,40,41,42,39,37,31,30,29,38,31,25,7,3,1,0,2,1,6,2,0,5,0,5,6,5,8,9,3,4,3,2,3,2,1,4,2,7,9,9,12,17,8,23,35,36,36,30,21,5,4,2,1,0
2022-03-30 08:00:00,0,1,3,4,7,10,14,14,14,14,10,14,17,24,21,23,25,25,26,29,33,38,45,46,45,47,45,43,33,32,26,54,34,17,2,2,2,3,5,0,16,6,0,18,19,9,10,12,11,10,14,15,13,13,3,2,1,3,2,7,10,11,12,11,10,12,16,15,13,12,7,6,4,1,0,0
2022-03-30 09:00:00,0,1,3,3,4,4,6,5,4,3,2,4,5,9,9,10,9,11,12,13,17,19,20,19,20,19,17,19,14,13,10,21,17,6,2,2,1,1,1,0,12,4,0,3,4,2,3,3,5,0,3,2,3,2,1,3,0,5,4,6,7,8,6,7,7,8,6,6,5,3,2,1,0,2,0,0
2022-03-30 10:00:00,0,0,0,1,2,1,4,3,4,2,1,3,4,5,6,7,9,10,0,11,12,8,9,9,8,7,14,12,7,8,6,8,7,4,1,2,2,0,3,2,8,3,2,3,2,2,3,3,4,3,3,5,4,3,0,4,3,3,5,5,5,3,3,6,8,6,5,6,3,4,2,0,1,0,0,0
2022-03-30 11:00:00,0,1,1,2,2,5,3,4,3,4,1,3,2,5,5,6,7,6,0,9,7,8,10,12,12,6,11,11,7,3,6,8,7,3,1,2,2,4,4,0,5,3,2,5,8,9,6,7,3,0,4,2,2,4,3,0,1,0,2,4,3,2,4,4,4,5,7,7,6,3,1,2,0,1,0,0
2022-03-30 12:00:00,0,1,2,1,3,4,4,4,3,3,5,5,4,4,5,6,7,8,6,10,12,13,12,12,10,8,9,11,6,7,4,6,4,3,1,2,2,3,4,3,2,2,4,7,5,8,7,4,6,5,6,5,6,0,4,4,2,1,3,4,5,4,5,3,2,3,4,5,2,3,0,1,0,0,0,0
2022-03-30 13:00:00,0,2,2,4,7,8,7,6,7,4,5,3,4,3,6,8,12,11,9,12,13,12,11,13,9,13,13,11,5,4,3,5,4,2,0,2,1,3,4,3,6,6,1,8,6,6,6,8,10,9,2,6,8,9,5,7,4,3,3,4,10,11,6,5,6,9,6,3,2,2,0,1,0,0,0,0
2022-03-30 14:00:00,0,2,4,7,3,4,4,1,0,8,7,6,3,4,5,6,2,6,7,7,9,9,10,10,11,9,7,9,7,3,6,3,4,1,1,1,2,6,7,9,7,9,9,12,10,7,8,6,11,10,9,8,7,7,5,7,3,6,7,9,6,10,11,12,11,12,9,5,7,6,7,6,1,0,0,0
2022-03-30 15:00:00,0,1,24,47,49,50,50,23,19,15,13,12,9,7,6,11,10,0,11,7,10,12,11,9,7,0,10,9,6,5,4,2,1,2,1,4,8,8,15,16,17,19,10,24,24,22,21,21,23,22,18,19,17,7,15,15,10,11,10,8,10,9,7,10,9,9,9,8,6,5,4,3,3,1,0,0
2022-03-30 16:00:00,1,3,2,6,8,9,8,6,9,8,8,2,4,7,8,11,12,13,12,3,5,15,0,12,8,12,14,10,9,4,7,3,1,1,2,7,17,24,30,32,24,22,19,22,18,19,17,15,16,13,14,14,14,18,16,14,14,10,9,8,6,7,8,10,2,5,10,9,7,5,5,4,0,0,0,0
2022-03-30 17:00:00,0,3,6,5,7,8,10,9,9,9,9,8,8,6,6,8,8,8,7,9,10,13,10,11,13,14,14,18,6,3,3,3,4,5,7,7,8,22,42,44,25,26,26,28,25,24,23,19,22,20,16,16,15,14,12,11,9,6,5,5,6,7,7,9,9,8,9,5,3,2,1,4,0,0,0,0
2022-03-30 18:00:00,1,2,3,5,6,9,10,8,9,12,12,13,11,10,10,9,8,7,7,9,11,13,11,12,10,9,28,25,7,6,7,6,5,6,12,12,13,31,73,71,39,25,36,35,35,36,35,31,31,24,28,27,24,21,15,13,11,10,7,7,5,4,4,8,12,15,16,15,11,6,5,2,0,0,0,0
2022-03-30 19:00:00,0,1,4,5,6,6,7,6,6,5,5,6,5,3,5,3,4,3,2,5,6,5,5,5,8,5,10,7,7,0,0,5,0,2,3,4,5,17,23,24,18,15,16,37,29,29,26,23,25,23,20,19,16,21,17,16,11,9,7,6,7,0,9,0,0,8,7,3,2,1,0,0,0,0,0,0
2022-03-30 20:00:00,0,1,2,0,2,2,6,0,5,5,6,4,2,3,2,0,4,1,5,0,4,2,1,0,0,0,1,5,4,5,4,5,4,1,1,2,3,33,10,31,16,17,14,24,23,21,19,17,18,17,18,14,15,14,10,12,9,7,5,2,2,3,0,3,0,3,1,0,0,1,0,1,0,0,0,0
2022-03-30 21:00:00,0,1,0,1,3,0,2,2,0,1,3,4,2,1,2,3,1,1,0,6,0,1,6,4,4,3,5,5,4,4,0,1,3,2,0,3,4,6,8,7,11,10,9,26,22,21,22,20,20,17,17,10,10,9,8,7,8,1,5,3,0,4,3,4,0,3,3,0,0,2,1,1,0,0,0,0
2022-03-30 22:00:00,0,0,1,0,2,1,3,2,1,2,3,2,3,2,3,1,1,0,0,2,0,3,3,2,2,4,5,1,2,0,1,0,1,0,2,2,3,4,6,7,12,11,12,22,17,17,16,15,14,12,12,12,11,8,5,5,6,5,3,3,6,0,0,7,5,0,4,3,2,2,0,0,0,0,0,0
2022-03-30 23:00:00,0,0,0,0,1,2,0,4,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,3,0,3,3,0,2,1,2,0,4,5,0,3,10,11,21,11,19,17,16,14,6,11,10,13,12,11,10,8,7,4,2,0,2,0,0,0,0,1,3,0,2,0,1,0,0,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,0,0,2,0,3,4,7,13,2,14,15,6,16,18,10,19,12,7,8,20,18,21,13,26,29,31,29,23,27,11,27,27,13,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,0,0,0,1,3,4,2,3,5,4,0,5,6,7,5,6,5,7,8,7,8,9,10,13,14,15,14,21,15,0,18,17,16,9,3,2,1,3,8,4,7,8,6,7,6,0,5,4,5,4,3,0,1,0,0,0,0,1,0,0,1,2,0,4,3,4,9,10,1,8,6,5,0,0,0,0
2022-03-31 06:00:00,0,0,1,0,1,0,3,2,4,3,2,5,4,10,9,10,12,12,13,11,13,15,17,14,18,20,14,19,15,14,12,10,8,3,0,0,1,1,3,0,2,0,0,3,3,2,3,3,4,1,2,5,3,2,2,0,1,0,3,5,6,2,8,0,1,6,8,5,7,5,3,1,1,0,0,0
2022-03-31 07:00:00,0,1,3,5,9,12,13,12,12,11,11,12,15,21,21,27,28,32,32,34,37,33,39,47,49,48,43,40,41,42,29,55,43,28,9,2,1,0,4,3,5,0,0,3,2,4,5,7,8,9,7,6,6,5,3,1,3,3,4,8,10,9,10,11,13,16,37,39,41,33,16,7,5,1,0,0
2022-03-31 08:00:00,0,2,6,3,7,9,15,16,14,14,12,13,14,18,20,26,31,28,35,38,44,28,50,52,51,54,53,49,38,35,30,38,32,19,2,1,3,1,4,0,13,8,1,20,18,12,9,8,9,0,11,14,0,11,3,2,2,2,3,6,8,9,9,10,12,11,15,14,16,13,12,10,5,1,0,0
2022-03-31 09:00:00,0,1,1,2,4,3,4,4,1,2,4,5,6,13,4,15,14,25,26,28,30,32,32,31,28,32,31,25,23,12,21,23,21,7,1,2,2,0,3,3,11,3,0,4,4,2,2,2,3,2,1,8,8,0,2,1,7,6,5,6,8,9,10,12,12,12,11,8,7,4,3,1,0,0,0,0
2022-03-31 10:00:00,1,1,2,3,6,7,7,6,4,3,4,4,3,5,0,6,5,7,6,8,9,12,14,14,14,15,14,12,10,9,7,9,8,3,2,1,1,1,2,0,6,5,4,6,5,3,3,3,5,4,6,7,2,0,5,1,3,2,4,5,7,3,5,4,0,5,4,4,1,4,1,0,0,0,0,0
2022-03-31 11:00:00,0,1,2,5,4,5,6,4,3,2,2,4,3,7,5,8,10,4,6,11,14,15,11,12,10,11,11,11,8,0,7,4,3,3,1,1,3,6,7,6,3,2,0,6,5,3,2,2,5,7,8,7,4,1,0,3,3,3,3,5,4,0,5,4,4,3,4,1,2,1,2,0,0,1,0,0
2022-03-31 12:00:00,0,1,1,3,4,0,2,6,2,1,1,5,3,6,8,7,7,8,6,11,12,13,16,16,15,15,13,14,8,6,5,8,4,2,1,1,1,2,3,2,5,4,3,6,3,0,7,7,7,6,4,4,5,3,3,0,3,2,3,5,3,5,5,3,6,5,7,6,5,4,2,1,0,0,0,0
2022-03-31 13:00:00,0,1,0,0,3,6,6,5,4,4,2,5,3,6,5,6,8,9,7,11,10,11,12,14,10,18,17,15,11,0,9,11,10,4,2,1,2,6,3,7,6,7,3,9,4,8,6,6,6,5,6,7,8,2,7,6,4,1,0,5,5,6,0,2,0,4,3,3,3,0,2,1,0,1,0,0
2022-03-31 14:00:00,0,1,1,3,3,4,5,5,4,4,3,4,1,3,8,9,8,9,6,11,8,12,9,14,15,13,8,12,7,8,7,4,2,2,0,4,3,5,5,4,9,7,6,12,11,10,11,12,13,0,11,10,9,5,8,7,4,3,3,5,6,8,3,4,7,6,6,3,2,3,2,2,1,0,0,0
2022-03-31 15:00:00,1,2,3,5,8,9,6,7,7,15,10,6,5,7,9,9,4,10,11,10,11,10,11,10,14,11,12,11,7,0,6,5,4,3,3,8,9,6,13,14,12,16,15,18,17,18,14,13,13,12,9,8,9,8,8,5,7,6,7,8,11,12,14,15,9,15,12,9,6,4,3,0,1,0,0,0
2022-03-31 16:00:00,0,2,23,48,25,27,43,23,24,23,17,9,7,10,13,11,12,9,11,12,14,15,16,13,15,10,12,13,6,3,5,7,6,3,4,5,14,21,25,23,20,19,18,20,19,18,20,21,11,19,14,11,24,14,22,21,19,18,6,7,7,9,4,8,5,7,8,7,4,6,4,2,1,1,0,0
2022-03-31 17:00:00,0,2,5,13,15,15,17,12,10,9,9,8,8,4,4,6,7,6,2,11,14,15,16,15,13,15,18,14,8,0,6,7,5,3,6,10,13,30,42,42,28,28,24,32,30,28,28,26,26,20,18,15,16,15,14,12,12,10,9,8,9,0,0,9,9,7,10,8,7,4,2,0,0,0,0,0
2022-03-31 18:00:00,1,3,6,7,9,13,14,15,12,10,9,6,8,8,8,3,10,11,5,1,6,7,10,6,7,8,12,14,6,6,7,6,5,4,9,17,22,37,54,54,41,42,41,38,38,38,35,35,33,32,27,24,22,21,17,10,8,7,5,4,5,0,6,7,4,5,9,6,3,5,2,3,0,0,0,0
2022-03-31 19:00:00,0,1,2,6,7,8,9,7,8,7,6,5,4,2,0,6,4,2,5,7,6,4,7,5,10,12,4,12,10,0,3,7,2,5,5,5,7,16,21,9,15,16,24,36,33,33,34,35,32,28,24,20,18,15,15,11,9,7,8,7,1,7,2,6,4,3,7,5,2,1,2,0,0,0,0,0
2022-03-31 20:00:00,0,1,1,3,0,5,6,5,2,7,5,3,3,2,0,2,1,3,5,5,3,5,4,4,0,4,3,7,5,2,5,3,3,1,4,6,9,15,22,6,20,18,21,24,23,24,23,20,24,16,16,21,14,12,18,16,11,8,6,2,0,0,3,0,0,0,3,4,1,1,0,0,0,0,0,0
2022-03-31 21:00:00,0,1,2,2,4,2,5,4,4,3,3,4,4,3,1,3,0,0,0,2,4,6,5,4,0,4,5,4,3,0,0,0,0,1,2,3,2,6,10,6,8,9,7,24,22,23,22,22,22,16,20,18,16,11,10,8,7,6,6,2,6,2,3,0,5,5,5,3,4,3,0,2,1,0,0,0
2022-03-31 22:00:00,0,0,0,1,2,2,2,2,4,3,2,3,0,3,2,3,3,0,3,4,2,3,4,2,0,6,1,6,1,0,3,1,2,1,0,1,2,7,10,11,20,22,13,31,33,31,25,25,22,21,16,15,14,5,9,8,9,7,2,1,2,0,0,2,1,0,0,2,1,0,2,0,1,0,0,0
2022-03-31 23:00:00,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,3,0,2,0,2,0,3,2,1,0,1,0,0,1,0,0,1,0,0,1,2,3,1,4,4,5,0,5,16,13,11,12,11,11,8,11,9,7,6,5,4,4,2,1,1,0,0,0,1,3,4,2,0,1,0,0,0,0,0,0,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,0,0,2,3,6,8,11,19,19,20,22,4,23,26,27,28,10,9,27,28,24,25,26,26,27,30,26,23,25,12,0,20,13,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,0,0,0,1,1,3,3,4,5,4,0,5,6,6,5,5,5,7,10,11,8,11,13,13,11,14,14,18,12,11,11,12,11,5,1,3,1,2,12,11,8,6,2,4,7,6,5,4,8,3,4,3,3,2,0,1,0,2,2,1,4,5,0,6,0,5,4,3,2,1,0,0,0,0,0,0
2022-04-01 06:00:00,0,0,0,1,1,2,0,2,3,0,1,2,5,8,10,10,13,16,11,12,20,21,23,28,27,28,12,16,8,5,7,8,7,4,2,0,2,1,1,0,2,1,2,4,4,3,0,5,4,3,2,4,2,1,2,0,0,1,3,5,8,2,11,3,0,6,5,6,5,4,3,2,2,0,0,0
2022-04-01 07:00:00,0,1,2,4,7,8,11,11,9,8,10,10,12,19,19,22,23,29,28,27,33,35,37,36,35,40,40,46,29,28,32,37,31,24,8,1,1,2,3,1,2,0,0,5,3,5,5,6,10,4,11,3,1,2,2,1,3,2,4,8,10,11,7,15,16,20,35,39,33,34,17,5,3,1,0,0
2022-04-01 08:00:00,0,3,3,5,9,7,12,14,15,14,13,16,17,20,19,23,29,26,28,30,34,37,40,40,47,55,44,41,28,27,28,33,27,12,3,3,2,3,4,0,12,6,5,7,8,8,6,9,11,0,11,12,13,12,3,2,3,2,3,6,9,10,11,17,18,21,21,17,19,12,12,7,3,0,0,0
2022-04-01 09:00:00,0,1,1,2,3,6,4,9,3,8,5,9,5,11,7,15,16,17,18,20,23,28,29,30,30,35,31,25,16,15,13,15,13,8,1,0,2,0,3,2,8,1,1,6,4,3,5,7,1,0,7,6,7,7,6,7,6,5,4,5,6,8,5,9,9,11,12,11,9,6,3,0,2,0,0,0
