Unnamed: 0,1_복정역환승센터3번승강장,2_위례31단지.위례포레샤인후문,3_위례아이파크아파트앞,4_서울위례별초교.위례별유치원,5_스타필드시티.위례지웰푸르지오,6_위례포레샤인17단지후문,7_덕수고등학교,8_위례포레샤인17단지정문,9_위례포레샤인18단지,10_비호아파트,11_송파파크센트럴,12_거여역4번출구,13_거여역,14_보인고교.오금동삼성아파트,15_오금동상아아파트,16_송파중학교,17_가락동쌍용아파트앞,18_가락동미륭아파트,19_문정1동주민센터.로데오거리,20_문정로데오거리입구,21_가락시장.가락시장역,22_송파역,23_석촌역,24_석촌호수.한솔병원,25_잠실역.롯데월드,26_잠실5단지,27_잠실새내역.잠실2동주민센터,28_잠실엘스아파트앞,29_종합운동장사거리,30_잠실종합운동장,31_강남경찰서면허시험장,32_삼성역7번출구,33_봉은사역3번출구.삼성1파출소,34_청담역.경기고교,35_우리은행청담지점.청담삼익아파트,36_영동교입구.청담자이아파트,37_영동대교북단,38_노룬산시장,39_건대입구역6번출구,40_건대입구(가상),41_건대입구역사거리.건대병원,42_어린이대공원역.화양천주교회,43_화양리,44_화양사거리,45_성수사거리.성수초등학교,46_경수중학교,47_영동대교북단,48_영동교입구,49_청담역.경기고교,50_봉은사.삼성1파출소앞,51_무역센타,52_강남경찰서.강남운전면허시험장,53_잠실종합운동장,54_종합운동장사거리,55_잠실새내역4번출구,56_잠실트리지움아파트앞,57_잠실역.롯데월드,58_석촌호수.한솔병원,59_석촌역,60_송파역,61_가락시장.가락시장역,62_문정1동주민센터.로데오거리,63_문정현대아파트,64_가락동쌍용아파트,65_가락동극동아파트,66_개롱역3번출구,67_삼환아파트,68_거여역현대아파트,69_거여역5번출구,70_송파파크센트럴,71_종점,72_비호아파트,73_위례포레샤인18단지,74_위례포레샤인17단지정문,75_덕수고등학교,76_송파위례리슈빌,77_스타필드시티.위례스타힐스,78_서울위례별초교,79_송파꿈에그린아파트,80_위례포레샤인.위례31단지후문,81_복정역환승주차장
2022-04-09 15:00:00,6,5,15,16,17,17,14,23,23,20,25,26,29,29,31,35,38,37,37,38,37,38,34,21,18,19,14,9,8,8,7,12,13,8,10,16,7,5,4,0,9,8,5,13,8,12,17,22,22,26,28,28,26,23,24,25,18,24,24,24,26,24,22,23,24,22,19,18,16,16,18,12,19,18,16,17,18,14,10,2,0
2022-04-09 16:00:00,7,6,13,17,24,28,29,34,34,31,29,22,25,26,27,30,36,36,37,30,28,34,31,23,31,30,28,12,24,22,7,21,24,22,24,26,22,16,8,5,8,7,5,6,8,12,16,23,25,17,20,19,17,16,19,19,23,31,32,32,33,34,34,33,31,30,28,23,24,21,20,20,19,17,15,15,15,12,10,7,5
2022-04-09 17:00:00,3,3,8,14,12,21,11,22,23,21,21,18,19,20,22,21,20,19,20,18,21,26,25,21,30,33,26,19,16,17,13,16,18,20,19,19,7,7,5,4,9,9,12,13,12,13,15,17,18,13,18,15,18,17,20,16,33,38,41,40,32,27,24,22,23,21,19,20,24,26,31,30,24,23,22,19,14,13,10,5,0
2022-04-09 18:00:00,12,8,12,10,16,17,12,18,20,17,16,13,13,15,17,16,18,18,19,20,19,15,18,15,11,14,13,9,8,7,8,10,13,13,13,15,9,7,3,1,7,5,6,6,6,7,16,20,18,16,16,15,14,15,20,19,22,26,27,30,31,37,36,36,35,32,30,27,22,20,24,23,21,18,17,9,15,10,8,8,0
2022-04-09 19:00:00,11,12,13,14,17,10,0,16,16,16,17,13,13,9,12,12,13,12,13,11,16,13,15,11,10,11,9,9,7,8,9,8,14,10,12,13,11,10,6,2,14,4,13,11,10,11,7,9,9,11,13,8,11,10,19,9,25,32,31,34,32,21,16,16,10,17,15,12,18,14,16,15,12,11,9,10,11,11,8,8,0
2022-04-09 20:00:00,11,7,12,11,17,6,0,13,10,9,10,6,10,9,10,9,9,10,11,12,11,10,8,4,9,7,0,7,8,24,13,26,19,27,22,20,17,16,15,14,13,6,5,2,6,6,7,9,11,7,7,11,17,14,18,18,23,28,28,31,33,29,26,22,22,19,9,15,14,13,12,12,12,11,7,4,5,6,3,3,0
2022-04-09 21:00:00,9,10,14,15,19,17,0,14,13,12,14,14,13,10,11,10,9,2,6,5,6,4,4,5,4,9,7,8,10,15,4,14,16,13,16,19,14,10,9,6,12,8,5,4,4,7,11,9,13,10,8,12,13,14,23,20,30,34,35,38,35,28,26,26,25,24,26,22,21,18,17,15,12,9,11,8,8,8,7,4,0
2022-04-09 22:00:00,4,3,12,9,14,14,12,13,12,10,10,9,8,7,7,6,6,6,7,5,7,6,7,8,6,0,1,4,8,12,14,16,19,18,15,21,17,15,11,10,10,6,2,3,0,1,2,2,3,0,5,7,8,8,25,20,30,30,33,36,36,33,30,29,26,25,23,20,21,21,16,17,15,11,9,7,8,5,4,3,0
2022-04-09 23:00:00,0,0,0,0,0,3,0,0,1,0,2,3,0,0,0,4,0,4,3,3,5,0,0,1,4,5,6,6,8,0,0,10,5,0,5,6,7,6,7,5,4,4,5,4,4,0,4,5,5,3,4,5,6,7,13,10,21,22,15,21,19,33,28,23,21,19,16,16,16,15,18,17,17,13,11,7,3,1,2,3,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,0,0,0,0,0,0,0,1,1,0,3,7,9,4,0,10,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,0,1,0,0,1,0,0,1,0,0,2,3,4,0,5,0,3,2,1,0,3,0,1,0,3,0,0,0,3,0,2,2,2,0,0,1,0,1,0,0,1,0,2,1,1,2,5,4,1,1,0,0,6,1,4,3,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 06:00:00,5,4,6,5,4,7,8,0,4,6,6,7,2,1,6,1,0,0,0,4,4,3,3,0,2,2,0,3,0,0,0,2,3,0,2,0,1,0,0,0,0,1,1,2,3,3,5,4,0,3,6,4,2,0,1,0,2,2,2,1,3,4,4,3,2,3,1,0,4,3,2,1,5,6,0,3,3,0,0,0,0
2022-04-10 07:00:00,1,2,1,0,2,2,3,3,7,0,6,8,10,1,0,7,0,7,5,5,4,0,5,2,4,0,0,1,0,2,0,3,4,0,3,0,2,2,1,1,2,1,0,3,2,4,6,3,2,2,0,0,0,0,3,4,5,7,0,1,6,2,0,0,1,2,3,0,2,0,2,2,2,3,0,2,4,2,2,5,0
2022-04-10 08:00:00,3,2,3,5,6,10,0,14,12,8,11,11,13,10,14,14,14,14,17,13,13,14,13,14,4,3,1,4,0,4,3,4,6,4,1,2,3,3,1,0,1,1,1,3,0,4,0,3,2,6,1,0,5,4,0,4,4,7,5,5,5,5,2,6,5,5,5,5,8,0,0,0,7,0,6,6,6,4,3,2,0
2022-04-10 09:00:00,7,8,9,9,8,13,7,14,10,13,13,15,17,19,20,16,22,24,17,22,21,21,16,11,6,9,8,8,4,5,4,8,7,6,3,5,3,4,2,1,5,4,8,7,6,7,6,4,3,4,3,2,1,1,4,2,6,8,9,13,12,9,9,7,8,7,6,8,8,6,9,8,9,10,0,11,11,8,5,6,0
2022-04-10 10:00:00,2,3,5,0,6,9,0,10,12,9,16,16,17,17,17,16,17,18,20,19,20,22,19,16,8,7,5,3,3,3,2,4,4,2,1,3,2,3,2,0,3,5,7,8,9,11,11,14,4,9,8,9,8,7,8,7,4,6,3,6,8,9,6,9,2,7,7,3,12,9,0,5,13,5,11,10,6,7,5,6,0
2022-04-10 11:00:00,4,4,7,7,9,12,8,14,14,13,17,23,27,25,24,24,25,23,22,23,22,23,22,18,8,7,7,9,6,3,5,9,9,8,8,9,7,5,4,6,8,7,5,6,8,4,10,5,11,13,11,7,0,1,8,8,8,10,11,11,11,10,11,7,12,12,9,10,14,15,16,0,15,9,0,15,9,3,2,3,0
2022-04-10 12:00:00,6,8,10,10,13,14,16,21,26,27,24,24,28,26,27,26,24,29,36,35,34,32,33,27,12,12,11,10,10,8,6,7,10,5,4,11,10,6,5,3,7,5,6,7,9,10,15,14,11,7,4,3,6,5,9,0,10,15,16,17,18,19,8,12,11,9,10,10,14,12,12,12,15,17,16,14,12,14,8,7,0
2022-04-10 13:00:00,5,5,5,6,11,14,13,18,21,20,22,23,28,24,37,36,34,32,34,35,34,32,27,21,17,19,18,19,15,12,13,12,9,8,6,9,6,5,5,0,3,2,1,8,11,12,20,20,20,16,10,9,12,13,10,10,12,19,13,16,18,19,18,14,16,17,20,16,24,23,21,23,19,0,18,15,12,9,8,7,0
2022-04-10 14:00:00,4,3,8,10,17,18,0,20,18,20,21,24,26,27,28,31,30,35,41,36,37,35,37,28,12,12,10,10,9,9,5,8,7,7,6,7,8,6,6,0,5,7,6,6,7,10,10,13,8,9,10,8,8,10,14,13,24,21,18,20,19,21,10,19,18,17,9,15,16,15,8,11,11,11,7,11,11,12,10,11,0
2022-04-10 15:00:00,6,4,9,10,22,15,13,21,17,15,16,15,16,13,18,28,30,31,31,29,30,27,25,18,11,11,8,6,5,4,4,10,7,0,6,8,6,7,5,2,8,9,7,7,8,9,10,13,11,12,10,11,12,14,12,13,23,31,34,35,35,28,28,27,26,28,27,24,24,25,25,0,23,20,17,11,11,9,3,2,0
2022-04-10 16:00:00,5,6,12,12,19,22,21,20,23,23,22,17,21,20,21,21,26,25,26,22,21,19,12,12,13,14,12,7,7,6,0,7,12,11,8,12,11,7,4,0,4,3,10,10,11,12,11,12,13,14,9,11,10,9,14,9,24,26,24,24,25,28,25,26,25,29,29,27,25,21,24,26,21,21,19,17,12,8,5,4,0
2022-04-10 17:00:00,4,6,12,9,15,15,10,14,11,12,12,14,16,17,21,17,24,20,22,19,17,19,21,17,10,13,11,13,10,14,8,20,22,21,22,17,19,17,12,0,11,6,8,8,9,10,5,6,7,6,8,0,31,30,35,14,27,34,35,40,41,38,40,38,36,30,35,33,23,22,13,14,12,11,9,8,8,9,4,5,0
2022-04-10 18:00:00,7,9,10,13,27,27,14,20,17,12,14,6,9,14,12,12,9,8,12,0,10,11,9,8,11,6,12,12,10,12,11,15,13,9,13,6,6,16,11,8,8,9,5,6,4,4,9,10,7,8,9,7,7,8,11,6,18,22,23,31,32,35,32,30,28,26,24,23,25,24,25,22,21,20,18,10,13,9,6,3,0
2022-04-10 19:00:00,7,4,9,9,13,12,8,11,10,7,10,7,6,6,5,6,7,10,11,9,7,9,11,10,13,14,12,6,2,7,6,5,7,8,0,15,10,10,7,5,5,4,2,4,5,4,6,7,5,4,3,5,5,5,5,8,16,22,18,10,20,26,24,21,20,23,23,20,17,16,17,0,12,11,16,16,19,14,5,1,0
2022-04-10 20:00:00,6,5,14,12,15,16,0,16,14,13,10,11,13,7,12,16,14,12,10,6,8,6,7,6,7,6,4,11,12,13,0,10,15,9,13,12,8,7,6,0,9,9,6,1,5,7,10,7,9,8,9,0,10,10,18,17,20,16,19,22,25,22,20,21,18,17,16,15,15,14,12,11,10,8,7,10,8,6,4,0,0
2022-04-10 21:00:00,11,0,14,13,16,9,0,6,17,14,12,9,9,8,15,9,13,12,15,11,11,11,12,8,8,10,4,8,9,0,11,14,14,4,15,17,13,12,9,3,8,6,5,4,2,3,4,6,5,4,7,8,10,7,10,0,17,24,21,22,27,25,15,24,23,23,20,17,19,16,19,17,14,13,9,9,8,6,2,5,0
2022-04-10 22:00:00,7,2,9,8,17,18,0,6,17,15,14,6,10,8,7,9,0,8,7,8,8,5,4,5,3,1,2,5,3,4,4,9,8,8,9,10,8,8,5,3,4,5,5,6,7,6,5,0,5,6,7,4,9,7,15,15,24,29,30,26,27,26,20,19,17,18,17,12,17,14,11,12,11,8,8,5,13,12,9,2,0
2022-04-10 23:00:00,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,3,0,0,3,2,0,1,3,0,0,2,3,2,0,2,3,3,0,0,2,2,0,2,0,6,7,2,1,4,4,5,4,2,2,2,1,1,6,10,9,15,10,16,18,17,14,11,10,8,10,8,7,10,4,5,7,6,0,4,5,3,3,4,3,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,1,0,0,0,0,1,0,2,4,9,17,23,28,31,32,32,31,30,28,20,18,19,15,10,15,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,3,2,1,0,0,2,0,2,4,3,6,7,8,9,5,9,8,7,7,4,5,6,4,0,3,0,4,4,3,10,8,7,5,4,3,0,3,5,2,3,2,3,6,11,12,15,23,19,15,12,10,6,7,8,6,2,7,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 06:00:00,5,3,4,4,8,15,11,16,16,11,15,13,15,15,13,17,21,21,20,18,18,11,11,10,7,5,3,3,5,4,2,5,6,3,6,5,6,3,2,0,2,2,5,3,1,6,8,7,5,7,6,4,3,2,4,4,6,6,8,5,6,7,6,7,7,8,7,6,9,10,6,3,10,0,0,4,5,4,4,5,0
2022-04-11 07:00:00,4,4,11,18,22,30,33,37,46,45,46,34,40,35,31,42,51,51,53,53,51,28,26,28,17,17,18,15,18,15,11,11,18,17,18,13,6,7,4,3,7,8,13,14,15,18,26,23,21,12,9,7,4,4,6,7,11,16,18,8,13,14,16,17,17,12,11,10,16,14,10,9,10,13,10,15,18,18,16,16,0
2022-04-11 08:00:00,5,6,9,13,14,24,22,24,30,33,39,39,45,45,46,44,45,50,47,45,44,41,35,36,19,19,20,17,15,17,11,19,36,33,27,15,11,10,6,4,13,11,15,22,24,27,33,29,30,18,11,6,4,3,4,3,7,12,8,16,15,14,12,12,13,21,24,25,29,28,31,33,32,29,28,28,29,23,23,25,0
2022-04-11 09:00:00,6,7,6,9,12,15,12,22,25,15,26,28,29,29,33,30,29,28,29,28,25,24,22,28,12,13,9,11,8,8,7,8,20,8,19,6,7,5,2,1,13,19,18,13,18,21,26,24,22,11,9,7,6,4,5,3,6,9,7,7,10,12,10,15,13,13,12,11,13,12,13,14,13,19,0,21,20,22,22,19,0
2022-04-11 10:00:00,3,1,4,5,10,15,0,16,20,19,17,19,19,19,19,21,21,24,20,18,19,18,14,13,8,11,7,6,6,7,5,5,7,5,7,5,4,3,1,0,7,9,10,8,7,7,9,10,10,6,5,3,4,3,5,6,7,4,6,8,12,13,15,14,7,12,7,8,10,13,12,6,5,8,0,10,9,7,6,7,0
2022-04-11 11:00:00,4,4,4,6,7,7,8,6,9,6,7,17,18,19,18,20,22,20,18,17,19,19,17,15,14,10,8,9,9,7,5,4,5,0,4,5,4,4,1,3,4,3,4,5,7,8,9,7,8,7,6,7,5,6,9,6,8,6,9,9,11,10,8,7,6,6,7,5,6,0,8,6,13,10,6,9,7,7,4,5,0
2022-04-11 12:00:00,8,6,7,7,11,6,5,13,14,13,12,14,18,14,16,13,15,14,16,14,18,14,13,10,8,6,5,4,0,5,7,10,12,10,9,7,6,5,2,0,4,5,6,6,8,8,13,15,14,8,7,4,6,4,5,10,13,8,10,12,12,16,10,9,10,8,7,7,12,6,7,10,11,7,5,6,9,11,8,6,0
2022-04-11 13:00:00,4,5,8,10,12,11,12,12,13,16,16,10,11,12,13,15,15,14,16,15,15,14,12,11,8,9,7,6,8,9,8,7,9,8,7,6,5,6,3,4,6,6,7,6,7,5,11,8,8,8,8,7,6,6,7,8,14,13,13,15,16,17,15,15,16,16,9,15,19,17,18,17,15,16,12,12,10,9,6,5,0
2022-04-11 14:00:00,7,5,5,5,9,10,0,11,14,13,11,12,19,17,15,16,15,18,17,16,19,19,17,15,8,4,5,5,2,3,8,5,10,0,7,10,10,12,10,9,11,10,8,7,5,7,8,8,8,7,6,9,8,5,7,6,11,15,14,13,17,16,14,14,15,14,15,12,13,13,18,15,15,18,6,16,11,9,6,3,0
2022-04-11 15:00:00,8,3,11,15,14,15,11,15,16,14,12,10,16,17,17,16,14,12,14,13,12,10,11,7,6,6,4,5,5,4,6,10,12,11,10,11,8,9,6,4,4,7,8,15,8,16,15,12,11,12,12,14,14,12,11,11,14,16,15,36,38,35,28,23,25,28,35,32,23,19,19,16,14,13,11,12,12,9,6,5,0
2022-04-11 16:00:00,13,9,10,12,12,14,11,13,15,14,18,19,18,20,20,20,21,13,29,29,28,27,24,19,13,11,9,7,8,3,9,11,12,5,10,12,8,8,7,4,8,6,5,5,6,7,10,12,11,9,10,10,19,17,17,17,23,23,25,35,39,44,40,38,31,28,29,26,22,20,21,22,20,19,14,14,9,7,8,7,6
2022-04-11 17:00:00,13,9,14,19,24,23,24,24,21,20,19,17,20,18,18,20,19,18,20,19,18,17,13,11,7,6,6,4,5,7,8,15,22,24,24,25,13,15,11,9,10,6,4,6,7,8,9,14,14,12,12,12,13,13,15,16,30,33,35,36,38,39,36,31,27,27,25,20,32,28,27,25,23,19,18,13,14,13,8,0,3
2022-04-11 18:00:00,25,18,20,20,23,18,16,17,19,19,23,24,28,24,25,26,25,24,29,29,27,23,16,15,12,11,8,7,10,9,15,22,31,30,14,31,20,17,14,13,18,13,6,15,19,11,20,23,28,20,19,24,23,24,28,27,32,34,35,35,35,40,40,38,36,38,36,33,41,39,37,36,34,22,19,16,13,11,7,4,0
2022-04-11 19:00:00,18,17,20,19,17,19,18,16,16,15,12,14,15,13,14,14,15,15,12,11,11,13,10,7,11,9,10,11,7,6,7,12,18,13,13,13,11,12,8,7,6,4,5,11,13,17,18,19,16,15,15,15,14,17,16,16,34,32,34,40,47,46,36,32,30,32,29,24,46,43,43,40,35,31,24,14,13,11,5,4,0
2022-04-11 20:00:00,10,8,10,10,16,14,12,12,11,9,9,10,11,10,11,10,9,9,11,9,9,8,5,8,7,8,5,6,6,7,8,12,14,14,14,14,13,10,11,10,11,10,4,5,5,7,10,10,14,11,10,6,7,7,12,15,22,25,31,35,36,34,33,30,28,29,29,21,28,27,26,25,22,17,16,10,6,5,1,0,0
2022-04-11 21:00:00,12,9,16,15,13,11,11,11,6,9,8,9,11,10,11,11,10,11,13,12,13,12,6,6,6,5,4,6,7,5,0,10,7,7,11,9,11,10,4,3,5,3,3,5,3,5,6,7,5,10,11,11,13,9,13,9,19,21,22,25,27,27,27,22,20,22,21,23,25,24,23,24,19,14,15,10,4,3,5,4,0
2022-04-11 22:00:00,10,7,8,8,22,21,0,19,19,16,14,9,11,10,10,11,12,14,15,13,7,4,6,8,7,8,3,9,12,5,12,13,21,13,20,22,19,12,9,9,11,11,6,5,4,6,7,8,7,8,9,9,8,10,16,15,19,27,16,17,20,20,17,15,16,19,20,18,27,25,20,18,12,10,6,10,10,7,6,4,0
2022-04-11 23:00:00,0,0,0,0,0,2,0,1,0,0,2,3,4,3,4,3,2,3,2,2,2,0,4,4,5,6,0,7,6,7,2,8,12,8,9,6,3,8,3,7,6,2,2,6,5,4,7,6,5,2,5,1,2,4,11,1,13,16,17,29,30,23,21,19,12,21,20,17,22,21,15,11,17,12,11,8,10,8,4,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,1,1,1,0,0,2,0,4,5,11,18,22,26,27,28,28,19,27,24,19,11,12,9,4,8,0,7,7,0,6,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,2,1,2,0,3,1,0,2,3,3,5,7,11,6,12,13,7,11,9,5,5,6,6,5,5,4,4,2,0,3,3,2,3,2,1,11,9,8,2,5,3,3,6,9,7,10,14,13,12,10,11,7,8,3,7,0,8,0,0,9,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 06:00:00,7,4,9,8,9,11,10,11,13,13,15,13,16,17,15,16,18,20,18,17,14,11,8,10,8,5,5,5,6,6,4,9,9,7,4,5,3,1,1,0,3,4,4,4,5,8,10,7,6,4,5,3,2,1,4,2,5,5,4,5,11,10,4,9,10,8,8,7,5,6,7,6,5,9,0,9,11,5,5,6,0
2022-04-12 07:00:00,6,9,18,24,26,34,27,31,36,35,34,33,38,35,36,46,47,50,52,52,52,31,31,20,14,13,10,12,12,14,9,14,17,10,16,11,5,4,2,2,6,8,11,14,16,18,27,17,15,15,9,6,5,5,4,4,5,7,8,9,11,15,10,12,3,12,12,8,17,17,9,6,14,12,8,10,14,15,17,14,0
2022-04-12 08:00:00,6,6,5,11,13,20,20,26,42,40,40,33,33,37,36,35,38,39,37,32,29,28,29,30,17,17,17,16,14,12,10,16,25,24,18,13,8,11,4,2,12,15,24,27,29,31,37,30,30,25,14,5,6,4,5,4,6,10,12,13,19,17,15,12,11,15,17,15,19,16,20,16,22,29,26,29,36,26,25,24,0
2022-04-12 09:00:00,5,6,6,8,6,8,9,18,29,25,31,23,29,26,27,31,33,35,32,28,26,25,23,23,14,13,12,11,12,10,8,12,16,14,14,11,8,7,7,6,16,17,18,13,14,18,27,24,23,18,11,9,5,3,5,2,3,10,12,13,13,11,11,14,16,15,14,9,14,13,14,15,10,18,10,20,14,15,8,12,0
2022-04-12 10:00:00,2,3,0,5,8,12,10,15,17,16,15,15,18,18,17,17,17,17,18,15,14,13,13,14,11,12,8,5,4,6,6,9,7,6,8,6,4,4,4,3,6,8,10,8,10,7,12,8,13,9,5,3,2,7,3,3,6,6,9,8,8,10,9,12,11,12,13,11,11,11,11,9,12,10,7,9,8,6,12,13,0
2022-04-12 11:00:00,4,5,5,5,6,8,10,13,16,15,13,17,18,18,22,23,23,23,24,20,15,17,17,18,15,12,10,8,7,7,5,6,6,2,5,3,4,4,5,4,4,3,4,5,4,4,7,6,13,9,7,6,8,5,7,6,8,6,6,8,10,10,9,11,10,10,6,7,10,7,10,9,11,10,9,9,6,6,6,2,0
2022-04-12 12:00:00,6,3,8,8,6,7,7,7,10,12,10,12,14,13,14,11,16,16,17,15,13,12,8,9,9,5,8,8,2,5,7,9,11,8,8,7,5,7,5,3,6,7,5,6,4,5,7,8,10,9,8,6,5,5,7,5,9,8,11,9,12,11,11,9,10,6,9,11,12,9,9,9,11,11,10,9,9,10,7,3,0
2022-04-12 13:00:00,5,6,7,9,15,14,7,13,10,11,12,11,15,15,15,18,20,20,18,17,17,17,12,9,11,11,8,7,9,6,8,8,12,11,11,13,12,11,7,5,7,5,4,7,7,9,13,12,13,9,9,3,5,7,8,6,14,16,12,15,17,20,19,18,20,20,20,18,23,8,23,24,21,16,15,15,10,8,4,3,0
2022-04-12 14:00:00,5,6,10,10,13,12,11,11,14,9,14,15,15,14,15,14,18,20,21,18,17,16,11,10,6,5,1,4,4,4,5,7,6,6,6,8,8,9,7,6,4,3,5,6,6,6,9,9,5,6,8,9,6,10,9,9,16,15,16,15,18,18,18,17,14,18,13,12,13,10,11,10,11,11,6,10,7,5,5,4,0
2022-04-12 15:00:00,7,6,11,12,16,13,13,17,18,13,11,12,13,14,11,12,11,10,11,7,9,8,8,6,7,7,4,5,2,6,5,10,11,10,12,12,9,8,6,5,8,13,12,8,8,7,9,10,9,10,12,10,9,9,11,11,20,19,17,20,28,21,21,19,18,25,28,21,20,20,16,13,11,11,15,19,18,15,9,7,0
2022-04-12 16:00:00,9,7,7,12,23,22,23,25,26,28,13,19,23,19,23,19,18,18,20,19,17,19,17,17,13,11,7,5,4,5,6,12,13,12,13,11,9,10,7,5,5,5,6,6,9,10,11,13,14,14,13,12,13,13,17,19,26,28,32,47,48,52,55,54,54,50,51,35,51,47,46,21,21,19,17,18,16,10,7,6,0
