Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_수색교,4_수색역앞,5_디지털미디어시티역,6_증산교앞,7_증산종합시장.증산중학교입구,8_증산역.증산동주민센터,9_연서중학교입구,10_와산교,11_새절역.숭실고입구,12_응암오거리,13_은평문화예술정보학교,14_응암초등학교,15_명지전문대.충암중고등학교,16_명지중고등학교,17_명지대삼거리,18_명지대,19_DMC센트럴아이파크아파트,20_명지대사거리제일은행앞,21_백련시장,22_연희파크푸르지오앞,23_홍연시장,24_연희홍연아파트,25_서대문구청,26_서대문구보건소별관,27_정원여중,28_홍은현대아파트.스위스그랜드호텔,29_홍제역(중).서대문세무서,30_홍제삼거리.인왕산한신휴플러스,31_무악재역,32_안산초등학교,33_독립문역.한성과학고,34_영천시장,35_서대문역,36_경찰청.동북아역사재단,37_서울역버스환승센터,38_숭례문,39_남대문시장앞.이회영활동터,40_롯데영프라자,41_우리은행종로지점,42_청계1가.광교,43_을지로2가.기업은행본점.서울노동청,44_롯데백화점,45_북창동.남대문시장,46_숭례문.한국일보,47_경찰청.동북아역사재단,48_서대문경찰서.농협은행.유관순활동터,49_영천시장,50_독립문역.한성과학고,51_무악재역,52_인왕산.홍제원아파트,53_홍제역(중).서대문세무서,54_홍은현대아파트,55_정원여중.스위스그랜드호텔,56_서대문문화체육회관입구,57_홍연2교두산아파트앞,58_홍남교,59_백련시장,60_명지대사거리국민은행앞,61_명지대,62_명지대삼거리,63_명지중고등학교,64_명지전문대.충암중고등학교,65_응암초등학교,66_은평문화예술정보학교,67_응암오거리,68_새절역.숭실고입구,69_와산교,70_연서중학교입구,71_증산역.증산동주민센터,72_증산종합시장.증산중학교입구,73_디지털미디어시티역,74_수색역앞,75_수색교,76_덕은교.은평차고지앞,77_은평공영차고지(가상)
2022-04-06 05:00:00,1,5,4,3,3,0,3,2,3,2,3,3,3,2,6,7,7,10,7,11,13,12,9,14,26,29,34,40,38,39,38,37,28,23,19,17,8,11,9,6,2,0,1,1,2,0,3,2,4,5,0,0,6,5,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 06:00:00,2,1,3,3,2,3,3,2,1,4,9,16,10,11,12,13,16,18,17,24,27,22,24,22,26,34,34,35,28,31,29,32,36,30,26,24,11,8,6,5,2,0,2,4,2,5,6,7,7,3,8,3,5,7,5,5,6,5,6,5,4,4,5,2,5,7,9,9,10,3,10,5,9,3,2,1,0
2022-04-06 07:00:00,3,6,6,7,10,12,16,19,22,22,28,36,28,29,22,22,25,30,30,36,42,46,43,45,44,53,55,59,49,53,55,47,53,46,31,25,14,14,6,4,3,0,16,18,17,19,16,12,14,14,17,23,30,30,32,30,29,28,25,24,21,21,18,13,21,23,22,8,3,6,7,0,5,3,1,0,0
2022-04-06 08:00:00,4,11,14,19,20,17,16,20,17,21,32,44,40,31,17,20,20,25,20,23,25,27,47,54,55,60,63,67,71,74,75,74,72,67,48,38,25,18,11,4,3,0,7,8,10,15,16,22,25,30,34,35,47,44,43,35,32,29,31,26,19,18,16,8,7,5,5,4,4,5,6,5,3,2,0,0,1
2022-04-06 09:00:00,4,7,9,9,19,0,20,22,10,21,31,31,31,26,12,13,13,15,16,19,24,26,32,33,32,33,34,38,42,42,45,45,50,51,32,28,16,15,13,3,2,2,8,9,9,10,10,20,21,23,34,35,36,37,40,37,35,34,33,27,30,27,24,9,14,11,11,5,5,7,7,3,5,1,0,0,0
2022-04-06 10:00:00,1,2,0,1,5,7,5,6,5,0,13,16,17,18,13,12,10,11,13,12,13,26,26,30,29,31,33,33,26,26,25,25,24,22,19,18,13,9,5,1,0,0,8,5,6,9,9,14,10,14,14,14,17,11,10,13,10,12,9,9,8,7,7,8,7,8,7,4,5,4,7,8,6,2,1,0,0
2022-04-06 11:00:00,2,3,4,5,7,6,8,11,4,12,15,15,14,15,8,10,11,12,15,22,25,15,29,29,29,31,35,36,25,24,19,18,24,20,19,14,15,13,6,2,0,3,5,8,10,11,10,20,17,16,18,16,20,19,19,19,19,17,18,17,16,17,14,13,6,11,9,6,2,2,3,4,1,0,0,0,0
2022-04-06 12:00:00,1,2,4,5,9,10,8,9,7,13,17,21,17,15,15,16,15,13,13,12,17,23,25,18,27,25,26,24,26,26,22,25,26,23,18,17,15,14,5,3,3,2,6,9,14,18,11,17,19,20,22,18,25,26,29,26,17,25,23,22,18,15,14,18,19,16,10,5,6,4,4,3,2,1,0,0,0
2022-04-06 13:00:00,2,1,2,1,5,5,6,8,6,6,12,15,13,12,10,9,11,15,15,20,23,25,25,26,30,28,29,30,26,26,24,23,25,18,19,14,9,7,4,3,3,0,7,11,16,19,19,25,25,23,26,24,26,25,22,20,20,22,21,16,18,20,16,14,13,12,11,5,1,4,5,5,2,1,0,0,0
2022-04-06 14:00:00,2,2,3,4,6,1,5,7,5,11,17,18,20,10,20,19,19,20,19,19,20,23,25,25,19,27,21,28,25,23,20,20,21,19,14,13,12,8,4,3,1,3,6,15,21,23,17,21,23,22,24,24,24,25,25,27,29,21,26,20,17,9,16,15,12,13,10,5,4,5,4,6,5,3,2,1,0
2022-04-06 15:00:00,4,5,3,3,7,6,6,10,11,11,23,22,26,24,26,29,27,27,25,22,27,27,28,30,30,33,41,43,34,27,26,0,23,20,17,15,9,7,10,7,6,7,9,17,23,26,29,32,37,33,26,34,31,29,32,29,28,20,21,14,15,15,27,31,32,29,22,19,19,15,7,10,8,3,1,0,0
2022-04-06 16:00:00,1,3,4,6,10,7,10,9,8,6,14,20,19,17,25,21,18,22,23,27,29,22,28,29,31,29,29,27,22,20,20,25,25,23,18,16,7,6,5,2,3,2,6,11,18,21,22,34,36,38,36,32,33,30,32,25,23,21,20,18,20,19,20,30,32,34,30,29,11,9,6,6,3,3,3,2,0
2022-04-06 17:00:00,1,4,7,6,11,5,9,7,8,6,12,15,11,16,21,22,20,28,29,30,34,39,41,40,40,37,31,31,29,28,28,31,33,32,25,27,12,7,5,5,7,4,13,24,28,36,36,45,45,45,46,45,44,40,39,37,31,26,21,17,20,20,20,40,38,35,30,13,9,11,12,11,5,3,4,3,0
2022-04-06 18:00:00,1,2,6,9,15,14,13,12,11,11,15,16,14,11,11,9,9,13,12,13,17,18,19,31,34,34,33,34,21,22,21,21,21,21,15,30,14,9,6,5,7,7,17,25,32,44,49,61,61,57,58,54,56,46,48,44,37,34,25,16,14,15,20,20,17,20,19,9,8,9,10,10,5,5,4,1,0
2022-04-06 19:00:00,3,4,2,3,6,1,6,8,8,6,21,18,17,14,11,10,11,13,13,14,15,14,16,16,17,14,14,17,15,11,14,12,10,9,6,7,6,4,2,2,3,5,7,13,21,27,33,33,34,35,33,32,54,49,47,44,36,34,26,16,16,14,13,13,13,12,9,5,2,5,4,6,5,4,5,3,0
2022-04-06 20:00:00,0,1,1,2,3,3,3,8,6,4,11,11,11,7,7,5,6,8,8,9,10,9,10,3,9,12,11,7,10,9,5,8,6,7,6,7,2,0,2,2,3,0,6,15,19,21,22,23,27,28,25,23,28,27,26,23,20,17,17,12,15,14,13,14,13,11,9,3,4,6,5,8,7,3,1,0,0
2022-04-06 21:00:00,1,1,0,4,5,3,4,4,1,3,10,9,4,5,5,10,10,10,12,12,12,14,8,14,14,11,11,12,7,5,8,0,5,5,4,7,3,2,0,1,3,4,10,8,12,15,18,21,21,18,20,17,18,17,19,19,18,17,17,14,13,12,10,12,11,8,7,4,2,2,2,2,2,2,1,1,0
2022-04-06 22:00:00,0,2,0,1,8,0,7,6,3,4,12,10,9,6,6,5,5,7,7,8,8,9,10,11,11,11,12,11,11,11,9,8,8,9,7,7,4,3,1,2,5,2,8,12,11,17,21,29,33,32,31,27,28,24,25,21,20,16,11,9,9,9,9,13,12,10,11,8,0,7,8,7,4,2,0,1,0
2022-04-06 23:00:00,0,0,1,0,2,0,0,0,0,3,9,12,0,4,8,6,3,6,2,0,7,7,3,0,6,6,5,3,5,4,3,2,6,7,6,5,3,2,2,1,1,0,3,6,8,10,15,23,12,23,25,23,24,19,16,15,15,15,14,11,6,5,6,6,7,5,4,2,2,1,2,3,4,3,2,1,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,0,1,0,0,0,0,0,2,0,3,4,7,8,12,11,12,14,15,17,18,21,23,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,1,1,1,0,2,0,1,1,2,0,2,2,4,4,7,4,7,9,10,15,16,18,21,13,25,28,30,39,33,34,23,30,24,18,14,11,6,4,2,1,0,0,0,1,0,3,1,3,4,6,5,6,7,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,2,6,2,3,2,0,1,3,0,2,11,11,9,8,6,8,8,11,13,16,18,20,22,24,25,32,33,34,30,26,29,28,29,27,24,20,13,11,6,2,0,1,1,2,3,4,4,5,5,7,6,0,8,3,4,7,7,5,6,5,3,4,5,6,3,7,8,7,7,3,8,7,4,2,0,1,0
2022-04-07 07:00:00,10,11,15,13,6,6,11,14,17,15,16,20,21,22,16,14,21,27,29,29,39,42,40,42,41,42,44,51,50,53,54,54,61,50,34,27,15,10,6,3,2,0,15,17,16,17,15,19,20,12,16,23,32,32,30,29,30,31,31,33,32,29,21,10,8,11,12,4,5,6,4,2,1,0,0,0,0
2022-04-07 08:00:00,4,16,23,22,17,18,16,18,18,19,45,47,42,34,13,15,15,18,25,31,36,38,46,50,56,64,66,67,63,69,70,63,70,59,44,36,27,17,8,4,4,3,10,11,10,15,17,34,28,30,37,38,56,56,54,51,51,48,45,42,35,36,28,13,17,22,21,9,7,8,11,10,8,4,3,1,0
2022-04-07 09:00:00,3,10,15,16,20,21,9,25,26,27,40,42,40,39,11,10,11,15,16,20,31,34,35,40,39,43,42,50,40,54,53,50,47,42,33,26,21,16,7,4,4,2,10,11,14,19,17,31,35,38,54,55,62,53,52,50,48,47,42,40,46,45,33,11,10,12,13,7,6,8,7,6,4,4,3,1,0
2022-04-07 10:00:00,0,1,1,2,4,0,5,4,3,5,18,21,31,27,13,13,13,13,13,19,21,20,25,29,27,29,32,39,39,38,39,38,35,30,25,23,16,9,4,1,2,0,4,5,4,8,9,14,17,20,19,13,22,18,16,15,17,18,16,13,8,10,8,6,8,7,5,3,1,0,3,3,2,1,0,0,0
2022-04-07 11:00:00,1,3,2,5,13,12,5,11,12,4,21,27,27,22,16,18,16,17,19,23,29,32,33,34,35,33,27,35,33,36,37,34,30,24,19,19,13,14,2,1,0,1,7,8,9,10,11,14,18,20,20,20,24,23,20,20,20,17,18,17,18,20,16,14,13,14,11,6,3,5,3,4,3,1,0,0,0
2022-04-07 12:00:00,1,3,4,5,11,7,10,9,10,9,15,14,16,16,16,17,19,20,19,22,25,24,26,32,26,31,33,31,28,27,26,24,27,26,18,17,11,10,4,2,2,1,6,11,11,12,15,18,24,23,24,22,26,26,26,26,25,19,19,18,17,12,13,11,10,11,13,7,3,6,7,9,6,2,1,1,0
2022-04-07 13:00:00,0,2,5,6,17,18,19,20,19,14,33,36,33,31,10,11,11,11,13,12,16,19,23,21,25,27,29,30,25,27,26,26,25,23,17,18,16,10,6,5,1,2,9,10,21,20,16,21,20,20,23,22,30,31,27,26,26,26,26,24,24,26,21,12,12,11,12,7,6,0,5,4,4,1,3,1,0
2022-04-07 14:00:00,1,2,3,4,7,8,0,7,5,5,17,13,15,17,16,28,29,31,32,30,29,22,23,20,24,25,32,33,25,27,27,25,18,18,17,13,16,12,5,5,0,1,6,12,16,18,17,25,24,25,24,22,24,25,28,23,24,23,18,14,14,15,22,39,38,33,27,21,21,5,18,7,4,2,1,0,0
2022-04-07 15:00:00,0,2,2,3,8,0,8,7,4,4,11,16,17,15,16,22,21,23,20,23,29,27,31,32,27,28,28,33,28,28,30,18,29,22,19,14,10,6,4,4,3,4,7,17,25,26,28,35,30,30,31,30,32,30,28,29,26,23,18,15,13,11,12,22,22,18,18,10,8,7,18,17,10,4,1,1,0
2022-04-07 16:00:00,1,4,5,10,10,6,9,10,9,8,11,13,13,15,33,32,33,38,42,44,42,42,43,43,43,39,39,37,25,26,28,27,25,21,18,13,7,3,3,3,1,2,6,13,25,28,27,34,40,40,40,38,38,35,40,37,34,33,25,17,18,15,24,40,47,44,32,21,21,16,16,18,10,5,2,4,0
2022-04-07 17:00:00,1,5,4,7,11,0,10,8,7,7,12,15,15,13,20,21,22,25,26,28,29,30,42,31,39,42,31,53,47,45,44,28,40,41,30,23,21,9,6,9,5,7,14,18,29,36,35,46,50,52,47,45,48,49,47,40,35,25,25,21,17,15,14,31,18,26,21,15,15,16,15,16,9,4,2,2,0
2022-04-07 18:00:00,0,1,4,6,9,8,10,10,11,10,15,15,13,12,25,30,28,28,26,28,30,24,29,26,32,34,35,35,28,31,29,26,25,21,17,31,6,4,3,5,6,5,17,27,30,39,47,58,53,55,56,51,56,45,44,40,35,30,25,22,13,12,11,28,32,30,28,17,9,19,20,17,8,6,5,3,0
2022-04-07 19:00:00,1,1,2,3,9,8,6,10,10,10,26,32,30,26,13,11,11,12,7,10,16,18,19,21,17,19,7,16,14,16,17,15,14,10,13,12,4,4,6,3,3,3,9,16,19,26,26,31,34,33,32,30,38,34,31,29,26,24,19,17,12,11,11,12,13,11,11,8,5,5,9,6,4,2,2,0,0
2022-04-07 20:00:00,2,1,3,3,4,5,6,8,7,6,12,13,14,12,10,9,7,10,10,11,12,11,11,10,11,12,8,10,11,13,11,10,11,9,10,13,2,2,1,3,2,2,8,19,26,29,30,35,33,30,30,29,30,27,25,24,21,23,18,16,15,14,13,12,13,11,2,5,5,4,3,3,6,3,1,0,0
2022-04-07 21:00:00,0,0,1,0,2,0,2,4,5,4,12,14,14,11,11,12,8,11,12,12,12,11,9,11,12,13,9,11,8,7,11,9,7,6,8,10,7,2,1,0,2,2,5,9,11,14,19,22,24,15,18,18,19,16,14,15,12,12,12,12,10,10,12,13,10,10,9,7,5,4,6,5,3,2,4,2,0
2022-04-07 22:00:00,0,1,2,2,4,0,3,5,4,3,15,13,12,10,7,5,7,8,10,11,14,13,14,15,12,15,12,14,14,12,15,13,11,12,13,12,4,1,1,0,2,0,7,11,15,19,21,24,20,23,25,24,31,30,23,19,16,14,13,9,15,16,19,20,5,17,13,10,10,7,10,11,8,2,1,0,0
2022-04-07 23:00:00,0,3,0,0,3,0,3,1,0,3,0,0,4,6,3,6,3,5,6,7,8,0,7,3,2,8,5,7,7,7,0,5,5,3,4,6,2,0,3,1,1,3,6,12,13,10,17,24,25,17,26,24,26,28,24,21,18,17,14,12,10,10,8,7,6,3,3,0,1,0,0,0,1,1,0,0,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,1,2,2,0,1,0,0,3,0,4,5,6,8,12,5,14,17,17,20,21,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,3,1,1,2,3,0,4,0,2,0,3,0,2,2,4,3,4,7,6,11,8,9,29,31,32,37,38,43,35,34,21,29,26,21,15,12,6,4,3,2,0,0,1,0,0,2,3,5,0,6,0,0,7,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 06:00:00,2,3,5,6,4,0,2,2,1,2,6,7,6,5,5,6,7,11,9,14,16,20,18,22,21,22,25,27,29,31,20,30,30,28,18,17,11,7,3,2,1,1,2,4,3,3,3,5,6,5,5,5,6,4,5,4,3,4,5,4,2,6,5,7,11,12,8,6,4,0,7,0,6,3,0,1,0
2022-04-08 07:00:00,4,12,13,10,11,13,15,14,14,13,20,30,32,27,14,18,14,19,24,28,36,40,40,43,38,42,46,50,54,57,59,55,57,57,34,26,15,9,4,2,3,0,12,13,3,14,12,11,12,14,18,19,20,17,18,15,15,10,14,13,14,14,6,6,13,20,18,6,7,9,8,0,3,1,0,0,0
2022-04-08 08:00:00,4,10,12,15,15,14,10,16,17,16,26,28,26,23,17,17,20,22,25,27,31,31,35,44,45,49,53,59,67,68,69,69,68,66,41,31,21,16,8,5,4,1,10,11,14,17,15,20,23,24,26,26,34,35,38,29,28,25,23,19,17,16,14,18,22,29,29,8,14,10,8,7,4,1,0,1,0
2022-04-08 09:00:00,6,9,9,11,26,26,25,29,28,27,37,38,37,35,12,12,11,14,18,21,23,24,26,27,28,31,47,52,48,53,55,54,55,53,37,28,17,10,4,2,1,0,5,4,5,5,11,22,25,26,39,36,43,41,42,42,40,38,34,30,34,34,26,11,13,9,11,6,9,6,5,4,3,1,2,0,0
2022-04-08 10:00:00,3,4,4,3,6,7,6,7,6,7,12,15,16,15,9,10,8,10,12,13,20,19,23,25,25,31,32,28,36,35,31,29,33,28,22,20,14,11,4,1,3,0,9,4,8,11,10,14,15,14,17,16,19,18,14,18,14,13,12,12,13,14,12,9,10,11,8,5,5,5,7,6,5,0,0,1,0
2022-04-08 11:00:00,1,2,2,4,8,4,8,5,6,4,13,12,14,12,12,13,15,12,12,15,15,14,16,19,24,25,27,27,26,27,27,23,25,23,23,26,23,11,4,2,1,0,6,10,13,13,17,20,19,26,27,25,32,27,23,22,20,18,19,18,13,10,9,9,6,8,5,2,4,0,3,4,3,2,0,0,0
2022-04-08 12:00:00,1,4,5,6,8,7,9,8,12,13,12,13,13,12,14,16,17,13,15,18,20,22,23,26,29,28,29,30,34,37,24,36,30,31,29,25,14,10,5,6,4,3,5,6,17,16,17,24,23,26,28,28,32,31,19,29,28,26,23,18,21,20,18,19,19,16,11,9,5,5,5,3,2,0,0,1,0
2022-04-08 13:00:00,1,2,4,6,7,8,4,7,0,4,10,14,11,7,11,14,12,13,14,14,17,19,24,23,25,27,21,36,25,28,31,30,29,29,30,29,16,15,4,3,3,7,8,13,14,19,19,21,23,24,26,28,29,25,24,20,17,19,18,20,19,17,14,12,15,14,13,5,12,6,14,9,4,2,0,3,0
2022-04-08 14:00:00,1,3,6,6,8,5,5,10,8,8,10,13,16,15,22,17,17,21,22,18,19,16,18,19,20,21,18,25,25,24,22,21,21,25,25,24,14,13,8,7,6,1,9,11,13,16,21,25,32,33,31,30,31,25,24,21,20,19,14,13,15,12,14,19,25,21,17,6,7,8,5,15,12,7,1,0,0
2022-04-08 15:00:00,1,3,4,5,9,3,4,6,7,6,8,16,21,24,22,25,26,28,28,30,28,28,30,28,30,28,29,32,31,29,26,27,26,21,18,17,11,6,5,4,0,3,9,16,23,29,27,32,36,40,37,37,45,41,35,33,35,35,25,24,18,16,16,23,24,23,21,12,12,8,10,12,10,3,1,0,0
2022-04-08 16:00:00,2,2,2,6,10,11,9,11,8,10,16,21,21,17,19,22,21,25,26,26,28,29,32,31,33,32,31,34,30,29,28,25,25,21,14,15,5,11,5,5,0,1,7,12,21,29,28,33,31,36,36,37,41,41,42,33,29,26,16,13,15,15,15,24,20,23,16,8,8,10,10,10,4,3,2,0,0
2022-04-08 17:00:00,1,6,4,5,9,6,9,9,9,6,16,18,20,17,18,20,20,22,24,29,30,32,33,34,35,34,37,41,40,37,36,34,35,28,21,25,6,6,6,3,3,4,11,29,38,43,43,43,44,43,44,34,42,38,39,33,32,29,23,22,15,17,18,26,26,24,22,9,9,7,11,10,6,3,2,1,0
2022-04-08 18:00:00,3,5,6,7,14,13,15,13,10,12,17,16,17,17,17,18,18,26,27,29,36,37,38,40,44,41,42,41,38,34,28,26,26,24,19,41,10,8,5,4,4,5,11,25,31,34,40,49,52,51,47,50,63,51,53,47,40,35,30,22,20,21,19,21,22,22,20,8,8,4,9,9,3,2,3,1,0
2022-04-08 19:00:00,1,3,6,4,13,5,10,15,12,8,29,28,25,18,15,15,13,14,13,13,21,13,21,19,18,20,10,19,14,14,14,15,16,12,12,15,7,6,5,2,3,3,8,14,19,25,30,45,44,40,37,35,43,41,40,40,32,28,27,19,17,15,14,17,19,19,14,7,6,6,9,5,4,3,1,2,0
2022-04-08 20:00:00,1,2,1,4,6,8,7,7,6,4,15,12,13,11,9,10,9,12,12,12,14,11,14,12,12,15,10,16,11,10,9,8,8,13,15,13,5,3,1,4,3,0,5,15,25,26,27,28,24,30,26,24,24,17,23,18,20,18,16,12,11,10,9,12,12,13,8,7,8,7,6,7,5,3,1,1,0
2022-04-08 21:00:00,0,1,3,5,3,2,4,5,0,4,9,10,10,9,8,7,9,9,10,15,14,13,11,10,13,14,9,11,13,11,10,10,10,8,7,6,3,1,0,2,4,3,7,11,13,17,20,23,23,23,24,22,25,21,20,17,16,13,9,9,10,8,7,10,13,11,10,3,4,2,2,4,1,2,0,0,0
2022-04-08 22:00:00,0,2,3,2,4,0,3,3,0,4,13,15,12,10,9,9,6,9,11,14,7,6,7,5,0,14,13,16,9,8,7,8,10,9,8,5,4,1,1,2,2,2,5,13,15,18,17,22,25,26,23,22,23,21,20,18,15,11,11,12,13,12,8,13,14,7,10,5,6,0,8,9,6,0,1,0,0
2022-04-08 23:00:00,0,2,3,4,5,0,0,6,0,4,12,13,11,9,7,6,4,5,4,5,6,7,4,2,4,8,3,9,10,8,6,5,5,6,6,8,6,4,1,5,4,1,6,8,11,11,13,16,18,15,21,16,21,23,21,20,18,17,14,10,10,10,8,7,6,3,2,2,1,3,4,3,2,1,0,0,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 04:00:00,0,1,0,1,0,0,0,0,0,0,0,1,2,5,0,0,8,10,11,12,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,1,1,0,2,4,0,0,3,2,3,4,2,1,0,3,4,3,5,5,8,9,11,13,9,17,19,21,22,17,16,14,13,12,13,10,7,4,3,2,0,3,0,2,3,4,0,2,0,0,0,0,0,3,0,4,0,6,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 06:00:00,1,3,2,1,1,1,0,2,0,2,3,3,2,4,3,4,2,5,2,6,9,9,10,12,13,14,13,16,13,15,15,16,15,16,15,13,4,1,3,2,1,1,0,2,0,2,3,4,6,6,5,5,7,4,5,3,6,5,1,4,4,0,5,6,5,7,5,6,7,0,8,7,5,4,3,2,0
2022-04-09 07:00:00,2,1,2,1,4,0,1,2,3,3,6,5,4,5,7,8,8,11,11,12,11,12,18,16,18,18,21,25,22,24,7,16,23,12,12,10,6,3,1,0,2,0,3,0,1,3,2,6,4,3,6,7,9,9,7,7,6,0,3,2,5,4,4,4,6,5,4,2,3,2,4,3,2,1,0,0,0
2022-04-09 08:00:00,1,5,4,5,7,4,5,5,4,4,13,14,13,12,11,16,11,14,15,16,20,21,20,23,24,27,30,32,24,29,29,28,28,31,15,16,11,5,1,0,0,0,2,0,5,6,6,9,8,9,10,11,15,14,11,9,8,7,8,4,3,4,5,6,7,10,9,4,6,5,7,4,6,5,3,1,0
2022-04-09 09:00:00,2,4,4,3,7,2,4,5,6,3,7,8,8,8,8,17,19,23,22,26,26,29,33,35,34,43,46,46,34,29,31,31,29,31,25,18,12,12,4,3,1,0,2,3,5,6,7,10,11,4,12,8,9,10,9,15,13,3,8,7,6,8,9,11,12,14,12,3,6,0,6,4,2,1,0,0,0
2022-04-09 10:00:00,2,4,8,9,13,9,9,9,10,9,9,12,14,15,15,17,18,19,20,23,26,27,30,33,35,36,38,43,39,35,37,36,35,33,29,26,11,8,6,1,3,0,1,4,7,9,9,10,13,13,15,15,17,16,18,17,15,14,14,15,12,9,11,8,10,10,8,5,4,5,6,5,3,2,1,0,0
