Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_수색교,4_수색역앞,5_디지털미디어시티역,6_북가좌동삼거리,7_DMC래미안e.편한세상요진아파트,8_모래내시장.가좌역,9_사천교,10_연희104고지앞.구성산회관,11_서대문우체국,12_연세대앞,13_세브란스병원앞,14_이대후문,15_영천시장,16_서대문역,17_경찰청.동북아역사재단,18_서울역버스환승센터,19_갈월동,20_숙대입구역,21_삼각지역,22_KT용산지사,23_신용산역,24_한강대교북단.LG유플러스,25_노들섬,26_상도터널노량진동,27_상도터널상도동,28_상도시장,29_상도동중앙하이츠빌.상도전통시장,30_숭실대입구역,31_봉현초등학교,32_성현동동아아파트,33_봉원중학교.행운동우성아파트,34_봉천사거리.위버폴리스,35_관악구청,36_관악경찰서.관악소방서,37_서울여상.서울문영여중고앞,38_서울대학교치과병원.동물병원,39_서울대학교,40_서울대학교치과병원.동물병원,41_서울여상.서울문영여중고앞,42_관악구청,43_봉천사거리.봉천중앙시장,44_봉원중학교.행운동우성아파트,45_관악푸르지오아파트,46_봉천고개.관악현대아파트,47_숭실대입구역,48_상도동중앙하이츠빌.상도전통시장,49_상도시장,50_상도터널상도동,51_상도터널노량진동,52_노들섬,53_한강대교북단.LG유플러스,54_신용산역,55_KT용산지사,56_삼각지역,57_숙대입구역,58_갈월동,59_경찰청.동북아역사재단,60_서대문.서울시교육청,61_독립문(가상),62_독립문공원.극동아파트,63_이대후문,64_세브란스병원앞,65_연세대앞,66_서대문우체국,67_연희104고지앞.구성산회관,68_사천교,69_모래내시장.가좌역,70_DMC래미안e.편한세상요진아파트,71_북가좌동삼거리,72_디지털미디어시티역,73_수색역앞,74_수색교,75_덕은교.은평차고지앞,76_은평공영차고지(가상)
2022-04-08 18:00:00,0,3,4,5,7,10,11,11,13,15,17,26,38,52,49,54,56,37,33,36,44,37,43,49,49,50,44,41,37,46,36,35,26,16,8,7,1,2,28,42,39,24,30,31,29,36,38,37,40,48,46,45,42,35,32,25,23,18,16,14,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,32,31,33,38,43,38,36,31,29,39,31,26,21,9,5,4,3,1,21,26,23,17,29,28,27,26,22,21,20,29,29,27,27,23,24,22,25,29,30,21,19,21,22,20,18,18,16,17,15,12,9,6,5,2,3,0
2022-04-08 20:00:00,0,4,1,5,4,1,6,8,7,8,10,14,15,17,18,18,21,21,20,16,9,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,0,0,14,11,10,14,13,16,12,12,10,11,14,13,13,15,14,9,9,7,4,8,8,0,5,0
2022-04-08 21:00:00,0,0,0,0,6,2,1,3,3,7,8,12,11,13,12,14,19,15,15,22,21,21,25,28,29,27,26,23,21,21,14,10,8,6,2,1,0,0,5,4,5,7,17,18,15,9,8,8,9,13,12,0,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,0,24,24,21,22,18,15,13,9,7,1,0,0,0,8,9,7,11,31,32,29,29,28,25,27,25,24,23,23,23,19,16,19,18,14,14,12,11,11,12,12,11,10,9,7,1,6,4,4,3,1,0
2022-04-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,18,4,6,15,12,11,17,15,15,15,12,10,9,4,3,3,2,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 04:00:00,1,1,3,1,3,4,5,6,7,7,9,8,6,7,12,10,5,5,3,5,0,5,6,6,5,2,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,1,5,3,5,3,5,1,6,9,9,9,9,0,7,10,8,9,5,4,4,4,3,2,5,3,4,2,1,3,1,4,5,4,3,2,0,0,0,3,2,0,4,7,6,7,8,4,7,10,8,6,11,2,7,5,12,15,16,16,20,19,25,22,21,7,22,26,32,31,29,0,0,0,0,0,0
2022-04-09 06:00:00,0,0,0,0,0,0,0,2,3,4,5,0,4,10,10,9,9,9,8,6,5,0,3,2,0,3,2,2,3,4,2,3,2,0,0,0,0,0,0,1,0,3,3,4,6,7,8,8,10,10,10,7,11,8,6,7,7,8,6,5,0,6,4,4,3,10,8,6,3,0,26,14,4,3,1,0
2022-04-09 07:00:00,1,1,3,0,3,5,3,6,7,5,5,7,5,9,10,13,2,11,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,3,0,0,0,5,0,0,0,7,6,6,5,5,3,4,3,7,6,4,3,5,0,3,4,0,4,2,0,0,1,0
2022-04-09 08:00:00,1,2,4,5,9,9,10,11,13,16,17,14,16,18,21,18,16,12,14,16,17,14,14,12,12,13,10,10,10,10,8,9,7,9,8,7,5,6,0,1,0,6,9,15,19,13,14,13,14,14,14,0,11,11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 09:00:00,0,0,0,0,0,0,0,0,0,3,0,0,15,17,25,26,25,12,6,8,11,5,11,11,10,10,11,10,9,10,7,8,9,6,5,5,0,4,1,1,4,5,10,15,23,24,28,33,34,40,39,31,37,27,23,21,25,26,17,14,12,16,14,10,7,7,6,4,2,1,2,1,1,0,1,0
2022-04-09 10:00:00,2,6,3,5,6,10,11,12,12,12,10,13,12,26,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,10,0,13,14,16,18,15,17,11,16,14,25,16,13,15,12,12,11,10,9,8,7,6,4,3,4,2,3,1,1,1,0,0
2022-04-09 11:00:00,2,5,3,7,14,15,17,19,18,17,16,16,17,18,24,22,27,17,16,15,19,18,19,20,10,19,19,24,23,30,28,27,23,18,8,5,3,2,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-04-09 12:00:00,0,0,0,0,16,18,18,18,5,15,20,19,21,24,28,28,27,18,16,13,19,17,17,16,14,14,13,16,16,15,17,16,15,9,9,5,3,8,4,5,8,15,17,19,20,27,28,33,35,44,42,36,34,29,24,25,30,31,28,20,6,23,23,21,21,20,15,11,12,0,0,0,0,0,0,0
2022-04-09 13:00:00,1,1,0,2,3,6,10,12,16,13,15,19,21,26,14,13,12,1,2,0,0,0,0,0,0,0,0,0,0,0,12,10,12,9,5,4,0,0,5,5,0,8,15,18,22,27,29,34,38,45,42,40,33,38,37,24,20,18,16,16,15,25,18,17,15,10,12,10,11,8,8,3,2,1,2,0
2022-04-09 14:00:00,0,1,2,3,6,6,7,7,9,12,19,24,25,30,31,30,28,20,18,19,20,19,21,23,24,26,15,24,24,23,19,14,9,7,4,4,0,2,4,5,0,5,10,13,14,17,16,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,8,9,6,8,9,2,5,4,0,1,0,0,0,0
2022-04-09 15:00:00,0,0,0,0,0,0,0,0,2,4,7,10,0,18,21,19,21,18,19,19,29,29,31,19,35,30,27,21,20,24,21,18,15,10,6,6,5,4,15,8,5,17,24,26,24,26,27,37,40,40,42,40,39,37,20,15,11,11,7,11,0,9,10,7,6,0,0,2,0,0,0,0,0,0,0,0
2022-04-09 16:00:00,1,3,5,0,9,10,9,10,3,6,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,0,0,0,12,13,12,16,18,22,9,26,25,37,39,47,39,36,34,34,36,31,34,36,23,14,13,15,15,13,14,14,12,11,9,10,7,5,3,2,0,0
2022-04-09 17:00:00,0,2,1,3,5,4,6,17,17,16,16,16,17,25,22,23,23,16,16,20,26,25,31,29,36,34,15,26,25,30,24,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,23,34,35,31,34,33,30,25,14,13,10,8,3,0,0,0
2022-04-09 18:00:00,0,0,0,0,0,1,2,0,4,7,7,14,15,17,17,16,17,19,15,15,17,22,28,29,35,36,31,27,25,26,20,16,17,11,5,4,2,1,7,10,0,5,14,12,11,12,11,7,8,12,14,15,14,10,6,4,8,11,9,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,5,16,13,9,5,2,2,1,1,0,3,0,0,12,17,18,21,20,22,22,23,23,26,14,22,20,18,14,16,14,12,10,5,14,8,8,12,11,13,13,11,9,7,6,5,4,1,0
2022-04-09 20:00:00,0,2,0,2,1,2,3,2,2,4,4,8,10,12,11,12,11,11,10,10,19,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,9,10,9,13,14,13,12,10,8,6,5,2,3,3,1,1,0,0
2022-04-09 21:00:00,0,0,0,0,3,2,3,5,7,8,8,13,15,16,17,18,20,13,15,17,21,20,23,24,28,26,23,23,19,21,15,12,11,8,4,0,0,0,1,0,0,6,18,17,15,16,12,2,11,9,7,10,9,10,5,11,13,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,19,0,0,19,12,16,12,10,4,7,5,4,4,3,0,2,5,0,4,4,9,10,9,9,10,9,3,9,4,5,8,12,12,11,17,22,23,20,19,20,16,16,22,21,19,14,13,10,9,5,3,2,0,0
2022-04-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,10,9,7,4,6,9,8,7,5,4,5,0,3,0,2,1,0,0,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,1,1,1,3,5,3,0,5,6,6,0,5,4,1,4,0,1,0,4,3,3,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,0,1,2,3,3,2,1,5,6,8,7,9,5,4,7,6,5,3,2,4,3,2,0,0,0,4,4,3,5,4,6,5,5,4,1,0,0,0,0,1,0,0,5,6,5,7,8,1,2,8,10,0,10,4,9,10,10,9,3,1,0,3,1,0,1,0,0,0,2,0,0,0,0,0,0,0
2022-04-10 06:00:00,0,0,0,0,0,0,0,0,0,2,3,0,1,6,6,5,0,4,0,3,2,0,4,6,0,6,5,0,2,3,6,4,3,3,1,0,0,0,3,4,0,1,3,4,4,3,5,6,4,5,5,4,5,3,6,3,1,5,3,3,0,5,4,3,4,0,3,2,1,0,0,2,1,0,0,0
2022-04-10 07:00:00,0,2,2,1,0,0,0,5,3,2,3,2,3,0,4,0,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,2,4,5,0,7,2,0,0,4,3,7,7,8,9,7,2,2,4,3,0,0,3,2,0,2,0,1,1,0,0,0
2022-04-10 08:00:00,0,1,7,9,11,15,5,16,16,15,14,13,6,14,12,12,10,8,2,8,10,9,6,6,5,7,8,7,6,10,2,8,9,7,9,3,0,6,3,1,1,4,3,10,15,17,11,8,0,9,8,9,8,7,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 09:00:00,0,0,0,0,0,0,0,0,0,6,8,11,0,13,13,13,13,10,11,10,11,0,13,17,0,19,20,20,18,18,17,13,13,13,14,13,0,9,4,0,3,8,7,10,13,22,27,35,42,44,18,15,16,15,14,14,10,10,9,7,5,8,5,1,1,2,3,2,1,0,0,3,1,0,0,0
2022-04-10 10:00:00,2,1,5,5,9,3,8,9,0,11,14,13,0,9,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,13,22,25,0,30,40,27,36,32,29,23,18,17,9,8,6,12,8,6,5,3,4,3,3,0,0,2,0,1,0,0
2022-04-10 11:00:00,1,1,2,5,6,8,9,11,11,14,15,17,15,17,19,19,18,14,13,14,15,14,14,11,10,14,13,15,16,18,16,19,16,12,10,6,0,6,4,0,1,3,4,6,7,12,11,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 12:00:00,0,0,0,0,0,0,0,0,0,4,5,4,5,16,18,18,16,13,12,15,16,14,15,10,16,16,13,15,16,23,23,22,18,9,5,2,0,4,8,8,9,16,18,22,26,27,28,30,35,44,42,41,38,30,25,19,18,19,18,17,16,20,16,12,14,14,12,5,4,2,0,1,0,0,0,0
2022-04-10 13:00:00,0,0,2,4,6,0,5,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,0,7,6,19,20,20,25,28,32,26,20,16,21,19,14,14,18,20,18,20,11,20,19,18,17,15,13,11,9,6,6,3,1,1,0,0
2022-04-10 14:00:00,2,3,4,5,4,5,5,8,8,13,15,14,17,22,27,23,20,17,17,19,21,21,22,23,23,25,23,21,0,10,9,7,7,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,7,3,2,0,0,0,0,0,0
2022-04-10 15:00:00,1,3,2,2,3,4,4,9,10,10,10,12,13,20,19,19,20,15,17,13,15,15,26,29,31,38,13,23,20,19,16,13,12,9,4,3,1,1,23,24,17,24,21,25,30,33,29,31,30,37,36,33,32,28,15,16,17,17,10,11,10,8,5,7,6,6,5,5,3,0,0,0,0,0,0,0
2022-04-10 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,21,35,33,27,21,25,19,18,18,7,2,1,0,1,7,0,0,12,32,36,39,42,42,49,52,46,43,41,33,30,29,25,26,27,23,21,19,21,19,16,14,12,10,7,6,5,6,6,4,1,3,0
2022-04-10 17:00:00,0,1,2,3,4,4,2,6,7,9,12,15,18,19,17,16,15,16,12,16,20,21,35,0,27,20,0,18,16,11,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,18,21,9,27,22,16,12,10,11,10,8,8,6,4,2,0,0,0
2022-04-10 18:00:00,0,1,2,3,2,5,3,0,3,7,8,12,10,14,14,13,14,17,16,17,19,20,34,34,34,35,24,21,19,20,14,11,10,6,2,0,1,0,14,13,12,9,16,17,17,17,15,16,19,21,16,17,14,21,19,18,20,21,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,10,12,0,15,14,28,29,0,28,24,26,15,14,13,11,3,1,2,1,3,0,0,9,16,19,19,21,18,16,19,23,26,26,20,20,21,18,16,21,21,14,12,16,14,10,11,9,9,11,14,12,9,5,4,2,0,0
2022-04-10 20:00:00,1,2,0,2,3,2,3,5,6,8,10,13,7,9,9,10,9,14,14,13,15,6,27,30,0,25,22,18,15,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,7,0,12,6,12,12,8,12,7,5,4,3,7,6,2,1,0
2022-04-10 21:00:00,0,0,1,0,4,6,4,7,3,8,10,15,13,16,18,18,17,15,14,15,22,21,30,21,29,31,30,22,22,22,17,16,14,9,4,2,0,2,2,2,1,3,11,10,7,7,9,7,8,9,12,11,10,11,11,12,13,13,11,10,5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,22,17,16,14,14,10,9,9,7,1,0,0,0,0,2,0,5,11,10,11,10,11,10,8,11,12,12,9,15,7,13,14,16,14,14,13,11,11,11,10,9,7,7,4,4,3,2,1,0,0,0
2022-04-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,5,1,5,13,4,14,10,8,1,2,5,2,1,1,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,1,1,1,3,4,14,19,23,23,26,25,25,23,20,20,15,6,5,6,8,10,9,8,9,8,6,0,4,7,6,7,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,2,3,4,2,4,4,5,9,19,21,16,19,14,8,14,15,14,9,10,9,7,6,6,6,3,6,5,6,8,6,6,10,8,5,5,0,4,4,2,1,0,3,13,16,17,22,29,12,32,35,36,35,32,29,26,23,21,22,21,21,18,22,19,19,20,19,20,27,0,0,0,0,0,0,0,0
2022-04-11 06:00:00,0,0,3,0,0,0,0,0,0,0,0,0,0,9,9,10,8,5,4,3,4,3,5,0,0,4,4,3,3,3,3,2,1,1,4,2,1,0,2,0,2,5,9,11,15,19,22,28,15,34,19,11,19,13,14,15,17,22,13,11,8,13,9,9,9,8,5,4,1,26,24,14,4,2,0,0
2022-04-11 07:00:00,16,20,21,24,28,32,41,42,46,45,42,44,38,35,41,38,29,21,20,22,29,3,6,0,0,5,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,21,24,33,36,37,37,38,36,32,28,28,21,21,13,29,14,7,4,6,5,5,6,7,4,3,2,0,2,0
2022-04-11 08:00:00,6,11,19,28,26,28,31,36,45,47,52,48,43,42,51,45,41,35,30,30,43,36,47,43,33,39,31,33,30,33,32,35,32,26,28,26,20,10,6,2,0,8,11,26,30,36,37,40,41,47,27,0,19,19,20,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
2022-04-11 09:00:00,0,0,0,0,0,0,0,0,0,0,26,27,27,26,33,26,21,16,14,16,21,20,23,24,25,18,17,14,13,23,23,22,23,18,17,15,8,9,3,2,4,8,12,15,26,31,27,32,30,44,44,43,37,33,29,24,21,24,17,17,11,26,15,13,9,6,5,3,1,0,2,1,0,0,0,0
2022-04-11 10:00:00,1,1,5,5,6,0,10,8,8,7,8,9,13,19,10,9,10,9,9,5,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,13,14,19,21,20,22,25,23,25,22,20,18,17,20,21,17,10,8,20,13,11,10,9,7,6,4,4,2,2,1,0,1,0
2022-04-11 11:00:00,2,4,4,4,9,7,8,11,13,13,12,14,16,18,22,21,20,17,16,15,20,13,25,26,28,26,16,15,13,15,7,7,7,6,2,0,1,0,4,7,8,6,3,7,7,7,7,9,9,7,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,1,0,4,3,0,2,0,1,0,0,0
2022-04-11 12:00:00,0,0,0,0,1,2,6,8,8,11,10,17,21,26,29,27,21,16,13,14,13,13,18,21,24,23,22,19,16,12,13,12,13,11,6,4,0,4,9,10,5,11,13,17,15,13,17,17,18,22,24,15,16,16,14,13,13,12,11,12,0,14,15,7,6,5,4,4,4,3,0,3,1,2,1,0
2022-04-11 13:00:00,1,2,3,0,7,1,9,10,10,10,12,12,11,19,17,20,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,3,4,0,0,3,2,0,0,4,7,6,8,17,17,19,22,24,21,12,25,20,21,21,21,22,19,16,8,20,17,12,10,7,10,7,6,6,2,2,0,0,0,0
2022-04-11 14:00:00,0,2,3,4,6,7,5,6,8,10,5,12,18,25,24,26,27,25,17,15,20,19,26,28,29,28,23,20,17,17,7,9,10,7,6,5,2,1,3,5,0,5,6,7,7,0,9,6,10,19,0,0,0,5,0,0,0,0,0,0,0,8,0,8,5,5,4,3,1,0,0,0,0,0,0,0
2022-04-11 15:00:00,0,0,0,0,0,0,0,6,7,0,8,15,20,24,20,19,19,20,20,19,18,19,18,13,13,23,18,17,16,21,20,17,14,10,7,6,5,3,7,11,10,14,16,23,15,22,17,20,23,28,27,26,23,21,20,15,16,16,17,11,10,12,11,10,6,2,7,7,8,0,8,2,3,0,0,0
2022-04-11 16:00:00,0,1,4,7,7,3,9,0,4,0,3,7,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,4,6,9,8,11,12,16,15,16,17,18,19,14,19,20,22,20,22,21,16,20,23,24,34,33,24,15,12,10,7,5,3,2,0,0
2022-04-11 17:00:00,2,3,2,3,5,4,5,12,11,12,15,24,30,59,52,45,45,33,33,31,37,40,34,36,36,36,30,31,27,30,25,23,12,9,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,7,10,9,4,4,1,2,0
2022-04-11 18:00:00,0,0,0,2,2,0,2,8,6,10,12,24,28,47,37,52,54,49,48,47,57,58,62,61,63,61,50,47,44,44,38,22,18,12,6,5,0,3,30,39,37,26,32,34,34,30,28,27,28,32,30,29,31,30,29,24,22,24,20,19,0,18,15,14,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,35,34,56,53,46,40,36,39,33,27,19,15,6,4,3,2,27,32,31,16,23,22,20,21,19,14,20,23,22,21,18,18,25,19,23,26,23,20,18,22,15,18,19,17,20,16,15,13,11,9,8,7,7,0
2022-04-11 20:00:00,1,0,1,0,3,2,2,5,6,6,7,13,11,14,13,11,13,10,10,14,20,19,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,14,8,13,12,14,12,8,8,15,14,15,15,13,10,8,7,5,8,7,3,6,0
2022-04-11 21:00:00,0,0,0,1,3,3,5,6,7,6,7,9,9,13,14,17,15,14,16,17,20,16,22,25,24,26,23,21,19,17,11,9,7,6,3,0,0,2,7,8,9,13,18,19,7,19,16,19,19,20,18,9,8,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,22,31,24,23,22,22,16,11,6,3,1,0,0,0,8,9,8,14,14,16,17,16,14,12,10,17,8,17,15,17,17,15,17,19,11,14,13,10,13,14,17,15,15,10,7,4,5,3,1,4,3,0
2022-04-11 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,6,5,4,4,4,5,6,6,5,4,2,0,3,2,0,1,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
