Unnamed: 0,1_강동공영차고지(기점가상),2_강동공영차고지,3_고덕리엔파크1단지,4_해뜨는주유소,5_고덕천교차로,6_고덕자이.고덕천물놀이장,7_고덕자이,8_삼성엔지니어링,9_고덕리엔파크3단지서문,10_고덕자이.상일여고,11_상일1동주민센터.고덕사회체육센터,12_고덕센트럴.고덕숲아이파크,13_고현초등학교,14_상일파출소.고덕아르테온,15_상일동역1번출구,16_고덕그라시움,17_고덕평생학습관.온조대왕체육관,18_강동아트센터.강동경희대병원,19_명일동현대아파트,20_고덕삼환.주공9단지아파트,21_명일여자고등학교,22_명일1동주민센터,23_명일역1번출구.명일전통시장,24_굽은다리사거리,25_굽은다리역구민회관.강동홈플러스,26_십자성마을,27_강동주유소,28_천동초교삼거리,29_동아하이빌,30_천일초교사거리,31_천일중.구강사,32_서울현대요양병원,33_천호역현대백화점.노동권익센터,34_천호역.풍납시장,35_풍납1치안센터입구,36_강동구청,37_강동보건소,38_한양수자인아파트,39_JYP엔터테인먼트.윤선생영어교실,40_현대토파즈아파트,41_채선당앞,42_강동구청역농협중앙회,43_강동구청역1번출구.영파여고,44_천호역,45_천호역현대백화점.노동권익센터,46_서울현대요양병원,47_천일중.구강사,48_천일초교사거리,49_동아하이빌,50_천동초교삼거리,51_십자성마을,52_굽은다리역구민회관.강동홈플러스,53_굽은다리사거리,54_명일역4번출구.명일전통시장,55_명일1동주민센터,56_명일여자고등학교,57_고덕삼환.주공9단지아파트,58_한영중고한영외고,59_강동아트센터.강동경희대병원후문,60_강동경희대병원.명일동이마트,61_고덕그라시움,62_상일동역8번출구,63_고현초등학교,64_고덕숲.고덕센트럴아이파크,65_상일1동주민센터.롯데캐슬베네루체,66_고덕자이.상일여고,67_고덕리엔파크3단지서문,68_삼성엔지니어링,69_강동첨단업무단지.상일여고입구,70_고덕리엔파크3단지,71_강명초등학교,72_고덕천교차로,73_해뜨는주유소,74_고덕리엔파크1단지,75_강동공영차고지
2022-03-08 11:00:00,0,1,0,1,1,3,2,2,3,4,7,8,9,7,9,8,7,11,8,12,11,8,10,11,12,14,14,13,14,13,13,11,9,8,8,5,6,7,9,10,8,11,8,8,12,11,11,10,8,6,5,7,8,8,9,2,7,5,3,9,8,8,7,6,5,3,0,0,2,1,1,0,0,0,0
2022-03-08 12:00:00,0,0,0,0,1,0,2,3,5,27,30,9,31,29,28,27,18,8,9,10,10,9,8,9,9,8,10,9,11,11,13,12,8,9,8,5,4,7,8,10,0,9,11,8,9,5,7,5,6,7,10,10,10,12,11,9,12,12,10,10,9,12,11,8,4,2,1,0,2,1,0,0,0,0,0
2022-03-08 13:00:00,0,1,0,0,0,0,0,4,6,9,10,8,6,9,9,7,4,4,7,5,4,5,8,7,9,16,14,18,19,20,21,14,13,12,10,8,6,5,7,8,6,8,7,6,7,7,8,9,7,7,7,9,8,7,8,7,10,9,8,7,8,9,8,5,4,2,1,1,1,0,0,0,0,0,0
2022-03-08 14:00:00,0,2,1,0,0,0,1,6,10,10,13,15,15,15,15,16,14,18,17,18,15,14,15,13,15,17,16,17,17,16,13,13,10,10,9,8,8,6,7,6,7,8,9,9,13,16,12,10,8,9,7,6,0,6,7,10,11,10,7,8,11,10,10,6,8,5,4,1,0,0,0,0,0,0,0
2022-03-08 15:00:00,1,1,0,0,0,1,0,3,6,7,8,11,12,9,11,10,8,10,9,8,9,6,8,9,12,14,15,17,16,12,12,13,8,8,4,6,6,6,9,13,5,15,14,12,14,17,20,18,11,17,12,11,4,0,7,8,10,19,17,20,12,20,18,17,7,6,2,0,1,2,1,0,1,0,0
2022-03-08 16:00:00,0,3,0,4,1,2,0,5,9,14,17,21,22,21,21,18,15,15,18,19,18,17,15,14,17,17,15,13,12,13,14,14,15,15,14,11,11,10,15,14,13,16,19,18,18,17,15,14,13,14,13,14,15,13,15,0,15,21,25,29,29,31,16,26,22,16,5,3,4,5,4,3,0,0,0
2022-03-08 17:00:00,0,1,0,0,3,4,0,13,18,23,27,28,29,27,24,23,19,18,17,16,15,14,15,16,12,13,15,17,15,11,14,11,9,13,12,13,16,13,18,21,21,22,21,16,21,26,24,20,21,18,15,15,15,15,20,17,16,14,14,15,14,21,14,11,6,5,3,2,4,0,2,2,1,0,0
2022-03-08 18:00:00,0,0,0,0,1,0,1,18,25,33,37,40,45,42,33,13,24,15,19,14,21,13,14,11,12,17,15,14,15,14,16,13,8,9,7,14,8,11,28,29,30,33,31,22,32,33,29,25,20,25,21,18,14,19,16,14,12,10,14,14,14,17,19,15,11,8,4,4,10,11,10,6,4,3,0
2022-03-08 19:00:00,0,1,0,3,2,0,2,7,7,11,15,19,12,16,12,10,8,11,12,13,11,11,9,8,10,9,10,8,5,6,7,9,6,11,4,10,9,8,8,7,0,10,16,14,25,27,25,19,18,14,15,12,6,13,14,8,12,11,8,15,9,18,14,11,9,6,1,3,6,9,0,6,4,1,0
2022-03-08 20:00:00,1,0,1,1,2,0,0,4,6,8,7,2,0,7,7,0,5,6,5,13,12,12,10,10,11,10,10,7,8,7,6,3,7,12,10,8,7,6,7,6,7,7,8,7,15,16,14,16,11,9,6,7,0,5,8,5,7,5,10,13,10,13,11,10,6,5,1,1,2,0,0,1,0,0,0
2022-03-08 21:00:00,0,0,1,0,1,0,0,5,7,10,8,10,9,10,8,3,7,9,10,5,9,10,9,8,6,7,8,6,7,5,5,5,8,7,3,8,7,4,6,4,4,9,10,12,21,24,22,17,11,10,6,8,9,5,8,7,8,8,10,14,14,15,10,14,10,9,6,4,2,3,0,0,1,1,0
2022-03-08 22:00:00,2,2,3,0,0,1,0,2,4,2,1,4,3,3,3,4,1,11,13,6,2,3,12,11,12,10,9,7,6,7,6,7,8,5,3,7,6,6,7,9,0,11,12,12,36,35,26,23,16,14,13,12,12,13,15,12,11,7,18,31,11,29,28,25,16,7,3,2,2,1,0,0,0,0,0
2022-03-08 23:00:00,0,2,0,0,1,0,2,3,0,5,4,2,5,5,6,4,0,6,5,5,5,4,5,5,10,10,9,8,4,4,6,5,4,6,0,5,4,3,2,1,0,3,4,3,10,10,10,7,6,5,2,3,0,0,3,2,4,5,0,6,0,8,7,3,5,2,1,0,0,1,0,0,1,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,0,0,0,0,2,4,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,0,0,0,0,0,1,3,0,2,0,0,3,9,0,10,11,0,9,2,0,1,3,4,5,0,7,10,13,12,3,7,3,0,1,1,0,2,0,0,0,1,3,7,10,9,3,0,0,6,6,0,7,6,7,5,6,5,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,2,0,0,2,0,2,3,3,2,4,8,7,7,7,6,4,4,3,3,2,2,1,0,0,0,2,3,3,0,1,0,2,4,4,5,0,3,0,6,0,5,4,0,1,2,0,0,3,0,1,0,0,0,0,0,0,0,0
2022-03-09 07:00:00,0,0,0,0,0,0,0,1,3,2,6,8,4,6,3,0,0,1,2,0,0,4,4,3,2,4,4,4,5,6,6,6,5,5,4,4,2,1,1,2,0,1,2,2,3,4,4,1,3,2,3,3,1,0,3,5,0,4,3,4,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0
2022-03-09 08:00:00,0,0,0,0,0,0,0,3,4,5,6,0,6,5,4,4,0,3,6,5,0,3,6,5,0,4,7,9,11,11,14,14,7,8,0,5,3,2,2,3,3,1,4,5,4,4,5,6,5,6,8,7,6,0,5,3,5,6,0,2,4,4,0,3,2,1,0,0,0,0,0,0,0,0,0
2022-03-09 09:00:00,0,1,1,0,1,0,0,1,4,10,13,7,14,12,4,1,5,3,4,7,8,7,3,7,8,4,10,12,12,12,15,13,12,12,11,7,5,4,3,5,4,3,4,3,4,4,5,6,5,6,5,6,6,6,5,0,6,0,6,6,6,9,9,0,9,7,4,1,3,0,2,0,0,0,0
2022-03-09 10:00:00,0,1,0,0,0,1,1,2,4,2,3,5,5,6,9,9,6,5,6,8,8,7,7,5,6,10,11,14,17,7,18,16,12,11,10,6,7,6,9,2,10,9,12,10,9,3,7,8,5,7,4,5,5,6,4,0,2,7,6,7,0,6,0,4,1,1,0,0,0,0,0,0,1,0,0
2022-03-09 11:00:00,0,0,0,0,0,2,0,1,4,9,11,12,13,14,7,0,10,7,4,11,11,8,0,6,7,8,10,14,16,17,18,11,7,8,9,5,6,4,4,5,0,4,6,0,7,5,7,6,6,9,8,11,11,9,8,6,5,8,7,6,0,5,8,7,1,6,4,0,0,2,0,0,0,0,0
2022-03-09 12:00:00,0,1,0,2,0,0,3,3,12,16,18,11,19,18,18,19,17,13,13,14,4,11,7,8,15,16,17,20,20,22,22,20,15,13,0,12,17,6,8,10,10,5,10,8,10,0,10,10,9,9,4,6,5,6,7,8,8,8,7,8,7,11,10,6,4,1,1,0,0,0,0,0,0,0,0
2022-03-09 13:00:00,0,0,0,0,0,0,0,0,7,12,16,19,24,23,20,19,12,10,9,12,13,11,9,10,11,10,11,14,15,16,18,15,8,6,4,4,6,7,5,6,0,6,12,10,8,8,8,7,5,9,8,10,10,9,10,9,9,0,5,14,5,14,5,8,10,5,2,0,1,0,0,0,0,0,0
2022-03-09 14:00:00,0,0,0,0,0,0,0,0,3,10,11,12,13,11,12,11,9,11,9,12,11,13,11,11,17,18,20,20,21,19,17,16,8,10,9,9,11,10,7,8,6,8,6,6,13,14,11,9,8,9,7,5,7,8,10,10,6,9,10,12,11,12,8,0,6,3,2,1,0,0,0,0,1,0,0
2022-03-09 15:00:00,0,0,0,0,0,2,0,1,6,10,12,12,15,0,15,12,14,9,10,13,13,15,9,10,10,11,13,15,17,8,15,13,6,8,1,7,3,4,9,12,0,14,15,17,20,24,19,16,16,14,10,10,11,10,12,11,11,11,9,10,10,11,10,8,5,3,2,1,0,1,2,1,0,0,0
2022-03-09 16:00:00,0,0,1,0,0,0,0,4,7,8,10,11,13,9,11,11,8,7,10,11,9,7,10,7,6,9,8,8,9,8,10,6,7,8,7,6,6,2,11,0,7,1,12,11,22,26,21,20,10,11,9,11,2,10,12,13,7,12,2,13,14,12,11,9,6,3,1,0,1,3,2,0,0,0,0
2022-03-09 17:00:00,0,1,2,0,0,0,0,3,4,7,9,10,11,0,10,10,9,7,8,9,0,8,11,12,11,12,13,13,8,13,15,13,12,11,6,11,8,9,9,14,0,16,15,14,17,17,18,19,16,11,13,12,3,11,12,2,4,11,15,16,11,12,14,12,9,6,5,2,0,0,0,0,1,0,0
2022-03-09 18:00:00,0,2,0,0,1,0,0,2,3,7,11,6,9,0,10,0,8,9,9,8,10,10,11,0,11,11,10,8,9,8,10,9,11,9,8,10,9,7,12,10,0,14,14,14,21,23,18,16,14,13,11,14,15,14,12,7,11,9,12,13,11,11,10,9,7,6,1,0,0,1,0,0,0,0,0
2022-03-09 19:00:00,0,0,0,0,1,0,0,1,2,5,9,9,10,0,8,0,7,8,4,5,6,7,7,6,14,12,15,14,16,15,14,4,5,2,1,3,4,3,6,4,0,7,7,7,17,18,15,12,10,11,10,9,7,4,7,7,6,0,10,12,11,10,9,8,7,5,2,0,3,0,0,2,0,0,0
2022-03-09 20:00:00,0,2,0,1,0,0,1,0,2,2,5,0,0,4,3,0,4,7,6,6,4,6,8,7,7,8,9,7,6,4,6,7,5,6,3,3,4,3,5,4,0,6,8,4,16,18,14,12,9,6,5,7,8,7,8,0,0,9,4,11,2,7,0,6,7,5,3,1,0,0,0,0,0,0,0
2022-03-09 21:00:00,0,0,0,1,1,0,0,0,2,4,0,5,0,3,0,4,3,4,3,4,7,5,6,7,8,6,9,5,7,5,4,6,6,9,3,10,9,5,4,6,1,6,8,7,14,21,21,19,16,14,13,11,4,5,10,9,9,7,11,12,9,13,12,11,7,5,1,0,0,0,0,0,0,0,0
2022-03-09 22:00:00,0,1,0,0,1,0,0,2,3,1,2,2,4,0,2,5,1,9,1,2,8,2,8,0,12,13,10,8,7,5,6,3,5,4,0,5,4,4,4,5,0,8,9,9,20,17,15,12,8,11,9,8,9,8,10,8,7,10,15,16,12,10,14,13,8,4,1,0,1,0,0,0,0,0,0
2022-03-09 23:00:00,0,1,1,2,0,0,1,2,3,2,0,0,0,3,3,2,2,5,0,5,0,4,5,0,5,0,3,6,5,6,4,1,3,5,3,3,2,1,1,0,2,2,4,5,14,0,11,9,7,5,3,5,2,4,3,4,4,4,7,6,0,7,0,5,3,2,1,0,0,0,0,0,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,1,0,1,0,0,0,1,3,5,0,0,0,0,0,0,4,0,0,0,0,5,2,3,5,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,1,0,0,0,0,0,2,3,3,3,2,0,2,7,2,5,4,0,2,2,1,2,3,6,7,5,10,7,15,15,14,10,6,5,4,3,3,4,2,0,2,0,5,8,6,8,9,9,11,12,13,14,14,11,14,0,13,8,7,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,0,0,0,1,0,0,0,1,8,11,17,18,19,13,1,2,1,2,2,4,4,3,4,3,2,3,2,7,10,11,13,11,8,4,2,3,2,2,2,3,0,0,1,3,3,3,4,1,2,5,7,8,7,6,4,10,8,4,7,5,5,6,3,4,2,3,0,1,1,0,0,1,1,0,0
2022-03-10 07:00:00,0,6,4,5,8,6,7,4,7,12,13,16,16,12,10,9,8,5,8,9,10,8,8,8,9,10,8,12,18,24,32,30,12,9,9,7,5,7,13,18,17,12,12,13,7,8,15,15,18,23,23,22,21,24,29,27,29,24,23,29,33,39,41,38,34,32,25,1,0,2,1,0,0,0,0
2022-03-10 08:00:00,0,5,7,8,0,6,7,5,12,14,20,22,25,19,15,13,14,13,14,16,14,14,12,14,13,15,19,25,31,37,41,38,30,33,20,40,29,23,8,11,4,12,13,8,13,12,13,12,15,15,11,12,10,17,21,22,24,24,20,17,18,22,0,20,20,17,14,1,0,1,0,0,0,0,0
2022-03-10 09:00:00,0,0,1,1,0,1,0,1,4,10,8,12,11,10,8,8,7,9,10,11,12,8,12,10,6,11,15,16,18,23,27,25,17,16,12,11,11,10,7,7,8,7,5,6,5,5,6,6,8,7,7,6,11,11,12,6,14,13,8,7,5,8,0,7,5,4,3,1,1,0,0,0,0,0,0
2022-03-10 10:00:00,0,1,0,0,1,0,0,1,4,6,8,10,11,8,8,7,6,8,8,9,7,7,6,3,12,11,9,12,10,15,14,12,8,10,12,9,10,8,6,8,0,6,9,7,8,6,7,5,6,8,7,7,5,5,4,1,4,4,3,5,5,6,5,4,3,2,1,0,0,1,1,0,0,0,0
2022-03-10 11:00:00,0,0,1,0,1,1,0,2,7,10,12,14,15,14,12,9,10,9,11,11,8,14,13,10,9,8,7,11,11,12,12,10,9,13,9,11,7,8,6,8,0,0,7,6,8,10,10,7,10,10,9,6,8,1,4,0,3,0,0,7,8,8,7,6,5,1,4,1,3,0,2,0,0,0,0
2022-03-10 12:00:00,0,1,0,0,0,0,0,2,5,30,32,34,35,34,29,7,18,13,14,15,14,12,11,12,8,7,8,8,10,9,11,13,11,9,8,7,6,7,8,11,7,11,12,11,11,8,10,10,7,7,7,11,9,8,9,7,6,9,9,12,0,12,6,10,6,4,1,1,2,1,2,1,0,0,0
2022-03-10 13:00:00,0,0,0,0,0,0,0,4,5,6,12,14,5,13,6,5,5,7,8,2,8,5,5,5,7,9,10,10,7,12,14,14,9,10,8,8,8,6,8,8,8,7,8,4,7,11,12,13,12,12,5,7,10,1,11,8,12,13,7,6,4,6,5,0,5,1,1,0,0,1,0,0,0,0,0
2022-03-10 14:00:00,0,0,0,1,0,0,0,2,5,7,10,14,15,8,16,0,9,10,9,0,11,10,11,10,10,11,13,14,16,15,16,15,16,10,6,9,7,8,9,11,0,9,8,9,12,12,12,15,14,10,12,10,10,10,9,10,9,11,9,12,11,9,8,6,5,3,0,1,1,0,0,0,0,0,0
2022-03-10 15:00:00,1,0,0,0,0,1,0,5,8,7,11,12,13,14,11,10,6,7,8,7,11,12,13,14,16,16,16,14,16,15,13,12,10,13,14,13,9,7,8,10,4,10,14,14,22,23,22,15,15,14,15,13,13,16,19,19,13,14,11,12,8,15,14,13,9,6,3,1,3,4,5,3,2,0,0
2022-03-10 16:00:00,0,2,1,0,3,1,1,4,13,17,26,27,27,26,26,22,15,15,16,17,17,18,18,18,19,18,20,15,17,16,17,17,17,14,14,12,11,7,9,5,10,14,15,17,22,23,19,18,17,11,14,12,14,10,13,8,9,11,12,15,9,15,14,12,9,6,2,2,3,2,1,0,1,0,0
2022-03-10 17:00:00,0,0,1,0,1,2,0,13,16,24,31,32,33,32,29,20,17,17,17,16,13,12,11,10,12,12,14,11,12,11,9,11,5,7,0,7,10,8,16,21,14,21,22,15,19,19,16,18,16,19,15,16,14,14,15,16,15,17,17,23,11,21,20,17,9,6,2,3,2,0,0,0,2,0,0
2022-03-10 18:00:00,0,1,0,1,0,0,0,21,28,34,35,37,39,34,24,26,18,16,15,16,15,11,12,11,13,15,17,16,14,11,14,11,9,12,11,15,27,24,31,31,34,37,37,34,46,44,37,32,27,27,23,18,18,19,16,15,14,14,8,16,14,17,16,14,4,13,1,3,4,7,0,3,2,0,0
2022-03-10 19:00:00,0,1,0,3,0,1,2,5,7,10,13,15,18,11,16,15,11,10,12,11,10,12,12,12,13,14,9,15,11,9,10,12,11,9,9,13,12,6,8,12,7,12,12,12,18,17,16,14,11,11,8,9,9,10,22,19,14,12,9,11,8,15,14,11,8,9,2,2,3,2,0,0,0,1,0
2022-03-10 20:00:00,0,2,0,1,1,2,3,6,7,8,9,0,0,7,9,0,10,9,10,7,9,11,10,12,11,12,12,10,8,9,8,4,7,8,0,7,5,3,4,5,4,6,9,10,19,23,17,16,10,7,5,6,7,4,9,7,7,3,7,11,12,14,8,6,4,6,1,1,1,2,0,0,1,0,0
2022-03-10 21:00:00,0,1,0,1,0,0,1,3,4,4,5,4,0,4,3,0,3,5,7,4,5,9,3,5,10,9,11,8,6,5,7,6,6,9,3,7,5,5,10,9,10,11,12,10,27,27,22,18,11,7,4,4,4,3,6,5,6,4,9,12,10,14,14,13,9,7,2,1,0,0,0,0,0,0,0
2022-03-10 22:00:00,0,0,1,0,1,0,0,5,4,3,4,0,0,1,2,3,1,15,17,0,17,18,19,16,15,14,12,8,6,7,7,6,5,5,0,4,6,5,12,12,0,12,13,12,23,17,18,17,10,7,5,12,11,10,7,6,5,4,13,20,19,22,7,16,12,8,3,2,0,1,0,0,0,0,0
2022-03-10 23:00:00,1,1,0,1,0,0,2,0,0,3,3,4,6,0,7,2,5,6,6,5,4,3,4,5,5,6,5,6,0,5,5,5,3,5,1,3,3,3,3,4,0,6,7,8,18,17,16,12,10,9,10,4,2,1,2,0,0,0,3,4,2,4,3,0,3,1,1,0,0,0,0,0,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,1,0,1,0,0,0,2,3,4,0,0,0,0,0,0,3,0,0,0,4,5,4,5,6,7,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,1,0,0,0,0,0,2,2,4,5,0,0,4,5,2,0,0,0,4,1,5,1,2,4,6,7,7,7,11,11,9,7,5,3,1,4,3,4,2,0,0,2,6,8,9,10,5,11,13,10,12,13,14,14,12,11,10,7,6,5,4,0,0,5,4,0,3,0,0,3,0,0,0,0
2022-03-11 06:00:00,0,1,0,0,0,0,0,0,3,2,10,12,4,2,1,0,0,0,1,0,3,4,2,4,3,4,5,7,7,10,11,8,9,5,3,4,3,4,3,4,1,0,2,1,3,5,6,3,3,7,6,8,7,7,8,9,6,0,5,4,0,5,0,0,4,2,2,1,1,0,0,0,0,0,0
2022-03-11 07:00:00,3,2,5,2,9,5,0,5,8,9,12,17,17,9,10,6,7,8,7,9,10,9,8,7,7,7,7,13,18,24,30,32,13,10,8,10,8,6,13,12,13,11,5,6,8,8,11,5,15,17,19,21,21,23,25,26,25,22,23,25,31,36,29,34,31,30,23,1,0,0,1,0,0,0,0
2022-03-11 08:00:00,0,8,9,0,0,0,8,3,9,13,18,21,23,16,16,15,11,11,13,14,14,13,16,17,19,22,21,25,31,37,44,39,34,33,31,31,18,15,10,10,10,7,11,10,11,16,14,16,16,21,22,19,21,21,23,24,21,20,18,18,20,26,21,24,21,19,13,0,0,2,0,0,0,0,0
2022-03-11 09:00:00,0,1,0,1,2,0,0,1,6,7,8,11,13,11,11,11,8,8,10,9,10,10,8,7,9,10,10,14,16,18,20,21,14,16,12,10,8,7,5,7,8,7,7,7,4,6,6,5,5,9,7,7,8,9,10,11,12,10,7,9,6,10,9,6,3,5,2,0,1,3,1,1,0,0,0
2022-03-11 10:00:00,0,0,0,0,0,1,0,2,5,5,6,8,3,7,6,5,6,6,6,5,4,5,6,7,9,12,14,16,17,8,16,14,9,11,8,9,8,9,11,12,11,11,12,9,9,6,10,9,11,12,9,8,0,6,5,5,6,6,4,6,8,8,5,4,0,2,0,1,0,1,0,0,0,0,0
2022-03-11 11:00:00,0,1,0,0,0,0,0,3,5,8,8,0,11,7,10,6,8,9,11,6,11,11,10,11,11,12,14,17,16,18,20,15,12,13,3,9,7,8,9,10,7,9,6,8,9,4,5,4,4,4,5,4,6,5,6,0,7,9,6,7,9,8,7,6,6,5,3,3,2,0,1,0,1,0,0
2022-03-11 12:00:00,0,0,1,1,0,0,1,2,5,33,36,38,11,32,29,29,24,19,17,16,15,12,9,9,12,12,12,13,12,11,12,13,8,11,10,8,9,6,7,9,9,10,9,7,10,11,10,7,12,10,9,9,8,10,11,9,8,8,6,11,10,11,10,8,7,6,2,1,1,0,0,0,0,0,0
2022-03-11 13:00:00,0,0,0,1,0,0,0,2,4,6,10,11,12,9,10,9,9,10,13,14,12,10,13,13,11,11,12,13,15,16,19,21,14,14,0,8,6,5,6,0,0,4,6,5,8,9,9,8,9,13,13,9,9,9,11,13,14,8,6,8,9,11,6,5,3,2,0,3,0,1,2,0,0,1,0
2022-03-11 14:00:00,0,1,0,0,0,2,0,6,14,16,18,21,11,19,20,19,17,18,15,14,15,13,12,14,13,14,11,11,11,10,6,9,7,10,8,8,11,8,8,9,7,10,11,11,11,10,10,8,10,8,7,6,8,7,12,13,12,11,10,9,10,10,10,9,6,5,3,2,1,0,1,0,0,0,0
2022-03-11 15:00:00,1,2,3,0,2,3,0,6,11,12,14,15,16,14,14,9,9,10,12,12,11,12,13,8,12,11,10,11,14,15,15,13,10,11,10,9,14,16,19,21,20,21,9,24,27,28,26,23,17,18,16,13,13,13,15,7,14,13,11,13,14,17,15,12,11,5,2,0,2,1,0,0,0,0,0
2022-03-11 16:00:00,0,1,0,2,1,0,2,5,8,13,17,19,21,20,19,18,14,14,16,19,18,17,18,19,20,19,17,17,16,15,16,15,14,14,13,10,8,8,11,12,0,10,11,10,17,16,13,13,12,12,12,15,15,12,12,13,12,11,17,26,26,29,24,21,10,5,3,1,4,2,2,1,0,0,0
2022-03-11 17:00:00,1,0,0,0,1,0,0,22,26,29,32,33,37,34,31,28,25,18,18,16,16,14,13,14,15,13,11,10,11,11,12,12,8,8,5,9,11,13,24,24,17,29,31,25,26,27,27,25,20,19,19,18,17,14,20,20,16,14,13,15,15,24,17,13,9,6,1,2,7,8,3,3,0,2,0
