Unnamed: 0,1_양천공영차고지,2_신정현대아파트,3_양천고등학교,4_정랑고개.양천벤처타운,5_신트리아파트,6_신트리사거리,7_계남초등학교,8_고척파크푸르지오아파트,9_고척시장,10_고척중학교,11_동양미래대학.구로성심병원,12_구일역.제일제당,13_신도림동.구로역,14_신도림역,15_문래동남성아파트,16_남부지방법원등기국.구로세무서(에이스하이테크시티),17_영등포역,18_신길역,19_신길역1호선,20_신길새마을금고,21_대방역,22_현대아파트,23_KT동작지사,24_동작구청정문,25_동작구청.노량진초등학교앞,26_장성교회,27_장승배기역,28_상도초등학교입구,29_성대시장,30_신대방삼거리,31_보라매병원입구,32_롯데백화점관악점,33_패션문화의거리입구,34_관악우체국.양지병원,35_KT&G관악지점,36_봉천역.관악초등학교,37_KT관악지점,38_관악구청,39_관악경찰서.관악소방서,40_서울여상.서울문영여중고앞,41_서울대학교치과병원.동물병원,42_서울대학교,43_신림중.삼성고.관악아트홀.도서관,44_서울산업정보학교.삼성교,45_신성초등학교,46_삼성동주민센터,47_미림고개,48_미림여고.미림여자정보과학고,49_신우초등학교,50_삼성산성지,51_산장아파트,52_삼성산주공아파트,53_산복터널.관악산휴먼시아2단지,54_벽산아파트1단지.호압사입구,55_벽산아파트5단지,56_경인교육대학교,57_벽산아파트5단지,58_벽산아파트1단지.호압사입구,59_산복터널.관악산휴먼시아2단지,60_삼성산주공아파트,61_산장아파트,62_삼성산성지,63_신우초등학교,64_미림여고.미림여자정보과학고,65_미림고개.고시촌입구,66_관악농협신림지점앞,67_대학동고시촌입구,68_서울산업정보학교.삼성교,69_관악산입구.관악아트홀.중앙도서관,70_서울대학교,71_서울대학교치과병원.동물병원,72_서울여상.서울문영여중고앞,73_관악구청,74_서울대입구역,75_봉천사거리,76_낙성대입구,77_행운동주민센터,78_서울대입구역5번출구,79_KT관악지점,80_봉천역.관악초등학교,81_KT&G관악지점,82_관악우체국(양지병원),83_패션문화의거리입구,84_보라매공원.보라매병원,85_보라매삼성아파트.모자원고개,86_신대방삼거리,87_성대시장,88_상도초등학교입구,89_청화병원,90_동작구청.노량진초등학교앞,91_노량진수산시장.CTS기독교TV,92_현대아파트.유한양행,93_대방역,94_신길새마을금고,95_신길역,96_영등포역,97_남부지방법원등기국.구로세무서(에이스하이테크시티),98_문래동남성아파트,99_신도림역,100_신도림동.구로역,101_구일역.중앙유통상가,102_동양미래대학.구로성심병원,103_고척중학교,104_고척시장,105_덕의초등학교,106_고척근린공원.고척도서관,107_세곡초등학교,108_개봉푸르지오아파트,109_신정학마을아파트,110_신정현대아파트.서부트럭터미널,111_양천공영차고지
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,3,0,3,0,4,6,5,9,18,21,19,20,19,15,13,13,12,9,8,6,5,3,3,2,3,4,0,6,11,14,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,1,1,4,2,3,2,0,6,14,15,7,16,12,11,5,12,14,13,0,12,4,10,7,4,2,5,3,5,6,6,6,8,17,14,7,14,13,8,9,8,6,4,2,1,2,5,2,6,0,0,1,7,2,6,5,0,2,5,7,6,11,0,0,9,0,0,7,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 06:00:00,1,2,3,6,9,11,12,17,22,23,25,13,16,7,2,6,4,4,3,5,3,4,3,7,6,6,6,5,5,8,13,14,8,7,6,8,11,10,9,7,1,1,0,6,6,5,3,2,0,0,0,4,3,2,3,4,3,7,7,9,12,0,6,15,17,18,22,30,34,35,16,33,28,7,1,2,1,1,3,2,0,2,5,8,7,6,8,10,11,9,10,7,2,10,8,7,2,6,6,0,4,0,0,0,0,0,0,0,0,0,0
2022-03-17 07:00:00,2,7,12,15,17,17,19,32,37,42,50,51,58,24,26,24,22,22,19,19,18,15,14,14,15,15,13,13,13,14,16,16,14,16,18,16,17,22,20,14,13,12,8,11,12,11,11,13,14,0,8,19,10,6,5,7,13,24,28,29,32,0,33,36,44,49,57,59,40,55,54,39,42,8,4,2,5,6,9,12,15,15,15,15,15,13,19,22,22,23,19,19,18,19,17,24,9,8,15,14,14,9,8,6,4,8,5,7,6,3,0
2022-03-17 08:00:00,3,6,11,12,16,17,19,41,52,55,56,53,48,37,32,24,19,19,17,16,13,12,15,19,19,17,18,19,25,39,37,32,30,29,28,21,21,29,27,23,19,17,11,11,13,9,8,7,7,6,8,8,17,9,8,11,10,27,32,46,50,47,43,47,54,60,56,63,61,57,55,52,36,6,3,3,5,8,12,13,14,19,22,24,25,16,28,35,43,41,31,35,34,31,29,20,11,8,22,19,16,14,14,15,9,8,6,6,3,2,0
2022-03-17 09:00:00,1,4,5,7,10,10,10,16,23,26,30,28,28,15,15,14,14,8,13,14,16,13,12,13,11,12,15,14,13,15,17,18,13,15,14,10,7,12,11,10,8,7,6,6,9,8,7,4,5,0,3,5,3,4,0,5,6,18,18,20,17,8,17,24,25,27,30,35,34,32,31,30,28,5,4,3,4,7,8,10,4,9,9,11,11,10,13,12,15,16,15,15,14,14,14,16,8,7,16,16,14,6,7,7,7,6,4,3,1,0,0
2022-03-17 10:00:00,1,2,5,4,12,11,12,14,15,19,18,17,12,8,8,8,10,9,10,11,11,9,11,11,9,11,12,11,13,15,9,13,13,12,12,11,9,16,18,11,17,15,13,9,9,6,6,8,3,5,10,11,3,9,8,5,6,5,7,9,8,0,4,16,12,14,18,18,14,16,14,11,19,6,5,6,5,9,11,11,6,5,9,7,8,6,8,9,9,4,10,11,10,9,12,10,9,8,9,8,7,12,7,9,10,8,7,4,3,2,0
2022-03-17 11:00:00,1,1,3,2,5,6,7,10,12,13,11,12,10,6,0,7,8,7,8,10,11,11,14,13,13,12,11,11,11,9,11,10,11,14,11,11,9,9,9,5,9,5,7,11,14,13,11,9,0,8,5,10,1,5,4,2,3,8,9,6,8,0,10,12,11,14,15,20,23,17,22,17,18,7,4,6,5,6,9,11,12,10,10,16,16,14,14,12,14,13,18,19,21,19,18,13,14,3,11,12,12,12,9,7,6,6,4,4,2,1,0
2022-03-17 12:00:00,2,5,11,7,8,9,9,11,17,18,12,18,19,10,12,10,12,13,10,12,10,8,9,12,13,11,9,6,8,9,6,7,8,8,7,7,8,14,15,7,12,11,7,10,9,7,6,7,0,5,6,4,2,3,2,6,7,9,10,9,11,0,12,13,10,13,13,15,18,20,18,15,14,7,6,3,4,6,7,11,12,9,9,6,6,7,10,7,11,9,7,7,9,8,9,5,2,6,14,13,12,12,8,10,7,3,5,3,2,1,0
2022-03-17 13:00:00,2,3,1,2,3,4,5,7,11,16,17,7,13,7,8,10,10,9,9,8,5,8,6,10,9,9,8,12,10,7,8,9,10,10,10,7,6,14,6,12,10,9,10,9,9,6,5,4,0,3,3,2,3,4,0,5,7,8,9,11,13,12,6,12,8,14,18,18,19,20,13,17,16,5,1,3,6,6,5,7,9,9,12,8,7,6,8,12,15,14,14,12,15,10,17,10,7,8,15,10,17,11,14,9,9,8,5,6,5,1,0
2022-03-17 14:00:00,1,1,1,2,4,4,0,5,10,15,18,20,20,10,0,9,14,13,6,15,11,15,11,19,21,20,16,13,12,10,11,12,13,12,11,11,10,12,13,12,12,9,11,18,9,9,10,10,9,0,7,6,3,2,2,6,7,10,9,6,9,4,0,10,10,12,13,18,19,18,16,16,13,6,5,5,5,7,9,7,7,8,12,11,10,12,11,15,15,16,16,16,15,12,16,9,8,7,21,22,21,18,8,9,7,9,5,3,2,0,0
2022-03-17 15:00:00,2,5,7,2,8,9,8,9,9,13,15,13,14,9,5,9,16,17,16,15,14,13,14,15,13,15,16,16,12,11,9,8,8,7,9,10,11,15,13,16,12,15,20,20,17,16,12,11,10,8,9,10,9,4,3,7,3,4,5,6,8,0,7,10,10,10,14,15,17,22,23,21,16,7,7,6,6,10,9,14,13,11,15,13,14,13,17,15,16,16,14,8,15,17,18,16,17,14,21,22,37,38,29,20,12,10,8,6,1,0,0
2022-03-17 16:00:00,6,6,15,10,17,16,12,12,11,15,17,16,12,11,9,12,17,18,17,9,14,15,17,18,20,19,16,10,9,9,9,14,12,14,14,9,9,25,25,21,21,25,26,26,25,23,21,19,18,17,15,20,16,5,4,6,8,23,8,19,19,18,16,18,18,17,20,22,25,26,26,27,21,16,10,10,10,15,15,18,16,16,20,19,10,10,12,12,15,14,14,14,14,15,21,21,25,22,30,25,27,28,25,19,14,12,9,5,3,1,0
2022-03-17 17:00:00,1,4,6,7,8,11,9,13,17,19,26,19,28,14,14,15,21,22,21,21,20,17,17,23,24,27,24,24,22,17,17,18,14,15,13,14,20,36,27,27,37,36,32,27,23,21,20,18,14,17,15,15,12,6,3,4,4,6,6,7,5,5,6,8,10,17,17,22,21,26,32,33,27,11,6,7,14,22,23,20,14,19,17,20,20,13,16,17,17,14,14,16,15,16,18,21,23,26,35,36,38,32,24,24,17,13,6,4,4,1,0
2022-03-17 18:00:00,1,3,4,6,9,12,11,9,13,20,20,27,24,22,26,35,44,45,43,40,42,45,43,59,57,55,41,31,21,23,22,20,17,19,21,26,27,53,51,0,50,45,49,48,43,41,38,35,0,28,32,31,26,14,10,15,12,17,15,14,15,0,3,15,15,23,28,29,23,32,30,31,22,10,7,5,8,18,18,23,21,19,27,24,23,19,17,19,25,26,31,33,34,29,25,34,49,43,52,52,53,56,48,42,29,24,14,8,7,2,0
2022-03-17 19:00:00,1,4,3,3,4,3,3,4,4,5,6,7,5,6,8,9,16,18,17,17,16,19,20,41,35,29,25,20,15,12,9,11,12,10,9,14,18,54,56,57,56,41,53,45,47,41,38,34,0,32,28,25,22,8,3,10,11,16,15,13,16,0,14,14,11,16,15,11,5,19,18,17,15,5,4,4,6,14,16,17,16,16,30,25,20,14,13,11,11,10,17,17,16,17,20,18,17,19,44,40,39,36,30,29,17,14,10,7,5,2,0
2022-03-17 20:00:00,0,1,3,2,6,3,5,7,4,5,8,9,10,5,7,6,19,15,14,14,7,15,10,20,17,17,14,14,11,10,6,7,8,8,10,10,12,26,25,17,22,23,24,21,24,23,15,25,24,23,21,17,13,6,3,7,5,5,3,3,6,4,6,7,6,6,9,10,12,10,11,12,10,3,4,4,6,9,10,14,13,6,19,19,13,8,8,8,10,11,14,13,13,4,11,16,12,11,24,24,26,33,25,20,16,10,4,4,2,1,0
2022-03-17 21:00:00,0,0,0,0,1,2,1,5,4,4,3,4,4,5,5,8,15,14,13,12,9,12,10,17,11,13,13,12,11,8,7,6,7,8,6,8,9,22,19,0,0,6,21,16,22,17,11,10,0,16,14,11,6,5,1,6,5,8,7,4,5,0,4,3,5,6,10,8,8,9,9,0,9,6,6,6,6,8,10,11,10,15,17,15,12,8,9,8,10,6,9,3,8,7,8,18,17,19,32,33,33,34,30,26,22,15,8,7,2,1,0
2022-03-17 22:00:00,0,1,0,0,0,1,0,0,2,2,4,4,6,8,0,3,8,10,10,8,8,8,8,14,14,15,13,11,10,10,8,5,6,6,5,8,10,25,26,0,8,27,24,21,22,21,20,19,18,0,16,15,12,8,3,3,0,4,0,3,0,0,0,1,2,8,9,11,10,16,19,20,17,5,5,6,7,10,11,13,9,12,24,23,19,14,11,10,9,7,14,14,14,14,17,18,14,19,27,26,24,20,18,14,12,10,9,7,3,0,0
2022-03-17 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,6,0,7,2,5,30,0,18,0,31,26,21,18,16,14,13,0,0,12,10,6,3,1,1,0,2,5,0,0,0,0,4,2,4,5,6,0,7,5,6,5,6,4,5,7,10,12,14,13,14,19,14,12,8,7,5,7,6,5,3,6,4,4,7,3,2,21,13,20,20,16,15,9,7,3,5,4,0,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,3,2,4,1,5,6,4,10,21,23,21,22,18,15,16,11,13,12,13,11,8,6,4,2,0,0,0,3,11,17,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,1,2,3,5,4,6,1,8,14,18,17,6,10,8,0,4,8,3,5,9,8,7,6,3,3,4,4,6,5,6,8,9,17,14,5,12,7,8,7,3,5,5,3,2,2,3,0,0,0,2,1,1,0,1,0,0,1,3,3,4,5,0,0,7,7,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 06:00:00,1,2,3,6,9,4,3,14,18,19,15,17,16,6,0,7,1,6,5,5,7,6,5,9,5,11,10,11,11,9,13,12,10,7,6,3,5,4,3,0,2,2,1,3,3,3,0,0,2,2,0,3,1,3,3,2,5,8,9,6,7,0,0,11,12,13,17,19,14,5,10,13,11,4,1,1,2,2,3,4,3,2,6,7,6,6,7,8,10,9,8,0,9,5,0,5,4,4,5,0,4,0,0,0,0,0,0,0,0,0,0
2022-03-18 07:00:00,3,11,15,16,20,21,19,38,44,47,46,47,47,25,28,25,21,18,15,12,14,12,13,11,10,11,10,10,17,19,19,22,13,11,16,17,16,20,19,14,13,0,14,9,15,12,9,6,0,0,5,11,9,8,7,9,12,20,24,23,28,0,29,33,34,35,38,43,48,35,47,46,36,35,1,2,4,5,7,8,6,9,12,12,14,16,19,25,26,27,23,21,19,18,15,13,13,11,12,11,10,9,6,5,6,7,2,9,6,5,0
2022-03-18 08:00:00,3,10,12,17,24,27,28,38,41,40,39,33,41,25,21,17,15,14,14,17,17,15,14,17,15,14,13,13,15,23,25,23,21,20,20,16,17,25,28,21,18,16,15,14,11,10,9,8,7,6,9,9,10,8,6,7,11,22,25,27,33,31,32,35,36,39,44,50,52,41,40,37,29,9,4,2,5,7,9,16,14,15,26,27,24,18,29,35,36,33,30,29,28,33,35,24,12,11,15,15,10,12,5,5,5,6,5,5,2,0,0
2022-03-18 09:00:00,2,3,5,6,10,11,13,20,29,33,31,38,47,27,24,21,19,16,16,15,13,9,10,13,14,16,16,9,13,16,17,21,14,12,11,11,9,16,14,12,10,4,9,7,6,6,6,7,0,2,7,9,3,6,5,4,5,17,18,18,19,0,11,24,27,26,30,34,35,32,25,50,38,11,8,2,8,9,8,9,9,12,17,16,17,13,19,26,28,29,23,24,23,24,25,13,7,6,10,11,12,11,9,6,6,5,5,4,3,0,0
2022-03-18 10:00:00,1,4,2,4,8,4,5,10,11,13,14,13,15,11,5,10,9,8,5,10,11,7,9,11,10,11,8,11,9,12,9,10,12,12,12,13,15,15,11,11,9,11,8,9,11,8,6,5,3,4,4,5,2,3,2,2,3,12,3,15,17,0,15,18,19,22,25,27,28,19,27,28,23,7,6,2,5,8,6,10,9,10,11,10,11,9,9,10,11,10,11,9,11,10,10,9,5,4,6,6,4,8,8,6,5,4,4,5,4,2,0
2022-03-18 11:00:00,1,2,2,6,8,11,9,12,15,15,21,23,20,10,6,8,9,10,9,9,9,10,9,7,8,7,5,8,7,5,7,9,7,7,9,9,11,14,13,11,9,0,9,13,10,8,7,7,0,0,4,3,3,2,0,2,4,7,8,9,9,0,10,11,14,16,22,23,24,24,16,14,17,7,6,4,5,6,8,7,6,8,11,12,11,12,14,16,19,18,16,15,14,13,12,7,6,4,6,5,4,7,6,8,7,5,6,5,2,0,0
2022-03-18 12:00:00,2,3,8,7,9,8,8,13,15,16,17,17,16,11,10,9,8,7,6,6,5,7,10,14,11,13,13,12,10,10,6,14,11,11,10,9,9,12,12,10,11,10,9,9,9,9,8,2,5,0,2,5,4,3,1,4,3,5,6,6,8,0,0,9,10,14,15,20,21,21,21,19,15,6,5,3,7,11,10,9,5,10,12,12,12,9,11,13,18,6,16,9,15,15,13,8,8,7,13,13,13,12,9,8,7,6,5,5,2,0,0
2022-03-18 13:00:00,1,1,1,2,7,8,7,10,14,9,9,16,14,14,12,13,16,13,12,16,16,17,18,22,21,20,17,14,11,10,10,11,13,12,12,10,9,11,10,6,11,7,11,10,9,8,9,8,0,0,7,7,4,3,2,7,8,12,14,13,13,0,0,14,16,22,25,27,26,30,28,25,21,8,5,6,8,13,11,10,9,10,9,10,11,10,8,9,12,10,18,19,17,19,19,15,13,12,14,12,10,14,11,12,11,7,7,6,2,0,0
2022-03-18 14:00:00,6,8,7,6,7,8,6,9,10,11,8,9,6,8,6,7,11,9,13,14,13,13,9,15,11,13,13,12,10,8,9,10,9,9,9,8,8,13,14,13,14,17,14,12,10,11,5,11,7,0,10,6,7,4,1,5,4,9,11,10,11,3,10,16,16,21,22,23,25,25,24,23,20,9,5,5,6,13,16,23,17,14,14,9,7,8,10,9,14,14,15,17,18,19,20,12,13,11,18,20,21,17,19,16,9,8,5,4,3,1,0
2022-03-18 15:00:00,4,7,6,8,8,11,10,10,11,10,12,14,13,8,10,10,10,10,11,14,15,16,17,24,25,22,18,14,15,15,11,12,11,12,9,13,11,17,16,17,11,18,15,14,15,14,13,13,10,0,10,8,6,3,3,3,3,14,7,14,15,0,9,14,15,14,20,26,26,27,29,23,25,8,6,7,10,16,16,16,15,19,21,19,17,11,13,11,14,13,13,11,13,13,21,12,11,11,20,19,19,19,18,15,16,16,6,5,4,0,0
2022-03-18 16:00:00,3,4,16,17,21,19,15,12,11,12,15,16,10,11,8,13,16,15,16,16,13,13,14,19,19,19,21,20,17,13,12,17,16,15,13,14,12,26,22,27,17,29,31,27,26,25,23,21,0,20,13,12,10,8,6,5,11,12,14,12,13,7,14,16,18,16,20,24,26,31,30,37,33,14,12,12,13,13,14,18,19,20,29,30,23,15,18,18,18,13,16,17,17,15,15,15,17,16,35,32,30,31,19,16,9,10,8,4,2,0,0
2022-03-18 17:00:00,5,4,6,7,10,13,12,18,19,21,23,24,23,10,10,15,24,26,24,25,22,21,22,28,25,21,22,18,15,19,23,30,24,23,23,22,18,30,27,24,32,29,31,29,29,31,25,18,23,22,19,13,12,7,5,5,6,13,16,16,17,18,0,7,16,21,29,30,28,33,36,30,23,11,5,8,13,13,14,15,16,16,17,19,22,16,17,19,18,16,18,20,25,12,24,18,18,20,45,30,49,52,42,26,18,17,15,10,4,2,0
2022-03-18 18:00:00,1,3,4,5,8,6,7,13,15,20,21,22,21,15,18,35,32,31,33,28,27,25,28,39,46,48,43,36,25,26,23,23,16,17,15,19,15,46,47,46,38,47,38,43,43,40,39,37,0,34,32,25,20,10,7,10,11,7,8,10,11,10,7,11,13,16,30,41,39,41,47,47,36,9,6,4,6,19,20,30,29,25,26,25,19,16,15,16,17,18,23,29,36,33,25,22,29,28,48,51,49,50,47,33,22,19,12,8,5,3,0
2022-03-18 19:00:00,1,5,6,2,9,12,11,9,11,7,12,9,14,11,10,16,25,23,21,20,19,19,18,25,25,28,26,23,15,19,18,13,13,14,7,12,14,42,42,0,24,35,32,29,32,31,22,28,0,27,25,22,19,8,2,14,13,14,15,14,15,14,0,16,11,15,13,14,11,16,24,8,18,5,4,2,7,12,13,15,11,18,26,25,19,17,13,14,18,19,22,20,19,18,15,13,15,14,43,40,38,36,27,18,16,14,12,6,3,0,0
2022-03-18 20:00:00,1,2,4,5,3,4,5,6,7,5,8,7,6,7,0,3,17,17,16,15,14,15,16,23,17,22,18,14,12,13,10,9,8,9,14,15,13,29,33,14,25,37,36,28,22,21,20,18,0,17,15,14,11,5,3,1,1,7,3,6,6,0,5,5,4,4,10,14,13,11,16,14,7,5,3,2,3,7,7,10,5,4,14,11,10,7,8,8,8,0,13,13,13,11,11,25,16,21,32,31,31,34,23,16,14,9,7,6,2,1,0
2022-03-18 21:00:00,1,1,0,2,2,3,1,4,5,3,7,5,4,5,4,7,20,20,19,18,19,19,0,22,20,19,18,16,14,14,12,11,11,9,9,12,10,19,18,9,18,18,17,16,17,17,13,15,9,14,10,9,7,5,2,6,7,11,9,7,8,0,5,4,3,4,8,10,6,11,6,4,9,4,5,6,9,14,13,11,12,11,17,13,13,10,9,7,6,5,7,7,8,6,6,11,10,11,33,34,34,35,30,22,12,8,5,5,2,4,0
2022-03-18 22:00:00,4,0,1,0,5,2,5,4,5,3,7,0,8,7,6,8,23,24,22,22,21,17,14,21,21,22,23,23,19,18,16,12,12,11,11,12,10,26,25,0,0,24,22,19,19,20,17,14,0,8,12,8,7,4,3,6,0,6,4,5,0,0,0,3,4,4,8,12,11,12,13,12,11,4,4,5,6,11,14,17,18,24,27,26,21,13,14,15,16,15,15,13,13,9,10,13,12,18,39,40,39,38,32,17,10,8,5,4,3,1,0
2022-03-18 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,5,7,7,8,12,27,27,0,0,25,25,22,19,17,16,15,0,12,13,11,11,5,2,2,0,5,3,3,0,2,1,3,2,4,6,9,4,10,9,8,8,6,6,5,7,13,9,8,12,10,12,12,10,11,8,6,6,6,8,6,5,6,6,13,14,13,28,28,26,30,28,22,13,7,5,3,2,1,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,1,1,1,0,2,0,3,3,6,6,7,3,8,7,0,6,5,4,6,4,3,3,2,3,0,1,0,0,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
