Unnamed: 0,1_자동차매매단지,2_송내역A,3_송내역,4_법원.검찰청.복사골문화센타.반달마을,5_꿈동산.사랑마을,6_상도중학교,7_상지초등학교,8_상동시장,9_복사골마을,10_그린타운상가.무지개마을,11_중앙공원.미리내마을,12_부천시청,13_신중동역3번출구.롯데백화점.홈플러스중동지점,14_신중동역6번출구.중흥중학교,15_부천세무서,16_손가면옥,17_농협신흥지점,18_약대오거리.동부하이텍,19_KEB하나은행도당동지점,20_도당사거리,21_내촌사거리,22_부천우편집중국.부천실업고,23_오정동경인OBS방송국,24_오정구청입구.덕산고등학교,25_원종IC(경유),26_고강지하차도입구(경유),27_양원초교.광영여고,28_신월5동주민센터.신월중학교,29_신화중학교,30_강서구청소년상담복지센터,31_화곡역,32_화곡본동시장,33_한국폴리텍1.서울강서대학교,34_우장초등학교,35_강서구청.한국건강관리협회,36_경복비즈니스고등학교,37_가양역.마포중고등학교,38_월드컵파크7단지,39_상암고등학교,40_월드컵파크5단지,41_상암DMC홍보관.YTN,42_상암초등학교,43_상암휴먼시아아파트,44_월드컵경기장북측,45_성산아파트,46_성산119안전센터,47_성산2동주민센터,48_중동초등학교,49_성산2교,50_연희104고지앞.구성산회관,51_서대문우체국,52_연세대앞,53_세브란스병원앞,54_이대후문,55_이대부고,56_이대부중,57_세브란스병원앞,58_연세대앞,59_서대문우체국,60_연희104고지앞.구성산회관,61_성산2교,62_중동초등학교,63_성산2동주민센터,64_성산119안전센터,65_성산아파트,66_월드컵경기장북측,67_상암휴먼시아아파트,68_상암초등학교,69_상암DMC홍보관.YTN,70_누리꿈스퀘어.MBC,71_월드컵파크5단지.상암중고등학교입구,72_월드컵파크7단지,73_가양역.마포중고등학교,74_경복비즈니스고등학교,75_강서구청.한국건강관리협회,76_우장초등학교,77_한국폴리텍1.서울강서대학교,78_화곡본동시장,79_화곡역,80_화곡푸르지오,81_신화중학교,82_신월5동주민센터.신월중학교,83_광영고.신동아파밀리에아파트,84_고강지하차도입구(경유),85_원종IC(경유),86_오정구청입구.덕산고등학교,87_오정동경인OBS방송국,88_부천우편집중국.부천실업고,89_내촌사거리,90_도당사거리,91_KEB하나은행도당동지점,92_약대초등학교입구,93_손가면옥,94_부천세무서,95_신중동역5번출구.중흥중학교,96_신중동역4번출구.롯데백화점.홈플러스중동지점,97_부천시청,98_중앙공원.미리내마을,99_그린타운상가.무지개마을,100_복사골마을,101_팰리스카운티.장말문예사거리,102_상동시장,103_상지초등학교,104_상도중학교,105_꿈동산.사랑마을,106_반달마을.법원.검찰청,107_송내역.반달공영주차장,108_자동차매매단지
2022-04-14 14:00:00,1,5,5,6,9,3,8,11,12,13,12,11,9,15,15,16,15,14,7,8,16,15,13,13,13,13,12,14,15,16,14,15,14,16,16,19,17,9,12,10,6,3,3,0,4,3,0,4,4,3,0,2,1,0,0,2,6,2,6,3,4,3,5,6,5,4,6,3,8,9,11,16,16,15,14,13,13,10,11,10,13,14,13,13,13,11,15,14,12,13,9,12,11,10,9,9,10,4,8,6,6,4,0,3,1,0,0,0
2022-04-14 15:00:00,0,5,3,0,3,7,0,9,12,13,0,12,10,13,9,11,10,11,5,11,12,10,9,9,9,9,7,10,13,13,12,14,15,15,20,19,19,15,9,11,7,7,5,6,5,5,6,0,5,3,2,2,0,1,9,1,5,6,5,7,8,9,7,6,5,7,7,6,11,14,18,19,24,32,18,19,14,8,10,9,10,9,8,8,8,5,7,10,5,0,0,10,10,10,11,9,14,4,13,10,5,10,0,0,3,9,7,0
2022-04-14 16:00:00,1,5,6,6,6,7,5,10,10,11,12,11,14,13,12,13,15,10,16,12,18,19,20,20,20,20,32,29,33,31,20,15,15,17,19,16,21,17,29,12,26,26,7,19,14,9,6,6,5,4,1,0,0,0,14,17,21,23,12,23,22,9,17,16,16,17,8,17,21,21,23,28,55,52,48,35,27,23,24,23,20,26,19,25,25,23,18,14,11,14,13,14,14,14,13,9,8,12,9,8,7,8,4,5,5,3,2,0
2022-04-14 17:00:00,0,12,14,15,17,18,16,15,14,14,11,12,14,18,20,21,12,23,24,24,30,30,32,34,34,34,30,29,29,27,24,30,33,34,34,28,31,26,18,14,15,16,17,18,17,17,15,13,12,5,2,2,1,1,5,7,13,23,12,14,22,21,15,15,14,9,10,10,20,32,48,63,45,42,43,42,37,30,32,33,31,33,31,31,31,29,27,32,29,31,38,42,39,32,29,24,20,16,12,13,12,8,5,10,8,3,3,0
2022-04-14 18:00:00,18,16,28,30,29,26,24,24,28,26,25,22,22,15,24,21,24,31,48,54,58,62,62,64,64,64,50,47,45,35,25,33,36,28,29,37,36,20,16,10,11,11,12,10,7,8,5,4,4,3,2,0,0,0,0,1,4,8,13,19,20,22,21,20,18,15,18,22,31,34,49,57,54,56,56,52,49,45,45,40,34,34,34,34,34,34,32,38,38,41,50,55,56,45,33,31,29,32,27,17,10,8,9,7,6,7,1,0
2022-04-14 19:00:00,0,11,6,10,5,11,10,18,15,12,10,10,10,11,11,16,18,22,23,24,27,34,30,31,31,31,26,28,27,25,19,22,23,22,21,18,26,11,11,11,10,9,9,10,9,6,5,3,0,2,1,0,0,0,2,5,6,7,7,10,11,12,3,11,10,13,13,14,26,42,61,66,60,57,49,47,43,36,40,37,33,33,35,35,35,31,25,24,21,18,22,26,24,26,21,20,19,17,15,13,10,7,4,2,3,4,1,0
2022-04-14 20:00:00,0,7,6,6,7,7,5,6,6,8,5,7,9,11,9,9,0,10,12,0,14,16,15,11,11,11,11,7,14,12,11,10,9,10,8,8,9,6,5,7,8,6,3,5,2,7,8,6,5,2,0,0,0,3,4,5,1,5,1,6,6,5,5,5,6,7,4,12,20,23,27,30,29,25,24,23,20,13,17,16,15,16,17,17,17,15,14,19,18,19,19,17,15,16,14,17,16,15,15,13,11,10,7,5,6,5,1,0
2022-04-14 21:00:00,1,12,13,8,7,11,11,5,11,11,9,9,9,12,9,11,11,9,14,17,18,19,17,18,18,18,17,14,6,13,16,12,10,9,8,9,18,15,10,8,6,7,2,6,5,4,3,3,4,4,3,3,2,0,2,3,4,7,9,5,12,11,10,9,7,10,8,12,20,22,24,20,26,24,20,21,20,16,17,17,16,17,19,19,19,17,14,15,14,15,17,17,14,14,14,12,11,11,10,8,8,7,4,6,3,2,0,0
2022-04-14 22:00:00,0,8,12,13,0,8,12,9,9,7,7,8,17,9,18,9,8,20,7,7,9,16,13,14,14,14,13,12,5,10,10,11,11,9,10,9,10,7,5,6,5,7,8,5,5,5,3,0,0,1,2,1,0,0,1,3,4,6,2,9,10,9,7,6,7,11,10,13,14,17,22,24,22,20,20,19,17,13,17,16,15,17,16,16,16,15,17,17,16,0,7,11,9,8,8,12,10,9,9,2,6,3,5,0,3,2,1,0
2022-04-14 23:00:00,0,0,0,0,0,0,0,2,1,0,0,0,2,3,0,7,5,0,0,4,2,3,3,0,0,2,1,2,1,3,6,6,5,4,5,5,5,6,5,4,4,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,7,8,9,10,9,8,0,9,3,11,10,18,20,24,25,24,23,19,18,16,14,13,9,12,8,0,0,11,10,11,12,5,4,14,13,6,5,14,14,13,12,9,7,4,4,3,0,2,0,1,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,0,0,1,0,0,0,0,2,4,0,0,6,8,0,12,13,0,0,12,10,10,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,0,4,5,6,0,0,5,6,7,6,6,6,7,8,4,6,8,9,8,7,11,11,19,30,30,30,24,23,20,18,15,17,21,24,25,20,16,13,8,6,3,6,7,0,2,6,0,5,4,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 06:00:00,1,4,5,7,7,8,9,10,16,21,21,17,21,24,25,27,28,27,26,28,31,29,23,24,24,24,23,22,23,23,18,18,20,20,16,19,18,15,11,8,6,6,0,4,5,6,8,4,10,4,2,0,0,0,1,0,0,0,3,4,5,4,4,7,8,7,5,0,9,6,8,13,14,13,12,14,15,14,17,20,7,21,11,11,11,19,16,13,10,7,5,6,7,6,3,0,4,5,0,0,0,0,0,0,0,0,0,0
2022-04-15 07:00:00,0,7,8,13,13,14,20,25,35,39,38,39,40,53,54,52,51,46,42,43,46,36,46,49,49,49,44,47,51,50,42,55,60,65,68,55,58,48,32,22,13,10,10,9,11,12,11,10,11,12,21,21,10,8,0,0,1,2,5,8,9,11,12,14,16,18,17,20,20,18,14,30,21,24,28,30,39,37,45,46,44,46,51,51,51,47,35,33,26,12,0,19,22,20,12,10,12,11,5,9,7,0,0,8,8,6,0,0
2022-04-15 08:00:00,0,12,15,22,23,25,28,34,39,37,36,40,39,50,51,47,51,48,41,41,37,32,34,36,36,36,33,53,56,53,56,62,65,65,67,60,65,58,44,21,6,3,11,10,11,15,17,18,19,22,23,20,16,5,0,1,3,7,10,13,15,14,16,18,20,20,19,17,14,13,17,20,20,12,19,22,29,34,32,29,22,29,31,31,31,49,54,44,35,28,28,24,28,27,20,17,16,17,20,24,24,23,22,15,21,16,4,0
2022-04-15 09:00:00,1,4,7,0,9,0,2,13,14,13,12,13,10,12,8,11,9,18,16,15,16,20,24,25,25,25,30,32,34,34,33,38,40,44,47,53,57,49,40,24,13,13,11,2,10,9,11,6,10,9,3,2,1,1,0,0,1,5,6,9,8,7,10,12,13,15,16,14,13,8,10,19,13,12,8,11,11,8,8,7,6,7,8,8,8,11,15,16,14,7,10,16,16,12,11,7,7,7,9,9,7,6,0,0,6,4,1,0
2022-04-15 10:00:00,1,5,4,6,4,4,5,5,8,10,9,9,8,10,10,7,11,0,10,11,11,10,12,13,13,13,12,14,14,13,10,16,18,20,24,23,27,20,22,19,10,6,9,8,10,7,10,11,3,8,7,5,2,3,0,1,1,3,5,7,6,5,6,6,7,6,6,4,6,6,8,10,11,3,9,8,9,8,7,4,6,6,7,7,7,6,10,11,10,5,3,9,8,6,5,3,4,0,8,9,8,8,7,0,6,4,1,0
