Unnamed: 0,1_흥안운수상계4동종점,2_흥안운수종점,3_불암현대아파트,4_동아불암아파트,5_불암대림아파트,6_상계벽산아파트,7_상계동주유소,8_상계119안전센터,9_상계중학교,10_상명고등학교,11_상명초등학교,12_중계건영2차아파트,13_백병원,14_상계주공4단지,15_상계주공6단지,16_도봉면허시험장,17_상계주공7단지,18_상계주공9단지,19_상계주공12단지,20_상계주공14단지,21_노원초등학교,22_수락산역3번출구,23_두산아파트.도심공항수락터미널,24_노원교,25_도봉역,26_서울북부지방법원.검찰청.도봉역성황당,27_도봉견인차량보관소,28_천주교도봉동교회,29_오봉초등학교,30_방학2동공영주차장,31_방학2동주민센터,32_방학중학교,33_신방학중학교앞,34_방학3동신동아프라자,35_방학3동주민센터,36_쌍문동성원아파트,37_쌍문동한양.현대아파트,38_쌍문동청구아파트,39_방학동삼익세라믹,40_방학동신우빌라,41_방학동도깨비시장입구,42_거성학마을아파트,43_도봉새마을금고본점,44_방학역,45_도봉견인차량보관소,46_서울북부지방법원.검찰청.도봉역성황당,47_도봉역,48_노원교,49_두산아파트.도심공항수락터미널,50_수락산역,51_노일초등학교,52_상계주공15단지,53_상계주공11단지,54_상계주공10단지,55_대림아파트상가,56_도봉면허시험장,57_상계주공3단지,58_상계주공2단지,59_상계주공1단지,60_중계역2번출구,61_중계3단지목련아파트,62_상명고등학교.성원아파트,63_코오롱아파트.양지대림아파트,64_상계119안전센터,65_상계동주유소,66_상계역,67_불암대림아파트,68_상계시장,69_동아불암아파트,70_흥안운수종점,71_흥안운수상계4동종점
2022-03-24 11:00:00,4,4,0,6,4,6,9,12,8,11,12,9,7,6,7,8,7,6,10,9,8,10,9,5,8,10,0,12,11,10,8,10,8,6,7,9,6,9,7,8,11,9,8,8,7,9,10,0,8,7,6,6,8,7,8,7,8,11,12,12,17,15,14,15,11,9,7,4,2,1,0
2022-03-24 12:00:00,2,3,4,9,9,8,10,12,0,6,11,10,9,10,10,6,10,10,9,8,11,14,14,10,8,10,11,8,7,10,10,0,6,4,4,5,5,4,6,5,7,8,6,6,8,9,9,8,7,7,7,6,9,9,8,7,5,8,5,10,9,8,7,6,10,8,7,5,3,2,0
2022-03-24 13:00:00,3,6,7,13,12,12,12,9,9,8,11,7,5,4,5,8,6,12,13,11,11,13,13,11,12,11,10,9,11,9,10,9,10,6,8,8,6,8,9,10,13,15,14,10,11,16,16,16,15,9,11,10,0,11,10,8,8,7,8,10,7,8,7,10,8,8,7,6,3,2,0
2022-03-24 14:00:00,2,4,2,5,5,8,8,9,10,7,13,12,8,8,9,10,11,11,12,10,19,21,21,0,18,16,8,9,7,6,5,5,5,7,8,7,6,5,4,7,9,10,8,10,9,11,12,13,12,6,8,9,10,10,9,8,8,8,9,15,17,20,16,15,12,11,13,11,9,7,0
2022-03-24 15:00:00,0,4,2,3,0,6,7,8,7,6,5,5,9,5,11,13,13,13,12,11,14,20,20,19,13,14,14,14,7,13,9,9,8,7,5,4,4,6,9,10,11,10,11,10,10,14,16,13,11,10,12,10,7,11,8,8,9,8,6,7,8,6,8,11,9,11,5,10,1,4,0
2022-03-24 16:00:00,4,0,5,9,5,8,9,8,7,8,9,8,14,16,22,26,12,24,19,15,17,20,25,17,23,22,21,17,17,15,13,11,11,10,10,8,7,8,8,7,11,10,13,11,11,15,18,17,14,12,13,11,11,12,6,11,16,15,18,24,29,44,43,40,35,18,13,17,9,4,0
2022-03-24 17:00:00,4,8,10,8,10,11,9,12,0,10,10,11,13,10,16,20,19,18,16,17,17,16,21,20,19,23,24,27,26,21,16,13,10,9,13,33,35,36,34,35,42,44,42,39,18,44,40,38,26,23,22,18,16,16,15,13,15,16,17,22,31,37,35,27,21,19,14,11,6,2,0
2022-03-24 18:00:00,1,2,4,11,0,11,14,15,7,14,9,9,9,10,13,21,21,19,24,19,17,21,23,20,18,22,22,26,20,23,19,15,11,9,8,11,7,15,19,8,18,9,13,14,16,18,22,23,20,15,13,14,13,11,10,10,12,10,8,17,13,16,14,11,6,14,13,10,4,3,0
2022-03-24 19:00:00,2,2,0,3,0,7,8,7,0,6,3,7,8,8,12,17,16,18,17,16,16,21,24,24,18,21,21,20,19,16,15,13,12,7,5,7,5,6,9,11,9,14,18,17,18,18,18,11,17,8,6,4,5,4,10,7,9,7,13,29,30,26,17,15,16,20,16,12,5,3,0
2022-03-24 20:00:00,0,1,0,3,0,6,5,2,0,2,1,2,4,5,7,7,0,9,13,6,8,11,12,11,9,11,12,12,10,10,8,7,3,6,8,3,4,11,13,14,16,15,15,15,14,17,18,17,16,12,10,9,10,11,10,9,9,10,11,18,16,13,8,7,6,13,8,11,10,5,0
2022-03-24 21:00:00,1,3,2,4,0,6,6,4,4,1,1,0,4,0,5,5,0,5,8,11,11,17,21,18,16,17,10,14,8,11,6,0,7,6,1,6,9,8,5,3,8,8,9,8,7,9,11,10,7,7,8,6,7,6,0,4,4,5,6,12,10,9,6,5,6,5,4,3,3,2,0
2022-03-24 22:00:00,1,2,0,3,3,4,3,5,4,0,4,1,4,3,7,9,6,10,11,9,8,12,15,14,13,15,13,13,13,12,9,7,9,7,5,6,0,6,5,6,0,7,6,6,5,8,11,5,8,7,6,4,3,2,3,3,4,2,5,15,14,13,11,7,6,12,11,7,4,1,0
2022-03-24 23:00:00,0,1,0,1,1,4,5,1,4,3,3,4,7,8,5,6,3,4,6,5,5,7,5,5,11,13,7,13,0,10,1,4,3,2,1,0,1,3,1,0,2,3,0,0,0,0,4,0,0,4,2,2,3,4,0,3,5,4,6,9,8,7,8,6,5,10,8,7,4,3,0
2022-03-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 04:00:00,3,6,0,9,10,18,19,0,0,16,14,9,2,1,1,2,0,0,3,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 05:00:00,2,3,0,2,1,2,4,5,6,0,7,4,3,3,6,8,7,0,5,5,5,5,8,7,4,5,6,0,0,0,5,4,5,1,6,7,8,9,10,11,14,15,15,12,3,15,17,0,14,10,9,7,8,0,0,6,5,3,0,5,6,0,6,5,4,0,0,0,0,0,0
2022-03-25 06:00:00,1,3,0,2,2,0,2,4,2,5,5,3,2,1,0,0,2,3,2,4,3,5,7,5,6,5,4,3,0,4,3,5,4,3,0,4,6,4,7,5,6,7,9,9,4,8,8,6,5,3,5,7,5,6,6,5,3,4,3,6,8,9,10,12,10,6,5,4,4,1,0
2022-03-25 07:00:00,6,8,13,22,23,29,31,36,22,25,24,10,11,11,12,5,2,3,6,7,8,8,10,7,9,7,7,8,0,9,8,7,7,7,7,9,19,12,21,23,21,30,29,22,21,18,24,25,20,18,18,18,18,16,16,15,12,8,9,5,5,7,16,19,13,3,1,2,1,0,0
2022-03-25 08:00:00,11,18,20,26,18,17,20,25,22,24,20,7,6,7,8,7,6,5,7,10,9,10,16,13,14,15,12,15,12,12,14,12,11,7,6,12,15,16,16,20,22,25,23,22,22,21,24,24,21,14,12,14,14,6,13,11,7,5,6,15,13,13,14,15,15,11,10,8,5,4,0
2022-03-25 09:00:00,3,7,8,12,9,13,13,16,13,15,15,10,8,10,9,8,0,9,7,6,7,10,11,9,11,10,12,10,10,11,9,7,4,7,5,7,10,12,15,17,18,20,19,13,12,13,19,8,14,10,15,12,10,11,12,10,6,5,6,8,9,8,7,5,4,3,2,1,3,0,0
