Unnamed: 0,1_국민대앞,2_고려대사범대학부속고등학교후문,3_국민대후문,4_정릉연립,5_솔샘사거리,6_정릉대림아파트.청소년문화의집,7_정릉동풍림아파트,8_SK아파트.벽산아파트상가,9_삼각산동SK아파트북한산시티미양초등학교,10_두산위브아파트입구,11_동북프라자,12_삼양동사거리,13_성암국제무역고등학교,14_삼양동사거리입구,15_미아사거리역,16_성북우체국현대백화점,17_미아사거리역,18_삼양동사거리입구,19_성암국제무역고등학교,20_삼양동사거리,21_동북시장,22_두산위브아파트입구,23_삼양동벽산라이브파크미양초등학교,24_SK아파트.벽산아파트상가,25_정릉동풍림아파트.청소년문화의집,26_솔샘사거리,27_국민커뮤니티센터,28_국민대후문,29_고려대사범대학부속고등학교후문,30_국민대앞
2022-03-12 22:00:00,1,0,0,1,2,2,0,0,1,1,2,3,0,1,1,2,10,7,10,8,7,0,4,4,3,0,0,0,2,0
2022-03-12 23:00:00,1,0,0,0,1,0,0,0,0,0,1,2,0,1,0,2,8,4,3,9,3,7,0,3,2,2,1,0,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,0,0,0,0,0,0,0,2,0,0,2,3,4,2,0,2,3,0,0,4,0,1,0,0,0,0,0,0,0,0
2022-03-13 06:00:00,1,2,0,0,0,0,2,0,1,1,1,0,0,0,0,1,4,0,0,3,2,1,0,2,1,0,0,0,0,0
2022-03-13 07:00:00,1,0,2,3,2,0,1,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2022-03-13 08:00:00,0,0,0,0,0,0,0,1,2,3,3,4,5,2,0,0,2,0,1,0,0,1,0,2,3,2,0,0,0,0
2022-03-13 09:00:00,1,0,0,0,0,3,4,5,7,10,6,7,8,6,0,1,5,4,0,3,2,2,1,0,0,0,0,0,0,0
2022-03-13 10:00:00,1,2,3,0,2,0,3,2,4,8,10,8,10,9,1,0,3,0,3,3,4,3,4,5,4,3,0,2,1,0
2022-03-13 11:00:00,2,1,0,3,0,0,1,2,3,4,2,5,0,3,1,0,2,2,3,1,4,0,2,0,5,3,0,0,0,0
2022-03-13 12:00:00,1,0,2,0,2,3,3,4,2,5,8,9,9,8,0,3,5,6,5,5,5,5,6,2,3,2,1,0,0,0
2022-03-13 13:00:00,0,0,2,1,1,3,7,9,9,5,10,9,8,7,2,3,10,4,0,9,6,5,4,6,4,3,0,2,0,0
2022-03-13 14:00:00,2,3,2,0,3,5,0,3,4,10,10,9,9,5,1,3,8,9,8,9,10,9,6,5,3,4,0,3,0,1
2022-03-13 15:00:00,2,0,0,0,3,4,3,2,2,2,1,3,0,0,0,2,11,10,4,7,6,5,0,3,5,4,0,1,0,0
2022-03-13 16:00:00,0,1,1,4,2,2,3,4,3,4,0,5,6,4,1,4,10,13,14,10,11,10,9,7,6,5,0,3,0,0
2022-03-13 17:00:00,0,0,0,0,1,0,3,2,4,3,0,5,6,5,2,2,11,9,0,9,5,6,4,4,4,2,0,2,1,0
2022-03-13 18:00:00,1,0,1,1,1,2,1,0,4,8,10,16,17,13,2,0,7,0,6,10,9,6,7,6,1,1,0,0,0,0
2022-03-13 19:00:00,2,1,3,2,1,3,2,5,0,1,4,6,3,2,1,3,7,5,4,6,10,7,5,4,1,2,0,0,0,0
2022-03-13 20:00:00,1,0,0,0,0,2,4,0,1,3,0,0,0,0,0,1,12,0,5,3,11,1,8,4,3,1,0,1,0,0
2022-03-13 21:00:00,1,0,0,0,2,1,1,0,2,1,3,5,0,3,0,0,6,7,5,4,3,8,9,6,4,2,1,0,0,0
2022-03-13 22:00:00,1,0,0,0,3,0,4,3,0,1,1,3,0,2,0,3,6,6,4,5,7,6,1,3,2,4,3,2,1,0
2022-03-13 23:00:00,1,0,1,0,2,0,0,1,0,1,0,2,0,0,0,0,3,4,0,4,4,2,1,3,0,3,1,1,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,1,1,0,0,1,0,1,1,0,0,1,2,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
2022-03-14 06:00:00,1,1,0,0,1,0,1,5,7,9,10,8,11,6,0,0,4,0,2,0,3,3,2,6,4,3,0,2,1,0
2022-03-14 07:00:00,1,2,0,4,4,5,8,6,8,12,13,18,20,15,2,1,5,5,6,8,10,11,12,21,26,23,22,19,5,0
2022-03-14 08:00:00,2,2,1,2,5,6,9,11,13,14,16,19,22,17,2,1,5,4,5,6,5,9,10,13,15,23,18,9,7,0
2022-03-14 09:00:00,1,2,3,2,4,5,8,7,8,9,9,18,21,15,2,1,8,0,7,7,5,6,4,6,7,13,11,8,6,0
2022-03-14 10:00:00,0,1,2,3,3,3,6,6,4,5,7,7,6,5,2,0,5,2,3,4,6,8,7,6,8,7,6,4,3,0
2022-03-14 11:00:00,3,3,1,0,5,0,4,4,6,6,7,9,11,7,2,1,3,4,5,4,7,6,7,10,10,9,0,7,5,0
2022-03-14 12:00:00,1,0,3,0,5,6,7,8,9,10,3,9,7,6,2,1,3,0,4,2,7,8,4,7,4,6,5,2,1,0
2022-03-14 13:00:00,1,0,5,3,2,3,6,5,7,7,9,9,9,7,0,1,4,5,5,6,8,7,3,5,5,6,0,3,2,0
2022-03-14 14:00:00,3,4,3,0,3,3,6,6,7,7,9,11,10,9,0,3,9,8,6,9,10,7,7,6,5,4,3,2,0,0
2022-03-14 15:00:00,2,3,4,3,4,5,6,5,4,11,8,12,7,8,2,4,13,15,18,15,10,7,5,6,2,3,2,1,0,0
2022-03-14 16:00:00,12,40,44,44,44,45,41,22,20,17,13,12,13,10,3,1,12,13,12,11,10,8,7,6,8,6,5,0,3,0
2022-03-14 17:00:00,10,13,26,24,21,20,22,14,13,11,8,7,5,4,0,1,10,10,9,11,11,11,4,8,4,4,0,1,2,0
2022-03-14 18:00:00,6,5,8,6,13,11,8,6,5,5,8,11,12,11,0,4,21,20,20,19,16,13,12,9,5,6,3,2,1,0
2022-03-14 19:00:00,4,2,5,0,7,5,8,7,9,7,5,5,5,3,0,1,16,17,15,15,13,12,10,8,3,2,0,1,0,0
2022-03-14 20:00:00,3,0,3,0,4,3,4,3,2,3,4,5,6,4,0,1,10,9,7,9,10,8,7,5,3,1,0,0,0,0
2022-03-14 21:00:00,3,1,0,0,3,4,2,2,3,3,3,6,6,4,0,1,12,8,0,6,8,10,3,7,4,3,2,0,0,0
2022-03-14 22:00:00,1,0,0,0,1,2,0,0,0,1,3,4,3,2,1,1,4,0,0,4,4,6,0,5,1,0,0,0,0,0
2022-03-14 23:00:00,2,0,1,0,3,0,4,0,0,3,0,2,0,1,0,1,2,2,1,1,0,2,1,0,0,0,0,0,0,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,0,1,0,0,0,0,0,1,2,3,3,3,5,2,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0
2022-03-15 06:00:00,1,2,0,0,2,0,3,3,4,8,1,9,13,12,0,0,3,0,2,1,2,1,2,4,6,5,0,2,1,0
2022-03-15 07:00:00,1,3,2,3,4,7,11,7,7,9,10,18,20,17,0,1,5,3,4,3,6,8,9,16,21,20,0,15,3,0
2022-03-15 08:00:00,1,3,2,2,5,6,10,9,13,14,15,20,22,16,1,1,13,17,17,14,13,11,10,14,15,31,30,5,6,0
2022-03-15 09:00:00,1,2,0,2,3,5,10,9,10,10,8,10,11,8,1,1,2,4,6,8,5,7,8,10,8,13,10,6,4,0
2022-03-15 10:00:00,1,2,2,0,2,3,4,6,8,11,11,11,8,7,1,2,5,6,0,7,7,5,6,7,9,7,3,2,0,0
2022-03-15 11:00:00,2,1,2,0,2,3,5,3,4,6,8,8,6,6,2,1,0,2,3,2,4,3,4,6,4,5,4,3,3,2
2022-03-15 12:00:00,2,0,2,0,0,3,7,7,8,5,6,8,8,6,3,2,7,7,2,6,6,6,4,6,3,4,0,3,2,0
2022-03-15 13:00:00,1,0,2,0,7,8,9,10,11,7,12,5,13,12,1,1,7,8,8,6,7,6,7,7,3,5,5,4,0,0
2022-03-15 14:00:00,2,0,5,4,3,0,4,4,0,5,4,3,2,0,1,1,11,3,3,6,8,7,6,6,4,3,0,2,1,0
2022-03-15 15:00:00,3,4,6,5,4,7,9,10,10,13,10,14,15,10,3,2,12,5,4,10,9,2,3,5,2,1,0,0,1,0
2022-03-15 16:00:00,6,29,33,34,33,16,29,18,14,12,13,5,11,9,1,2,13,12,11,11,17,17,16,9,3,2,0,0,0,0
2022-03-15 17:00:00,16,4,24,22,16,18,20,21,19,18,14,16,13,10,1,3,12,14,5,14,14,16,14,7,3,1,2,0,1,0
2022-03-15 18:00:00,7,1,8,2,7,8,9,11,11,12,15,14,15,12,2,4,19,20,18,15,12,11,12,9,10,4,3,1,2,0
2022-03-15 19:00:00,3,4,12,13,8,7,6,6,7,7,6,10,10,8,0,5,17,17,15,12,11,10,8,8,5,4,2,1,2,0
2022-03-15 20:00:00,2,3,0,0,4,3,5,5,5,4,3,2,3,2,1,1,10,9,6,5,11,10,4,9,7,4,1,1,0,0
2022-03-15 21:00:00,3,2,0,1,3,0,3,1,3,2,1,2,0,1,0,1,8,7,6,7,6,5,0,3,2,1,0,0,1,0
2022-03-15 22:00:00,1,2,0,0,0,2,1,0,2,4,2,2,3,1,0,2,5,1,2,5,5,6,4,5,2,2,0,1,0,0
2022-03-15 23:00:00,1,0,0,0,2,0,0,0,1,0,1,2,0,1,0,0,7,8,2,0,7,7,3,4,2,0,0,0,0,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,1,2,2,0,0,3,1,4,3,5,7,8,0,7,0,0,2,0,1,0,1,2,0,3,0,0,0,1,0,0
2022-03-16 06:00:00,1,0,0,0,2,0,2,3,4,14,3,16,18,15,1,0,5,4,3,6,7,2,1,4,5,4,3,3,2,0
2022-03-16 07:00:00,2,3,0,0,5,6,7,9,10,18,24,29,30,21,1,1,8,2,6,4,6,8,9,19,27,26,25,22,6,0
2022-03-16 08:00:00,1,2,0,2,4,6,10,12,19,22,25,27,30,25,2,1,7,6,4,7,9,11,11,16,15,27,22,14,7,0
2022-03-16 09:00:00,2,2,2,1,0,3,6,7,11,10,11,15,16,15,2,1,7,8,6,6,5,6,4,7,12,13,11,8,7,0
2022-03-16 10:00:00,1,2,0,2,2,3,4,4,7,5,6,7,6,4,2,2,4,5,4,6,3,5,6,6,5,7,6,3,1,0
2022-03-16 11:00:00,2,1,2,0,4,3,3,5,0,6,11,10,9,0,2,2,4,5,4,6,9,5,7,11,10,10,2,6,3,0
2022-03-16 12:00:00,2,3,8,2,7,10,0,11,3,9,7,6,7,6,1,2,7,9,8,5,9,8,7,7,6,6,0,3,4,0
2022-03-16 13:00:00,0,0,5,5,3,5,7,7,7,6,7,6,7,6,2,1,6,7,7,5,7,0,5,4,3,5,3,4,0,0
2022-03-16 14:00:00,3,4,5,6,4,3,4,4,4,4,5,6,8,8,0,4,12,11,9,11,14,15,13,6,5,7,5,3,1,0
2022-03-16 15:00:00,4,3,5,4,8,5,7,12,7,11,11,11,5,10,1,2,10,9,8,6,13,14,11,9,5,5,4,2,3,0
2022-03-16 16:00:00,6,27,13,28,27,0,29,16,15,11,12,13,12,11,3,1,11,14,5,10,12,16,5,14,7,5,4,3,1,0
2022-03-16 17:00:00,9,10,24,23,15,9,19,13,7,15,13,11,10,8,4,0,14,5,0,15,16,14,10,6,5,3,0,0,2,0
2022-03-16 18:00:00,4,9,8,8,14,17,13,10,8,7,10,13,4,8,0,3,11,13,5,14,13,8,11,8,7,6,0,0,4,0
2022-03-16 19:00:00,3,3,5,0,6,8,10,8,11,10,8,11,10,7,0,1,6,9,0,11,14,15,13,11,6,4,3,2,2,0
2022-03-16 20:00:00,5,0,3,0,6,2,8,8,6,7,6,7,6,5,1,3,12,3,6,8,9,7,5,5,3,1,2,0,0,0
2022-03-16 21:00:00,3,0,2,3,4,0,3,3,2,2,1,4,0,0,0,0,7,5,3,6,4,5,4,5,1,0,0,0,0,0
2022-03-16 22:00:00,3,1,2,0,4,5,1,1,2,3,2,4,0,1,0,1,6,6,5,2,7,8,7,5,3,2,1,1,0,0
2022-03-16 23:00:00,3,0,3,2,3,2,2,1,2,4,3,0,1,0,0,1,7,5,0,6,6,6,5,3,1,1,0,0,0,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,0,1,0,0,1,0,0,1,2,3,2,7,0,4,0,0,0,0,0,1,0,2,0,2,0,0,0,1,0,0
2022-03-17 06:00:00,1,0,0,0,1,2,2,3,6,9,0,9,13,9,0,1,3,0,0,4,3,0,1,7,5,0,0,1,1,0
2022-03-17 07:00:00,1,4,2,3,4,6,7,9,10,14,19,21,20,15,1,1,4,5,5,4,6,7,12,20,27,28,26,21,7,0
2022-03-17 08:00:00,1,2,2,4,4,6,9,10,11,13,12,16,15,12,2,2,12,13,14,10,12,11,11,18,19,36,35,13,5,0
2022-03-17 09:00:00,0,4,1,3,3,4,6,6,7,7,9,6,10,7,1,0,6,5,4,3,7,7,8,12,10,10,0,6,5,0
2022-03-17 10:00:00,1,2,3,0,3,0,4,2,2,3,5,7,9,7,2,1,4,6,7,5,7,8,8,8,10,8,5,4,3,0
2022-03-17 11:00:00,2,2,4,0,4,6,5,4,3,5,5,6,3,5,2,0,4,4,5,2,6,7,3,5,4,7,4,4,3,2
2022-03-17 12:00:00,2,0,2,0,3,4,5,12,14,16,16,17,11,14,2,2,9,5,10,0,6,5,4,6,4,10,4,1,0,0
2022-03-17 13:00:00,5,2,4,0,4,3,3,4,6,7,8,10,11,8,0,1,3,0,0,4,6,7,8,6,4,5,3,1,2,0
2022-03-17 14:00:00,7,8,0,6,8,6,8,5,8,6,5,7,6,7,1,6,8,9,10,9,12,0,6,9,4,4,0,2,0,0
2022-03-17 15:00:00,1,0,4,1,4,6,10,6,12,14,11,9,7,5,0,1,7,7,6,6,9,8,5,9,6,4,0,1,0,0
2022-03-17 16:00:00,2,26,30,30,32,32,33,17,13,13,13,14,12,11,2,2,22,24,16,21,26,25,22,17,9,6,5,4,2,0
2022-03-17 17:00:00,7,8,17,18,16,10,18,14,13,12,15,15,13,9,1,4,13,13,12,10,10,9,8,9,4,3,1,2,0,0
2022-03-17 18:00:00,5,0,11,0,17,17,14,8,9,11,13,16,13,11,1,2,16,19,16,15,14,12,10,6,5,4,0,0,2,0
2022-03-17 19:00:00,6,4,8,4,13,8,6,5,6,5,5,8,7,4,1,3,8,9,6,8,9,11,10,8,4,3,2,1,0,0
2022-03-17 20:00:00,3,0,0,0,2,4,3,3,4,6,7,0,8,7,0,2,6,7,6,9,7,6,5,3,2,1,0,0,0,0
2022-03-17 21:00:00,3,4,0,3,3,4,3,1,3,2,2,3,0,0,1,0,4,3,3,4,7,6,6,4,1,2,0,1,0,0
2022-03-17 22:00:00,3,0,1,0,3,2,3,2,2,2,3,2,0,1,0,2,7,8,6,6,11,10,9,6,6,2,0,1,0,0
2022-03-17 23:00:00,3,4,2,0,0,0,2,1,0,2,1,3,0,1,1,1,7,7,0,5,5,0,3,2,2,1,0,0,0,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,1,0,0,0,1,0,1,2,3,4,6,8,3,7,0,0,3,3,1,1,2,3,0,2,0,0,0,1,0,0
2022-03-18 06:00:00,1,0,0,1,2,0,3,6,8,7,6,2,9,8,1,0,2,0,0,0,2,1,3,5,6,4,0,0,3,0
2022-03-18 07:00:00,2,3,0,5,4,6,6,8,9,13,16,19,24,19,1,0,4,2,6,4,8,9,10,19,27,26,24,17,8,0
2022-03-18 08:00:00,2,3,1,6,7,8,9,9,8,10,12,15,20,19,2,1,7,7,8,5,6,7,9,13,18,20,19,8,6,5
2022-03-18 09:00:00,1,2,3,0,3,3,4,6,11,12,15,16,14,12,1,0,2,3,3,4,3,6,4,5,6,11,7,5,3,0
2022-03-18 10:00:00,1,1,2,3,4,4,6,7,6,7,7,9,6,8,4,0,6,0,6,4,5,6,5,3,5,8,6,2,1,0
2022-03-18 11:00:00,3,0,3,0,2,3,4,4,5,8,8,12,12,9,2,1,4,7,3,8,6,5,6,7,4,6,2,4,0,2
2022-03-18 12:00:00,2,0,4,2,4,6,8,7,7,6,5,4,13,8,0,2,10,2,0,9,10,9,8,6,5,4,1,0,3,0
2022-03-18 13:00:00,3,4,7,0,6,7,12,11,0,9,10,8,8,7,1,2,6,7,0,9,12,0,5,3,4,6,6,4,3,0
2022-03-18 14:00:00,1,1,5,0,6,8,10,8,12,10,12,16,16,14,3,1,9,6,5,9,11,14,12,11,4,5,4,2,0,0
2022-03-18 15:00:00,4,20,21,0,22,24,23,13,12,8,12,19,16,15,2,4,11,8,10,9,10,12,13,11,7,8,3,5,1,0
2022-03-18 16:00:00,6,0,8,8,12,13,11,8,10,11,15,14,4,13,2,3,16,17,16,15,14,8,12,9,3,1,2,0,2,0
2022-03-18 17:00:00,8,9,13,6,16,17,17,11,13,12,11,9,10,9,3,6,18,19,19,16,13,12,9,9,4,2,0,2,0,0
2022-03-18 18:00:00,7,2,10,0,11,8,9,8,10,10,11,16,17,15,0,1,12,14,13,12,11,10,9,9,6,4,3,1,0,0
2022-03-18 19:00:00,4,2,0,0,6,5,8,7,8,7,7,9,7,6,0,5,14,10,13,12,11,10,6,6,3,2,0,0,0,0
2022-03-18 20:00:00,1,2,2,0,2,5,4,3,6,5,6,6,7,5,1,2,6,0,4,0,7,6,5,6,2,2,0,0,0,0
2022-03-18 21:00:00,3,2,5,2,3,2,3,2,0,1,1,3,5,3,0,1,7,7,7,8,9,8,8,5,3,3,0,1,1,0
2022-03-18 22:00:00,2,0,0,0,3,0,2,0,3,0,6,5,1,3,0,2,14,15,13,12,7,7,4,4,3,4,3,2,0,0
2022-03-18 23:00:00,1,0,0,0,0,0,1,1,2,1,4,3,1,2,0,1,11,8,10,4,8,0,7,5,4,3,2,2,1,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,0,0,0,0,0,0,0,2,3,6,3,7,6,4,0,0,3,0,1,4,0,2,0,0,2,0,0,0,1,0
2022-03-19 06:00:00,1,0,0,0,2,0,1,2,4,6,5,2,0,3,0,0,5,4,2,2,3,2,3,0,2,0,1,0,0,0
2022-03-19 07:00:00,0,0,0,1,1,1,1,0,0,0,1,0,2,4,0,0,3,0,0,2,4,3,0,2,3,0,4,1,0,0
2022-03-19 08:00:00,0,1,2,0,2,2,5,6,9,11,12,14,15,9,2,0,6,3,0,1,3,1,0,4,4,4,5,3,0,0
2022-03-19 09:00:00,0,0,0,0,0,1,2,2,3,9,0,9,14,9,1,1,6,7,7,5,3,4,3,5,3,4,2,2,0,0
2022-03-19 10:00:00,0,0,0,1,3,4,3,1,4,9,14,15,16,14,0,0,3,0,0,2,1,2,0,3,3,2,0,0,1,0
2022-03-19 11:00:00,1,0,0,2,2,3,5,8,16,16,15,16,11,11,3,1,2,4,5,5,3,0,3,2,3,2,1,0,0,0
2022-03-19 12:00:00,1,2,3,0,5,7,11,14,14,15,20,17,19,9,3,2,4,5,0,5,7,3,8,6,4,5,1,4,3,0
2022-03-19 13:00:00,1,1,0,0,3,0,8,10,12,6,4,6,0,5,3,5,5,8,7,5,10,11,12,9,5,0,3,2,0,0
2022-03-19 14:00:00,1,1,2,1,2,3,5,6,7,16,15,17,11,14,5,1,5,7,6,4,7,8,7,7,6,4,0,0,0,0
2022-03-19 15:00:00,2,0,2,0,1,4,3,6,12,14,15,17,17,14,0,2,4,5,2,3,4,4,2,3,4,5,0,3,2,0
2022-03-19 16:00:00,2,0,2,3,6,5,6,7,6,10,9,12,11,9,2,0,8,9,8,0,10,0,6,7,3,3,2,0,0,0
2022-03-19 17:00:00,0,0,0,0,0,2,4,3,4,6,6,7,5,3,1,2,11,8,0,5,11,10,9,7,4,2,0,1,0,0
2022-03-19 18:00:00,1,0,2,1,2,5,0,5,0,5,7,10,11,10,0,7,10,12,13,12,11,10,9,8,4,1,0,0,0,0
2022-03-19 19:00:00,2,0,0,3,5,4,2,2,3,3,3,5,5,5,0,4,7,3,7,6,7,8,3,7,0,3,2,0,0,0
2022-03-19 20:00:00,1,0,2,0,4,5,6,2,4,5,5,8,5,3,2,4,13,15,0,14,12,11,10,6,3,1,0,1,0,0
2022-03-19 21:00:00,1,2,0,0,1,1,4,0,0,4,2,3,2,0,0,1,8,9,8,7,3,5,2,1,4,2,0,1,0,0
2022-03-19 22:00:00,3,0,2,0,4,1,4,3,0,2,3,3,0,0,0,0,12,13,11,9,11,12,4,4,2,2,1,0,0,0
2022-03-19 23:00:00,1,0,0,0,0,0,1,1,0,3,6,0,0,5,1,1,10,9,8,7,7,6,10,8,3,2,1,0,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,1,0,0,0,0,0,1,2,2,3,2,4,5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-20 06:00:00,1,0,0,1,2,0,2,3,3,4,0,1,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 07:00:00,2,0,2,0,0,1,1,0,2,3,0,1,0,1,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0
2022-03-20 08:00:00,1,0,2,0,0,0,0,1,2,3,6,7,8,6,0,1,1,0,2,1,2,3,0,7,6,4,0,0,1,0
2022-03-20 09:00:00,1,0,0,1,0,0,2,3,3,0,5,7,0,5,0,1,2,2,0,0,1,0,0,3,2,1,0,0,0,0
2022-03-20 10:00:00,1,0,0,0,1,0,2,3,7,11,11,13,14,12,3,4,4,0,3,4,4,5,2,6,5,4,0,0,0,0
2022-03-20 11:00:00,0,0,0,0,0,1,0,2,0,2,4,6,5,1,0,0,4,3,2,4,3,1,2,6,5,4,0,0,0,0
2022-03-20 12:00:00,1,0,0,2,1,3,3,7,12,17,19,25,25,21,1,1,12,11,5,6,8,4,5,4,5,2,1,0,4,0
2022-03-20 13:00:00,3,0,0,0,4,3,9,9,11,12,15,20,20,17,2,3,10,14,15,14,13,9,6,5,4,4,2,0,0,0
2022-03-20 14:00:00,2,2,0,0,3,4,3,3,6,5,11,13,15,10,1,2,5,1,6,0,4,5,4,6,6,3,2,1,0,0
2022-03-20 15:00:00,3,0,3,4,0,1,3,4,6,7,5,6,8,7,0,2,9,0,7,6,9,8,5,6,6,5,1,4,3,0
