Unnamed: 0,1_개화역광역환승센터,2_개화역1번출구.개화검문소,3_개화119안전센터,4_방화중학교,5_국립항공박물관.공항동천주교회,6_공항동송정중학교,7_강서면허시험장.메이필드호텔,8_마곡수명산파크7단지,9_마곡수명산파크5단지6단지,10_마곡수명산파크2단지,11_마곡엠밸리15단지아파트,12_마곡역,13_마곡나루역4번출구.서울식물원,14_마곡나루역,15_롯데R&D센터,16_마곡실내배드민턴장,17_겸재정선미술관.서울식물원,18_양천초등학교.겸재정선미술관,19_등촌3동주공4단지아파트,20_등촌3동5단지아파트.등촌고등학교,21_등촌3동주공10단지아파트,22_서울서진학교,23_가양동천주교영등포공업고등학교,24_가양2단지성지아파트.동양고등학교,25_가양한강타운아파트,26_양천향교입구,27_양천향교역,28_서울강서우체국,29_서울호서전문학교.등촌주공3단지아파트,30_발산역2번출구,31_발산역.우장산힐스테이트,32_명덕고등학교.서울스타병원,33_우장산역,34_강서힐스테이트아파트,35_우장산동주민센터,36_문성유치원,37_우장산투웨니퍼스트오피스텔,38_우장초등학교,39_강서구청.한국건강관리협회,40_경복비즈니스고등학교,41_가양역.마포중고등학교,42_가양역.현대프린스텔,43_강서구청별관,44_가양7단지상가,45_가양3동도시개발9단지아파트,46_이마트.강서소방서,47_강서구청별관,48_가양3동도시개발6단지아파트,49_가양2동강변아파트,50_대림경동아파트,51_탑산초등학교허준박물관,52_가양동천주교영등포공업고등학교,53_가양2단지성지아파트.동양고등학교,54_가양한강타운아파트,55_양천향교입구,56_양천초등학교.겸재정선미술관,57_겸재정선미술관.서울식물원,58_마곡실내배드민턴장,59_롯데R&D센터,60_마곡나루역,61_마곡나루역5번출구.서울식물원,62_마곡역(가로변),63_마곡엠밸리14단지아파트,64_마곡수명산파크2단지,65_마곡수명산파크3단지4단지,66_마곡수명산파크7단지,67_강서면허시험장.메이필드호텔,68_공항동송정중학교,69_국립항공박물관.공항동천주교회,70_공항동지하도입구,71_롯데몰.김포공항역,72_방화동도시개발11단지,73_개화119안전센터,74_개화역광역환승센터,75_강서공영차고지(종점가상)
2022-03-08 11:00:00,0,2,3,4,2,1,4,5,11,14,15,16,5,2,2,4,0,2,0,1,0,2,1,4,7,5,4,4,4,4,5,6,8,10,9,8,5,5,9,7,7,5,5,4,3,2,0,4,2,7,6,3,6,6,5,5,7,3,3,9,7,5,4,3,2,3,2,4,5,1,3,1,0,0,0
2022-03-08 12:00:00,0,1,2,2,3,2,2,3,7,9,12,9,3,2,3,0,0,1,1,0,0,2,1,3,4,5,8,7,8,9,2,11,11,9,8,8,8,8,9,7,6,4,4,2,3,5,6,4,2,3,0,0,5,7,8,8,4,7,8,8,11,8,9,7,6,4,4,4,5,2,1,0,0,0,0
2022-03-08 13:00:00,1,3,2,4,0,3,5,3,6,8,9,9,4,2,0,0,0,0,0,0,0,1,2,4,8,9,7,5,10,7,9,9,12,11,10,9,8,9,6,6,3,4,2,1,2,3,2,3,4,5,6,2,3,5,5,2,6,7,4,10,12,7,8,5,4,4,5,3,6,5,2,0,0,0,0
2022-03-08 14:00:00,1,0,0,3,5,0,3,6,6,10,11,8,5,2,0,3,2,2,1,1,0,1,1,4,5,8,11,12,7,15,15,16,14,15,12,11,10,11,11,10,8,5,4,2,0,3,4,5,0,2,2,3,7,9,5,7,4,3,4,8,10,7,5,8,6,4,5,0,0,3,2,0,0,0,0
2022-03-08 15:00:00,2,4,1,6,5,6,9,11,18,21,20,14,5,2,0,0,3,2,1,1,4,2,3,6,9,10,9,10,12,11,10,16,22,22,21,11,7,7,6,7,5,6,3,2,2,2,1,1,0,1,2,2,5,4,4,3,2,0,3,9,15,15,13,9,7,4,5,0,2,2,2,0,0,0,0
2022-03-08 16:00:00,0,2,0,3,2,3,7,11,14,13,16,16,6,2,0,3,3,2,2,2,5,4,19,27,30,32,31,20,28,28,26,24,22,21,14,18,16,12,16,15,10,8,7,5,4,5,3,6,1,7,6,7,9,7,4,5,7,6,5,10,16,17,16,10,6,9,8,7,6,5,3,1,0,0,0
2022-03-08 17:00:00,2,2,1,2,0,0,7,7,9,19,22,17,6,5,4,6,5,4,2,0,3,1,2,4,12,15,16,18,20,15,14,15,20,24,20,16,14,11,12,11,7,7,4,3,0,6,2,7,8,9,5,8,5,7,5,2,4,4,6,13,21,17,13,7,6,4,6,5,1,5,4,3,0,0,0
2022-03-08 18:00:00,1,3,0,4,2,3,5,10,13,15,15,14,8,5,5,4,4,2,0,0,2,3,7,8,11,9,17,21,21,12,12,12,23,22,22,16,14,10,15,12,11,8,5,3,1,5,4,4,5,7,12,12,14,11,9,11,11,11,14,31,39,31,24,19,8,2,5,4,4,5,6,5,0,0,0
2022-03-08 19:00:00,1,2,0,3,0,0,5,4,5,7,5,9,6,4,0,5,4,2,2,0,3,2,3,4,5,7,9,8,8,13,12,13,15,20,17,12,6,4,5,3,6,7,3,2,3,5,3,6,5,6,4,4,4,4,3,4,6,3,5,27,45,41,35,19,13,10,12,10,5,6,3,0,1,0,0
2022-03-08 20:00:00,0,2,0,1,2,1,0,3,3,4,4,4,3,2,2,1,1,2,1,0,2,1,2,3,3,1,3,1,1,6,8,6,9,12,12,9,7,3,3,5,5,6,4,1,1,3,2,2,0,4,0,3,3,4,0,3,2,0,2,15,18,16,15,10,5,2,2,1,2,0,3,0,0,0,0
2022-03-08 21:00:00,1,2,2,1,1,0,1,2,2,4,5,3,1,1,0,0,0,0,0,0,0,1,0,1,2,6,11,4,8,13,8,13,12,11,10,6,2,3,7,6,4,4,2,0,1,3,0,2,0,3,0,0,4,2,0,2,1,2,1,14,17,13,12,7,3,1,2,1,3,0,1,0,0,0,0
2022-03-08 22:00:00,0,1,0,1,0,0,1,1,3,0,1,4,4,5,5,4,2,4,1,0,2,1,1,2,2,3,5,6,4,10,13,14,14,14,9,8,4,4,7,8,7,5,4,3,1,1,2,0,0,0,0,0,0,0,0,2,2,0,1,10,17,17,13,7,4,2,2,1,0,0,0,0,0,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,3,6,5,5,8,8,7,5,4,2,1,0,1,1,0,0,0,0,0,0,1,0,0,2,3,0,1,0,0,0,0,13,17,16,13,7,4,2,2,0,2,1,0,0,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,1,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,1,1,1,0,0,0,1,2,4,3,2,2,1,0,0,0,0,0,0,0,1,0,0,2,0,1,3,1,1,0,1,0,1,0,1,1,4,6,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,1,0,1,0,0,1,2,3,5,7,6,5,2,0,0,0,0,1,0,0,0,0,1,1,0,2,0,3,1,1,2,0,1,1,0,0,2,4,2,0,0,0,0,1,0,2,1,4,0,0,5,0,6,2,0,0,5,1,4,3,0,3,5,6,5,5,6,5,5,4,3,2,0,0
2022-03-09 07:00:00,0,1,0,2,0,0,1,2,5,8,0,6,4,1,0,0,0,0,0,0,0,0,0,1,3,2,2,1,0,1,0,0,1,0,0,0,0,2,3,2,2,0,0,0,0,1,0,0,0,0,0,1,2,2,3,0,3,0,2,2,4,1,6,5,3,2,2,1,3,0,3,0,2,0,0
2022-03-09 08:00:00,1,0,0,1,1,1,0,4,7,8,10,2,5,1,1,2,0,2,0,0,1,1,1,4,5,1,9,3,7,6,0,6,2,4,3,2,6,7,7,6,8,7,4,2,0,0,0,3,0,4,0,1,2,1,0,6,5,1,2,3,4,3,3,3,5,7,5,6,7,6,3,2,1,0,0
2022-03-09 09:00:00,0,0,0,1,0,2,1,1,6,7,6,5,2,1,0,0,1,0,2,1,1,2,1,2,3,3,4,7,3,8,5,4,5,2,5,6,5,9,12,11,7,1,0,6,4,1,0,1,2,3,0,0,2,2,0,1,3,2,0,2,5,0,5,3,1,2,4,5,8,4,4,3,1,0,0
2022-03-09 10:00:00,0,1,0,1,2,1,2,7,8,13,12,11,6,2,0,0,1,0,0,0,0,2,0,4,7,6,3,4,3,3,4,4,6,7,5,7,8,10,12,10,7,5,4,3,1,3,0,2,2,1,2,0,1,5,2,1,3,0,1,3,4,2,3,3,2,0,2,2,3,3,0,1,0,0,0
2022-03-09 11:00:00,1,3,0,4,0,0,2,6,16,22,22,17,6,2,0,0,1,1,2,0,3,1,5,9,12,8,9,9,8,8,11,11,8,7,6,3,5,6,8,7,5,4,3,0,2,2,3,1,5,7,2,8,9,6,7,10,8,0,2,8,6,3,3,5,5,3,4,5,6,0,2,0,0,0,0
2022-03-09 12:00:00,0,0,1,5,4,0,2,7,8,14,15,15,7,4,0,2,1,1,0,0,0,0,0,2,5,2,7,8,7,8,7,7,7,8,7,7,8,7,7,5,6,5,3,0,6,2,0,2,0,0,0,0,4,7,5,4,5,0,2,8,7,3,7,5,5,5,5,5,5,4,3,0,0,0,0
2022-03-09 13:00:00,0,0,1,2,1,0,0,4,5,10,10,9,4,4,2,3,0,3,2,1,0,1,4,7,8,2,9,10,5,5,5,5,7,9,7,10,9,8,9,7,5,6,5,3,4,2,2,2,3,4,0,2,3,5,5,4,3,3,2,3,6,5,4,3,4,6,2,7,8,6,1,0,0,0,0
2022-03-09 14:00:00,0,0,1,2,0,0,2,3,4,9,14,13,7,5,0,0,4,0,4,1,0,0,0,6,5,3,8,7,4,9,9,12,14,15,12,11,5,8,11,10,10,8,6,3,2,2,0,1,2,3,0,2,4,3,0,4,6,3,4,6,10,8,6,7,4,3,3,4,4,3,1,0,0,0,0
2022-03-09 15:00:00,0,1,2,5,4,5,3,6,9,10,14,13,12,10,0,9,8,3,7,9,5,4,10,9,9,8,10,6,12,18,19,15,15,15,14,12,7,7,8,7,6,7,6,3,2,5,3,2,0,1,0,3,5,7,7,0,3,6,4,9,14,10,9,6,4,3,2,0,3,1,2,0,0,0,0
2022-03-09 16:00:00,0,3,3,2,3,2,3,3,5,10,11,11,7,5,4,0,0,0,0,0,0,0,3,1,5,4,6,0,8,6,8,7,9,12,10,11,11,9,14,7,10,7,5,2,4,6,5,3,0,6,7,4,8,9,8,0,7,0,2,10,10,11,9,4,1,3,4,0,0,0,2,0,0,0,0
2022-03-09 17:00:00,2,1,4,7,0,6,4,4,9,19,22,21,14,12,10,4,3,1,0,1,1,2,2,3,7,9,11,0,12,12,19,18,17,18,16,13,4,7,7,4,8,4,7,1,0,6,6,7,8,6,9,0,6,8,6,9,10,7,4,11,16,14,12,5,6,3,5,7,8,6,1,0,0,0,0
2022-03-09 18:00:00,1,2,0,3,2,0,0,5,7,6,6,6,5,2,1,2,1,3,3,0,2,0,1,7,8,7,9,8,7,11,11,13,17,17,13,12,6,5,6,5,4,4,3,1,0,4,3,0,0,3,4,2,6,5,7,3,0,2,6,5,14,12,9,5,3,3,2,3,1,2,3,0,0,0,0
2022-03-09 19:00:00,1,2,0,3,0,0,3,3,1,5,0,4,3,2,0,4,1,3,1,0,2,1,0,2,4,2,7,3,4,9,11,10,10,13,14,11,10,8,5,4,4,5,3,4,0,2,0,0,0,1,0,0,1,0,0,0,2,0,0,5,7,7,6,5,4,4,3,4,2,0,0,0,0,0,0
2022-03-09 20:00:00,1,2,0,3,0,3,2,3,4,5,2,1,1,2,3,4,2,1,1,1,3,1,0,2,2,4,3,0,6,10,9,9,6,10,6,6,3,2,9,5,6,4,2,2,0,3,1,3,2,0,0,2,3,3,0,4,0,4,6,11,16,11,9,6,5,3,2,0,0,0,0,0,0,0,0
2022-03-09 21:00:00,0,0,0,4,2,0,1,1,3,4,0,3,3,6,0,3,4,3,0,0,0,0,0,0,1,3,5,2,4,6,7,8,7,8,7,4,3,4,6,8,5,6,2,4,0,1,0,0,1,2,2,0,1,0,0,0,3,10,2,15,19,17,14,6,3,0,0,0,1,0,2,1,0,0,0
2022-03-09 22:00:00,0,0,0,1,0,0,1,2,1,3,2,3,4,3,0,4,0,3,2,0,5,4,1,3,1,0,2,3,4,7,9,7,8,6,5,3,2,3,4,3,1,0,2,1,0,1,3,1,2,0,0,2,0,3,0,1,0,2,2,9,15,14,12,6,3,2,2,1,1,0,1,0,0,0,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,2,3,5,4,0,0,3,2,1,2,4,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9,17,7,16,9,6,3,4,2,1,0,0,0,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,0,0,2,1,0,2,2,5,9,11,9,4,1,0,0,0,0,0,0,0,1,2,5,6,3,0,0,0,2,1,1,2,2,3,3,2,5,5,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,0,1,0,1,0,0,0,3,11,15,16,13,10,2,0,1,0,0,0,0,0,0,0,2,3,5,0,0,4,1,2,3,2,1,0,6,2,9,11,7,4,3,2,0,0,0,0,2,2,1,0,3,4,5,3,3,4,0,2,6,7,2,5,5,7,7,4,6,9,10,2,1,0,0,0
2022-03-10 07:00:00,0,4,5,6,5,3,0,6,23,30,31,29,12,5,4,1,0,3,2,3,3,2,4,12,20,11,12,4,10,10,10,3,4,6,9,13,17,28,34,28,13,12,11,9,5,6,0,2,7,2,3,3,7,9,3,6,5,5,3,6,10,10,6,9,7,6,5,6,12,13,6,3,4,0,0
2022-03-10 08:00:00,1,4,5,6,6,4,3,13,23,31,36,31,16,9,7,5,3,2,1,2,1,0,2,8,10,11,15,14,15,14,13,17,16,16,20,22,26,38,41,36,28,24,15,10,6,2,0,5,8,9,8,7,9,13,11,12,14,9,12,16,29,21,17,14,13,11,6,6,12,13,4,3,2,0,0
2022-03-10 09:00:00,1,2,0,6,5,4,4,7,13,22,24,23,9,7,5,0,2,2,0,0,1,2,1,3,5,7,8,9,9,6,4,4,5,5,3,4,4,8,11,8,9,8,7,5,4,3,3,3,5,4,5,3,8,7,7,8,10,2,9,9,11,9,5,4,4,3,5,3,4,1,0,2,1,0,0
2022-03-10 10:00:00,0,1,1,3,2,1,2,7,12,14,13,11,5,3,1,3,1,1,0,0,1,0,1,6,10,13,11,6,9,4,5,5,7,7,6,7,8,8,10,6,11,8,6,3,0,3,0,0,2,3,3,4,4,6,5,6,5,4,4,5,6,5,3,5,3,4,6,6,8,7,2,1,0,0,0
2022-03-10 11:00:00,2,2,3,1,2,0,4,4,7,13,13,11,6,4,2,1,0,0,0,1,1,0,2,4,6,5,4,5,3,4,5,5,6,6,5,5,6,7,7,6,6,7,4,3,2,2,0,2,3,3,0,0,3,4,3,4,4,0,2,6,8,3,5,4,3,1,4,5,2,0,1,0,0,0,0
2022-03-10 12:00:00,0,2,0,1,3,0,2,4,6,10,12,10,5,2,0,1,1,1,0,0,1,4,7,2,7,6,9,4,8,5,5,6,7,7,5,4,4,6,7,5,7,6,3,3,2,4,0,3,2,4,5,1,3,3,2,1,2,4,0,7,11,8,8,6,7,4,4,4,4,2,2,1,0,0,0
2022-03-10 13:00:00,0,2,1,3,0,2,3,5,9,13,16,14,8,7,4,6,5,4,0,1,0,0,2,2,4,5,9,8,7,8,10,7,11,12,9,8,8,7,9,9,8,5,5,3,2,2,3,2,2,3,1,5,6,2,3,0,3,5,2,12,21,15,13,8,6,5,4,4,5,4,3,2,0,0,0
2022-03-10 14:00:00,1,2,0,3,0,0,4,6,3,8,8,7,4,4,0,2,1,0,0,4,5,4,5,4,9,10,8,11,13,10,10,5,8,11,10,9,4,8,12,10,11,11,7,6,7,5,1,3,4,6,5,4,2,4,2,1,4,0,2,5,13,11,9,6,4,0,2,0,0,0,0,0,0,0,0
2022-03-10 15:00:00,2,3,0,1,1,4,3,3,10,12,13,10,6,5,0,2,3,3,2,1,5,4,3,5,8,7,10,6,9,17,16,15,11,10,9,9,6,5,11,12,13,9,7,4,3,5,3,1,2,3,0,0,3,1,1,3,4,0,0,8,12,9,12,8,4,3,6,5,2,4,5,3,2,0,0
2022-03-10 16:00:00,0,2,5,1,0,1,4,6,10,21,20,16,6,3,0,4,2,3,2,0,2,2,14,20,21,10,22,8,23,16,16,15,20,22,16,13,10,7,7,8,7,7,5,2,2,3,2,2,3,5,0,4,4,6,7,8,9,1,5,14,20,18,17,12,10,6,6,4,7,6,3,1,0,0,0
2022-03-10 17:00:00,2,2,0,3,3,1,5,8,9,11,12,12,7,3,0,2,1,3,2,0,2,1,2,4,8,8,8,7,10,14,14,13,18,21,19,16,13,13,11,10,9,7,5,6,2,4,0,4,4,3,2,4,7,6,0,6,5,5,9,16,22,21,14,6,4,3,5,5,3,4,0,1,0,0,0
2022-03-10 18:00:00,1,2,3,4,2,2,6,12,14,14,15,16,7,8,8,5,6,5,2,0,5,0,8,9,17,16,21,19,14,18,20,20,23,22,19,15,9,6,10,8,10,8,4,2,1,5,4,5,5,0,7,9,10,10,9,10,10,11,12,25,28,22,16,9,6,5,4,5,4,3,1,1,0,0,0
2022-03-10 19:00:00,2,3,0,4,0,2,4,5,6,8,8,9,4,3,5,0,0,6,2,1,1,0,2,4,3,3,7,10,18,20,20,18,19,20,18,14,6,5,5,4,5,4,3,2,0,4,3,4,2,1,5,0,5,4,6,7,6,6,7,26,40,38,27,16,12,7,5,3,2,2,2,1,0,0,0
2022-03-10 20:00:00,0,1,0,1,3,1,4,2,3,4,5,5,3,4,0,1,5,4,3,0,1,4,3,0,2,4,6,0,7,9,12,11,13,15,13,12,9,6,6,5,6,7,5,4,3,3,0,2,1,4,0,1,1,2,2,3,0,2,0,12,17,16,12,8,4,2,2,1,6,0,2,0,0,0,0
2022-03-10 21:00:00,3,1,2,1,0,0,0,1,3,4,3,4,5,4,0,0,3,1,2,0,0,0,1,4,3,1,4,4,0,6,5,5,8,10,8,6,5,4,4,1,6,4,4,3,1,1,0,1,0,1,3,0,0,2,0,0,0,3,2,14,17,16,14,7,4,3,2,1,0,0,5,0,0,0,0
2022-03-10 22:00:00,0,1,1,0,0,0,1,0,2,3,1,3,3,4,3,0,2,0,1,2,0,1,0,1,2,2,6,5,6,6,9,9,10,12,11,8,5,5,6,2,3,0,2,1,0,3,4,1,0,0,0,3,0,2,0,0,0,0,1,12,18,16,13,8,6,1,0,1,1,0,0,0,0,0,0
2022-03-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,8,8,2,7,2,1,2,1,2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,10,13,11,11,6,2,2,0,1,0,1,0,0,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,0,0,0,1,0,0,2,6,8,9,8,4,0,0,0,0,0,0,0,0,1,2,3,4,4,0,0,2,1,0,2,3,0,2,3,0,5,7,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,1,1,0,3,2,1,0,5,10,14,17,15,8,2,0,0,0,0,0,0,0,0,1,2,4,3,0,1,1,1,2,0,2,3,2,3,5,6,7,6,5,5,4,2,3,1,0,2,3,0,0,2,4,5,2,6,4,4,4,3,5,4,3,4,5,6,5,4,6,5,2,2,1,0,0
2022-03-11 07:00:00,0,2,3,7,3,5,4,9,27,36,38,31,14,9,7,6,2,3,2,3,0,4,5,11,17,15,17,12,16,14,14,5,3,4,7,13,18,27,30,28,17,3,4,15,4,7,4,9,9,8,7,6,9,8,7,9,9,5,8,9,14,15,5,12,11,7,5,4,6,6,3,2,1,0,0
2022-03-11 08:00:00,0,7,8,4,5,3,2,9,18,30,36,30,12,6,2,2,1,1,1,2,2,2,2,7,14,16,10,15,13,7,6,7,9,12,12,18,21,28,32,24,23,23,14,8,4,2,3,3,4,5,7,5,9,13,11,14,17,13,14,19,33,25,24,22,19,14,6,4,9,3,7,2,1,0,0
2022-03-11 09:00:00,1,3,0,5,4,5,4,10,14,25,27,24,12,8,1,7,4,0,1,5,1,3,2,5,7,3,4,4,6,6,7,5,5,7,6,7,7,11,14,11,10,7,6,4,3,3,2,1,4,5,0,3,4,6,5,5,7,4,6,10,12,9,8,7,6,3,3,0,8,7,2,0,0,0,0
2022-03-11 10:00:00,0,0,0,1,0,0,3,7,9,14,15,14,7,3,2,0,0,0,0,0,1,0,1,4,7,6,8,9,8,5,7,6,6,6,5,5,3,5,11,9,7,9,7,6,3,1,1,4,0,2,3,4,5,6,5,8,8,7,5,6,7,6,3,2,5,3,3,3,4,3,1,0,0,0,0
2022-03-11 11:00:00,0,0,0,1,0,1,2,5,8,12,8,11,7,3,4,2,1,0,0,0,1,2,4,6,12,13,15,16,15,10,10,7,9,10,8,9,9,5,9,8,7,5,6,2,4,2,1,1,1,3,2,3,4,5,3,5,6,2,4,8,7,6,5,2,3,0,5,0,5,5,3,1,0,0,0
2022-03-11 12:00:00,0,1,2,1,2,0,4,5,7,7,9,8,4,4,0,0,1,2,3,2,0,1,4,6,8,7,4,3,6,7,7,9,7,7,7,6,5,11,10,8,8,7,4,4,3,3,0,3,1,4,0,0,2,4,2,1,3,3,0,11,17,14,9,5,5,5,4,5,3,5,2,1,0,0,0
2022-03-11 13:00:00,0,1,2,0,2,2,3,5,9,12,12,10,5,2,1,1,0,0,0,1,2,4,6,7,9,8,3,7,6,7,12,12,16,15,14,11,9,7,9,7,6,5,4,2,1,2,3,1,0,3,2,2,3,3,4,5,1,6,4,9,18,16,12,7,6,2,3,2,4,3,1,2,0,0,0
2022-03-11 14:00:00,3,2,3,4,1,2,5,5,6,8,7,7,3,4,0,0,3,0,1,0,5,7,7,10,11,10,11,14,13,16,19,18,12,16,13,7,13,11,7,7,6,5,4,2,2,4,0,4,4,5,4,0,5,3,4,3,4,1,3,5,7,6,5,4,4,3,3,4,5,2,3,0,2,0,0
2022-03-11 15:00:00,0,1,1,2,3,0,4,6,9,11,13,12,6,5,0,2,3,2,1,0,1,0,2,5,7,6,8,10,7,6,10,16,19,21,19,15,13,10,8,6,6,5,4,4,2,3,2,2,1,2,0,1,5,1,2,3,4,4,0,11,14,11,10,7,8,5,9,7,7,6,4,1,0,0,0
2022-03-11 16:00:00,0,1,0,1,1,2,6,9,10,12,13,10,5,2,1,2,0,1,2,1,2,3,13,17,22,23,27,5,23,15,17,18,18,19,13,15,12,13,21,18,11,11,7,2,1,3,2,3,2,0,4,8,9,10,8,7,5,4,5,11,12,9,14,11,11,13,10,8,7,5,4,3,2,0,0
2022-03-11 17:00:00,2,1,0,2,0,3,4,6,13,18,21,18,9,5,5,4,3,4,3,1,3,5,7,11,16,14,23,25,25,15,18,15,21,22,19,19,16,12,14,12,7,9,5,3,2,3,0,4,6,3,7,5,8,7,4,8,6,5,9,14,19,16,14,10,4,6,9,5,10,5,3,1,0,0,0
