Unnamed: 0,1_영인운수차고지,2_대한항공.메이필드호텔,3_강서면허시험장.메이필드호텔,4_강서면허시험장.메이필드호텔,5_외발산신광명마을,6_신월5동주민센터.신월중학교,7_신화중학교,8_강서구청소년상담복지센터,9_화곡역,10_화곡역.현대주유소,11_까치산역4번출구,12_화곡동유림아파트,13_강서한방병원,14_보람쉬움아파트.신영시장,15_서서울호수공원,16_과학수사연구소입구,17_경창빌딩,18_강신중학교,19_서부트럭터미널.신정동일하이빌아파트,20_신정현대아파트.서부트럭터미널,21_개봉1동사거리,22_개봉고가,23_개봉역,24_철산리버빌아파트,25_구일우성아파트,26_디지털단지입구,27_디지털3단지.롯데정보통신,28_디지털3단지운동장,29_디지털3단지.(주)로옴코리아,30_가산디지털단지역,31_가산디지털단지역1호선,32_에이스하이엔드타워5차,33_구일우성아파트,34_철산리버빌아파트,35_개봉역,36_개봉1동사거리.개봉푸르지오아파트,37_신정학마을아파트,38_서부트럭터미널.신정동일하이빌아파트,39_강신중학교,40_신월동남부주유소,41_국립과학수사연구소입구,42_서서울호수공원,43_보람쉬움아파트,44_강서한방병원,45_화곡동유림아파트,46_까치산역2번출구,47_화곡역,48_화곡푸르지오,49_신화중학교,50_신월5동주민센터.신월중학교,51_신월중학교입구,52_외발산신광명마을,53_강서면허시험장.메이필드호텔,54_외발산신광명마을,55_영인운수차고지
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,0,1,0,0,0,2,0,0,4,7,9,13,7,0,0,13,12,10,11,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,0,1,2,0,4,3,4,3,3,5,5,8,8,8,9,10,12,11,13,14,12,17,13,12,15,13,11,9,1,0,1,2,1,5,6,8,4,9,7,9,10,13,12,8,1,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,0,0,0,0,0,2,4,2,3,4,10,7,8,11,13,16,18,20,19,20,20,16,12,8,11,8,2,10,6,5,4,3,4,3,7,8,7,6,4,5,4,5,15,22,22,11,7,1,2,0,0,1,0,0,0
2022-03-30 07:00:00,0,0,1,0,1,6,11,8,3,5,14,15,18,19,29,25,26,25,24,25,30,36,34,19,28,14,13,10,8,4,5,4,7,7,12,16,18,15,14,12,10,20,32,46,44,37,22,6,5,10,2,2,1,0,0
2022-03-30 08:00:00,0,0,2,0,3,3,5,7,7,4,18,19,20,23,22,33,31,32,32,27,30,28,25,0,23,28,24,22,10,30,31,10,9,11,30,28,27,21,18,15,16,25,40,46,36,8,5,5,4,3,5,2,2,0,0
2022-03-30 09:00:00,0,0,0,0,1,3,2,5,3,5,18,5,14,15,13,12,12,13,14,11,24,21,16,17,17,17,18,17,8,13,15,3,2,2,4,8,9,3,8,6,7,7,17,32,30,6,2,3,2,1,0,0,0,0,0
2022-03-30 10:00:00,1,0,2,2,3,3,4,4,3,5,9,7,5,7,8,10,9,9,8,11,11,12,12,6,6,4,6,13,12,7,8,2,4,1,10,10,12,10,9,8,8,9,12,13,11,7,3,2,1,0,1,0,0,0,0
2022-03-30 11:00:00,0,0,2,0,2,0,0,2,3,4,7,3,8,7,7,8,10,10,10,7,11,9,8,7,8,8,10,9,3,3,5,5,4,5,5,4,6,5,5,5,7,9,11,16,11,4,3,2,1,1,1,0,0,0,0
2022-03-30 12:00:00,1,0,2,1,4,5,6,5,5,7,8,7,6,10,12,8,7,8,5,7,9,8,6,5,7,8,5,7,6,6,7,6,9,8,15,17,21,21,20,17,8,13,15,20,16,5,2,2,1,3,1,2,0,0,0
2022-03-30 13:00:00,0,0,2,0,0,6,11,14,3,5,10,7,6,8,9,9,2,10,10,11,11,8,7,5,6,6,3,7,6,4,5,5,4,3,7,10,12,12,7,9,9,8,10,10,9,6,5,3,0,0,0,0,0,0,0
2022-03-30 14:00:00,0,1,2,1,3,3,9,11,7,11,16,12,6,5,4,4,1,0,3,4,6,3,4,5,3,4,3,0,3,4,7,0,0,6,5,6,8,7,5,6,9,8,8,12,11,7,3,0,0,4,0,2,0,0,0
2022-03-30 15:00:00,0,1,4,5,4,23,24,22,21,21,18,11,9,10,9,11,10,8,11,6,4,2,5,3,6,0,8,3,9,10,11,10,12,0,15,12,17,21,16,12,11,11,10,9,8,6,5,4,3,2,1,0,0,0,0
2022-03-30 16:00:00,0,0,4,6,0,4,7,5,8,5,24,21,14,11,14,13,12,15,12,11,11,12,8,5,6,5,0,6,11,16,18,20,19,3,27,24,22,20,17,19,15,17,17,16,15,13,8,2,2,0,1,1,0,0,0
2022-03-30 17:00:00,0,3,5,6,3,2,5,7,7,12,32,28,19,13,15,15,0,14,16,17,17,11,7,6,7,10,3,11,15,23,29,27,28,28,35,33,35,35,31,28,22,22,20,14,14,6,4,2,1,0,0,0,0,0,0
2022-03-30 18:00:00,0,0,2,3,0,4,5,6,10,15,56,47,27,22,21,21,25,26,23,19,20,15,12,11,10,10,13,20,36,52,56,62,61,0,45,39,40,40,32,28,24,19,21,24,21,15,12,9,6,6,3,0,0,0,0
2022-03-30 19:00:00,0,1,0,0,3,4,6,4,6,8,43,39,18,7,7,11,0,10,6,10,9,4,1,0,2,0,5,7,10,26,34,34,32,24,33,34,32,30,26,21,19,15,15,14,8,8,9,8,5,5,3,1,0,0,0
2022-03-30 20:00:00,0,0,1,0,0,1,0,2,3,5,18,16,10,10,10,7,0,8,10,11,11,7,5,4,2,0,5,5,10,17,26,16,25,24,25,23,23,21,21,19,18,12,12,12,9,6,5,2,1,0,0,0,1,0,0
2022-03-30 21:00:00,0,0,1,2,0,3,0,2,4,6,15,16,12,8,8,6,6,5,4,0,3,1,3,0,0,1,0,4,2,16,17,14,10,13,19,15,13,12,12,9,12,9,8,8,7,6,5,4,0,3,2,1,0,0,0
2022-03-30 22:00:00,0,0,0,1,0,3,0,4,6,9,21,18,12,9,7,8,2,9,7,7,8,3,5,5,1,5,4,2,6,13,17,14,18,15,18,15,14,15,14,13,11,9,7,10,8,4,7,6,2,3,2,0,0,0,0
2022-03-30 23:00:00,0,0,0,0,0,0,0,0,1,5,22,19,16,8,6,3,2,0,0,3,4,3,3,0,3,0,0,4,3,12,13,13,13,10,16,14,13,11,10,8,8,8,4,6,4,4,3,2,0,2,0,0,0,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,0,0,0,0,0,0,1,0,2,2,9,11,14,9,14,15,17,15,14,0,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,0,0,0,0,1,3,4,2,3,7,7,7,8,9,9,10,11,12,14,15,15,19,20,0,17,14,12,11,6,2,3,2,3,2,6,12,0,0,12,10,9,7,10,10,11,6,1,0,0,0,0,0,0,0,0
2022-03-31 06:00:00,0,0,0,0,0,4,3,5,3,5,7,9,8,13,15,17,18,21,26,26,29,15,12,11,14,12,11,12,10,2,3,2,3,3,5,8,8,4,10,10,3,12,22,25,22,6,3,0,1,1,0,0,0,0,0
2022-03-31 07:00:00,0,0,3,0,2,7,11,16,4,6,9,13,21,25,32,31,32,34,30,36,37,28,27,15,23,19,0,17,9,7,7,6,7,8,10,11,13,12,12,10,8,14,23,39,34,18,20,16,18,6,3,1,1,0,0
2022-03-31 08:00:00,0,0,0,1,0,8,11,9,7,4,13,14,21,20,20,35,34,34,32,31,34,27,27,22,27,30,24,21,11,40,36,11,12,13,17,19,26,25,20,17,13,23,39,50,44,6,7,5,3,4,5,2,0,0,0
2022-03-31 09:00:00,0,0,0,0,0,3,7,5,4,3,8,6,7,12,16,17,15,20,23,24,24,23,22,19,12,21,20,16,8,15,13,3,5,0,13,13,15,12,6,11,10,11,17,31,28,7,3,0,0,1,0,1,0,0,0
2022-03-31 10:00:00,0,0,1,2,0,3,0,3,1,3,6,7,3,5,6,11,12,10,9,10,4,6,5,5,6,5,3,1,2,7,8,6,7,6,8,7,7,6,5,5,4,6,9,13,12,5,3,0,3,0,2,0,0,0,0
2022-03-31 11:00:00,0,0,1,0,2,1,5,6,3,4,6,8,7,10,7,9,6,10,7,9,7,7,6,4,2,6,2,4,3,2,2,1,0,0,4,4,5,7,0,1,6,7,10,9,11,3,5,4,3,3,2,1,0,0,0
2022-03-31 12:00:00,0,0,1,0,2,3,4,5,2,6,5,5,5,6,5,6,4,7,6,6,7,7,6,5,0,4,3,4,3,5,3,6,2,7,7,9,6,9,3,6,7,8,13,15,14,4,2,3,2,1,2,0,0,0,0
2022-03-31 13:00:00,0,0,1,2,4,2,3,3,4,5,10,9,7,7,6,8,0,4,5,9,4,5,5,1,2,7,6,5,4,8,10,13,14,0,9,9,0,11,8,12,10,12,14,13,16,6,2,0,1,2,0,1,1,0,0
2022-03-31 14:00:00,0,0,2,0,3,5,6,5,3,5,17,14,10,8,6,7,7,0,7,7,6,5,5,6,0,5,0,6,3,7,10,12,10,5,11,10,11,0,10,9,7,7,9,10,9,8,6,4,2,3,2,0,0,0,0
2022-03-31 15:00:00,0,1,2,0,0,1,5,1,5,5,15,12,10,8,8,6,0,8,9,10,10,4,6,5,3,2,0,6,6,14,17,18,24,23,22,23,21,23,19,13,12,15,8,20,20,6,5,3,2,2,0,1,0,0,0
2022-03-31 16:00:00,0,0,3,0,0,22,24,22,21,19,22,15,12,12,13,9,6,12,8,8,12,9,6,5,4,3,1,3,5,14,17,18,16,17,14,14,16,16,16,16,14,13,14,16,12,8,6,3,3,4,3,0,0,0,0
2022-03-31 17:00:00,0,5,6,7,3,8,5,6,10,11,26,19,17,15,13,14,10,11,12,11,14,13,8,0,6,2,0,8,11,21,24,27,18,19,28,27,30,26,22,20,17,16,11,8,10,10,7,6,2,3,1,0,0,0,0
2022-03-31 18:00:00,0,1,3,2,4,4,5,7,10,15,47,43,26,13,10,10,10,9,11,12,12,12,9,8,6,5,10,15,23,33,34,37,37,36,46,45,42,39,34,32,19,15,20,19,17,9,14,12,9,4,3,0,0,0,0
2022-03-31 19:00:00,0,1,3,0,4,9,11,13,13,16,42,38,22,13,9,11,8,13,12,12,7,5,4,1,3,1,6,6,17,28,31,34,29,10,35,39,38,40,34,29,28,25,24,21,13,8,10,10,8,4,2,1,0,0,0
2022-03-31 20:00:00,0,1,0,0,0,2,0,1,3,7,36,34,15,11,4,5,5,6,4,4,5,4,2,4,1,0,5,3,8,15,23,26,22,21,21,21,17,18,10,15,13,14,13,7,6,5,6,4,3,0,0,0,0,0,0
2022-03-31 21:00:00,0,2,3,0,4,0,1,2,7,8,30,24,12,8,7,9,8,9,8,8,6,5,4,4,3,3,3,1,6,12,14,6,5,0,21,22,14,15,20,20,17,13,12,9,4,5,6,5,3,4,1,3,0,0,0
2022-03-31 22:00:00,0,0,0,1,0,1,0,2,3,5,19,16,10,6,5,5,5,4,0,5,9,5,5,0,4,3,1,2,3,18,20,21,21,20,24,24,22,21,18,16,12,10,10,7,7,7,4,3,2,1,0,1,0,0,0
2022-03-31 23:00:00,0,0,0,0,0,1,2,3,5,8,16,13,13,8,5,5,3,2,0,4,4,2,4,3,0,0,0,1,2,22,24,28,23,22,17,15,12,11,9,8,7,5,4,5,3,7,3,2,1,3,1,0,0,0,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,0,0,0,0,0,0,2,0,1,4,10,11,15,0,0,13,14,13,12,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,0,0,2,0,0,4,3,2,3,4,4,4,7,9,8,10,11,12,11,12,11,13,16,5,6,15,12,9,4,6,3,2,4,1,6,9,10,3,8,7,8,4,11,11,9,9,0,0,0,0,0,0,0,0,0
2022-04-01 06:00:00,0,0,1,0,0,4,4,1,2,3,9,10,11,13,14,18,11,18,20,19,20,17,12,9,11,8,7,9,7,1,7,0,8,3,9,10,4,6,4,7,4,8,15,18,19,8,5,4,4,3,2,1,0,0,0
2022-04-01 07:00:00,0,0,0,0,2,4,8,7,4,5,10,14,18,21,25,30,31,30,29,32,34,27,25,20,24,20,20,19,11,8,8,4,5,4,16,21,19,20,19,17,15,21,32,52,47,16,15,8,2,8,5,2,1,0,0
2022-04-01 08:00:00,0,0,2,0,0,8,10,11,6,5,15,16,17,22,24,25,26,28,28,29,29,33,31,32,26,29,22,19,10,15,18,10,7,8,17,17,15,16,17,16,16,26,36,51,48,13,7,7,5,4,4,2,0,0,0
2022-04-01 09:00:00,0,0,0,0,1,3,0,4,2,3,7,6,6,9,11,12,14,14,14,16,20,19,18,24,23,18,13,20,10,17,25,6,7,3,10,12,12,4,1,10,11,9,13,18,20,6,7,6,0,5,1,2,0,0,0
2022-04-01 10:00:00,0,0,0,1,3,0,5,4,4,5,7,6,7,8,8,8,5,9,10,7,11,7,6,4,5,3,4,5,4,8,7,4,4,6,9,10,9,8,7,7,7,10,11,11,12,4,2,0,0,3,1,3,1,0,0
2022-04-01 11:00:00,0,0,3,6,0,6,6,6,6,5,11,12,11,11,17,16,15,19,14,13,7,6,6,5,0,5,5,6,4,3,2,3,3,4,7,10,9,8,7,6,8,12,14,17,17,9,4,3,0,2,0,0,0,0,0
2022-04-01 12:00:00,0,0,0,1,0,3,5,0,3,3,7,9,11,14,13,12,10,10,19,21,21,17,13,6,12,8,11,11,10,4,6,0,7,5,7,8,11,6,3,8,6,6,7,13,14,6,4,2,3,2,1,1,1,0,0
2022-04-01 13:00:00,0,1,2,3,1,4,5,4,5,5,9,8,6,8,7,10,12,11,12,13,12,9,7,7,6,0,0,8,8,5,8,9,6,4,8,8,7,3,5,6,8,9,9,16,12,6,5,3,3,2,1,0,0,0,0
2022-04-01 14:00:00,0,0,2,4,5,7,10,11,6,4,18,15,9,6,7,7,8,10,12,12,10,10,8,7,8,4,8,2,6,6,7,6,7,4,8,13,15,14,11,12,12,19,23,12,14,7,8,10,7,6,4,0,0,0,0
2022-04-01 15:00:00,0,0,0,0,2,4,2,1,4,6,17,16,12,10,11,11,10,11,11,8,10,9,5,4,3,0,4,3,4,10,10,12,17,14,14,13,12,18,18,15,14,15,16,22,22,7,9,7,5,2,0,1,0,0,0
2022-04-01 16:00:00,0,1,6,7,4,26,9,23,22,24,20,21,19,16,16,16,14,11,16,18,20,13,7,5,4,0,1,5,7,16,21,24,21,21,21,16,15,23,18,15,11,8,13,14,11,4,6,4,7,2,1,1,0,0,0
2022-04-01 17:00:00,0,3,5,6,7,9,8,8,12,8,21,21,16,16,16,15,14,17,14,16,17,14,7,6,5,3,9,8,15,26,28,39,27,36,39,31,32,30,29,26,21,22,24,18,16,6,4,0,2,2,1,0,0,0,0
2022-04-01 18:00:00,0,1,1,2,0,3,5,8,9,15,37,29,21,25,28,27,29,33,32,32,27,19,16,15,3,15,18,18,18,21,26,25,24,25,23,33,32,29,26,26,24,16,16,23,21,14,10,7,6,4,1,1,0,0,0
2022-04-01 19:00:00,0,0,0,0,4,6,5,7,10,9,48,43,24,14,11,11,5,9,8,7,7,5,6,5,2,2,4,7,13,27,29,30,26,25,31,27,23,23,24,23,18,14,14,14,11,8,5,6,3,2,1,0,0,0,0
2022-04-01 20:00:00,0,0,2,0,0,1,0,0,3,5,24,21,11,7,5,7,7,8,7,5,4,4,3,2,2,1,0,2,3,6,7,7,7,0,16,26,22,19,17,15,12,13,12,13,10,12,4,2,1,0,0,0,0,0,0
2022-04-01 21:00:00,0,0,1,2,0,1,2,2,3,4,8,9,9,8,7,8,5,11,13,14,13,7,3,1,2,3,0,0,3,5,4,6,7,7,9,10,11,12,6,7,6,7,8,7,4,4,3,2,1,1,0,0,0,0,0
2022-04-01 22:00:00,1,1,0,0,0,2,0,3,6,9,25,22,14,8,6,6,4,6,8,7,10,7,7,7,6,3,5,0,5,7,10,11,10,9,16,17,15,17,17,15,12,17,12,11,8,5,4,3,1,2,0,0,1,0,0
2022-04-01 23:00:00,0,0,0,0,0,1,0,0,4,9,13,12,12,7,5,0,6,4,7,6,5,3,2,2,1,0,0,2,5,20,21,19,20,19,18,17,20,19,16,14,9,8,8,8,5,3,4,2,0,1,0,0,0,0,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 04:00:00,0,0,0,0,0,0,1,0,4,5,9,11,13,14,14,0,0,0,13,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 05:00:00,0,0,0,0,0,2,4,2,0,3,5,8,8,9,8,7,8,9,11,11,12,15,13,12,11,8,4,1,4,2,3,0,0,0,5,7,7,0,8,7,6,7,8,7,3,2,1,0,0,0,0,0,0,0,0
2022-04-02 06:00:00,0,0,0,0,0,1,2,3,2,4,5,3,4,4,7,7,8,10,8,8,13,7,6,4,3,0,4,3,2,2,2,0,0,3,5,6,5,0,0,3,3,3,7,8,9,3,3,0,3,0,0,0,1,0,0
2022-04-02 07:00:00,0,0,0,0,1,3,4,2,2,2,5,5,7,6,6,7,7,9,10,11,12,8,6,4,3,3,1,4,2,3,1,1,2,0,2,3,5,4,0,0,5,5,6,11,10,4,3,3,2,1,1,1,0,0,0
2022-04-02 08:00:00,0,1,1,0,0,2,4,3,3,2,6,5,5,7,9,14,8,14,14,11,9,8,5,0,4,3,3,2,5,3,5,4,5,6,10,10,10,12,8,10,7,7,13,17,15,6,1,0,0,2,0,0,0,0,0
2022-04-02 09:00:00,1,0,0,0,2,4,5,4,5,7,3,7,9,8,6,10,9,9,8,0,0,7,5,0,3,0,0,4,3,2,4,6,6,2,10,12,13,14,11,11,11,9,9,16,17,5,3,2,1,0,1,0,0,0,0
2022-04-02 10:00:00,0,0,0,2,1,4,7,5,5,7,9,5,12,11,12,14,13,12,8,11,12,5,2,3,4,0,3,0,2,6,5,2,4,7,10,7,6,5,4,4,5,6,11,20,17,6,3,1,0,0,0,0,0,0,0
2022-04-02 11:00:00,0,0,1,0,2,4,4,5,3,1,10,6,6,7,5,8,9,10,11,10,15,9,7,9,4,6,0,9,8,4,5,5,6,4,8,12,17,15,14,12,11,15,19,26,21,8,5,3,2,3,0,0,0,0,0
2022-04-02 12:00:00,0,0,0,0,0,3,3,0,3,9,12,13,12,9,8,8,0,7,2,9,10,8,7,7,2,8,0,9,10,6,9,5,10,7,14,12,9,11,9,10,11,11,11,18,19,8,4,4,0,4,3,2,0,0,0
2022-04-02 13:00:00,0,0,2,0,3,3,5,6,5,7,13,9,7,6,7,7,8,9,12,11,13,11,7,5,4,1,0,6,7,9,10,11,12,9,16,21,23,24,21,19,16,17,17,18,18,16,10,6,4,1,0,0,0,0,0
2022-04-02 14:00:00,0,0,0,0,1,2,0,2,3,6,13,12,10,11,9,16,18,11,17,17,21,13,7,8,9,10,8,8,1,6,4,3,8,4,13,15,10,15,12,12,12,8,11,20,19,7,4,3,2,0,0,0,0,0,0
2022-04-02 15:00:00,0,0,2,0,1,3,4,4,6,7,14,17,11,10,8,10,11,10,10,12,14,8,7,6,0,0,1,5,6,6,10,0,9,8,12,14,14,14,15,16,14,11,14,24,22,10,3,2,1,0,0,0,0,0,0
2022-04-02 16:00:00,0,0,0,1,0,3,4,7,5,6,17,20,16,17,15,16,14,16,15,19,17,12,5,1,7,0,3,8,7,11,13,5,14,15,24,23,19,19,15,13,15,14,18,18,17,6,3,2,2,2,1,0,0,0,0
2022-04-02 17:00:00,0,0,2,4,0,6,7,6,6,7,18,19,15,12,9,8,7,7,9,7,8,7,3,4,0,2,3,1,5,8,12,14,6,8,24,24,21,22,20,16,15,14,14,18,16,10,7,6,3,2,0,0,0,0,0
2022-04-02 18:00:00,0,0,0,0,1,4,8,12,8,11,29,25,15,13,12,8,7,0,7,7,5,4,4,0,2,1,3,2,6,11,13,0,11,8,18,17,23,21,18,17,13,17,16,17,17,11,7,5,2,3,1,0,0,0,0
2022-04-02 19:00:00,0,0,1,0,2,2,2,3,5,9,20,14,9,8,8,9,8,8,7,6,7,7,3,0,2,0,3,4,1,13,17,0,16,3,16,17,13,11,9,9,10,14,12,13,14,8,3,2,1,0,2,0,0,0,0
2022-04-02 20:00:00,0,0,0,3,2,1,0,3,5,7,21,18,12,11,11,12,8,9,11,10,9,6,5,3,4,2,6,0,3,5,11,6,10,3,18,16,17,16,17,11,5,2,4,4,3,5,6,2,4,3,2,0,0,0,0
2022-04-02 21:00:00,0,0,1,2,0,0,1,2,6,8,13,10,13,6,5,6,6,4,6,5,7,3,4,0,2,0,0,0,1,7,8,6,5,6,10,12,13,12,12,10,6,8,9,9,7,3,4,0,3,1,0,0,0,0,0
2022-04-02 22:00:00,0,0,0,1,0,2,3,4,5,6,20,18,13,6,5,7,4,5,7,0,7,4,1,0,0,0,0,2,3,6,9,0,7,0,10,10,9,9,3,9,7,5,5,10,6,4,5,3,3,1,2,0,0,0,0
2022-04-02 23:00:00,0,0,0,0,0,0,2,0,3,3,22,22,13,7,6,4,2,5,3,4,5,3,3,2,2,0,0,0,1,6,9,8,9,6,19,22,21,19,15,13,10,7,6,4,5,6,3,2,1,2,2,0,0,0,0
2022-04-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 04:00:00,0,0,0,0,0,0,0,0,0,0,2,3,4,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 05:00:00,0,0,0,0,0,0,2,1,3,2,3,2,2,0,4,6,0,5,4,3,2,4,3,0,2,0,0,2,1,3,4,0,3,1,3,3,0,0,3,2,2,3,4,5,4,0,0,0,0,0,0,0,0,0,0
2022-04-03 06:00:00,0,0,0,0,1,0,1,0,0,0,3,2,4,4,3,5,0,4,4,4,0,5,6,0,0,3,0,0,5,1,0,0,2,1,2,4,0,0,3,2,5,5,5,8,5,4,1,0,0,0,0,0,0,0,0
2022-04-03 07:00:00,0,0,0,0,0,2,4,0,2,2,5,6,4,3,4,5,0,4,5,5,5,3,1,0,0,0,0,0,1,2,1,0,0,0,1,1,0,2,0,0,0,2,5,5,2,2,0,0,0,1,0,0,0,0,0
2022-04-03 08:00:00,0,0,0,0,0,3,0,3,1,1,5,7,10,9,7,6,2,5,6,2,5,5,3,0,2,3,0,2,3,5,8,2,9,0,11,10,4,9,7,7,8,9,10,14,14,2,3,0,0,0,2,0,0,0,0
2022-04-03 09:00:00,0,0,0,0,0,1,0,3,2,3,12,6,8,7,7,11,11,8,7,12,12,9,7,0,6,3,3,0,4,2,1,0,4,0,10,14,13,12,3,12,9,12,14,21,17,5,2,0,1,1,0,0,0,0,0
2022-04-03 10:00:00,0,0,1,1,3,8,4,8,6,5,6,7,8,9,9,9,9,8,7,10,10,10,8,0,9,8,0,7,6,0,1,0,0,0,2,3,3,3,4,3,4,6,11,18,14,3,2,0,1,0,0,0,0,0,0
2022-04-03 11:00:00,0,1,0,0,0,2,3,2,1,1,6,3,5,10,8,16,9,10,13,15,13,10,4,3,3,4,0,0,2,6,7,0,0,6,16,16,14,12,10,0,10,4,10,13,11,6,4,2,0,1,0,0,0,0,0
2022-04-03 12:00:00,0,0,0,1,2,0,3,2,2,3,7,7,10,15,17,17,8,18,12,0,16,12,7,6,0,7,0,0,4,2,4,0,5,0,6,9,8,9,8,10,11,12,16,18,18,4,1,0,0,0,0,0,0,0,0
