Unnamed: 0,1_홍연2교(기점가상),2_연희파크푸르지오앞,3_홍연시장,4_홍연2교현대교통종점,5_명지대입구.신원지벤스타,6_명지대삼거리,7_명지대,8_DMC센트럴아이파크아파트,9_명지대사거리제일은행앞,10_백련시장,11_홍남교.서대문두바퀴환경센터,12_연희A지구아파트,13_연희동자치회관,14_연희3거리,15_연희교차로,16_연남동,17_홍대입구역(가상),18_홍대입구역,19_서교동,20_합정역(가상),21_합정역,22_선유도공원,23_선유고등학교,24_선유중학교,25_당중초등학교,26_오산당요양병원,27_교보앞,28_영등포구청,29_당중초등학교,30_선유중학교,31_선유고등학교,32_선유도공원,33_합정역(가상),34_합정역,35_서교동,36_홍대입구역(가상),37_홍대입구역,38_연희동대우아파트,39_연희교차로,40_연희동자치회관,41_연희A지구아파트,42_홍남교.자전거대여소앞,43_백련시장,44_명지대사거리국민은행앞,45_명지대,46_명지대삼거리,47_명지대입구.서울무용센터,48_홍연2교현대교통종점
2022-03-05 04:00:00,0,0,1,4,1,4,5,0,6,8,10,0,0,0,7,1,3,2,0,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,0,0,0,3,2,4,8,9,7,11,14,15,14,14,13,12,7,2,0,0,3,2,2,0,1,1,2,3,1,2,5,0,4,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0
2022-03-05 06:00:00,0,0,1,2,2,5,5,5,6,10,11,13,9,14,13,12,9,5,3,2,3,0,2,2,1,1,1,1,1,2,3,1,0,5,1,3,11,9,7,6,4,0,3,2,1,1,0,0
2022-03-05 07:00:00,0,0,2,3,4,6,8,10,14,18,9,12,20,23,27,24,22,7,5,5,5,3,3,3,2,1,2,0,4,5,5,4,3,5,1,3,10,11,10,8,7,7,6,3,2,0,0,0
2022-03-05 08:00:00,0,0,1,2,5,7,9,13,18,23,24,23,22,22,26,27,23,17,12,5,9,9,3,3,4,6,5,6,9,6,9,8,8,10,8,6,19,16,14,11,13,11,9,6,3,1,0,0
2022-03-05 09:00:00,0,0,2,4,5,14,25,28,31,36,38,41,39,43,46,40,33,17,13,9,7,0,7,4,3,1,4,5,5,6,8,7,6,8,7,4,24,22,16,16,16,13,9,6,2,0,0,0
2022-03-05 10:00:00,0,0,2,3,5,10,18,25,22,24,27,35,31,37,45,47,39,21,16,15,7,4,7,6,4,2,6,8,15,17,17,18,17,13,11,9,26,22,15,16,15,12,10,6,2,1,0,0
2022-03-05 11:00:00,0,1,3,5,8,12,18,29,25,32,37,38,39,51,56,54,48,35,21,16,11,8,12,9,7,6,9,7,9,13,17,13,15,16,16,15,25,25,23,21,18,16,13,7,4,3,1,0
2022-03-05 12:00:00,0,0,1,3,4,9,17,22,28,38,43,42,43,47,56,52,48,28,24,19,15,14,10,12,6,3,6,7,14,17,20,0,17,22,18,16,25,25,22,23,22,17,13,11,5,2,0,0
2022-03-05 13:00:00,0,0,2,6,8,11,18,21,30,35,28,39,47,50,55,54,47,22,16,14,18,0,14,11,5,7,5,6,11,13,22,19,19,26,26,24,31,29,24,19,13,12,4,7,6,2,2,0
2022-03-05 14:00:00,0,0,4,9,10,14,17,22,25,31,31,32,36,36,55,50,35,28,18,16,13,4,13,12,9,8,5,8,11,14,16,17,16,18,17,17,33,29,24,19,13,19,15,8,5,3,1,0
2022-03-05 15:00:00,0,0,2,3,4,12,23,25,30,37,41,45,47,55,62,56,52,30,21,19,22,8,21,19,6,6,6,7,16,13,22,22,16,28,31,25,42,34,29,23,22,17,16,13,5,1,1,0
2022-03-05 16:00:00,0,0,4,7,10,12,21,25,29,32,35,37,41,45,61,55,50,29,22,21,18,13,12,8,5,4,9,6,13,14,18,18,16,31,29,26,41,36,30,23,22,21,15,9,4,3,1,1
2022-03-05 17:00:00,0,0,2,6,7,17,24,26,29,32,33,34,33,36,47,45,40,40,26,24,19,21,17,11,6,5,4,4,8,10,13,0,12,33,35,31,43,26,23,21,20,17,15,12,7,3,2,0
2022-03-05 18:00:00,0,0,3,4,4,6,10,12,15,21,22,22,24,32,45,46,40,22,17,15,14,0,14,9,5,4,5,8,18,19,23,0,21,23,26,25,48,37,32,32,31,26,23,16,8,2,2,0
2022-03-05 19:00:00,0,1,0,3,2,7,11,14,16,17,19,16,21,32,33,31,26,11,9,7,13,12,9,8,6,5,5,6,13,7,14,8,13,24,25,24,47,39,29,28,26,25,19,16,10,5,2,0
2022-03-05 20:00:00,0,0,0,2,3,7,10,8,12,13,10,13,13,16,22,25,21,17,14,10,13,0,9,6,6,5,2,3,4,5,8,10,7,16,18,11,31,25,25,24,19,20,15,14,8,2,0,0
2022-03-05 21:00:00,0,0,1,2,3,4,8,7,8,13,9,12,11,17,22,21,19,10,9,7,9,0,7,4,4,2,4,5,8,5,4,4,3,17,21,12,43,40,36,32,30,27,23,17,11,4,2,0
2022-03-05 22:00:00,0,0,2,0,0,3,4,5,6,3,2,3,4,7,12,10,8,12,12,7,14,0,10,7,5,2,3,2,4,5,5,0,4,19,25,14,53,47,44,31,29,24,19,14,6,4,1,0
2022-03-05 23:00:00,0,0,0,1,1,0,2,0,5,7,6,3,0,8,7,7,5,8,9,1,15,0,11,9,5,5,3,4,5,2,10,0,9,24,34,0,55,50,40,39,37,34,32,27,10,7,4,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,0,0,0,1,0,0,2,2,3,5,3,0,2,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,0,0,0,2,1,3,4,4,5,8,8,9,5,9,6,3,6,2,0,0,3,2,1,2,2,1,1,1,2,0,0,0,0,2,1,0,3,2,0,2,0,1,2,1,0,0,0,0
2022-03-06 06:00:00,0,0,1,2,1,3,5,0,4,5,9,10,0,11,10,10,9,3,1,2,1,0,2,3,2,1,0,0,1,0,3,0,0,3,2,0,5,4,3,0,2,2,0,0,1,0,0,0
2022-03-06 07:00:00,0,0,0,2,3,4,9,10,4,9,10,9,0,11,14,15,10,4,2,1,2,0,3,0,1,0,0,0,2,3,0,0,2,1,2,1,5,3,0,2,5,0,3,1,0,0,0,0
2022-03-06 08:00:00,0,0,2,3,5,7,8,10,11,14,15,16,17,23,25,25,18,4,3,3,3,2,3,2,1,0,2,3,4,5,4,0,2,5,6,3,10,9,7,5,0,4,4,3,1,0,0,0
2022-03-06 09:00:00,0,0,2,5,2,9,17,20,23,25,27,29,22,35,41,36,33,11,6,4,8,2,5,0,3,1,3,2,5,8,10,9,4,5,2,3,17,7,5,4,4,3,2,5,1,0,0,0
2022-03-06 10:00:00,0,0,5,6,5,13,16,12,17,22,22,20,23,25,33,29,28,17,9,6,7,6,5,7,4,3,8,6,11,12,13,0,12,11,6,3,18,15,15,11,7,5,4,5,4,1,0,0
2022-03-06 11:00:00,0,0,1,2,3,10,17,20,15,27,27,29,30,35,38,35,30,16,10,8,7,3,4,5,2,1,5,4,8,11,14,11,12,16,14,12,26,18,13,12,7,11,7,3,2,2,1,0
2022-03-06 12:00:00,0,0,2,4,8,11,13,19,21,25,30,29,31,39,45,45,38,19,14,11,7,9,8,7,2,3,5,6,12,17,22,8,2,19,20,16,22,15,16,15,15,14,10,6,3,1,1,0
2022-03-06 13:00:00,0,0,2,7,9,11,17,20,23,24,26,30,31,38,41,44,39,21,14,13,8,7,6,5,4,2,5,4,11,14,16,9,9,16,21,12,26,22,20,14,11,9,9,8,5,3,1,1
2022-03-06 14:00:00,0,1,2,4,6,14,20,27,24,29,31,32,34,38,39,37,35,20,17,11,11,12,11,8,3,2,2,3,10,12,21,19,8,15,14,11,22,20,14,13,12,12,9,6,4,2,1,0
2022-03-06 15:00:00,0,0,1,5,1,13,23,21,29,34,36,36,39,42,53,49,38,21,21,20,17,15,15,13,4,2,7,8,10,9,12,12,11,20,20,18,31,30,25,22,20,19,18,11,4,2,0,0
2022-03-06 16:00:00,0,0,1,3,4,9,19,20,24,32,35,38,43,44,49,47,35,25,17,10,19,17,13,10,11,10,6,7,11,12,13,15,12,19,21,20,28,26,22,18,15,14,12,6,6,3,2,0
2022-03-06 17:00:00,0,1,3,5,4,5,16,18,21,24,26,29,36,45,55,53,47,20,17,16,11,0,10,8,8,5,3,2,8,11,12,8,9,18,18,13,32,31,28,23,19,14,14,12,8,7,5,0
2022-03-06 18:00:00,0,1,1,2,3,6,11,15,16,20,23,24,28,33,35,35,33,15,16,14,10,8,9,8,4,2,2,3,3,5,8,7,5,15,17,12,39,39,30,31,29,25,16,10,8,4,0,0
2022-03-06 19:00:00,0,0,1,2,3,6,10,13,18,21,21,13,20,20,20,19,15,15,14,5,11,11,9,8,6,3,3,2,6,5,7,7,6,16,20,8,40,39,36,34,33,26,20,15,9,5,1,0
2022-03-06 20:00:00,0,0,2,2,3,4,11,12,13,15,10,0,4,19,24,25,19,13,12,8,11,10,9,6,3,1,2,3,8,7,10,0,2,15,16,15,41,41,38,32,30,25,21,16,7,3,2,0
2022-03-06 21:00:00,0,0,1,0,0,4,12,3,15,16,3,18,3,20,23,22,18,9,8,7,10,8,6,5,4,3,3,5,9,4,6,0,5,15,19,0,45,42,37,37,34,30,25,17,8,2,0,0
2022-03-06 22:00:00,0,0,0,2,0,3,4,4,4,5,0,7,8,11,9,12,11,7,5,4,9,4,8,4,5,3,4,4,5,4,7,9,8,12,20,19,43,44,38,34,33,29,26,23,10,2,0,0
2022-03-06 23:00:00,0,0,0,0,0,1,6,0,7,1,6,0,7,3,11,10,7,8,7,6,10,0,9,7,3,1,2,1,5,3,3,4,0,16,29,6,45,42,39,39,37,32,30,25,16,10,7,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,0,0,1,5,1,5,6,8,0,9,15,7,0,0,10,10,7,8,7,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,0,0,1,2,3,4,6,9,7,9,13,15,12,14,15,12,11,2,3,2,2,0,5,4,1,1,2,3,3,1,2,0,2,1,1,0,3,3,3,3,0,2,0,1,0,0,0,0
2022-03-07 06:00:00,0,0,1,4,3,10,19,27,30,34,38,21,21,24,27,25,18,6,4,2,4,2,3,3,2,2,4,3,3,5,7,2,2,5,3,2,6,5,5,3,2,4,3,0,2,1,0,0
2022-03-07 07:00:00,1,1,4,7,15,29,38,46,31,38,43,47,47,51,57,54,50,16,14,13,21,14,10,9,7,5,5,7,11,17,18,14,16,11,10,8,25,9,8,6,7,5,4,2,5,2,0,0
2022-03-07 08:00:00,0,0,2,9,12,16,19,45,52,61,66,69,70,72,76,69,63,32,28,25,59,50,32,28,11,6,8,14,16,16,19,16,17,27,24,22,69,67,63,59,33,56,53,43,16,4,1,0
2022-03-07 09:00:00,0,0,2,4,5,17,21,24,27,31,34,39,37,44,51,46,44,19,14,12,14,11,9,7,5,4,6,6,11,14,14,10,12,13,12,10,40,36,29,23,21,19,15,11,7,4,0,0
2022-03-07 10:00:00,0,0,1,4,6,8,14,14,16,17,19,21,20,23,24,27,24,17,16,14,12,0,10,8,6,4,2,1,4,7,9,0,5,8,8,6,13,12,9,8,5,9,9,7,4,2,0,0
2022-03-07 11:00:00,0,0,1,2,2,7,14,18,20,24,25,24,24,27,31,27,27,16,14,8,9,5,9,7,4,4,3,4,7,9,11,3,10,15,17,16,33,27,32,24,23,20,18,14,6,2,2,0
2022-03-07 12:00:00,0,0,1,2,3,7,9,11,13,18,20,20,24,29,31,33,32,14,9,7,7,3,6,5,4,4,5,7,13,15,18,6,15,18,18,15,23,20,23,23,21,18,14,9,4,2,1,0
2022-03-07 13:00:00,0,0,4,5,4,12,29,33,35,42,43,24,42,42,41,37,33,16,12,15,8,0,7,7,4,3,5,5,7,7,9,8,8,9,13,14,39,32,31,28,26,25,24,23,10,4,2,0
2022-03-07 14:00:00,0,0,2,3,4,7,14,10,18,18,22,22,23,28,39,40,37,15,13,11,10,9,11,14,12,11,6,5,8,12,12,7,7,15,18,17,28,22,24,16,22,17,12,9,7,2,1,0
2022-03-07 15:00:00,0,1,2,2,2,9,18,19,22,25,26,27,27,32,30,31,25,12,8,11,7,5,8,6,4,2,3,3,9,10,11,7,9,12,12,10,27,26,29,29,26,23,16,14,10,4,3,0
2022-03-07 16:00:00,1,1,3,4,4,16,33,34,35,38,38,42,40,41,47,47,44,16,14,10,12,11,10,8,4,4,5,6,13,14,17,4,15,23,26,24,30,27,23,18,9,22,16,11,5,4,1,0
2022-03-07 17:00:00,0,0,3,2,4,22,42,40,46,47,50,49,46,55,61,60,51,23,19,18,14,14,11,7,6,4,5,8,19,22,30,29,26,23,26,24,36,38,37,33,30,27,22,13,9,3,1,0
2022-03-07 18:00:00,0,0,4,6,7,13,22,21,23,27,33,34,36,44,51,51,45,19,17,14,21,13,15,18,12,11,17,15,46,50,71,51,60,53,55,37,61,46,44,39,36,35,29,21,7,4,1,0
2022-03-07 19:00:00,0,0,1,2,1,4,10,14,15,17,21,23,26,36,48,44,40,15,13,13,15,0,10,6,6,5,4,7,14,19,20,17,16,32,38,37,54,59,53,46,41,35,26,18,9,5,4,0
2022-03-07 20:00:00,0,0,1,2,2,5,12,13,12,16,13,20,23,24,31,22,19,9,9,7,9,6,7,6,3,3,4,6,7,8,9,4,7,13,16,15,31,46,50,48,43,34,25,17,8,3,1,0
2022-03-07 21:00:00,0,0,1,1,0,2,8,8,10,6,11,10,11,14,18,30,28,14,9,7,9,0,8,5,4,3,4,6,12,11,14,15,5,21,25,24,39,35,29,24,23,21,20,16,7,2,0,0
2022-03-07 22:00:00,0,1,2,3,2,2,6,7,8,5,0,0,12,16,19,22,17,12,13,11,15,0,11,7,2,3,4,3,7,5,7,0,7,18,23,22,44,39,42,37,31,26,19,15,10,6,2,0
2022-03-07 23:00:00,0,0,0,2,0,1,5,0,3,7,0,2,9,8,11,14,8,7,6,3,7,0,5,5,3,4,3,4,6,5,6,0,5,16,29,0,38,29,31,28,26,21,18,17,9,3,2,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,2,6,1,5,7,8,0,9,17,0,0,16,12,7,5,4,5,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,0,1,3,3,6,8,9,9,11,14,15,14,16,12,13,10,5,6,4,5,7,3,3,2,2,2,2,2,3,1,0,0,4,4,3,3,4,0,2,0,2,0,0,0,0,0,0
2022-03-08 06:00:00,0,0,1,5,4,8,10,12,17,26,27,29,28,29,29,23,16,4,2,3,8,2,4,3,2,1,4,3,3,4,8,7,6,5,3,2,7,6,0,5,0,2,0,0,1,0,0,0
2022-03-08 07:00:00,0,3,4,8,11,27,34,40,44,54,62,66,51,61,68,68,48,20,16,14,22,15,9,10,7,3,6,8,9,10,14,0,12,11,10,8,26,21,18,15,14,13,10,9,6,2,0,0
2022-03-08 08:00:00,0,0,1,6,7,19,24,33,34,39,47,51,65,68,58,63,58,29,25,23,35,31,17,16,9,6,6,11,19,23,24,15,22,24,19,17,52,50,40,37,35,34,30,27,19,4,2,0
2022-03-08 09:00:00,0,0,3,4,6,11,21,27,28,34,40,45,48,54,59,57,50,20,11,10,12,11,8,8,6,6,6,7,9,11,15,6,13,16,15,14,38,36,29,27,26,23,22,20,11,6,0,0
2022-03-08 10:00:00,0,0,4,7,8,9,15,17,21,22,22,23,25,26,30,31,28,17,13,6,11,0,8,8,4,3,3,4,5,7,9,8,8,9,7,6,18,18,16,13,12,13,11,8,3,2,0,0
2022-03-08 11:00:00,0,0,3,4,7,8,16,20,23,28,18,21,29,30,30,28,22,9,6,12,9,5,6,7,5,4,5,3,7,9,12,0,11,10,12,5,18,18,17,17,10,16,13,10,6,3,1,0
2022-03-08 12:00:00,0,1,4,3,6,11,12,14,15,20,21,25,23,30,31,32,29,12,11,10,8,0,8,7,4,1,3,7,7,9,11,10,9,11,13,4,16,18,15,14,12,10,9,8,4,2,1,0
2022-03-08 13:00:00,0,0,2,2,3,12,14,16,21,20,22,23,22,29,37,35,29,16,11,9,13,12,9,8,3,3,7,7,10,11,14,7,13,16,14,12,32,32,29,28,27,25,20,16,10,2,0,0
2022-03-08 14:00:00,0,1,3,4,4,9,18,19,21,25,26,25,23,29,36,32,30,15,11,8,11,9,10,11,3,2,4,4,12,14,19,0,4,17,18,16,22,20,18,15,15,14,12,9,6,2,1,0
2022-03-08 15:00:00,1,0,2,2,5,21,32,33,37,36,37,36,35,41,48,45,38,17,14,9,16,7,11,10,10,9,7,7,10,13,22,13,21,17,16,6,31,28,22,19,19,15,13,12,6,4,2,0
2022-03-08 16:00:00,0,1,2,5,6,19,43,56,60,60,62,60,57,67,69,57,51,21,17,16,16,14,11,7,5,3,4,5,11,13,17,16,15,20,25,24,31,28,30,31,24,27,24,17,7,5,1,0
2022-03-08 17:00:00,0,0,2,3,4,14,33,36,41,48,51,51,51,54,61,58,53,23,21,19,16,15,8,6,7,6,5,8,13,15,19,18,17,25,25,23,36,36,32,32,29,25,23,15,8,2,1,0
2022-03-08 18:00:00,0,0,5,7,6,19,27,33,39,42,47,49,53,61,67,61,59,25,16,15,22,0,19,14,10,8,8,10,25,32,67,55,51,45,44,42,60,47,45,41,39,36,31,22,15,4,2,0
2022-03-08 19:00:00,0,0,1,4,3,7,19,20,22,26,27,28,32,36,35,32,26,23,25,24,17,16,14,12,6,5,6,9,14,12,17,17,15,25,27,25,65,53,52,48,47,40,28,20,9,5,3,0
2022-03-08 20:00:00,0,0,2,3,4,5,12,15,14,17,19,18,19,29,38,31,30,15,15,13,13,0,10,8,6,5,6,7,12,11,16,0,14,22,24,17,45,38,31,34,32,29,24,17,12,6,5,0
2022-03-08 21:00:00,0,1,0,1,0,5,10,11,9,10,13,6,9,18,24,26,22,11,10,6,9,0,6,4,2,3,4,6,9,7,8,5,8,18,22,18,37,34,37,35,30,26,21,18,9,4,1,0
2022-03-08 22:00:00,0,0,2,3,1,8,14,16,17,19,20,18,18,19,21,22,18,14,15,13,12,11,8,8,4,3,5,5,6,6,10,8,9,25,34,30,43,36,29,28,27,24,21,15,10,4,2,0
2022-03-08 23:00:00,0,0,0,1,0,4,6,7,8,11,0,12,6,11,13,7,11,7,9,7,11,0,10,5,4,2,2,4,5,6,7,2,5,24,33,0,45,42,40,40,35,29,25,18,12,4,3,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,1,2,1,0,4,2,0,3,5,0,0,0,0,3,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,1,3,4,5,4,5,7,9,10,8,9,9,9,7,4,2,2,0,2,0,1,1,1,0,2,2,2,2,2,0,0,1,2,0,4,1,0,3,0,2,1,0,1,0,0,0
2022-03-09 06:00:00,0,0,1,2,2,3,3,4,6,8,5,0,7,6,7,6,4,1,0,0,2,0,3,2,2,1,3,1,2,2,5,0,0,2,3,1,7,7,6,3,0,5,1,4,0,1,0,0
2022-03-09 07:00:00,0,0,2,3,2,5,6,7,7,8,12,13,11,14,14,15,11,6,4,3,5,4,3,1,0,0,1,2,2,2,3,4,3,3,2,2,6,8,5,4,2,4,1,3,1,0,0,0
2022-03-09 08:00:00,0,0,1,5,6,7,8,12,15,18,21,23,21,20,23,21,18,8,5,4,6,5,3,2,2,1,1,0,2,2,4,2,1,4,6,0,11,8,7,8,0,6,4,2,1,0,0,0
2022-03-09 09:00:00,0,0,4,3,4,7,12,15,16,18,23,27,28,36,34,36,30,8,7,4,7,6,5,6,4,2,5,3,5,8,5,0,7,10,8,1,21,19,14,12,10,10,7,6,2,1,0,0
2022-03-09 10:00:00,0,0,2,3,3,6,15,17,18,20,24,28,30,37,44,43,36,13,9,6,5,0,6,4,2,3,5,10,10,12,13,12,11,12,13,5,21,15,14,15,9,13,7,6,4,3,0,0
2022-03-09 11:00:00,0,0,4,5,5,9,20,22,25,33,34,36,25,32,35,43,37,20,13,10,12,7,10,7,3,2,3,6,16,22,24,23,20,15,15,13,26,25,22,19,9,18,14,7,4,3,1,0
2022-03-09 12:00:00,0,0,1,3,2,14,25,27,28,31,37,40,43,50,51,52,46,21,19,15,14,13,12,9,4,3,4,8,16,18,23,21,19,22,22,11,26,26,20,21,19,16,11,6,4,3,3,0
2022-03-09 13:00:00,0,0,2,4,4,10,17,24,27,30,35,27,40,52,55,49,42,20,17,14,10,7,9,9,6,4,4,7,14,21,23,19,18,18,16,13,33,26,27,22,20,18,14,11,2,4,3,0
2022-03-09 14:00:00,0,2,2,8,3,10,19,20,24,29,32,31,35,44,44,43,39,22,20,18,18,13,14,14,4,2,4,7,19,24,28,29,9,34,32,20,36,25,20,15,13,12,11,6,4,3,0,0
2022-03-09 15:00:00,0,0,3,4,8,17,26,35,38,45,50,54,56,62,64,57,54,20,16,15,17,16,15,11,5,3,8,13,23,24,13,12,22,27,27,26,56,56,45,40,37,32,21,18,11,6,4,0
2022-03-09 16:00:00,0,0,1,3,3,10,17,17,21,27,31,32,40,48,52,53,46,34,22,20,19,18,18,12,5,2,6,7,12,14,17,18,13,31,35,31,47,45,29,28,16,26,21,17,8,1,0,0
2022-03-09 17:00:00,0,0,2,3,6,11,22,27,28,29,35,37,39,41,52,55,49,24,17,16,21,7,14,14,6,4,4,8,9,11,16,0,12,29,34,33,50,39,39,36,32,31,25,20,11,4,2,0
2022-03-09 18:00:00,0,0,4,4,7,9,16,16,19,25,30,32,36,38,52,51,39,21,19,18,16,0,13,16,7,4,2,5,8,9,9,7,7,20,24,23,35,34,31,27,26,17,15,10,4,2,0,0
2022-03-09 19:00:00,0,0,3,3,3,5,6,9,16,21,24,25,31,28,30,30,29,11,9,6,9,7,9,5,7,4,5,6,7,7,9,6,5,20,23,21,32,25,26,32,30,26,25,14,8,3,0,0
2022-03-09 20:00:00,0,0,3,5,2,6,12,11,9,14,15,16,18,20,23,28,24,12,11,10,19,8,8,5,1,3,3,4,8,7,7,5,4,14,16,9,37,31,28,23,21,16,12,11,3,2,0,0
2022-03-09 21:00:00,0,0,2,0,0,4,8,9,13,17,18,8,19,19,23,25,21,8,8,6,14,13,8,5,3,3,4,4,7,9,10,11,6,20,25,24,54,49,49,45,44,27,39,36,15,5,4,1
2022-03-09 22:00:00,0,0,1,2,3,7,7,6,7,11,11,11,12,14,18,17,14,16,18,17,23,0,21,10,5,3,4,5,6,7,8,0,6,18,23,15,55,54,47,45,44,39,32,26,15,5,3,0
2022-03-09 23:00:00,0,0,1,2,0,2,5,6,7,8,13,11,0,9,12,9,8,6,8,13,15,0,5,9,4,0,2,3,5,5,7,0,0,19,23,0,52,51,42,35,31,29,25,23,10,4,3,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,1,4,1,3,5,6,4,8,15,16,0,5,12,7,6,7,0,5,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,1,0,1,4,5,5,7,7,11,10,11,12,9,15,14,13,10,5,5,0,6,0,3,2,2,1,3,3,4,5,4,0,0,5,4,3,5,6,5,2,0,4,3,0,0,0,0,0
2022-03-10 06:00:00,0,0,1,4,5,7,9,12,14,24,27,29,29,31,32,26,19,10,5,4,6,5,3,3,2,2,3,4,4,4,5,1,3,4,1,3,6,5,3,4,0,3,2,2,0,1,0,0
