Unnamed: 0,1_진관공영차고지,2_동산동능모퉁이.한국지역난방공사,3_은평뉴타운10단지,4_구파발역입구,5_박석고개.신도고등학교,6_세명컴퓨터고등학교,7_연신내역.로데오거리,8_은평연세병원,9_구산역2번출구.예일여고,10_하나은행역촌동지점,11_역촌역.역촌오거리,12_서부경찰서후문,13_신진과학기술고등학교,14_응암시장,15_응암3동주민센터,16_대림시장,17_동도하이츠아파트,18_KT가좌지사,19_북가좌2동주민센터,20_DMC래미안e.편한세상2.4단지,21_북가좌삼호.DMC아이파크아파트,22_DMC파크뷰자이별동상가,23_DMC파크뷰자이,24_모래내삼거리,25_모래내시장.가좌역,26_사천교,27_연희104고지앞.구성산회관,28_연남동,29_홍대입구역(가상),30_홍대입구역,31_서교동,32_합정역(가상),33_합정역,34_선유도공원,35_당산역,36_당산역삼성래미안아파트,37_삼환아파트,38_신화병원,39_영등포시장,40_영등포시장,41_영등포시장로터리방면,42_경방타임스퀘어.신세계백화점,43_영등포시장,44_신화병원,45_당산푸르지오아파트,46_당산역삼성래미안아파트,47_당산역,48_선유도공원,49_합정역(가상),50_합정역,51_서교동,52_홍대입구역(가상),53_홍대입구역,54_연희동대우아파트,55_연희104고지앞.구성산회관,56_사천교,57_모래내시장.가좌역,58_삼성래미안2차아파트,59_DMC파크뷰자이,60_동부센트레빌아파트,61_북가좌삼호.DMC아이파크아파트,62_모래내우체국.증가교회,63_북가좌초교사거리,64_북가좌2동주민센터,65_KT가좌지사,66_동도하이츠아파트,67_대림시장,68_응암3동주민센터,69_서서울농협본점,70_백련산SK뷰아이파크아파트,71_신진과학기술고등학교,72_서부경찰서후문,73_역촌역.역촌오거리,74_삼성타운,75_구산역1번출구.예일여고,76_구산역1번출구,77_대조동주민센터,78_연신내역.로데오거리,79_세명컴퓨터고등학교,80_박석고개.신도고등학교,81_구파발역입구,82_은평뉴타운10단지,83_진관공영차고지
2022-03-19 08:00:00,0,1,3,6,8,10,13,15,17,15,15,11,13,16,16,17,15,14,16,17,17,18,19,17,16,13,13,12,11,9,7,8,9,0,8,7,7,5,3,2,2,5,5,4,9,6,8,0,7,5,4,1,5,2,3,4,3,4,5,7,4,8,8,9,10,10,13,13,16,17,18,19,18,13,17,14,10,9,7,6,4,0,0
2022-03-19 09:00:00,1,0,1,4,3,7,11,12,13,14,14,11,15,16,14,16,15,16,17,19,16,22,23,21,22,22,22,24,22,19,16,15,19,0,18,14,12,9,7,1,1,3,2,3,5,3,3,0,2,4,4,3,7,6,4,5,6,4,5,5,5,5,8,9,8,10,14,16,18,16,17,16,16,16,16,15,13,7,5,3,1,0,0
2022-03-19 10:00:00,0,1,4,5,7,9,10,12,12,14,16,16,17,19,17,21,17,20,22,25,27,28,30,26,25,24,23,20,18,18,15,14,16,17,16,18,18,15,7,3,2,10,11,13,14,12,16,7,14,14,11,3,12,8,11,10,13,13,12,10,9,10,13,13,12,14,17,19,14,13,16,19,17,16,12,13,12,5,3,2,0,0,0
2022-03-19 11:00:00,0,0,2,7,6,10,15,17,19,17,16,17,18,20,20,21,21,19,19,22,24,25,26,23,23,25,25,21,18,13,12,10,14,0,13,11,13,17,8,2,4,9,11,11,13,13,17,0,16,12,10,8,10,12,12,11,14,14,18,20,17,17,17,14,14,13,18,17,20,21,23,23,21,22,19,22,24,12,7,5,3,0,0
2022-03-19 12:00:00,0,0,8,10,12,17,27,29,29,26,23,24,23,22,23,21,22,24,22,26,20,24,26,29,30,32,32,34,33,24,18,16,16,0,14,15,11,10,6,4,5,12,14,13,19,21,20,17,16,24,21,13,27,18,10,12,14,13,14,14,14,13,13,12,15,18,20,19,23,22,24,21,19,19,14,20,16,11,7,4,0,0,0
2022-03-19 13:00:00,1,0,2,3,6,8,11,12,18,18,19,18,20,23,21,18,19,18,20,25,24,28,33,33,33,32,33,30,29,23,20,16,17,0,16,19,18,15,11,10,12,17,22,29,33,29,32,5,17,25,23,20,16,13,13,13,17,13,18,16,15,19,20,20,22,27,25,26,25,22,24,20,25,22,16,21,18,9,7,2,2,0,0
2022-03-19 14:00:00,0,1,2,3,4,7,20,21,27,27,26,27,28,27,22,28,27,22,21,19,17,18,20,19,20,21,25,24,22,15,17,15,17,0,16,15,13,15,9,7,7,13,15,13,17,16,19,15,18,16,18,15,20,19,16,17,14,13,15,17,20,18,16,16,18,17,24,25,23,21,22,24,18,17,17,17,19,11,10,9,2,0,0
2022-03-19 15:00:00,0,2,2,7,10,12,18,17,20,20,22,21,19,20,22,16,26,22,23,19,21,25,25,27,28,29,30,32,27,22,15,14,14,0,10,11,10,7,7,5,7,24,33,32,33,17,36,0,34,29,25,24,27,29,28,21,20,18,17,18,19,18,19,19,17,16,17,19,19,17,17,22,18,19,15,23,20,8,6,4,1,0,0
2022-03-19 16:00:00,0,0,2,6,7,6,22,25,25,26,26,21,20,22,19,21,22,20,20,21,21,24,27,24,24,20,28,29,26,20,21,20,22,25,23,20,19,18,15,13,11,15,17,19,24,26,29,29,28,31,27,25,23,21,23,29,26,25,23,21,20,21,19,17,21,18,20,19,21,21,25,29,30,26,26,27,25,15,9,8,2,0,0
2022-03-19 17:00:00,1,1,3,3,7,10,17,19,19,20,17,19,21,23,21,19,20,16,22,24,25,22,25,26,25,26,33,38,37,23,21,19,15,8,14,17,14,12,10,9,7,29,31,30,33,33,32,30,28,27,28,26,34,30,27,26,29,27,24,24,24,22,25,26,25,26,28,28,30,31,28,31,30,29,25,25,19,11,7,6,2,0,0
2022-03-19 18:00:00,3,3,6,7,8,10,24,23,23,21,16,16,15,16,17,18,17,16,20,19,20,19,17,18,19,20,28,25,22,22,19,17,15,14,14,13,12,11,10,16,16,26,31,30,32,27,29,26,26,29,31,30,30,25,21,26,27,26,25,25,23,23,25,21,22,20,22,25,26,23,29,26,27,29,28,24,21,7,3,0,1,0,0
2022-03-19 19:00:00,1,0,2,2,3,5,11,10,10,10,11,12,13,13,12,13,8,11,18,15,13,17,19,18,16,16,20,29,27,21,16,15,17,11,10,9,9,8,7,7,6,19,23,24,23,22,22,15,18,23,22,20,28,23,24,21,22,21,21,21,18,19,18,18,20,21,17,19,17,16,22,20,21,19,16,19,17,9,7,8,7,3,0
2022-03-19 20:00:00,0,0,1,2,2,5,17,16,16,17,16,16,14,12,12,11,9,8,10,8,0,7,11,10,11,10,12,11,9,9,14,13,17,0,16,16,12,11,6,8,8,9,11,12,13,9,14,0,9,18,16,14,25,24,25,27,34,22,30,29,27,25,24,20,19,14,20,19,18,20,23,24,20,16,20,18,18,9,6,4,2,0,0
2022-03-19 21:00:00,1,1,1,7,3,8,16,16,16,17,17,15,13,12,13,10,11,10,9,9,8,9,7,6,10,2,9,9,6,10,9,0,9,10,8,7,6,4,4,3,2,17,18,17,17,18,19,0,16,14,15,8,23,22,24,21,23,21,20,20,19,18,17,15,14,18,20,19,18,16,13,14,15,15,13,14,16,11,9,7,4,2,0
2022-03-19 22:00:00,0,1,2,1,4,5,13,15,14,14,15,14,13,14,9,12,6,10,9,9,7,6,7,4,8,6,7,8,7,9,12,7,10,0,9,10,9,6,6,6,6,11,13,10,14,15,16,0,15,22,28,27,44,43,44,40,41,42,38,37,35,36,29,27,23,22,20,20,17,15,14,12,11,10,11,10,10,5,3,2,0,1,0
2022-03-19 23:00:00,0,0,0,2,4,7,31,23,31,32,29,24,21,19,21,19,14,11,10,8,7,6,6,7,6,4,7,6,5,14,27,25,28,11,14,25,18,16,14,11,8,15,15,16,13,12,16,0,15,21,25,24,44,43,40,38,35,37,33,30,28,26,24,22,21,19,19,21,21,20,18,18,16,17,15,14,13,7,6,3,2,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,1,2,3,0,4,6,7,5,0,6,1,8,8,7,9,8,7,8,10,8,0,9,8,9,7,6,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,1,0,0,1,2,4,5,3,2,6,4,3,8,6,7,7,2,8,3,6,3,7,9,6,8,7,0,6,4,7,8,7,6,2,4,5,5,3,4,0,3,5,5,0,0,0,5,0,0,6,1,0,5,6,3,4,3,4,5,6,0,0,5,5,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 06:00:00,1,0,0,2,3,3,4,0,3,4,5,5,4,4,4,2,4,5,3,6,3,7,6,5,4,0,0,4,3,2,3,0,5,2,4,3,1,2,1,1,2,2,0,1,1,2,3,0,1,0,0,0,0,0,2,5,0,4,6,0,5,5,1,3,3,6,7,7,6,0,6,8,7,6,7,5,6,4,1,0,0,0,0
2022-03-20 07:00:00,0,1,2,0,4,5,6,0,7,8,7,6,5,7,4,6,4,7,6,7,8,8,4,6,5,5,5,6,5,4,3,0,2,3,2,4,3,2,1,0,0,1,4,1,5,0,7,0,0,6,3,0,5,4,3,4,5,0,3,4,6,7,4,0,8,7,7,8,8,9,12,6,8,7,0,5,9,4,3,2,1,0,0
2022-03-20 08:00:00,0,1,1,3,3,6,7,8,12,13,11,9,10,9,10,9,8,9,12,13,14,16,15,13,12,15,16,14,13,9,8,7,5,0,3,4,4,2,1,1,2,5,4,4,6,4,6,0,5,4,2,0,5,2,5,2,6,2,5,8,9,6,10,0,9,8,9,8,9,9,12,13,11,9,9,10,10,4,4,3,1,0,0
2022-03-20 09:00:00,0,0,1,2,3,5,8,7,8,9,8,8,10,11,12,15,10,16,19,17,21,25,27,20,20,28,29,29,26,22,16,15,17,16,12,17,19,18,16,4,3,5,7,6,9,10,10,0,9,8,7,2,8,6,4,4,1,5,4,6,5,6,5,6,8,9,10,12,17,18,18,18,17,16,15,14,15,6,4,0,1,0,0
2022-03-20 10:00:00,1,1,4,4,5,8,15,16,15,15,22,22,17,18,16,19,20,24,23,25,26,29,29,31,32,32,28,27,20,16,16,14,16,9,15,17,14,12,13,4,2,10,15,14,18,17,18,8,7,7,6,6,8,6,5,6,0,4,5,6,4,8,5,9,10,7,9,10,9,11,11,13,16,15,9,14,15,6,5,2,1,0,0
2022-03-20 11:00:00,0,2,3,5,5,11,12,14,16,15,14,11,14,11,12,13,15,15,16,17,19,25,25,24,24,23,22,21,17,22,18,16,21,20,18,17,16,15,13,5,5,7,5,8,12,11,13,0,12,15,15,13,12,10,10,13,13,11,7,13,14,14,1,12,14,16,13,10,15,14,16,15,15,14,13,14,12,8,7,5,2,0,0
2022-03-20 12:00:00,0,1,2,4,7,9,15,15,15,19,21,11,17,21,24,29,28,27,23,25,27,34,35,33,32,33,36,30,26,24,16,14,11,0,11,11,9,7,4,5,3,12,15,16,17,18,21,0,16,21,23,11,20,14,13,12,15,16,16,18,17,20,17,15,15,19,24,26,29,34,37,35,32,36,36,17,25,9,7,4,1,0,0
2022-03-20 13:00:00,0,1,1,3,6,9,17,19,22,21,19,19,22,23,20,23,27,24,26,27,28,32,28,34,32,32,38,42,41,26,22,12,24,22,20,20,17,14,11,8,5,13,14,13,15,13,17,0,11,18,22,10,25,20,16,17,19,15,19,17,18,18,20,18,25,22,23,21,17,15,18,17,20,19,19,38,32,18,8,5,0,0,0
2022-03-20 14:00:00,0,1,3,2,4,7,17,19,22,21,19,17,17,17,15,18,18,22,23,27,28,33,34,35,37,36,44,44,41,24,21,16,22,21,21,18,16,14,10,11,10,20,22,27,42,38,44,0,42,36,35,13,19,15,15,11,13,14,17,16,15,17,18,17,17,21,19,20,19,18,21,20,20,23,20,22,18,5,4,0,2,1,0
2022-03-20 15:00:00,0,1,1,2,4,7,13,16,18,13,15,15,16,17,16,13,16,14,18,21,16,18,24,29,29,25,26,31,30,21,22,18,19,0,17,19,14,14,13,13,10,19,23,26,30,31,32,31,30,28,26,33,30,25,20,18,24,25,25,24,21,21,20,18,20,18,20,18,17,15,18,21,18,19,18,22,20,6,5,3,1,0,0
2022-03-20 16:00:00,1,3,2,7,9,14,26,25,25,26,29,27,28,27,21,22,22,27,29,27,26,28,31,25,29,29,32,27,26,21,15,9,14,18,13,14,14,12,10,9,7,17,20,22,25,27,26,19,23,17,20,19,25,22,21,19,20,18,20,21,17,18,15,20,20,20,19,16,19,16,18,22,20,18,16,16,14,9,8,3,1,0,0
2022-03-20 17:00:00,2,5,7,12,16,20,26,29,27,27,26,24,22,17,22,19,17,15,20,19,20,23,25,22,27,27,29,32,29,20,18,17,15,14,13,11,14,12,11,8,7,23,24,20,26,25,28,27,20,23,22,19,30,26,25,24,27,26,25,25,24,23,21,22,22,22,27,29,30,27,23,24,24,24,21,20,18,8,7,6,2,1,0
2022-03-20 18:00:00,1,3,5,7,11,12,19,21,21,22,21,19,21,23,21,23,23,28,25,25,26,28,21,26,24,23,24,22,19,16,16,12,21,10,19,16,12,12,8,23,22,35,37,40,37,33,26,10,31,29,31,30,40,36,35,40,40,42,40,37,26,33,33,34,31,29,33,31,33,26,26,22,20,19,18,15,14,7,6,4,3,0,0
2022-03-20 19:00:00,1,2,0,0,2,5,11,15,13,13,12,12,13,13,15,14,12,10,12,10,10,11,11,13,14,0,12,16,13,11,9,7,14,0,10,10,9,4,7,8,5,14,17,18,19,17,19,17,17,22,21,14,32,28,28,25,32,28,25,26,17,27,25,21,19,16,17,16,16,14,14,25,20,19,13,10,21,11,9,5,0,0,0
2022-03-20 20:00:00,0,1,0,3,4,5,12,13,16,13,12,11,9,10,9,9,7,6,9,9,9,8,11,12,10,0,12,17,10,17,16,9,15,0,10,10,6,3,1,2,5,20,19,12,14,11,14,0,12,14,15,0,24,23,25,24,25,24,24,22,21,18,20,21,18,21,22,18,18,18,15,14,12,12,10,11,14,8,7,6,2,0,0
2022-03-20 21:00:00,0,0,0,3,8,7,13,8,13,12,10,8,9,6,8,6,5,5,4,6,4,6,6,6,3,8,10,11,10,7,8,5,12,0,10,7,6,6,5,2,3,17,22,23,20,17,18,17,16,13,15,4,24,21,22,22,21,21,19,19,10,16,19,18,17,16,15,14,13,14,13,14,14,15,11,17,16,9,5,4,1,0,0
2022-03-20 22:00:00,0,0,1,2,4,8,18,13,17,15,15,16,14,16,16,16,14,13,13,6,6,7,5,7,0,6,8,7,5,7,11,6,12,0,15,16,8,7,5,4,4,20,18,15,12,10,15,14,12,13,15,14,28,27,28,29,30,29,28,26,25,21,20,20,21,20,18,18,20,20,19,17,14,12,10,9,9,6,5,2,0,0,0
2022-03-20 23:00:00,0,0,0,1,0,2,15,16,15,15,16,15,15,12,5,12,10,12,11,14,9,13,11,0,10,2,8,16,15,11,14,0,15,14,6,17,10,9,5,4,5,27,27,14,24,20,22,9,19,20,26,24,29,34,35,32,23,26,25,22,23,24,24,23,24,13,26,25,23,22,12,19,17,9,15,15,13,9,8,3,3,0,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,0,1,1,4,5,7,10,11,9,13,15,14,18,20,16,15,10,21,18,20,0,21,22,18,18,16,14,19,11,11,9,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,1,0,0,0,2,5,3,4,2,6,8,7,9,10,10,7,8,9,9,10,12,14,15,15,16,16,15,16,13,12,10,9,11,0,8,9,0,6,4,2,6,5,8,9,8,7,4,0,0,7,0,0,8,8,6,7,4,6,8,8,0,7,6,5,6,0,9,10,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 06:00:00,0,1,3,4,5,7,11,12,11,13,15,16,7,9,7,11,11,11,9,12,15,18,20,19,17,14,14,16,12,10,9,8,6,3,5,5,4,3,2,1,0,3,1,6,10,3,4,0,2,4,4,0,6,5,5,4,5,3,7,6,6,0,5,8,8,11,14,13,13,15,16,13,11,15,13,14,13,9,7,4,3,0,0
2022-03-21 07:00:00,1,3,8,11,12,17,18,20,18,10,17,18,24,26,23,23,22,22,24,25,34,53,60,57,38,37,27,34,23,15,14,8,16,6,15,10,8,7,6,2,2,14,11,10,23,9,10,0,8,4,4,3,5,7,6,7,6,7,10,7,9,8,9,13,16,16,21,23,25,28,36,41,41,39,27,29,32,19,9,8,2,1,0
2022-03-21 08:00:00,0,1,9,15,22,27,27,26,28,29,29,25,24,22,22,25,24,23,23,28,34,39,44,47,41,37,38,41,33,24,22,6,23,22,16,19,14,11,8,5,5,23,22,16,23,14,16,0,15,14,11,6,12,11,10,11,10,9,9,11,11,13,17,20,24,25,24,26,29,29,31,31,34,34,33,39,38,27,17,12,8,7,0
2022-03-21 09:00:00,0,1,3,4,5,11,12,13,15,14,15,13,14,15,16,16,18,19,24,22,24,29,30,31,31,28,31,31,25,14,12,11,12,13,14,15,12,13,7,4,2,6,6,6,7,5,8,5,6,4,4,3,6,4,7,8,13,11,4,13,11,13,11,10,13,17,16,16,16,17,17,19,22,20,19,21,18,12,7,6,3,1,0
2022-03-21 10:00:00,0,1,2,2,6,7,9,10,9,10,10,9,11,12,13,12,12,13,11,16,15,17,17,17,16,17,15,17,15,8,9,6,8,0,6,7,6,4,3,3,1,5,8,9,13,12,11,0,5,7,7,4,7,5,4,6,9,10,9,14,12,15,16,17,19,17,13,15,16,19,22,22,20,19,17,19,17,12,8,5,2,0,0
2022-03-21 11:00:00,0,2,2,6,11,15,13,12,15,13,15,16,17,16,12,14,13,14,15,14,15,16,14,13,14,13,17,16,15,8,6,0,9,0,11,10,10,7,4,4,3,5,6,6,8,9,8,0,7,9,8,7,9,7,7,7,9,11,7,10,7,9,10,11,11,11,15,14,14,14,15,15,15,14,13,12,11,6,4,3,2,0,0
2022-03-21 12:00:00,1,0,2,6,11,12,16,14,16,15,15,14,15,14,14,15,15,14,12,18,19,20,21,20,19,22,20,18,16,11,7,10,10,3,9,11,9,7,5,4,4,5,7,6,9,10,10,0,8,6,7,5,13,11,11,11,24,22,23,21,20,23,25,23,22,13,16,16,15,20,19,20,19,19,18,17,16,10,8,1,0,0,0
2022-03-21 13:00:00,0,1,3,3,7,7,14,15,14,12,14,12,13,14,15,16,19,18,22,20,18,21,21,22,17,17,18,19,17,14,13,12,13,5,11,11,10,9,6,4,3,6,8,8,10,11,14,8,5,15,16,15,14,14,13,13,19,21,20,17,15,15,14,15,14,19,19,18,17,18,16,16,14,15,16,15,14,9,8,5,0,0,0
2022-03-21 14:00:00,0,0,2,4,7,11,18,19,22,21,22,12,13,14,14,15,16,16,15,15,16,16,18,17,17,14,16,11,15,9,8,7,11,4,9,8,6,5,3,1,2,6,7,8,10,9,11,2,9,10,12,0,14,14,14,15,15,15,16,17,15,18,17,16,17,13,20,21,22,19,23,24,25,23,19,13,17,15,9,5,3,1,0
2022-03-21 15:00:00,0,2,3,7,14,15,25,24,31,30,22,22,26,26,19,14,15,18,19,21,23,20,20,18,20,19,19,20,16,13,12,9,11,13,12,11,11,7,6,5,3,14,17,17,16,14,17,24,8,23,22,9,21,20,18,20,27,26,25,22,20,25,23,23,26,22,25,24,27,27,28,27,26,24,20,24,23,14,9,7,4,0,0
2022-03-21 16:00:00,0,2,3,4,10,28,37,39,39,35,37,33,26,21,21,26,22,23,19,15,12,16,19,18,19,19,23,26,22,15,12,13,12,11,7,10,9,7,6,3,8,14,15,17,22,24,29,32,31,30,31,27,28,23,23,30,36,37,33,30,31,23,31,30,28,28,31,30,29,27,24,23,20,20,19,25,22,11,8,9,4,0,0
2022-03-21 17:00:00,2,3,4,7,9,14,23,26,26,27,26,25,27,27,18,16,19,15,13,19,19,18,19,18,20,20,21,22,20,19,18,16,19,0,18,18,13,10,7,5,4,11,18,19,24,21,26,0,24,25,26,25,26,23,19,23,28,30,27,25,25,29,30,30,30,30,28,29,26,24,22,21,23,22,23,22,18,9,9,7,4,1,0
2022-03-21 18:00:00,2,9,11,14,19,26,34,35,35,35,35,36,29,26,22,22,16,20,20,18,16,18,18,20,21,21,26,23,21,18,19,18,27,0,24,21,17,15,11,8,11,24,28,34,36,33,42,41,39,36,39,38,40,32,31,41,44,43,40,38,34,35,36,35,35,35,33,34,33,31,32,32,30,28,26,33,27,12,6,6,2,0,0
2022-03-21 19:00:00,0,1,4,5,6,8,18,17,17,16,17,17,17,17,13,14,13,12,11,14,12,13,13,17,20,18,21,22,18,13,9,6,14,15,14,17,14,14,12,7,4,12,18,18,19,17,19,0,15,26,28,20,31,30,27,28,28,28,27,24,21,20,22,22,21,19,23,22,23,23,26,30,28,28,25,25,22,12,10,8,2,1,0
2022-03-21 20:00:00,1,0,1,3,3,5,19,19,21,20,11,14,17,12,16,15,13,14,7,7,8,8,7,6,7,5,8,11,8,8,7,0,8,0,7,4,5,5,2,2,2,13,15,15,13,15,16,0,14,13,14,12,20,19,21,27,30,30,28,20,20,19,20,12,21,23,23,24,20,19,18,14,16,15,13,12,11,12,10,6,2,0,0
2022-03-21 21:00:00,1,0,1,4,6,8,15,15,17,18,17,14,11,11,10,9,10,9,5,5,3,6,6,4,5,7,6,9,8,9,12,9,15,8,14,14,10,9,4,2,4,9,12,13,12,11,11,10,10,15,18,17,27,27,26,25,24,23,24,22,21,19,21,21,11,12,13,15,14,13,15,14,12,11,11,14,14,12,5,3,1,0,0
2022-03-21 22:00:00,1,0,2,3,9,14,24,28,34,36,34,31,27,20,13,19,15,13,10,9,8,10,8,9,8,7,9,10,8,6,7,3,7,0,10,7,8,7,4,5,4,10,14,15,5,15,17,0,7,13,19,0,25,24,26,27,30,27,25,25,23,21,18,16,18,14,18,19,18,18,17,16,14,13,12,13,21,14,11,8,4,1,0
2022-03-21 23:00:00,0,1,0,2,2,5,14,14,15,13,15,15,15,15,12,12,8,10,9,8,7,10,7,9,6,6,8,6,4,8,10,6,13,0,12,14,9,7,4,3,4,14,15,13,11,12,16,0,15,16,19,12,30,27,29,30,30,29,28,23,22,20,18,17,17,17,18,17,18,19,17,16,13,11,9,8,12,10,7,4,1,0,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,1,0,3,3,4,8,11,4,10,14,16,15,20,22,21,20,21,21,23,20,21,24,26,19,17,15,17,15,14,12,8,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,0,0,1,1,2,4,5,5,6,7,11,6,8,9,8,11,11,11,13,17,19,21,22,20,18,16,13,17,16,14,12,10,15,0,12,12,6,10,7,4,5,5,6,6,7,5,8,0,0,9,8,7,7,9,8,9,0,7,8,9,0,0,10,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 06:00:00,0,1,3,1,4,7,11,6,9,7,9,7,13,11,12,13,14,8,14,15,16,23,30,29,21,17,12,19,16,11,9,5,7,6,5,7,5,4,4,1,2,3,4,4,6,2,2,0,4,3,2,0,3,8,8,8,6,1,3,2,6,5,5,4,5,6,0,6,10,11,13,13,14,11,11,13,12,6,4,3,1,0,0
2022-03-22 07:00:00,0,1,12,13,11,14,18,24,28,30,30,26,27,28,24,27,28,28,31,33,34,47,53,49,44,42,40,42,36,27,26,25,32,7,29,11,9,8,5,3,2,11,9,13,28,13,8,8,6,7,6,2,5,2,2,6,7,6,6,8,8,9,13,15,17,19,24,28,32,33,43,44,47,46,42,44,41,25,8,4,2,1,0
