Unnamed: 0,1_삼화상운차고지,2_인덕삼거리,3_신도브래뉴.한전노원변전소,4_광운대역,5_월계현대아파트,6_물류센터,7_석계역1번출구.B,8_석관동주민센터,9_장위동동원베네스트.온누리병원,10_돌곶이역,11_새석관시장,12_월곡중학교,13_상월곡역,14_월곡역,15_성북구보건소,16_KT월곡지사,17_종암경찰서,18_종암동주민센터,19_숭례초교,20_고대앞,21_우신향병원,22_안암오거리,23_대광초교,24_신설동로터리.신한은행앞.서울풍물시장,25_청계8가.황학교,26_청계8가.영도교,27_청계7가.맑은내다리,28_청계6가.버들다리,29_청계6가.동대문시장,30_청계5가.광장시장,31_청계4가.세운교,32_청계3가.관수교,33_청계2가.수표교,34_청계2가.삼일교,35_청계1가.광교,36_을지로입구역.광교,37_해운센터.롯데영프라자,38_북창동.남대문시장,39_염천교,40_중림동교차로,41_서울의료보건고등학교.서울역서부,42_손기정체육공원입구,43_만리동고개,44_한겨레신문사,45_신덕성결교회,46_공덕역.공덕시장,47_공덕역.2번.출구,48_동도중학교.서울디자인고등학교,49_대흥역,50_마포아트센터,51_대흥교회,52_이화여대입구,53_신촌기차역입구,54_신촌아트레온,55_연세로.문학의거리,56_연세로.명물거리,57_세브란스병원,58_신촌기차역,59_이화여대입구,60_이화여대입구,61_대흥교회,62_서강대학교후문,63_용강초등학교,64_동도중학교.서울디자인고등학교,65_공덕역.1번.출구,66_서울대동창회관,67_공덕시장,68_신덕성결교회,69_한겨레신문사,70_만리동고개,71_손기정체육공원,72_서울역서부,73_서울역버스환승센터,74_숭례문,75_남대문시장앞.이회영활동터,76_롯데영프라자,77_우리은행종로지점,78_청계1가.광교,79_청계2가.삼일교,80_청계3가.세운교,81_청계4가.배오개다리,82_청계5가.방산시장,83_청계6가.평화시장,84_청계6가.오간수교,85_청계7가.동평화.청평화시장,86_청계8가.영도교,87_황학동롯데캐슬,88_신설동로터리.서울풍물시장,89_신설동역1번출구,90_대광고등학교앞,91_안암오거리,92_우신향병원,93_고려대학교앞,94_숭례초등학교,95_종암동주민센터,96_종암경찰서,97_KT월곡지사,98_종암SK아파트,99_월곡역,100_동덕여대앞,101_한국과학기술연구원입구,102_월곡중학교,103_새석관시장,104_돌곶이역8번출구,105_돌곶이역,106_석관동주민센터,107_석계역굴다리앞,108_물류센터,109_월계현대아파트,110_광운대역,111_신도브래뉴.한전노원변전소,112_인덕삼거리,113_삼화상운차고지(가상),17_종암사거리입구,96_종암사거리입구
2022-03-07 08:00:00,2,4,4,8,8,10,15,20,16,19,20,23,23,24,25,21,27.0,28,31,27,28,26,22,19,20,22,19,19,16,14,12,10,14,12,11,10,8,8,9,8,12,14,14,20,19,13,14,14,16,17,17,14,14,8,21,16,2,4,7,12,13,13,14,16,11,13,14,15,18,22,26,20,19,17,16,13,10,5,10,0,9,9,8,7,5,6,9,10,10,11,11,9,6,9,10,23.0,28,29,19,19,17,18,18,14,12,7,6,4,5,4,2,0,0,,
2022-03-07 09:00:00,0,5,7,7,13,12,7,6,3,8,10,11,11,12,11,11,11.0,12,15,17,15,14,16,15,16,14,20,17,17,13,12,7,11,10,9,11,7,4,5,4,6,7,9,19,19,13,14,13,11,15,15,13,7,11,11,7,5,9,8,12,13,7,9,8,9,11,13,16,15,24,23,22,13,12,11,15,12,10,7,0,6,6,5,7,9,8,7,8,9,7,9,9,8,7,8,9.0,8,12,7,6,6,6,9,10,9,9,7,8,9,4,3,1,0,,
2022-03-07 10:00:00,0,2,3,5,7,2,8,8,7,6,7,6,5,10,11,9,7.0,9,9,10,10,10,12,11,12,13,10,10,6,5,7,4,4,3,4,8,6,4,5,0,3,3,7,9,9,7,6,7,8,8,9,8,7,6,8,6,7,7,10,14,14,11,9,11,8,9,11,10,7,9,10,8,11,9,8,7,9,4,7,4,9,10,8,7,10,8,9,10,9,7,8,8,9,3,11,12.0,13,9,7,5,3,5,6,7,7,6,4,3,0,3,1,0,0,,
2022-03-07 11:00:00,0,2,1,3,4,1,6,7,6,7,6,7,6,8,9,8,7.0,7,8,10,12,10,13,11,12,10,17,17,16,13,12,8,7,10,10,9,9,8,5,0,0,9,9,11,9,13,12,10,11,8,2,6,5,3,5,8,7,9,8,13,12,11,8,8,9,10,10,10,10,12,13,8,12,10,10,13,13,9,8,8,8,9,9,9,15,11,13,15,14,13,6,2,6,6,7,6.0,5,4,5,6,3,4,5,4,5,3,2,5,1,5,0,1,0,,
2022-03-07 12:00:00,1,3,6,8,10,0,6,3,6,7,6,6,7,7,6,7,8.0,8,7,4,6,7,8,6,9,11,12,9,10,9,8,5,8,7,8,4,6,7,9,8,13,11,15,14,16,17,10,18,14,12,14,14,11,9,11,6,6,9,10,12,15,12,10,9,9,11,15,15,13,11,11,10,8,9,6,5,5,8,9,0,7,8,7,10,19,17,15,15,12,17,15,13,12,9,11,10.0,11,10,8,9,8,8,5,8,7,7,4,0,6,5,4,0,0,,
2022-03-07 13:00:00,0,1,1,3,4,5,6,7,11,10,9,9,10,10,11,8,8.0,6,6,7,11,12,5,9,11,13,8,5,4,5,5,4,0,6,4,9,9,10,10,11,10,10,12,14,11,11,11,10,7,7,7,6,3,3,6,5,4,5,6,8,10,12,7,11,9,7,13,14,17,16,15,15,12,9,8,8,10,9,9,10,10,10,11,12,12,10,8,7,8,12,11,10,7,9,10,11.0,14,13,10,9,0,10,11,10,11,10,6,4,3,3,5,0,0,,
2022-03-07 14:00:00,0,3,0,2,4,3,6,10,5,10,13,12,12,10,11,11,11.0,9,13,10,8,9,8,10,12,16,17,12,12,15,15,10,9,7,4,17,13,13,13,15,18,15,15,15,14,16,13,11,12,13,11,11,8,4,7,8,7,7,10,13,13,14,14,12,12,11,15,9,14,10,12,13,6,6,8,9,10,8,9,7,11,13,12,13,12,9,10,11,8,10,10,8,9,9,14,17.0,17,16,12,10,9,6,9,9,10,10,4,3,2,0,0,0,0,,
2022-03-07 15:00:00,0,2,4,3,5,0,12,7,11,13,13,15,16,14,17,15,11.0,9,7,6,7,10,11,11,17,18,18,17,14,14,7,8,16,16,15,9,17,15,16,0,13,11,12,15,14,9,7,10,8,8,7,5,6,4,5,4,9,7,9,11,12,13,12,16,12,11,11,8,8,6,7,8,10,9,11,12,9,12,11,10,12,9,5,12,13,13,16,15,11,8,16,13,7,16,16,18.0,17,21,15,12,12,11,8,9,8,6,4,3,1,3,1,0,0,,
2022-03-07 16:00:00,1,4,0,3,4,5,15,15,17,17,20,22,21,13,12,10,8.0,9,8,6,6,5,5,7,10,9,8,9,10,12,6,0,5,4,8,11,6,9,9,8,10,11,19,20,16,18,18,15,12,10,9,7,5,3,5,9,30,34,29,39,39,38,24,23,22,13,15,15,14,10,8,9,6,5,8,9,11,6,14,15,16,14,18,20,20,19,16,14,11,9,10,8,8,10,12,19.0,19,18,17,19,8,18,17,12,12,8,5,4,2,2,2,1,0,,
2022-03-07 17:00:00,1,6,3,7,7,9,13,15,13,14,15,14,13,15,14,12,8.0,8,7,8,5,7,7,7,7,5,8,11,11,10,11,12,13,12,12,12,11,12,15,13,16,14,13,14,15,12,12,9,9,9,8,5,4,0,4,8,13,19,14,21,23,22,21,20,19,14,18,17,16,19,17,19,8,7,10,12,15,12,14,10,13,15,13,18,20,16,15,19,18,17,15,10,10,8,7,9.0,9,10,9,12,11,5,11,11,9,7,7,7,6,6,4,1,0,,
2022-03-07 18:00:00,0,1,0,3,3,5,7,5,6,7,8,14,11,15,13,12,9.0,9,8,8,8,10,9,9,8,10,8,7,8,10,9,8,5,8,12,14,14,21,27,27,31,28,24,21,18,15,21,20,24,22,16,12,11,6,4,6,12,13,13,16,18,20,17,15,16,13,15,15,16,14,15,11,7,12,13,14,17,18,20,20,22,24,25,30,21,21,15,19,28,27,23,13,16,12,16,13.0,14,16,15,16,13,11,13,12,12,13,8,9,4,12,7,6,0,,
2022-03-07 19:00:00,0,6,5,9,7,5,8,10,12,13,14,12,13,15,13,12,10.0,9,9,10,11,14,14,12,12,11,5,5,5,5,4,0,3,6,10,15,18,17,19,17,19,18,14,15,15,14,14,13,13,12,8,7,4,1,4,7,4,9,11,16,16,15,12,9,9,10,21,20,18,9,7,8,3,5,2,5,0,5,8,6,17,18,19,26,22,19,16,14,13,13,16,15,25,21,16,20.0,18,14,16,15,13,12,14,14,7,5,10,8,7,9,8,5,0,,
2022-03-07 20:00:00,0,0,1,1,1,1,3,5,3,4,4,4,6,7,8,4,6.0,5,6,7,8,6,8,9,8,6,5,7,4,3,0,0,2,8,9,9,4,10,14,13,14,11,12,10,4,9,8,6,6,2,5,5,4,0,4,2,3,5,10,12,14,14,13,15,11,13,15,18,13,10,6,0,4,3,4,7,7,8,7,9,10,8,11,11,10,9,9,11,14,13,14,12,12,10,9,10.0,9,10,11,9,7,6,6,6,7,5,3,2,3,1,2,0,0,,
2022-03-07 21:00:00,1,3,1,3,2,2,6,7,6,8,7,6,7,8,7,6,6.0,7,6,7,10,8,9,8,7,8,6,7,6,0,3,3,2,4,5,8,7,8,6,9,11,8,9,9,10,7,8,6,8,7,4,5,3,2,3,2,3,5,3,4,5,5,6,5,8,9,12,11,10,7,5,1,4,3,0,4,5,4,9,7,10,12,3,14,14,15,13,10,12,11,11,10,11,8,7,6.0,6,6,7,9,3,8,8,7,6,4,3,3,2,2,1,0,0,,
2022-03-07 22:00:00,0,1,2,3,2,1,5,5,7,4,5,6,8,10,8,4,6.0,7,4,4,7,6,4,6,4,3,6,7,6,5,0,0,6,6,5,6,6,7,8,7,9,9,15,16,11,11,12,9,9,10,6,3,1,3,2,5,7,5,10,12,10,8,11,14,15,12,12,6,9,4,1,3,4,3,4,5,6,7,8,9,9,8,12,14,13,12,12,11,13,12,11,3,6,9,7,7.0,11,8,9,9,8,7,6,6,1,5,4,2,1,2,1,0,0,,
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,6,0,0,0,4,3,0,2.0,3,4,6,0,8,1,8,5,4,3,0,0,0,0,0,4,3,3,5,6,4,7,8,13,12,8,7,6,5,8,6,6,7,6,0,5,0,6,5,10,8,7,7,5,6,7,7,5,4,7,7,5,4,5,3,3,2,0,2,3,2,5,3,0,5,5,4,10,2,9,10,5,0,9,8,7,6,5,4.0,3,4,2,4,3,2,3,2,0,0,2,2,1,0,0,0,0,,
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 04:00:00,1,4,0,6,7,5,14,15,18,10,23,23,24,25,27,28,30.0,33,31,30,33,19,32,29,30,29,37,36,17,15,32,31,29,26,22,15,12,0,0,11,0,12,12,17,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 05:00:00,1,4,0,5,6,3,7,3,8,9,7,4,7,6,6,7,8.0,9,8,11,12,10,9,7,8,8,9,8,7,5,6,0,8,5,4,4,2,3,0,3,3,4,7,7,5,7,14,12,13,14,11,5,2,5,10,7,2,3,2,0,4,5,4,2,4,3,5,3,4,6,5,5,3,4,5,0,4,0,3,0,1,3,4,3,8,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 06:00:00,1,3,4,5,6,5,7,0,1,1,10,10,9,10,11,12,9.0,12,12,11,13,15,16,15,17,15,15,14,3,4,12,10,2,8,7,4,2,3,2,2,2,5,6,8,3,4,3,4,5,6,5,4,3,0,3,0,0,1,2,1,2,1,4,4,5,4,9,5,13,19,17,16,4,5,4,5,4,2,3,2,0,2,3,2,2,2,2,2,2,4,3,0,2,5,3,3.0,4,4,5,4,0,3,3,2,4,3,1,0,1,0,0,0,0,,
2022-03-08 07:00:00,3,6,7,7,11,8,9,10,11,9,9,11,14,13,14,15,14.0,18,18,13,15,17,19,13,14,14,16,15,14,12,9,11,15,12,7,12,9,6,3,5,4,6,14,22,26,19,20,18,24,34,19,12,9,6,10,8,3,5,5,7,12,10,10,9,8,11,22,22,20,26,26,24,15,15,14,14,11,8,9,4,6,7,4,6,4,5,6,7,9,11,10,9,7,4,5,9.0,3,10,9,7,7,6,6,8,5,8,4,5,6,4,0,0,0,,
2022-03-08 08:00:00,2,4,6,9,16,17,19,22,24,25,28,29,29,25,24,20,22.0,26,27,24,26,24,26,22,23,23,21,22,18,15,16,14,16,16,15,13,9,6,5,5,11,11,19,26,27,20,22,18,17,32,26,15,14,13,17,12,5,6,10,16,16,11,14,13,11,12,19,21,32,41,41,40,34,28,26,15,12,13,10,0,7,12,11,8,9,8,10,11,14,11,14,13,14,13,10,10.0,13,12,12,12,11,13,12,12,12,10,4,2,3,3,2,0,0,,
2022-03-08 09:00:00,0,3,1,3,5,5,6,8,9,9,10,12,13,13,15,15,17.0,17,16,17,17,16,17,16,13,12,16,16,13,11,5,6,10,11,7,13,11,8,7,7,10,9,12,15,15,10,13,11,10,11,14,9,6,0,6,5,3,6,8,12,13,13,13,14,15,9,9,10,15,17,17,15,12,12,13,11,10,5,9,0,6,8,10,8,8,7,11,10,10,9,9,5,4,4,7,10.0,12,11,8,11,0,10,13,9,8,13,12,13,2,5,10,0,0,,
2022-03-08 10:00:00,0,3,0,4,7,8,10,10,11,11,11,6,12,12,12,9,13.0,16,18,18,17,15,16,15,19,16,16,17,12,10,6,6,5,4,3,5,3,5,4,0,5,6,12,12,10,7,9,7,7,8,9,7,6,5,6,5,6,8,10,11,12,13,8,8,8,9,10,10,11,15,16,16,8,7,5,7,5,3,8,9,7,10,9,10,11,10,11,11,8,7,8,4,7,4,6,7.0,6,5,6,4,5,4,6,6,1,4,2,2,0,1,1,1,0,,
2022-03-08 11:00:00,1,2,3,4,2,1,6,7,5,8,8,8,13,13,14,15,10.0,8,10,9,10,10,9,7,14,13,16,11,12,10,5,0,5,11,10,9,7,10,9,5,8,7,7,10,5,10,12,11,6,12,10,8,6,6,9,6,9,12,9,13,14,15,10,11,12,13,15,15,13,13,14,12,8,7,7,7,4,7,6,4,4,7,6,6,12,10,9,7,6,7,6,6,8,6,5,5.0,7,7,6,7,6,5,8,7,6,5,3,1,3,2,1,0,0,,
2022-03-08 12:00:00,1,1,2,3,4,3,8,5,6,8,9,8,11,10,10,10,9.0,6,7,5,6,11,11,9,10,9,11,17,16,13,0,14,15,14,13,10,10,10,10,11,11,9,7,9,8,9,9,9,8,12,10,6,5,4,4,3,3,8,9,9,11,13,15,22,20,14,16,13,10,9,8,11,8,7,7,8,8,7,9,8,9,7,8,10,12,11,12,9,7,8,7,0,3,5,6,7.0,5,7,7,6,6,5,7,6,6,3,1,1,1,1,0,0,0,,
2022-03-08 13:00:00,0,2,0,2,3,4,11,13,16,10,17,19,20,21,19,19,17.0,15,16,19,18,13,13,10,11,19,19,21,15,12,6,13,4,12,11,10,9,8,10,11,14,10,17,20,21,16,14,11,12,11,11,9,8,6,7,8,6,7,7,9,7,9,9,10,9,5,13,13,11,14,15,14,6,6,8,10,10,12,14,0,14,18,15,14,10,11,7,8,7,0,8,8,7,6,9,12.0,8,10,10,10,9,11,10,9,4,5,8,5,2,10,7,0,0,,
2022-03-08 14:00:00,0,2,1,3,6,7,6,7,5,7,7,8,8,11,12,11,10.0,9,10,11,9,9,8,5,8,8,7,12,9,9,7,5,6,8,9,11,9,10,13,18,18,17,14,17,12,9,12,13,9,7,9,7,5,0,5,5,7,7,8,9,10,10,10,9,11,9,9,8,12,8,8,6,6,5,9,9,12,11,12,4,13,14,12,16,17,12,11,12,11,8,12,13,11,5,11,10.0,10,9,9,8,7,8,7,5,6,5,2,1,3,2,1,0,0,,
2022-03-08 15:00:00,3,6,4,7,8,7,10,4,11,12,11,8,9,13,14,13,12.0,12,8,6,7,8,9,7,13,14,16,11,12,13,12,2,11,12,8,14,14,15,13,16,17,14,25,13,12,11,12,11,7,10,8,7,7,2,4,7,20,13,15,18,17,14,13,13,12,12,17,16,16,8,10,7,6,7,8,9,8,7,8,9,10,12,7,15,17,16,15,15,16,11,14,14,17,14,14,9.0,13,11,11,10,11,11,12,10,0,11,8,5,4,3,0,1,0,,
2022-03-08 16:00:00,1,3,5,3,3,4,8,11,6,11,10,13,12,17,14,16,12.0,11,11,13,14,14,13,12,11,12,11,16,14,13,12,11,10,11,0,11,10,11,9,8,14,12,18,23,23,30,26,20,14,14,12,12,10,6,12,12,19,26,29,30,29,28,22,19,18,14,18,16,12,10,13,12,9,8,8,8,10,9,13,7,11,14,17,20,18,10,11,13,12,10,10,9,9,15,15,11.0,11,8,13,11,9,7,6,4,5,4,4,3,2,3,1,0,0,,
2022-03-08 17:00:00,1,4,0,3,5,3,12,0,9,15,12,12,16,16,14,14,12.0,10,13,13,11,9,8,8,11,15,9,14,16,14,15,15,14,11,10,11,10,18,21,19,21,20,17,19,13,12,13,14,11,12,8,6,5,0,3,7,12,18,18,19,20,24,21,20,18,15,18,17,15,10,11,9,6,8,10,13,15,14,15,16,15,15,17,26,27,19,19,19,21,20,18,18,18,15,16,16.0,17,11,16,13,14,15,18,8,21,7,4,4,3,0,2,0,0,,
2022-03-08 18:00:00,0,3,0,4,5,6,9,10,11,10,6,12,14,13,13,10,11.0,10,13,13,14,18,17,11,9,10,8,8,10,14,15,14,13,11,9,13,14,16,20,19,24,22,22,26,24,24,25,18,16,19,17,12,9,6,4,4,7,15,17,19,21,23,18,19,18,15,20,18,20,24,26,19,12,14,16,16,17,16,19,15,20,21,13,28,28,24,22,23,28,26,24,25,23,18,16,17.0,16,15,15,16,16,15,16,15,14,14,7,6,4,3,2,2,0,,
2022-03-08 19:00:00,0,2,0,2,0,2,5,7,8,7,8,9,7,10,8,10,7.0,8,10,11,12,10,7,10,11,9,8,11,5,10,6,5,9,8,6,7,8,10,15,13,17,14,10,12,12,7,10,10,9,9,7,6,3,2,2,7,9,15,16,18,17,14,13,11,13,16,18,16,12,11,13,9,5,3,4,9,13,15,18,0,19,17,18,20,17,18,15,13,12,16,13,14,15,13,13,12.0,11,12,11,14,11,10,11,12,8,11,6,7,2,7,4,1,0,,
2022-03-08 20:00:00,0,1,0,2,1,3,5,5,6,5,7,11,10,10,12,11,9.0,8,8,10,11,12,12,12,10,11,6,5,3,5,0,4,0,5,7,7,7,9,9,10,15,17,18,16,15,17,14,13,9,9,6,5,5,4,4,7,6,8,12,14,15,12,11,9,9,9,9,9,7,7,6,2,3,3,4,6,5,9,10,9,12,8,0,13,17,16,11,11,10,9,10,9,10,9,5,7.0,8,8,12,11,10,5,9,7,9,8,6,4,3,2,0,0,0,,
2022-03-08 21:00:00,1,1,2,2,0,2,4,5,0,7,4,4,7,6,5,5,4.0,5,6,5,6,6,8,7,6,5,4,6,5,0,0,0,3,4,7,6,8,13,17,10,14,12,12,13,10,10,9,7,8,5,3,2,1,1,2,4,6,8,8,9,8,7,7,12,10,12,15,14,8,3,7,8,4,0,5,8,7,10,9,8,9,11,12,14,17,18,17,16,15,14,10,8,14,8,6,8.0,11,4,10,9,7,3,6,5,4,5,4,3,2,3,1,0,0,,
2022-03-08 22:00:00,0,1,0,2,1,2,7,6,3,5,4,11,12,16,15,11,7.0,5,5,5,4,5,8,7,5,6,5,3,0,3,0,0,4,3,6,8,9,9,7,8,9,9,18,8,16,11,9,12,10,9,5,3,1,0,1,3,6,10,12,18,17,7,15,12,14,14,14,13,11,7,5,7,4,6,4,6,7,8,11,11,7,7,11,12,13,11,16,19,17,16,14,13,13,10,9,9.0,9,9,7,7,6,4,7,6,4,1,2,1,1,0,0,1,0,,
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,3,2,0,0,3,9,7,6.0,7,6,8,7,9,8,5,4,4,2,5,0,0,0,3,0,7,6,7,8,9,8,10,12,10,9,8,3,7,10,7,7,8,3,5,3,0,3,3,4,5,7,8,5,4,11,13,13,10,12,11,6,5,2,4,3,3,4,5,6,7,9,10,0,4,0,13,12,8,11,11,7,12,6,5,14,10,9,8.0,0,3,6,6,7,7,5,3,6,4,2,1,2,1,0,0,0,,
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 04:00:00,1,2,2,1,0,2,4,2,4,5,7,8,7,8,6,6,7.0,8,9,7,6,0,0,5,5,0,12,11,0,9,0,0,5,0,0,8,0,2,0,0,0,0,10,11,10,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 05:00:00,0,2,1,4,5,3,6,0,5,1,5,4,6,8,6,4,4.0,3,4,3,2,4,5,3,4,4,7,8,5,0,7,0,0,4,10,7,6,5,3,0,5,1,6,8,7,5,1,5,3,7,6,5,4,3,3,1,1,0,1,0,2,1,1,3,0,0,0,4,5,8,9,0,7,6,0,5,0,0,0,0,0,1,0,2,9,0,7,0,0,6,0,0,5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 06:00:00,0,0,1,0,1,0,2,3,3,4,5,7,6,7,7,6,8.0,9,8,8,9,9,9,7,6,6,7,6,5,4,0,3,0,3,0,4,2,2,1,2,3,2,2,6,2,4,1,0,3,2,3,1,3,3,4,3,2,0,0,0,4,3,4,5,0,2,6,8,9,9,5,0,5,3,4,5,4,2,0,3,0,2,2,2,3,0,2,0,3,0,4,2,0,4,2,3.0,2,3,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,,
2022-03-09 07:00:00,1,3,5,0,5,4,7,8,9,8,3,6,6,7,9,8,8.0,8,7,9,8,0,7,7,5,5,4,4,4,5,4,0,1,0,3,0,1,2,0,0,1,0,3,6,5,3,1,2,3,4,4,0,3,0,2,0,2,3,3,1,2,0,3,1,3,5,8,8,8,7,4,8,4,0,3,5,2,2,1,0,3,3,2,3,1,1,2,2,3,0,2,3,2,1,6,7.0,0,2,7,6,1,6,6,5,3,1,1,1,0,0,0,0,0,,
2022-03-09 08:00:00,1,3,2,3,4,0,7,8,9,10,9,10,9,9,10,10,10.0,10,10,9,9,10,9,9,10,11,12,8,9,6,0,5,0,0,7,5,5,3,4,0,2,2,3,4,3,2,3,4,3,7,5,4,2,0,2,1,3,2,4,6,0,6,6,8,9,6,7,0,11,11,10,5,5,6,7,5,0,0,2,6,5,5,4,5,2,4,2,5,0,4,3,5,6,4,7,9.0,12,16,13,12,11,12,10,6,3,4,2,0,1,2,0,0,0,,
2022-03-09 09:00:00,0,2,3,4,6,7,8,9,0,10,10,5,11,8,7,7,8.0,11,16,14,16,14,15,13,14,13,11,12,12,10,7,6,0,6,0,6,5,3,4,3,5,6,10,16,15,7,8,6,6,10,10,4,4,3,1,2,3,4,4,3,5,5,4,6,7,8,12,9,15,14,13,12,9,5,7,7,5,0,4,0,3,7,6,4,6,2,5,6,4,3,2,5,3,3,6,7.0,9,8,4,3,5,1,4,2,3,2,0,0,2,2,1,0,0,,
2022-03-09 10:00:00,1,2,0,3,7,9,9,10,9,9,11,14,14,13,10,12,12.0,11,14,13,12,12,12,11,11,13,12,8,7,7,0,0,0,5,0,5,4,3,1,0,7,6,7,8,7,7,8,9,11,11,9,6,5,1,3,2,1,2,3,2,4,8,11,12,14,5,13,6,16,18,19,17,16,15,13,9,3,0,0,0,6,7,1,7,8,10,7,5,5,4,4,4,1,5,6,9.0,6,5,4,5,7,7,5,4,0,2,3,0,1,2,1,0,0,,
2022-03-09 11:00:00,0,2,0,3,3,2,6,9,0,10,9,10,10,10,10,11,13.0,14,15,14,14,15,15,14,16,18,17,11,10,11,10,8,5,6,0,0,4,2,4,3,3,4,5,9,8,7,8,3,3,9,4,8,7,5,4,2,1,3,3,5,7,8,9,11,10,10,10,12,14,13,14,10,6,8,6,7,12,0,15,4,17,16,13,9,9,9,10,13,11,12,13,4,3,10,9,8.0,8,7,5,7,5,5,7,8,8,6,1,2,0,0,0,0,0,,
