Unnamed: 0,1_보성운수기종점,2_서울난향초등학교.난향동주민센터,3_관악산휴먼시아.신림푸르지오2차,4_관악산휴먼시아아파트1단지입구,5_삼성산주공아파트,6_산장아파트,7_삼성산성지,8_신우초등학교,9_미림여고.미림여자정보과학고,10_미림고개.고시촌입구,11_관악농협신림지점앞,12_영광메디컬센터,13_쑥고개입구,14_서원동문화교앞,15_신림사거리,16_패션문화의거리입구,17_롯데관악점.건강보험관악지사,18_보라매공원입구,19_신대방역,20_신사시장.평화교회,21_난곡사거리,22_신림청소년독서실.신림체육센터,23_난곡우체국사거리,24_신일교회앞,25_세이브마트앞,26_남강중고등학교입구,27_우림시장.난곡보건분소,28_난우중학교입구,29_신림복지관앞,30_서울난향초등학교.난향동주민센터,31_관악산휴먼시아.신림푸르지오2차,32_관악산휴먼시아아파트1단지입구,33_삼성산주공아파트,34_산장아파트,35_삼성산성지,36_신우초등학교,37_미림여고.미림여자정보과학고,38_미림고개.고시촌입구,39_관악농협신림지점앞,40_영광메디컬센터,41_쑥고개입구,42_서원동문화교앞,43_신림사거리,44_신림사거리.신림역,45_남부초등학교,46_호림박물관,47_신림청소년독서실.신림체육센터,48_난곡우체국사거리,49_신일교회앞,50_세이브마트앞,51_남강중고등학교입구,52_우림시장.난곡보건분소,53_난우중학교입구,54_신림복지관앞,55_보성운수기종점(가상)
2022-03-23 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 05:00:00,0,3,4,5,7,4,0,5,9,12,16,20,22,23,13,7,5,2,4,0,0,5,4,5,7,9,8,7,0,0,5,4,2,0,0,2,3,0,4,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 06:00:00,1,1,3,6,4,5,0,4,8,10,11,12,12,11,6,5,3,4,6,5,4,4,0,3,6,7,8,8,6,5,8,9,9,10,0,9,10,12,8,7,11,10,2,5,5,2,2,0,1,1,0,0,0,0,0
2022-03-23 07:00:00,0,4,10,13,18,25,0,23,29,40,46,51,60,50,12,6,6,6,16,16,9,18,17,19,21,20,21,22,23,25,30,36,34,38,0,37,18,23,29,34,45,48,4,3,4,0,5,4,0,3,1,3,0,0,0
2022-03-23 08:00:00,1,1,6,14,16,18,13,19,21,24,23,38,45,60,8,27,4,8,19,18,10,21,18,17,19,19,21,20,17,10,10,14,14,14,12,14,19,22,24,33,47,46,7,6,5,3,2,2,2,3,4,2,0,0,0
2022-03-23 09:00:00,0,2,6,10,8,10,0,3,9,14,16,18,23,24,8,6,6,7,8,7,7,11,10,9,10,6,9,8,8,9,9,8,9,11,10,10,15,18,17,23,41,37,7,6,5,6,5,0,4,3,3,3,2,0,0
2022-03-23 10:00:00,3,0,6,10,10,5,0,6,10,10,9,13,20,21,7,7,7,4,15,6,4,5,6,5,5,7,6,6,8,6,7,5,1,0,0,5,6,5,5,7,19,18,3,11,11,1,10,10,0,6,4,3,1,2,0
2022-03-23 11:00:00,0,2,4,3,2,0,0,0,3,4,8,11,14,13,7,6,12,11,7,0,8,16,14,11,10,12,12,13,7,10,7,11,7,5,6,0,6,6,7,5,9,9,6,13,18,19,19,18,17,14,14,11,9,4,0
2022-03-23 12:00:00,0,2,2,1,2,3,0,3,6,8,10,11,8,10,8,7,10,8,15,12,16,20,20,19,20,18,21,23,19,16,12,11,5,8,2,9,8,8,10,7,8,9,4,6,6,7,6,9,1,10,7,3,1,0,0
2022-03-23 13:00:00,0,1,4,4,2,3,0,5,8,10,10,8,9,9,6,6,8,8,21,22,21,21,18,16,15,11,12,6,8,9,8,7,7,8,7,6,8,6,8,9,0,8,4,4,5,7,8,7,4,5,4,3,2,1,0
2022-03-23 14:00:00,1,1,2,5,4,4,0,3,6,6,6,8,7,8,7,5,12,12,20,0,18,19,18,5,11,6,10,16,14,14,5,4,6,7,0,4,5,8,10,11,11,13,9,9,12,13,12,13,10,6,7,5,4,0,0
2022-03-23 15:00:00,0,0,2,3,4,5,0,6,7,7,7,8,12,12,8,6,17,16,34,34,26,25,22,20,19,17,14,15,7,13,8,6,2,5,0,0,4,4,7,3,14,16,16,26,30,31,31,30,29,21,14,6,7,5,0
2022-03-23 16:00:00,3,3,2,2,2,2,0,0,23,27,11,28,14,27,16,12,17,18,29,32,26,31,28,27,20,30,36,37,36,29,14,6,5,2,4,3,17,34,38,38,39,33,16,34,28,24,25,21,17,9,9,6,1,5,0
2022-03-23 17:00:00,0,3,5,2,4,5,5,5,18,17,19,22,27,26,8,7,12,9,43,45,44,42,38,30,31,26,22,16,17,15,9,9,7,8,0,9,14,13,13,15,18,21,11,28,28,29,31,28,25,20,17,9,7,6,0
2022-03-23 18:00:00,0,3,4,5,5,6,6,5,4,13,17,21,17,14,12,12,27,20,61,59,58,52,49,45,36,38,34,33,26,21,10,5,4,5,0,6,1,7,16,18,21,21,21,38,37,38,39,37,33,27,20,7,5,4,0
2022-03-23 19:00:00,0,2,0,0,0,0,0,0,4,3,5,6,10,8,7,11,11,14,51,50,48,55,53,43,43,34,29,25,23,19,10,5,4,6,0,5,4,6,10,12,15,9,15,39,41,41,41,34,27,21,15,8,6,1,0
2022-03-23 20:00:00,0,0,1,0,1,0,0,0,0,2,2,8,9,1,4,8,19,6,23,24,24,25,24,23,20,23,22,22,21,20,7,6,5,1,4,3,4,3,5,5,6,4,9,22,21,19,18,17,15,14,11,6,2,5,0
2022-03-23 21:00:00,0,1,0,0,0,0,0,0,2,4,7,4,4,5,5,7,17,15,32,32,32,27,25,23,23,26,22,21,19,17,9,7,5,2,0,1,3,8,13,5,6,12,10,20,21,23,22,21,18,14,11,5,4,3,0
2022-03-23 22:00:00,0,3,1,1,0,0,2,0,1,1,8,0,9,0,4,6,5,5,35,26,31,29,28,25,27,22,18,16,15,12,2,1,1,0,0,0,3,8,11,12,11,10,9,17,16,15,16,14,15,17,16,9,4,3,0
2022-03-23 23:00:00,0,0,0,0,0,0,0,0,0,1,4,4,5,3,4,6,6,3,28,29,30,29,26,25,23,19,15,14,10,10,4,2,2,0,0,1,1,1,3,1,2,3,3,13,14,14,9,15,13,11,7,4,3,1,0
2022-03-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 05:00:00,2,2,3,4,0,5,0,7,11,12,13,19,23,24,10,5,5,5,6,3,8,9,8,8,8,8,7,6,0,5,3,2,2,2,0,0,5,8,12,12,14,12,2,2,1,0,0,0,0,0,0,0,0,0,0
2022-03-24 06:00:00,0,1,3,5,6,6,0,6,10,13,14,15,12,11,4,4,4,3,6,5,0,3,4,0,5,4,4,5,3,4,5,7,6,7,0,2,9,10,9,9,11,12,3,3,3,0,2,0,0,0,0,1,0,0,0
2022-03-24 07:00:00,0,4,8,14,20,25,0,22,23,28,36,46,51,48,7,1,3,5,14,7,15,16,14,17,17,18,21,13,11,20,27,37,37,39,22,39,22,28,34,46,54,51,4,7,9,10,11,2,13,10,7,2,5,0,0
2022-03-24 08:00:00,4,2,8,13,16,18,6,20,23,28,31,41,51,54,11,20,4,3,8,6,10,11,10,7,11,12,13,9,11,8,12,15,16,19,18,19,21,22,25,36,47,48,9,8,6,3,3,5,4,4,3,2,1,2,0
2022-03-24 09:00:00,0,2,3,4,6,8,0,9,12,16,22,26,28,25,10,8,4,5,7,6,6,7,7,4,5,5,3,3,1,2,3,5,5,5,4,6,11,18,19,21,33,41,4,7,8,9,4,7,4,3,3,1,2,1,0
2022-03-24 10:00:00,0,1,2,4,4,5,4,0,8,4,4,3,4,6,7,9,6,5,9,9,10,8,10,6,10,11,11,11,9,9,10,10,10,13,12,11,12,13,13,12,12,13,4,4,7,0,7,4,4,6,5,4,3,1,0
2022-03-24 11:00:00,1,0,3,6,7,3,0,6,8,10,10,11,13,17,9,5,8,7,9,0,7,11,8,10,9,9,10,8,7,5,9,9,8,10,5,3,9,11,14,14,17,18,4,4,5,5,0,6,5,3,2,0,1,1,0
2022-03-24 12:00:00,0,0,2,3,2,3,0,0,4,4,7,7,8,9,7,5,7,7,15,17,18,17,12,10,12,15,14,15,16,15,5,4,3,6,5,2,5,6,8,8,7,8,6,8,9,0,8,4,3,6,4,2,1,0,0
2022-03-24 13:00:00,0,0,2,3,3,4,0,0,4,7,11,9,9,10,5,3,8,8,12,11,7,13,9,11,13,14,16,12,13,10,4,6,3,7,0,8,2,6,6,5,6,7,3,10,9,10,7,9,8,7,7,3,2,0,0
2022-03-24 14:00:00,0,1,1,2,3,3,0,2,5,0,3,2,6,6,4,4,11,11,23,12,21,19,19,16,18,16,17,16,15,10,9,7,6,6,0,6,7,8,5,7,8,7,8,12,7,9,9,9,7,7,6,3,2,1,0
2022-03-24 15:00:00,0,2,2,6,2,2,0,0,4,7,12,15,16,16,4,5,13,14,24,25,23,24,23,24,18,16,16,34,30,27,10,7,2,9,0,9,10,8,10,13,14,15,15,29,27,20,25,20,16,12,9,6,7,3,0
2022-03-24 16:00:00,4,3,7,7,6,8,0,1,9,21,23,27,28,26,7,6,12,13,28,29,28,14,16,15,14,28,34,33,34,35,14,10,3,2,0,3,5,6,9,13,11,13,6,28,18,29,21,18,10,6,8,6,0,4,0
2022-03-24 17:00:00,0,3,4,2,3,4,0,5,19,28,32,33,33,34,7,11,12,12,28,28,29,41,40,39,36,27,24,24,20,21,15,14,12,13,7,7,19,22,23,23,25,24,17,23,23,23,24,22,20,18,15,9,7,4,0
2022-03-24 18:00:00,0,4,4,5,6,0,2,1,10,10,17,18,22,24,12,5,27,25,38,37,36,35,29,28,24,24,25,24,24,20,13,9,7,0,3,4,6,7,14,18,18,18,16,31,34,33,28,28,22,16,12,6,2,4,0
2022-03-24 19:00:00,0,2,3,3,1,2,0,1,3,2,4,5,9,7,4,9,17,18,58,0,41,52,46,43,37,31,24,21,18,18,8,6,2,6,0,0,4,5,6,8,7,8,19,59,56,52,52,49,46,36,21,11,10,8,0
2022-03-24 20:00:00,0,2,1,1,0,2,0,0,7,7,10,3,9,3,5,5,16,10,34,22,18,20,20,16,19,21,20,21,19,15,6,4,4,0,1,0,5,7,11,9,9,5,8,25,25,25,27,26,23,17,12,6,4,2,0
2022-03-24 21:00:00,0,0,1,3,0,0,0,0,2,4,7,5,7,2,3,4,5,5,20,33,30,33,30,28,29,27,23,20,21,19,8,6,1,4,0,2,3,2,5,8,10,3,9,22,22,21,23,22,18,15,13,6,3,3,0
2022-03-24 22:00:00,0,5,6,3,1,2,0,2,3,7,12,12,13,11,6,5,9,7,36,36,36,35,33,32,29,24,15,14,12,14,5,4,2,2,0,1,1,3,4,1,4,3,9,24,22,11,20,19,17,18,15,5,4,2,0
2022-03-24 23:00:00,0,1,0,0,0,0,0,0,1,0,4,0,6,5,6,8,10,6,19,8,17,17,16,14,13,11,9,8,7,7,4,2,1,0,0,0,0,0,2,0,2,4,10,9,0,0,10,7,9,4,6,4,3,1,0
2022-03-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 05:00:00,0,2,2,4,5,3,0,7,9,11,11,19,22,24,14,9,8,7,4,0,0,6,7,8,9,0,6,0,0,0,3,2,1,0,0,0,1,0,1,5,11,10,9,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 06:00:00,0,0,2,5,4,4,0,0,9,13,15,16,24,12,4,2,3,3,4,0,2,0,4,0,1,0,3,1,1,3,6,7,2,8,0,10,18,17,6,4,5,6,2,5,5,1,2,3,2,4,3,1,0,0,0
2022-03-25 07:00:00,2,2,10,21,21,26,0,26,25,33,24,41,50,47,5,9,4,6,7,8,8,1,7,9,13,14,16,18,7,18,19,26,14,17,0,24,18,25,30,37,52,39,37,6,5,7,6,6,7,6,3,3,1,2,0
2022-03-25 08:00:00,0,1,5,10,12,16,0,18,21,28,30,37,44,49,10,12,5,3,13,12,12,13,11,11,12,16,17,14,12,9,12,13,15,18,16,14,18,22,28,37,53,52,8,8,6,8,5,5,7,6,5,3,1,0,0
2022-03-25 09:00:00,0,1,2,4,6,10,0,12,15,18,26,30,36,38,9,10,6,8,17,15,13,15,14,12,12,11,11,12,12,11,9,10,8,7,7,8,9,15,19,20,25,39,6,5,4,2,4,5,4,3,3,2,1,0,0
2022-03-25 10:00:00,0,0,2,4,5,4,0,6,7,6,6,7,8,7,4,8,7,9,9,8,10,11,5,12,4,3,10,3,2,10,10,10,9,9,0,4,8,10,12,9,9,11,4,5,7,0,7,9,7,7,5,8,7,6,0
2022-03-25 11:00:00,0,1,0,0,2,0,0,0,2,6,5,6,10,6,6,5,7,4,13,13,12,8,10,6,9,9,10,9,4,4,4,5,3,7,0,2,8,7,8,12,16,19,8,9,8,11,8,8,7,6,5,3,2,2,0
2022-03-25 12:00:00,0,0,0,3,3,5,0,6,8,11,14,15,16,15,5,6,10,10,15,14,15,13,13,8,14,13,12,10,9,10,6,8,10,11,0,11,14,15,15,16,17,18,4,6,1,0,6,7,2,5,4,2,0,1,0
2022-03-25 13:00:00,0,0,3,5,6,4,0,3,6,8,8,7,6,10,4,5,7,3,20,16,19,18,14,13,11,9,7,3,0,4,3,4,5,0,3,0,6,4,7,8,13,13,6,8,10,6,9,7,5,3,2,2,1,1,0
2022-03-25 14:00:00,0,0,1,2,3,4,0,6,1,11,10,10,7,10,5,5,10,0,24,23,23,22,23,19,20,16,19,44,43,32,11,9,8,7,0,6,7,6,8,9,10,9,9,13,15,14,16,13,11,9,6,4,5,3,0
2022-03-25 15:00:00,0,1,1,3,2,3,0,0,31,33,33,33,35,9,8,6,13,12,25,13,12,28,28,27,27,22,22,20,19,17,10,7,4,4,0,2,11,32,14,33,35,33,12,19,23,23,21,21,17,13,13,10,3,3,0
2022-03-25 16:00:00,0,1,2,3,2,4,0,4,10,22,20,22,23,22,10,10,13,10,31,32,35,36,34,34,31,27,31,33,32,26,15,12,9,7,0,4,23,29,27,26,31,31,22,40,38,34,32,28,21,14,11,5,7,6,0
2022-03-25 17:00:00,0,4,5,6,4,5,6,7,8,11,14,19,17,18,9,10,17,18,44,45,44,42,39,37,32,27,23,21,19,14,11,12,12,7,0,11,12,16,19,24,29,29,13,46,46,45,33,31,26,18,12,6,4,3,0
2022-03-25 18:00:00,0,2,3,3,0,3,0,4,7,9,20,21,25,23,10,14,18,19,53,53,50,49,43,41,34,31,27,25,27,23,15,10,7,8,0,0,10,10,16,17,22,20,13,30,28,26,46,43,39,33,25,11,10,6,0
2022-03-25 19:00:00,6,5,2,3,1,2,0,0,4,5,7,0,6,7,5,9,14,12,49,54,53,51,44,43,35,32,32,29,26,22,18,4,3,2,1,0,3,4,8,9,9,9,15,37,36,36,37,34,29,23,18,9,6,4,0
2022-03-25 20:00:00,0,2,3,0,3,0,0,0,3,4,6,6,7,6,7,3,17,10,27,26,25,23,24,23,23,22,19,17,15,16,9,5,3,1,0,2,2,1,6,4,7,5,7,22,14,21,13,13,9,11,9,7,6,4,0
2022-03-25 21:00:00,0,0,0,1,0,0,0,0,2,2,6,6,6,5,3,5,14,5,34,34,35,33,34,34,28,25,23,25,24,18,7,7,6,0,0,0,5,6,6,7,8,6,9,18,17,15,20,19,18,15,13,6,4,4,0
2022-03-25 22:00:00,0,2,0,1,0,0,0,1,4,6,7,4,2,7,6,6,6,2,27,21,25,24,21,17,18,18,17,15,14,13,5,4,2,0,0,4,3,2,5,4,6,5,13,22,25,2,21,18,17,15,11,8,2,1,0
2022-03-25 23:00:00,0,0,0,1,0,0,0,0,1,2,6,3,7,3,4,7,7,6,28,6,25,24,23,21,19,17,13,6,14,13,5,3,0,0,0,0,0,0,2,5,3,1,9,32,35,30,24,11,23,18,14,8,7,5,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,0,2,1,1,2,3,0,2,7,6,7,13,17,16,7,3,2,1,3,0,0,2,0,3,0,0,2,0,0,1,1,0,0,1,0,2,4,6,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,0,0,1,1,1,1,0,0,4,3,3,2,3,2,2,2,2,3,8,6,4,3,3,2,2,2,1,0,0,1,2,0,1,0,0,0,3,6,7,7,10,7,3,3,3,0,0,2,1,0,2,1,0,0,0
2022-03-26 07:00:00,0,2,2,3,4,0,0,2,5,6,8,9,10,8,4,1,4,0,5,5,4,4,4,3,0,4,2,3,1,2,4,3,2,0,0,0,4,11,3,12,13,15,4,4,3,0,2,0,1,2,0,0,0,0,0
2022-03-26 08:00:00,1,1,4,5,6,5,0,4,9,11,16,8,17,14,7,5,2,3,10,10,4,5,9,7,6,5,8,9,1,8,8,9,7,8,6,0,7,8,11,14,21,21,4,6,1,5,4,3,3,1,0,0,2,0,0
2022-03-26 09:00:00,0,2,7,3,7,10,9,4,9,9,4,14,19,20,7,8,2,3,11,7,9,8,10,8,10,9,9,10,10,9,7,9,7,7,8,3,6,8,8,11,12,10,3,6,8,9,5,2,3,2,1,1,0,0,0
2022-03-26 10:00:00,0,1,3,5,6,6,7,6,11,9,10,17,25,26,5,6,9,7,15,15,17,9,12,11,9,10,10,8,8,7,6,8,9,12,3,10,12,14,14,16,17,19,5,5,2,0,4,3,0,0,2,0,0,1,0
2022-03-26 11:00:00,0,1,1,6,7,9,0,1,12,15,20,19,20,21,8,7,6,7,9,0,7,9,8,6,10,10,9,10,7,9,9,9,7,6,0,6,10,9,16,14,17,18,4,6,7,7,7,7,6,5,4,3,2,0,0
2022-03-26 12:00:00,0,0,1,3,5,6,0,6,8,8,14,17,19,19,10,7,12,12,26,25,22,20,19,11,10,10,10,9,10,10,10,9,7,11,6,5,15,14,24,24,34,26,8,10,9,0,9,0,5,4,3,2,0,0,0
2022-03-26 13:00:00,0,1,2,3,4,4,0,3,7,16,23,26,27,28,9,6,14,8,22,20,17,19,17,15,14,15,13,8,12,13,8,7,7,9,0,10,14,19,23,24,27,37,15,17,16,0,12,11,8,9,5,4,0,0,0
2022-03-26 14:00:00,0,1,5,3,2,7,7,8,3,8,13,20,24,24,6,10,15,16,23,21,0,19,16,15,16,15,10,9,8,4,3,2,3,3,0,3,6,8,10,10,13,15,9,14,20,18,21,20,15,11,11,6,4,3,0
2022-03-26 15:00:00,0,2,1,4,5,6,0,5,9,14,18,21,22,21,18,9,9,10,18,21,20,21,18,19,17,16,13,11,10,7,5,6,5,0,2,0,6,6,11,12,16,17,12,24,25,20,19,18,15,12,9,4,3,1,0
2022-03-26 16:00:00,0,1,2,6,3,5,2,0,5,8,11,16,20,19,11,6,7,5,23,24,24,22,20,15,20,19,16,14,11,12,5,9,10,11,0,9,12,16,14,13,16,15,6,13,14,11,14,13,10,7,6,5,3,2,0
2022-03-26 17:00:00,0,1,4,6,6,7,0,8,6,7,10,12,11,14,4,10,17,17,32,31,26,27,25,26,18,21,19,18,15,10,10,8,7,6,4,7,2,13,15,19,26,25,13,31,32,33,24,20,16,16,11,9,3,7,0
2022-03-26 18:00:00,0,2,3,3,6,9,0,1,13,14,21,13,26,25,11,6,11,12,31,29,27,29,26,25,19,16,16,14,14,14,5,5,5,9,5,6,8,10,17,13,17,15,5,24,22,32,29,25,23,19,14,3,2,0,0
2022-03-26 19:00:00,0,4,5,0,0,6,1,2,10,10,10,10,10,9,4,7,9,8,23,26,24,22,23,22,26,24,15,16,14,9,3,4,2,1,0,0,5,6,9,12,11,16,5,7,5,0,3,18,15,2,10,6,5,1,0
2022-03-26 20:00:00,0,1,3,1,4,3,0,2,7,4,9,9,11,11,6,7,12,11,20,13,17,0,14,8,9,12,20,17,16,13,6,4,3,1,0,0,0,0,4,6,7,6,5,11,6,0,11,4,11,7,2,2,0,0,0
2022-03-26 21:00:00,0,1,0,1,2,2,1,0,2,4,7,5,7,5,6,9,10,6,25,28,29,18,17,26,27,23,17,16,15,12,6,2,4,3,2,1,3,4,9,8,11,10,5,14,13,14,14,8,12,5,7,3,0,0,0
2022-03-26 22:00:00,0,2,0,0,1,0,0,0,2,2,5,6,7,4,5,6,11,9,17,14,18,18,18,17,15,14,14,12,10,9,4,3,3,1,2,2,2,1,4,6,7,6,11,19,18,12,18,16,12,12,10,4,3,2,0
2022-03-26 23:00:00,0,0,1,0,0,0,1,0,0,2,1,5,0,0,1,4,5,4,29,28,29,20,27,24,23,19,19,19,18,17,6,2,0,0,0,0,0,0,3,3,4,3,6,30,31,31,31,27,23,18,15,10,7,4,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,2,1,1,2,1,0,3,4,6,7,8,11,7,7,3,0,0,3,0,0,5,5,0,6,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,0,2,0,1,2,0,0,3,4,6,7,8,9,2,2,1,3,5,0,4,3,3,2,2,3,4,5,4,3,2,0,3,0,0,1,1,1,2,3,6,5,2,2,2,3,3,0,2,0,1,1,0,0,0
2022-03-27 07:00:00,0,0,0,0,1,0,0,0,2,3,4,3,4,0,1,0,2,0,4,4,3,0,2,0,2,1,3,4,3,1,4,3,0,0,0,0,0,6,5,7,10,2,2,3,4,0,0,2,1,1,0,0,0,0,0
2022-03-27 08:00:00,0,0,0,1,0,0,0,0,0,1,4,5,8,9,3,2,2,0,5,0,0,8,8,8,9,9,8,7,4,2,4,6,8,4,0,9,5,7,8,8,11,13,5,6,5,4,5,0,3,0,0,0,0,1,0
2022-03-27 09:00:00,0,4,4,3,3,4,2,0,5,7,10,12,14,16,7,11,4,5,7,6,5,0,0,0,4,0,3,5,5,5,6,8,6,5,0,6,5,10,12,13,17,18,9,5,3,4,0,1,2,2,0,2,0,1,0
2022-03-27 10:00:00,0,2,3,3,4,2,5,0,5,7,8,10,15,15,5,10,5,3,7,5,5,6,6,5,5,8,11,17,18,4,15,12,6,9,7,6,8,9,16,20,22,22,5,7,0,8,9,0,8,3,4,3,2,0,0
2022-03-27 11:00:00,0,1,3,4,5,7,0,0,10,15,21,23,29,30,6,3,7,6,9,8,8,0,7,8,8,9,9,11,13,9,10,10,8,9,7,6,9,9,12,16,13,14,4,4,3,0,0,0,1,2,1,3,2,1,0
2022-03-27 12:00:00,0,1,4,7,6,9,0,4,11,9,13,14,22,22,6,6,4,3,4,5,0,8,9,8,8,11,14,4,14,14,11,8,6,7,6,6,10,12,12,12,14,17,6,9,10,0,6,11,9,8,5,1,0,0,0
2022-03-27 13:00:00,0,3,5,7,7,8,0,8,12,14,17,16,26,17,6,10,12,10,19,17,8,18,14,12,8,11,14,0,12,11,7,4,7,6,0,0,8,10,11,12,12,6,3,4,0,6,8,5,6,6,5,6,5,4,0
2022-03-27 14:00:00,0,0,4,4,5,7,0,6,11,19,19,25,26,23,8,6,8,10,16,13,14,14,13,12,8,6,3,7,5,7,5,4,4,6,0,7,9,10,13,11,20,21,8,18,14,13,15,14,11,10,6,5,2,1,0
2022-03-27 15:00:00,0,1,3,3,3,5,4,5,8,10,12,14,13,18,13,15,8,5,18,20,20,21,20,19,18,15,14,13,14,15,9,10,12,10,0,12,11,12,18,23,23,14,10,15,13,12,14,13,13,11,9,6,2,1,0
