Unnamed: 0,1_진관공영차고지,2_동산동능모퉁이.한국지역난방공사,3_지축교앞,4_진관중고교약수사입구,5_진관초교입구,6_푸르지오625동앞.관음사입구,7_삼천리골입구56사단북한산부대,8_입곡삼거리,9_하나고.삼천사.진관사입구,10_제각말5단지.은평뉴타운도서관,11_기자촌사거리,12_신도초교.은평메디텍고등학교,13_두산위브205동앞,14_두산위브253동앞,15_진관동주민센터.은평우체국,16_구파발(가상),17_구파발역2번출구,18_롯데캐슬823동앞,19_진관중고교.약수사앞,20_아이파크714동앞,21_아이파크701동앞,22_진관초교앞,23_생태공원앞,24_아이파크709동앞,25_진관중고교.약수사앞,26_래미안909동앞,27_구파발역.롯데몰,28_진관동주민센터.은평우체국,29_동부센트레빌324동앞,30_동부센트레빌320동앞,31_신도초교.은평메디텍고등학교,32_기자촌11단지앞,33_제각말5단지.은평뉴타운도서관,34_하나고.삼천사.진관사입구,35_삼천리골입구56사단북한산부대,36_푸르지오618동앞.관음사입구,37_진관초교관음사입구,38_진관중고교약수사입구,39_지축교앞,40_진관공영차고지
2022-03-05 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,1,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 06:00:00,0,0,0,0,0,0,0,0,0,2,0,2,3,2,1,1,1,0,0,0,2,0,2,2,4,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 07:00:00,0,0,0,0,0,2,0,0,4,5,2,7,6,5,2,2,1,0,0,0,0,4,5,6,1,5,4,4,0,3,0,2,1,0,0,0,0,0,0,0
2022-03-05 08:00:00,0,1,2,0,0,2,3,4,7,7,5,5,6,3,6,5,12,11,7,2,1,3,6,9,14,15,14,12,4,8,4,5,2,1,0,0,0,0,0,0
2022-03-05 09:00:00,0,0,0,0,1,1,0,0,2,6,9,9,11,10,10,8,9,2,1,1,2,1,8,12,14,14,6,4,4,0,2,0,0,0,1,0,0,0,0,0
2022-03-05 10:00:00,0,0,0,0,0,0,1,0,2,8,9,25,31,29,9,6,4,8,5,4,9,8,9,11,15,13,6,6,0,0,3,2,3,0,0,0,0,0,0,0
2022-03-05 11:00:00,0,0,0,0,0,0,2,0,5,11,11,13,16,27,20,17,8,6,7,4,7,6,13,16,20,20,13,11,12,10,5,4,2,0,0,0,0,0,0,0
2022-03-05 12:00:00,0,1,0,0,0,0,0,0,2,4,5,10,8,7,8,7,7,9,0,8,9,7,11,11,13,13,12,14,13,11,8,4,2,0,0,0,0,0,0,0
2022-03-05 13:00:00,0,0,0,0,0,1,0,0,4,6,7,7,11,10,8,4,8,9,0,7,5,8,8,9,9,12,14,11,9,10,7,4,5,1,0,0,0,0,0,0
2022-03-05 14:00:00,0,2,0,0,0,0,0,1,6,7,7,17,12,10,8,7,15,6,14,8,7,7,7,9,9,8,15,16,5,15,11,8,4,1,0,0,0,0,0,0
2022-03-05 15:00:00,0,0,0,0,0,1,0,2,3,7,8,18,21,20,17,13,8,9,8,6,7,4,9,10,14,10,12,13,13,7,5,4,3,1,0,0,0,2,1,0
2022-03-05 16:00:00,1,0,0,1,0,1,2,0,6,7,8,13,18,17,14,11,13,11,9,6,6,2,8,9,9,6,10,13,5,11,11,7,4,5,0,4,0,0,0,0
2022-03-05 17:00:00,0,0,0,0,0,1,0,0,7,8,0,9,9,8,7,5,13,7,12,8,5,6,6,5,7,10,12,10,0,8,7,5,2,3,1,0,0,0,0,0
2022-03-05 18:00:00,0,1,0,0,0,3,0,0,2,4,4,6,7,2,11,10,12,11,10,9,2,5,3,5,8,7,13,14,10,11,11,9,4,3,2,0,0,0,0,0
2022-03-05 19:00:00,0,0,0,0,0,0,0,0,7,5,6,13,8,0,12,8,7,6,7,5,3,5,5,4,0,4,15,16,12,10,6,3,2,1,0,0,1,0,0,0
2022-03-05 20:00:00,1,0,0,0,0,0,0,0,0,1,0,0,3,0,5,0,11,14,13,9,6,3,1,4,2,0,5,6,5,1,2,1,0,0,0,0,0,0,0,0
2022-03-05 21:00:00,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,12,14,11,7,6,4,3,0,3,1,6,7,0,4,2,3,2,1,0,0,0,0,0,0
2022-03-05 22:00:00,0,0,0,0,0,0,0,0,1,1,0,3,2,0,0,2,11,8,6,5,2,1,0,1,0,0,6,5,4,4,3,2,1,1,0,0,0,0,0,0
2022-03-05 23:00:00,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,8,7,0,5,3,2,2,0,0,2,5,9,8,7,6,0,1,0,0,0,0,0,0,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 06:00:00,0,0,0,0,0,1,0,0,0,0,0,3,2,0,3,2,1,0,0,0,0,0,2,3,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 07:00:00,0,1,0,0,0,3,0,0,4,1,0,2,3,5,1,3,1,0,0,0,0,1,3,3,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-06 08:00:00,0,1,0,0,0,0,0,0,1,3,4,6,7,0,4,3,2,0,0,0,2,0,5,6,4,2,3,4,3,4,2,1,0,0,0,0,1,0,0,0
2022-03-06 09:00:00,0,1,0,1,0,1,2,0,2,4,6,7,9,8,8,0,3,0,1,1,0,0,6,7,10,9,3,3,2,2,0,0,0,0,0,0,0,0,0,0
2022-03-06 10:00:00,0,1,0,1,0,0,0,0,3,4,5,7,8,7,5,6,4,2,3,2,5,5,8,9,11,12,10,11,2,3,9,1,1,1,0,0,0,0,0,0
2022-03-06 11:00:00,0,1,0,0,0,0,0,0,1,3,0,6,6,1,0,0,6,3,0,0,1,7,7,9,8,10,6,7,6,4,8,6,3,1,0,0,0,0,0,0
2022-03-06 12:00:00,1,0,0,0,0,1,0,0,2,6,8,10,9,0,9,6,8,9,5,7,4,3,5,6,8,10,6,8,5,7,0,4,3,0,2,0,1,0,0,0
2022-03-06 13:00:00,0,1,0,0,0,0,0,1,3,6,7,8,9,6,6,4,6,5,0,4,3,2,6,8,13,11,9,5,7,4,5,5,4,0,0,0,0,0,0,0
2022-03-06 14:00:00,2,0,2,0,0,0,0,4,2,4,6,8,5,4,7,6,7,0,6,4,6,3,5,7,8,3,4,10,7,5,0,4,3,1,0,0,0,0,0,0
2022-03-06 15:00:00,0,0,0,0,0,1,2,5,12,13,0,14,0,6,10,8,7,5,2,2,4,0,4,5,5,5,6,2,1,0,5,3,2,2,0,0,0,3,0,0
2022-03-06 16:00:00,0,0,0,0,0,1,0,0,6,7,7,9,11,10,7,9,9,5,8,6,4,2,5,5,0,4,6,10,7,8,7,4,1,3,4,0,0,2,0,0
2022-03-06 17:00:00,0,0,1,1,0,1,0,3,4,6,0,7,6,5,5,4,11,10,8,5,4,4,3,4,0,5,12,16,9,12,9,4,3,1,0,0,0,0,0,0
2022-03-06 18:00:00,0,0,0,0,1,1,2,3,10,5,6,4,13,5,12,10,13,10,9,8,6,4,5,4,3,3,8,5,6,5,3,1,1,2,0,0,0,0,0,0
2022-03-06 19:00:00,0,0,0,0,0,0,1,0,4,1,0,3,0,1,1,0,9,5,8,5,0,5,2,4,3,3,8,5,0,5,3,1,1,1,0,0,1,0,0,0
2022-03-06 20:00:00,0,0,0,0,0,0,0,1,2,1,1,2,3,4,3,2,7,5,6,6,5,4,1,3,0,0,4,5,7,5,3,4,3,1,0,0,0,0,0,0
2022-03-06 21:00:00,0,0,0,0,0,2,0,0,1,0,0,1,2,4,0,3,10,9,8,4,3,2,0,2,0,0,5,4,0,1,3,2,0,1,0,0,0,0,0,0
2022-03-06 22:00:00,0,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,3,5,0,2,4,0,0,1,0,0,5,4,3,2,1,0,0,0,0,0,0,0,0,0
2022-03-06 23:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,3,1,2,1,2,0,1,0,3,1,2,0,0,1,1,0,0,0,0,0,0,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,0,0,0,0,0,0,0,0,1,0,2,3,4,0,2,1,2,0,1,0,0,1,6,8,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 06:00:00,0,0,0,0,0,0,0,0,1,7,7,14,18,20,16,12,1,0,0,0,1,1,10,12,8,12,5,4,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-07 07:00:00,0,0,0,1,1,1,2,0,2,11,13,20,25,21,21,19,18,17,14,2,0,5,22,24,28,28,14,14,13,3,4,3,1,1,0,0,1,0,0,0
2022-03-07 08:00:00,0,2,4,2,0,6,5,2,6,11,14,18,22,23,23,18,8,0,10,9,5,7,15,19,19,20,27,32,30,20,3,2,2,1,1,1,2,1,0,0
2022-03-07 09:00:00,0,1,0,0,0,0,0,1,3,5,9,13,19,22,17,15,6,2,1,2,0,3,9,9,14,12,3,3,2,0,1,0,0,1,1,0,0,0,0,0
2022-03-07 10:00:00,0,0,0,0,1,0,0,0,2,4,1,8,11,10,10,7,4,5,0,3,2,3,11,15,15,17,4,4,2,3,1,2,1,0,0,0,0,0,0,0
2022-03-07 11:00:00,0,1,1,0,0,2,0,4,5,6,7,9,8,7,8,7,7,4,1,1,3,4,5,7,7,5,6,3,4,2,3,1,2,0,0,0,0,0,0,0
2022-03-07 12:00:00,0,0,0,0,2,3,0,0,4,11,12,14,16,14,14,10,5,4,5,4,0,2,8,8,12,13,12,7,4,2,7,5,3,1,0,0,0,0,0,0
2022-03-07 13:00:00,0,0,0,0,0,0,0,4,3,5,7,21,23,5,18,9,7,6,5,5,4,8,10,9,6,7,5,5,0,5,6,3,1,3,1,0,0,0,0,0
2022-03-07 14:00:00,0,1,0,0,0,0,0,0,2,10,9,11,8,7,9,7,10,9,9,8,6,6,6,8,4,6,10,12,12,8,4,3,2,1,0,0,0,0,0,0
2022-03-07 15:00:00,0,0,0,0,0,0,0,2,3,8,6,8,10,7,7,5,9,8,7,6,6,6,5,4,7,8,6,7,8,3,5,3,4,0,0,0,0,0,0,0
2022-03-07 16:00:00,0,1,0,0,0,2,0,0,3,6,7,10,13,14,10,8,17,18,17,16,13,11,7,9,13,11,13,12,11,5,6,4,2,1,0,0,0,0,0,0
2022-03-07 17:00:00,0,1,0,0,0,1,0,0,3,5,6,9,11,9,8,6,16,10,15,11,10,10,7,10,12,12,12,14,12,10,9,6,1,0,0,0,1,0,0,0
2022-03-07 18:00:00,1,0,0,1,0,2,3,1,6,8,13,16,16,7,14,12,19,17,15,11,9,8,8,5,2,9,18,25,23,20,15,10,4,1,0,0,0,0,0,0
2022-03-07 19:00:00,0,2,0,0,0,0,0,0,2,4,5,6,8,6,6,0,17,18,15,16,15,9,2,3,0,2,18,24,19,16,12,5,1,0,0,0,0,0,0,0
2022-03-07 20:00:00,0,0,0,0,0,0,0,1,0,2,1,2,0,0,3,0,11,10,9,7,8,6,3,2,4,0,10,11,11,7,4,3,0,0,0,0,0,0,0,0
2022-03-07 21:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,8,8,7,5,3,7,2,2,3,2,16,18,16,12,9,7,2,0,0,0,0,0,0,0
2022-03-07 22:00:00,0,0,0,0,0,0,0,0,2,3,0,3,0,4,4,3,13,15,0,10,6,5,2,0,0,2,8,11,8,7,5,3,2,1,0,0,0,0,0,0
2022-03-07 23:00:00,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,7,8,7,4,6,5,0,0,0,2,4,5,3,3,2,3,0,0,0,0,0,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,0,0,0,0,1,0,0,0,2,3,4,6,0,3,3,3,0,2,1,3,2,5,6,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,0,0,0,0,0,0,0,0,5,6,14,13,14,13,9,3,0,0,2,2,2,8,9,12,10,4,3,1,0,0,0,0,0,1,0,1,0,0,0
2022-03-08 07:00:00,0,2,0,0,1,3,1,2,2,9,13,23,35,36,35,30,12,8,7,0,0,7,22,24,30,27,11,13,0,8,1,0,2,1,0,0,2,0,0,0
2022-03-08 08:00:00,0,1,2,2,0,2,3,0,1,10,9,14,19,24,21,20,16,15,15,3,8,4,17,22,23,22,24,28,28,11,3,2,1,0,0,0,1,0,0,0
2022-03-08 09:00:00,0,0,0,0,0,1,0,0,2,6,5,13,18,17,16,12,3,2,1,0,0,2,8,9,14,15,5,3,2,2,2,1,0,0,0,0,0,1,0,0
2022-03-08 10:00:00,0,0,0,0,0,2,0,0,3,4,6,9,10,9,8,6,6,3,2,1,0,1,9,7,4,9,3,6,4,3,2,0,1,0,0,0,0,0,0,0
2022-03-08 11:00:00,0,0,0,0,0,0,0,2,0,5,4,9,8,7,9,8,8,8,6,7,6,7,6,7,10,11,8,7,6,4,3,1,2,0,2,1,0,0,0,0
2022-03-08 12:00:00,0,0,0,0,1,1,0,0,0,5,3,7,6,7,6,4,6,0,5,3,4,5,7,6,8,9,7,8,7,6,2,1,2,0,0,0,0,0,0,0
2022-03-08 13:00:00,0,0,0,0,0,0,0,0,4,7,2,14,16,13,15,13,9,11,5,3,1,5,12,13,16,15,11,8,7,6,14,12,8,3,1,0,0,0,0,0
2022-03-08 14:00:00,0,1,0,0,0,0,0,0,4,5,3,8,5,6,8,6,11,12,3,10,5,2,6,5,6,6,7,5,4,4,5,2,0,1,0,0,0,0,0,0
2022-03-08 15:00:00,0,1,0,1,0,0,2,0,3,5,6,11,14,12,9,8,9,8,6,8,6,6,11,12,16,17,8,11,10,12,9,7,5,2,0,0,0,0,0,0
2022-03-08 16:00:00,0,1,0,0,0,0,0,1,2,7,8,10,10,10,16,12,22,25,23,17,9,4,7,10,12,11,9,13,8,11,7,5,2,1,0,0,0,1,0,0
2022-03-08 17:00:00,0,1,0,1,0,3,2,1,4,6,6,8,9,8,6,4,14,11,8,14,11,13,7,8,4,7,11,12,11,9,7,6,5,4,1,1,1,0,0,0
2022-03-08 18:00:00,1,2,0,0,0,0,0,0,3,4,2,9,11,10,6,4,29,29,25,18,11,8,8,10,11,9,31,30,25,23,7,5,3,2,1,0,0,0,0,0
2022-03-08 19:00:00,1,0,0,0,0,0,2,3,2,4,4,6,7,9,10,8,38,36,31,17,13,8,2,4,4,12,17,19,17,19,12,7,2,1,0,0,1,0,0,0
2022-03-08 20:00:00,0,1,0,0,0,0,0,1,0,0,2,3,4,5,6,3,19,17,15,13,10,7,2,3,3,3,10,12,11,10,7,4,2,0,0,0,0,0,0,0
2022-03-08 21:00:00,0,1,0,0,0,0,0,0,0,0,0,2,1,0,3,0,13,11,10,6,10,9,2,2,3,3,12,14,12,8,5,2,1,1,0,0,0,0,0,0
2022-03-08 22:00:00,0,0,0,0,0,0,2,0,3,1,0,0,0,0,1,0,10,8,6,5,4,8,1,0,1,2,7,11,4,7,6,3,1,1,0,0,0,0,0,0
2022-03-08 23:00:00,0,1,0,0,0,0,0,0,1,1,0,1,2,0,0,0,17,16,13,7,6,3,1,1,0,2,10,8,9,6,4,3,1,1,0,0,0,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,0,0,0,0,0,0,0,2,2,3,1,3,0,2,1,3,0,0,0,0,2,2,2,0,3,2,1,0,1,3,0,2,0,0,0,0,0,0,0
2022-03-09 07:00:00,0,1,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,3,7,3,9,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 08:00:00,0,0,0,0,0,1,0,0,1,2,4,5,9,7,0,6,1,0,0,0,0,1,2,4,6,5,3,2,2,1,1,1,0,0,1,0,0,0,0,0
2022-03-09 09:00:00,0,0,0,0,0,0,0,1,2,4,3,8,7,8,6,6,3,0,0,1,0,2,7,6,7,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 10:00:00,0,0,0,0,0,1,0,0,1,4,3,6,9,8,8,7,8,0,6,4,5,5,10,11,10,9,7,6,4,2,4,3,2,1,0,0,1,0,0,0
2022-03-09 11:00:00,0,0,0,1,2,0,0,2,3,5,4,8,9,8,4,3,3,3,0,1,1,2,10,11,11,10,5,7,3,8,4,3,1,0,0,0,0,0,0,0
2022-03-09 12:00:00,0,1,1,0,0,1,0,0,4,8,3,6,6,10,9,8,10,6,7,4,5,4,4,10,12,11,7,7,8,3,7,2,4,0,0,0,0,0,0,0
2022-03-09 13:00:00,1,0,2,0,0,0,2,2,6,10,9,10,11,4,8,7,9,10,2,8,3,3,8,3,5,10,10,9,8,5,3,2,2,1,0,0,1,0,0,0
2022-03-09 14:00:00,0,1,0,0,2,4,0,0,5,8,7,9,13,6,4,3,6,6,2,0,3,3,6,8,5,6,10,8,9,8,5,3,2,2,1,0,0,0,0,0
2022-03-09 15:00:00,0,2,3,0,0,0,0,1,4,6,7,7,8,13,7,12,11,9,6,8,6,6,7,8,8,9,8,8,8,5,7,4,1,2,0,2,3,2,1,0
2022-03-09 16:00:00,0,2,1,0,0,3,1,1,9,10,0,10,9,9,10,8,7,6,10,8,4,5,11,13,14,13,12,12,13,11,7,5,3,0,0,0,0,0,0,0
2022-03-09 17:00:00,0,1,0,1,0,2,0,3,5,5,0,7,8,0,8,4,13,7,3,10,9,9,3,4,5,7,11,12,10,10,6,6,5,2,0,0,0,0,0,0
2022-03-09 18:00:00,0,1,0,0,0,0,1,0,2,2,0,8,9,9,7,5,13,12,6,9,8,3,1,1,9,10,15,17,16,13,8,5,1,0,0,0,1,0,0,0
2022-03-09 19:00:00,0,0,0,0,2,0,0,0,4,3,0,4,4,5,6,5,13,13,5,12,9,7,2,4,0,3,13,7,6,5,6,4,2,0,0,0,0,0,0,0
2022-03-09 20:00:00,0,0,1,0,0,0,0,1,2,4,5,3,4,4,5,4,5,8,6,3,3,2,1,2,0,1,4,17,15,10,6,5,1,0,0,0,0,0,0,0
2022-03-09 21:00:00,0,1,0,1,0,0,0,3,0,2,4,5,2,0,3,1,9,8,0,4,5,3,1,1,1,1,8,9,7,5,2,5,3,0,0,0,0,0,0,0
2022-03-09 22:00:00,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,14,7,12,5,4,2,1,0,1,2,6,8,5,6,5,2,1,0,0,0,0,0,0,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,10,8,5,7,6,1,4,0,0,3,3,4,3,2,0,0,0,0,0,0,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,0,0,0,0,1,0,0,0,1,2,3,5,0,0,4,2,0,1,1,0,1,5,7,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,0,0,0,0,0,1,0,0,2,4,7,16,16,18,15,12,2,1,0,0,1,0,4,6,7,6,2,0,0,1,1,0,0,1,0,0,0,0,0,0
2022-03-10 07:00:00,0,1,0,0,0,2,0,1,0,11,17,25,34,35,35,34,13,11,10,3,2,6,19,24,25,23,4,4,2,4,3,0,2,0,0,0,0,0,0,0
2022-03-10 08:00:00,0,3,4,1,0,1,2,0,6,15,16,20,34,36,36,35,9,7,16,15,9,6,17,19,13,20,18,25,15,20,2,2,1,0,2,0,1,0,0,0
2022-03-10 09:00:00,0,0,0,0,0,1,0,0,1,6,6,7,9,10,6,7,1,0,1,0,3,2,9,10,13,14,11,10,0,4,3,0,0,0,0,0,0,0,0,0
2022-03-10 10:00:00,1,1,0,0,1,0,0,0,1,4,6,7,9,8,6,5,6,6,4,3,4,2,6,5,10,11,8,9,0,1,8,0,5,0,0,0,0,0,0,0
2022-03-10 11:00:00,0,0,0,0,0,0,0,0,2,3,0,5,9,10,0,7,2,3,0,2,1,4,7,5,9,9,8,6,5,4,1,0,0,0,0,0,0,0,0,0
2022-03-10 12:00:00,0,0,1,0,0,0,0,1,2,6,4,6,6,8,5,3,7,7,6,4,4,5,8,7,14,13,7,8,2,0,5,2,2,1,0,0,0,0,0,0
2022-03-10 13:00:00,0,0,0,0,1,2,0,0,3,3,4,16,17,18,20,16,10,9,7,7,8,7,9,10,10,11,7,5,4,7,12,11,4,3,2,0,2,0,1,0
2022-03-10 14:00:00,0,0,0,0,1,0,0,0,3,9,11,10,12,13,11,7,10,4,7,4,5,12,12,11,8,10,10,10,0,6,8,5,4,1,0,0,0,0,0,0
2022-03-10 15:00:00,0,0,0,0,0,0,1,0,4,7,6,6,8,6,10,9,14,13,12,7,6,7,4,5,7,4,13,7,7,4,6,4,3,0,1,0,0,0,0,0
2022-03-10 16:00:00,0,0,0,0,0,0,0,2,3,9,7,14,11,12,12,11,17,17,15,12,8,8,11,12,13,13,8,15,16,9,8,6,2,1,0,0,1,0,0,0
2022-03-10 17:00:00,0,3,2,1,0,1,2,0,5,8,7,12,8,9,7,6,18,13,10,9,9,11,9,9,6,8,16,17,15,12,9,6,1,0,0,0,0,0,0,0
2022-03-10 18:00:00,1,2,0,0,0,1,0,0,3,3,6,7,14,8,13,10,20,19,9,15,10,9,5,3,6,6,14,17,14,12,10,8,1,1,0,0,0,0,0,0
2022-03-10 19:00:00,0,1,0,0,0,0,0,0,1,3,3,7,13,14,12,10,19,17,14,11,10,8,1,3,2,7,23,29,25,20,12,10,4,1,0,0,0,0,0,0
2022-03-10 20:00:00,0,0,0,1,0,0,0,0,2,1,0,2,0,1,1,4,13,13,12,9,7,8,2,1,0,3,13,17,12,10,6,4,1,0,0,0,0,0,0,0
2022-03-10 21:00:00,0,1,0,0,0,0,0,5,4,5,1,2,3,0,2,1,17,16,12,9,6,5,0,0,1,1,13,14,10,9,7,3,0,0,0,0,0,0,0,0
2022-03-10 22:00:00,0,1,0,0,0,0,0,0,0,2,0,0,2,1,5,4,11,10,8,9,8,0,1,2,1,2,4,6,4,11,6,4,1,0,0,0,0,0,0,0
2022-03-10 23:00:00,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,12,10,9,7,3,1,2,3,0,2,7,8,2,7,5,3,0,0,1,0,0,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
