Unnamed: 0,1_강동공영차고지,2_강일초등학교,3_미사강변루나리움.강일리버5단지,4_미사강변리버뷰자이.베라체,5_강동리버스트상가,6_강동리버스트6.7단지,7_강일리버파크1단지.3단지,8_강일동주민센터,9_강동공영차고지,10_고덕리엔파크1단지,11_해뜨는주유소,12_상일동역4번출구.센트럴푸르지오,13_상일동역1번출구,14_고덕그라시움,15_고덕평생학습관.온조대왕체육관,16_강동아트센터.강동경희대병원,17_명일동현대아파트,18_고덕삼환.주공9단지아파트,19_명일여자고등학교,20_명일1동주민센터,21_명일역3번출구.래미안솔베뉴,22_서울시동부기술교육원,23_암사3동주민센터(강동롯데캐슬퍼스트),24_강일중.선사고,25_신암중학교,26_삼성광나루아파트.암사동유적,27_암사역선사현대아파트,28_천호동공원,29_서울현대요양병원,30_천호역현대백화점.노동권익센터,31_천호역.풍납시장,32_영파여고.강동구청역,33_현대아파트앞,34_풍납동극동.쌍용아파트,35_잠실파크리오아파트상가.올림픽회관,36_잠실파크리오아파트앞,37_잠실나루역,38_잠실중학교.장미종합상가,39_잠실역.잠실대교남단,40_석촌호수.한솔병원,41_송파여성문화회관,42_송파초등학교.송파동성당,43_송파나루역,44_서울방이동고분군,45_삼익아파트미성아파트,46_송파경찰서.오금역,47_가락래미안앞,48_개롱역3번출구,49_삼환아파트,50_거여역현대아파트,51_거여역3번출구.현대2차아파트,52_마천동사거리,53_청암노인요양원,54_마천시장마천동우방아파트앞,55_파크데일아파트입구,56_파크데일아파트2단지앞,57_파크데일아파트1단지앞,58_파크데일아파트입구,59_남천초교마천동우방아파트앞,60_청암노인요양원,61_마천동사거리,62_거여역2번출구,63_거여역,64_보인고교.오금동삼성아파트,65_오금동상아아파트,66_오금공원앞,67_오금동현대아파트,68_한양삼익아파트,69_서울방이동고분군,70_방이우체국,71_송파초등학교.송파동성당,72_송파여성문화회관,73_석촌호수.한솔병원,74_잠실역,75_잠실중학교,76_잠실나루역,77_잠실진주아파트,78_올림픽회관,79_풍납동극동.쌍용아파트,80_강동구청역농협중앙회,81_강동구청역1번출구.영파여고,82_천호역,83_천호역현대백화점.노동권익센터,84_서울현대요양병원,85_천호동공원,86_암사역2번출구.암사종합시장,87_삼성광나루아파트.암사동유적,88_신암중학교,89_강일중.선사고,90_암사3동주민센터프라이어팰리스,91_서울시동부기술교육원,92_명일역2번출구,93_명일1동주민센터,94_명일여자고등학교,95_고덕삼환.주공9단지아파트,96_한영중고한영외고,97_강동아트센터.강동경희대병원후문,98_강동경희대병원.명일동이마트,99_고덕그라시움,100_상일동역8번출구,101_상일동역6번출구.고덕아르테온,102_해뜨는주유소,103_고덕리엔파크1단지,104_강일동주민센터,105_강일리버파크1단지,106_강동리버스트7.6단지,107_강동리버스트상가,108_강동리버스트8단지,109_강일리버5단지.미사강변루나리움,110_강일초등학교,111_강일리버파크6단지
2022-03-08 17:00:00,0,1,1,3,8,17,18,20,18,17,21,16,15,16,15,17,14,16,13,20,17,15,14,20,22,19,15,19,18,11,11,10,8,11,12,12,10,13,20,16,16,18,19,17,19,17,15,16,18,16,14,10,12,13,12,2,9,10,14,15,21,23,23,21,22,23,20,21,19,16,15,16,13,11,11,12,9,11,15,18,20,20,30,24,30,36,37,36,30,28,26,25,24,23,22,19,16,18,10,20,34,34,34,27,26,16,3,0,0,0,0
2022-03-08 18:00:00,0,0,1,2,8,12,13,16,16,17,18,13,15,14,10,20,26,32,30,32,36,34,32,33,35,26,19,19,20,12,12,11,14,17,17,16,18,24,23,23,25,23,25,29,27,28,27,30,26,23,26,27,24,20,16,2,7,0,9,6,12,9,8,6,9,9,11,12,12,11,15,16,19,13,14,15,17,18,20,24,23,25,27,26,23,50,51,51,23,20,21,20,21,18,20,19,20,26,24,25,37,39,28,37,31,17,5,3,1,0,0
2022-03-08 19:00:00,0,0,0,2,8,9,11,10,10,9,0,10,11,0,9,8,6,7,7,5,16,13,13,13,11,10,7,8,7,7,5,3,3,8,6,7,11,14,18,21,26,26,25,22,22,23,20,24,20,19,18,17,16,16,13,1,3,0,5,7,7,5,6,7,6,6,7,8,7,8,7,5,4,10,10,12,10,11,13,14,25,26,30,27,25,40,40,49,32,25,22,16,16,14,15,14,13,19,18,25,45,46,46,41,38,25,7,1,0,0,0
2022-03-08 20:00:00,0,0,0,2,2,5,6,6,7,9,8,6,2,0,4,9,9,10,9,8,13,13,8,7,7,8,7,4,6,6,5,2,0,6,7,0,5,9,9,12,11,13,18,18,18,17,12,19,19,17,17,19,15,14,11,2,2,3,3,2,5,4,3,2,5,0,7,6,2,7,6,7,7,7,8,8,7,8,9,8,9,9,22,18,18,24,18,20,16,15,14,13,12,11,10,9,11,17,0,16,27,25,25,24,19,12,5,2,0,0,0
2022-03-08 21:00:00,0,0,1,3,2,4,5,6,5,0,0,4,3,0,4,5,6,3,5,4,10,7,7,6,6,6,5,5,4,5,5,4,4,5,4,5,6,8,11,10,14,16,17,16,15,14,13,19,18,14,20,20,18,16,12,1,0,0,1,3,3,2,2,6,8,0,4,4,2,4,5,6,5,8,7,8,7,9,7,8,9,13,20,19,18,21,18,16,15,14,13,13,11,10,10,8,6,14,0,17,28,19,27,24,21,12,4,1,0,0,0
2022-03-08 22:00:00,0,0,0,0,1,2,0,0,3,0,1,1,2,0,3,5,6,6,7,7,13,10,9,8,5,7,6,6,0,5,4,2,1,3,2,2,0,4,7,9,12,15,12,24,22,24,21,19,19,16,19,12,17,11,11,0,3,3,1,1,3,3,4,3,0,0,4,8,13,1,16,16,14,12,11,11,8,13,11,11,14,8,22,22,19,20,24,22,12,9,8,11,13,11,9,8,12,14,13,13,24,24,22,24,23,10,3,1,0,0,0
2022-03-08 23:00:00,0,0,1,1,0,2,2,1,4,2,0,4,5,0,0,9,5,8,9,10,9,10,8,6,7,8,7,7,5,6,4,3,0,4,5,6,5,5,6,6,7,6,8,7,8,9,10,7,9,9,8,8,9,5,6,2,7,9,4,10,3,11,13,3,4,3,5,1,0,2,4,4,5,6,7,7,7,7,4,8,7,8,13,12,12,20,13,19,13,9,8,10,8,6,6,0,9,0,5,8,15,0,0,14,12,5,1,0,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,1,2,3,3,0,4,0,0,0,0,0,4,2,0,2,1,2,0,0,3,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,1,1,2,2,6,7,9,10,4,3,8,5,0,0,5,2,4,3,0,1,1,4,3,5,3,4,6,4,5,2,6,5,0,0,0,0,4,6,4,4,0,0,5,5,4,3,0,0,2,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,0,1,3,5,8,0,9,0,10,9,3,0,0,0,0,0,2,6,5,7,0,7,8,10,7,6,7,1,4,1,6,2,5,0,0,0,4,3,0,2,0,2,4,0,3,2,1,0,1,0,0,0,0,0,0,5,0,6,0,5,3,5,2,4,1,5,5,4,0,0,0,5,4,3,2,0,0,1,0,2,0,3,2,0,3,0,2,3,2,2,3,0,6,5,0,2,4,0,0,0,0,0,2,0,1,0,0,0,0,0
2022-03-09 07:00:00,0,0,0,2,7,8,9,0,6,0,8,4,3,0,0,1,5,5,7,7,8,6,9,11,13,9,6,9,9,6,5,3,2,4,5,7,6,5,4,5,0,0,6,5,4,2,2,2,0,0,0,2,0,3,1,3,4,0,6,7,7,6,8,7,6,6,7,8,10,10,8,6,4,2,0,3,1,0,2,0,3,4,5,3,5,6,1,4,3,3,2,4,3,3,4,3,2,0,0,3,7,3,0,5,0,1,0,0,0,0,0
2022-03-09 08:00:00,0,0,0,2,12,19,20,21,20,20,18,13,5,12,0,7,10,8,0,7,7,10,11,12,14,16,9,5,13,12,10,8,7,6,0,7,5,3,3,4,5,3,4,5,1,3,2,4,0,0,4,2,1,0,1,4,6,0,7,8,10,8,9,8,6,5,7,8,7,6,7,4,5,3,2,2,2,0,4,6,10,11,10,9,10,9,9,9,8,7,6,4,2,3,1,0,4,0,0,1,6,3,5,3,2,2,2,1,0,0,0
2022-03-09 09:00:00,0,0,1,6,9,24,10,23,24,23,18,15,14,0,13,9,13,7,15,15,9,9,11,13,13,15,9,9,13,10,8,7,6,5,3,0,4,4,4,3,3,0,4,4,0,4,4,4,5,4,3,1,2,0,0,2,11,0,12,13,15,7,12,11,8,9,8,7,7,9,5,10,8,5,2,2,0,1,1,2,0,3,6,5,2,6,7,6,8,7,4,4,6,3,4,0,2,4,5,4,6,8,2,7,6,4,1,0,0,0,0
2022-03-09 10:00:00,0,0,0,2,8,18,17,10,20,22,21,14,15,14,8,13,6,16,15,14,8,9,15,21,25,22,14,14,13,10,5,6,4,6,5,5,9,13,14,11,13,9,10,9,10,10,9,8,7,1,3,4,0,4,1,4,8,3,9,14,16,17,20,19,16,18,11,13,9,8,8,10,10,5,6,7,5,6,5,4,5,5,6,0,1,5,7,8,9,7,5,5,6,3,5,4,5,6,3,2,5,0,0,2,1,3,1,0,0,0,0
2022-03-09 11:00:00,0,0,0,2,7,16,14,16,18,20,19,12,13,12,10,7,8,11,12,13,13,14,15,19,25,22,17,9,16,12,9,7,3,9,8,7,7,15,15,12,7,7,6,4,6,7,0,7,5,5,3,3,4,2,0,1,2,6,4,7,9,8,9,8,7,10,16,15,14,11,10,9,9,8,4,7,8,7,8,9,8,6,7,9,10,10,12,11,10,9,8,7,6,7,7,0,6,6,0,7,6,5,4,5,0,4,3,2,0,0,0
2022-03-09 12:00:00,0,0,2,5,10,22,0,23,19,24,20,15,13,14,15,14,14,16,15,16,15,15,21,24,29,26,19,24,21,13,17,2,5,5,4,5,6,7,10,11,12,10,9,6,6,6,4,7,7,8,5,5,3,4,4,1,9,4,11,11,12,16,18,19,19,23,24,25,23,20,14,14,13,9,8,5,4,0,3,8,9,10,12,14,11,11,14,13,14,9,7,7,9,9,11,10,8,7,6,7,6,7,0,6,5,4,2,1,0,0,0
2022-03-09 13:00:00,0,0,0,2,7,15,16,13,15,19,18,15,15,10,14,14,13,16,12,14,14,19,22,31,33,27,27,26,22,13,13,17,10,19,17,10,15,13,17,13,9,9,10,8,11,11,8,12,11,7,7,11,4,9,7,2,7,6,11,3,15,13,10,13,10,9,12,13,14,11,9,9,9,10,11,10,9,8,7,6,6,8,8,11,11,11,11,11,13,10,12,9,10,8,10,9,7,10,6,6,9,6,0,7,5,4,2,0,0,0,0
2022-03-09 14:00:00,0,0,0,5,9,16,18,20,21,20,19,15,6,7,16,13,16,16,15,14,12,15,24,27,26,22,18,10,17,9,7,6,7,5,6,7,7,6,5,6,8,7,6,7,7,5,5,5,6,4,4,4,0,5,4,3,9,7,10,9,13,10,12,11,14,15,13,15,14,13,13,12,16,12,13,12,8,0,14,15,20,21,29,27,24,22,23,18,17,15,14,10,12,12,9,12,13,15,16,12,13,12,11,10,9,5,0,0,0,0,0
2022-03-09 15:00:00,0,0,0,2,3,11,5,10,13,12,12,7,4,8,3,10,9,8,6,8,8,15,15,19,21,20,16,18,15,10,9,9,7,8,8,10,12,8,10,12,12,12,12,11,10,12,12,13,19,17,15,14,7,9,7,3,7,3,11,4,16,9,9,11,12,13,11,9,11,9,10,12,10,8,11,9,13,12,9,8,11,7,11,12,11,15,14,13,11,11,0,10,10,10,9,10,8,12,5,12,12,12,0,11,4,5,2,0,0,0,0
2022-03-09 16:00:00,0,0,0,2,4,11,13,12,8,12,6,9,12,0,11,12,13,15,10,19,18,17,20,23,25,23,15,14,13,13,11,11,9,12,13,14,13,12,11,11,10,10,12,13,14,13,14,13,14,14,12,12,10,8,6,2,9,13,12,3,13,14,18,16,10,10,11,11,12,6,10,9,9,10,0,13,14,15,6,16,15,13,18,17,21,17,24,19,16,15,13,10,13,15,11,6,10,11,10,11,14,11,0,10,9,5,1,0,0,0,0
2022-03-09 17:00:00,0,0,0,2,9,12,14,0,15,12,5,10,13,14,10,12,13,11,11,9,13,13,12,14,14,14,13,12,11,7,5,6,4,4,0,5,8,8,9,9,11,17,18,6,17,19,5,18,7,10,12,16,12,10,8,5,8,10,13,15,14,12,14,15,15,14,13,12,9,10,11,9,10,7,5,7,2,7,8,7,9,15,19,21,20,20,22,20,17,18,17,15,13,10,11,10,12,14,8,12,21,21,17,18,16,9,2,1,0,0,0
2022-03-09 18:00:00,0,0,1,3,4,10,4,14,10,11,15,15,16,0,14,12,12,4,9,10,11,12,13,18,19,15,14,15,10,7,8,5,7,7,5,1,4,10,14,16,14,8,9,12,13,14,15,12,11,18,15,10,10,11,8,3,3,0,0,5,8,7,8,9,9,10,10,12,14,13,13,12,11,10,12,15,6,7,16,17,7,8,13,16,18,19,16,18,18,16,4,16,18,5,16,5,17,16,9,17,25,24,22,17,14,4,0,0,0,0,0
2022-03-09 19:00:00,0,0,0,0,1,4,5,4,6,10,0,13,14,2,12,8,11,9,6,4,12,11,11,9,7,9,6,5,6,5,5,2,5,4,0,8,0,10,11,11,12,8,10,9,8,9,8,12,13,7,11,9,7,7,8,4,5,5,6,0,6,8,5,6,9,0,7,5,0,6,5,3,3,6,8,9,8,7,6,16,14,13,17,18,14,15,18,23,19,19,18,14,17,19,21,23,24,25,27,26,27,25,0,21,17,13,2,0,0,0,0
2022-03-09 20:00:00,0,0,0,1,0,5,0,4,5,0,4,5,4,0,0,6,7,7,6,6,8,6,7,8,4,10,9,7,8,7,6,5,5,6,6,5,2,7,8,9,10,9,11,12,11,11,10,7,7,6,7,10,10,9,7,1,2,1,3,0,7,6,5,5,5,3,4,3,2,4,6,4,3,6,9,11,0,6,10,9,10,9,15,12,9,14,11,6,10,7,8,7,9,9,8,0,7,10,9,10,15,11,0,11,13,8,2,0,0,0,0
2022-03-09 21:00:00,0,0,0,0,3,8,0,2,10,0,9,8,10,10,9,11,10,8,9,10,11,11,10,10,8,5,6,8,7,6,5,3,0,0,2,4,4,6,11,11,14,17,19,12,18,17,15,12,13,12,17,18,17,16,12,1,0,0,0,0,4,3,6,5,5,7,6,6,1,5,5,5,5,7,10,11,10,8,11,9,10,11,19,18,16,28,26,19,18,7,14,13,14,19,20,8,8,20,19,20,23,20,13,18,13,7,2,1,0,0,0
2022-03-09 22:00:00,0,0,0,1,0,2,0,5,4,3,5,5,0,0,0,8,8,5,0,4,4,5,3,0,2,2,3,4,0,4,3,2,0,1,0,1,0,3,6,9,10,12,6,14,12,11,6,12,10,12,17,15,13,13,9,1,2,3,4,5,3,2,6,3,7,5,8,8,4,5,6,8,7,10,9,8,8,0,7,10,9,8,17,20,18,21,22,21,20,21,20,19,22,19,14,12,12,13,5,12,20,18,0,10,15,6,1,0,0,0,0
2022-03-09 23:00:00,0,0,0,0,0,1,2,4,5,0,4,5,0,0,0,5,3,0,9,8,8,2,0,10,12,9,10,11,0,10,6,0,0,3,7,6,5,6,7,8,9,3,8,8,8,7,8,9,6,7,6,7,4,7,5,0,1,1,0,0,2,2,4,3,4,2,2,3,4,2,2,4,4,6,7,11,3,11,9,9,4,8,12,11,13,18,14,16,14,11,7,8,7,5,5,4,5,5,4,5,10,4,9,5,9,5,1,0,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,0,2,7,5,6,7,0,9,0,0,0,0,8,0,7,6,5,5,6,7,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,0,1,4,7,12,12,13,13,14,15,6,8,9,0,5,10,11,7,8,12,14,17,17,16,11,10,12,11,10,9,10,9,0,8,8,7,6,0,4,6,7,6,8,6,4,0,2,4,3,0,0,0,0,0,0,2,0,3,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,0,2,2,6,11,21,22,15,21,22,20,7,6,5,5,4,7,8,10,11,12,23,34,16,25,18,10,15,14,11,9,6,8,4,3,6,0,4,3,4,0,3,0,2,1,2,0,1,0,0,2,0,1,1,0,3,8,9,13,17,16,14,14,14,11,11,9,10,11,10,9,9,7,5,2,2,0,2,1,0,2,0,1,2,4,4,3,5,7,10,12,9,10,16,15,0,14,13,0,14,13,0,0,12,11,0,0,0,0,0,0
2022-03-10 07:00:00,0,0,1,10,25,50,51,50,53,52,46,17,18,0,16,12,17,22,23,26,24,30,44,54,45,44,17,26,29,27,24,24,14,16,25,15,13,13,11,8,11,12,13,15,16,7,1,3,2,2,3,1,1,0,2,19,29,16,42,44,42,37,37,43,45,46,33,26,25,22,15,15,13,10,9,6,7,11,13,12,6,7,10,10,13,20,22,25,27,31,27,23,24,21,15,10,6,0,5,5,8,10,0,8,0,10,7,6,4,0,0
2022-03-10 08:00:00,0,0,6,12,27,53,55,54,53,52,42,20,18,18,17,17,17,18,19,21,23,34,49,52,56,41,19,21,20,15,14,10,9,11,15,20,15,10,10,9,9,8,8,9,10,7,0,6,6,5,8,8,3,4,4,25,34,34,44,46,49,45,51,51,53,49,35,37,30,26,27,27,23,12,6,6,6,5,6,6,10,12,17,19,16,21,15,16,11,11,9,8,9,14,12,12,11,8,10,10,14,15,0,9,8,6,3,1,0,0,0
2022-03-10 09:00:00,0,0,2,7,15,27,28,29,30,31,26,15,14,13,7,14,14,14,13,13,14,17,20,26,28,23,16,20,20,18,14,13,12,13,10,10,11,7,7,7,4,6,6,8,6,8,8,7,8,5,6,5,3,3,1,6,11,11,13,15,16,15,18,17,15,21,18,21,19,22,19,16,12,7,5,4,3,4,5,6,6,9,12,9,11,11,11,14,12,11,9,9,8,11,12,12,11,9,8,3,9,6,8,4,2,1,1,1,0,0,0
2022-03-10 10:00:00,0,0,0,6,11,18,17,12,18,17,20,17,17,13,11,12,14,7,13,12,12,13,12,15,17,13,10,18,16,16,10,8,7,9,9,4,8,9,6,6,10,9,10,3,5,8,7,5,0,5,6,4,3,3,1,2,9,9,11,10,12,12,12,12,13,11,13,12,13,8,7,8,7,4,3,1,0,0,3,4,6,7,8,9,9,10,8,8,6,7,5,6,6,6,1,5,1,5,3,6,7,0,5,4,3,4,1,0,0,0,0
2022-03-10 11:00:00,0,1,2,4,7,18,8,16,10,17,16,14,13,5,8,13,12,7,6,10,10,10,12,11,9,9,8,0,7,6,5,5,6,0,8,0,6,7,4,4,6,6,8,9,7,6,4,6,5,5,7,5,3,5,2,3,6,3,8,8,9,9,12,9,9,8,9,11,8,9,10,9,9,4,4,3,0,4,5,5,6,5,8,10,9,12,13,15,13,12,3,11,7,6,3,3,6,10,3,8,7,6,7,6,5,1,2,0,0,0,0
2022-03-10 12:00:00,0,0,1,5,8,12,10,9,9,12,12,8,8,10,8,9,9,12,13,14,13,10,10,12,13,14,10,13,12,8,7,6,5,6,8,7,8,13,12,15,16,13,7,11,9,8,6,8,6,5,10,10,9,10,6,1,7,6,5,5,8,9,12,9,8,7,9,8,9,10,7,8,7,8,5,8,14,16,8,5,15,14,15,16,12,11,10,9,12,11,11,10,12,7,10,9,8,8,5,8,11,8,9,11,10,7,2,0,0,0,0
2022-03-10 13:00:00,0,1,0,3,9,24,23,22,18,12,17,8,8,7,11,14,16,16,17,19,16,17,19,20,20,18,14,13,10,9,5,6,0,6,7,8,8,11,12,10,10,10,9,9,24,21,19,15,14,13,13,14,12,13,11,4,7,8,9,8,7,8,10,9,9,0,8,9,10,10,8,9,8,8,7,8,8,9,7,7,13,14,16,14,11,14,15,17,19,18,15,12,14,15,17,18,11,10,7,9,10,11,10,9,6,5,0,0,0,0,0
2022-03-10 14:00:00,0,0,1,6,6,10,9,12,13,10,14,9,9,0,9,10,10,11,12,10,11,13,15,17,17,15,14,17,13,12,10,9,9,10,8,8,6,7,10,9,9,8,9,9,10,8,8,9,9,10,11,9,7,6,5,1,3,3,3,6,11,5,10,10,9,10,11,13,9,10,11,11,9,7,9,11,10,10,9,10,9,6,9,13,12,9,12,11,8,11,9,9,10,14,17,16,14,12,12,12,15,16,0,12,9,6,1,0,0,0,0
2022-03-10 15:00:00,0,0,1,2,6,12,16,15,16,12,15,10,9,4,8,9,15,13,15,14,23,20,21,25,24,20,14,10,11,8,0,5,7,8,9,7,7,11,14,11,10,11,11,10,10,28,27,17,15,14,15,13,13,14,11,2,7,1,10,11,8,6,7,7,8,7,9,11,15,15,14,12,10,8,11,17,16,13,13,12,13,13,12,12,12,15,16,14,13,15,10,17,14,16,14,13,14,11,13,11,18,19,7,17,15,8,3,2,0,0,0
2022-03-10 16:00:00,0,0,0,6,9,13,11,15,17,16,16,12,14,15,14,13,14,15,14,17,23,23,19,19,20,16,10,13,16,15,12,25,0,27,23,20,18,14,17,17,17,16,17,16,15,18,10,22,20,19,20,16,15,15,13,5,6,7,9,5,11,9,11,13,15,13,14,16,14,13,12,11,14,14,17,17,13,9,15,15,17,17,26,24,27,29,30,28,27,28,21,15,16,14,16,18,25,31,33,30,31,31,27,20,17,9,4,2,0,0,0
2022-03-10 17:00:00,0,0,1,5,6,13,13,14,11,16,15,10,9,9,10,9,9,8,7,11,19,18,17,17,15,15,9,9,0,6,12,11,10,9,10,9,11,16,18,17,15,17,16,14,15,22,19,18,18,18,18,14,13,10,9,3,9,10,12,15,19,17,10,18,18,19,20,22,18,16,17,17,15,11,13,15,15,10,14,16,16,16,23,22,22,36,36,30,20,15,15,16,11,11,12,12,13,15,16,16,36,36,6,26,22,13,3,1,0,0,0
2022-03-10 18:00:00,0,1,0,3,9,14,7,12,13,12,13,11,10,0,10,10,8,9,12,10,23,21,17,16,16,12,13,12,13,6,6,7,8,9,9,9,10,16,27,34,36,35,39,38,35,40,39,38,37,33,30,25,21,16,15,4,5,8,12,13,15,13,15,12,11,11,17,19,18,21,22,21,18,12,14,19,18,17,18,24,25,26,41,27,23,32,31,30,22,19,16,17,18,19,18,17,18,19,11,29,46,44,40,38,35,24,9,4,0,0,0
2022-03-10 19:00:00,0,0,1,2,6,10,10,11,12,8,9,5,9,0,4,8,8,9,8,9,13,10,12,10,9,7,5,5,5,3,5,3,4,5,7,7,8,13,15,13,13,14,17,18,26,24,22,24,24,24,32,28,25,22,21,0,2,0,4,3,8,9,7,6,4,1,5,8,8,7,7,10,11,12,18,18,18,13,21,20,22,22,47,48,38,59,64,51,42,26,23,19,18,17,12,13,16,18,18,26,47,47,45,43,41,24,6,2,0,0,0
2022-03-10 20:00:00,0,1,2,2,5,6,7,4,6,11,10,6,6,0,8,13,14,15,15,17,17,15,11,9,8,7,7,8,6,6,5,5,0,3,3,4,5,8,10,10,14,16,15,9,15,19,18,15,15,14,12,11,13,10,8,1,2,3,5,0,5,4,5,5,7,5,6,5,4,6,6,5,7,12,14,15,5,9,16,15,15,16,23,22,19,27,26,24,19,18,16,16,15,14,8,10,13,14,12,14,30,31,27,25,21,10,4,1,0,0,0
2022-03-10 21:00:00,0,0,0,2,7,14,0,10,0,9,0,6,5,0,2,9,7,8,6,7,10,10,9,8,6,4,4,4,5,2,4,2,2,0,3,4,6,9,7,9,11,13,10,9,12,11,9,13,16,14,17,16,14,11,8,1,7,2,8,3,11,10,12,5,12,4,7,5,6,6,8,7,7,10,11,12,11,8,8,6,3,7,14,14,12,18,19,19,13,11,10,11,10,9,7,8,6,9,0,10,23,9,22,18,22,8,2,1,0,0,0
