Unnamed: 0,1_광명차고지,2_하안버스공영차고지,3_자동차경매장.가림초등학교,4_가림중학교,5_하안3동주민센터.하안주공7.8단지,6_하안사거리.7단지,7_하안4동주민센터.하안주공4.10단지,8_하안2동주민센터.하안주공1.2.3.4단지,9_광명시민체육관,10_하안1동주민센터,11_복지관운동장,12_철산푸르지오하늘채아파트,13_광명경찰서,14_광명성애병원,15_철산래미안자이아파트,16_디지털3단지사거리,17_금천패션아울렛사거리.W몰,18_디지털단지오거리,19_가리봉시장,20_구로4동자치회관,21_구로시장,22_구로4동우체국.고대구로병원정문,23_구로119안전센터,24_우리유엔미아파트,25_쌍용구로정비사업소,26_신도림동.구로역,27_신도림역,28_문래동남성아파트,29_남부지방법원등기국.구로세무서(에이스하이테크시티),30_영등포역,31_전경련회관,32_여의도역,33_샛강역4번출구.여의도자이,34_샛강역.앙카라공원,35_진주아파트,36_시범아파트,37_원효로3가,38_원효로2가사거리,39_남정초등학교,40_용산e편한세상,41_용산꿈나무종합타운,42_용산경찰서,43_남영역,44_숙대입구역.청파동주민센터,45_청파동,46_서계동,47_서울역서부,48_서울역버스환승센터,49_갈월동,50_갈월동4호선숙대입구,51_남영역,52_용산경찰서,53_용산꿈나무종합타운.원효로우체국,54_원효로2가,55_원효로3가,56_시범아파트.대교아파트,57_KBS별관,58_샛강역1번출구.여의도자이,59_여의도역,60_여의도지하차도입구,61_영등포역,62_남부지방법원등기국.구로세무서(에이스하이테크시티),63_문래동남성아파트,64_신도림역,65_신도림동.구로역,66_구로역,67_쌍용구로정비사업소,68_우리유앤미아파트,69_구로119안전센터,70_구로4동우체국.고대구로병원정문,71_구로시장,72_남구로역,73_가리봉시장,74_금천패션아울렛사거리.마리오,75_디지털3단지사거리,76_광명성애병원,77_광명경찰서,78_철산4단지,79_광명이편한세상센트레빌아파트,80_하안1동주민센터,81_광명시민체육관,82_하안2동주민센터.하안주공1.2.3.4단지,83_하안4동주민센터.하안주공4.10단지,84_하안사거리.7단지,85_하안3동주민센터.하안주공7.8단지,86_가림중학교,87_가림초등학교.자동차경매장,88_하안버스공영차고지,89_광명공영차고지종점
2022-04-06 16:00:00,2,1,3,0,4,1,5,6,9,8,9,2,0,0,4,6,10,7,13,9,11,11,12,11,10,8,8,7,7,12,13,10,11,11,5,4,6,5,0,3,0,0,4,5,3,2,3,4,6,0,8,6,6,5,9,19,28,28,29,32,23,23,19,18,14,8,12,9,9,11,4,7,4,4,7,6,6,5,6,6,5,5,3,0,0,0,0,0,0
2022-04-06 17:00:00,0,2,4,5,0,6,9,10,4,10,4,11,10,5,5,12,12,13,13,16,15,20,21,15,13,12,11,9,16,12,10,11,13,16,16,18,13,12,10,9,8,9,14,14,10,8,2,6,8,10,15,10,20,20,24,18,20,18,22,28,26,18,19,19,17,16,16,12,11,15,13,8,13,14,20,15,15,18,17,16,15,14,13,10,9,0,8,0,0
2022-04-06 18:00:00,0,0,2,3,2,5,6,8,4,8,9,8,7,0,0,16,15,14,15,17,18,15,17,13,14,11,10,11,15,16,16,16,16,18,18,23,22,19,16,14,12,11,10,8,8,6,5,7,8,8,12,10,12,14,20,18,23,25,32,34,23,28,25,24,23,22,18,16,20,20,18,10,8,9,31,26,24,22,19,16,7,10,8,3,2,0,0,0,0
2022-04-06 19:00:00,0,0,0,0,0,7,9,11,10,8,1,8,3,2,3,5,5,6,5,8,10,11,13,11,10,8,11,13,11,12,11,14,15,13,16,16,20,18,14,12,10,10,13,9,5,4,2,2,3,0,7,13,12,15,17,16,20,22,29,31,30,31,31,28,22,24,24,22,16,17,16,15,3,23,26,20,14,9,9,8,5,8,4,1,0,0,0,0,0
2022-04-06 20:00:00,2,0,0,1,0,3,0,1,2,3,0,4,5,4,6,2,3,5,6,7,6,4,3,3,0,3,1,4,3,6,4,4,4,5,4,5,6,5,5,4,3,0,2,4,2,4,5,3,4,2,6,7,7,6,7,9,14,16,17,18,16,17,17,10,9,9,10,8,10,10,9,4,3,7,6,5,9,7,6,2,4,4,3,2,0,0,0,0,0
2022-04-06 21:00:00,0,1,0,0,0,0,2,0,3,2,0,3,2,0,3,5,8,7,6,3,3,5,4,2,1,3,4,0,5,4,5,5,6,6,8,6,5,3,4,1,2,3,0,1,0,0,0,4,5,1,4,5,2,5,6,8,16,20,27,27,24,22,21,23,22,21,20,17,13,10,6,8,2,5,4,6,7,5,1,5,4,3,0,0,0,1,0,0,0
2022-04-06 22:00:00,0,0,0,0,0,0,1,0,0,0,0,0,2,2,4,3,1,1,2,3,2,3,3,2,3,0,1,0,1,0,3,6,6,7,6,5,3,6,4,3,2,1,2,1,3,0,2,1,1,4,3,3,5,6,0,4,15,16,20,22,18,19,13,21,20,18,17,18,17,16,14,12,10,10,11,8,10,6,0,8,7,4,3,2,1,0,0,0,0
2022-04-06 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,0,7,7,2,4,1,3,0,0,1,0,0,0,0,0,1,2,0,1,0,3,5,6,6,13,12,12,4,12,8,11,14,12,11,10,8,7,9,8,7,5,8,0,4,3,2,2,0,1,1,1,0,0,0,0,0,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,0,0,0,1,3,5,8,13,0,14,17,20,23,0,22,22,19,10,18,20,20,21,25,24,23,24,22,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,0,1,0,0,1,3,3,2,4,0,0,3,0,0,5,4,4,6,6,10,13,12,18,19,18,14,15,0,15,19,21,11,8,7,5,4,5,2,1,4,0,0,3,4,4,2,2,1,0,2,3,0,0,0,3,6,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,0,0,0,0,1,1,4,5,4,5,5,8,9,10,15,13,9,8,7,11,14,9,15,15,14,18,16,15,16,15,12,12,11,11,10,7,6,3,2,0,5,3,2,2,3,2,1,2,0,3,7,8,9,8,9,9,7,3,5,4,4,0,3,3,4,0,6,7,8,8,9,8,7,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 07:00:00,0,1,0,0,2,5,5,8,9,11,13,15,15,13,19,12,20,15,21,23,22,24,24,26,27,38,29,0,26,29,21,25,22,20,16,13,12,11,10,7,4,6,7,7,4,2,1,5,9,11,11,12,17,19,20,21,24,19,13,12,21,12,7,13,13,15,17,23,25,25,0,5,6,6,3,4,4,5,0,7,0,1,0,0,0,0,0,0,0
2022-04-07 08:00:00,0,0,0,0,1,3,7,8,9,8,9,10,13,14,23,20,20,0,6,21,22,22,26,27,32,37,39,39,39,34,32,19,14,15,14,16,11,9,10,9,8,9,10,7,7,6,3,12,19,21,22,22,24,29,30,22,17,10,13,14,22,9,9,10,11,12,25,26,22,23,23,24,26,26,7,11,7,5,1,4,6,5,2,3,2,0,0,0,0
2022-04-07 09:00:00,0,0,1,0,2,3,4,8,11,13,0,16,0,15,1,6,5,7,7,9,11,14,15,8,15,24,20,19,18,19,18,18,16,9,8,7,5,3,2,0,0,3,2,1,2,1,2,3,4,7,15,16,18,21,23,26,28,20,14,12,10,8,6,7,2,7,8,8,5,6,5,3,1,6,2,2,1,2,0,3,0,2,0,1,0,0,0,0,0
2022-04-07 10:00:00,0,1,0,0,1,4,4,5,6,7,8,9,7,10,13,11,10,0,11,10,8,7,9,9,11,13,9,6,7,7,7,8,7,5,8,3,4,0,5,3,5,3,3,4,5,3,1,5,6,5,7,8,10,11,12,8,6,6,3,6,4,3,5,5,3,4,8,8,9,10,11,12,3,6,4,3,0,2,1,2,0,1,0,0,0,0,0,0,0
2022-04-07 11:00:00,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,5,4,5,6,6,12,13,12,10,10,9,0,8,12,12,9,10,11,10,10,7,4,7,3,9,0,7,7,4,4,3,3,0,3,5,4,5,6,7,9,8,12,12,11,7,6,6,7,5,6,8,9,10,9,3,9,7,6,5,3,3,2,4,3,3,1,2,1,0,0,0,0,0
2022-04-07 12:00:00,0,0,0,0,1,2,2,3,2,3,2,4,6,0,3,3,9,11,0,6,10,10,12,9,8,9,8,0,8,9,8,8,6,5,6,6,5,4,5,3,0,5,0,6,5,4,4,5,7,8,9,9,10,11,12,12,13,12,10,10,11,4,12,9,8,6,6,6,6,10,10,15,14,11,1,7,5,6,0,5,4,2,1,1,0,0,0,0,0
2022-04-07 13:00:00,1,0,0,4,0,4,3,8,9,6,10,11,11,10,8,9,8,7,6,11,11,15,13,16,15,15,14,13,15,12,12,12,11,7,4,6,5,2,5,0,4,3,3,6,8,3,2,2,5,5,7,10,10,10,11,10,13,16,17,19,13,13,11,12,5,4,17,17,15,17,17,15,14,12,9,6,7,6,0,7,4,2,0,1,0,0,0,0,0
2022-04-07 14:00:00,0,0,1,0,0,2,3,4,5,6,7,7,6,5,7,8,8,10,12,10,8,11,12,10,11,9,7,7,8,9,9,9,10,8,10,11,8,7,4,7,9,8,6,9,7,5,5,3,3,3,6,8,6,10,8,12,14,17,14,18,15,19,17,13,12,8,20,18,17,14,14,12,10,10,11,9,7,8,2,2,6,4,1,1,0,0,0,0,0
2022-04-07 15:00:00,0,0,0,0,1,2,3,0,0,2,3,5,0,9,5,15,12,12,12,7,10,17,15,10,6,5,7,0,10,13,12,12,11,9,11,9,6,5,4,1,2,3,4,2,2,1,4,6,6,8,3,7,10,14,13,15,25,24,26,27,22,13,14,11,10,6,12,13,10,10,12,11,0,12,5,7,6,5,4,5,2,3,1,1,0,0,0,0,0
2022-04-07 16:00:00,0,2,0,0,1,5,4,0,3,4,3,4,5,6,5,9,6,5,10,9,11,15,12,9,8,9,10,9,8,10,10,9,8,8,9,9,5,6,4,4,5,4,6,9,9,7,4,3,3,4,8,9,9,8,11,18,21,23,31,35,26,30,27,25,25,23,21,16,15,12,11,9,8,8,4,3,0,3,6,3,7,0,6,2,0,0,0,0,0
2022-04-07 17:00:00,2,0,3,1,4,15,17,4,17,13,12,11,10,9,9,15,16,11,13,11,11,13,17,15,12,13,10,11,14,12,12,13,14,14,16,20,19,17,13,10,9,5,7,11,10,8,5,5,8,2,9,8,11,13,21,21,32,33,30,42,28,29,30,29,28,26,28,22,14,17,16,10,0,10,21,18,20,22,20,19,11,16,10,6,2,1,0,0,0
2022-04-07 18:00:00,2,2,0,2,1,4,1,5,2,4,0,4,6,7,9,16,21,21,22,22,12,22,19,18,16,12,12,11,13,13,15,34,38,41,25,37,32,25,23,22,20,18,13,8,4,4,5,9,11,11,19,21,23,25,36,35,37,30,25,33,25,23,21,25,22,21,24,19,17,14,14,8,7,6,17,11,17,19,0,16,13,11,8,6,1,0,0,0,0
2022-04-07 19:00:00,1,1,2,1,0,3,2,4,0,0,3,5,7,7,0,8,14,13,0,14,13,12,14,12,11,12,8,7,9,13,0,11,4,39,32,32,21,18,14,13,9,0,8,5,3,2,0,1,2,0,8,10,10,12,10,9,17,19,14,16,11,14,13,16,10,8,14,12,10,11,9,3,7,9,4,3,10,13,10,8,5,3,2,1,1,0,0,0,0
2022-04-07 20:00:00,0,1,0,0,0,3,4,3,0,0,2,0,3,1,0,2,4,6,4,6,4,4,5,3,5,3,8,6,8,6,7,8,9,8,10,10,9,2,6,5,4,7,3,4,4,2,2,5,4,5,13,14,14,0,3,5,8,6,8,15,11,12,9,13,12,11,12,9,6,7,8,9,10,15,13,7,8,3,7,6,2,5,3,1,0,0,0,0,0
2022-04-07 21:00:00,0,0,0,0,0,2,2,0,0,0,0,1,1,1,2,1,6,4,0,5,5,5,4,3,4,5,4,0,2,7,4,5,5,6,8,7,5,4,2,4,1,1,3,3,0,0,2,6,7,2,6,0,6,5,14,13,15,18,23,28,26,25,22,24,26,15,21,19,14,12,11,9,4,8,11,7,6,5,4,5,4,2,0,1,0,0,0,0,0
2022-04-07 22:00:00,1,2,0,2,3,4,0,0,0,3,0,4,4,4,5,2,2,4,5,4,4,3,4,0,3,1,4,0,0,6,0,8,2,0,9,10,8,3,7,5,1,2,3,2,0,0,1,1,1,0,3,5,5,5,6,8,14,20,25,28,22,21,12,22,19,11,19,16,12,9,9,8,6,10,12,11,15,14,13,6,2,3,2,0,0,0,0,0,0
2022-04-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,3,2,2,3,0,0,6,5,4,4,6,6,17,16,16,14,10,9,9,9,8,9,9,6,8,7,6,6,5,10,11,8,9,8,7,6,5,2,0,0,0,0,0,0,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,0,0,1,2,4,3,11,18,19,7,22,23,26,7,29,31,23,21,19,19,19,21,24,24,23,22,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,0,0,1,0,1,0,0,0,0,0,1,4,2,4,4,3,5,5,7,14,14,10,14,17,18,17,15,20,19,18,17,10,10,5,4,3,6,5,0,4,0,0,4,5,4,2,1,3,0,0,0,0,0,0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 06:00:00,1,0,0,0,0,1,3,6,7,8,9,11,12,11,18,14,13,7,12,8,11,11,10,10,8,9,13,14,13,12,10,9,7,7,5,7,6,3,2,1,7,6,0,4,4,2,2,1,2,2,5,5,5,7,12,10,9,8,3,3,3,5,0,3,4,0,2,1,3,4,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 07:00:00,0,0,1,0,6,5,10,9,3,7,11,12,12,8,17,11,10,0,9,14,14,14,17,18,17,23,24,24,19,27,22,15,14,14,14,12,9,8,6,0,8,9,10,9,9,4,2,8,5,7,8,3,6,9,13,17,11,10,13,12,9,6,5,5,6,7,7,5,6,9,0,7,7,7,5,3,4,3,3,3,0,0,1,0,0,0,0,0,0
2022-04-08 08:00:00,0,1,0,0,3,5,8,15,17,21,19,25,14,0,31,21,19,7,20,20,18,17,18,20,24,31,40,35,26,28,24,22,18,19,17,19,11,8,9,7,8,10,8,7,5,4,2,4,15,16,25,27,32,35,35,30,23,12,9,12,23,6,5,7,6,7,10,11,10,12,13,11,0,12,1,1,0,2,3,4,1,0,4,1,0,0,0,0,0
2022-04-08 09:00:00,0,0,0,0,1,3,4,5,8,4,7,8,10,6,11,9,5,9,10,9,6,10,13,14,18,22,17,14,8,17,17,12,11,11,9,11,11,7,5,0,3,6,9,7,4,2,2,5,4,5,7,9,10,11,11,12,14,14,10,9,12,5,4,5,6,7,7,10,9,11,11,13,14,15,9,6,5,1,3,4,5,0,4,2,0,1,0,0,0
2022-04-08 10:00:00,1,1,0,1,0,1,3,4,0,5,6,6,6,7,10,7,5,5,6,7,6,7,11,11,11,10,12,0,9,11,9,10,6,10,7,8,5,0,3,0,4,5,5,5,3,3,1,3,6,9,11,9,7,8,12,13,12,11,9,8,5,4,4,3,2,4,0,3,4,8,7,6,5,2,4,3,1,0,2,2,1,0,0,0,1,0,0,0,0
2022-04-08 11:00:00,0,0,0,1,0,2,1,2,1,3,2,5,5,5,0,5,7,5,2,7,5,7,4,5,4,4,6,6,6,7,8,6,9,7,8,12,10,11,11,9,8,7,8,9,8,4,3,2,2,0,1,5,7,8,15,14,16,8,16,16,11,8,7,8,2,4,7,7,6,12,13,7,2,7,2,3,4,0,0,0,3,6,1,0,1,0,0,0,0
2022-04-08 12:00:00,0,1,3,1,2,4,5,6,5,3,0,0,5,2,5,6,5,5,7,6,8,13,8,9,10,9,9,0,10,11,9,9,7,4,6,7,8,4,8,6,7,7,5,3,0,2,3,5,2,1,6,7,9,7,11,10,12,14,12,12,9,8,7,13,8,7,17,17,7,9,11,15,10,13,12,7,3,3,2,4,0,3,1,0,0,0,0,0,0
2022-04-08 13:00:00,0,1,1,0,1,4,1,0,4,0,0,0,3,3,7,5,7,5,9,11,9,14,11,12,9,10,11,10,10,10,8,10,10,10,9,17,16,5,4,3,5,4,3,2,3,2,1,6,7,0,2,2,8,9,11,10,11,12,18,13,13,12,0,10,9,7,9,6,20,22,22,18,6,11,10,9,8,7,6,5,0,4,0,3,0,0,0,0,0
2022-04-08 14:00:00,3,0,1,0,0,3,5,6,7,3,6,7,8,4,5,10,12,14,13,12,11,16,16,15,14,12,11,13,13,12,16,12,10,13,12,11,14,10,15,6,6,5,4,5,4,3,4,7,2,4,12,13,12,13,14,14,19,22,27,29,18,19,18,19,17,17,9,11,12,10,0,8,8,8,6,3,5,2,3,6,5,5,4,1,0,0,0,0,0
2022-04-08 15:00:00,1,0,1,0,1,5,4,0,7,8,2,7,5,5,8,14,15,13,13,11,8,13,13,13,12,12,13,13,14,11,11,11,12,13,15,14,13,12,11,6,8,16,8,5,6,5,1,6,7,6,11,12,13,13,15,13,21,21,25,28,22,20,18,16,14,12,16,18,15,15,16,16,18,24,21,20,20,20,19,18,3,14,11,2,0,0,0,0,0
2022-04-08 16:00:00,0,5,6,7,9,13,15,0,3,15,3,16,15,0,2,20,21,3,12,10,9,14,13,11,0,9,7,10,11,16,15,13,9,14,12,12,8,7,4,8,7,6,10,9,6,4,3,3,5,13,12,13,17,12,16,16,21,20,25,30,27,23,12,18,11,0,23,24,7,7,6,4,3,6,7,7,5,7,12,12,8,13,11,1,0,0,0,0,0
2022-04-08 17:00:00,1,0,0,1,3,6,7,8,8,6,7,4,5,8,12,11,9,19,20,20,19,18,18,17,15,13,13,12,13,14,15,15,11,14,17,21,15,14,10,13,10,9,8,7,6,3,1,3,5,9,10,6,15,24,30,26,32,35,39,46,29,25,21,21,19,17,18,23,19,17,11,9,6,3,4,3,0,0,0,5,0,7,7,0,0,0,0,0,0
2022-04-08 18:00:00,0,0,0,0,1,4,6,7,8,4,9,6,7,13,7,17,18,18,25,24,22,33,31,28,25,25,17,20,33,18,24,25,29,30,31,30,31,25,19,16,14,15,13,14,10,2,2,4,6,7,18,23,24,25,30,28,30,38,39,48,26,26,24,24,23,19,22,19,14,9,8,5,3,6,24,22,20,19,16,15,8,6,4,1,0,0,0,0,0
2022-04-08 19:00:00,2,3,0,5,0,5,4,5,0,3,0,3,4,3,6,6,9,8,4,6,5,7,6,6,7,10,12,8,11,12,15,11,13,14,13,12,16,14,13,9,7,3,5,6,3,2,1,3,4,3,9,9,7,9,13,14,22,25,23,26,16,15,15,15,14,16,19,20,16,13,12,10,8,9,8,9,7,6,2,5,13,8,6,1,0,0,0,0,0
2022-04-08 20:00:00,0,0,0,0,0,1,4,1,3,1,0,0,3,0,0,6,9,9,8,9,4,10,9,8,5,6,7,7,7,10,11,8,10,8,8,8,9,4,6,6,5,3,4,6,4,1,1,5,3,4,6,0,7,6,8,10,14,12,15,16,12,5,11,9,7,0,13,12,10,8,7,8,7,11,13,11,10,7,6,6,4,4,3,1,1,0,0,0,0
2022-04-08 21:00:00,0,0,0,0,1,1,2,0,1,2,0,0,1,0,0,2,4,5,4,5,5,0,2,2,2,5,7,0,5,7,9,14,13,7,10,7,7,7,5,4,6,3,4,5,3,2,2,4,4,6,6,6,6,5,6,5,12,14,17,18,16,15,15,19,15,14,14,13,10,5,3,6,7,8,7,6,7,6,5,4,4,3,2,1,0,0,0,0,0
2022-04-08 22:00:00,0,0,0,0,0,2,3,0,1,1,0,0,0,0,0,2,2,0,3,5,1,6,4,3,1,1,2,3,0,5,4,6,7,7,8,10,9,10,3,8,7,2,6,7,0,3,2,2,3,4,6,5,6,7,6,5,11,16,14,17,16,16,13,13,15,0,16,15,11,11,10,8,8,10,10,9,11,9,7,7,2,4,3,2,0,0,0,0,0
2022-04-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,4,3,0,1,0,6,5,0,6,8,6,3,4,5,2,0,3,5,7,4,6,7,4,8,10,11,11,11,9,11,9,8,0,8,5,6,11,10,0,2,6,7,5,5,4,3,2,1,0,1,0,0,1,0,0,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 04:00:00,0,0,0,0,1,0,5,0,0,0,0,7,0,4,6,0,0,7,9,8,6,6,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,0,0,0,0,1,0,2,0,0,0,0,1,2,0,2,0,0,1,2,10,11,12,14,15,14,14,13,0,0,6,8,2,1,1,3,0,3,2,1,0,0,0,0,2,2,1,0,0,1,0,0,0,1,0,4,5,6,5,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 06:00:00,1,0,0,0,0,0,0,0,1,2,1,4,0,1,0,0,3,0,4,6,5,6,6,7,7,8,8,7,5,6,15,7,2,5,3,7,2,0,0,1,2,3,0,4,3,1,0,2,3,0,5,1,8,9,7,6,4,5,0,7,5,2,3,0,4,0,4,3,5,4,6,8,13,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 07:00:00,0,0,0,0,1,0,2,3,0,0,0,1,0,4,5,2,0,4,5,2,2,6,7,6,0,7,8,4,8,7,4,6,0,2,8,9,8,0,7,5,4,5,4,4,2,2,2,1,2,2,3,0,4,3,4,4,4,2,3,2,3,4,0,1,0,0,4,5,4,5,4,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2022-04-09 08:00:00,0,0,0,1,2,1,2,3,3,6,2,3,0,6,8,4,4,5,3,4,7,8,11,9,11,12,8,7,6,6,3,5,0,5,4,5,2,1,0,1,1,3,3,2,1,0,2,2,0,0,4,4,3,4,4,14,8,7,6,2,5,6,4,3,1,2,5,7,7,5,4,2,3,4,2,3,4,3,2,0,1,2,0,0,0,0,0,0,0
2022-04-09 09:00:00,0,0,0,0,1,4,6,7,6,8,7,6,6,0,9,6,5,4,5,9,11,17,15,17,22,23,15,14,13,11,13,16,14,11,12,13,11,9,8,7,0,0,1,2,1,0,1,4,2,2,3,4,7,8,10,17,15,12,5,6,5,4,2,3,2,4,5,6,7,8,0,10,2,10,10,7,5,5,3,4,3,4,5,4,0,3,2,0,0
2022-04-09 10:00:00,0,0,0,2,1,5,6,7,0,0,6,6,3,4,10,10,2,4,14,2,5,18,21,21,18,17,17,15,15,16,14,13,9,13,11,12,7,5,3,6,5,4,4,4,4,2,1,1,2,8,5,5,9,9,11,13,16,14,11,14,10,7,0,9,7,7,5,9,9,7,8,4,3,5,0,5,4,3,1,2,0,1,2,0,0,0,0,0,0
