Unnamed: 0,1_복정역환승센터4번승강장,2_위례서일로마을입구,3_위례자이,4_위례자이아파트,5_위례아트리버푸르지오,6_위례35단지아파트,7_위례신안인스빌.중앙푸르지오,8_송파와이즈더샵.엠코타운센트로엘,9_위례별초등학교.위례스타힐스,10_위례동주민센터.위례송파푸르지오,11_송파더센트레.힐스테이트송파,12_송파꿈에그린아파트,13_위례포레샤인.위례31단지후문,14_장지역2번출구,15_송파푸르지오시티.한화오벨리스크,16_강남한양수자인아파트,17_세곡2지구3.4단지,18_래미안포레아파트,19_강남더샵라르고오피스텔,20_못골마을.LH강남아이파크,21_래미안강남힐즈,22_세곡중학교.세명초등학교,23_세곡푸르지오,24_세곡푸르지오,25_헌인마을.서울농업기술센터,26_헌인릉.강남서초과학화예비군훈련장,27_서울특별시어린이병원.강동송파과학화예비군훈련장,28_안골마을,29_서초포레스타입구,30_탑성마을,31_염곡마을.서초50플러스센터,32_코트라,33_양재2동주민센터.양재꽃시장,34_언남고교,35_교육개발원입구,36_양재역.서초문화예술회관,37_뱅뱅사거리,38_래미안아파트.파이낸셜뉴스(중),39_신분당선강남역,40_지하철2호선강남역,41_논현역,42_신사역3번출구,43_신사역1번출구,44_신사동고개,45_언북중학교입구,46_제일은행.호림아트센터앞,47_일지아트홀.압구정동노인복지센터,48_한양아파트.압구정로데오역,49_압구정파출소,50_현대아파트,51_광림교회.현대고등학교,52_신사중학교,53_신사역.푸른저축은행,54_논현역,55_지하철2호선강남역,56_신분당선강남역,57_래미안아파트.파이낸셜뉴스(중),58_뱅뱅사거리,59_양재역.서초문화예술회관,60_교육개발원입구,61_시민의숲,62_AT센터.양재꽃시장,63_하나로마트.코트라,64_염곡마을.서초50플러스센터,65_탑성마을,66_서초포레스타입구,67_안골마을,68_서울특별시어린이병원.강동송파과학화예비군훈련장,69_헌인릉.강남서초과학화예비군훈련장,70_헌인농장,71_헌인마을.서울농업기술센터,72_세곡푸르지오,73_세곡중학교.세명초등학교,74_래미안강남힐즈,75_못골마을,76_강남현대힐스테이트에코,77_래미안포레아파트,78_세곡2지구3.4단지,79_강남한양수자인아파트,80_송파푸르지오시티.한화오벨리스크,81_장지역.가든파이브,82_위례31단지.위례포레샤인후문,83_위례아이파크아파트앞,84_힐스테이트송파.송파더센트레,85_위례동주민센터.위례스타힐스,86_위례별초등학교.위례스타힐스,87_송파와이즈더샵.엠코타운센트로엘,88_위례중앙푸르지오.신안인스빌,89_위례35단지아파트,90_위례보미리즌빌.위례아트리버푸르지오,91_위례중앙중학교,92_위례자이,93_위례서일로마을입구,94_복정고등학교.복정지구,95_복정역환승센터2번승강장
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,0,7,0,0,0,7,0,0,6,6,0,4,6,4,2,0,0,5,0,2,0,9,10,0,0,11,0,6,14,0,11,7,0,10,10,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,0,0,0,0,0,2,1,0,1,2,2,5,7,5,6,7,2,8,4,5,6,10,11,10,9,7,7,9,5,0,8,6,5,5,2,4,4,3,4,3,2,1,1,0,0,0,0,1,1,2,0,1,7,9,6,4,3,4,3,0,0,7,5,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 06:00:00,3,2,0,0,0,2,0,2,7,9,12,18,20,9,7,7,11,12,13,13,16,21,21,11,11,10,13,11,15,16,16,15,9,6,9,10,8,7,5,5,6,5,5,3,1,0,1,2,1,0,0,3,9,12,15,15,20,17,25,26,9,19,12,0,10,7,7,5,2,0,6,6,5,6,7,8,3,0,8,6,6,3,0,1,2,4,6,0,3,4,5,6,0,5,0
2022-03-21 07:00:00,3,3,2,1,1,2,2,6,15,16,19,35,39,28,17,20,24,21,22,23,25,32,35,33,26,32,31,31,30,31,25,26,22,20,17,19,19,19,21,33,34,26,27,22,13,6,2,3,5,6,4,8,11,17,12,14,16,19,28,23,27,28,16,16,15,18,20,18,16,14,13,17,21,18,11,12,13,12,13,7,9,8,6,4,3,2,4,9,13,14,22,20,19,19,0
2022-03-21 08:00:00,16,14,0,14,10,6,4,7,10,12,16,26,38,18,20,23,21,27,28,30,30,33,34,32,35,34,35,31,36,35,30,27,30,30,27,25,22,24,27,43,46,46,47,31,21,7,3,7,8,9,10,11,22,20,16,23,14,13,22,31,15,41,31,29,28,22,17,14,13,0,16,14,17,11,18,20,13,13,19,7,15,16,8,6,4,3,5,6,13,15,21,28,27,4,0
2022-03-21 09:00:00,4,6,1,5,4,4,5,6,11,10,12,22,23,7,8,8,7,6,12,11,13,17,18,13,19,20,0,25,26,18,28,29,21,23,21,21,18,27,26,46,44,47,52,38,26,13,3,3,5,3,4,4,12,17,20,14,11,9,16,10,7,6,4,3,0,6,5,5,0,4,5,6,9,7,8,10,11,8,10,6,9,8,5,2,1,7,9,12,15,4,17,23,22,21,0
2022-03-21 10:00:00,5,6,0,1,3,2,1,4,2,5,0,14,16,5,5,5,6,0,7,7,6,11,13,8,7,15,9,17,20,7,10,20,23,22,21,19,18,19,23,22,22,22,27,21,13,8,4,3,1,4,4,6,0,5,8,7,4,4,4,4,2,6,5,5,0,6,8,0,3,0,4,7,10,5,9,7,5,10,6,6,7,0,2,3,1,1,5,8,8,3,4,9,8,2,0
2022-03-21 11:00:00,5,3,0,0,3,2,4,5,6,6,7,10,12,8,10,7,9,9,9,9,10,10,11,9,0,7,10,11,12,0,11,18,13,10,11,10,12,10,11,15,14,12,10,10,12,8,4,4,9,8,9,11,12,16,11,9,8,7,11,8,12,11,12,0,2,10,6,4,0,0,2,9,8,9,8,7,7,9,6,6,4,4,3,2,2,2,0,3,6,1,9,10,10,2,2
2022-03-21 12:00:00,5,4,3,4,3,4,2,4,7,5,6,8,9,5,7,8,5,8,8,10,11,12,10,11,0,11,10,11,12,0,13,17,11,5,9,8,12,14,16,20,21,18,21,13,12,8,3,5,4,7,8,8,11,9,9,7,6,7,8,8,9,10,13,12,6,7,6,5,8,6,8,8,8,7,7,6,5,5,8,4,9,6,3,3,2,1,3,4,4,2,0,5,2,1,0
2022-03-21 13:00:00,11,9,8,7,4,2,3,4,2,8,9,12,13,9,13,14,12,7,13,12,6,15,16,0,0,0,14,6,13,0,0,12,11,13,13,12,13,12,19,16,17,14,19,17,14,10,7,3,4,3,5,7,7,11,13,13,12,11,6,7,5,8,9,5,0,8,8,8,8,9,8,8,8,6,6,8,9,10,11,6,10,9,8,6,2,2,4,1,3,4,0,0,4,0,0
2022-03-21 14:00:00,5,5,0,4,0,5,4,4,6,4,4,8,3,9,9,4,7,7,10,7,10,12,11,4,5,6,5,9,8,0,9,10,8,7,8,7,9,11,11,20,19,16,17,14,10,6,6,5,6,4,4,8,7,10,10,13,12,8,12,12,13,13,13,11,10,10,10,11,7,8,9,11,18,20,21,18,16,12,11,6,23,21,4,3,2,3,0,1,1,4,0,0,0,0,0
2022-03-21 15:00:00,5,5,0,4,0,6,6,5,6,5,6,12,11,8,10,10,11,8,13,23,21,21,19,18,21,9,16,20,18,18,16,20,18,17,17,16,15,19,20,17,13,10,10,7,8,6,3,4,5,11,13,17,16,15,10,12,12,11,12,13,12,14,15,14,12,12,11,12,10,12,13,14,13,16,18,20,20,20,12,18,15,13,12,11,8,2,3,2,5,2,2,0,1,0,0
2022-03-21 16:00:00,13,17,11,10,13,9,8,4,7,11,12,15,14,12,14,14,16,14,17,17,13,18,15,7,8,14,13,19,10,11,20,27,21,21,20,16,16,15,15,15,20,20,21,17,14,5,5,10,8,8,11,16,15,16,16,11,12,15,18,15,17,18,20,20,19,18,17,13,18,13,17,17,16,13,15,12,18,14,17,10,20,19,11,5,4,3,3,2,1,3,0,3,0,4,0
2022-03-21 17:00:00,13,11,8,9,7,3,2,3,3,5,2,9,9,11,17,10,18,18,18,17,11,12,13,8,14,18,17,23,26,24,24,37,36,35,36,24,23,19,19,27,24,22,17,13,12,12,4,5,6,8,11,14,17,21,20,25,23,22,25,25,26,32,35,34,26,24,22,24,24,25,25,22,19,20,23,18,19,21,20,17,24,21,7,6,3,4,2,5,4,3,4,5,4,5,0
2022-03-21 18:00:00,22,22,21,19,14,11,1,2,3,7,0,14,16,13,30,28,27,23,20,23,22,17,16,17,9,18,19,22,23,0,28,63,55,41,56,32,31,37,36,36,35,20,20,16,13,14,15,9,11,12,13,22,32,30,30,26,25,22,30,33,32,31,39,39,36,37,36,38,37,40,41,36,30,28,28,29,29,29,26,18,39,32,24,21,10,4,1,2,7,11,0,0,6,10,0
2022-03-21 19:00:00,24,23,19,13,9,8,5,1,2,2,3,6,3,14,22,21,22,19,18,19,17,12,12,0,2,6,11,15,14,12,16,25,21,21,23,19,18,14,23,15,14,10,19,11,9,8,6,8,10,8,14,17,17,13,14,16,25,23,28,28,31,37,39,40,41,35,35,34,0,18,34,27,21,30,27,21,17,16,16,11,29,24,16,9,6,4,4,2,2,3,0,3,2,2,0
2022-03-21 20:00:00,11,6,8,5,3,3,2,3,2,3,4,5,6,8,11,9,10,12,12,9,9,6,4,0,4,4,5,1,5,0,4,10,9,5,7,4,20,20,17,14,11,8,7,5,6,5,4,7,10,9,10,10,11,15,14,12,15,17,20,20,21,24,26,21,17,25,24,23,0,0,0,22,15,14,13,11,10,5,9,7,15,14,7,3,4,3,2,2,3,4,0,3,1,1,0
2022-03-21 21:00:00,6,9,3,5,7,4,4,3,2,4,5,12,6,12,19,9,18,16,17,16,14,12,12,11,0,4,6,5,5,0,4,5,7,8,8,6,5,7,9,10,7,7,4,5,5,1,6,4,4,4,6,7,9,9,12,14,18,19,22,23,21,20,19,15,19,18,21,18,19,0,0,19,16,13,14,14,13,11,8,8,13,10,5,3,1,2,1,1,4,4,0,3,2,2,0
2022-03-21 22:00:00,8,9,6,7,6,4,3,3,3,2,4,5,3,4,8,7,2,3,7,7,6,7,6,0,0,0,10,10,7,9,3,9,14,6,17,13,13,10,12,18,17,11,8,7,7,6,6,5,3,3,4,6,10,10,16,20,20,18,26,27,24,20,21,16,19,14,13,13,0,10,10,11,10,16,11,15,13,11,9,5,10,9,4,3,1,1,2,0,3,6,0,3,3,3,0
2022-03-21 23:00:00,0,0,0,0,0,0,0,0,0,0,0,4,0,2,5,0,0,0,4,4,3,3,4,1,3,0,0,3,2,3,0,1,6,7,5,3,4,5,6,13,10,5,5,4,4,1,4,8,7,5,0,2,6,6,8,10,9,7,12,9,12,21,21,0,19,14,13,8,0,0,0,14,9,8,7,8,5,6,3,3,7,6,5,4,2,1,0,0,0,0,1,1,0,0,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
