Unnamed: 0,1_가산동기점(가상),2_가산디지털단지역,3_마리오아울렛,4_금천패션아울렛사거리.W몰,5_디지털단지오거리,6_가산동주민센터.금천글로벌센터,7_구립가산도서관.두산위브아파트,8_독산사거리,9_남문시장입구.청춘삘딩,10_독산동쌈지공원,11_독산동남문시장,12_독산3동주민센터,13_독산3치안센터.꿈꾸는나무,14_독산고등학교,15_난곡우체국사거리,16_신일교회앞,17_세이브마트앞,18_남강중고등학교입구,19_우림시장.난곡보건분소,20_난우중학교입구,21_신림복지관앞,22_난곡공영차고지,23_난곡종점,24_신림복지관앞,25_난우중학교입구,26_우림시장.난곡보건분소,27_남강중고등학교입구,28_세이브마트앞,29_신일교회앞,30_난곡우체국사거리,31_신림청소년독서실.신림체육센터,32_관악구보훈회관.신림푸르지오,33_천주교성령봉사회관.등불교회,34_KT구로지사,35_구로디지털단지역,36_동작상떼빌아파트,37_신대방경남아파트,38_태양의집.KT대방지사,39_신길주유소,40_신풍역.백악관웨딩문화원앞,41_신길힐스테이트클래시안아파트,42_우신초등학교,43_신길동홍어거리,44_대신시장,45_신길역,46_영등포로터리,47_영등포시장입구,48_김안과병원,49_당산동진로아파트,50_양남동로타리,51_양평1동주민센터,52_관악고등학교,53_오목교역.동신한방병원,54_목동대학학원,55_목동7단지.종로학원,56_목동역.홍익병원,57_홍익병원목동관,58_목동사거리,59_영도중.강서고입구.기아양서대리점,60_목동시장.대일고교.배광교회,61_목동성원아파트,62_목3동주민센터.현대아이파크.실로암안과,63_목3동시장.강서도서관,64_등촌역.강서보건소,65_염창역.서울도시가스,66_안양천입구,67_양평동한솔아파트,68_양평한신아파트.선유도공원입구,69_당산역삼성래미안아파트,70_삼환아파트,71_신화병원,72_영등포시장,73_경방타임스퀘어.신세계백화점,74_영등포역,75_영등포공원.영등포문화원,76_대성병원,77_우신초등학교,78_사러가쇼핑센타,79_신길한화꿈에그린아파트,80_신풍역.백악관웨딩문화원앞,81_태양의집,82_강남성심병원.대림성모병원,83_서울영림초등학교,84_구로디지털단지역,85_모두의학교.금천문화예술정보학교,86_관악구보훈회관.신림푸르지오,87_신림청소년독서실.신림체육센터,88_난곡우체국사거리,89_신일교회앞,90_세이브마트앞,91_남강중고등학교입구,92_우림시장.난곡보건분소,93_난우중학교입구,94_신림복지관앞,95_난곡공영차고지,96_신림복지관앞,97_난우중학교입구,98_우림시장.난곡보건분소,99_남강중고등학교입구,100_세이브마트앞,101_신일교회앞,102_난곡우체국사거리,103_신림청소년독서실.신림체육센터,104_관악구보훈회관.신림푸르지오,105_천주교성령봉사회관.등불교회,106_KT구로지사,107_구로디지털단지역(중),108_구로디지털단지역,109_한국산업단지공단.이마트구로점,110_디지털산업1단지,111_지하이시티.보건지소.치매센터,112_디지털단지오거리,113_금천패션아울렛사거리.마리오,114_가산디지털단지역,115_가산동종점(가상)
2022-03-07 07:00:00,0,15,13,9,5,12,17,17,21,22,26,29,27,7,7,6,6,3,5,3,0,3,11,8,14,18,23,26,25,30,29,27,17,26,17,16,10,15,21,21,29,32,32,30,12,11,8,7,6,5,6,8,8,11,12,14,15,17,21,19,19,20,16,18,16,13,16,18,21,21,23,24,12,11,14,14,18,29,32,30,16,14,8,13,14,15,14,7,6,7,8,3,2,1,10,11,13,26,35,38,42,45,43,31,29,28,18,17,15,12,8,8,7,0,0
2022-03-07 08:00:00,0,23,21,13,12,8,12,6,7,12,15,15,9,6,4,5,4,3,4,3,0,2,9,12,15,21,31,36,44,49,42,39,36,39,20,19,17,16,21,21,29,31,32,37,23,19,18,14,8,10,9,9,5,5,0,7,7,6,13,19,25,23,19,26,24,18,17,16,20,15,14,14,16,16,19,17,24,27,26,24,20,17,13,14,15,17,18,15,11,9,10,6,4,3,8,10,5,11,15,19,24,40,40,35,20,39,25,40,32,22,17,15,13,0,0
2022-03-07 09:00:00,0,11,10,3,2,3,5,4,4,4,3,1,4,0,3,2,1,1,2,1,1,0,8,9,11,19,20,20,23,26,22,20,14,17,13,12,12,13,15,15,18,15,17,19,14,12,12,8,7,6,5,6,7,5,6,7,7,7,9,11,12,15,14,15,14,13,14,15,16,14,14,14,13,14,15,18,17,18,8,8,7,6,4,6,5,7,7,6,5,3,2,1,0,1,7,5,6,12,15,17,20,22,20,21,0,21,20,28,25,18,11,7,10,0,0
2022-03-07 10:00:00,0,4,0,3,0,4,2,3,0,2,3,3,4,6,6,5,3,2,3,0,0,1,4,6,5,8,9,8,10,16,14,9,0,11,12,9,9,9,12,13,11,14,12,16,12,10,7,6,9,8,9,7,6,3,4,4,5,3,6,6,10,9,10,9,11,4,9,0,11,10,9,8,7,5,7,4,8,15,17,12,10,6,5,6,7,8,4,6,4,4,1,2,0,0,6,7,2,9,9,12,13,16,16,12,11,10,9,11,11,8,6,6,5,0,0
2022-03-07 11:00:00,0,3,3,4,1,4,5,6,5,6,5,4,2,1,0,3,2,3,2,2,0,1,6,6,5,9,10,12,10,11,12,13,14,14,9,7,10,14,14,10,13,6,14,7,12,10,5,4,5,2,0,4,2,3,4,4,3,5,3,4,6,8,8,7,9,11,0,12,14,14,14,15,10,7,9,6,0,5,16,12,9,19,10,11,9,12,7,6,4,6,5,6,5,2,3,5,6,7,8,10,11,12,12,8,7,4,5,7,6,6,4,5,5,0,0
2022-03-07 12:00:00,0,3,1,3,4,2,0,6,5,4,5,4,4,4,5,2,4,4,3,2,1,0,7,8,7,12,15,16,19,18,16,12,6,11,7,6,5,6,9,11,13,10,8,9,7,6,9,8,7,5,3,4,3,3,4,7,5,9,8,11,12,13,8,8,9,0,6,0,7,8,12,11,11,9,7,0,9,11,10,11,11,7,7,11,10,10,11,9,10,8,7,5,4,0,3,4,3,8,2,11,12,12,12,10,7,12,5,7,5,3,0,2,1,0,0
2022-03-07 13:00:00,0,4,0,1,1,0,3,3,4,3,2,2,0,7,6,1,1,0,2,1,0,0,4,5,6,9,11,12,15,17,15,12,13,11,8,9,7,10,6,14,13,13,14,18,14,7,6,4,4,0,0,3,2,6,5,3,5,6,7,8,7,8,9,7,8,10,9,8,14,14,13,14,12,13,12,6,10,9,9,10,10,11,10,13,10,8,6,6,5,4,5,4,2,1,5,6,8,10,9,11,12,14,13,10,8,8,5,12,8,4,3,1,1,0,0
2022-03-07 14:00:00,0,2,2,3,0,0,5,6,5,4,3,5,4,5,4,4,4,4,3,1,0,0,4,9,9,13,9,11,12,16,12,16,13,18,12,11,10,11,10,9,11,6,9,12,9,6,5,6,2,5,0,4,6,7,7,9,8,8,7,6,5,6,5,7,6,0,6,0,11,9,7,11,12,7,9,0,11,11,13,9,7,13,11,14,10,15,12,10,12,9,8,3,1,2,2,1,5,2,3,6,8,10,10,5,5,5,4,7,7,7,5,5,3,0,0
2022-03-07 15:00:00,0,4,5,7,9,10,12,14,8,11,7,7,8,7,9,6,7,6,5,4,3,0,3,4,1,17,16,13,11,10,9,9,10,10,5,5,7,9,11,13,11,12,14,14,13,11,9,9,13,13,12,11,9,6,9,10,9,8,10,10,10,10,9,8,11,7,6,7,11,12,13,14,15,18,18,19,18,19,17,17,16,23,18,21,20,19,19,17,14,12,8,4,2,0,4,5,0,4,6,8,7,5,5,6,2,6,3,6,8,6,5,8,2,0,0
2022-03-07 16:00:00,0,6,8,11,0,8,6,9,9,8,7,8,9,9,14,10,7,4,6,4,2,0,3,4,6,8,11,11,12,16,10,9,8,7,7,9,9,11,12,15,17,9,15,23,14,12,7,7,12,14,16,17,12,14,18,23,15,15,14,12,11,10,10,11,11,10,0,0,10,11,12,14,17,16,19,14,18,19,18,17,12,15,14,19,16,19,17,15,13,12,14,8,6,5,9,10,11,10,8,9,8,8,0,7,6,5,6,5,6,4,5,4,3,0,0
2022-03-07 17:00:00,0,16,18,23,24,17,18,19,18,10,12,8,12,10,9,8,6,8,12,11,10,7,5,9,8,8,10,11,9,12,14,14,13,11,12,12,14,16,11,15,17,17,16,14,12,12,8,13,13,19,18,18,15,18,18,26,24,21,16,10,11,12,9,6,6,7,9,10,14,15,13,15,19,20,18,16,15,15,15,15,16,16,16,21,26,28,29,27,18,14,11,9,6,3,3,5,6,6,7,0,9,10,7,6,0,5,4,7,10,15,16,15,13,0,0
2022-03-07 18:00:00,0,28,26,35,36,39,41,39,37,34,32,32,29,30,28,27,18,14,11,9,7,5,7,10,0,10,7,8,7,8,9,10,12,10,12,11,11,10,10,20,14,14,14,16,16,19,20,21,25,24,25,24,22,20,17,33,29,22,20,14,13,10,9,12,13,14,9,13,15,20,25,25,19,21,22,21,17,15,14,14,14,18,16,27,28,30,32,30,26,22,19,12,9,5,2,3,4,4,4,5,4,5,7,3,0,4,3,5,10,21,32,30,26,0,0
2022-03-07 19:00:00,0,15,17,20,20,21,18,28,19,22,25,26,25,23,22,20,18,11,10,9,8,6,1,2,3,1,1,2,5,4,0,5,0,2,13,12,12,11,10,17,11,10,8,7,7,7,8,10,11,11,11,6,12,13,16,27,26,24,19,14,8,9,7,9,7,8,0,5,12,11,12,12,14,14,16,17,16,15,9,15,17,22,22,30,25,24,25,20,18,13,10,7,4,6,2,0,3,2,1,5,10,11,9,7,9,7,2,6,7,9,9,5,8,0,0
2022-03-07 20:00:00,0,10,7,14,12,13,12,13,13,12,11,13,0,5,6,11,9,7,4,3,0,1,2,3,0,1,2,4,5,6,4,5,6,4,7,9,11,9,11,10,10,11,10,8,9,6,9,10,11,5,0,2,7,12,12,19,19,15,8,11,10,9,9,7,6,5,4,0,6,9,7,9,15,16,15,14,15,13,16,15,12,12,12,21,17,16,15,12,10,5,7,3,4,0,1,0,2,1,2,0,0,1,3,4,0,2,2,3,3,5,4,4,5,3,0
2022-03-07 21:00:00,0,8,7,14,16,17,18,15,14,11,10,10,8,6,3,6,5,3,3,1,0,2,1,0,1,2,3,5,4,5,3,3,4,5,6,2,5,6,5,4,5,0,0,4,3,7,6,7,7,7,0,6,7,15,8,15,9,10,9,6,6,5,6,6,5,7,0,0,8,10,11,13,14,16,18,19,16,13,12,15,14,12,12,14,14,17,16,13,10,4,7,1,2,0,1,1,0,0,2,0,0,0,1,1,7,0,2,7,7,10,8,6,9,0,0
2022-03-07 22:00:00,0,4,0,2,4,5,10,9,8,5,5,0,5,3,3,1,2,1,2,0,1,0,0,1,0,2,3,0,0,1,3,4,3,5,5,4,5,2,2,3,5,0,4,7,2,2,6,5,6,7,0,7,0,9,17,16,15,17,14,11,9,6,0,6,4,0,0,0,6,6,4,6,14,12,10,11,9,9,8,9,8,9,8,12,13,11,10,8,2,6,4,3,2,1,0,2,0,0,4,6,0,0,0,3,0,2,1,3,4,7,6,5,3,0,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,1,0,0,0,2,0,1,5,6,3,5,4,3,0,2,3,4,4,2,1,2,0,2,2,2,7,8,9,8,4,7,6,3,6,1,3,7,13,20,18,17,14,10,8,6,3,2,1,0,0,1,2,2,3,1,4,1,4,0,5,2,3,5,5,2,0,2,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,7,8,12,13,14,13,14,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,3,3,7,7,9,10,11,10,13,13,12,11,12,8,10,10,9,10,9,10,12,10,9,5,6,4,3,0,2,0,0,0,1,2,1,2,3,0,2,3,0,3,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,2,0,4,0,2,3,5,3,2,5,1,1,2,0,2,0,0,3,0,2,1,4,4,5,7,8,9,10,11,8,11,14,15,7,6,5,8,10,13,19,11,10,11,8,7,6,5,4,4,3,0,1,2,3,6,7,4,7,8,10,10,10,10,7,0,0,0,6,7,6,8,7,5,6,0,7,7,9,8,8,7,4,3,3,0,1,0,0,0,0,0,0,0,4,6,0,7,9,10,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 07:00:00,0,14,15,9,8,9,15,16,19,27,28,31,17,5,5,3,0,2,0,3,2,1,11,7,13,28,39,44,46,46,41,33,31,31,18,14,14,17,18,21,36,37,39,41,10,9,7,7,6,3,3,4,7,6,13,18,16,20,28,22,31,30,25,25,20,21,25,25,23,26,27,25,24,14,12,15,15,18,20,18,12,9,10,7,8,8,9,5,4,5,0,4,2,0,13,7,15,20,23,29,31,32,32,33,36,40,14,24,19,13,7,8,7,0,0
2022-03-08 08:00:00,0,11,13,9,8,9,7,6,4,11,13,13,31,6,8,6,11,13,12,9,2,6,11,14,15,24,30,33,37,38,36,31,28,27,17,16,16,17,20,26,33,35,37,43,22,18,17,14,12,10,8,8,7,1,5,7,6,13,16,21,33,37,24,21,22,23,22,23,21,16,11,12,26,24,25,25,25,29,31,25,22,21,18,13,7,9,8,7,7,4,1,2,3,2,6,7,8,10,14,17,19,32,32,31,31,30,23,30,24,22,18,15,13,0,0
2022-03-08 09:00:00,0,12,11,4,1,4,7,6,4,3,1,1,3,4,3,2,4,3,1,0,0,0,9,14,19,26,29,34,37,37,34,31,29,33,20,19,15,18,18,18,26,26,23,25,18,13,10,9,7,7,7,7,7,3,3,11,7,7,14,13,16,17,13,15,12,13,11,12,15,12,10,11,8,7,0,8,8,11,8,9,10,10,8,10,11,9,8,7,6,5,3,3,2,1,7,9,0,13,12,15,16,18,18,19,17,18,19,22,17,13,10,9,5,0,0
2022-03-08 10:00:00,0,5,4,6,0,8,9,5,0,5,7,0,7,6,6,7,5,0,6,4,0,1,4,6,6,8,10,12,14,17,17,15,10,17,12,11,11,9,10,7,16,16,14,15,10,8,5,1,5,6,6,2,4,7,4,5,5,5,7,8,8,16,15,9,9,6,7,7,13,16,15,15,13,8,0,10,6,9,8,7,5,10,9,13,9,8,9,8,5,4,3,6,2,1,7,9,10,15,14,14,15,16,10,13,12,13,5,6,7,6,6,6,5,0,0
2022-03-08 11:00:00,0,2,0,6,5,0,1,10,7,2,5,3,2,1,0,4,4,4,3,2,0,1,2,3,4,6,9,12,13,9,12,9,7,7,7,6,8,11,7,8,13,12,12,12,8,7,6,4,3,5,7,7,2,5,6,6,5,6,8,6,9,10,8,8,12,4,14,13,11,10,11,12,11,10,5,3,9,11,11,10,9,12,9,12,12,7,8,8,11,12,11,9,5,2,3,2,4,5,6,5,8,10,8,9,8,8,7,6,8,6,4,2,2,0,0
2022-03-08 12:00:00,0,8,2,9,5,6,6,5,3,4,3,2,3,2,0,3,4,1,0,1,0,0,3,2,2,6,9,11,14,12,10,9,10,12,9,8,12,5,13,10,11,15,6,14,10,9,8,7,6,2,1,6,5,7,9,7,4,7,8,7,7,10,10,8,9,0,7,7,11,11,10,10,9,8,7,0,7,7,7,8,9,10,11,12,15,17,17,15,14,10,9,5,3,1,2,3,2,2,5,7,7,6,6,6,4,7,7,8,6,7,7,5,4,0,0
2022-03-08 13:00:00,0,5,7,7,0,6,9,7,5,4,5,4,5,0,0,3,2,5,6,4,1,0,2,4,5,10,10,12,12,13,14,16,17,17,10,9,9,9,11,11,12,5,11,10,9,7,5,5,5,3,6,7,9,10,11,5,8,9,9,7,6,8,9,9,10,9,8,0,9,10,11,13,9,11,10,11,12,14,13,11,9,11,10,13,17,15,15,12,9,7,7,4,5,4,7,8,8,12,17,17,18,22,20,14,8,13,9,10,8,10,7,5,3,0,0
2022-03-08 14:00:00,0,4,6,8,0,5,7,7,6,5,5,6,7,8,4,3,3,6,5,0,1,0,2,3,0,6,7,9,10,11,9,13,0,14,13,10,11,11,13,12,7,14,7,16,15,7,11,7,5,3,2,1,0,5,6,7,7,8,8,5,6,7,5,7,6,7,3,0,9,10,9,8,10,16,15,13,14,18,16,13,9,13,13,14,15,18,16,10,9,6,7,5,3,2,3,4,6,8,7,9,10,10,8,7,8,7,6,7,3,6,6,5,6,0,0
2022-03-08 15:00:00,0,6,4,10,6,7,0,9,5,9,6,10,6,7,8,6,5,3,3,2,1,0,3,5,6,8,10,13,8,10,9,12,5,7,13,12,9,14,9,14,13,9,14,16,13,7,7,8,7,8,10,11,11,16,17,16,12,13,14,12,13,11,10,12,7,9,7,6,9,9,11,11,12,13,10,8,10,12,7,11,10,17,19,26,21,24,24,19,16,11,10,8,7,3,2,3,5,6,6,8,11,13,12,12,11,12,11,9,9,10,8,5,4,0,0
2022-03-08 16:00:00,0,5,6,11,12,9,10,12,10,10,9,10,9,11,11,9,6,9,2,1,7,6,7,9,11,12,11,15,18,20,17,21,12,23,10,9,7,10,9,9,13,15,14,16,17,15,12,9,11,10,12,13,14,13,14,15,14,14,12,11,12,11,13,12,9,10,10,0,13,14,12,17,21,27,24,23,23,26,26,27,15,20,18,16,25,23,26,25,14,9,12,11,9,7,2,0,3,5,8,9,12,14,13,8,6,5,5,9,9,8,9,8,5,1,0
2022-03-08 17:00:00,0,12,14,20,20,20,13,24,18,17,20,20,18,17,15,14,10,6,2,2,1,0,5,8,9,11,10,13,15,17,12,11,10,12,8,8,12,18,14,15,19,12,17,19,15,13,14,15,14,17,17,16,18,21,23,22,20,18,19,19,14,13,11,14,13,7,12,8,12,11,11,13,17,20,19,21,18,19,17,26,24,24,24,27,21,21,20,16,18,15,13,13,2,12,8,3,4,10,12,15,17,17,15,11,8,10,3,7,13,18,15,10,5,0,0
2022-03-08 18:00:00,0,18,20,29,29,31,30,32,28,22,21,23,25,20,22,20,14,10,10,8,6,8,9,10,13,14,17,13,15,14,14,22,18,18,19,17,17,12,13,15,13,10,11,10,14,11,9,15,15,17,23,25,25,32,34,55,48,38,31,27,24,15,13,13,12,11,12,13,21,25,25,28,32,33,27,31,30,29,28,29,22,20,22,31,31,31,33,29,26,23,17,16,12,9,4,8,5,11,8,15,14,11,8,7,0,7,5,10,11,22,30,27,22,3,0
2022-03-08 19:00:00,0,10,10,17,18,19,22,24,22,25,29,30,28,27,23,19,15,11,7,6,4,3,3,3,4,7,10,9,11,15,11,10,8,9,10,10,12,11,8,13,11,11,9,10,11,10,11,10,11,10,7,20,16,18,10,19,14,14,11,10,9,7,10,13,12,8,8,13,18,14,16,21,21,23,15,16,19,16,13,16,21,20,19,31,36,36,34,31,25,25,19,12,9,5,3,1,4,3,4,5,7,0,1,2,0,6,4,6,7,21,18,15,10,0,0
2022-03-08 20:00:00,0,11,10,14,13,13,12,16,13,14,19,20,17,15,13,12,3,2,1,0,0,0,2,1,3,5,0,5,5,9,6,9,10,5,9,7,6,8,7,14,9,7,4,7,7,4,3,2,1,0,4,4,3,5,7,17,16,9,7,5,6,6,6,8,3,4,2,4,6,8,7,13,13,16,16,14,15,15,16,15,13,14,13,17,18,23,17,16,14,11,14,14,11,10,0,1,0,2,2,4,5,1,0,6,0,5,2,4,5,7,7,5,6,0,0
2022-03-08 21:00:00,0,6,6,13,16,17,16,17,15,10,13,11,10,11,5,10,9,6,4,0,2,0,0,0,1,1,3,4,3,5,0,3,3,0,7,2,6,5,5,4,6,1,5,4,5,6,3,7,4,4,0,8,9,9,7,11,0,12,12,10,8,6,6,6,4,2,4,3,5,9,10,10,13,15,14,12,15,11,13,14,14,10,9,15,19,14,21,19,17,15,13,7,4,6,1,0,0,1,3,0,0,5,4,4,4,2,1,4,3,5,4,2,9,0,0
2022-03-08 22:00:00,0,7,0,6,5,0,7,8,5,6,5,0,6,6,4,4,3,0,1,0,2,1,0,1,3,2,2,3,0,5,7,2,4,3,6,6,9,14,9,15,10,8,5,5,7,7,7,7,5,6,4,3,6,8,19,23,20,18,15,13,12,9,6,5,5,1,0,0,6,7,10,14,21,22,7,10,22,21,19,19,11,17,16,15,14,14,15,14,9,6,9,6,3,5,2,2,0,2,4,4,5,3,0,6,5,4,2,5,7,11,7,4,2,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,2,0,4,6,0,1,5,2,6,0,5,4,6,13,11,12,11,7,4,4,4,5,5,6,0,5,7,7,4,9,12,18,17,10,15,15,15,14,13,12,13,14,14,11,13,12,14,10,8,4,1,0,1,2,0,3,0,1,3,4,1,2,1,0,2,4,3,2,1,1,0,1,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,4,3,0,0,0,0,3,1,3,5,7,8,10,12,11,7,6,6,7,5,8,9,8,4,7,7,9,8,11,8,3,2,3,0,0,0,2,0,0,0,1,2,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,1,2,0,0,0,0,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,3,1,6,9,10,11,1,6,7,8,5,4,3,3,7,7,8,6,7,7,8,7,2,1,2,2,0,0,1,2,3,0,4,3,4,5,7,6,6,0,5,2,1,4,0,5,6,4,8,7,4,8,0,0,9,11,9,8,7,6,5,4,0,3,2,0,0,0,2,1,0,0,0,1,0,2,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 07:00:00,0,2,0,1,0,0,3,0,1,1,2,2,1,0,3,1,0,1,2,0,1,0,4,0,2,5,8,6,9,9,0,7,6,5,5,3,6,8,4,5,6,8,9,10,3,0,3,3,0,4,3,0,4,1,0,2,0,0,1,3,3,3,4,5,6,7,6,5,4,5,3,4,3,2,0,1,2,6,0,8,7,8,3,8,3,5,0,0,3,2,0,2,1,0,2,1,3,7,7,8,9,10,6,9,8,6,4,1,0,3,0,1,1,0,0
2022-03-09 08:00:00,0,5,0,4,4,0,5,3,0,2,0,5,0,6,4,3,2,1,0,0,0,0,5,5,5,11,13,15,17,19,16,10,8,8,7,4,7,9,9,13,16,20,21,20,9,7,6,3,4,5,6,4,5,5,4,4,3,5,11,12,12,16,14,8,8,6,0,5,5,4,6,6,5,6,0,5,9,10,9,6,7,6,7,11,6,9,8,6,6,5,4,3,0,0,2,2,4,6,12,16,21,22,19,15,14,14,7,2,4,2,1,0,0,0,0
2022-03-09 09:00:00,0,9,0,8,0,0,0,3,2,9,3,8,6,1,3,2,2,1,0,0,0,0,6,9,11,21,24,23,24,23,21,23,21,23,13,4,3,11,12,13,16,4,8,10,6,9,7,7,0,3,0,0,6,5,3,4,2,3,5,10,0,10,12,10,6,6,0,0,6,5,6,8,4,3,2,4,5,4,5,4,5,4,3,1,5,5,5,1,4,4,2,0,1,1,2,5,1,8,10,10,9,11,9,9,9,10,6,8,7,5,6,5,3,0,0
