Unnamed: 0,1_상진운수종점(기점가상),2_상진운수종점,3_석관중고등학교앞,4_석관동코오롱아파트,5_한천로쌍용아파트앞,6_이문동쌍용아파트,7_신이문역,8_쌍용아파트,9_이문동현대아파트,10_중화2동주민센터,11_지하철7호선중화역3번출구,12_지하철7호선중화역2번출구,13_중흥초등학교,14_이화연립경동제일교회앞,15_쌍용아파트신내테크노타운앞,16_엘지아파트앞,17_신현중학교,18_중랑구청,19_신내동성3차아파트,20_신내동성1.2차아파트,21_신내9단지아파트.서울의료원,22_중랑소방서,23_신내7단지아파트홈플러스,24_봉화산역2번출구,25_신내우체국.5단지두산대림아파트,26_구립도서관체육관,27_신내4단지아파트,28_태릉고등학교.원묵초등학교,29_지하철6호선화랑대역,30_예수사랑교회,31_화랑타운아파트,32_공릉우방아파트,33_원자력병원,34_효성화운트빌원자력병원후문,35_태릉현대아파트,36_청솔아파트,37_지하철6호선화랑대역,38_태릉고등학교.원묵초등학교,39_신내4단지아파트,40_구립도서관체육관,41_신내우체국.5단지두산대림아파트,42_봉화산역3번출구,43_신내7단지아파트홈플러스,44_중랑소방서,45_신내8단지아파트.서울의료원,46_신내9단지아파트,47_신내10단지아파트,48_중랑구청,49_신현중학교,50_엘지아파트앞,51_쌍용아파트신내테크노타운앞,52_이화연립경동제일교회앞,53_중흥초등학교,54_지하철7호선중화역2번출구,55_지하철7호선중화역3번출구,56_중화2동주민센터,57_이문동현대아파트앞,58_신이문역,59_쌍용아파트,60_이문동쌍용아파트,61_한천로쌍용아파트앞,62_석관동코오롱아파트,63_석관고등학교,64_상진운수종점
2022-03-31 16:00:00,1,0,3,4,6,0,20,20,22,17,19,22,19,17,17,15,8,13,8,11,13,13,11,11,11,9,10,8,5,6,4,2,7,4,5,7,7,10,11,22,21,26,15,23,23,21,18,17,18,16,15,11,12,11,15,17,16,9,4,8,7,2,1,0
2022-03-31 17:00:00,1,0,3,5,4,7,19,20,18,15,23,26,24,25,24,21,20,15,16,14,14,10,7,10,6,4,10,8,7,7,5,3,10,8,11,13,7,6,7,10,9,18,18,14,22,21,19,18,20,22,23,22,18,11,18,19,18,11,12,5,9,3,1,0
2022-03-31 18:00:00,1,0,4,5,6,5,28,32,29,26,42,42,37,36,33,31,25,20,15,11,12,11,10,9,4,8,7,6,8,6,5,4,7,8,8,6,8,7,7,8,10,24,23,22,15,14,12,26,27,28,30,22,27,15,18,13,14,13,12,5,9,3,1,0
2022-03-31 19:00:00,2,1,4,5,4,6,26,28,27,25,36,33,32,30,29,26,22,14,12,7,8,7,7,5,3,5,0,0,7,8,5,5,3,3,3,4,8,6,7,6,5,26,25,23,17,12,11,12,12,13,13,8,15,11,22,21,19,14,12,9,9,5,4,0
2022-03-31 20:00:00,1,0,3,5,6,7,9,9,21,12,22,24,21,20,21,19,16,11,13,9,8,7,2,5,2,4,3,1,3,2,1,1,3,4,4,5,7,5,4,3,5,13,9,12,12,9,8,10,12,11,12,12,4,7,9,14,13,7,3,0,6,2,0,0
2022-03-31 21:00:00,3,0,3,3,4,0,15,16,17,15,19,18,15,19,18,16,14,13,9,6,2,5,0,5,4,3,5,0,5,2,3,2,3,5,4,1,6,5,4,3,3,11,10,10,7,7,7,6,7,8,5,9,8,6,8,9,9,6,3,2,4,2,0,0
2022-03-31 22:00:00,1,0,0,1,1,0,8,8,7,7,24,27,17,14,23,21,20,12,11,7,6,7,0,4,1,6,3,0,5,5,3,2,3,3,3,2,6,0,3,4,4,9,8,7,6,4,5,15,14,12,11,10,8,3,14,16,13,8,5,2,4,3,2,0
2022-03-31 23:00:00,0,0,2,2,1,1,9,9,8,5,11,13,11,10,8,7,4,5,6,2,2,1,1,2,3,2,0,1,2,1,1,0,2,2,1,3,3,2,0,6,1,10,11,6,12,5,4,6,4,4,3,3,3,3,12,13,11,10,7,4,3,2,1,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,1,1,3,2,5,3,6,7,3,6,6,0,7,2,6,6,4,3,6,6,2,5,0,3,0,4,3,0,0,5,0,2,1,0,2,0,0,0,3,0,2,2,0,0,0,1,4,3,5,0,6,0,7,8,9,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,0,0,2,1,4,5,5,3,6,5,3,3,3,4,3,4,3,6,7,7,7,0,6,4,0,2,5,1,4,3,1,2,2,1,2,3,2,0,2,1,0,0,0,0,2,2,3,6,2,4,8,9,11,7,8,11,6,2,0,0,0,1,0,0
2022-04-01 06:00:00,2,3,2,6,4,4,6,9,10,9,10,7,3,6,10,8,4,5,4,8,10,3,7,3,3,2,3,2,2,1,1,0,2,2,3,5,2,0,3,0,0,4,0,2,2,7,7,7,7,9,10,11,11,11,5,10,10,3,0,2,0,1,0,0
2022-04-01 07:00:00,1,0,3,10,11,6,16,19,26,22,21,21,23,23,23,19,16,11,14,20,27,26,24,16,12,10,9,7,10,10,8,6,4,6,15,12,9,7,10,4,4,9,7,8,10,15,19,20,22,25,27,30,29,17,19,26,13,5,6,3,3,2,0,0
2022-04-01 08:00:00,4,0,7,11,12,12,19,25,30,25,38,44,49,23,45,42,30,14,12,27,26,24,27,14,9,15,10,10,17,7,16,14,4,2,7,11,13,12,13,14,10,27,11,5,25,26,22,21,24,31,35,37,23,22,21,24,23,10,4,4,5,3,2,0
2022-04-01 09:00:00,0,0,2,4,3,2,11,13,18,14,8,9,7,4,8,7,9,9,11,10,8,5,7,6,7,6,7,8,7,6,6,3,3,3,4,4,2,1,3,0,2,5,6,8,12,13,12,15,15,17,21,25,23,10,9,14,10,3,1,0,2,1,0,0
2022-04-01 10:00:00,0,0,2,6,3,5,12,7,11,9,11,9,12,12,11,12,10,9,9,11,10,6,5,6,2,5,2,6,2,3,0,2,4,3,4,0,4,3,3,2,2,5,5,2,6,6,8,11,11,14,13,15,12,11,10,11,10,6,6,1,2,1,0,0
2022-04-01 11:00:00,0,0,1,2,1,2,8,10,11,6,6,5,6,8,4,7,6,5,7,6,7,5,5,6,4,5,4,5,4,3,1,0,2,3,4,3,3,3,3,4,1,7,3,5,6,6,9,11,11,14,16,10,14,8,10,7,9,2,0,1,4,2,0,0
2022-04-01 12:00:00,1,0,4,4,5,2,6,7,10,6,8,8,8,7,7,8,7,7,7,8,9,6,7,7,9,2,8,9,3,5,3,2,5,5,6,8,6,2,4,1,3,9,8,2,7,6,6,12,11,12,13,12,11,7,11,13,9,5,3,0,2,2,0,0
2022-04-01 13:00:00,0,0,2,2,2,3,13,6,14,12,10,12,13,15,14,13,11,10,10,10,9,0,8,6,4,5,6,6,7,7,5,5,5,8,9,8,5,1,4,3,5,9,5,7,7,7,6,4,8,5,7,9,6,4,8,6,5,2,0,0,1,0,0,0
2022-04-01 14:00:00,2,0,4,6,0,0,11,11,12,9,9,11,10,7,9,10,11,10,9,7,5,4,3,2,0,3,2,0,3,4,1,4,3,4,4,6,5,4,4,6,0,10,9,0,13,13,13,13,15,15,17,16,15,11,14,12,9,6,1,7,5,2,1,0
2022-04-01 15:00:00,0,0,2,2,3,1,13,14,14,12,16,15,16,14,13,13,12,8,7,8,7,6,6,6,6,5,5,0,5,4,4,2,5,7,10,9,5,4,5,17,17,10,9,7,6,7,10,13,15,16,15,14,14,6,9,9,10,6,5,4,3,1,0,0
2022-04-01 16:00:00,1,0,1,2,3,4,18,19,18,16,19,22,22,21,19,10,7,8,10,11,10,9,6,7,8,4,4,0,3,4,2,1,3,5,5,4,13,13,11,16,18,24,23,21,19,19,20,17,19,18,17,16,14,11,15,16,14,7,2,3,6,5,1,0
2022-04-01 17:00:00,0,0,2,5,3,3,16,19,15,14,15,16,17,19,15,18,15,13,10,10,14,11,9,6,7,9,10,7,9,8,7,3,9,10,13,14,8,5,10,10,8,16,18,16,15,10,9,13,11,11,17,17,13,7,15,14,13,6,4,4,3,1,0,0
2022-04-01 18:00:00,1,0,2,4,5,4,26,26,22,16,34,41,39,34,33,31,26,19,16,13,11,10,13,10,11,7,10,0,9,9,8,4,5,6,7,6,9,8,6,7,6,19,20,18,16,9,10,19,20,21,21,21,20,11,26,26,21,10,12,4,10,4,3,2
2022-04-01 19:00:00,1,0,2,4,3,5,17,18,26,22,29,32,27,26,21,18,19,14,15,11,12,6,11,9,8,7,5,2,6,3,3,2,3,2,3,1,7,5,4,4,4,15,16,14,13,9,7,13,12,11,12,12,11,9,18,19,15,10,11,4,10,5,0,0
2022-04-01 20:00:00,1,0,2,5,5,6,13,13,12,10,28,31,32,31,25,24,22,12,11,6,5,0,5,4,3,4,2,0,4,3,2,2,2,1,4,4,2,2,3,5,3,10,13,8,9,9,8,7,9,4,11,1,12,8,10,10,8,5,2,4,3,1,0,0
2022-04-01 21:00:00,3,0,1,1,3,0,12,9,11,10,15,21,19,18,14,12,8,10,9,6,7,5,7,4,3,4,3,1,3,3,2,2,2,1,0,1,3,1,0,2,4,12,13,12,9,10,11,12,13,12,11,6,9,4,10,9,4,7,2,6,4,3,1,0
2022-04-01 22:00:00,3,0,2,2,2,0,11,9,10,9,15,18,17,16,13,10,8,13,12,8,6,3,2,5,5,4,2,0,4,3,1,1,1,1,1,2,3,2,1,4,3,14,15,0,12,8,7,7,8,5,6,5,3,4,13,8,11,9,7,6,3,2,0,0
2022-04-01 23:00:00,0,0,2,4,0,5,12,5,11,9,17,17,11,16,7,13,12,8,6,3,2,0,2,2,4,3,0,1,3,2,1,1,3,2,2,1,2,1,2,3,0,12,13,5,12,8,5,3,2,2,1,2,1,2,12,5,10,6,4,2,2,0,0,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 04:00:00,0,0,1,0,2,1,0,3,1,2,4,3,2,2,5,4,3,3,5,4,0,0,0,0,0,0,0,4,2,2,0,0,2,0,3,0,0,0,4,0,3,0,0,2,0,2,4,3,4,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0
2022-04-02 05:00:00,0,1,2,3,4,4,6,7,8,6,5,0,5,4,6,2,7,6,6,7,7,0,2,5,0,4,0,3,1,1,0,0,2,0,4,5,2,0,4,1,3,0,0,0,2,2,4,6,0,6,3,4,6,4,4,6,4,1,0,0,0,0,0,0
2022-04-02 06:00:00,1,0,3,2,3,4,6,5,7,5,6,7,0,2,3,2,6,2,2,4,4,1,3,3,3,0,1,2,3,3,2,0,2,0,2,2,3,0,0,2,0,2,0,0,3,4,5,7,8,9,10,7,9,4,6,7,5,5,0,4,4,2,1,0
2022-04-02 07:00:00,1,0,2,3,4,3,7,4,8,5,3,4,5,2,5,6,5,2,3,7,8,7,4,4,0,1,0,0,4,5,4,1,1,2,4,0,2,0,3,2,1,1,2,1,6,11,12,13,13,14,17,6,13,9,9,12,11,3,0,0,1,1,0,0
2022-04-02 08:00:00,1,0,3,3,5,6,8,10,14,10,8,11,11,10,9,10,7,10,8,8,9,4,5,4,3,2,3,0,0,1,0,0,1,2,4,1,4,0,2,4,3,8,4,5,10,12,15,13,12,14,15,16,16,9,9,11,6,3,0,3,3,1,0,0
2022-04-02 09:00:00,1,0,3,7,3,8,10,14,6,10,12,15,8,9,10,5,9,6,8,9,8,7,4,6,2,7,7,1,6,4,3,2,2,4,6,4,5,2,6,1,5,6,7,5,3,7,9,15,9,8,17,14,16,9,9,11,12,5,0,3,2,1,0,0
2022-04-02 10:00:00,0,0,3,4,2,1,5,7,8,7,7,9,10,15,14,13,9,8,9,12,16,15,11,12,10,7,7,1,8,7,5,3,2,3,2,4,4,0,4,2,0,7,4,6,5,5,5,7,9,5,12,8,11,9,13,13,11,7,4,1,0,0,0,0
2022-04-02 11:00:00,0,0,2,4,4,5,7,8,9,7,18,19,18,17,17,10,15,10,4,6,5,2,6,5,4,0,3,3,4,2,1,1,2,2,3,4,6,5,5,7,2,8,0,3,4,10,11,8,9,7,9,11,11,8,10,11,12,5,0,2,3,2,0,0
2022-04-02 12:00:00,1,0,1,6,3,3,10,13,8,6,11,13,6,12,11,10,8,5,5,6,7,8,5,3,2,5,4,0,3,0,1,0,2,0,2,3,2,0,4,3,1,12,4,4,13,12,11,8,10,12,11,11,12,9,13,14,12,5,0,4,2,0,0,0
2022-04-02 13:00:00,1,0,4,5,6,0,11,13,13,11,11,13,14,13,13,13,10,7,10,13,12,10,10,6,5,4,4,0,6,4,3,1,4,7,10,3,8,7,9,10,7,11,10,9,10,10,11,13,14,18,17,16,14,10,12,14,12,4,3,4,2,1,0,0
2022-04-02 14:00:00,0,1,3,4,4,3,10,2,12,11,11,11,10,11,8,9,7,8,9,8,7,9,4,6,0,5,3,5,4,3,2,0,2,4,6,9,7,0,6,5,6,5,2,5,7,3,8,7,5,11,16,15,15,11,14,17,12,4,1,0,2,1,0,0
2022-04-02 15:00:00,2,0,3,6,6,0,12,12,16,12,15,16,14,13,9,8,8,7,8,12,13,4,9,6,4,3,2,2,5,3,2,1,5,4,3,3,5,3,5,6,4,6,5,0,8,4,6,10,10,11,11,13,10,8,11,10,8,4,0,3,1,1,0,0
2022-04-02 16:00:00,1,0,4,7,10,9,17,18,18,16,15,18,20,19,16,13,12,11,10,7,8,7,7,6,6,0,5,0,8,7,6,4,4,3,7,6,6,0,5,5,5,11,5,6,10,9,11,16,17,16,17,16,17,9,10,11,9,4,3,0,2,1,0,0
2022-04-02 17:00:00,2,0,3,4,5,4,11,13,15,14,20,21,19,10,17,15,15,10,7,7,8,7,8,8,7,5,0,2,3,9,8,6,2,3,1,4,5,0,7,9,11,8,8,7,7,10,9,12,13,12,12,12,10,7,8,8,7,5,6,4,3,0,1,0
2022-04-02 18:00:00,1,0,4,2,3,2,13,14,15,9,19,23,22,23,20,19,18,8,10,6,8,7,5,6,3,8,5,6,6,3,2,0,0,1,2,3,4,0,0,3,1,10,9,8,7,7,7,10,10,11,5,11,12,6,17,17,14,8,9,8,4,2,1,0
2022-04-02 19:00:00,1,0,2,3,4,0,6,0,8,8,14,18,17,17,16,10,16,11,14,10,8,7,5,7,8,6,3,5,4,0,0,1,1,4,2,2,1,0,3,3,0,6,6,5,5,8,6,8,8,7,8,8,7,5,10,9,4,7,3,7,7,2,1,0
2022-04-02 20:00:00,1,0,2,2,3,0,15,0,16,10,14,16,15,13,9,11,9,7,4,5,4,1,5,0,1,4,0,0,0,3,0,0,1,1,2,1,2,1,0,2,3,8,9,5,5,3,4,8,7,5,5,4,8,4,13,11,7,5,4,2,3,2,0,0
2022-04-02 21:00:00,2,0,2,4,0,0,9,9,8,6,18,20,19,18,17,16,14,8,6,4,5,1,4,4,0,1,0,0,2,3,4,2,2,1,1,2,5,0,5,10,12,19,17,16,14,14,4,14,4,13,6,11,9,5,12,9,7,5,2,1,3,1,0,0
2022-04-02 22:00:00,1,0,0,0,1,2,9,7,9,8,15,15,14,8,9,6,5,4,5,4,2,3,2,3,2,2,2,0,2,3,1,0,1,1,0,2,3,2,0,0,0,13,3,0,8,4,3,3,0,4,3,2,1,3,15,16,12,8,6,5,4,2,2,0
2022-04-02 23:00:00,0,0,1,1,2,0,5,5,0,4,12,11,6,10,11,10,5,6,5,2,2,0,1,0,1,1,1,0,3,2,0,0,2,2,1,1,3,2,2,0,0,8,7,5,5,4,3,4,3,3,0,2,2,2,10,6,8,4,2,1,0,0,0,0
2022-04-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 04:00:00,1,0,2,2,1,2,2,0,3,2,3,4,0,4,3,5,0,0,4,0,2,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0
2022-04-03 05:00:00,0,0,1,2,1,0,3,4,3,4,2,3,2,0,4,0,3,4,5,4,2,3,1,2,0,2,0,1,2,1,0,0,1,0,2,3,1,0,0,2,0,0,1,0,2,2,3,4,4,5,4,4,4,3,2,4,0,1,0,0,0,0,0,0
2022-04-03 06:00:00,1,0,1,1,1,2,4,3,4,2,4,3,0,0,0,0,3,1,1,3,3,0,3,2,0,0,0,2,2,1,0,1,1,0,1,2,1,0,0,0,1,0,1,0,2,5,6,8,5,9,7,9,8,3,0,3,2,1,0,0,0,0,0,0
2022-04-03 07:00:00,1,0,3,4,5,0,5,4,5,6,4,7,8,2,6,6,3,4,5,6,3,2,5,3,2,1,0,0,2,1,0,0,1,2,1,2,0,0,1,0,0,2,3,0,2,3,5,5,5,6,6,2,6,4,5,6,0,1,0,0,0,0,0,0
2022-04-03 08:00:00,1,0,3,4,4,0,6,6,3,3,9,11,10,12,6,10,8,5,4,4,6,0,5,6,5,5,0,0,5,2,1,2,3,0,4,5,5,0,4,3,1,1,2,1,2,4,7,10,8,11,12,13,10,7,7,9,5,2,0,0,0,1,0,0
2022-04-03 09:00:00,0,0,2,4,2,0,6,3,7,4,6,0,5,7,8,3,10,9,9,8,8,7,6,5,3,5,0,0,1,3,0,0,1,2,5,6,4,0,2,3,0,5,8,4,9,8,7,10,8,12,10,13,12,7,7,10,6,4,0,3,0,1,0,0
2022-04-03 10:00:00,1,0,3,4,5,0,6,9,6,8,6,7,5,5,6,7,3,5,6,8,9,2,4,7,0,1,4,5,6,3,1,0,2,3,3,3,2,2,1,0,0,3,5,0,6,10,8,8,4,4,10,12,11,6,6,8,7,4,0,5,3,2,0,0
2022-04-03 11:00:00,0,0,1,3,0,0,8,6,11,10,8,7,11,10,8,3,6,7,7,7,4,6,4,3,0,2,0,1,1,3,2,0,4,0,6,4,2,0,0,3,2,3,5,2,5,8,9,11,10,12,13,6,12,8,10,12,11,4,3,1,1,1,0,0
2022-04-03 12:00:00,2,0,1,2,3,4,8,10,14,10,8,10,11,3,9,0,8,8,9,9,8,9,7,6,1,4,5,2,4,3,0,0,2,1,4,4,6,0,4,7,3,7,3,6,6,7,8,9,15,17,10,17,18,12,10,11,5,5,0,3,0,1,0,0
2022-04-03 13:00:00,1,0,5,10,6,5,9,8,6,8,8,8,7,6,6,8,8,12,12,14,18,14,15,10,6,7,0,8,8,7,4,3,2,3,4,5,4,3,2,5,5,10,10,8,9,11,9,10,11,12,12,14,8,12,12,14,10,7,4,3,4,2,0,0
2022-04-03 14:00:00,2,1,1,7,4,1,8,9,12,10,9,14,15,13,12,11,8,7,7,12,11,19,18,14,15,4,2,0,2,12,11,3,2,3,6,2,3,0,2,5,5,8,10,13,11,9,7,11,14,13,14,16,19,10,10,9,6,5,0,0,1,0,0,0
2022-04-03 15:00:00,1,0,1,3,1,2,7,9,9,8,10,6,11,8,10,5,8,9,11,9,10,9,7,4,3,3,2,0,4,2,2,0,1,2,4,7,9,4,7,6,8,9,8,4,6,5,5,7,6,7,6,7,7,5,5,6,5,4,0,0,3,1,0,0
2022-04-03 16:00:00,0,0,1,2,3,0,9,10,9,8,15,17,16,14,12,11,11,9,6,5,5,2,6,3,5,4,1,3,2,4,1,0,2,4,6,4,6,5,6,4,3,12,11,8,9,8,9,7,6,0,8,0,3,3,10,9,5,6,5,2,1,0,0,0
2022-04-03 17:00:00,1,0,1,2,0,1,11,7,6,7,7,9,6,7,7,5,6,4,6,7,9,2,9,5,3,2,6,2,4,3,2,2,3,2,5,9,9,0,6,8,10,13,14,12,14,14,11,13,8,12,12,4,9,10,13,14,13,10,5,4,3,3,1,0
2022-04-03 18:00:00,1,0,2,2,1,2,13,15,12,12,14,13,12,12,10,9,7,8,7,5,4,3,4,3,1,0,2,0,1,5,0,0,5,3,2,0,4,5,4,6,5,6,4,3,5,5,5,7,7,8,8,10,8,6,11,7,9,7,4,0,3,1,0,0
2022-04-03 19:00:00,1,0,3,5,3,0,9,11,12,11,16,17,14,7,9,8,0,5,5,5,6,5,4,4,3,3,3,2,4,0,0,1,2,0,2,1,4,3,5,6,5,12,13,0,8,6,8,8,8,7,8,5,4,7,14,12,12,6,5,3,5,1,0,0
2022-04-03 20:00:00,1,0,3,4,3,0,11,6,10,8,18,20,16,15,15,7,4,11,7,3,6,5,5,3,2,4,2,2,3,0,2,1,1,3,1,0,4,0,2,0,0,8,7,5,10,5,3,6,5,3,7,0,2,6,11,12,8,7,3,3,2,1,0,0
2022-04-03 21:00:00,2,0,3,4,0,5,12,13,8,11,19,22,18,15,17,16,14,9,6,4,8,3,2,6,7,5,3,2,1,4,2,1,2,0,0,2,1,0,0,3,0,8,5,7,5,4,4,5,7,10,8,7,6,5,8,9,7,4,3,2,4,3,1,0
2022-04-03 22:00:00,1,0,1,1,1,0,9,4,6,6,14,13,13,13,12,12,11,7,5,2,3,1,2,3,2,1,0,3,3,2,2,1,2,1,0,1,4,3,2,3,4,10,9,7,6,4,5,11,0,10,9,10,9,5,7,6,7,4,2,3,1,0,0,0
2022-04-03 23:00:00,0,0,1,0,3,0,6,0,6,6,11,16,10,15,12,9,8,4,3,3,3,2,1,2,3,2,1,0,4,3,0,1,4,3,0,5,2,0,2,0,3,7,4,2,5,5,4,8,8,7,0,8,7,4,8,6,2,6,5,4,2,1,0,0
2022-04-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 04:00:00,0,0,2,1,2,0,3,4,3,3,4,3,3,3,5,3,4,5,3,5,0,2,0,0,0,4,0,0,3,1,2,0,1,0,2,0,0,0,3,0,2,0,0,1,0,1,3,0,3,0,4,0,4,4,0,5,0,0,0,0,0,0,0,0
2022-04-04 05:00:00,1,0,1,3,3,2,4,6,8,7,6,5,7,6,6,4,5,6,5,7,9,8,0,4,0,3,3,2,2,2,0,0,1,1,2,2,2,0,1,1,0,0,1,0,2,6,5,6,4,7,8,5,8,6,6,8,7,3,0,2,1,1,0,0
2022-04-04 06:00:00,1,0,1,3,5,3,7,7,10,8,6,7,8,6,6,7,7,12,6,7,8,0,7,4,0,3,4,3,3,3,0,0,1,5,9,8,7,2,3,2,1,3,0,0,4,4,14,19,21,10,12,13,14,9,9,10,11,3,2,0,1,0,0,0
2022-04-04 07:00:00,1,0,2,5,7,8,20,24,34,30,32,35,38,36,32,30,23,19,22,33,52,51,44,15,8,10,9,6,8,7,6,5,5,12,19,18,8,2,6,6,6,10,3,7,11,14,19,32,38,48,54,36,29,16,22,25,22,5,1,0,2,1,0,0
2022-04-04 08:00:00,2,0,6,7,10,9,15,19,20,16,36,44,45,45,44,42,37,14,14,20,22,23,21,12,11,5,8,4,10,11,10,5,2,3,10,12,11,0,14,15,11,14,9,13,14,21,27,27,28,22,27,55,49,18,27,34,31,11,7,4,5,3,0,0
2022-04-04 09:00:00,1,0,6,8,3,2,11,13,12,11,8,9,10,10,8,7,9,10,9,11,9,8,8,5,4,4,3,2,5,5,3,4,4,2,5,4,4,0,6,7,9,8,2,4,7,8,7,13,18,13,15,21,18,8,10,11,5,3,1,0,2,1,0,0
2022-04-04 10:00:00,1,0,2,3,2,3,6,6,7,6,6,7,3,8,9,10,7,10,8,7,9,2,7,4,2,3,2,0,1,2,0,2,6,2,5,4,3,5,5,4,4,6,7,5,6,7,8,17,18,17,21,12,19,9,8,7,8,3,0,0,4,3,0,0
2022-04-04 11:00:00,2,0,3,3,4,0,5,7,7,5,8,10,7,13,12,6,8,6,8,6,4,8,8,9,8,4,1,3,5,6,4,1,4,5,7,6,5,3,4,4,6,7,8,7,5,6,6,10,9,11,12,11,11,6,8,9,8,3,0,2,0,1,1,0
2022-04-04 12:00:00,0,0,1,3,4,0,10,6,9,7,6,7,5,7,7,6,6,5,3,4,5,3,4,5,3,4,2,2,3,2,1,0,3,4,4,5,5,3,4,4,5,7,3,6,6,8,6,9,11,12,11,12,13,7,7,8,6,3,0,2,0,0,0,0
