Unnamed: 0,1_우이동도선사입구(기점가상),2_우이동도선사입구.북한산우이역,3_우이동성원아파트,4_진성빌라사거리,5_서라벌중학교.우이동대우아파트,6_덕성여대솔밭근린공원,7_국립4.19민주묘지입구사거리,8_북부성모병원,9_수유2동주민센터우이시장,10_광산사거리,11_강북구청,12_수유(강북구청)역,13_수유역,14_수유시장.성신여대미아캠퍼스앞,15_미아역.신일중고,16_도봉세무서.성북시장,17_미아사거리역,18_월곡뉴타운,19_길음뉴타운,20_정릉길음시장.길음뉴타운9단지,21_숭덕초교,22_정릉2동주민센터,23_봉국사,24_고려대사범대학부속고등학교,25_청덕초교,26_국민대학교앞,27_롯데아파트,28_일성아파트,29_평창동주민센터,30_평창파출소,31_갑을씨티텔앞,32_세검정초등학교,33_세검정.상명대,34_홍지문,35_유원하나아파트,36_서울여자간호대학,37_문화촌현대아파트,38_유진상가,39_홍은현대아파트,40_정원여중.스위스그랜드호텔,41_동신병원,42_서대문구청.서대문구의회,43_서대문자연사박물관입구,44_한성화교중고교.서대문소방서,45_연희3거리,46_연희교차로,47_서대문우체국,48_연세대앞,49_신촌기차역,50_신촌역2호선,51_신촌로터리,52_창전현대홈타운,53_광흥창역.서강동주민센터,54_국회의사당,55_국회의사당역,56_여의도역,57_샛강역4번출구.여의도자이,58_공군호텔,59_서울지방병무청,60_서울공업고등학교,61_대림초등학교,62_신대방삼거리,63_보라매병원입구,64_롯데백화점관악점,65_롯데관악점.건강보험관악지사,66_서울특별시.보라매병원,67_보라매삼성아파트.모자원고개,68_신대방삼거리,69_대림초등학교,70_서울공업고등학교,71_강남중학교,72_서울지방병무청앞,73_공군호텔,74_샛강역1번출구.여의도자이,75_여의도역,76_국회의사당역.국민은행,77_국회의사당,78_광흥창역.서강동주민센터,79_창전현대홈타운,80_신촌로터리,81_현대백화점,82_동교동삼거리연희동방면,83_연희동대우아파트,84_연희교차로,85_연희3거리,86_한성화교중고교.서대문소방서,87_서대문자연사박물관입구,88_서대문구청.보건소.구의회,89_서대문구보건소별관,90_정원여중,91_홍은현대아파트.스위스그랜드호텔,92_유진상가,93_문화촌현대아파트,94_서울여자간호대학,95_유원하나아파트,96_홍지문.옥천암,97_세검정.상명대,98_세검정초등학교,99_화정박물관,100_서울예술고등학교.평창동주민센터,101_예능교회,102_벽산평창힐스아파트,103_롯데아파트,104_평창동삼성아파트,105_국민대앞,106_청덕초등학교,107_북악중학교,108_봉국사,109_정릉2동주민센터,110_숭덕초교,111_정릉길음시장,112_돈암동삼성아파트입구,113_월곡뉴타운,114_미아사거리역,115_도봉세무서.성북시장,116_미아역.신일중고,117_수유시장.성신여대미아캠퍼스앞,118_수유역.강북구청,119_강북구청,120_광산사거리,121_수유2동주민센터우이시장,122_북부성모의원,123_국립4.19민주묘지입구사거리,124_덕성여대입구,125_서라벌중학교.우이동대우아파트,126_북서울교회,127_동아운수앞,128_우이동성원아파트,129_동아운수종점(가상)
2022-04-04 08:00:00,0,2,5,7,10,12,15,23,33,37,38,29,31,32,33,33,41,55,60,52,52,52,52,47,42,39,37,37,34,34,30,27,18,17,19,22,26,30,31,35,37,37,44,45,43,41,36,48,50,49,50,50,59,33,27,42,38,35,32,29,37,40,33,20,32,21,27,33,36,45,58,56,64,55,37,23,23,19,19,17,18,27,27,27,26,24,24,20,21,15,23,25,24,26,28,23,24,31,30,25,26,22,27,28,29,28,33,33,31,32,34,30,24,26,17,14,13,17,16,14,14,22,14,8,2,0,0,0,0
2022-04-04 09:00:00,3,1,5,5,10,14,15,20,21,24,21,20,21,23,24,24,33,31,34,30,27,27,28,28,26,16,18,17,14,14,13,16,11,10,10,11,10,11,12,14,13,20,20,19,26,25,23,26,25,26,31,33,49,26,18,19,19,18,17,16,21,22,19,18,8,13,18,19,24,28,41,43,48,41,35,22,24,17,16,9,10,14,14,14,13,12,11,14,18,18,19,20,19,22,24,13,13,26,25,23,22,23,24,24,23,25,26,27,30,26,30,27,19,18,15,16,17,18,16,15,10,6,9,8,7,5,4,0,0
2022-04-04 10:00:00,0,2,3,6,8,10,12,16,19,19,18,19,19,16,16,18,26,29,32,29,29,31,34,35,25,18,18,18,19,20,15,20,14,11,14,16,18,17,17,19,20,21,20,19,18,21,18,18,16,17,16,15,21,13,9,11,6,9,9,9,15,14,12,15,11,11,12,11,13,14,16,17,20,18,16,16,16,15,14,11,9,10,10,8,11,12,11,14,16,12,18,17,12,13,12,8,10,22,21,13,20,21,22,11,21,21,23,22,23,26,25,22,20,16,18,17,12,7,9,7,14,11,10,8,5,2,0,0,0
2022-04-04 11:00:00,0,2,3,4,6,9,10,12,15,14,15,29,32,36,39,36,40,41,44,38,40,42,43,42,37,29,30,32,34,35,34,32,15,8,14,15,17,18,18,17,18,17,19,19,17,16,15,23,19,16,18,18,25,20,17,14,14,13,15,13,11,10,6,3,4,11,10,10,13,11,13,16,20,18,14,12,14,11,9,8,8,15,13,13,11,11,10,12,8,0,13,19,17,17,16,12,15,16,17,15,16,17,14,14,13,15,17,13,17,18,20,19,14,14,9,10,11,11,10,7,5,6,3,3,2,1,0,0,0
2022-04-04 12:00:00,0,3,5,7,10,11,11,13,18,21,19,21,18,17,17,19,23,24,30,31,27,27,28,27,24,21,12,18,19,22,11,21,16,10,16,16,16,18,12,18,16,16,17,16,16,18,15,16,15,11,15,15,20,19,19,20,19,18,14,9,9,8,8,6,8,6,7,8,9,13,12,12,13,16,18,15,18,16,17,15,16,19,20,17,11,13,15,14,15,15,17,19,16,14,5,12,16,15,11,11,10,9,11,15,16,15,17,15,18,19,22,15,13,13,16,11,12,13,12,13,12,11,9,6,4,2,2,0,0
2022-04-04 13:00:00,0,4,5,6,9,9,10,11,12,16,16,18,17,15,16,14,17,19,27,24,25,25,24,20,19,20,22,11,17,16,21,16,20,19,17,19,18,19,20,21,18,19,19,18,19,19,16,18,17,18,22,21,28,23,20,23,24,13,9,9,8,8,7,4,4,9,11,12,11,13,17,20,22,22,22,20,25,18,17,10,12,14,14,15,14,13,14,14,17,13,18,21,19,23,24,10,23,27,27,25,26,25,25,23,28,30,31,32,30,31,34,23,16,17,14,16,16,12,13,13,12,11,9,6,4,3,1,0,0
2022-04-04 14:00:00,0,1,3,6,9,18,23,23,24,25,24,19,18,19,18,17,23,25,30,29,30,26,25,27,26,24,25,27,25,26,22,23,17,18,17,19,20,21,20,24,26,26,23,20,17,18,14,15,12,14,13,14,20,16,19,16,17,17,12,10,11,8,6,5,9,14,15,12,12,22,24,26,30,28,23,25,31,21,20,18,16,20,18,18,17,15,11,16,17,17,15,15,14,12,13,12,17,20,17,16,17,16,16,16,20,23,22,19,22,24,33,28,24,22,19,21,17,24,23,18,13,12,10,7,5,3,1,0,0
2022-04-04 15:00:00,0,2,3,5,8,11,12,14,15,16,18,15,16,18,19,18,25,28,31,28,23,21,20,17,16,18,20,19,21,19,18,21,24,22,20,18,19,17,17,18,17,19,21,21,18,21,19,20,19,21,23,21,24,25,23,27,25,17,14,12,15,13,10,6,6,20,18,15,15,19,23,21,20,20,18,17,28,25,19,14,15,19,18,17,16,17,17,22,23,16,22,22,22,22,23,16,22,34,28,28,30,28,29,17,36,33,46,42,39,38,39,37,30,21,19,18,18,16,18,12,13,11,10,8,5,4,2,0,0
2022-04-04 16:00:00,0,3,6,8,11,18,24,23,23,22,22,22,21,18,21,21,27,27,32,30,23,21,19,17,19,16,15,18,18,12,14,16,21,20,19,18,19,21,20,19,18,20,18,19,21,19,20,21,22,19,22,20,21,17,19,21,27,15,12,14,15,12,6,4,3,17,17,10,10,14,16,18,18,19,19,24,32,29,22,20,21,26,32,41,43,39,38,36,30,16,29,25,15,16,15,15,25,26,23,24,24,12,23,22,37,41,49,41,48,45,50,43,37,29,27,24,22,30,27,21,17,16,12,7,5,3,1,0,0
2022-04-04 17:00:00,0,4,5,7,12,17,18,21,23,25,25,25,25,24,25,24,33,39,38,32,34,26,23,21,21,27,28,24,26,25,26,28,28,28,27,31,27,25,26,26,28,34,31,28,26,26,22,22,23,21,24,23,27,23,28,36,41,30,24,18,18,18,12,4,9,30,29,24,28,30,32,33,34,34,33,57,61,38,34,26,24,27,31,35,29,30,32,34,33,23,22,24,21,23,19,24,32,34,31,31,32,34,33,34,52,56,56,55,54,56,54,44,36,35,31,29,32,37,30,24,19,19,12,9,5,4,2,0,0
2022-04-04 18:00:00,0,1,2,2,5,8,12,12,13,16,13,21,22,23,24,26,28,33,37,34,27,24,23,21,19,22,24,23,29,30,26,23,34,35,30,29,26,26,25,25,26,32,33,35,36,35,31,33,35,27,29,29,31,34,64,65,68,53,42,39,29,25,18,10,11,62,58,39,40,49,51,48,46,45,35,65,67,52,45,37,36,41,41,37,39,42,37,37,33,29,28,27,22,19,17,20,42,45,46,46,29,30,48,48,53,52,53,54,56,57,58,49,42,36,35,33,36,35,35,30,22,18,14,12,8,5,2,0,0
2022-04-04 19:00:00,0,1,2,2,3,10,12,12,13,14,17,17,18,21,21,24,27,33,34,31,26,22,23,19,18,20,19,18,17,20,19,20,23,27,25,16,17,19,19,17,18,16,17,17,15,15,14,16,17,18,19,22,25,24,26,47,49,43,34,26,23,26,16,4,5,19,19,18,18,19,21,22,26,25,20,36,40,28,27,23,31,27,24,36,37,37,35,33,28,21,23,25,20,15,14,13,16,18,13,18,19,20,17,22,30,32,35,32,35,33,34,32,23,27,25,28,27,29,26,20,16,12,11,8,4,3,2,0,0
2022-04-04 20:00:00,0,1,2,4,5,5,8,7,11,5,11,11,7,12,11,13,13,16,18,18,14,14,13,12,12,14,11,16,12,15,11,12,14,8,12,15,16,18,18,19,20,20,13,12,14,13,11,11,12,12,14,15,20,19,23,23,24,17,16,17,21,20,14,4,4,12,13,12,13,14,10,16,15,17,19,23,27,21,26,25,24,28,25,24,25,24,23,24,21,17,19,17,14,15,11,13,12,14,15,14,14,14,13,14,23,21,22,21,22,21,20,20,17,25,24,17,24,31,27,23,18,17,16,13,8,4,3,0,0
2022-04-04 21:00:00,0,0,0,1,3,5,4,6,5,5,7,10,10,14,16,15,21,27,27,24,20,19,20,19,18,19,15,9,19,18,14,12,22,20,19,15,16,18,17,14,11,13,14,14,11,11,13,14,15,15,19,19,23,25,40,38,38,23,21,19,16,13,11,5,5,8,11,10,8,11,11,10,11,14,17,23,26,18,17,15,20,28,27,27,29,25,24,25,26,24,24,20,18,17,16,17,21,23,22,21,22,23,21,13,26,27,27,15,25,24,24,24,20,18,15,19,17,23,23,14,10,9,8,7,3,1,1,0,0
2022-04-04 22:00:00,0,0,1,1,0,2,2,0,4,0,4,9,9,11,13,15,17,19,22,18,17,15,14,12,11,14,9,15,14,11,0,13,9,12,10,13,12,9,8,9,7,6,7,6,5,11,10,14,14,11,17,19,24,25,24,23,23,18,14,13,12,8,5,5,2,7,6,5,7,11,7,10,12,11,19,25,28,19,20,18,23,38,35,39,39,38,37,34,32,29,25,20,19,19,17,16,18,18,18,12,19,18,15,17,22,20,18,17,22,24,25,18,18,16,15,15,12,15,16,15,13,13,9,8,5,4,2,0,0
2022-04-04 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,7,8,0,6,6,5,4,6,5,6,4,0,2,6,6,7,13,15,11,17,18,18,15,17,20,19,15,13,9,7,5,4,2,2,2,5,4,0,6,8,1,4,8,11,13,9,11,6,10,11,15,17,17,19,18,14,15,13,11,13,12,12,12,11,10,11,13,12,0,8,10,12,9,16,18,21,20,21,19,18,13,10,12,10,9,9,14,15,13,12,6,10,7,5,1,2,0,0
2022-04-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 04:00:00,1,3,5,6,10,11,14,16,21,27,27,26,14,31,35,43,43,34,25,24,25,24,15,21,20,18,16,0,14,15,14,13,14,8,14,17,16,16,0,0,18,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 05:00:00,0,0,3,4,4,0,5,7,12,13,15,11,8,10,11,13,14,18,20,21,22,20,18,17,13,10,8,9,5,8,7,9,0,0,9,10,7,8,12,12,14,15,17,18,22,16,14,13,17,19,22,24,21,15,14,12,9,4,8,0,9,6,5,4,3,0,1,4,5,0,7,8,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 06:00:00,0,1,2,2,4,2,5,8,13,15,14,6,7,10,9,10,14,15,21,17,21,18,18,19,17,14,11,12,13,11,10,10,10,4,10,15,16,15,17,24,26,27,18,28,28,15,29,30,26,26,9,10,13,9,8,7,5,6,4,6,9,6,6,4,7,6,7,13,14,16,23,22,25,18,13,12,5,9,8,6,7,8,11,5,10,9,8,6,5,6,5,11,4,12,13,0,11,6,13,13,0,0,14,7,12,13,9,9,14,12,11,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 07:00:00,0,3,4,6,14,16,14,23,30,36,34,27,27,28,37,39,52,57,59,57,55,55,55,43,28,29,29,28,17,15,16,16,15,16,19,23,25,25,28,37,39,32,41,41,42,44,38,40,39,36,40,40,52,35,30,41,37,33,17,14,21,26,18,17,17,20,30,35,41,52,57,63,58,46,24,19,18,16,16,14,14,25,25,17,16,16,15,17,18,20,21,16,19,26,23,21,22,26,26,24,16,23,22,24,22,26,29,28,32,36,39,26,15,10,9,8,7,9,10,6,5,6,5,3,0,0,0,0,0
2022-04-05 08:00:00,1,4,9,16,23,25,26,28,36,41,40,32,30,38,38,36,39,50,56,50,52,55,54,51,40,30,32,29,30,27,27,26,16,14,16,24,26,29,31,39,42,44,50,50,48,49,49,54,57,58,57,55,62,38,33,37,36,36,33,39,43,42,26,22,21,25,39,45,52,57,67,66,65,52,48,32,31,31,32,23,16,25,25,25,26,25,25,24,21,11,17,23,24,28,27,30,30,30,27,23,24,23,24,23,22,22,26,24,27,25,30,24,24,23,19,22,17,19,19,14,16,18,14,4,3,1,0,0,0
2022-04-05 09:00:00,4,1,2,5,9,12,12,17,24,29,23,25,23,27,31,30,35,33,41,37,31,32,33,32,30,21,22,22,19,17,21,21,13,9,13,15,15,15,16,23,32,34,36,36,29,28,29,25,23,23,27,29,63,23,13,16,18,15,10,9,17,17,12,11,7,15,16,22,30,42,47,46,54,49,36,25,27,21,20,12,11,16,14,12,12,9,10,11,13,8,14,12,15,19,21,20,15,19,19,20,22,21,20,20,17,19,28,21,27,25,28,26,19,17,16,15,15,13,12,8,8,4,4,3,2,1,1,0,0
2022-04-05 10:00:00,0,2,3,7,13,12,13,20,25,26,30,22,23,21,20,21,27,32,39,33,40,41,35,42,37,31,33,32,25,31,30,27,12,9,7,12,12,15,16,20,18,17,20,19,18,18,17,19,12,13,15,15,19,14,9,9,8,7,10,10,12,11,9,9,6,8,7,8,12,14,22,30,34,31,25,16,16,12,14,12,10,19,19,19,18,17,14,13,15,13,13,14,12,13,11,10,16,15,16,18,19,16,20,21,17,20,22,21,21,22,23,21,18,13,16,12,13,11,11,9,8,8,5,4,4,0,2,0,0
2022-04-05 11:00:00,0,2,3,3,6,9,10,11,16,18,19,19,19,20,19,17,22,25,31,27,27,31,31,30,27,22,21,18,20,19,19,19,20,11,19,21,14,17,18,20,20,16,17,15,20,19,19,20,18,20,21,23,30,22,17,17,16,12,11,9,10,9,8,4,5,16,16,15,20,22,23,23,26,23,20,22,24,16,17,11,11,13,12,13,10,10,10,12,11,9,10,11,10,10,8,9,11,13,11,11,12,12,13,8,13,13,14,12,23,22,22,20,14,19,17,17,15,12,14,7,8,7,6,3,1,1,1,0,0
2022-04-05 12:00:00,0,4,5,6,7,11,10,11,12,15,20,19,21,19,18,17,21,28,36,33,29,30,29,27,26,26,28,29,16,27,26,25,15,11,15,16,21,24,23,25,25,24,26,28,26,28,22,22,19,17,20,17,20,18,15,13,12,12,11,10,14,13,10,6,6,8,11,12,14,17,15,18,17,21,15,13,16,13,13,9,10,17,18,14,16,16,16,18,20,22,22,20,19,17,12,6,16,14,9,15,11,16,18,16,13,12,15,12,16,14,17,15,12,11,7,11,14,18,19,17,14,12,11,10,8,5,0,0,0
2022-04-05 13:00:00,5,5,3,4,6,10,13,16,18,20,23,23,20,19,22,21,25,28,32,29,26,26,27,27,24,18,16,17,17,17,16,15,13,14,12,13,14,13,12,13,15,16,12,16,16,18,15,19,18,15,18,17,20,16,11,12,12,12,9,10,10,10,8,5,7,13,18,20,19,19,21,23,31,30,30,22,28,18,15,13,12,19,27,26,25,25,27,24,22,15,19,17,17,14,16,13,15,16,14,15,12,13,15,14,19,22,23,24,25,24,23,19,19,14,14,11,11,16,19,14,14,6,8,5,3,4,0,0,0
2022-04-05 14:00:00,0,6,7,9,10,16,18,17,18,20,15,19,17,18,17,15,19,21,24,21,21,23,23,16,17,19,19,13,17,18,15,19,12,11,10,13,14,14,12,15,15,16,19,18,19,18,15,14,15,14,17,17,19,15,16,20,16,15,10,9,9,8,5,5,5,12,13,12,12,14,19,14,20,16,14,31,35,25,23,19,18,21,19,14,18,16,20,23,24,23,24,21,20,20,19,18,20,24,22,23,23,24,23,26,27,29,33,32,30,35,37,31,28,19,18,14,15,19,27,25,20,18,15,8,6,5,0,0,0
2022-04-05 15:00:00,0,3,4,4,9,14,16,18,18,20,17,23,20,20,18,18,29,30,37,27,25,19,13,18,16,15,11,13,17,17,13,17,20,17,20,22,25,25,26,27,26,29,21,27,21,22,19,22,19,20,21,20,21,17,24,23,24,19,13,13,13,13,10,5,6,16,13,12,13,14,14,16,19,20,24,29,30,24,23,18,16,18,17,20,22,21,22,22,20,23,20,17,12,12,15,13,19,20,20,21,21,19,20,18,30,31,36,35,31,32,39,34,29,26,27,21,20,22,25,23,18,7,16,12,9,2,1,0,0
2022-04-05 16:00:00,0,2,4,5,7,11,13,15,18,20,19,19,22,24,22,21,35,41,41,38,27,24,21,20,18,20,23,21,19,22,21,25,28,29,27,26,24,28,29,29,25,20,24,26,27,26,22,26,23,28,29,25,29,25,27,24,31,24,20,17,17,14,9,6,3,16,19,19,17,16,18,18,19,18,16,18,23,22,22,15,19,17,19,23,22,23,22,20,18,16,16,17,17,20,19,18,31,30,23,29,28,27,26,25,40,47,55,54,53,53,51,40,34,29,25,23,22,28,27,18,15,14,12,10,7,4,2,0,0
2022-04-05 17:00:00,0,3,3,5,9,13,14,14,16,20,20,24,21,19,21,22,30,32,38,36,30,24,26,25,25,24,24,23,27,28,25,24,28,25,28,24,23,23,20,23,25,30,22,30,25,23,22,34,35,35,41,36,37,35,30,48,56,52,49,41,18,15,13,5,8,30,31,24,27,28,29,28,33,38,35,53,63,40,38,30,37,37,38,30,31,26,32,28,32,31,28,27,28,24,23,24,36,34,35,33,36,37,38,43,55,59,64,62,63,63,61,48,40,30,27,25,27,32,32,19,14,13,9,7,6,3,2,0,0
2022-04-05 18:00:00,0,4,5,6,10,19,21,22,25,29,27,25,22,22,24,26,32,37,38,35,32,29,27,25,24,28,30,29,28,27,25,29,30,31,32,26,26,28,26,29,27,44,43,41,30,29,25,27,26,24,31,29,33,41,52,56,56,47,44,34,31,22,17,12,14,67,61,39,40,46,49,51,51,50,42,62,63,52,49,41,43,52,46,52,49,45,43,42,35,35,30,39,34,33,22,32,33,36,29,39,40,41,42,41,56,58,59,58,55,54,52,42,37,31,31,32,24,30,30,26,18,15,12,9,8,6,3,0,0
2022-04-05 19:00:00,0,3,2,4,8,11,14,15,12,16,15,13,16,21,18,21,32,34,36,30,27,25,23,21,20,22,20,19,18,17,15,18,20,11,19,18,15,14,14,15,13,17,16,15,17,18,16,17,18,18,20,18,20,19,30,34,39,28,26,21,17,18,12,7,6,21,20,13,15,17,28,27,34,33,32,44,54,41,37,37,35,43,43,42,40,37,35,31,27,25,21,23,20,18,20,21,20,23,21,18,22,17,19,16,24,29,24,38,33,31,30,25,21,26,24,22,25,39,38,32,23,19,15,14,9,7,4,0,0
2022-04-05 20:00:00,0,3,0,6,6,13,7,6,7,8,9,14,6,13,13,11,17,20,22,21,18,15,13,15,17,18,14,17,16,21,19,22,22,17,21,18,16,13,10,11,9,10,7,8,9,11,10,12,11,11,19,21,25,24,30,28,27,26,23,17,14,13,12,7,9,14,13,10,9,12,16,15,14,17,19,27,35,26,26,24,25,27,28,26,25,26,19,19,16,13,13,16,13,14,12,6,11,16,8,11,14,15,18,19,24,23,29,19,24,29,28,22,22,21,20,20,17,24,22,17,13,7,8,5,4,2,1,0,0
2022-04-05 21:00:00,0,0,0,1,1,2,2,12,13,14,14,16,17,15,13,13,15,19,21,19,18,15,15,14,15,14,15,16,15,16,8,9,10,15,13,12,11,10,11,14,15,15,14,15,15,16,15,14,17,17,21,22,25,24,28,33,31,21,21,15,14,12,9,4,6,6,6,8,11,11,14,10,9,15,21,29,37,36,35,29,25,30,32,32,34,27,27,29,23,20,19,17,17,19,14,0,19,18,16,19,23,21,20,0,26,27,32,31,29,28,28,21,22,18,15,16,16,23,22,19,13,11,8,7,6,5,4,0,0
2022-04-05 22:00:00,0,2,0,1,5,5,6,7,6,7,9,8,8,12,11,10,12,16,19,15,13,12,11,12,14,14,15,9,14,14,7,9,16,9,8,12,11,9,8,7,7,5,8,5,9,10,12,13,13,13,17,23,24,28,38,47,44,37,33,28,22,18,13,7,4,12,11,8,10,15,15,13,19,18,19,28,34,26,22,22,21,30,31,30,33,29,27,26,26,27,25,22,17,17,16,15,18,16,14,15,10,16,16,10,22,24,28,19,17,26,24,17,16,16,15,13,12,23,26,22,10,10,9,8,5,3,2,0,0
2022-04-05 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,7,0,0,0,6,6,4,4,4,3,0,5,0,8,4,7,9,10,7,17,18,17,17,26,26,27,18,15,12,11,8,7,3,1,7,5,3,5,4,3,3,9,8,11,12,14,14,11,10,12,17,17,17,17,11,15,16,15,12,11,10,9,14,11,8,10,9,8,13,12,4,11,5,12,9,16,8,14,15,16,12,11,16,12,13,12,11,8,5,7,6,5,3,2,1,0,0,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,3,1,3,2,6,4,10,12,20,27,25,24,12,27,30,34,33,23,24,21,20,19,13,17,15,13,3,0,11,5,0,12,13,7,0,17,15,14,0,0,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,0,1,1,3,6,2,4,9,10,13,13,7,10,13,14,7,16,20,20,19,18,19,17,13,16,11,4,11,10,11,6,11,7,6,3,10,10,9,12,13,14,16,21,9,26,18,19,17,19,20,22,6,20,13,8,4,7,6,5,0,1,4,3,1,5,2,0,4,7,9,10,9,10,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
