Unnamed: 0,1_한성운수종점(기점가상),2_북부시장입구,3_강북경찰서입구,4_대한병원,5_수유중앙시장,6_광산사거리,7_수유2동주민센터우이시장,8_북부성모의원,9_인수동장미원,10_가오리역,11_우이초등학교,12_강북노인종합복지관,13_신일병원,14_수유역.강북구청,15_수유역.노스페이스문화센터,16_강북구청사거리,17_수송초등학교,18_북부수도사업소,19_강북보건소,20_번동주공4단지,21_번동주공3단지,22_번동주공1단지,23_월계2교.참누리아파트,24_광운초교앞,25_남대문중학교,26_장위3동주민센터,27_장삼주유소,28_장위사거리,29_석관중고등학교앞,30_석관동코오롱아파트,31_한천로쌍용아파트앞,32_이문동삼익아파트,33_동일스위트리버아파트.휘봉고교,34_서울준법지원센터.동성빌라,35_휘경여중고휘경주공아파트앞,36_배봉산입구,37_전곡시장앞,38_답십리촬영소.우성그린아파트,39_동답초교.대림아파트,40_동답한신동아아파트,41_동아.위더스빌아파트,42_고미술상가,43_답십리역사거리,44_답십리초등학교.현대시장,45_답십리2동시온교회앞,46_답십리2동두산아파트,47_답십리2동한양아파트앞,48_동답한신.대림아파트동대문체육관,49_촬영소사거리.우성그린아파트,50_전곡시장앞,51_장안동현대아파트앞,52_휘경여중고휘경주공아파트,53_서울준법지원센터.동성빌라,54_동일스위트리버앞.휘봉고교,55_휘경유수지견인차고지앞,56_이문동삼익아파트,57_한천로쌍용아파트앞,58_석관동코오롱아파트,59_석관고등학교,60_장위사거리,61_장삼주유소,62_장위3동주민센터,63_남대문중학교,64_광운초교,65_월계2교,66_번동주공1단지,67_번동주공3단지,68_초안교,69_강북보건소,70_한성운수차고지,71_북부수도사업소,72_수송초등학교,73_강북구청사거리,74_수유역.강북구청,75_신일병원,76_강북노인종합복지관,77_우이초등학교,78_가오리역,79_인수동장미원,80_북부성모병원,81_수유2동주민센터우이시장,82_광산사거리,83_강북구청,84_수유(강북구청)역,85_수유역,86_수유사거리,87_강북경찰서입구,88_북부시장입구,89_한성운수종점
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,1,0,0,0,0,0,0,2,3,4,5,5,6,4,3,5,7,6,0,7,6,5,0,4,5,4,0,0,5,6,7,0,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,2,0,3,0,1,0,2,2,4,3,4,4,5,6,6,8,9,5,6,6,9,7,7,6,5,4,6,5,9,5,7,5,4,8,7,8,7,4,7,8,5,6,0,5,3,2,6,11,9,6,6,8,5,6,0,7,8,9,8,3,0,3,0,8,7,8,9,8,8,13,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,2,1,0,0,0,0,0,3,6,6,6,7,5,7,10,9,9,10,11,13,15,11,13,13,13,7,15,16,14,18,10,10,8,7,10,9,9,6,11,8,8,4,3,3,4,5,2,8,11,11,6,5,5,9,6,9,9,8,8,9,8,8,8,10,10,12,6,11,12,18,19,12,5,2,4,3,1,2,7,5,9,6,2,0,1,0,0,0
2022-03-08 07:00:00,0,1,0,0,0,2,2,1,7,11,17,21,23,21,22,25,28,29,34,25,34,35,32,34,35,38,35,35,27,26,27,32,25,25,24,23,20,22,23,22,20,14,7,7,8,11,12,11,16,18,17,21,20,15,0,11,12,11,14,13,15,14,12,18,17,22,24,32,31,34,39,35,33,15,8,6,5,4,2,9,19,27,22,2,1,1,1,0,0
2022-03-08 08:00:00,0,2,2,1,0,1,3,3,9,17,20,28,30,25,43,45,43,34,32,30,30,27,26,24,22,24,20,30,32,37,44,45,47,41,41,39,32,26,23,22,21,17,12,10,12,13,14,7,17,20,18,18,18,20,21,20,21,23,24,26,26,18,27,30,30,32,35,37,36,38,45,40,33,16,13,11,10,6,7,10,12,16,12,3,1,4,1,0,0
2022-03-08 09:00:00,0,1,0,0,1,1,0,1,8,11,13,11,13,11,18,20,21,18,16,16,13,15,14,13,12,11,12,11,9,10,9,20,21,20,18,17,17,16,15,16,14,11,7,5,7,8,6,7,8,8,9,9,9,9,10,11,11,6,12,13,12,10,12,11,14,14,20,19,26,27,26,24,20,17,8,7,4,4,6,6,13,15,13,4,0,3,3,1,0
2022-03-08 10:00:00,0,1,2,0,2,2,3,2,4,7,8,9,8,8,10,12,12,12,11,0,7,11,12,12,0,14,6,15,11,16,18,7,13,19,15,13,12,11,8,8,7,7,7,6,4,5,5,0,7,8,7,10,10,0,0,10,8,6,11,9,9,7,11,18,16,16,8,18,24,25,26,20,13,11,8,6,7,2,1,4,5,8,4,3,3,1,0,2,0
2022-03-08 11:00:00,0,2,1,0,0,2,3,4,4,7,9,10,9,6,9,9,11,10,11,12,11,10,12,11,0,7,6,12,13,14,15,18,18,16,15,13,12,11,9,10,11,8,9,5,9,10,8,9,7,9,8,7,6,0,7,8,9,0,9,10,8,6,8,9,11,10,12,10,11,11,14,13,14,8,9,6,6,6,6,7,5,7,4,3,0,1,2,0,0
2022-03-08 12:00:00,0,0,0,1,1,2,3,4,3,7,8,11,10,10,12,16,15,13,13,13,14,15,12,12,12,12,9,10,9,11,12,14,13,16,14,13,12,13,10,9,8,7,9,7,4,10,5,8,8,9,12,14,15,14,14,15,11,11,13,15,14,15,14,16,15,12,14,15,19,18,21,22,15,8,7,6,6,3,5,3,4,7,6,1,0,0,0,0,0
2022-03-08 13:00:00,0,1,0,1,2,1,0,0,4,7,10,12,8,8,11,16,14,15,16,15,13,14,13,12,11,12,11,12,9,9,13,14,8,11,8,8,7,6,6,10,7,8,6,7,7,8,7,5,8,6,7,9,8,0,8,15,14,12,10,14,14,13,12,14,15,12,19,20,23,17,25,22,20,13,10,8,7,7,6,5,6,8,5,2,1,2,0,1,0
2022-03-08 14:00:00,0,2,0,4,0,3,2,2,4,8,9,12,8,13,17,18,19,17,15,11,0,14,14,10,10,11,9,11,10,11,12,14,13,11,11,12,8,7,7,7,8,9,10,12,9,12,2,8,10,9,11,7,16,2,15,14,15,14,0,14,14,11,12,13,13,14,14,13,18,21,21,19,14,10,8,8,8,4,2,1,3,4,3,3,0,0,0,1,0
2022-03-08 15:00:00,0,1,0,0,1,1,2,0,5,9,11,10,10,10,14,18,18,17,15,14,14,14,14,13,13,13,12,11,12,12,15,15,14,13,10,8,7,5,6,6,4,5,18,19,20,17,16,15,15,13,15,16,19,16,18,18,18,18,22,21,22,23,21,22,20,20,15,18,17,18,21,19,15,14,15,14,9,5,3,4,5,5,3,1,1,1,3,0,0
2022-03-08 16:00:00,0,2,2,3,0,2,1,0,7,10,14,16,13,12,21,19,18,19,18,16,14,13,14,13,12,16,15,17,16,14,13,16,19,8,15,16,14,14,12,11,13,11,12,12,11,12,11,11,13,12,14,17,16,15,18,17,13,11,36,15,39,37,36,46,40,42,44,42,44,45,46,42,31,22,19,16,13,6,4,5,7,8,7,0,0,1,0,0,0
2022-03-08 17:00:00,0,3,4,2,2,0,3,1,4,6,13,8,13,10,16,18,19,18,16,15,17,18,17,15,14,14,13,12,13,14,18,18,17,20,22,20,20,19,13,13,11,10,15,16,17,16,15,14,20,20,21,24,25,25,26,24,24,25,23,23,24,24,24,25,26,25,25,25,26,24,27,26,25,15,13,12,10,5,4,5,7,7,3,1,0,1,0,0,0
2022-03-08 18:00:00,0,0,1,1,0,3,3,2,6,8,9,12,12,16,25,25,24,24,23,22,23,21,18,16,10,17,16,15,15,15,16,20,16,15,15,16,14,11,11,10,10,14,45,41,35,31,27,25,30,30,32,34,32,20,33,28,28,27,27,30,30,29,19,29,28,27,24,26,37,35,43,39,34,25,22,17,15,7,3,3,3,4,5,2,0,0,0,0,0
2022-03-08 19:00:00,0,2,1,0,0,1,2,1,4,4,6,9,11,10,28,29,28,23,19,18,17,16,14,13,11,11,15,18,16,16,18,18,14,11,11,10,13,10,7,8,8,8,23,23,23,23,23,22,28,28,25,27,28,27,25,28,30,26,26,27,29,29,28,27,28,28,26,25,24,25,25,23,18,16,13,10,7,6,5,5,7,8,6,3,2,1,1,1,0
2022-03-08 20:00:00,0,0,0,1,0,0,0,1,3,5,5,5,3,8,13,12,11,12,11,11,9,8,8,7,0,6,5,6,7,8,9,9,8,8,7,5,8,7,6,8,7,7,17,19,18,18,17,16,15,14,13,15,14,15,15,17,16,15,14,12,10,12,12,14,28,25,22,19,19,19,18,17,15,13,16,14,10,4,2,3,5,4,3,1,0,3,0,0,0
2022-03-08 21:00:00,0,0,0,1,1,2,1,2,3,6,2,7,8,9,11,12,13,17,16,7,15,15,13,11,0,6,6,10,7,10,9,8,6,5,7,6,4,6,3,3,5,4,13,15,14,15,11,12,14,7,9,11,10,1,0,11,11,10,5,12,15,12,14,12,13,12,10,11,13,11,13,11,8,9,8,6,3,2,1,3,0,2,0,1,1,0,0,0,0
2022-03-08 22:00:00,0,1,0,0,1,2,0,1,2,1,2,2,1,4,10,13,10,11,10,5,8,7,9,6,7,5,3,7,6,4,4,3,4,1,3,2,3,4,4,1,3,2,11,12,11,10,8,8,12,16,18,18,8,20,17,16,14,13,8,11,10,12,10,12,12,11,8,11,10,9,7,7,6,9,10,9,7,4,2,0,2,1,0,1,0,2,3,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,10,6,0,0,0,11,9,8,4,5,7,5,5,0,3,5,5,4,3,4,4,3,3,3,3,3,8,11,2,9,5,0,7,8,6,5,9,7,9,7,8,5,4,11,5,5,7,10,11,9,11,9,9,7,10,9,5,13,5,7,4,3,1,3,2,0,0,1,2,1,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,1,1,0,0,2,0,1,2,1,4,3,4,5,4,5,6,0,0,0,0,0,0,0,5,0,3,6,7,5,6,0,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,1,1,2,0,1,0,0,1,3,4,6,4,5,3,5,6,6,6,0,7,6,6,7,2,4,2,9,9,9,8,8,6,0,6,5,4,4,4,5,3,3,4,5,1,6,0,5,8,8,6,9,8,4,5,7,8,8,9,7,7,0,6,5,4,4,5,4,5,4,6,5,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,0,0,0,0,2,0,0,3,3,5,6,7,5,6,5,8,5,0,3,5,9,8,7,7,5,4,5,4,7,9,10,9,6,7,7,7,7,4,6,6,4,4,5,3,6,1,3,7,5,5,7,0,8,0,6,7,5,6,6,6,7,8,7,8,9,8,4,5,3,10,10,9,4,0,1,0,2,1,1,2,5,2,0,0,0,0,0,0
2022-03-09 07:00:00,0,2,1,1,0,0,2,2,4,4,6,8,7,7,10,10,10,13,12,13,14,9,8,7,13,8,7,9,8,10,11,12,13,6,14,8,13,12,10,12,7,6,4,4,5,3,6,4,5,6,6,7,0,0,4,5,9,8,9,5,10,0,11,7,5,5,6,10,3,9,10,13,11,6,5,3,5,3,1,4,9,2,7,1,0,0,0,0,0
2022-03-09 08:00:00,0,1,0,1,0,1,2,1,5,6,9,10,11,7,12,15,16,17,19,13,18,19,20,19,18,16,15,20,22,23,24,26,25,26,25,23,18,15,16,15,11,8,8,7,7,10,6,9,9,10,11,14,9,15,16,15,15,16,17,15,14,15,16,14,18,11,22,22,15,21,21,20,17,9,7,3,1,1,1,4,5,6,4,1,0,0,0,0,0
2022-03-09 09:00:00,0,1,1,0,0,0,0,1,5,8,10,9,10,7,8,10,8,7,6,5,4,6,5,4,0,6,5,6,5,5,7,4,6,6,5,5,6,7,7,8,6,6,4,4,2,4,4,5,7,5,6,7,8,9,5,8,7,6,3,5,5,7,6,8,10,9,3,8,12,8,11,14,13,8,6,4,2,5,3,5,8,8,7,0,0,1,0,0,0
2022-03-09 10:00:00,0,0,0,0,0,0,0,0,3,8,11,13,10,8,12,13,12,13,11,9,10,10,11,10,8,9,11,10,11,12,14,15,14,10,14,10,9,8,8,8,9,8,7,9,0,13,3,12,10,9,8,7,7,6,8,10,6,5,11,5,6,7,7,12,12,13,15,18,17,14,19,19,15,10,7,7,8,7,6,3,6,7,4,1,1,2,0,1,0
2022-03-09 11:00:00,0,1,0,1,0,2,0,1,6,6,9,10,10,7,9,11,12,10,14,6,12,13,7,11,0,11,10,9,10,7,8,7,9,8,11,12,10,8,7,8,7,4,6,5,7,5,0,0,6,5,6,7,0,7,6,7,8,10,3,11,0,7,7,10,11,11,12,14,16,14,15,12,11,5,7,7,6,4,3,6,4,3,3,2,0,0,1,0,0
2022-03-09 12:00:00,0,1,1,0,0,2,2,2,3,7,9,8,9,9,8,10,11,10,11,10,13,10,11,12,0,9,7,10,5,9,11,9,10,12,8,10,9,7,7,10,7,6,7,6,7,8,7,4,6,6,8,8,6,8,9,10,11,12,13,15,10,14,11,13,16,15,15,19,19,20,27,28,20,14,7,5,4,4,6,6,8,9,6,2,0,1,0,0,0
2022-03-09 13:00:00,0,1,0,0,2,4,1,3,4,7,8,10,10,8,9,13,15,13,9,8,10,9,12,14,12,12,11,7,13,8,7,8,9,7,8,6,7,9,10,11,9,6,8,9,13,14,11,9,10,9,8,13,7,10,14,14,15,10,12,8,13,14,15,20,20,19,19,20,26,28,29,28,21,10,10,8,7,6,6,8,11,6,9,2,0,0,1,0,0
2022-03-09 14:00:00,0,1,0,2,3,0,1,1,2,5,9,9,10,10,10,13,12,12,11,10,9,10,10,10,9,8,8,9,10,9,9,15,8,13,11,11,10,4,11,12,5,10,12,14,11,10,9,6,9,8,13,13,2,7,14,15,15,14,11,15,16,8,17,17,23,22,23,22,25,23,23,20,16,10,8,4,2,2,3,2,7,6,5,1,0,2,0,1,0
2022-03-09 15:00:00,0,1,1,0,0,1,2,1,3,6,9,5,7,7,12,13,12,14,14,14,14,11,15,13,10,14,5,14,9,12,14,13,10,9,11,10,11,9,9,7,8,10,14,15,13,10,9,4,11,9,14,15,17,13,7,13,11,12,13,15,14,9,16,17,18,19,21,21,20,17,22,19,11,9,10,10,8,5,4,5,15,8,14,4,2,2,2,1,0
2022-03-09 16:00:00,0,0,1,1,0,2,1,2,3,4,10,11,10,10,13,13,13,17,17,12,17,19,16,15,17,16,9,16,19,11,17,18,22,21,14,13,12,6,4,5,4,6,10,10,11,8,9,5,9,12,7,8,10,9,10,18,17,16,16,15,16,17,11,18,17,19,20,21,22,23,27,25,19,13,12,9,6,4,2,0,4,1,6,3,0,0,0,0,0
2022-03-09 17:00:00,0,1,0,0,0,1,0,3,9,12,16,15,13,7,19,24,24,25,21,19,18,17,16,14,15,15,15,16,14,13,15,12,13,13,13,10,10,10,10,9,10,11,13,14,15,15,11,10,13,15,14,16,18,19,21,19,19,18,19,15,14,11,14,16,18,19,20,20,21,15,19,23,18,12,10,10,7,7,4,7,5,6,4,4,0,3,0,2,0
2022-03-09 18:00:00,0,1,0,1,0,2,1,2,3,7,10,11,12,9,16,22,21,20,19,16,18,17,16,13,4,15,0,17,12,19,18,19,19,18,16,12,10,9,8,11,8,7,12,11,11,13,8,9,10,15,15,15,14,0,15,16,14,13,14,13,15,13,14,13,15,9,16,16,18,15,16,18,17,15,14,11,11,7,6,6,6,6,4,3,1,1,2,0,0
2022-03-09 19:00:00,0,0,0,1,2,1,2,4,2,5,8,9,10,12,16,10,15,13,16,14,15,12,10,9,10,13,6,13,14,13,11,9,7,0,13,10,9,7,7,6,8,8,16,17,15,18,9,19,17,17,19,18,17,13,18,18,19,18,12,19,14,18,14,15,15,14,13,15,15,14,17,13,12,11,10,9,6,5,4,4,5,3,3,2,0,0,1,0,0
2022-03-09 20:00:00,0,1,0,0,0,1,0,2,2,3,5,5,7,7,10,13,12,11,11,9,12,10,8,10,5,9,7,8,7,7,9,6,8,4,10,6,4,5,3,6,5,3,11,11,10,12,11,10,13,13,14,13,12,10,11,10,9,11,10,9,10,8,8,16,16,14,12,12,18,17,19,19,13,10,8,7,4,5,4,3,4,4,2,1,0,2,2,1,0
2022-03-09 21:00:00,0,0,0,0,0,1,0,0,1,3,1,6,4,9,10,11,9,11,12,9,8,9,6,8,7,6,0,7,6,6,6,6,4,4,4,5,6,4,3,5,3,4,13,16,9,18,16,15,15,15,15,14,12,6,13,12,8,9,9,10,9,8,7,10,11,9,11,9,12,0,9,5,8,8,3,7,3,3,3,3,6,2,1,1,0,0,0,0,0
2022-03-09 22:00:00,0,1,1,0,0,0,1,0,2,2,3,4,6,10,11,14,13,10,8,6,12,4,12,12,11,5,7,9,6,5,7,5,5,4,5,4,3,2,1,0,3,0,12,12,9,10,9,12,10,11,12,13,14,5,3,13,12,9,11,11,10,11,10,12,12,13,16,12,13,15,14,11,10,10,6,7,5,3,3,1,4,3,0,2,1,3,2,1,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,1,0,3,2,2,8,14,7,13,0,0,14,9,10,9,8,0,6,7,7,6,5,4,5,4,4,2,3,2,3,3,3,2,7,2,5,8,6,0,7,8,8,3,9,0,2,6,7,6,6,7,3,0,8,8,9,0,0,9,8,7,6,6,8,8,6,4,7,5,4,3,1,2,1,2,3,2,0,1,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,2,1,0,1,3,4,2,3,5,6,6,5,5,5,6,7,8,5,0,8,5,6,0,7,6,0,0,0,6,6,7,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,0,0,1,0,0,1,1,3,4,6,6,6,6,6,7,7,9,8,5,8,10,9,5,4,8,8,9,9,8,8,8,6,9,6,0,6,6,5,5,7,4,3,2,0,3,0,4,8,8,7,12,13,14,15,14,13,12,11,8,7,8,9,4,9,8,8,10,9,9,11,11,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,0,1,1,0,0,0,2,0,5,8,7,8,8,6,8,7,10,9,10,11,13,12,11,11,11,8,0,10,10,9,11,12,11,9,9,9,8,8,10,10,8,6,4,5,6,3,2,4,5,5,6,9,5,10,0,10,9,6,2,5,6,5,6,5,7,7,7,8,7,7,9,10,9,3,3,2,0,1,0,1,4,6,5,0,0,1,0,0,0
2022-03-10 07:00:00,0,2,1,1,0,1,2,1,6,9,17,21,23,20,26,28,28,29,22,28,30,27,36,35,37,38,35,31,23,26,33,33,29,28,24,24,22,18,15,16,16,10,6,5,7,11,12,13,15,15,18,18,18,18,3,21,21,23,23,23,17,16,13,17,16,17,21,25,24,25,31,35,29,15,7,6,6,3,6,12,21,28,26,3,2,3,1,0,0
2022-03-10 08:00:00,0,1,1,1,0,1,1,2,8,14,18,22,21,24,39,36,35,30,27,26,26,31,36,33,31,30,29,33,32,36,41,45,44,42,38,34,32,26,25,25,22,17,9,11,11,17,18,12,23,24,27,28,29,28,30,25,26,26,19,27,27,23,24,27,30,31,33,35,37,35,42,45,30,18,14,11,9,4,5,10,15,16,11,5,4,3,1,1,0
2022-03-10 09:00:00,0,2,0,0,1,2,2,0,6,9,11,15,18,17,21,21,18,15,13,13,13,14,14,13,8,17,20,20,20,22,26,28,27,24,23,21,18,21,17,15,13,9,7,8,9,6,0,0,6,5,7,10,12,0,11,10,11,12,10,11,10,9,5,11,14,16,21,19,21,19,21,23,18,8,5,2,3,2,3,6,9,8,9,2,1,2,1,0,0
2022-03-10 10:00:00,0,1,1,2,0,3,0,1,4,6,9,10,9,7,10,11,12,11,9,10,9,6,8,12,10,9,8,7,4,6,9,9,5,9,9,11,9,7,9,11,8,7,4,5,4,5,0,0,7,6,7,6,4,4,2,2,6,2,6,9,7,5,0,11,12,5,15,9,18,15,18,20,17,9,6,5,3,3,4,6,11,11,9,1,0,2,0,1,0
2022-03-10 11:00:00,0,2,1,1,0,1,0,0,4,10,11,11,13,16,22,24,21,16,15,14,10,13,13,9,12,11,11,8,10,13,11,12,11,12,14,13,6,12,13,10,8,7,8,7,10,12,15,14,11,9,8,10,9,0,8,8,3,0,0,9,8,9,5,10,12,9,8,13,17,19,20,18,12,8,6,5,6,4,3,5,6,2,5,3,1,4,2,0,0
2022-03-10 12:00:00,0,1,0,1,0,2,4,5,7,6,10,12,10,11,14,13,10,12,11,3,10,6,11,8,0,9,0,9,8,8,11,10,9,11,12,9,8,0,7,7,7,6,9,8,8,8,6,7,7,7,6,7,8,11,0,11,9,5,5,10,9,2,10,12,10,14,13,14,14,13,15,14,13,10,9,7,5,4,3,3,6,5,3,1,0,0,0,0,0
2022-03-10 13:00:00,0,3,0,4,5,5,3,4,5,7,10,15,16,12,15,19,19,17,13,0,15,11,12,11,9,11,9,13,10,11,8,12,10,10,10,9,7,7,8,7,6,4,11,11,10,10,9,11,8,9,9,11,10,9,9,10,11,8,9,7,10,11,12,12,10,12,13,10,28,28,28,26,19,11,9,5,5,3,7,7,5,4,3,2,0,0,3,1,0
2022-03-10 14:00:00,0,1,1,0,0,0,1,1,4,6,7,9,10,10,14,16,18,17,14,14,10,11,10,10,6,9,7,5,7,7,9,9,7,8,8,5,10,8,4,9,9,6,10,10,13,12,9,8,12,14,13,12,19,9,5,19,20,17,16,7,9,16,20,20,23,21,23,23,25,26,28,26,23,13,13,10,6,4,3,4,8,7,6,2,2,2,0,1,0
2022-03-10 15:00:00,1,0,1,2,3,2,0,3,4,5,8,14,16,13,18,23,21,20,20,19,17,15,15,11,10,12,8,10,13,13,16,15,13,12,10,9,10,9,7,5,6,6,8,10,11,14,12,11,9,12,11,11,12,0,11,10,11,7,12,14,14,17,18,21,22,22,25,23,28,33,38,39,29,21,23,22,15,4,6,8,6,5,6,4,3,3,3,1,0
2022-03-10 16:00:00,0,1,2,1,0,3,3,2,4,10,16,16,18,18,25,27,28,15,14,14,12,13,13,14,8,13,12,9,13,12,13,13,10,10,17,12,18,15,16,12,14,13,19,19,17,15,12,12,14,12,13,18,20,19,20,16,13,14,18,20,22,25,24,37,44,19,43,42,39,40,43,37,27,21,18,16,13,8,9,8,7,5,5,1,2,5,3,1,0
2022-03-10 17:00:00,0,2,3,3,5,2,1,2,4,5,9,13,16,16,26,25,23,23,23,21,15,20,17,13,13,14,12,12,11,12,13,14,15,8,16,12,9,9,8,9,10,13,34,35,35,38,38,37,42,37,36,34,34,19,19,33,33,30,28,27,27,26,25,27,28,29,32,20,33,31,32,25,19,20,14,13,13,7,3,2,2,3,3,1,1,2,0,1,0
2022-03-10 18:00:00,0,2,1,2,2,3,1,0,3,5,10,16,18,19,37,42,40,32,30,27,28,26,22,20,19,17,15,17,15,18,21,20,16,15,13,13,12,12,11,4,14,17,40,39,39,37,35,27,28,34,39,41,43,45,46,43,39,33,31,28,26,26,29,30,29,25,28,25,52,51,50,48,40,25,23,21,16,9,8,4,6,8,7,3,2,3,2,0,0
2022-03-10 19:00:00,0,0,1,2,2,1,4,2,4,5,6,11,13,13,23,24,21,18,16,14,17,16,14,12,10,16,14,8,9,11,13,13,13,12,12,13,12,11,7,7,8,7,24,24,25,23,21,33,28,31,35,37,40,0,39,35,30,30,30,28,26,27,27,26,25,31,22,27,26,23,23,22,17,19,17,11,10,6,5,6,5,3,2,1,0,0,0,0,0
