Unnamed: 0,1_서부운수기점,2_KT가좌지사,3_동도하이츠아파트,4_응암정보도서관,5_서울중앙교회앞,6_은가어린이공원구150번종점,7_우성공인중개사,8_응암정보도서관,9_대림시장,10_응암3동주민센터,11_서서울농협본점,12_백련산SK뷰아이파크아파트,13_신진과학기술고등학교,14_본서부병원,15_은평세무서,16_은평구청,17_녹번역,18_녹번동대림JR아파트앞,19_녹번역,20_은평구청,21_은평세무서,22_본서부병원,23_신진과학기술고등학교,24_응암시장,25_응암3동주민센터,26_응암정보도서관,27_서울중앙교회앞,28_은가어린이공원구150번종점,29_우성공인중개사,30_응암정보도서관,31_대림시장,32_동도하이츠아파트,33_KT가좌지사,34_서부운수기점(가상)
2022-04-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 04:00:00,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 05:00:00,0,0,0,1,0,3,0,1,4,6,8,0,6,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 06:00:00,0,1,0,0,1,3,0,4,5,0,4,0,5,0,7,6,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2022-04-03 07:00:00,0,0,0,0,2,4,5,3,4,5,0,5,0,0,0,0,0,1,3,2,2,0,0,0,1,0,0,2,0,0,2,0,0,0
2022-04-03 08:00:00,0,0,0,0,0,1,0,0,4,0,6,5,7,0,7,5,0,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0
2022-04-03 09:00:00,0,0,1,2,0,7,9,8,8,8,0,0,7,5,7,6,0,1,2,6,7,6,4,2,3,2,1,1,0,0,0,0,0,0
2022-04-03 10:00:00,0,0,0,0,0,5,6,4,5,7,8,8,10,12,12,10,2,3,6,6,5,8,6,5,8,3,0,3,4,5,3,0,1,0
2022-04-03 11:00:00,0,0,0,0,0,5,0,2,6,7,10,11,13,15,19,11,1,0,2,0,1,4,0,3,2,3,0,2,1,0,1,0,0,0
2022-04-03 12:00:00,0,1,0,0,2,5,6,8,5,7,6,6,9,6,12,10,1,0,3,0,0,5,6,5,5,3,3,1,0,0,0,0,0,0
2022-04-03 13:00:00,0,0,0,0,0,4,4,5,7,0,7,5,5,5,6,4,1,1,1,0,0,1,1,2,0,5,7,3,0,1,0,0,0,0
2022-04-03 14:00:00,0,0,0,1,2,3,3,4,5,0,5,6,8,2,9,8,0,0,3,4,3,4,8,8,5,4,1,2,0,0,0,0,0,0
2022-04-03 15:00:00,0,1,0,0,0,2,3,3,6,3,5,3,4,4,4,1,0,0,10,5,10,6,9,10,5,4,4,3,3,1,1,0,0,0
2022-04-03 16:00:00,0,0,0,1,1,4,0,3,4,4,7,5,7,10,11,6,0,0,4,6,7,0,5,0,2,4,2,3,0,2,2,0,0,0
2022-04-03 17:00:00,0,0,2,2,0,3,0,1,7,6,7,0,7,7,5,5,1,1,8,10,4,13,15,14,13,12,11,1,0,0,0,0,0,0
2022-04-03 18:00:00,0,0,0,1,0,3,0,3,0,0,2,1,0,0,0,0,0,1,3,0,0,4,5,5,2,2,4,1,0,0,2,1,0,0
2022-04-03 19:00:00,0,0,0,2,2,2,3,0,3,0,4,2,3,2,0,1,0,1,6,2,0,6,7,2,6,5,4,1,0,0,0,0,0,0
2022-04-03 20:00:00,0,2,0,0,1,2,3,0,5,3,0,5,7,5,0,4,1,0,3,7,7,6,6,2,7,6,4,1,0,0,0,0,0,0
2022-04-03 21:00:00,0,0,1,3,0,1,0,1,0,0,2,0,0,2,0,0,1,0,6,1,0,4,6,5,5,4,3,0,0,0,1,0,0,0
2022-04-03 22:00:00,0,1,1,0,0,0,0,0,2,3,0,0,4,2,0,2,1,0,11,4,7,10,9,9,7,7,0,0,0,0,0,0,0,0
2022-04-03 23:00:00,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,5,4,1,0,0,2,0,1,0
2022-04-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 04:00:00,0,0,0,0,1,6,7,3,0,8,12,11,8,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-04-04 05:00:00,0,0,0,0,0,2,0,0,1,3,3,4,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 06:00:00,0,1,0,0,0,8,6,10,4,11,7,10,14,14,0,7,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2022-04-04 07:00:00,0,0,1,0,4,15,18,20,12,29,30,30,39,48,53,15,1,1,3,0,1,2,4,5,4,2,1,2,0,1,0,0,0,0
2022-04-04 08:00:00,0,0,0,0,5,20,21,22,23,26,30,34,40,39,54,44,0,1,4,2,0,0,2,1,1,2,0,1,3,2,1,1,0,0
2022-04-04 09:00:00,0,0,0,0,3,8,9,4,8,9,9,12,13,14,12,12,0,1,4,3,1,0,1,1,0,0,0,2,3,1,1,0,0,0
2022-04-04 10:00:00,0,0,0,0,0,3,0,0,5,6,7,0,6,7,8,7,0,0,1,2,1,5,5,4,3,1,0,2,2,1,1,0,0,0
2022-04-04 11:00:00,0,1,1,4,3,7,3,2,13,15,15,17,16,12,12,10,1,0,0,0,2,6,7,8,6,7,8,2,0,0,0,1,0,0
2022-04-04 12:00:00,0,0,0,0,0,3,0,0,3,3,6,0,5,0,0,2,1,2,3,1,0,0,2,4,3,4,5,1,0,0,3,0,1,0
2022-04-04 13:00:00,0,1,0,3,3,4,0,6,5,6,7,7,5,0,5,3,2,0,2,2,0,4,5,0,0,4,3,3,0,1,1,0,0,0
2022-04-04 14:00:00,0,0,0,1,0,4,0,2,6,4,7,5,4,4,6,5,1,1,5,8,10,11,9,9,7,8,4,0,0,1,2,0,0,0
2022-04-04 15:00:00,0,2,0,6,5,4,5,4,5,6,7,1,9,6,4,5,0,2,5,8,2,7,10,10,9,7,7,1,0,2,0,0,0,0
2022-04-04 16:00:00,0,1,0,1,2,4,0,8,9,10,1,2,10,9,7,5,1,0,6,9,4,0,6,5,4,10,8,0,0,0,0,0,0,0
2022-04-04 17:00:00,0,0,0,5,5,6,0,3,13,7,12,11,8,6,2,5,0,0,10,11,8,11,15,16,14,14,13,5,0,1,0,0,0,0
2022-04-04 18:00:00,0,1,0,3,2,2,3,5,6,8,9,6,7,7,5,4,3,2,19,20,15,14,14,14,13,15,12,11,0,1,1,0,0,0
2022-04-04 19:00:00,0,0,0,1,1,2,0,1,5,3,4,5,0,7,5,4,0,0,12,15,16,12,14,12,8,7,4,0,0,1,0,0,0,0
2022-04-04 20:00:00,0,2,0,1,2,3,0,0,4,3,2,3,4,2,1,2,1,1,15,2,12,15,14,16,12,11,8,1,0,0,0,0,0,0
2022-04-04 21:00:00,0,0,1,2,1,1,0,0,2,0,0,2,1,0,0,0,0,0,3,5,3,3,4,3,2,1,4,0,0,0,0,0,0,0
2022-04-04 22:00:00,0,0,0,2,0,0,0,0,1,0,0,0,1,2,0,0,0,0,8,12,14,14,16,14,13,9,6,1,0,0,0,0,0,0
2022-04-04 23:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0
2022-04-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 04:00:00,0,0,0,0,2,6,0,7,0,10,14,13,9,4,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
2022-04-05 05:00:00,0,1,0,0,2,5,7,8,8,9,6,10,11,10,4,8,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2022-04-05 06:00:00,0,0,0,0,1,8,10,7,8,10,13,17,21,23,24,17,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-04-05 07:00:00,0,0,0,0,2,12,14,16,17,21,22,31,42,32,40,29,2,0,4,0,0,3,6,6,2,3,0,2,0,1,0,0,0,0
2022-04-05 08:00:00,0,1,0,2,7,22,23,24,24,20,23,25,29,34,45,35,0,1,4,5,0,0,1,3,0,1,2,3,0,2,1,2,1,0
2022-04-05 09:00:00,1,0,0,1,4,8,11,11,13,15,16,19,21,22,21,17,1,1,3,1,3,2,1,2,0,1,0,5,4,1,0,0,0,0
2022-04-05 10:00:00,0,1,0,1,3,3,4,6,7,8,9,11,10,11,12,5,0,0,1,2,0,3,3,2,0,3,2,2,0,0,1,0,0,0
2022-04-05 11:00:00,0,1,0,2,1,5,7,1,8,0,0,7,6,8,9,9,1,1,3,5,5,7,8,5,3,1,0,2,0,1,1,0,0,0
2022-04-05 12:00:00,0,1,0,3,2,1,2,0,2,3,2,5,6,5,0,2,0,0,2,2,3,5,6,5,3,3,2,1,0,0,2,0,0,0
2022-04-05 13:00:00,0,2,1,2,3,5,0,5,6,0,7,0,7,7,9,9,1,3,4,6,5,0,7,1,6,8,7,1,0,0,1,0,0,0
2022-04-05 14:00:00,0,1,0,3,2,4,3,5,9,3,10,5,7,6,6,5,2,1,3,5,4,6,5,6,3,6,6,2,0,1,0,0,0,0
2022-04-05 15:00:00,0,0,0,4,3,1,0,2,3,3,4,3,0,3,4,4,2,2,3,0,3,4,6,7,4,4,1,3,0,0,1,0,0,0
2022-04-05 16:00:00,0,0,0,3,3,3,0,4,11,11,10,0,8,7,0,5,1,0,3,4,5,4,7,8,5,9,11,2,0,2,5,3,1,0
2022-04-05 17:00:00,0,0,0,3,2,4,6,7,6,5,4,5,5,4,3,2,0,0,10,2,11,15,17,2,15,17,15,3,0,2,1,0,0,0
2022-04-05 18:00:00,1,2,1,4,3,3,0,0,6,7,6,7,9,6,8,6,5,4,34,37,36,34,27,21,20,14,13,3,0,0,1,0,0,0
2022-04-05 19:00:00,0,1,0,1,2,3,2,2,7,8,7,0,8,6,7,4,1,1,22,24,24,23,23,21,18,12,8,2,3,2,1,0,0,0
2022-04-05 20:00:00,0,0,1,0,0,0,0,0,2,0,3,1,3,1,0,3,1,1,5,6,5,7,6,5,2,5,4,1,0,0,0,0,0,0
2022-04-05 21:00:00,0,1,2,2,0,1,0,2,1,0,2,2,2,3,4,3,1,0,4,0,3,0,5,4,4,2,0,0,1,0,0,0,0,0
2022-04-05 22:00:00,0,0,0,0,0,0,0,0,1,3,0,4,5,3,1,2,0,0,3,0,4,0,7,8,0,6,7,0,0,0,0,0,0,0
2022-04-05 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,3,0,3,0,1,0,0,0,0,0,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,0,0,0,0,0,4,6,0,0,8,13,12,9,5,3,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2022-04-06 05:00:00,0,0,0,0,1,3,4,0,2,3,4,5,6,5,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 06:00:00,0,0,0,0,2,6,8,10,13,8,9,10,13,0,12,10,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0
2022-04-06 07:00:00,0,0,0,0,2,11,14,16,17,21,26,38,51,53,54,27,0,1,1,2,3,2,6,8,9,4,2,1,0,0,0,0,0,0
2022-04-06 08:00:00,0,1,0,0,4,16,17,18,19,21,25,30,34,35,55,47,0,0,3,6,0,5,5,3,4,2,1,2,0,1,0,0,0,0
2022-04-06 09:00:00,0,0,0,0,1,4,5,8,10,10,14,21,25,27,27,23,0,1,3,4,3,3,1,0,3,6,4,4,0,2,0,0,0,0
2022-04-06 10:00:00,0,0,0,0,0,3,5,5,5,3,6,6,7,3,2,5,2,2,2,1,0,3,2,4,3,2,1,2,0,1,2,1,0,0
2022-04-06 11:00:00,1,2,0,3,2,3,4,3,9,10,11,13,12,10,11,8,1,1,1,3,4,0,6,2,3,2,0,1,0,0,0,0,0,0
2022-04-06 12:00:00,0,0,0,1,0,3,0,0,6,5,0,0,2,9,8,4,1,0,8,10,0,7,5,7,7,1,3,0,0,0,1,0,0,0
2022-04-06 13:00:00,1,1,0,1,0,5,0,5,4,0,5,6,7,5,6,4,0,0,3,0,4,1,5,4,4,4,0,2,0,1,0,0,0,0
2022-04-06 14:00:00,0,0,1,4,2,4,5,3,6,8,7,0,2,3,3,0,1,1,4,2,3,5,5,4,6,6,4,1,0,0,1,0,0,0
2022-04-06 15:00:00,0,1,0,3,5,3,4,5,10,0,8,6,10,9,7,5,2,1,3,6,5,7,9,10,7,5,4,2,0,0,2,0,0,0
2022-04-06 16:00:00,0,2,1,3,2,3,0,0,3,4,4,3,2,0,5,4,1,0,8,9,3,10,5,4,5,4,3,1,1,3,0,0,0,0
2022-04-06 17:00:00,0,0,0,2,2,3,4,2,7,7,9,6,9,7,6,3,2,0,6,0,7,8,10,12,10,10,8,2,1,0,0,0,0,0
2022-04-06 18:00:00,0,1,0,2,3,4,0,5,6,7,6,8,0,8,5,5,4,3,26,27,26,29,24,19,14,13,11,3,0,2,1,0,0,0
2022-04-06 19:00:00,0,1,0,2,0,2,0,1,1,0,2,3,0,4,5,3,2,1,24,25,24,28,25,24,25,14,11,0,0,0,0,0,0,0
2022-04-06 20:00:00,1,0,0,2,0,1,0,4,5,0,4,0,3,4,3,1,2,0,8,9,10,11,11,9,8,0,7,1,0,0,0,0,0,0
2022-04-06 21:00:00,0,0,1,2,1,1,0,0,1,2,2,1,2,1,0,0,0,0,5,0,0,5,6,5,6,5,4,0,0,0,0,0,0,0
2022-04-06 22:00:00,0,3,0,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,4,5,3,6,5,2,2,0,1,0,0,0,0,0,0
2022-04-06 23:00:00,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,3,4,0,3,2,4,3,0,0,0,0,0,2,0,0,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,0,0,0,0,0,4,5,0,0,8,12,12,10,4,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-04-07 05:00:00,0,0,0,1,0,2,3,4,4,8,0,6,6,6,6,3,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,0,0,0,1,3,7,1,3,4,0,0,5,3,6,0,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2022-04-07 07:00:00,0,1,0,1,5,17,22,15,24,30,31,36,40,43,48,40,2,0,2,0,2,2,4,4,2,1,0,1,2,1,0,1,0,0
2022-04-07 08:00:00,0,0,0,1,3,16,18,20,20,23,29,37,42,43,45,37,1,0,6,3,3,4,4,4,3,2,0,1,1,0,0,0,0,0
2022-04-07 09:00:00,1,0,0,0,1,5,6,7,6,6,9,9,8,8,8,6,0,2,4,3,2,0,3,5,2,3,2,0,0,0,0,0,0,0
2022-04-07 10:00:00,0,0,0,1,2,1,2,0,4,4,4,6,8,9,9,8,4,0,2,4,5,6,5,6,3,5,3,3,2,1,1,0,0,0
2022-04-07 11:00:00,0,0,0,2,0,4,0,3,5,9,10,11,12,11,10,9,1,3,5,4,3,0,3,4,3,2,1,3,0,2,1,0,0,0
2022-04-07 12:00:00,0,1,2,1,0,5,0,6,8,7,10,11,10,9,8,6,0,0,1,0,3,2,2,3,2,2,1,2,2,1,2,0,1,0
2022-04-07 13:00:00,0,0,0,2,3,2,0,3,7,0,9,8,9,6,5,4,1,1,5,4,3,1,5,7,0,7,8,3,1,0,1,0,0,0
2022-04-07 14:00:00,1,0,1,3,0,2,2,2,0,1,0,2,0,4,3,0,1,1,4,1,3,5,6,6,3,4,3,4,0,2,3,0,0,0
2022-04-07 15:00:00,0,1,0,0,3,4,0,1,6,5,4,3,4,2,1,2,0,2,8,9,12,11,7,6,4,2,1,2,0,1,1,0,0,0
2022-04-07 16:00:00,0,1,0,3,3,4,0,4,5,6,0,1,5,8,9,5,2,1,5,6,6,9,7,9,5,9,9,2,1,0,2,1,0,0
2022-04-07 17:00:00,1,0,0,2,4,5,6,7,5,5,6,6,1,7,7,6,0,0,8,10,14,14,15,12,12,11,8,1,2,0,0,0,0,0
2022-04-07 18:00:00,1,0,2,3,2,4,0,0,10,8,7,8,8,7,7,5,2,2,21,24,24,25,23,23,16,13,11,1,0,1,2,1,0,0
2022-04-07 19:00:00,1,0,0,2,4,3,0,0,2,3,4,2,3,4,4,3,1,0,23,24,19,14,11,12,11,9,8,2,1,0,1,0,0,0
2022-04-07 20:00:00,0,0,0,3,2,0,0,1,5,0,0,4,0,3,0,1,0,1,5,6,6,7,6,4,3,4,2,1,0,0,0,0,0,0
2022-04-07 21:00:00,0,0,0,0,1,0,0,0,2,2,2,3,4,3,0,2,0,0,7,9,8,6,7,8,6,7,6,3,0,0,2,0,0,0
2022-04-07 22:00:00,0,0,1,0,0,0,0,1,3,5,0,6,4,0,5,2,1,0,6,7,8,2,9,9,7,6,4,0,0,0,0,0,0,0
2022-04-07 23:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,3,0,1,0,0,0,0,1,0,0,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,0,0,0,0,0,4,0,3,0,6,11,0,9,4,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
2022-04-08 05:00:00,0,0,0,0,1,4,0,0,0,0,3,6,0,2,5,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 06:00:00,0,0,0,0,1,7,14,15,0,8,0,0,8,0,10,9,0,0,1,0,0,0,0,2,0,0,0,0,1,2,1,0,0,0
2022-04-08 07:00:00,0,0,0,1,4,13,7,15,0,17,19,27,39,54,0,16,1,0,5,1,4,4,5,2,4,2,0,2,0,0,0,0,0,0
2022-04-08 08:00:00,2,0,0,0,6,18,8,20,22,9,0,26,25,26,58,46,2,1,3,6,0,5,7,1,6,3,0,4,4,2,0,0,0,0
2022-04-08 09:00:00,0,0,0,0,0,4,6,6,8,6,6,8,9,12,10,7,0,0,3,5,0,0,6,4,4,1,0,2,0,1,0,0,0,0
2022-04-08 10:00:00,0,0,0,0,0,3,5,9,7,5,7,7,6,6,7,6,3,1,0,2,2,2,3,4,3,3,0,3,0,0,0,0,0,0
2022-04-08 11:00:00,0,1,0,1,0,5,5,6,7,6,6,5,5,4,4,3,0,0,3,1,6,6,5,6,4,5,4,4,0,0,2,1,0,0
2022-04-08 12:00:00,0,0,0,0,0,1,2,2,3,0,3,5,7,4,5,6,1,0,3,0,2,7,8,2,0,8,5,3,0,2,2,0,1,0
2022-04-08 13:00:00,0,1,0,2,3,2,5,6,9,0,8,9,4,8,7,5,1,1,2,3,4,5,4,4,3,4,2,1,0,0,4,0,1,0
2022-04-08 14:00:00,0,0,0,4,4,7,0,6,6,6,7,9,6,5,6,2,0,0,0,2,3,7,8,9,9,6,4,1,0,0,0,0,0,0
2022-04-08 15:00:00,0,1,0,3,3,3,4,3,4,5,8,7,0,6,5,4,2,1,2,3,7,8,10,10,11,8,4,4,3,1,0,0,0,0
2022-04-08 16:00:00,1,0,0,1,2,3,0,3,7,8,6,7,5,0,6,3,1,1,7,8,7,8,11,9,7,4,4,2,3,2,3,2,1,0
2022-04-08 17:00:00,0,1,0,2,1,6,7,6,10,9,11,10,11,14,12,5,2,1,13,15,14,15,15,12,13,12,2,3,0,2,1,0,0,0
2022-04-08 18:00:00,1,0,1,4,3,5,7,8,10,9,8,7,7,8,7,6,2,0,18,22,25,21,20,14,13,12,7,5,0,2,2,0,1,0
2022-04-08 19:00:00,0,0,0,1,0,7,0,5,7,0,6,6,7,8,6,4,0,1,19,23,22,21,22,20,15,10,9,2,0,1,0,1,0,0
2022-04-08 20:00:00,0,0,0,1,0,1,0,0,5,5,4,5,1,7,8,5,4,1,19,17,13,9,8,7,6,4,2,0,0,0,0,0,0,0
2022-04-08 21:00:00,0,0,0,2,1,1,0,0,2,0,0,0,0,1,0,1,0,0,7,9,0,11,9,9,7,7,5,2,0,0,3,2,1,0
2022-04-08 22:00:00,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,0,12,12,13,1,11,10,11,8,5,0,0,0,0,0,0,0
2022-04-08 23:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,3,0,1,0,0,0,0,0,0,0,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 04:00:00,0,1,0,0,0,2,0,3,0,4,7,8,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,0,1,0,0,2,4,5,0,6,7,6,0,7,6,5,3,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2022-04-09 06:00:00,0,0,0,0,1,3,3,5,1,0,5,0,0,7,8,7,0,0,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2022-04-09 07:00:00,0,0,0,0,1,4,5,0,7,0,0,6,7,7,8,6,1,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0
2022-04-09 08:00:00,0,1,0,0,3,5,3,4,8,7,9,12,16,12,10,13,1,1,4,0,3,4,4,3,1,2,0,1,0,0,0,0,0,0
2022-04-09 09:00:00,0,0,0,0,3,7,9,12,12,13,14,17,19,17,17,11,3,1,3,5,5,4,6,5,3,2,3,2,0,1,0,0,0,0
2022-04-09 10:00:00,0,0,0,1,6,14,15,16,19,21,20,6,21,19,17,15,0,0,2,0,3,7,6,0,5,3,3,2,2,1,1,0,0,0
2022-04-09 11:00:00,0,0,2,2,3,5,4,6,7,5,3,10,3,8,10,8,0,1,4,2,3,5,6,5,4,3,3,1,0,0,1,0,0,0
2022-04-09 12:00:00,1,3,3,4,3,3,4,6,12,15,21,24,25,7,6,7,1,2,6,7,8,11,11,11,11,9,8,4,0,1,3,1,0,0
2022-04-09 13:00:00,0,1,4,3,1,2,0,4,7,3,0,0,2,24,26,22,1,2,3,5,0,0,7,8,6,7,6,5,0,3,0,0,0,0
2022-04-09 14:00:00,0,0,0,5,4,5,6,5,11,18,22,27,25,22,19,18,2,0,2,9,0,10,10,9,6,5,6,5,0,0,4,0,1,0
2022-04-09 15:00:00,0,0,0,2,1,5,5,5,9,4,7,7,10,11,12,7,0,2,8,9,0,3,5,9,7,8,7,2,0,0,0,0,0,0
2022-04-09 16:00:00,0,2,0,1,4,3,0,0,4,5,7,9,10,6,6,5,0,1,6,1,6,4,5,7,3,19,17,4,0,3,2,0,0,0
2022-04-09 17:00:00,0,0,0,1,2,6,0,7,6,5,8,9,11,1,11,8,0,1,18,24,25,26,21,14,12,7,9,1,0,0,0,2,0,0
2022-04-09 18:00:00,0,2,0,1,2,4,7,8,7,9,8,0,12,11,10,5,1,1,5,9,8,7,8,3,3,11,4,3,1,0,2,0,0,0
2022-04-09 19:00:00,2,1,3,4,0,4,0,0,6,0,8,10,0,9,10,7,3,0,7,6,7,10,8,8,7,3,6,1,0,0,2,1,0,0
2022-04-09 20:00:00,0,0,0,2,0,1,0,0,2,1,3,0,4,1,7,6,3,1,11,11,11,10,8,7,4,4,2,1,0,0,0,0,0,0
2022-04-09 21:00:00,0,0,0,2,0,0,1,2,0,0,0,0,0,2,0,0,0,0,3,0,2,5,5,6,8,5,5,1,0,0,4,0,0,0
2022-04-09 22:00:00,0,1,1,0,0,0,0,0,2,0,3,4,6,8,7,1,1,0,6,8,12,13,13,13,2,9,7,0,0,0,0,0,0,0
2022-04-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,8,0,7,4,1,0,0,0,0,0,0
