Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_DMC첨단산업센터,4_월드컵파크7단지,5_서부면허시험장,6_월드컵파크3단지.난지천공원,7_월드컵공원입구.문화비축기지,8_마포농수산물시장.월드컵공원,9_마포구청,10_청기와빌라,11_망원2동주민센터,12_미원아파트입구,13_동교초등학교,14_망원1동주민센터,15_서서울농협,16_망원정입구,17_성산초등학교,18_성산초등학교입구,19_마포한강푸르지오,20_합정역,21_서울화력발전소입구,22_상수역,23_극동방송,24_홍익대학교,25_삼진제약,26_산울림소극장,27_신촌오거리.현대백화점,28_신촌오거리.2호선신촌역,29_이대역,30_웨딩타운,31_아현역,32_종근당.충정로역,33_한국경제신문사.서소문역사공원,34_서울역버스환승센터,35_남대문시장.회현역,36_명동입구,37_충무로역.매일경제,38_초동,39_을지로4가.베스트웨스턴국도,40_중구청앞.덕수중학교,41_충무로역8번출구.대한극장앞,42_퇴계로3가.한옥마을.한국의집,43_퇴계로2가.명동역,44_남대문시장.회현역,45_숭례문,46_시청앞,47_삼성본관앞,48_염천교,49_한국경제신문사.서소문역사공원,50_충정로역2호선,51_아현역,52_웨딩타운,53_이대역,54_신촌오거리.2호선신촌역,55_신촌오거리.현대백화점,56_산울림소극장,57_삼진제약,58_홍익대학교,59_극동방송,60_상수역,61_서울화력발전소입구,62_합정역,63_홀트아동복지회,64_새서울의원,65_서서울농협,66_망원1동주민센터,67_동교초등학교,68_미원아파트입구,69_망원2동주민센터,70_청기와빌라,71_마포구청.성산자동차검사소,72_월드컵경기장남측.월드컵공원,73_월드컵공원입구.문화비축기지,74_월드컵파크3단지후문,75_월드컵파크3단지.난지천공원,76_서부면허시험장,77_월드컵파크7단지,78_DMC첨단산업센터,79_덕은교.은평차고지앞,80_은평공영차고지(가상)
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,0,1,0,1,0,0,0,0,2,6,8,9,0,14,15,16,0,0,13,11,13,0,12,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,0,0,1,2,2,0,0,1,3,3,3,5,6,8,9,5,10,7,6,6,7,9,10,0,0,4,6,5,6,3,3,5,3,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,1,1,2,2,4,0,0,3,1,1,2,5,6,5,6,5,3,2,3,2,0,0,1,0,2,3,4,6,4,5,4,8,0,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,2,1,4,3,0,4,2,3,1,0,0,0,2,1,1,0,0
2022-03-19 07:00:00,1,1,4,4,4,5,4,3,5,3,5,4,5,6,8,6,5,6,5,5,5,4,5,5,4,6,5,4,5,5,6,7,6,5,3,2,0,0,2,0,2,0,3,2,1,0,2,1,1,0,1,0,2,0,3,2,2,0,1,1,0,1,2,2,3,3,4,0,1,2,2,1,0,0,0,1,2,1,0,0
2022-03-19 08:00:00,1,1,4,5,6,5,2,4,5,3,6,7,7,10,11,15,7,12,9,8,8,8,8,7,5,5,5,5,5,5,5,8,8,7,2,1,1,1,0,0,2,1,1,2,1,1,2,0,3,1,4,0,4,3,6,3,5,0,4,6,5,3,8,8,7,3,5,4,5,5,5,4,5,0,3,4,2,1,0,0
2022-03-19 09:00:00,0,2,3,4,5,6,5,6,8,6,7,9,12,10,10,13,14,15,13,13,14,13,13,13,12,16,15,16,15,4,16,15,14,8,5,3,2,2,1,0,2,1,0,3,5,8,3,4,2,5,7,0,6,9,10,9,8,5,6,5,3,2,5,7,4,7,6,7,8,10,6,6,5,4,2,4,2,3,2,0
2022-03-19 10:00:00,0,1,6,8,4,0,0,2,6,3,6,7,11,13,16,19,15,18,14,19,14,13,13,6,14,14,13,14,13,12,17,18,17,13,5,2,1,0,0,0,1,0,2,3,2,3,4,3,4,5,4,5,6,6,7,5,5,4,4,5,5,7,15,12,10,11,5,5,6,1,4,2,0,2,1,0,2,0,0,0
2022-03-19 11:00:00,1,3,2,3,5,2,3,6,10,9,9,6,11,8,14,15,13,15,15,21,18,14,15,12,13,14,14,13,14,14,18,19,17,17,6,4,0,3,2,2,3,0,3,4,4,4,12,13,12,11,13,14,16,18,9,16,14,12,10,11,12,12,25,24,20,10,10,12,12,12,7,4,1,2,1,2,0,0,0,0
2022-03-19 12:00:00,3,3,5,5,6,7,7,10,13,11,12,13,14,20,20,20,19,18,16,17,17,17,17,19,18,21,20,15,16,17,16,16,15,15,7,4,2,2,1,2,4,6,8,9,10,1,16,14,16,15,18,19,18,17,17,16,19,20,16,15,17,15,22,19,16,11,11,8,9,7,9,6,0,8,7,4,7,1,0,0
2022-03-19 13:00:00,1,4,6,5,6,5,0,8,9,10,10,11,13,15,19,13,14,16,17,15,17,18,19,17,17,15,19,21,20,19,16,18,15,12,9,10,7,5,4,4,2,0,6,14,0,12,20,22,10,11,27,27,24,16,25,25,24,11,21,13,14,16,21,19,22,15,17,15,18,15,13,9,6,2,0,4,2,1,1,0
2022-03-19 14:00:00,2,5,6,7,9,6,6,10,15,14,16,17,16,16,16,19,19,19,20,19,20,23,23,19,19,18,16,16,17,19,22,24,26,17,7,4,3,0,2,1,2,2,5,7,0,5,11,12,0,12,11,13,17,17,18,19,20,11,13,17,17,17,25,27,17,12,11,9,12,9,9,8,3,3,6,2,3,5,0,0
2022-03-19 15:00:00,2,2,4,5,4,6,6,9,13,12,15,14,16,20,20,23,21,21,20,20,22,25,19,20,21,18,17,16,16,15,17,18,18,17,13,4,2,2,2,1,3,5,4,6,6,5,10,6,10,12,14,12,22,14,21,23,20,19,15,17,20,18,23,23,15,12,15,14,13,12,7,8,0,0,1,3,6,1,0,0
2022-03-19 16:00:00,4,3,6,5,6,0,7,8,11,7,13,16,17,24,26,22,21,26,28,24,22,23,21,21,23,24,21,20,17,17,17,11,19,10,6,2,2,0,2,4,1,1,6,14,11,11,16,5,17,15,21,22,24,24,27,30,30,22,22,24,26,24,29,15,18,10,12,10,9,4,8,6,4,3,3,1,3,0,1,0
2022-03-19 17:00:00,1,2,4,5,3,0,0,5,9,10,11,12,10,15,19,21,23,23,19,21,24,26,24,32,29,21,21,19,19,18,17,19,16,10,6,7,5,0,1,2,1,4,6,9,12,8,12,13,19,20,20,19,19,21,26,30,26,28,30,26,25,25,37,31,23,15,20,13,16,14,11,10,9,8,0,5,7,2,0,0
2022-03-19 18:00:00,3,4,5,4,3,1,0,8,10,10,9,9,10,15,18,20,21,20,22,17,21,20,18,19,16,17,16,15,20,12,19,20,14,8,7,7,3,2,3,1,2,3,6,10,9,6,12,14,16,18,19,20,34,35,33,28,28,19,25,24,20,24,32,23,19,15,11,10,8,9,12,9,5,8,5,7,4,2,0,0
2022-03-19 19:00:00,1,2,0,3,2,5,1,9,13,11,3,5,14,14,13,15,0,15,17,13,15,14,12,13,11,14,14,12,10,11,11,9,8,5,2,2,3,2,1,2,0,3,6,6,11,12,19,0,19,14,19,17,19,20,21,19,20,21,19,20,17,16,20,18,18,15,19,10,17,15,16,13,2,0,0,11,6,3,0,0
2022-03-19 20:00:00,0,0,0,2,1,0,0,4,5,9,12,13,21,21,26,24,25,22,18,14,13,14,14,23,21,22,17,18,16,15,6,9,12,5,4,2,2,0,1,0,1,3,6,7,5,0,8,0,6,6,5,0,5,8,11,14,15,15,13,13,11,11,15,16,15,15,11,8,11,10,6,4,0,0,0,2,3,2,1,0
2022-03-19 21:00:00,0,1,2,0,0,0,0,1,2,6,6,0,6,9,12,13,0,11,13,12,9,10,8,13,15,16,17,17,17,14,14,11,9,5,1,7,6,2,0,0,3,4,7,6,0,3,0,2,2,7,10,8,10,9,11,14,15,12,13,9,9,15,18,16,15,12,11,6,7,4,4,7,1,0,0,5,1,1,0,0
2022-03-19 22:00:00,0,3,0,2,2,0,0,1,3,2,2,4,2,4,12,13,6,5,11,8,14,18,23,35,31,32,27,27,28,27,25,10,17,5,3,2,1,0,0,1,2,0,3,3,0,2,4,2,5,3,4,0,6,5,8,6,6,7,14,14,16,18,25,19,18,10,10,9,8,0,5,3,0,1,2,4,2,0,0,0
2022-03-19 23:00:00,0,1,0,2,0,2,0,3,1,3,0,0,2,4,3,4,5,4,7,4,8,12,39,59,60,61,54,50,45,42,33,43,40,6,3,3,0,1,1,0,2,3,5,6,0,2,3,5,4,5,4,5,6,8,10,11,3,10,13,15,21,32,37,33,27,25,20,16,11,7,4,0,0,0,1,1,3,1,1,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,3,0,4,5,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,0,0,0,1,1,2,0,0,1,2,2,3,5,8,3,9,1,3,0,6,5,6,5,0,1,5,4,0,5,4,3,2,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 06:00:00,1,0,1,2,0,0,0,1,2,0,1,2,2,3,4,0,0,2,1,1,2,0,3,0,0,4,5,0,0,2,4,5,6,4,1,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,2,0,0,0,2,2,1,1,2,1,0,2,1,0,3,0,2,0,1,0,0,0,1,0,0,0
2022-03-20 07:00:00,1,0,1,0,0,1,0,0,0,2,1,3,2,3,5,6,0,5,5,4,3,1,3,4,2,5,6,2,2,7,8,3,1,4,2,2,1,0,0,0,0,0,0,2,0,0,3,0,1,0,1,1,0,0,2,3,4,3,2,0,4,2,4,3,4,3,4,0,0,0,2,0,1,0,1,0,2,1,0,0
2022-03-20 08:00:00,0,0,0,2,3,0,4,4,2,3,4,5,5,7,9,13,16,13,12,12,5,6,15,13,13,13,4,5,2,4,6,5,5,4,3,1,0,0,0,1,1,0,3,0,0,0,3,0,1,2,4,5,4,5,6,2,3,2,2,0,4,0,1,6,8,7,6,1,6,5,3,2,2,0,1,0,1,0,0,0
2022-03-20 09:00:00,0,1,3,5,2,3,0,3,6,7,7,10,11,13,14,11,12,10,10,6,7,9,6,5,4,3,12,8,10,10,11,11,10,7,4,1,0,0,1,1,0,0,0,2,2,1,5,0,0,6,8,0,9,5,6,7,4,3,5,4,3,2,8,7,6,3,3,2,4,3,2,2,0,1,0,2,1,0,0,0
2022-03-20 10:00:00,0,3,6,7,4,6,0,8,10,2,8,7,10,12,17,20,17,20,11,14,12,10,12,11,13,13,12,11,10,9,12,13,12,7,5,2,1,2,0,1,3,3,2,3,3,0,7,9,8,10,5,5,5,11,15,3,16,0,13,7,15,12,11,11,10,9,8,0,2,3,5,4,2,0,1,2,1,0,0,0
2022-03-20 11:00:00,1,6,4,5,1,0,4,5,8,6,9,11,18,22,23,23,26,23,20,12,15,9,12,13,14,13,13,12,12,7,10,11,10,9,4,4,3,1,0,2,1,2,3,3,3,4,7,8,8,9,11,11,14,15,16,16,17,16,15,14,15,17,20,10,17,8,5,0,4,8,7,3,0,0,0,3,0,1,0,0
2022-03-20 12:00:00,1,2,4,0,5,6,4,6,11,10,12,15,18,20,21,20,8,20,19,20,15,15,15,14,15,17,22,23,21,23,22,25,14,17,6,7,6,3,2,4,5,2,9,6,7,7,9,10,4,12,13,14,19,16,20,20,21,20,19,16,19,16,11,10,9,9,8,9,9,6,7,4,4,3,2,3,3,1,0,0
2022-03-20 13:00:00,0,2,3,3,4,6,0,9,8,9,12,15,16,18,23,26,0,22,24,26,28,26,29,34,35,34,33,28,27,25,28,29,28,10,12,9,2,0,0,2,2,0,8,10,12,9,15,8,9,20,22,15,18,16,18,17,15,13,12,12,11,13,22,21,17,9,10,11,12,12,8,6,5,4,2,3,1,0,0,0
2022-03-20 14:00:00,1,2,5,2,5,3,4,9,6,5,10,9,10,13,13,15,13,15,12,13,14,17,18,20,20,22,19,21,29,25,26,19,26,14,5,5,2,4,1,2,4,5,7,8,9,8,10,11,10,14,19,15,16,17,26,29,31,27,23,24,26,25,28,21,18,19,20,15,7,8,4,7,4,3,4,3,5,3,0,0
2022-03-20 15:00:00,2,0,2,3,6,7,13,18,21,22,18,20,13,25,29,30,33,17,34,20,20,25,28,26,26,29,23,20,20,17,19,18,18,16,8,3,0,1,1,0,3,2,9,12,11,0,15,15,15,16,17,11,20,17,22,20,21,21,18,16,17,17,21,18,18,19,20,19,12,17,13,10,6,4,5,9,2,3,1,0
2022-03-20 16:00:00,0,0,2,2,7,5,3,12,21,15,25,19,25,28,32,36,38,34,31,32,35,34,36,35,27,23,22,26,25,22,20,18,16,10,6,2,2,0,2,1,3,3,7,9,12,7,10,12,11,11,16,18,20,20,21,20,21,18,16,11,14,17,23,22,21,20,12,5,6,10,8,7,5,0,3,1,0,1,0,0
2022-03-20 17:00:00,1,1,2,2,0,2,1,4,10,8,7,11,9,14,22,28,0,26,23,23,21,21,21,22,20,18,20,22,20,22,22,22,23,11,6,3,2,1,1,0,0,5,10,12,11,0,17,16,16,20,19,15,19,22,26,31,30,22,20,19,22,19,24,20,22,17,14,13,13,12,11,12,0,6,11,10,8,6,2,0
2022-03-20 18:00:00,2,3,5,10,11,14,15,9,16,13,18,19,20,20,23,25,28,29,23,27,25,26,25,21,21,24,20,18,17,11,20,20,18,7,6,4,3,0,1,0,3,6,9,5,2,9,12,7,13,11,14,6,13,18,22,26,28,28,26,24,26,31,32,31,23,18,18,16,14,12,3,14,13,3,14,11,3,9,2,0
2022-03-20 19:00:00,0,2,0,0,2,2,0,5,7,6,6,7,9,16,18,24,23,22,19,16,16,13,19,24,30,28,23,18,17,18,15,9,14,3,0,2,0,0,3,0,5,2,7,7,8,7,10,9,0,11,14,16,13,18,23,24,15,20,16,16,17,19,25,19,18,17,14,10,13,6,5,5,4,3,3,2,2,1,0,0
2022-03-20 20:00:00,0,1,1,2,1,1,0,4,5,4,7,7,6,15,16,15,18,14,15,14,15,18,21,21,21,17,19,18,17,14,14,11,12,8,5,3,1,1,0,0,2,3,5,3,0,0,4,0,5,4,6,5,7,9,13,15,11,15,13,12,8,12,19,20,15,10,10,9,9,7,5,8,5,7,4,4,2,1,0,0
2022-03-20 21:00:00,0,1,0,0,0,0,0,3,3,1,4,5,6,9,12,12,11,13,9,12,12,16,19,24,22,21,18,16,11,9,8,8,7,3,0,2,1,0,0,1,3,1,4,6,5,3,7,0,0,6,5,5,5,6,9,0,11,10,10,9,13,16,20,18,12,10,9,3,7,8,2,7,2,0,0,5,2,2,1,0
2022-03-20 22:00:00,1,2,0,0,0,0,0,0,3,0,1,4,6,9,8,6,7,8,10,9,8,8,15,17,19,17,19,17,19,18,17,15,14,3,1,2,1,0,0,1,3,0,3,6,0,6,7,8,1,5,4,6,4,5,8,8,5,1,7,8,14,11,15,12,12,9,6,4,5,6,3,4,3,2,0,1,5,2,1,0
2022-03-20 23:00:00,1,0,0,0,0,0,0,0,1,2,3,0,5,0,4,7,0,0,5,3,6,8,18,27,23,28,22,17,14,14,10,13,12,10,0,3,1,0,0,0,1,0,4,2,7,5,0,3,5,2,0,3,4,4,6,8,7,8,11,9,10,11,20,15,13,10,8,9,7,5,4,2,0,0,3,2,0,1,0,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,0,0,1,2,4,0,0,0,5,9,16,19,24,30,34,36,34,32,30,29,31,0,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,1,1,2,1,3,0,2,0,3,5,4,1,5,7,10,8,14,9,13,6,3,11,5,4,3,24,18,17,21,20,20,18,18,14,12,9,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 06:00:00,0,2,3,2,1,0,2,1,2,4,13,15,17,20,20,12,12,10,10,7,8,6,2,0,8,11,10,9,11,10,7,9,7,8,5,2,1,0,0,1,0,0,0,1,0,0,1,0,2,2,1,3,2,2,2,3,2,1,4,2,0,1,3,1,2,2,1,0,3,3,4,2,0,1,0,1,2,1,0,0
2022-03-21 07:00:00,2,4,5,2,5,7,0,6,8,8,10,14,24,33,42,45,46,26,22,20,19,19,18,9,10,22,23,23,23,30,32,33,26,20,10,6,1,0,0,1,2,0,1,0,0,2,3,1,1,1,4,0,3,5,6,6,7,6,4,4,5,3,5,4,5,9,14,11,19,18,15,14,13,14,13,5,5,1,1,0
2022-03-21 08:00:00,1,4,7,8,7,9,6,12,14,7,20,20,19,28,30,37,38,39,21,16,14,17,18,18,20,25,24,22,23,25,29,29,27,21,13,12,5,3,1,1,4,3,3,3,5,2,4,5,6,5,5,7,8,9,10,13,11,5,11,13,13,11,15,21,23,27,25,23,29,30,30,29,31,30,21,13,13,1,0,0
2022-03-21 09:00:00,1,2,3,5,6,4,2,3,7,6,7,10,11,13,17,19,19,18,14,16,14,15,16,13,10,11,12,13,12,15,17,17,10,12,6,3,2,2,1,1,2,0,1,3,1,0,7,3,3,3,7,5,9,9,12,15,11,7,7,5,6,5,10,9,8,8,11,7,11,10,9,10,14,11,10,7,7,3,0,0
2022-03-21 10:00:00,0,2,6,7,10,1,9,8,9,6,10,9,11,9,11,14,11,13,12,11,8,9,9,7,8,8,10,9,10,11,15,14,15,13,8,4,2,0,0,1,2,0,2,3,2,3,4,4,1,3,5,3,5,6,8,4,5,6,2,6,5,4,8,9,8,8,6,7,7,6,7,2,8,0,6,4,2,0,0,0
2022-03-21 11:00:00,2,5,6,5,5,6,3,4,5,6,8,9,10,14,18,14,13,17,19,19,16,15,16,11,11,12,17,16,18,17,9,9,10,8,5,2,1,3,2,1,0,2,1,4,1,5,8,9,9,11,6,7,9,10,14,16,11,11,10,11,12,11,10,10,8,8,8,9,7,6,4,4,2,2,1,4,3,2,0,0
2022-03-21 12:00:00,1,3,4,2,6,0,5,7,10,11,7,13,9,12,13,10,17,16,15,14,12,11,12,11,12,11,20,18,17,16,16,21,23,12,5,4,1,0,2,2,3,1,4,6,6,7,9,11,13,13,13,15,15,17,20,12,18,15,14,8,9,10,12,11,9,10,8,4,3,6,6,7,0,1,6,3,2,0,0,0
2022-03-21 13:00:00,3,2,5,3,9,0,8,9,10,10,15,15,17,21,19,13,20,17,17,18,18,26,24,25,24,24,23,23,19,18,20,19,19,12,6,4,3,2,1,1,3,2,3,5,5,2,11,9,7,9,10,11,8,12,14,13,14,11,11,8,10,9,13,11,10,8,9,7,8,5,6,7,3,6,2,7,4,1,0,0
2022-03-21 14:00:00,0,2,6,7,8,2,6,6,7,6,5,7,9,15,13,14,15,11,15,14,13,10,11,9,11,15,22,22,17,9,8,12,11,8,4,4,3,0,2,2,1,3,1,8,4,8,9,10,5,9,12,12,5,13,15,16,7,13,13,13,10,13,17,15,14,10,9,8,9,8,6,7,6,6,4,5,4,2,1,0
2022-03-21 15:00:00,0,3,3,7,10,11,10,11,16,15,13,11,10,10,12,15,9,16,13,13,12,12,11,13,13,15,14,17,18,18,19,13,19,12,9,4,6,5,3,2,2,6,9,12,5,9,12,9,14,6,13,14,19,12,18,17,15,11,10,10,11,20,23,18,13,8,9,10,10,11,9,7,4,6,4,4,4,2,1,0
2022-03-21 16:00:00,0,0,2,3,6,7,8,9,11,10,11,10,14,17,17,17,14,18,12,13,15,15,19,20,18,19,18,15,17,16,17,16,17,5,3,6,5,4,1,2,0,2,7,14,11,15,16,17,16,15,19,20,20,23,25,22,20,16,15,17,18,17,23,20,16,12,11,9,9,8,6,4,4,3,3,3,4,2,0,0
2022-03-21 17:00:00,1,2,3,5,7,8,5,10,12,12,14,14,17,15,19,18,12,18,17,14,14,17,25,23,22,24,17,15,16,16,15,10,16,7,5,4,4,3,5,6,7,9,10,12,12,10,14,17,12,17,16,17,15,20,16,15,14,12,17,15,16,20,26,27,27,24,17,14,15,14,12,11,10,4,7,5,5,2,1,0
2022-03-21 18:00:00,1,3,15,14,8,17,15,16,22,17,19,15,17,18,19,14,15,17,13,11,11,10,11,15,23,22,21,19,16,14,15,15,32,6,8,6,4,2,4,5,4,7,7,10,7,5,15,23,28,25,27,16,27,29,37,41,38,32,31,31,26,35,42,38,30,22,22,19,15,9,15,11,6,9,1,7,5,2,0,0
2022-03-21 19:00:00,2,1,5,4,3,4,0,7,7,14,14,17,14,16,15,15,14,13,12,9,10,6,12,15,15,18,18,17,17,16,15,18,20,4,3,4,4,1,2,2,2,5,6,6,8,8,8,9,10,10,12,12,14,15,17,17,17,15,11,14,16,18,26,22,21,20,11,9,9,8,11,12,11,10,9,7,9,8,4,0
2022-03-21 20:00:00,0,1,1,3,1,2,0,3,4,5,6,5,7,9,9,9,9,11,10,11,11,9,12,14,15,15,21,20,21,0,11,6,6,3,2,1,0,0,1,2,2,2,4,7,7,6,8,9,9,8,7,8,9,7,11,13,12,13,14,18,19,16,18,16,13,12,10,4,8,8,7,8,7,6,0,3,4,2,0,0
2022-03-21 21:00:00,1,2,2,3,0,3,0,4,5,5,3,0,6,7,7,4,3,0,4,5,9,8,10,12,12,14,12,8,11,16,15,12,11,3,2,2,1,1,0,2,4,5,6,8,7,4,9,11,10,11,8,7,10,11,11,9,12,8,9,11,13,16,20,18,17,13,9,9,7,8,6,5,0,0,2,4,5,2,0,0
2022-03-21 22:00:00,1,2,1,2,0,0,0,2,5,3,5,6,5,5,6,5,4,6,6,5,6,8,9,11,13,14,16,17,15,14,13,13,7,6,6,3,0,0,0,0,2,3,3,6,3,1,4,2,3,3,4,0,4,5,6,7,7,8,9,11,14,13,19,14,12,10,10,8,6,7,8,10,8,6,7,5,5,3,0,0
2022-03-21 23:00:00,0,1,3,0,0,0,0,0,5,2,4,0,5,4,5,2,1,0,3,5,7,7,12,15,20,22,20,19,18,17,16,4,5,6,2,0,1,0,1,0,3,5,10,11,10,6,10,6,8,8,7,6,8,8,8,13,7,8,13,7,16,12,15,13,9,7,4,2,4,5,6,0,0,0,5,4,3,1,0,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,0,1,1,2,5,4,0,0,5,11,15,17,23,32,37,38,37,35,30,26,28,0,0,27,26,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,1,1,1,2,3,5,0,1,3,3,3,4,7,11,12,13,14,7,13,12,10,14,4,13,12,5,15,13,14,16,17,16,16,10,8,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
