Unnamed: 0,1_진관공영차고지,2_동산동능모퉁이.한국지역난방공사,3_은평뉴타운10단지,4_구파발역입구,5_구파발(가상),6_구파발역2번출구,7_롯데캐슬823동앞,8_진관중고교.약수사앞,9_아이파크714동앞,10_아이파크701동앞,11_푸르지오604동앞,12_푸르지오614동앞,13_삼천리골입구56사단북한산부대,14_입곡삼거리,15_하나고.삼천사.진관사입구,16_제각말5단지.은평뉴타운도서관,17_신도중학교,18_폭포동.은평노인종합복지관,19_은평경찰서,20_연신초등학교,21_불광지구대,22_새장골유래비,23_연서시장,24_연신내역,25_동명여고,26_불광역3.6호선,27_양광교회앞,28_불광역.불광1동주민센터,29_독박골.북한산래미안APT앞,30_구기터널입구,31_구기터널.삼성출판박물관,32_구기동,33_국민은행세검정지점,34_화정박물관,35_서울예술고등학교.평창동주민센터,36_예능교회,37_벽산평창힐스아파트,38_롯데아파트,39_평창동삼성아파트,40_국민대앞,41_청덕초등학교,42_북악중학교,43_봉국사,44_정릉2동주민센터,45_숭덕초교,46_정릉길음시장,47_돈암동삼성아파트입구,48_돈암1동주민센터,49_종암사거리,50_종암경찰서,51_종암동주민센터,52_숭례초교,53_고대앞,54_우신향병원,55_종암초등학교앞,56_용두시장앞,57_용두동한국의류시험연구원,58_신설동역,59_신설동역1번출구,60_대광고등학교앞,61_안암오거리,62_우신향병원,63_고려대학교앞,64_숭례초등학교,65_종암동주민센터,66_종암경찰서,67_돈암1동주민센터,68_길음역,69_길음뉴타운10단지.라온유아파트,70_숭덕초교,71_정릉2동주민센터,72_봉국사,73_고려대사범대학부속고등학교,74_청덕초교,75_국민대학교앞,76_롯데아파트,77_일성아파트,78_평창동주민센터,79_평창파출소,80_갑을씨티텔앞,81_국민은행세검정지점,82_구기동,83_구기터널.삼성출판박물관,84_구기터널입구,85_독박골.북한산래미안APT,86_불광역.불광1동주민센터,87_불광역1번출구,88_불광역3.6호선,89_동명여고,90_연신내역,91_연서시장,92_종로약국,93_불광지구대,94_북한산대창센시티아파트,95_은평경찰서,96_폭포동,97_은평노인종합복지관.신도중학교,98_기자촌11단지앞,99_제각말5단지.은평뉴타운도서관,100_하나고.삼천사.진관사입구,101_삼천리골입구56사단북한산부대,102_푸르지오621동앞,103_아이파크708동앞,104_진관중고교.약수사앞,105_래미안909동앞,106_구파발역.롯데몰,107_구파발역입구,108_은평뉴타운10단지,109_진관공영차고지,50_종암사거리입구,66_종암사거리입구
2022-03-07 09:00:00,0,1,0,1,0,5,6,8,8,8,7,8,9,3,12,17,18,24,23,27,32,23,11,13,14,14,17,25,26,25,25,27,29,26,24,23,20,23,22,15,14,15,10,14,14,15,17,16,15,13.0,13,11,10,8,6,4,3,3,4,5,4,4,7,7,9,12.0,10,17,14,18,23,21,23,23,20,18,18,18,22,19,23,24,25,0,27,19,18,14,11,7,8,9,10,11,8,10,15,14,11,11,9,16,20,19,17,2,0,0,0,,
2022-03-07 10:00:00,0,0,1,0,0,4,6,6,7,6,6,7,7,8,10,12,14,16,17,22,23,20,19,16,15,14,12,20,20,19,19,16,17,14,14,13,21,22,14,21,22,22,20,15,16,14,12,10,9,9.0,10,12,11,8,4,3,1,2,3,6,5,7,6,5,7,11.0,10,14,13,15,19,18,17,16,11,12,11,13,12,10,11,10,11,9,12,10,11,10,5,3,8,8,6,7,6,9,8,7,5,3,5,9,17,22,18,3,1,0,0,,
2022-03-07 11:00:00,0,1,2,3,0,19,19,18,17,16,14,13,5,9,6,10,8,11,11,14,15,14,10,15,14,15,17,25,21,20,23,22,23,10,22,7,13,23,24,19,20,22,21,19,20,19,10,2,8,7.0,7,7,5,5,5,6,5,2,4,6,6,9,11,12,13,14.0,12,19,19,20,19,13,14,13,14,16,17,20,15,19,18,18,18,8,20,18,15,11,14,13,15,14,15,9,9,15,6,13,10,2,4,9,11,11,9,2,1,0,0,,
2022-03-07 12:00:00,1,0,0,0,0,8,6,7,6,5,5,6,0,1,7,11,12,12,10,16,18,17,21,15,10,7,11,17,16,13,14,17,18,16,15,15,14,15,14,17,13,20,18,16,14,17,17,17,14,9.0,9,7,8,3,4,7,4,4,5,5,4,4,6,6,9,10.0,11,16,17,18,21,22,24,21,13,12,14,13,15,14,14,15,15,13,14,13,11,13,12,9,22,22,20,22,26,3,24,22,15,14,9,11,17,22,22,1,0,0,0,,
2022-03-07 13:00:00,0,0,1,0,0,12,12,11,10,5,7,9,8,5,9,12,13,13,12,14,14,12,13,14,15,15,16,19,20,10,22,22,22,21,15,14,12,12,14,14,15,18,13,20,14,15,15,14,11,10.0,9,9,7,6,5,4,3,2,5,5,7,8,11,9,6,7.0,6,19,15,15,18,7,17,18,16,16,11,17,19,12,18,20,21,9,20,14,14,13,9,6,14,15,12,10,10,10,9,7,6,6,6,11,13,13,11,1,0,0,0,,
2022-03-07 14:00:00,0,0,1,0,0,6,7,7,5,8,4,7,5,7,11,12,14,16,17,17,15,15,14,19,20,21,13,17,16,13,17,16,16,14,14,13,15,16,17,22,26,28,27,25,19,15,13,14,11,7.0,7,7,7,6,4,2,2,3,2,3,4,6,8,8,14,16.0,12,18,17,17,19,18,16,16,15,14,12,17,14,18,17,18,20,0,23,20,16,11,10,8,14,15,15,13,17,15,14,9,8,10,8,12,13,15,11,2,1,0,0,,
2022-03-07 15:00:00,0,1,1,1,0,9,10,9,7,6,6,5,3,6,12,17,18,17,15,14,15,13,11,16,15,16,25,35,38,16,35,35,33,32,31,29,28,27,22,27,18,30,30,27,25,18,13,14,11,10.0,8,7,5,3,3,4,4,4,6,6,7,8,8,17,21,20.0,13,16,14,15,18,17,17,16,21,14,10,22,24,26,23,24,27,21,27,21,18,15,12,9,21,20,21,17,16,15,16,9,6,4,6,8,9,10,8,3,2,3,0,,
2022-03-07 16:00:00,2,0,1,0,0,16,17,19,16,16,17,19,18,29,32,34,35,33,33,30,26,22,15,12,11,12,16,26,23,16,24,26,26,21,21,22,20,20,19,22,23,33,30,28,28,25,14,13,11,8.0,7,8,7,6,5,4,6,6,8,2,7,8,18,20,14,15.0,11,16,17,18,18,17,18,18,22,26,28,29,31,31,29,31,32,0,25,21,22,18,16,12,23,23,27,28,25,15,21,14,11,10,9,8,10,17,15,1,0,0,0,,
2022-03-07 17:00:00,1,2,1,2,1,16,14,13,10,7,6,7,7,1,15,16,15,18,13,19,19,16,14,18,21,22,20,24,25,23,24,23,25,21,20,21,16,20,19,41,43,48,50,46,39,38,21,26,22,20.0,13,13,8,6,6,6,7,6,7,8,9,10,13,15,17,17.0,15,18,17,21,24,23,24,26,39,40,41,43,47,48,47,49,32,31,46,30,26,24,20,13,26,29,23,18,19,14,13,12,10,13,12,14,12,10,7,2,0,0,0,,
2022-03-07 18:00:00,0,1,1,2,0,27,27,25,20,14,11,7,5,10,16,19,19,21,23,21,21,19,16,18,16,16,22,31,31,29,30,37,32,26,22,21,20,20,17,24,33,36,21,33,28,26,26,26,19,17.0,16,12,11,7,7,5,7,6,9,8,10,12,16,20,20,25.0,22,49,49,46,40,34,27,26,30,31,32,34,35,37,35,37,38,33,34,19,17,17,16,31,54,54,48,34,32,26,20,12,8,6,8,7,11,10,7,4,2,3,0,,
2022-03-07 19:00:00,0,0,0,0,0,37,34,31,21,13,9,7,10,9,17,15,14,13,13,10,4,9,9,13,14,13,15,24,22,20,19,20,19,18,21,22,22,16,23,24,23,20,22,17,15,13,11,10,11,7.0,6,6,5,3,3,3,4,6,11,10,11,12,13,13,14,14.0,12,26,22,22,22,21,13,17,21,23,23,25,25,26,24,27,27,26,25,15,15,13,11,17,36,37,36,31,33,30,26,19,11,9,8,4,7,5,6,2,1,0,0,,
2022-03-07 20:00:00,0,2,0,0,0,20,18,16,9,8,5,4,4,4,9,10,11,6,9,8,11,10,9,11,7,13,10,18,19,9,10,22,22,10,20,18,5,14,7,15,14,13,12,14,11,11,9,5,6,5.0,3,3,3,0,5,2,5,2,4,3,4,7,9,12,12,16.0,15,19,16,15,16,15,14,14,16,15,15,14,15,0,16,15,14,0,14,10,8,7,5,11,20,18,20,19,18,16,13,11,7,3,5,5,4,3,4,2,1,0,0,,
2022-03-07 21:00:00,0,0,1,1,0,18,12,16,10,7,4,5,1,7,5,2,0,2,4,5,6,6,5,9,10,10,14,22,23,21,19,17,17,16,20,18,7,17,17,22,23,22,21,19,16,14,10,11,10,8.0,7,3,3,2,4,2,3,6,6,2,5,7,9,9,8,10.0,9,18,16,15,13,14,12,11,12,10,11,14,13,12,15,13,14,13,14,10,7,6,5,11,24,21,20,17,18,10,17,14,7,5,4,5,2,3,0,1,0,0,0,,
2022-03-07 22:00:00,0,0,0,1,0,9,11,10,7,5,2,3,3,5,1,4,0,3,2,5,4,5,4,9,10,10,11,16,17,1,16,14,13,12,14,15,10,10,17,11,14,15,7,13,11,12,16,20,20,15.0,14,11,10,8,6,5,3,5,6,6,9,9,12,10,10,6.0,11,17,15,15,16,12,12,10,12,12,11,15,13,0,14,13,14,0,15,13,11,7,6,15,23,21,20,18,19,16,13,9,9,7,3,2,2,2,2,1,0,0,0,,
2022-03-07 23:00:00,0,0,0,0,0,7,5,0,3,2,0,2,1,0,0,1,0,0,0,0,1,0,1,2,3,0,6,12,11,6,5,7,1,7,1,6,6,3,0,5,4,7,3,8,6,6,9,5,5,3.0,5,4,4,0,3,2,2,5,6,5,6,5,7,6,7,9.0,4,11,10,10,10,9,6,8,10,9,9,9,10,10,8,7,8,4,5,7,5,6,2,6,11,9,9,8,5,3,7,5,3,0,2,3,2,1,3,1,0,0,0,,
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 04:00:00,0,0,1,1,0,2,3,1,1,0,0,1,2,0,0,1,1,0,0,2,2,4,4,8,9,10,11,15,0,14,0,6,13,0,0,0,0,0,11,9,10,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 05:00:00,0,0,0,0,0,1,0,0,1,1,2,1,0,2,0,3,1,4,5,8,10,6,3,5,6,3,7,9,6,0,4,7,7,8,6,6,10,9,0,8,9,10,9,10,11,12,11,5,9,8.0,11,11,8,7,4,3,5,7,7,3,5,6,8,6,7,9.0,8,7,10,12,13,8,7,6,14,13,14,12,13,14,13,14,13,0,12,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 06:00:00,0,0,0,0,0,2,0,1,2,5,5,6,0,5,0,17,20,22,23,29,25,20,7,6,9,9,12,14,14,13,14,14,15,15,12,12,6,13,12,11,11,10,10,11,10,7,6,3,4,6.0,8,5,3,4,3,2,2,1,1,2,1,3,5,4,6,7.0,9,10,12,13,17,18,19,19,17,18,18,17,19,12,22,24,24,7,16,9,7,6,5,3,8,5,6,7,9,4,3,2,8,2,1,11,19,22,18,2,0,0,0,,
2022-03-08 07:00:00,0,0,1,0,0,9,5,6,7,8,7,9,7,6,7,18,26,28,30,41,35,26,7,11,12,13,14,21,23,22,22,22,21,19,17,16,17,17,18,18,21,22,17,21,19,25,13,14,15,14.0,23,18,9,10,10,6,5,1,6,6,3,7,8,8,10,13.0,17,25,29,36,38,36,30,29,26,28,28,26,25,25,26,29,34,0,38,37,13,13,13,11,19,15,16,17,19,18,17,8,16,13,12,18,28,33,33,1,0,0,0,,
2022-03-08 08:00:00,0,2,3,4,3,6,7,6,7,6,8,10,5,7,15,24,21,23,23,40,47,41,7,14,16,17,23,39,42,19,39,38,38,37,35,32,31,28,25,19,16,23,20,25,26,26,27,28,23,23.0,24,26,20,20,17,12,7,3,4,3,4,4,7,10,17,23.0,20,31,33,38,48,46,36,31,26,26,24,28,27,29,26,35,37,29,43,20,18,17,20,20,28,27,27,27,28,27,27,22,14,6,5,11,23,27,28,1,0,0,0,,
2022-03-08 09:00:00,0,0,1,0,0,6,7,6,8,6,7,7,8,5,8,12,15,12,15,25,28,23,7,10,12,10,13,25,26,20,27,28,20,28,25,22,21,20,22,20,16,18,17,18,17,20,16,17,15,14.0,14,11,10,8,6,4,2,4,7,4,5,5,6,7,8,10.0,9,17,21,23,22,9,21,21,21,17,17,17,20,22,20,21,21,20,18,14,11,8,4,8,10,10,11,12,5,11,12,9,7,6,4,8,17,21,22,2,1,0,0,,
2022-03-08 10:00:00,0,1,0,0,0,5,4,6,7,7,6,7,0,5,5,9,8,8,9,12,9,10,13,16,10,18,21,29,30,29,27,27,29,28,25,23,22,20,18,14,13,18,16,14,13,12,14,15,15,12.0,10,8,5,4,3,2,4,3,5,2,4,5,3,7,9,11.0,9,18,20,22,24,24,23,20,16,15,13,17,19,16,19,19,24,9,24,16,10,9,7,10,14,10,13,8,13,6,12,5,11,4,2,9,18,17,14,2,1,0,0,,
2022-03-08 11:00:00,0,0,0,0,0,9,9,7,6,7,7,4,1,9,11,14,14,15,14,11,10,9,9,11,13,12,13,23,17,15,16,18,13,12,16,7,15,14,13,14,15,19,18,17,14,15,13,14,13,10.0,9,8,8,5,8,6,4,4,5,6,7,8,9,10,13,14.0,9,15,14,15,18,9,17,15,18,17,18,20,19,20,19,19,18,15,17,14,11,8,8,6,13,13,15,14,15,14,6,13,11,7,5,8,11,16,6,1,0,0,0,,
2022-03-08 12:00:00,0,0,0,1,0,9,7,5,7,7,5,5,3,3,6,8,9,11,13,22,19,15,12,15,16,14,15,26,28,26,24,23,22,22,15,23,21,22,20,14,11,15,13,13,10,7,11,10,9,8.0,8,9,8,3,9,6,3,3,3,3,5,4,7,9,7,11.0,8,15,17,19,21,21,19,20,19,21,22,21,20,21,17,16,16,13,20,16,17,17,16,10,16,17,18,13,12,17,16,11,11,10,9,8,6,9,8,1,1,0,0,,
2022-03-08 13:00:00,1,1,0,0,0,7,11,10,8,8,7,8,7,7,9,11,13,17,14,35,36,34,25,24,16,14,14,23,22,17,23,21,19,17,16,10,7,17,16,21,12,11,13,20,20,19,18,16,14,12.0,13,9,5,5,1,5,5,4,6,8,9,8,10,12,10,12.0,11,17,17,13,21,11,20,18,18,20,18,20,23,21,21,24,26,16,25,17,13,11,10,6,15,18,18,16,17,16,15,14,10,8,7,10,13,22,18,3,0,0,0,,
2022-03-08 14:00:00,0,1,2,0,0,8,11,10,7,8,9,10,3,6,12,17,18,20,22,24,23,19,12,14,17,18,19,28,27,25,29,31,35,31,27,26,18,23,24,26,26,32,31,30,25,22,12,12,12,10.0,7,5,5,6,5,4,2,2,4,6,6,5,5,5,6,10.0,9,13,15,15,17,10,17,14,13,10,12,15,17,18,17,16,19,15,15,11,8,12,11,5,14,14,11,9,10,11,7,6,5,6,5,8,10,12,11,1,2,0,0,,
2022-03-08 15:00:00,0,2,1,0,0,9,8,7,10,5,10,5,9,4,17,20,10,10,14,16,11,10,12,11,10,14,15,19,16,15,16,17,21,18,15,16,17,24,23,24,24,24,21,21,17,20,23,22,19,10.0,7,7,4,3,4,1,2,4,7,7,8,5,7,11,11,12.0,12,17,17,19,21,20,14,21,22,22,16,25,29,19,27,25,25,18,26,20,13,13,13,9,16,16,18,21,4,3,12,14,13,7,6,6,8,10,6,3,0,0,0,,
2022-03-08 16:00:00,2,1,1,3,0,15,14,15,15,14,9,15,14,17,22,24,25,24,22,19,19,18,14,17,17,17,18,24,17,23,22,22,23,24,22,20,20,21,23,27,33,39,38,38,33,26,19,18,15,9.0,10,10,9,5,4,5,4,5,4,4,6,6,9,16,21,27.0,23,26,26,30,32,20,30,32,37,42,44,48,36,38,35,37,36,34,30,21,20,18,15,17,24,22,21,17,11,16,16,12,11,11,10,9,10,10,11,3,0,0,0,,
2022-03-08 17:00:00,0,0,1,0,0,10,11,11,8,5,6,5,6,7,12,13,13,14,15,24,22,16,13,14,13,13,17,25,26,25,28,31,31,29,25,25,25,29,27,39,47,47,34,42,35,33,21,21,18,14.0,12,13,8,5,7,5,6,7,11,12,12,12,15,17,17,21.0,21,29,28,30,32,25,30,31,35,35,37,36,50,52,47,46,46,45,41,28,23,21,13,12,24,23,24,24,24,13,22,18,14,15,14,15,14,14,13,1,0,0,0,,
2022-03-08 18:00:00,0,4,3,2,1,35,32,19,13,10,6,7,8,9,15,20,21,10,22,16,23,18,14,19,19,21,23,32,31,30,30,31,33,30,31,29,28,27,28,29,30,29,26,24,22,19,18,17,18,17.0,11,10,8,6,7,4,8,12,13,13,14,17,20,24,13,22.0,24,29,29,27,27,24,23,24,28,30,30,44,44,45,44,45,39,46,46,32,32,28,22,26,47,42,39,34,34,26,21,21,11,8,10,10,17,16,14,4,1,2,0,,
2022-03-08 19:00:00,0,0,1,0,0,21,34,31,18,12,8,4,0,4,6,7,8,6,9,10,9,6,8,12,9,15,17,21,22,18,20,23,22,23,23,22,16,19,18,19,16,22,22,21,19,17,15,15,12,9.0,7,8,9,4,8,6,4,4,10,13,14,16,22,20,18,19.0,16,28,25,24,28,20,20,18,19,21,22,23,27,26,25,25,24,21,23,21,21,22,17,15,29,29,25,19,18,17,16,12,10,13,11,10,9,8,6,2,1,0,0,,
2022-03-08 20:00:00,0,0,0,1,0,16,15,13,10,7,5,6,5,2,4,6,5,6,9,5,9,10,11,14,14,11,14,22,16,20,19,19,20,14,17,12,12,11,15,12,13,16,17,15,11,13,18,19,18,13.0,6,4,4,3,3,0,3,2,5,4,7,5,6,8,9,10.0,9,15,14,13,14,26,20,20,17,19,18,19,19,21,20,18,20,4,21,13,10,9,8,13,22,18,16,12,12,11,10,8,5,3,3,4,4,4,5,1,0,0,0,,
2022-03-08 21:00:00,0,0,2,1,0,15,11,16,11,9,5,4,2,3,4,5,6,2,5,3,7,6,6,11,12,16,19,23,24,22,23,23,22,18,16,13,14,15,14,15,12,11,12,9,11,11,8,8,5,6.0,5,4,3,2,2,1,2,7,10,4,11,5,11,12,11,13.0,5,14,12,10,13,12,10,11,13,11,8,15,16,7,15,13,9,7,11,10,10,8,6,7,20,14,13,11,14,9,13,8,3,2,2,4,4,5,5,2,0,0,0,,
2022-03-08 22:00:00,1,1,1,0,0,22,18,17,14,11,8,5,4,3,2,4,2,3,2,3,5,6,4,7,5,7,7,18,19,18,17,18,16,8,15,6,7,14,15,16,16,17,14,17,16,13,10,11,10,7.0,4,6,5,4,3,2,2,4,13,13,13,14,13,12,12,12.0,13,22,27,25,21,7,20,21,22,20,19,21,20,20,19,21,16,20,19,16,13,11,10,13,26,27,20,15,16,9,15,10,6,5,4,3,4,5,5,1,0,0,0,,
2022-03-08 23:00:00,0,0,0,0,0,14,13,16,8,5,5,3,0,0,0,3,1,2,2,3,5,1,6,7,6,4,5,17,14,13,12,17,15,13,5,11,12,6,3,7,11,13,12,13,10,11,7,6,5,4.0,4,1,2,3,0,1,3,2,3,2,4,5,5,7,9,9.0,9,15,15,10,17,19,20,22,22,23,22,9,20,7,14,11,7,0,8,6,5,4,2,13,26,24,20,17,16,14,13,11,8,7,2,1,1,1,0,0,0,0,0,,
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 04:00:00,0,0,0,1,0,3,1,1,1,0,2,1,0,0,0,2,4,0,1,4,4,4,5,2,6,4,6,7,0,6,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 05:00:00,0,0,1,0,0,1,0,0,1,1,1,2,0,0,1,2,2,1,1,5,3,5,3,4,3,4,6,6,0,5,7,7,9,10,7,8,8,10,0,0,9,12,11,7,10,8,7,7,6,4.0,6,5,3,2,0,0,4,6,8,9,4,8,8,6,3,8.0,0,9,4,8,7,6,5,0,8,0,9,0,10,0,0,9,0,0,11,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 06:00:00,0,0,0,0,0,2,1,1,3,4,1,2,0,0,0,3,0,2,3,4,5,6,6,7,5,3,9,10,12,11,9,12,10,11,8,6,5,8,1,8,6,8,7,8,8,7,6,0,5,5.0,4,5,4,4,2,3,3,1,1,1,2,4,1,5,9,11.0,6,13,10,11,13,9,12,11,11,10,11,6,9,6,8,7,8,0,7,5,7,5,6,2,4,5,5,3,2,1,0,4,2,1,0,3,6,4,4,1,0,0,0,,
2022-03-09 07:00:00,0,0,0,0,0,4,3,2,1,2,2,1,1,1,0,4,3,5,7,7,9,9,4,6,7,9,9,13,0,11,12,10,11,11,6,7,4,5,6,5,6,9,6,7,7,8,6,6,4,5.0,4,4,3,3,4,3,2,1,2,2,3,2,3,4,5,7.0,8,11,10,12,15,14,10,9,7,15,14,14,13,14,12,11,12,11,10,7,6,4,2,3,6,5,2,5,4,0,0,0,2,2,0,3,10,7,10,1,1,0,0,,
2022-03-09 08:00:00,0,1,0,0,0,4,5,6,5,5,4,7,3,6,12,12,13,14,4,13,17,14,7,11,13,14,13,15,14,14,12,13,15,14,9,15,13,12,10,10,10,10,9,10,11,12,11,10,9,7.0,6,6,6,6,6,4,3,1,1,2,1,1,3,6,5,7.0,5,14,12,15,19,18,13,13,19,12,19,20,21,12,13,20,17,16,16,11,8,9,4,7,9,9,9,11,12,11,1,10,8,5,4,6,10,6,10,2,0,1,0,,
2022-03-09 09:00:00,0,0,2,1,1,12,13,10,8,7,10,12,13,15,12,11,12,14,9,17,18,18,9,10,12,11,17,20,20,19,19,17,21,20,17,16,15,16,10,9,16,17,16,15,16,13,11,9,8,8.0,7,6,4,3,4,3,2,3,3,4,5,4,4,4,8,9.0,10,17,16,21,27,0,29,0,21,20,19,18,19,20,22,22,16,20,17,12,16,18,10,22,28,30,26,23,26,8,25,23,16,4,2,7,15,14,12,2,0,0,0,,
2022-03-09 10:00:00,0,1,0,0,0,10,9,0,8,7,9,5,8,5,6,9,8,11,9,15,18,16,10,7,8,10,10,23,21,14,21,20,21,19,19,17,13,15,9,10,14,13,12,11,14,12,10,9,6,6.0,8,9,7,8,7,5,6,2,2,2,3,3,3,7,9,10.0,9,15,16,17,19,18,30,30,29,29,30,29,20,29,31,28,27,26,26,16,15,10,11,14,22,24,26,26,25,23,22,24,21,7,5,7,12,9,3,1,0,0,0,,
2022-03-09 11:00:00,0,0,3,0,0,7,10,9,9,10,11,13,12,11,11,15,18,19,18,20,18,15,10,12,11,11,12,18,20,18,19,20,20,18,17,17,16,15,13,11,12,12,13,14,13,13,12,10,8,12.0,11,9,8,5,3,1,0,2,4,5,5,7,2,8,6,10.0,9,17,18,19,20,18,17,14,15,16,11,11,18,20,15,21,22,21,25,20,15,14,13,9,18,19,18,17,18,15,20,19,17,8,5,9,16,18,14,2,1,0,0,,
2022-03-09 12:00:00,0,0,1,1,0,12,7,7,6,10,9,1,8,6,13,15,10,15,14,15,17,15,8,10,13,12,12,19,21,20,20,18,20,17,16,19,20,21,22,20,16,24,23,21,17,19,13,15,13,9.0,12,12,11,8,5,4,3,3,4,5,4,6,6,7,11,12.0,11,17,15,21,21,21,20,23,15,20,16,23,26,16,22,24,25,25,27,25,8,10,22,19,21,20,19,17,11,17,16,15,11,11,3,10,13,21,20,2,1,0,0,,
2022-03-09 13:00:00,0,0,0,0,0,8,6,7,6,9,9,0,9,7,17,18,13,19,19,18,17,16,16,12,11,11,12,19,17,16,21,24,23,21,19,20,17,22,20,22,22,25,24,23,19,14,13,14,10,8.0,11,10,9,8,7,6,6,6,7,8,5,11,12,11,12,11.0,8,16,13,16,18,17,19,18,18,18,19,15,20,15,21,20,42,44,45,21,20,16,13,13,15,15,18,17,18,20,19,19,15,11,12,12,18,20,18,2,0,0,0,,
