Unnamed: 0,1_진관공영차고지,2_동산동능모퉁이.한국지역난방공사,3_지축교앞,4_진관중고교약수사입구,5_진관초교입구,6_푸르지오625동앞.관음사입구,7_푸르지오621동앞,8_아이파크708동앞,9_진관중고교.약수사앞,10_래미안909동앞,11_구파발역.롯데몰,12_박석고개.신도고등학교,13_세명컴퓨터고등학교,14_연신내역.연서시장,15_동명여고.천주교불광동성당,16_불광역3.6호선,17_불광역3호선.서울혁신파크,18_한전성서지사.북한산푸르지오,19_녹번역,20_산골고개,21_홍제역(중).서대문세무서,22_홍제삼거리.인왕산한신휴플러스,23_무악재역,24_안산초등학교,25_독립문역.한성과학고,26_영천시장,27_서대문역,28_경찰청.동북아역사재단,29_서울역버스환승센터,30_숭례문,31_시청앞,32_서울신문사,33_KT광화문지사,34_사직동주민센터,35_사직단.어린이도서관,36_독립문역.한성과학고,37_무악재역,38_인왕산.홍제원아파트,39_홍제역(중).서대문세무서,40_산골고개,41_녹번역,42_한전성서지사.북한산푸르지오,43_불광역3호선.서울혁신파크,44_불광역3.6호선,45_동명여고.천주교불광동성당,46_연신내역.연서시장,47_세명컴퓨터고등학교,48_박석고개.신도고등학교,49_구파발(가상),50_구파발역2번출구,51_롯데캐슬823동앞,52_진관중고교.약수사앞,53_아이파크714동앞,54_아이파크701동앞,55_푸르지오604동앞,56_푸르지오614동앞,57_푸르지오618동앞.관음사입구,58_진관초교관음사입구,59_진관중고교약수사입구,60_지축교앞,61_진관공영차고지
2022-04-11 21:00:00,0,0,1,0,0,0,1,1,2,4,11,3,9,7,7,6,6,5,4,4,4,5,3,0,4,4,3,4,4,5,10,20,26,26,26,26,23,19,23,28,26,23,21,19,15,13,11,10,8,19,16,14,11,8,4,2,2,0,0,0,0
2022-04-11 22:00:00,0,1,1,0,0,1,0,3,0,4,4,5,3,11,18,4,17,16,13,10,8,6,0,5,4,7,6,5,7,7,10,16,17,26,28,25,21,19,15,17,19,18,15,13,11,15,14,16,8,22,20,18,11,7,2,4,2,0,0,0,0
2022-04-11 23:00:00,0,1,0,0,0,0,1,2,3,5,6,5,5,6,0,7,8,9,7,7,5,3,6,7,6,2,2,3,4,2,9,12,13,13,14,13,8,11,9,10,13,6,14,12,11,12,12,10,9,17,14,9,5,4,3,2,1,1,0,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,0,0,1,0,0,3,2,3,4,4,4,1,6,8,13,13,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,0,0,0,0,0,2,7,12,12,10,7,9,10,13,15,17,12,17,16,17,16,20,0,22,21,17,12,10,4,1,2,4,4,3,0,2,2,0,3,6,5,4,6,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 06:00:00,0,0,0,0,0,6,11,21,22,26,17,16,20,19,18,18,18,22,22,24,25,29,13,17,16,18,14,12,5,3,2,3,0,2,3,2,2,3,5,5,4,6,4,2,3,6,6,5,4,6,2,0,5,3,2,1,1,2,0,0,0
2022-04-12 07:00:00,1,1,2,4,5,14,33,53,55,50,48,28,33,28,28,29,32,40,43,46,53,58,59,58,61,52,33,26,17,3,3,4,4,3,3,5,6,7,17,10,19,21,16,21,12,16,12,8,0,15,9,4,1,3,2,1,0,0,0,0,0
2022-04-12 08:00:00,0,2,0,0,0,7,24,46,50,50,30,43,52,41,39,39,45,52,46,46,53,54,59,63,63,62,38,26,17,13,10,7,5,3,6,7,7,8,10,11,11,9,11,13,13,18,17,21,14,22,20,13,8,6,4,3,2,2,0,0,0
2022-04-12 09:00:00,0,0,0,0,0,4,14,22,24,27,19,20,27,19,20,22,20,24,18,20,22,24,25,29,30,29,24,19,8,10,9,12,14,13,7,9,7,6,8,9,9,10,9,8,6,8,8,5,7,4,6,2,2,3,1,0,0,0,0,0,0
2022-04-12 10:00:00,0,0,0,0,0,3,6,12,14,14,11,8,15,19,19,21,22,22,18,16,16,20,23,24,27,24,19,17,13,8,5,5,7,6,4,5,2,4,4,5,6,6,6,8,3,6,4,4,0,7,5,0,4,3,1,2,0,1,0,0,0
2022-04-12 11:00:00,0,0,0,0,0,3,7,10,12,14,10,11,11,11,10,11,11,12,12,15,14,19,15,14,13,14,9,8,7,5,5,6,6,7,6,7,6,6,7,5,6,6,5,6,9,8,7,5,5,5,3,5,4,0,0,3,0,1,0,0,0
2022-04-12 12:00:00,0,2,1,0,2,7,6,15,22,24,17,12,15,19,20,19,19,19,15,17,18,19,20,21,23,21,18,14,5,5,11,14,10,10,14,13,10,9,13,12,10,12,11,13,11,11,11,11,0,16,13,11,9,7,5,1,0,0,0,0,0
2022-04-12 13:00:00,0,1,0,0,1,6,13,16,19,12,17,14,11,18,21,22,21,20,21,19,17,18,4,18,17,16,14,10,6,7,10,9,11,11,11,10,9,11,11,11,9,5,11,14,13,13,12,11,9,14,12,10,9,5,4,1,0,1,0,0,0
2022-04-12 14:00:00,0,2,0,0,1,5,4,8,9,8,11,12,9,12,12,12,13,10,15,15,18,20,20,17,13,11,12,10,9,11,16,19,19,19,17,18,9,16,17,17,19,6,20,25,23,17,16,14,12,8,5,5,5,4,3,2,0,1,1,0,0
2022-04-12 15:00:00,0,1,0,1,0,5,6,10,31,36,32,20,16,10,9,7,8,9,10,9,9,11,13,0,8,8,8,6,10,12,15,22,29,32,33,32,30,26,31,29,27,27,22,21,17,18,17,16,14,19,18,16,10,9,7,3,1,1,0,0,0
2022-04-12 16:00:00,1,2,1,0,1,3,7,12,18,19,33,29,34,25,43,41,39,37,28,24,12,7,7,8,7,8,6,6,6,10,15,19,21,23,30,32,27,24,27,19,19,15,16,18,23,25,27,12,22,22,16,15,11,10,8,7,6,2,0,0,0
2022-04-12 17:00:00,0,3,0,0,2,5,8,15,16,17,13,14,16,17,19,18,19,18,16,11,10,8,4,6,12,15,18,15,19,24,32,35,37,41,50,50,46,36,31,29,32,33,33,32,28,24,22,21,19,26,21,17,13,8,4,1,2,2,0,0,0
2022-04-12 18:00:00,0,1,0,0,2,3,7,13,9,14,14,17,13,10,10,9,14,13,14,16,11,10,12,8,16,16,23,22,10,16,29,34,39,37,39,41,37,40,40,43,44,41,38,36,31,36,26,20,18,39,39,31,23,17,10,8,5,0,0,0,0
2022-04-12 19:00:00,0,0,0,0,0,1,1,5,5,7,8,7,10,17,16,14,8,11,9,8,10,5,4,9,6,6,5,10,9,7,14,22,26,35,35,33,24,29,30,30,26,22,24,20,16,20,13,11,10,34,31,25,17,10,7,6,4,0,0,0,0
2022-04-12 20:00:00,0,0,1,0,0,4,2,3,4,6,7,7,7,9,6,8,10,9,10,5,6,8,0,0,3,5,4,4,4,12,18,23,27,29,24,26,25,22,23,23,19,15,14,20,19,18,19,14,13,23,19,17,9,9,7,5,4,0,0,0,0
2022-04-12 21:00:00,0,0,0,0,0,1,3,2,6,7,8,9,8,8,9,3,8,9,8,8,6,7,9,0,9,9,12,10,9,3,15,19,20,24,25,23,22,21,18,17,18,16,15,16,16,23,10,9,5,26,23,20,14,8,4,3,2,0,0,0,0
2022-04-12 22:00:00,0,0,0,0,0,1,1,1,2,3,4,3,3,6,6,7,5,6,5,5,6,7,0,4,6,5,6,7,5,4,6,9,15,22,20,19,17,14,13,14,14,12,10,10,9,19,16,17,16,35,35,29,18,14,8,3,3,0,0,0,0
2022-04-12 23:00:00,0,0,0,0,0,0,2,4,0,5,8,4,8,12,3,13,12,13,14,13,11,10,0,9,2,10,9,7,4,2,5,7,10,14,8,7,9,8,8,8,9,6,6,4,4,11,10,14,3,22,18,17,13,11,6,3,2,1,0,0,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,0,0,0,0,0,1,1,3,0,3,4,4,4,5,9,10,11,12,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,0,0,0,0,0,2,5,12,13,12,9,8,9,12,12,13,13,14,14,13,17,17,18,17,17,18,14,9,2,0,2,2,1,1,0,3,4,6,6,9,10,9,7,8,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 06:00:00,0,1,0,0,1,4,12,24,31,31,23,9,16,22,23,17,20,20,19,17,30,34,35,36,36,30,21,19,7,6,3,3,2,2,3,4,0,3,5,5,4,6,0,2,5,4,5,3,2,2,3,1,2,1,0,0,0,2,0,0,0
2022-04-13 07:00:00,0,1,2,0,5,9,24,48,55,56,47,45,50,39,30,31,34,40,38,41,42,44,50,49,49,45,31,23,8,5,6,4,4,3,4,5,8,10,24,34,41,43,45,44,17,31,18,13,11,21,16,8,5,4,2,0,0,0,0,0,0
2022-04-13 08:00:00,0,1,0,0,1,8,23,41,53,60,24,27,41,41,44,47,45,50,48,52,63,66,67,65,68,67,44,27,12,10,11,12,13,5,5,5,5,4,5,8,8,8,9,10,22,27,24,30,29,33,32,12,6,3,4,0,3,2,2,1,0
2022-04-13 09:00:00,0,0,0,0,0,3,11,21,24,25,20,24,37,32,33,37,34,33,37,33,42,45,46,48,52,47,34,21,13,10,8,8,7,7,5,5,3,5,7,6,7,4,8,7,7,5,5,0,4,4,3,2,1,0,0,0,1,0,0,0,0
2022-04-13 10:00:00,1,0,1,0,0,5,8,14,15,16,15,15,17,19,23,25,27,27,24,21,21,28,27,26,23,22,15,14,7,6,6,5,4,2,5,3,6,7,9,9,11,9,10,10,8,6,7,5,6,8,7,4,3,0,1,0,0,3,0,0,0
2022-04-13 11:00:00,0,0,0,0,1,4,7,13,18,18,16,9,15,16,18,9,15,8,16,15,12,10,11,11,13,14,17,14,6,7,9,7,12,10,9,5,0,7,7,8,9,10,8,9,8,7,7,10,4,9,8,7,5,3,1,0,0,0,0,0,0
2022-04-13 12:00:00,0,0,0,0,0,4,8,15,19,21,19,17,18,12,17,19,26,26,28,26,21,12,14,15,18,19,17,16,6,6,5,7,10,9,9,9,10,11,7,7,8,7,9,15,13,17,13,13,10,13,9,8,5,3,1,1,0,1,0,0,0
2022-04-13 13:00:00,0,0,0,0,0,4,8,13,16,17,15,12,12,13,15,18,21,20,20,20,16,10,12,12,15,13,10,9,6,4,10,11,10,15,17,16,15,15,15,16,17,17,12,18,15,15,13,14,6,15,11,10,6,5,3,2,1,1,0,0,0
2022-04-13 14:00:00,1,0,0,0,0,4,8,7,27,28,27,10,13,14,13,14,24,24,23,20,19,20,20,12,18,17,11,9,6,4,7,8,9,12,13,12,11,9,13,13,12,15,12,16,15,14,11,27,24,19,15,14,10,7,4,1,3,1,0,0,0
2022-04-13 15:00:00,0,0,0,0,0,2,4,11,18,19,24,17,17,18,36,30,23,22,21,19,18,17,16,15,14,12,11,9,9,12,13,16,22,23,27,21,18,16,20,21,23,21,18,19,21,21,20,19,16,26,22,20,12,7,5,3,2,1,0,0,0
2022-04-13 16:00:00,0,1,0,0,0,2,6,15,23,24,23,23,30,26,37,18,30,31,29,33,23,18,17,19,17,12,12,11,5,8,12,15,18,16,34,22,18,16,17,19,22,19,16,18,20,18,18,17,8,23,20,18,12,7,3,2,1,0,0,0,0
2022-04-13 17:00:00,1,1,0,0,0,5,14,21,24,21,21,19,17,18,16,16,15,13,14,11,14,9,13,14,13,13,14,16,12,15,26,33,31,33,33,31,28,28,37,28,30,30,30,42,38,36,29,26,24,33,30,28,19,15,10,8,1,0,0,0,0
2022-04-13 18:00:00,0,2,2,0,1,1,4,6,8,13,23,11,18,22,23,24,23,26,20,19,21,22,22,21,20,17,15,30,11,17,31,48,57,53,54,48,46,41,36,39,36,39,41,39,35,29,24,20,21,23,18,17,14,9,6,5,6,1,0,0,0
2022-04-13 19:00:00,0,1,0,0,2,2,6,11,10,12,14,12,11,11,9,7,12,12,8,7,6,8,0,7,8,7,5,8,5,6,14,24,31,40,43,38,32,27,28,28,25,22,19,35,28,31,24,23,21,32,32,29,22,15,11,6,5,0,0,0,0
2022-04-13 20:00:00,0,0,0,0,0,1,1,2,2,6,12,10,8,18,17,16,17,17,16,16,9,6,5,6,7,6,7,9,5,5,9,17,24,16,25,22,21,19,20,22,24,21,25,25,21,16,14,7,13,24,21,20,12,8,9,5,4,1,0,0,0
2022-04-13 21:00:00,0,1,0,0,0,1,4,5,2,7,8,7,6,6,5,7,4,3,4,4,6,4,5,3,4,3,1,2,3,5,9,12,17,21,21,20,19,17,15,17,17,17,19,19,18,22,18,16,15,26,22,20,15,12,9,6,5,0,0,0,0
2022-04-13 22:00:00,0,0,0,1,0,0,3,1,0,1,2,4,3,8,4,9,8,8,6,4,5,4,2,0,3,1,4,3,6,4,13,21,24,30,33,30,29,23,22,22,21,17,19,20,15,19,18,17,15,24,25,20,14,12,5,4,1,0,0,0,0
2022-04-13 23:00:00,0,0,0,0,0,1,0,3,1,1,6,3,6,8,10,7,3,6,7,8,8,7,0,2,6,5,2,4,3,4,8,11,8,10,12,12,11,10,11,13,13,11,10,7,9,8,7,6,5,8,7,4,6,11,4,3,1,0,0,0,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,0,0,0,0,0,0,1,1,2,2,1,3,5,4,9,9,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,0,0,0,0,0,2,7,10,12,11,9,11,10,12,13,15,14,15,14,13,13,16,15,18,18,18,13,11,6,2,5,5,3,3,4,0,2,0,1,0,3,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 06:00:00,0,0,0,0,1,4,15,21,21,20,12,16,23,24,25,26,25,26,27,25,20,21,22,23,21,20,15,13,7,4,2,2,1,3,4,4,6,5,5,4,6,3,6,6,4,2,3,1,0,2,3,0,2,0,0,1,0,2,0,0,0
2022-04-14 07:00:00,0,1,3,0,4,8,22,44,47,52,43,42,45,40,38,37,42,45,44,49,46,57,55,58,60,52,34,27,10,5,6,5,5,4,7,4,3,8,20,26,30,32,35,30,17,22,18,18,16,33,32,6,3,0,2,0,1,0,0,0,0
2022-04-14 08:00:00,1,2,0,0,1,4,14,22,25,29,24,37,49,48,50,47,47,51,50,52,63,65,66,67,69,65,41,18,9,10,9,7,4,3,3,6,6,6,5,7,9,11,9,10,9,14,11,12,9,18,29,10,5,5,5,4,3,1,0,0,0
2022-04-14 09:00:00,0,1,1,0,0,4,10,20,24,26,15,19,27,28,24,23,32,37,37,37,32,34,22,32,34,31,24,19,7,6,11,15,13,6,5,7,7,3,6,5,4,7,7,6,4,5,5,5,2,7,4,2,3,2,1,2,0,0,0,0,0
2022-04-14 10:00:00,0,0,0,0,0,4,8,17,19,18,12,10,12,16,17,17,16,18,16,13,13,9,13,0,11,13,11,9,8,5,7,9,9,14,11,7,6,6,6,5,7,8,5,7,8,8,2,6,3,3,3,2,2,1,0,0,0,1,0,0,0
2022-04-14 11:00:00,0,0,0,0,0,3,6,11,12,15,10,11,13,13,14,12,14,13,13,14,13,13,14,15,16,11,11,8,8,7,7,10,11,9,10,12,10,9,5,2,0,7,8,10,10,8,7,0,6,6,5,4,2,1,0,1,0,1,0,0,0
2022-04-14 12:00:00,0,0,0,0,1,5,8,16,20,21,18,17,16,14,16,21,22,24,22,21,17,15,17,18,18,13,8,7,6,8,6,8,6,5,10,11,11,10,6,12,0,11,8,10,10,13,14,12,13,14,9,5,6,4,3,2,1,0,0,0,0
2022-04-14 13:00:00,1,0,0,0,4,6,11,19,29,32,22,21,18,18,16,15,16,18,16,13,17,22,21,22,24,21,20,18,7,7,12,12,10,9,10,10,9,8,10,11,12,14,17,20,19,15,15,16,9,19,15,13,9,6,4,2,2,1,0,0,0
2022-04-14 14:00:00,0,1,0,0,2,4,6,9,11,11,14,10,12,18,17,15,12,10,8,11,8,6,4,0,5,16,6,4,7,6,9,8,13,15,13,13,12,11,14,16,12,15,13,15,13,15,13,11,9,13,11,10,9,6,6,3,2,1,0,0,0
2022-04-14 15:00:00,0,1,0,1,0,0,6,16,34,37,33,19,23,17,13,11,10,11,10,8,9,8,9,7,8,8,9,3,7,10,14,19,21,24,26,24,23,21,23,23,24,23,22,23,22,15,13,27,24,22,18,14,8,5,4,2,1,1,0,0,0
2022-04-14 16:00:00,0,2,3,2,1,4,7,12,16,17,34,34,27,24,33,30,25,22,19,18,15,16,16,17,16,15,15,15,6,8,13,15,17,21,39,27,24,18,22,23,25,24,26,22,34,24,25,24,21,21,20,16,16,9,5,3,3,0,0,0,0
2022-04-14 17:00:00,0,0,0,0,0,1,6,12,17,17,16,17,19,21,22,20,20,21,16,17,16,15,15,16,14,12,9,8,12,14,21,26,32,28,37,40,39,35,33,31,30,26,28,32,35,38,33,29,25,30,24,22,14,12,9,6,5,1,0,0,0
2022-04-14 18:00:00,0,1,0,0,0,1,3,6,7,10,15,16,17,27,22,18,21,15,14,12,13,13,13,0,14,16,27,44,12,16,29,35,46,42,44,40,40,34,29,31,30,26,28,24,23,28,26,24,22,28,24,19,15,13,5,3,3,0,1,0,0
2022-04-14 19:00:00,0,0,0,0,0,2,5,13,14,14,15,15,13,11,11,10,10,8,6,11,6,7,8,8,9,8,8,12,7,5,11,18,21,35,35,32,31,29,31,31,25,25,27,23,20,23,26,25,22,27,24,18,15,10,5,4,3,0,0,0,0
2022-04-14 20:00:00,1,0,0,0,0,0,1,4,5,6,8,11,10,13,11,11,11,10,9,8,8,6,10,7,11,5,7,7,5,7,11,20,20,20,20,19,20,17,15,15,16,14,11,10,9,10,8,6,5,23,20,18,10,7,6,4,5,1,0,0,0
2022-04-14 21:00:00,0,0,0,0,0,0,3,5,6,9,10,9,7,10,8,9,9,12,13,11,11,9,3,4,8,8,10,13,7,7,13,22,29,33,36,35,34,32,32,29,26,20,20,21,22,21,15,13,12,25,24,23,17,12,7,5,2,0,0,0,0
2022-04-14 22:00:00,0,0,0,0,0,0,1,3,2,5,6,0,3,3,4,5,4,8,3,6,5,0,0,0,0,4,5,6,8,3,10,13,17,23,28,26,22,18,14,12,14,15,16,15,11,16,17,18,0,27,25,22,13,9,5,2,3,0,1,0,0
2022-04-14 23:00:00,0,0,0,0,0,0,0,2,0,3,5,0,7,9,10,9,10,9,7,6,8,7,6,0,0,1,5,5,4,2,6,8,10,11,10,12,11,0,9,8,8,10,8,9,9,13,10,7,7,24,17,21,12,7,5,3,4,1,0,0,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,0,0,0,0,0,0,1,3,0,2,4,3,4,5,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,0,0,0,0,0,3,4,11,13,15,11,10,12,12,15,18,18,21,22,20,25,0,24,14,18,16,14,10,10,2,2,2,2,0,0,0,1,0,1,3,2,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
2022-04-15 06:00:00,0,0,0,0,1,5,11,23,26,28,20,22,27,26,28,27,29,18,30,19,23,27,28,29,32,34,28,22,6,4,1,0,0,1,0,0,1,2,3,4,5,6,7,8,9,12,8,5,0,4,4,3,1,2,1,0,0,2,0,0,0
2022-04-15 07:00:00,0,1,2,1,4,8,23,38,42,47,39,32,34,33,33,34,35,32,34,37,43,54,61,62,71,50,29,19,8,5,11,9,5,3,5,6,6,11,14,18,26,29,35,34,22,33,32,27,26,38,29,7,3,2,1,1,0,0,0,0,0
2022-04-15 08:00:00,0,1,0,2,1,5,18,35,38,45,28,34,42,40,46,46,48,47,46,49,56,59,60,61,72,59,39,22,14,9,7,8,6,4,5,0,4,6,9,10,15,15,12,13,14,16,17,19,14,24,21,9,5,3,4,0,2,0,1,1,0
2022-04-15 09:00:00,0,0,1,0,0,7,15,16,22,22,15,17,24,18,19,19,25,29,29,31,31,31,33,34,33,28,21,20,11,8,7,5,8,8,7,6,0,4,6,8,9,10,11,8,9,8,8,7,6,6,5,4,3,1,2,0,0,0,0,0,0
2022-04-15 10:00:00,0,0,0,0,0,3,4,11,14,12,12,11,13,11,12,12,11,12,12,16,13,15,16,21,22,23,20,18,9,8,7,6,6,4,3,3,3,3,2,4,6,7,6,6,7,9,10,11,9,6,5,3,2,1,1,0,0,0,0,0,0
2022-04-15 11:00:00,0,0,0,0,0,3,8,12,13,16,18,18,18,14,14,12,12,12,12,11,11,14,12,13,14,14,10,11,7,7,13,14,12,10,12,10,9,6,8,8,0,12,9,9,9,9,11,9,6,7,5,0,4,1,0,3,2,0,0,0,0
2022-04-15 12:00:00,0,1,0,0,0,2,7,13,14,16,16,15,14,10,11,13,12,14,13,12,13,14,0,12,15,14,12,9,10,18,24,25,18,14,13,14,12,6,11,12,11,14,13,15,13,14,13,13,9,13,11,10,9,2,6,3,1,0,0,0,0
2022-04-15 13:00:00,0,0,1,0,0,4,7,11,18,21,21,16,23,19,20,17,18,11,18,18,14,11,7,0,10,11,15,13,4,8,11,9,9,15,16,12,12,11,10,11,10,11,12,13,14,18,16,13,12,14,12,6,8,1,2,1,0,1,0,0,0
2022-04-15 14:00:00,0,1,0,0,0,2,6,11,15,18,17,16,16,13,13,13,10,10,0,11,14,18,19,21,21,19,16,10,8,8,13,16,7,18,23,21,22,20,15,10,12,14,14,11,14,13,10,11,6,13,11,8,5,3,3,0,1,1,0,0,0
2022-04-15 15:00:00,0,0,0,1,0,4,7,16,32,34,24,17,27,18,19,17,21,20,17,14,22,20,22,15,21,24,22,16,12,15,20,22,26,26,29,24,24,24,24,23,20,20,20,22,18,16,23,31,27,24,19,18,10,7,5,3,1,0,0,0,0
2022-04-15 16:00:00,0,0,0,0,2,6,11,17,18,12,14,15,15,15,19,18,22,21,19,20,18,18,17,18,15,12,12,13,6,6,10,13,23,26,52,36,32,29,27,26,27,26,29,27,29,29,29,28,25,29,22,21,17,7,8,5,3,0,0,0,0
2022-04-15 17:00:00,0,1,0,0,0,2,8,19,22,19,22,21,18,15,18,19,22,28,24,20,17,16,15,14,15,12,12,18,15,14,24,35,36,32,35,35,33,33,37,36,33,32,31,28,24,21,17,19,18,31,29,28,19,18,7,7,1,1,0,0,0
2022-04-15 18:00:00,0,1,1,0,0,1,11,19,19,16,16,18,18,16,17,17,17,16,16,14,19,24,11,25,29,28,28,39,13,15,30,40,51,50,54,54,50,48,39,37,40,39,33,33,28,29,24,19,18,33,28,23,15,13,10,9,5,1,0,0,0
2022-04-15 19:00:00,0,0,0,0,1,1,3,10,21,21,12,9,15,9,7,6,5,7,6,3,11,14,0,18,20,14,12,12,9,9,12,19,22,22,24,26,30,23,17,20,18,24,27,23,23,33,24,23,21,37,31,28,18,12,8,6,4,0,0,0,0
2022-04-15 20:00:00,0,0,0,0,2,5,7,8,9,8,11,11,11,13,10,10,10,8,11,9,6,5,7,6,7,5,6,9,7,10,13,19,22,24,30,28,27,26,24,21,21,19,21,21,16,18,17,14,20,31,27,22,17,13,9,6,5,0,0,0,0
2022-04-15 21:00:00,0,1,0,0,2,0,3,2,1,5,5,5,7,12,11,9,8,8,6,4,5,4,0,0,3,2,2,3,10,9,9,13,14,16,18,16,16,14,15,11,13,18,22,19,16,16,16,16,14,18,17,15,12,9,6,3,2,0,0,0,0
2022-04-15 22:00:00,0,0,1,0,0,0,3,4,3,6,8,4,7,12,11,10,13,5,11,8,8,8,7,0,6,7,8,7,7,6,10,13,20,29,30,26,25,20,20,17,17,14,10,14,11,18,18,16,14,19,14,13,10,8,7,5,3,0,0,0,0
