Unnamed: 0,1_구산동사거리,2_한솔아파트입구선정중학교후문,3_갈현동미미아파트,4_선일여고입구,5_갈현동성당앞,6_갈현1동주민센터,7_갈현중앙시장,8_연신내역.로데오거리,9_은평연세병원,10_구산역4번출구,11_구산역3번출구.예일여고,12_역말사거리,13_역촌초등학교,14_응암역2번출구,15_응암역.신사오거리,16_신흥시장,17_새절역.숭실고입구,18_와산교,19_연서중학교입구,20_증산역.증산동주민센터,21_증산종합시장.증산중학교입구,22_북가좌동삼거리,23_DMC래미안e.편한세상요진아파트,24_모래내시장.가좌역,25_사천교,26_연희104고지앞.구성산회관,27_연남동,28_동교동삼거리,29_신촌역,30_신촌로터리,31_창전현대홈타운,32_광흥창역.서강동주민센터,33_여의도순복음교회,34_여의도공원,35_여의나루역,36_여의도공작아파트,37_한국거래소,38_여의도역,39_샛강역4번출구.여의도자이,40_공군호텔,41_서울지방병무청,42_서울공업고등학교,43_대림초등학교,44_성대시장,45_상도초등학교입구,46_동작문화복지센터.동작보건소,47_상도노빌리티아파트,48_상도시장,49_상도동중앙하이츠빌.상도전통시장,50_숭실대입구역,51_숭실대정문앞,52_숭실대정문앞,53_숭실대입구역,54_상도동중앙하이츠빌.상도전통시장,55_상도시장,56_상도노빌리티아파트,57_동작문화복지센터.동작보건소,58_장승배기역,59_상도초등학교입구,60_성대시장,61_대림초등학교,62_서울공업고등학교,63_강남중학교,64_서울지방병무청앞,65_공군호텔,66_샛강역1번출구.여의도자이,67_여의도역,68_한국거래소,69_삼부아파트,70_여의나루역,71_여의도순복음교회,72_광흥창역,73_마포세무서,74_광성중고등학교,75_서강대학교,76_신촌로터리,77_현대백화점,78_동교동삼거리연희동방면,79_연희동대우아파트,80_연희104고지앞.구성산회관,81_사천교,82_모래내시장.가좌역,83_DMC래미안e.편한세상요진아파트,84_북가좌동삼거리,85_증산종합시장.증산중학교입구,86_증산역.증산동주민센터,87_연서중학교입구,88_와산교,89_새절역.숭실고입구,90_신흥시장,91_응암역.신사오거리,92_역촌초등학교,93_역말사거리,94_구산역2번출구.예일여고,95_구산역1번출구,96_대조동주민센터,97_연신내역.로데오거리,98_갈현중앙시장,99_갈현동성당앞,100_선일여고입구,101_갈현동미미아파트,102_한솔아파트입구선정중학교후문,103_구산동사거리,104_선진운수종점
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,1,2,0,3,4,8,10,20,21,22,23,27,30,31,33,36,33,37,35,34,35,33,29,27,23,22,19,20,23,14,23,24,20,18,13,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,1,2,1,2,3,5,4,11,11,12,13,15,17,17,13,15,17,18,19,20,16,30,19,19,17,16,16,14,17,11,12,13,10,8,6,5,4,1,4,2,0,1,3,10,4,9,5,4,5,2,1,2,5,0,6,3,4,0,7,7,6,7,9,12,13,11,9,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 06:00:00,1,2,3,4,5,9,4,10,7,9,7,11,15,15,13,16,13,15,15,14,14,16,17,18,16,17,16,14,11,10,11,14,13,10,9,8,7,5,4,3,3,1,2,3,5,3,1,1,2,4,3,2,4,5,6,7,10,5,8,12,12,17,20,21,22,18,10,8,4,4,7,6,7,5,3,7,6,4,5,6,8,6,4,8,5,8,8,7,10,10,9,8,12,16,16,14,4,0,5,3,0,0,0,0
2022-03-17 07:00:00,3,4,7,3,4,8,9,13,16,15,14,24,23,21,22,23,22,25,21,24,25,23,23,24,24,24,24,24,25,26,26,38,28,25,23,19,12,18,15,13,9,5,5,7,9,10,9,8,7,3,1,5,7,12,13,16,18,20,22,28,29,33,36,34,39,30,16,13,10,12,8,7,5,6,4,4,5,3,6,5,9,6,10,11,15,26,28,29,37,44,44,49,49,33,32,29,16,16,14,5,2,1,0,0
2022-03-17 08:00:00,3,5,6,8,9,10,11,15,15,17,19,28,29,26,29,38,37,34,24,22,21,21,22,18,20,19,24,21,21,34,36,60,20,16,18,16,11,16,14,15,13,9,10,13,17,13,12,12,15,15,5,4,10,16,19,20,21,20,24,28,28,35,43,42,49,36,20,17,15,14,11,9,10,9,4,7,6,5,4,5,7,8,6,4,9,10,13,12,18,17,17,19,23,22,28,20,3,3,4,3,2,3,1,0
2022-03-17 09:00:00,0,3,0,0,5,3,5,6,7,13,12,20,20,17,20,21,23,18,23,22,21,17,16,16,15,15,21,17,16,16,17,22,14,12,12,9,6,13,10,8,7,9,14,18,15,15,14,11,7,6,1,3,6,7,10,11,14,16,24,29,17,33,36,33,40,27,22,11,7,4,6,5,7,4,3,3,4,4,5,2,4,5,6,5,8,8,8,10,9,11,11,13,14,15,22,21,4,1,0,4,0,0,2,0
2022-03-17 10:00:00,1,2,2,3,1,4,2,5,5,7,8,8,9,9,14,6,12,15,16,17,20,16,0,17,18,9,14,15,9,9,9,10,12,0,10,8,5,7,9,6,5,7,7,10,9,12,14,15,14,11,1,3,6,8,11,12,11,9,8,10,10,12,12,11,12,10,8,9,7,6,6,7,8,7,9,8,10,10,8,8,7,6,7,2,8,6,8,8,9,10,10,8,10,11,12,11,3,3,4,2,2,1,1,0
2022-03-17 11:00:00,0,1,0,1,0,3,5,10,14,8,12,14,12,11,17,18,15,14,12,11,11,12,9,14,12,13,13,12,13,12,6,8,10,9,2,9,9,10,12,10,10,10,10,13,14,19,26,25,22,18,1,3,5,7,7,8,9,9,8,8,9,10,12,15,17,14,13,9,11,9,9,9,8,7,7,5,6,7,6,5,6,6,5,6,6,10,7,14,16,17,13,11,14,14,12,10,2,1,0,1,2,0,0,0
2022-03-17 12:00:00,1,3,0,3,4,5,6,12,14,16,16,19,21,19,19,18,19,21,20,16,15,17,18,17,15,14,11,10,11,12,12,13,12,13,12,10,5,7,8,10,11,12,11,16,17,17,13,14,13,8,4,1,2,2,4,10,8,8,8,8,7,9,11,10,13,13,13,11,10,0,10,7,11,8,10,9,10,11,8,9,9,8,9,8,11,13,14,9,17,13,15,11,13,14,7,13,4,3,1,4,3,0,1,0
2022-03-17 13:00:00,1,2,3,4,6,5,8,18,18,14,17,18,20,17,21,20,17,17,15,17,21,12,20,18,16,12,17,15,16,20,10,21,21,0,14,9,7,7,9,9,9,11,10,13,13,9,12,11,7,5,1,5,5,8,8,17,20,21,15,12,10,12,9,8,8,7,7,9,12,11,12,9,8,8,10,9,7,7,8,8,7,8,6,8,9,9,7,6,8,9,12,12,12,12,10,3,4,2,3,2,3,0,2,0
2022-03-17 14:00:00,1,4,5,6,7,7,6,10,10,11,13,10,12,11,10,11,13,14,15,16,16,8,13,12,9,14,11,11,11,14,13,17,19,6,18,11,10,12,13,10,9,9,12,12,14,11,11,6,10,6,4,6,10,11,10,14,17,22,23,23,21,20,12,7,13,10,9,12,14,16,19,13,14,9,11,10,16,15,16,16,19,20,21,21,20,18,21,21,16,17,16,19,17,16,10,9,5,5,1,2,0,2,1,0
2022-03-17 15:00:00,4,0,0,5,4,3,2,15,16,17,37,12,14,16,11,16,13,11,10,12,11,9,3,8,8,6,7,10,10,6,5,11,15,9,9,11,18,17,17,16,17,19,24,24,21,19,16,13,8,5,2,5,5,7,11,12,14,13,13,12,10,21,21,11,20,18,14,12,11,12,14,19,18,17,18,17,16,16,15,17,19,23,24,26,25,26,23,21,21,19,19,16,14,15,16,13,6,4,7,3,0,0,0,0
2022-03-17 16:00:00,5,6,5,23,23,25,28,42,41,39,43,39,37,32,30,24,19,23,13,14,11,11,9,16,16,15,12,13,10,14,10,17,17,12,16,13,18,24,24,20,18,18,16,17,18,17,18,15,13,9,2,7,12,14,12,19,26,26,25,23,18,14,15,15,19,15,12,13,13,16,21,14,15,14,17,13,14,16,17,17,18,22,24,25,27,26,24,25,39,37,32,29,25,29,26,18,10,6,5,7,8,6,2,0
2022-03-17 17:00:00,3,4,5,6,5,4,8,23,21,23,24,25,22,24,24,23,20,19,16,20,22,16,17,17,15,15,13,15,16,19,18,21,23,20,20,20,31,40,43,33,31,30,24,23,20,15,14,12,8,6,3,10,18,19,19,25,26,24,18,13,12,15,16,12,19,21,30,28,37,37,42,30,29,28,28,27,29,27,23,29,32,35,34,35,35,33,32,35,34,27,23,22,20,23,23,20,14,7,5,4,3,2,2,0
2022-03-17 18:00:00,6,7,9,6,0,6,8,25,26,24,24,24,23,20,22,21,16,12,8,11,12,9,9,8,7,8,10,9,9,9,7,14,19,24,16,18,25,36,43,36,30,31,23,25,24,20,20,15,14,6,2,3,7,11,10,16,13,24,18,17,15,16,17,18,21,24,20,21,22,28,42,30,29,27,27,23,24,21,21,25,26,26,25,26,24,22,20,19,44,44,36,35,32,27,38,31,10,8,6,4,6,4,1,0
2022-03-17 19:00:00,1,1,0,2,3,4,3,26,23,24,23,22,21,16,18,17,16,15,16,13,14,12,5,11,9,9,10,13,11,13,10,12,13,13,15,17,20,23,27,37,35,33,28,23,21,20,17,13,10,5,2,3,5,10,13,16,20,18,16,16,15,13,17,15,14,10,10,14,20,19,26,24,22,22,12,22,19,15,20,21,22,22,22,23,27,25,15,24,24,23,25,24,18,15,15,11,9,8,5,6,3,1,0,0
2022-03-17 20:00:00,1,0,0,1,2,1,3,11,13,12,11,9,9,7,6,5,5,5,2,6,1,4,5,7,9,5,12,12,11,5,9,4,12,13,13,16,16,18,18,19,20,20,16,17,15,13,17,10,9,6,2,3,5,6,0,8,10,9,9,9,11,7,4,6,9,8,5,9,22,23,26,20,19,12,17,18,17,19,18,16,18,21,20,18,17,16,6,17,18,15,16,11,10,9,10,8,7,5,5,4,3,2,2,0
2022-03-17 21:00:00,3,0,2,2,2,4,6,18,20,22,20,16,12,11,15,16,17,15,10,9,10,9,4,3,8,9,11,12,12,15,13,11,16,0,16,19,22,32,32,25,12,11,11,15,17,16,11,7,6,4,2,6,11,10,10,10,9,11,12,9,10,13,12,11,9,10,10,13,14,9,17,14,12,16,18,14,18,17,20,20,20,18,19,21,18,16,15,14,21,22,20,18,13,12,10,10,8,4,3,4,3,2,1,0
2022-03-17 22:00:00,0,1,0,3,0,4,5,14,16,20,21,20,19,7,20,15,14,13,4,12,10,9,8,8,6,9,7,9,14,11,11,13,16,0,16,18,21,24,24,22,23,22,21,16,14,12,10,9,7,5,2,5,8,9,8,13,15,17,14,12,11,10,9,10,12,13,14,15,11,10,17,14,14,14,15,16,20,25,27,28,32,30,31,34,33,33,9,34,30,27,23,16,12,11,10,11,5,4,2,4,3,2,1,0
2022-03-17 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,5,7,7,6,8,0,10,12,9,8,13,11,11,11,9,6,5,4,2,1,2,2,0,3,6,2,3,5,3,5,6,3,6,5,5,5,6,7,8,7,5,4,6,7,6,7,8,12,14,17,15,16,16,16,16,18,20,18,11,16,13,9,6,9,8,5,2,1,1,0,0,0,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,2,3,0,2,4,7,9,17,16,10,19,22,26,29,29,31,31,33,30,26,25,23,22,23,19,17,14,18,20,21,21,23,16,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,1,2,2,3,2,4,4,6,7,8,5,16,17,17,18,17,16,19,21,20,19,17,14,13,16,12,12,13,12,15,8,14,12,8,10,7,5,4,2,1,0,3,1,7,8,6,5,4,3,0,1,3,5,0,4,7,8,4,9,10,12,13,13,11,13,13,9,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 06:00:00,1,3,4,3,3,4,3,7,7,8,8,14,17,15,15,16,16,18,19,21,20,17,17,17,16,17,17,13,11,7,15,17,14,11,8,6,4,3,3,4,3,1,3,2,2,1,0,1,0,2,1,2,4,9,5,10,12,7,11,14,15,16,17,16,19,18,12,11,6,11,8,8,6,6,5,7,4,6,4,5,7,9,4,7,4,7,4,8,13,13,7,8,13,14,4,14,5,0,1,0,0,0,0,0
2022-03-18 07:00:00,3,2,3,1,4,7,8,11,13,11,12,18,18,18,17,19,17,18,18,19,20,23,27,24,23,23,26,26,24,27,30,35,26,22,18,15,5,15,14,13,14,3,4,5,6,4,5,3,3,2,0,5,6,10,12,18,19,21,21,23,28,31,32,34,42,27,20,15,10,9,7,5,5,6,5,5,5,4,6,3,4,7,8,10,11,12,11,14,14,20,23,27,30,26,28,29,15,13,12,3,2,0,1,0
2022-03-18 08:00:00,5,6,9,8,9,11,13,21,25,22,23,29,27,23,25,29,25,26,24,21,21,18,20,18,19,20,24,22,21,23,27,38,21,16,15,16,10,19,17,16,8,5,8,11,12,12,11,12,10,10,7,2,7,10,13,16,15,13,19,30,25,32,39,46,52,38,18,13,12,15,15,10,11,9,7,5,4,0,3,3,4,0,4,5,7,6,7,10,11,12,11,14,21,22,25,18,3,2,3,2,0,1,2,0
2022-03-18 09:00:00,1,1,0,0,5,7,9,10,6,8,10,16,20,18,20,15,21,25,21,22,20,19,20,20,18,17,22,20,15,17,16,23,12,8,7,10,7,7,9,9,8,11,10,21,15,18,24,19,16,10,3,3,6,7,8,9,12,13,17,18,19,26,28,29,30,20,18,15,13,9,7,5,6,7,6,4,3,5,5,4,6,6,7,4,7,6,7,8,10,8,9,13,12,14,13,11,4,3,2,1,0,0,0,0
2022-03-18 10:00:00,5,0,2,3,3,5,6,10,12,16,16,16,17,15,18,17,15,15,15,13,14,14,15,12,15,16,12,10,9,10,11,14,12,11,10,6,5,6,4,5,3,6,7,11,11,17,18,16,16,11,3,3,9,9,10,15,15,15,12,15,14,13,17,21,23,18,15,12,10,10,11,11,10,5,4,4,4,4,3,3,4,5,6,6,7,8,7,9,10,12,12,12,12,11,11,9,3,3,2,0,2,1,0,0
2022-03-18 11:00:00,2,0,1,2,3,5,6,13,13,14,15,16,19,17,19,20,20,18,20,19,21,12,21,12,20,17,15,15,14,11,11,13,9,10,10,9,8,7,8,12,12,12,14,14,12,15,17,15,14,10,2,5,6,6,7,10,9,10,14,16,16,14,21,22,24,18,14,13,11,11,14,10,1,9,0,10,10,9,8,6,5,7,8,10,11,7,8,7,10,13,13,7,7,6,7,5,3,2,0,0,0,0,1,0
2022-03-18 12:00:00,1,1,0,2,3,4,6,15,9,14,13,15,13,12,13,13,13,6,16,14,11,13,13,16,14,13,13,13,14,15,11,11,13,6,12,8,9,9,11,13,10,11,11,12,13,11,12,7,6,5,3,4,6,8,10,15,16,15,14,14,15,20,16,16,21,21,20,19,14,13,12,12,11,10,9,6,12,13,11,10,10,0,5,10,10,13,14,10,12,13,10,15,14,12,11,10,4,3,3,1,0,0,2,0
2022-03-18 13:00:00,1,2,3,4,6,0,5,14,14,15,20,15,16,15,15,17,14,12,15,15,16,16,9,14,15,14,14,12,11,16,13,14,15,13,12,13,17,19,19,16,15,18,18,17,14,14,13,12,11,6,2,2,5,10,9,12,15,13,15,17,15,16,16,15,17,21,17,14,13,15,14,14,15,14,13,13,15,12,11,9,9,8,8,10,13,12,13,14,15,15,14,14,16,12,13,12,6,4,6,5,0,0,4,0
2022-03-18 14:00:00,2,3,0,5,4,5,4,18,16,11,15,16,15,12,16,18,15,13,7,13,12,11,11,9,10,7,12,13,14,13,11,14,14,12,13,11,11,14,18,15,15,16,19,22,19,16,15,14,6,9,3,3,6,8,10,11,17,19,15,16,15,18,15,13,12,13,12,12,12,13,14,15,16,15,14,13,16,17,17,19,19,20,19,12,17,12,24,22,18,14,13,11,11,11,12,11,8,6,5,4,0,0,0,0
2022-03-18 15:00:00,1,2,2,3,3,4,5,15,17,19,24,14,13,13,16,16,15,14,15,15,9,12,9,11,12,11,15,20,19,22,22,21,19,17,24,20,20,27,28,25,28,26,25,23,22,20,18,18,14,4,3,9,9,9,11,14,18,14,13,12,13,14,16,15,16,15,14,15,13,12,12,11,10,14,13,13,17,17,15,14,15,13,15,17,15,13,14,11,14,16,14,15,13,11,12,9,6,5,4,4,3,0,2,0
2022-03-18 16:00:00,5,8,7,14,9,17,10,33,33,32,33,29,28,27,22,20,15,12,16,16,15,15,14,12,13,15,19,19,17,15,15,18,17,19,18,18,20,26,27,23,22,18,24,18,15,15,16,10,8,6,2,5,11,13,15,12,14,13,14,13,14,18,17,11,14,12,10,12,13,12,18,15,13,15,13,13,21,23,21,22,25,27,27,27,26,31,29,30,36,36,35,28,21,15,22,21,9,6,4,11,13,13,4,0
2022-03-18 17:00:00,5,4,6,7,5,4,6,18,20,18,20,20,17,14,20,18,16,16,12,16,22,20,20,15,15,19,13,16,16,15,13,15,20,19,20,16,24,33,36,31,31,28,23,19,18,15,14,10,6,8,3,6,10,12,15,21,22,21,17,15,16,16,16,20,21,17,19,24,32,29,43,24,22,25,24,23,25,23,23,20,19,20,20,20,23,23,24,23,24,24,22,19,15,14,13,12,11,7,4,2,1,0,0,0
2022-03-18 18:00:00,3,4,6,6,6,7,12,43,43,40,35,21,19,19,24,21,17,15,16,16,15,11,14,19,22,15,20,21,19,14,15,17,21,19,19,19,29,39,48,37,35,31,25,23,25,20,23,16,11,7,5,16,14,18,19,23,25,25,22,14,13,24,31,35,38,36,26,28,26,25,40,31,33,35,34,28,29,31,27,35,35,37,34,37,37,38,38,37,38,33,37,38,34,35,31,24,10,7,10,7,8,7,3,0
2022-03-18 19:00:00,3,2,6,5,6,4,3,30,33,31,24,18,18,13,16,13,11,12,11,10,11,11,12,11,12,13,12,18,16,16,17,18,19,20,16,16,20,22,25,21,21,19,17,16,22,17,17,16,14,8,5,3,7,11,6,14,17,16,21,17,16,15,14,13,13,16,13,17,17,18,18,13,17,18,19,18,22,21,21,28,30,31,32,28,26,24,25,25,27,26,29,24,25,22,25,19,8,4,6,5,4,3,1,0
2022-03-18 20:00:00,2,0,0,3,2,1,5,17,18,18,17,15,13,12,11,11,10,9,7,9,8,6,7,6,3,10,10,12,13,11,11,13,13,11,11,13,16,20,20,21,21,20,18,15,12,16,12,6,5,4,1,4,6,7,7,10,11,10,9,8,3,8,4,6,5,5,7,9,16,19,19,15,0,10,11,10,15,16,19,18,20,21,20,19,20,19,0,21,24,20,19,18,12,12,11,9,6,6,4,0,5,1,3,0
2022-03-18 21:00:00,6,6,1,2,2,3,6,21,21,23,22,15,15,11,12,12,10,9,9,7,7,7,6,5,7,4,8,12,10,15,10,16,18,11,18,17,19,24,26,20,21,24,24,18,17,14,12,10,8,5,1,5,6,9,11,7,10,10,9,8,7,9,6,7,8,10,12,14,16,15,19,17,12,14,16,22,25,27,31,30,30,30,27,26,27,24,22,24,19,17,17,18,15,12,11,9,8,4,2,3,1,0,1,0
2022-03-18 22:00:00,1,0,0,3,3,0,5,13,16,17,18,15,14,14,8,7,10,8,7,9,4,7,5,3,4,3,6,11,15,18,17,22,21,0,22,23,24,28,30,24,23,20,18,18,18,15,11,8,8,6,1,5,6,12,11,12,11,11,10,9,11,9,8,11,9,11,15,15,10,8,23,18,21,15,12,23,22,24,27,29,28,26,19,23,23,23,22,20,23,21,19,18,17,17,15,14,8,3,3,6,2,2,0,0
2022-03-18 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,0,6,0,0,21,23,33,34,26,25,22,21,19,20,20,19,15,10,6,3,2,5,6,8,9,10,9,4,7,5,4,2,4,2,2,5,8,7,9,10,7,7,7,0,14,20,25,25,20,26,0,25,25,23,22,23,12,24,25,24,19,16,12,6,9,7,4,2,2,1,0,0,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,1,1,0,1,1,2,3,6,5,5,6,8,10,12,8,13,11,14,13,10,12,9,10,9,7,0,7,5,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,1,1,2,0,3,3,2,4,3,4,4,8,9,8,11,8,13,14,8,7,17,16,15,16,17,16,5,4,12,12,10,9,7,3,6,4,2,3,2,2,1,0,1,3,2,1,1,1,1,0,0,0,2,2,3,4,5,4,5,7,7,8,5,6,6,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,0,2,0,0,2,3,0,5,0,3,3,8,8,6,7,6,6,6,5,7,8,5,0,4,4,6,6,9,8,0,3,7,6,0,5,4,2,4,3,1,4,0,3,4,3,0,1,0,0,2,0,1,3,1,2,3,5,4,5,7,6,8,9,5,8,8,7,4,2,3,1,3,3,0,0,4,0,4,4,5,6,0,6,8,7,0,5,7,8,6,7,5,4,0,3,1,1,0,0,0,0,0,0,0
2022-03-19 07:00:00,1,1,4,0,1,3,5,3,5,5,6,10,12,9,12,14,14,12,8,17,15,14,14,16,13,14,12,10,7,8,7,10,11,2,9,8,6,4,0,2,3,2,0,2,1,3,1,0,0,0,0,1,2,2,3,3,4,5,6,10,6,7,2,3,9,7,7,6,5,0,4,3,2,1,4,0,5,0,4,2,0,4,3,0,5,4,4,3,5,4,3,5,5,5,5,4,1,2,0,0,0,0,0,0
2022-03-19 08:00:00,2,6,0,4,4,5,8,10,11,9,5,9,11,11,10,13,11,12,10,14,12,11,12,12,14,12,11,9,8,9,8,10,10,11,4,7,10,13,6,13,6,8,7,10,12,11,7,8,6,5,1,2,4,5,7,6,4,5,5,7,11,14,14,15,16,13,9,7,9,10,4,5,5,9,6,4,6,3,5,3,7,9,5,8,6,6,8,9,9,10,10,13,15,17,16,10,1,3,2,3,1,0,0,0
2022-03-19 09:00:00,2,1,3,0,4,7,6,10,11,11,10,14,10,13,13,15,12,15,14,15,17,17,16,17,13,14,15,14,12,9,10,10,11,10,6,7,5,7,6,5,7,7,8,11,12,8,6,5,4,5,1,7,10,10,10,9,11,11,8,9,10,13,12,13,13,12,9,8,6,3,3,4,2,1,5,3,3,6,3,3,4,7,4,6,7,8,9,11,15,15,11,14,19,25,24,17,2,6,3,0,5,2,1,0
2022-03-19 10:00:00,2,2,3,4,7,8,1,13,12,13,12,10,8,8,6,10,6,11,12,12,13,12,0,10,10,9,12,12,10,0,7,9,7,5,2,4,3,5,3,6,4,5,5,7,7,6,5,4,2,0,2,3,9,9,9,10,11,13,14,17,18,17,14,16,15,11,8,6,7,4,6,4,5,6,0,4,3,2,2,3,4,4,5,6,7,10,9,9,15,16,18,13,20,19,20,17,5,3,1,0,0,0,0,0
2022-03-19 11:00:00,1,3,5,0,5,4,6,12,13,12,16,15,16,16,19,21,21,17,16,15,12,12,15,14,14,14,16,11,11,15,11,15,9,0,12,7,7,11,13,11,10,10,12,15,12,10,9,7,6,4,1,2,4,5,5,9,10,10,10,10,8,18,21,27,28,14,16,9,8,8,9,8,8,7,8,8,9,8,9,7,11,10,1,4,11,12,4,12,14,14,16,18,14,9,12,6,5,3,3,0,3,0,2,0
2022-03-19 12:00:00,3,3,4,3,3,5,3,17,21,21,25,30,31,23,23,22,24,15,23,23,22,21,20,18,15,14,13,11,11,11,10,16,13,0,12,11,8,13,9,12,14,10,11,11,14,10,10,7,4,2,1,2,4,10,16,17,14,14,13,13,18,25,31,32,38,34,30,28,28,28,28,23,23,17,14,19,16,15,17,16,13,14,15,17,18,17,18,18,18,18,20,22,24,25,12,10,5,4,1,3,0,3,1,0
