Unnamed: 0,1_양천공영차고지,2_신정숲속마을아파트.댓골마을입구,3_서서울생활과학고.궁동도서관,4_예림디자인고.오류고.서울공연예술고,5_수궁119안전센터,6_수궁동주민센터,7_우신고등학교,8_온수역,9_성우아파트,10_차병원카센터,11_구로SKV1.제일풍경채포레스트,12_항동우남퍼스트빌,13_항동복합행정센터,14_푸른수목원,15_별장쉐르빌앞,16_오남중학교,17_천왕역2번출구,18_천왕이펜하우스3단지입구,19_천왕이펜하우스4단지,20_천왕이펜하우스6단지,21_구로우체국.이펜하우스5단지후문,22_연지타운2단지,23_천왕역4번출구,24_천왕역3번출구,25_퀸즈빌,26_푸른수목원,27_항동복합행정센터,28_항동우남퍼스트빌,29_구로SKV1지식산업센터,30_새소망교회,31_성우아파트,32_온수역,33_우신고등학교,34_수궁동주민센터,35_수궁119안전센터,36_예림디자인고.오류고.서울공연예술고,37_서서울생활과학고.궁동도서관,38_신정숲속마을아파트,39_양천공영차고지
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,0,0,0,1,2,0,0,2,0,0,0,1,3,2,0,1,0,0,0,3,0,0,1,1,0,0,0,3,0,4,0,2,0,0,0,0,0,1,0
2022-04-10 06:00:00,1,2,0,3,7,6,1,1,2,0,1,2,0,2,2,0,0,0,0,1,0,1,0,1,0,0,0,2,0,1,0,3,1,2,1,1,4,3,0
2022-04-10 07:00:00,0,1,0,3,5,5,5,0,0,0,0,1,2,5,4,3,1,0,0,1,1,1,0,2,1,0,1,2,2,1,0,2,1,3,1,0,0,0,0
2022-04-10 08:00:00,1,1,0,3,5,0,4,1,0,0,0,3,2,7,8,0,0,0,0,3,0,2,0,2,0,1,2,3,4,2,3,4,2,4,1,3,2,0,0
2022-04-10 09:00:00,1,0,0,3,6,0,8,1,3,1,0,5,5,8,0,7,3,1,0,3,1,0,2,2,1,1,0,0,4,1,0,4,3,4,1,2,0,0,0
2022-04-10 10:00:00,4,1,5,11,11,13,13,1,2,1,0,2,5,8,0,7,1,0,0,1,0,0,0,1,0,1,0,2,3,4,3,3,1,1,1,0,0,0,0
2022-04-10 11:00:00,4,2,3,5,7,0,0,5,0,0,0,3,2,7,0,8,3,2,3,4,5,0,4,8,6,4,1,0,0,1,0,1,2,0,0,1,0,1,0
2022-04-10 12:00:00,4,2,0,3,2,2,4,1,0,0,0,5,3,7,0,6,3,2,1,4,5,3,4,6,1,5,1,2,3,5,6,5,3,3,1,2,0,2,0
2022-04-10 13:00:00,1,3,0,16,19,19,16,5,0,0,5,4,8,9,0,7,2,3,4,3,0,3,1,10,6,5,2,2,3,4,5,5,2,3,2,0,1,2,0
2022-04-10 14:00:00,2,0,0,4,6,4,7,3,0,0,0,2,3,8,0,7,7,4,1,2,0,3,1,4,2,2,2,2,0,3,3,5,1,3,0,0,0,0,0
2022-04-10 15:00:00,1,2,0,7,4,7,4,3,0,0,2,4,7,10,0,6,5,3,1,3,3,0,1,8,7,3,2,2,4,2,0,2,0,0,5,3,0,0,0
2022-04-10 16:00:00,4,3,2,4,6,0,5,6,0,1,3,2,5,20,1,16,6,3,3,2,1,0,4,19,15,6,2,4,2,4,2,9,0,8,5,4,0,0,0
2022-04-10 17:00:00,1,0,0,5,3,4,7,5,8,5,5,4,4,11,0,10,12,0,12,1,1,2,2,8,9,5,2,1,3,3,0,4,0,3,1,0,0,0,0
2022-04-10 18:00:00,3,4,0,4,5,3,2,3,2,4,3,2,3,4,0,2,2,1,10,3,0,0,2,10,9,5,6,3,2,2,0,4,1,3,2,1,0,0,0
2022-04-10 19:00:00,1,0,0,2,3,5,0,1,0,0,0,0,3,1,0,0,6,5,3,1,0,0,1,10,9,3,2,0,2,0,1,5,4,3,3,2,0,1,0
2022-04-10 20:00:00,3,0,0,1,5,0,0,3,0,3,1,0,1,4,0,0,5,3,2,1,0,0,2,9,10,3,1,0,0,3,0,16,14,8,4,1,0,0,0
2022-04-10 21:00:00,0,1,0,1,1,0,0,7,0,1,7,6,6,3,0,0,8,6,5,0,0,0,1,8,4,3,2,1,0,1,0,9,3,8,7,3,0,2,0
2022-04-10 22:00:00,2,0,0,0,3,0,0,1,0,2,1,0,2,3,0,2,2,0,0,1,2,0,0,9,4,2,2,0,0,0,0,18,17,15,10,4,0,0,0
2022-04-10 23:00:00,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4,0,1,0,0,0,0,10,4,5,1,0,0,0,0,2,0,1,0,0,0,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,2,2,0,3,9,6,9,1,0,1,2,5,5,10,3,8,1,0,0,4,0,0,0,1,0,1,1,3,0,2,0,1,0,0,0,0,0,0,0
2022-04-11 06:00:00,5,3,2,10,16,18,14,4,1,3,2,4,9,17,17,14,3,2,2,7,0,8,7,6,5,4,5,12,16,19,2,4,2,0,3,0,1,0,0
2022-04-11 07:00:00,8,6,3,38,53,56,42,3,0,2,5,15,36,31,0,26,6,3,2,12,14,16,6,14,3,10,20,26,31,42,40,49,46,0,40,14,6,3,0
2022-04-11 08:00:00,7,9,8,11,17,21,23,7,8,4,4,16,47,71,67,57,10,6,5,9,8,10,6,21,15,15,10,7,8,10,4,20,1,5,17,8,4,9,0
2022-04-11 09:00:00,6,4,3,11,14,14,10,5,4,2,3,7,13,24,25,22,2,1,3,9,8,12,6,7,8,7,6,6,5,5,4,3,2,1,1,1,0,0,0
2022-04-11 10:00:00,7,0,7,16,20,18,21,4,2,3,4,5,6,10,0,9,1,0,1,2,0,3,3,7,6,6,3,4,0,4,7,5,0,4,3,1,0,2,0
2022-04-11 11:00:00,1,1,1,4,2,0,5,2,0,1,2,5,5,8,1,7,3,14,13,12,1,2,2,13,0,2,1,3,4,6,1,4,3,3,1,0,0,0,0
2022-04-11 12:00:00,2,0,0,3,3,0,3,3,0,2,2,5,5,12,9,11,3,17,1,18,0,0,1,22,18,2,2,3,5,6,0,4,0,0,0,2,3,0,1
2022-04-11 13:00:00,1,0,0,3,3,4,1,2,0,1,4,5,5,22,4,19,16,5,2,3,1,4,0,9,8,3,4,5,4,4,3,5,4,5,4,1,2,0,0
2022-04-11 14:00:00,1,0,0,3,3,0,4,3,0,2,3,1,3,4,2,3,4,4,2,1,1,2,2,5,7,3,3,3,2,3,0,6,3,5,3,2,0,0,0
2022-04-11 15:00:00,4,0,23,24,27,26,19,3,5,0,1,2,4,6,0,8,8,7,4,2,0,1,0,7,6,1,0,2,0,0,0,5,4,2,1,2,9,0,0
2022-04-11 16:00:00,3,4,8,43,22,17,51,35,33,30,23,19,13,10,7,7,6,4,2,3,4,6,4,12,10,4,2,2,4,6,2,4,5,3,3,7,4,4,0
2022-04-11 17:00:00,1,0,7,11,15,0,14,15,8,11,15,16,13,15,14,9,13,11,8,1,2,3,4,23,21,9,7,5,4,5,5,7,4,6,5,4,5,3,0
2022-04-11 18:00:00,0,1,0,11,10,9,7,10,0,7,16,13,12,10,3,7,17,13,9,3,4,3,11,26,17,8,4,2,4,6,4,25,0,12,7,3,4,3,0
2022-04-11 19:00:00,3,1,0,4,5,0,4,8,3,2,7,5,8,11,6,9,34,24,16,4,0,5,9,36,34,10,5,2,4,0,0,7,23,19,11,5,4,3,0
2022-04-11 20:00:00,1,0,1,5,2,3,4,7,0,3,6,5,3,4,0,3,17,9,7,2,0,2,4,18,14,6,5,1,1,4,0,6,0,5,4,2,0,1,0
2022-04-11 21:00:00,2,0,0,7,7,1,7,6,3,3,1,2,1,3,0,2,8,4,3,0,0,0,2,16,15,7,4,2,1,2,0,13,0,3,4,2,0,1,0
2022-04-11 22:00:00,5,0,4,0,2,0,2,3,1,3,3,2,1,3,0,2,6,5,5,1,0,1,1,6,0,4,2,1,2,0,0,14,13,11,9,2,1,0,0
2022-04-11 23:00:00,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,10,5,3,0,0,0,0,11,10,2,0,0,0,0,0,8,7,5,4,3,0,1,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,0,0,0,3,4,0,4,2,0,0,1,5,6,11,0,11,1,0,0,5,0,3,3,1,0,0,1,3,0,5,5,4,0,0,0,0,0,2,0
2022-04-12 06:00:00,1,0,0,4,6,0,3,2,0,1,1,9,17,28,25,18,0,0,1,5,6,8,5,7,5,2,1,12,13,4,3,4,0,0,2,0,0,0,0
2022-04-12 07:00:00,9,11,7,32,42,41,39,4,0,2,6,14,36,68,39,59,2,1,0,12,14,12,7,6,6,10,16,24,27,37,33,49,48,50,47,21,4,5,0
2022-04-12 08:00:00,4,8,2,21,35,38,35,9,9,7,4,13,37,62,61,49,4,2,1,14,15,16,12,21,22,18,16,9,5,6,5,30,31,30,29,2,4,3,0
2022-04-12 09:00:00,5,8,0,10,15,9,8,7,0,2,1,5,9,36,15,31,2,2,0,3,5,8,3,6,4,5,4,7,7,4,0,4,0,3,1,2,0,2,0
2022-04-12 10:00:00,1,0,0,4,3,2,1,2,1,2,1,3,5,6,0,5,3,1,1,3,0,3,4,5,3,2,1,4,3,3,1,2,0,2,2,1,0,0,0
2022-04-12 11:00:00,1,0,0,2,0,0,1,2,4,2,3,5,5,9,7,9,3,2,0,2,0,3,1,2,2,1,2,3,4,5,3,6,2,4,0,0,0,0,0
2022-04-12 12:00:00,2,0,3,6,8,7,0,3,2,1,1,3,4,6,0,5,5,3,1,3,2,4,2,7,6,2,0,3,3,3,0,5,4,3,0,2,0,0,1
2022-04-12 13:00:00,3,0,0,3,4,6,4,2,3,2,0,2,3,9,3,8,7,5,2,3,0,2,2,6,7,5,3,4,3,3,4,11,10,9,5,2,6,0,0
2022-04-12 14:00:00,0,1,0,1,1,3,2,3,1,0,3,4,2,3,0,2,8,7,2,2,2,1,3,17,1,4,3,2,2,2,0,6,5,1,1,0,2,0,0
2022-04-12 15:00:00,1,0,0,2,3,0,0,3,2,2,0,3,6,7,6,6,8,7,4,3,0,2,4,8,7,4,3,3,3,4,3,7,1,6,5,3,1,3,0
2022-04-12 16:00:00,3,0,35,55,56,54,53,42,41,37,33,24,13,9,0,8,6,3,5,5,4,6,2,21,19,11,7,3,3,8,1,17,3,11,5,3,11,0,0
2022-04-12 17:00:00,7,1,9,22,23,20,19,11,0,10,10,11,13,21,21,19,10,8,7,6,7,0,5,15,14,6,3,2,4,7,2,28,27,20,12,8,8,8,0
2022-04-12 18:00:00,3,0,4,10,13,15,15,10,0,7,9,14,15,24,5,21,27,18,13,2,2,7,14,57,47,17,7,7,13,2,10,32,30,22,11,5,5,5,0
2022-04-12 19:00:00,5,0,2,3,6,7,6,6,6,6,8,4,4,6,0,7,19,9,7,3,3,5,14,41,37,19,7,2,3,5,4,25,23,16,12,8,0,7,0
2022-04-12 20:00:00,1,1,0,7,1,8,4,5,0,4,4,4,1,5,2,1,15,11,7,1,0,0,3,16,15,6,4,1,0,1,0,5,6,2,2,1,0,0,0
2022-04-12 21:00:00,1,2,0,4,5,0,5,5,4,2,4,3,1,2,0,0,11,7,5,2,1,0,0,14,13,3,2,1,2,0,1,10,6,8,7,3,0,2,0
2022-04-12 22:00:00,2,3,0,3,4,2,1,6,2,1,2,1,3,1,0,2,8,6,5,0,0,1,1,23,22,7,5,2,0,0,1,3,1,1,2,0,0,0,0
2022-04-12 23:00:00,0,0,0,1,0,0,0,2,0,0,3,1,0,2,0,0,5,3,1,0,0,2,1,11,0,3,0,1,3,0,2,10,9,8,5,3,2,1,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,0,0,0,2,5,6,4,2,0,3,1,6,7,11,2,9,1,0,0,6,0,2,5,1,0,0,1,3,0,4,3,3,0,2,0,0,1,0,0
2022-04-13 06:00:00,1,0,0,5,8,2,6,2,0,1,1,3,7,19,0,15,1,1,2,6,0,3,1,3,2,4,3,13,15,17,0,3,0,0,2,2,1,1,0
2022-04-13 07:00:00,22,23,10,25,28,32,29,4,2,2,6,11,39,44,0,39,1,0,0,8,9,12,8,15,4,11,26,34,35,39,37,42,39,0,37,23,2,0,0
2022-04-13 08:00:00,6,8,0,16,19,20,22,8,0,6,5,14,33,62,56,50,6,3,2,8,9,13,11,24,23,15,10,7,5,5,6,38,0,37,35,13,5,0,0
2022-04-13 09:00:00,4,4,3,10,15,0,13,8,7,1,3,5,10,14,15,14,4,2,0,6,2,5,3,6,5,4,3,3,3,3,1,2,0,1,0,2,0,0,0
2022-04-13 10:00:00,2,3,0,9,6,10,7,6,4,3,2,3,5,9,0,0,1,0,1,2,2,4,1,5,4,3,2,4,4,4,0,1,0,2,1,1,0,0,0
2022-04-13 11:00:00,2,1,0,4,5,4,0,3,0,1,3,2,4,4,0,3,1,0,1,1,0,0,0,3,4,2,2,3,0,5,0,5,0,2,0,1,0,0,0
2022-04-13 12:00:00,3,0,0,6,6,7,2,2,1,1,0,3,3,6,0,5,7,5,4,4,0,2,3,6,4,2,0,4,6,7,6,4,3,2,0,1,0,0,0
2022-04-13 13:00:00,1,0,0,3,6,5,0,0,3,2,3,3,3,10,2,8,5,2,2,3,2,3,1,4,5,2,3,3,2,3,1,1,0,1,0,2,0,0,0
2022-04-13 14:00:00,0,0,0,3,4,2,3,2,0,1,1,2,2,6,0,3,5,3,2,1,0,2,1,6,5,2,0,1,2,2,2,4,0,3,1,3,0,1,0
2022-04-13 15:00:00,5,0,8,13,7,7,6,6,1,5,2,5,3,5,0,4,11,7,3,2,0,0,2,6,6,4,4,2,2,0,1,6,5,4,3,3,2,1,0
2022-04-13 16:00:00,1,0,18,30,0,31,37,31,30,27,26,17,9,9,6,8,8,4,3,2,2,3,7,19,4,4,4,2,5,5,1,7,1,6,3,3,3,0,0
2022-04-13 17:00:00,3,2,7,19,23,22,22,13,10,12,11,12,9,9,5,5,11,6,4,1,4,0,4,16,15,7,3,2,7,3,6,14,14,11,10,7,5,4,0
2022-04-13 18:00:00,0,0,0,5,9,0,8,12,13,13,13,21,20,20,0,11,22,14,8,4,3,3,15,58,54,14,6,4,11,12,9,5,0,4,3,4,0,2,0
2022-04-13 19:00:00,5,0,4,19,21,2,21,18,17,16,16,12,9,6,0,8,29,20,13,3,0,4,13,46,41,10,4,3,1,0,0,27,23,19,11,6,0,2,0
2022-04-13 20:00:00,5,4,0,4,4,0,4,4,1,3,3,1,1,2,0,1,12,8,4,1,0,0,2,16,6,7,3,4,2,0,0,12,7,11,8,4,0,2,0
2022-04-13 21:00:00,1,0,3,11,10,0,9,5,0,0,2,1,2,6,5,5,5,3,3,1,0,0,1,7,6,4,2,0,0,0,0,5,0,3,2,0,0,0,0
2022-04-13 22:00:00,2,1,0,2,3,0,4,3,0,2,0,2,3,6,0,5,8,7,4,1,0,1,2,15,12,7,3,1,1,0,0,5,4,3,1,0,0,0,0
2022-04-13 23:00:00,0,0,0,1,2,0,0,1,0,0,2,1,1,3,0,2,6,3,2,0,0,0,0,8,9,6,3,1,1,1,0,9,8,6,3,2,0,1,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,0,0,0,3,5,0,6,3,0,0,2,4,5,11,0,11,1,0,0,7,8,2,6,2,0,1,1,3,0,3,2,1,0,0,0,0,0,0,0
2022-04-14 06:00:00,3,2,0,8,10,0,10,1,0,0,2,5,12,21,22,20,2,1,1,5,0,6,4,7,2,4,4,13,14,16,3,5,0,3,2,3,2,0,0
2022-04-14 07:00:00,11,11,7,26,33,37,28,4,0,1,4,12,28,56,55,44,2,0,2,11,12,16,11,4,5,9,21,30,33,41,40,46,42,40,37,16,9,4,0
2022-04-14 08:00:00,7,11,10,18,23,15,24,6,7,6,8,18,39,68,66,48,11,3,4,13,14,14,7,26,22,16,12,9,5,8,14,17,13,16,16,9,5,4,0
2022-04-14 09:00:00,7,9,0,10,10,9,0,9,1,3,2,6,14,20,15,26,4,3,1,5,5,5,4,11,7,10,5,6,4,5,4,4,0,2,3,4,2,5,0
2022-04-14 10:00:00,1,2,0,4,6,6,7,2,0,1,0,2,2,4,0,0,1,0,1,2,0,3,2,5,2,4,3,4,3,4,4,6,5,3,3,1,0,0,0
2022-04-14 11:00:00,1,0,0,3,4,3,2,3,2,0,3,3,5,6,0,5,2,1,0,2,2,4,1,4,3,1,1,4,6,0,4,5,4,0,2,2,1,2,0
2022-04-14 12:00:00,1,0,0,5,7,2,8,3,0,2,2,3,6,10,4,6,5,4,2,5,0,6,3,4,0,1,0,2,1,2,1,5,4,3,2,0,0,1,0
2022-04-14 13:00:00,2,2,3,5,6,8,8,4,2,3,3,5,4,6,0,9,3,2,1,3,4,3,3,12,11,7,4,5,4,4,0,8,7,0,5,4,0,5,0
2022-04-14 14:00:00,2,0,3,4,2,0,2,2,1,1,2,4,3,5,0,4,5,3,1,2,3,4,3,7,6,6,5,2,6,3,4,8,0,7,5,0,0,0,0
2022-04-14 15:00:00,1,2,0,4,4,6,6,3,4,4,0,3,4,8,7,6,10,7,6,3,3,4,4,11,7,6,2,2,2,3,0,6,0,2,1,2,0,0,0
2022-04-14 16:00:00,9,8,26,51,51,50,58,27,24,18,17,9,7,11,0,10,8,4,4,3,3,4,5,6,8,6,5,1,5,4,0,9,9,11,10,10,20,17,0
2022-04-14 17:00:00,2,0,4,18,21,0,21,6,4,12,11,10,12,17,9,15,9,8,6,4,4,5,4,18,14,7,3,3,7,8,4,17,0,13,10,7,0,0,0
2022-04-14 18:00:00,3,2,6,11,16,5,15,20,18,18,20,14,13,14,9,15,25,19,11,7,0,6,15,32,29,12,6,8,8,7,5,20,19,17,10,5,6,5,0
2022-04-14 19:00:00,1,0,0,6,7,0,4,5,6,4,11,7,7,9,4,6,16,13,11,6,0,5,13,53,44,14,8,5,5,3,3,32,29,21,15,8,0,5,0
2022-04-14 20:00:00,1,0,0,6,2,8,6,6,0,5,3,1,2,4,0,3,6,4,5,3,0,1,4,10,2,3,3,0,1,0,0,16,13,12,4,4,0,3,0
2022-04-14 21:00:00,2,2,1,7,0,3,8,3,0,3,3,4,3,5,0,4,7,6,3,1,1,0,3,17,12,10,4,1,2,0,0,19,1,16,12,2,0,1,0
2022-04-14 22:00:00,1,1,0,3,4,2,2,7,0,3,2,0,2,2,0,1,1,3,5,3,1,0,2,21,16,10,4,2,2,1,0,5,6,7,6,5,0,4,0
2022-04-14 23:00:00,0,0,0,2,3,4,0,3,0,2,4,1,0,1,0,0,2,0,0,0,1,1,0,13,12,5,1,0,1,0,0,1,0,2,1,0,1,0,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,0,0,0,4,5,6,5,3,0,1,1,3,4,9,3,8,3,2,0,4,0,1,3,3,2,0,1,2,3,2,2,1,0,0,0,0,0,0,0
2022-04-15 06:00:00,4,0,0,5,8,0,7,2,2,1,2,3,9,14,13,9,3,0,2,6,4,7,5,6,0,5,0,11,12,4,3,3,0,0,0,0,0,2,0
2022-04-15 07:00:00,13,12,4,19,29,31,22,4,0,4,3,10,27,38,0,30,5,2,4,7,9,11,4,13,5,16,24,34,37,47,43,54,49,52,17,24,5,0,0
2022-04-15 08:00:00,3,4,7,14,26,28,25,6,4,3,5,12,33,58,20,48,7,1,0,9,3,12,5,14,13,9,7,9,7,10,8,9,9,14,15,7,7,0,0
2022-04-15 09:00:00,6,11,0,16,20,22,21,7,7,3,2,4,8,15,16,20,3,1,2,7,0,10,4,10,4,4,6,6,3,3,0,4,0,4,3,1,1,0,0
2022-04-15 10:00:00,4,5,5,4,5,6,8,3,2,2,3,4,3,5,0,3,2,1,0,3,1,0,2,4,2,1,4,4,4,7,6,5,3,4,3,2,2,1,0
2022-04-15 11:00:00,2,0,0,8,2,0,10,2,1,0,0,7,9,15,14,11,3,0,1,3,3,4,3,8,2,4,2,2,3,3,0,3,2,0,1,1,0,0,0
2022-04-15 12:00:00,2,0,3,6,8,7,0,7,6,0,4,5,6,10,0,9,3,2,2,2,0,2,3,17,4,8,5,4,4,5,0,4,0,5,4,3,0,1,0
2022-04-15 13:00:00,4,1,1,3,5,5,14,27,0,10,7,12,10,11,0,5,5,3,0,2,0,1,0,4,3,2,5,5,6,4,2,4,3,2,0,1,0,1,0
2022-04-15 14:00:00,0,0,4,16,20,20,18,9,0,7,6,5,5,24,5,22,22,18,14,2,0,3,2,8,7,4,5,4,4,5,0,6,5,5,3,2,0,1,0
2022-04-15 15:00:00,3,2,7,33,0,38,34,24,5,19,18,13,8,11,0,9,2,1,2,4,4,5,3,15,12,7,4,2,3,7,5,6,4,3,5,5,1,0,0
2022-04-15 16:00:00,4,3,31,34,23,33,30,5,6,5,4,5,4,17,4,15,9,5,2,1,2,0,1,10,10,4,3,4,5,7,6,25,5,21,10,9,8,3,0
2022-04-15 17:00:00,2,5,9,13,13,12,11,10,8,3,10,10,11,19,0,13,13,10,7,5,0,3,3,19,17,7,4,3,6,7,5,17,8,16,9,4,5,2,0
2022-04-15 18:00:00,6,5,4,9,10,7,8,13,9,12,10,10,8,12,9,9,30,23,14,3,0,2,18,17,15,6,4,6,9,8,7,32,18,20,11,3,0,4,0
2022-04-15 19:00:00,4,5,0,8,9,6,8,8,0,11,12,7,4,7,0,3,24,14,7,3,2,3,12,59,52,20,9,4,5,6,5,30,29,22,11,4,2,2,0
2022-04-15 20:00:00,2,2,0,4,3,4,2,3,0,2,3,3,1,5,0,2,5,3,0,2,1,2,2,19,17,9,5,1,3,0,0,9,0,8,7,5,0,1,0
2022-04-15 21:00:00,1,0,0,7,9,10,8,4,4,0,3,3,4,5,4,4,9,6,3,1,0,0,1,11,7,2,1,0,2,1,0,6,0,4,1,1,0,0,0
2022-04-15 22:00:00,1,0,0,3,2,4,4,6,0,5,4,2,4,4,0,3,12,10,4,1,2,1,2,15,11,5,2,1,1,0,0,13,12,7,5,2,2,0,0
2022-04-15 23:00:00,0,0,0,0,0,0,2,3,0,4,2,0,0,1,0,0,10,4,5,2,0,1,3,9,5,8,2,1,0,0,0,4,0,3,1,2,0,1,0
2022-04-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
