Unnamed: 0,1_강동공영차고지,2_강일리버파크6단지,3_강일리버파크8단지,4_강일리버파크9단지후문,5_강일리버파크9단지.10단지,6_고덕리엔파크2단지.3단지,7_상일동역4번출구.센트럴푸르지오,8_상일동역1번출구,9_고덕그라시움,10_고덕평생학습관.온조대왕체육관,11_강동아트센터.강동경희대병원,12_명일동현대아파트,13_고덕삼환.주공9단지아파트,14_명일여자고등학교,15_명일1동주민센터,16_명일역3번출구.래미안솔베뉴,17_서울시동부기술교육원,18_암사3동주민센터(강동롯데캐슬퍼스트),19_강일중.선사고,20_신암중학교,21_삼성광나루아파트.암사동유적,22_암사역선사현대아파트,23_천호동공원,24_서울현대요양병원,25_천호역현대백화점.노동권익센터,26_천호역.풍납시장,27_영파여고.강동구청역,28_현대아파트앞,29_풍납동극동.쌍용아파트,30_잠실파크리오아파트상가.올림픽회관,31_몽촌토성역,32_신천동진주아파트,33_잠실역8번출구,34_잠실역.롯데월드,35_잠실5단지,36_잠실새내역.잠실2동주민센터,37_잠실엘스아파트앞,38_종합운동장사거리,39_잠실종합운동장,40_강남경찰서면허시험장,41_한국무역센터.삼성역,42_포스코사거리,43_한별구립어린이집,44_봉은사.코엑스북문,45_무역센타,46_강남경찰서.강남운전면허시험장,47_잠실종합운동장,48_종합운동장사거리,49_잠실새내역4번출구,50_잠실트리지움아파트앞,51_잠실역.롯데월드,52_잠실역1번.11번출구,53_잠실진주아파트,54_올림픽회관,55_풍납동극동.쌍용아파트,56_강동구청역농협중앙회,57_강동구청역1번출구.영파여고,58_천호역,59_천호역현대백화점.노동권익센터,60_서울현대요양병원,61_천호동공원,62_암사역2번출구.암사종합시장,63_삼성광나루아파트.암사동유적,64_신암중학교,65_강일중.선사고,66_암사3동주민센터프라이어팰리스,67_서울시동부기술교육원,68_명일역2번출구,69_명일1동주민센터,70_명일여자고등학교,71_고덕삼환.주공9단지아파트,72_한영중고한영외고,73_강동아트센터.강동경희대병원후문,74_강동경희대병원.명일동이마트,75_고덕그라시움,76_상일동역8번출구,77_상일동역6번출구.고덕아르테온,78_고덕리엔파크3단지.2단지,79_강일역3번출구,80_강일리버파크10단지.9단지,81_강일리버파크9단지후문,82_강일리버파크8단지,83_강일리버파크6단지
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,2,4,6,3,7,4,0,0,8,3,0,9,11,12,5,15,16,17,19,24,29,31,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,0,2,5,12,12,10,14,15,14,13,14,15,6,8,8,9,10,13,16,12,15,17,13,31,31,11,30,30,29,26,22,22,19,0,16,21,20,16,9,4,2,0,0,1,0,2,4,4,5,3,4,0,0,0,4,6,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,1,2,9,13,9,3,4,3,0,5,7,11,12,9,10,14,20,24,28,22,15,21,20,19,17,21,20,22,20,18,19,14,10,9,7,7,6,5,5,3,2,0,0,1,0,2,2,4,0,3,8,8,6,4,3,4,5,8,7,10,12,15,18,17,17,13,4,11,13,11,12,9,8,7,6,5,3,1,1,0,0,0
2022-03-08 07:00:00,1,2,6,20,27,21,14,10,9,12,10,14,20,24,28,26,31,50,57,56,47,25,35,42,33,29,26,29,31,32,12,31,23,24,19,18,18,12,16,9,12,3,2,3,2,1,1,5,6,7,6,5,6,7,4,5,6,7,10,12,14,16,25,33,37,44,37,37,36,31,28,8,4,3,0,0,4,2,1,2,1,0,0
2022-03-08 08:00:00,0,1,3,14,21,14,11,11,9,10,9,11,16,21,24,26,38,58,62,65,59,23,33,35,27,28,33,35,45,53,50,43,29,26,26,24,23,19,17,14,15,6,0,1,1,1,3,6,8,9,9,8,8,8,10,12,13,17,21,21,24,25,26,24,21,27,21,17,14,16,14,15,11,9,8,8,9,6,4,3,2,0,0
2022-03-08 09:00:00,0,1,4,11,13,11,12,10,11,10,11,15,17,18,16,24,29,36,44,52,37,18,27,25,22,25,24,23,26,27,22,26,19,20,19,15,15,14,13,12,12,11,1,2,3,2,2,2,4,6,3,7,7,8,7,7,7,5,7,7,6,6,6,6,7,7,6,6,6,5,10,8,6,4,5,4,3,2,0,1,0,0,0
2022-03-08 10:00:00,0,1,2,4,10,7,10,11,3,9,11,10,11,9,9,12,15,16,16,21,20,15,15,15,13,13,14,13,15,22,21,21,15,12,14,12,10,9,7,6,6,4,1,3,1,4,4,5,6,6,8,9,10,4,8,5,7,6,8,7,6,6,6,5,7,5,4,4,3,1,6,3,4,4,4,3,4,3,0,2,1,0,0
2022-03-08 11:00:00,0,1,3,5,7,6,4,4,0,3,9,9,8,8,8,13,14,14,16,18,17,13,14,11,13,16,16,18,19,21,20,18,13,12,11,10,9,8,6,5,7,3,2,3,3,4,4,4,6,8,7,8,7,3,7,6,5,6,8,8,7,10,14,14,10,8,8,5,4,3,4,4,3,5,3,4,6,5,0,1,0,0,0
2022-03-08 12:00:00,0,0,4,2,7,4,9,11,0,5,10,6,11,10,7,9,8,11,19,15,19,17,9,14,12,13,16,0,20,21,12,13,9,8,3,7,6,7,4,2,4,4,3,3,4,5,6,6,11,7,11,12,13,12,10,8,11,5,13,10,15,18,15,9,7,9,8,8,8,7,5,5,2,7,1,6,5,5,6,4,2,0,0
2022-03-08 13:00:00,0,0,2,5,8,6,6,4,7,8,7,6,9,10,12,12,12,16,21,23,18,18,18,16,15,14,17,17,22,21,20,18,14,10,11,9,7,5,4,4,6,7,6,5,7,9,10,6,6,10,11,11,8,6,8,9,9,9,13,14,12,12,18,14,17,17,15,15,13,12,11,11,7,6,6,5,5,6,8,3,1,0,0
2022-03-08 14:00:00,0,2,2,5,8,5,5,5,6,5,8,6,10,10,12,15,18,17,18,19,17,15,16,14,11,10,12,11,12,15,16,15,12,13,11,7,6,3,0,4,4,4,2,0,3,4,5,9,10,9,12,16,15,16,16,15,15,17,16,14,12,10,14,15,13,12,11,11,12,9,10,11,11,15,0,15,15,14,2,4,3,6,0
2022-03-08 15:00:00,0,2,3,5,6,4,9,10,11,10,8,12,14,29,29,29,25,23,24,26,18,18,21,19,16,15,19,20,19,20,10,14,12,7,11,7,5,4,3,2,3,5,4,0,6,8,13,14,17,16,16,18,18,17,17,18,17,20,20,16,14,18,17,16,17,17,17,13,16,14,7,7,7,9,8,7,9,7,3,2,1,0,0
2022-03-08 16:00:00,0,0,3,5,10,10,12,13,15,16,11,35,36,35,31,34,33,28,30,29,25,22,27,17,15,14,15,14,18,18,18,15,10,11,4,9,6,4,0,1,2,4,3,2,8,9,12,14,17,21,26,30,17,29,28,26,22,23,26,25,23,21,21,21,21,20,19,16,12,11,12,11,12,13,8,12,13,11,10,5,4,2,0
2022-03-08 17:00:00,0,1,2,4,8,7,8,12,7,10,13,17,19,17,20,21,20,19,22,19,20,16,23,25,17,17,19,21,26,28,25,22,19,18,17,12,8,7,6,5,6,8,8,8,9,13,15,18,28,30,37,40,41,39,31,23,22,24,33,37,31,44,42,35,23,19,17,16,22,17,13,12,12,12,11,10,13,12,11,9,5,1,0
2022-03-08 18:00:00,0,1,1,3,5,7,10,12,7,11,13,16,11,15,16,18,19,17,21,22,22,19,17,14,12,15,17,16,20,21,21,18,19,21,17,15,7,8,9,2,8,6,9,7,11,16,19,25,29,31,35,39,39,31,30,30,37,38,45,46,40,57,52,48,38,23,17,17,15,11,11,11,10,15,10,11,11,9,15,11,9,1,0
2022-03-08 19:00:00,0,0,1,3,5,6,7,6,6,5,8,6,1,6,10,24,20,15,12,9,13,11,14,13,9,10,8,9,8,10,8,7,9,9,7,8,6,7,2,6,6,10,11,10,12,4,16,23,28,26,30,32,34,38,37,34,35,35,39,38,34,44,46,37,28,19,14,13,12,11,12,12,14,15,14,14,23,20,18,11,5,0,0
2022-03-08 20:00:00,1,1,2,1,4,5,6,4,3,4,11,13,9,12,12,20,17,16,15,14,10,8,12,11,9,8,7,8,9,4,8,7,7,9,3,7,5,7,8,7,5,4,4,7,10,9,11,10,13,12,16,17,21,20,17,14,14,18,23,24,19,18,17,14,16,12,8,8,9,8,7,7,7,9,5,6,9,6,8,9,3,0,0
2022-03-08 21:00:00,0,0,0,2,2,1,2,4,0,3,8,9,8,6,9,10,11,14,15,10,14,9,10,9,7,8,8,6,5,6,7,8,6,1,4,7,6,5,0,2,1,7,4,10,11,5,8,10,12,14,16,19,23,25,21,19,14,17,26,33,27,27,23,16,12,9,8,10,8,5,6,9,10,11,7,8,10,7,9,4,2,0,0
2022-03-08 22:00:00,0,0,1,2,2,0,2,2,2,1,19,22,23,0,21,23,21,19,18,15,12,7,6,7,4,6,5,6,8,9,7,6,5,6,5,4,6,4,4,5,3,5,7,8,8,9,12,11,16,17,19,21,31,24,24,23,20,19,25,24,23,33,33,28,23,16,12,10,8,6,6,2,9,12,3,12,11,7,1,4,2,0,0
2022-03-08 23:00:00,0,0,0,0,1,0,0,0,2,0,3,0,5,4,4,5,5,6,4,5,6,4,1,4,5,5,6,7,8,4,5,4,6,7,6,5,5,4,0,0,3,4,4,3,10,4,9,8,12,12,11,14,19,17,11,10,17,11,28,23,22,23,22,18,19,16,14,15,18,16,13,13,14,0,13,11,10,10,9,8,7,1,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,1,4,6,5,6,1,0,4,2,6,0,7,2,0,6,0,0,7,7,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,1,3,5,3,3,6,4,3,0,3,2,3,3,5,6,7,8,12,5,10,4,3,5,6,0,0,11,0,0,1,5,0,0,0,0,4,3,2,2,1,0,1,0,0,0,1,2,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,1,1,3,3,4,4,0,0,3,4,3,4,7,8,11,4,11,10,11,9,8,11,11,11,9,9,7,10,9,8,10,7,4,4,4,0,0,2,3,1,1,0,0,0,0,1,2,3,0,2,1,0,4,4,2,2,6,8,6,4,6,9,7,12,12,11,10,11,8,11,7,6,5,7,5,4,2,1,1,0,0,0
2022-03-09 07:00:00,0,1,3,4,5,4,3,2,2,0,2,3,5,7,9,6,10,12,14,17,16,8,6,7,8,5,9,6,10,11,9,8,5,4,2,0,0,0,3,2,2,1,3,1,0,0,2,1,3,0,0,4,4,1,2,3,4,5,6,2,7,7,1,4,6,5,4,3,5,5,4,4,3,2,2,2,3,2,0,2,0,0,0
2022-03-09 08:00:00,0,0,2,3,5,3,5,4,4,4,4,6,4,7,4,9,9,11,14,15,14,11,12,15,10,11,13,13,15,18,15,13,13,12,11,6,6,3,2,5,6,2,1,2,1,0,3,3,2,0,1,5,6,3,2,5,7,9,8,10,8,9,11,10,9,6,5,6,5,4,4,3,4,3,1,2,4,3,2,2,0,0,0
2022-03-09 09:00:00,0,0,1,4,6,3,7,8,0,9,6,9,12,12,15,15,14,15,17,18,16,11,15,12,15,16,18,18,18,20,19,17,13,13,13,8,7,6,5,2,3,1,0,0,2,0,3,4,2,5,4,3,3,4,3,5,9,11,8,4,7,6,8,7,8,9,9,7,3,5,4,3,3,0,2,2,3,2,1,0,0,0,0
2022-03-09 10:00:00,0,2,1,6,8,3,6,5,6,5,4,8,11,12,11,12,10,11,14,15,13,10,11,8,10,12,9,14,15,13,14,14,11,8,10,7,12,11,10,8,2,1,1,0,0,2,2,3,4,3,6,6,8,2,8,8,9,8,7,5,5,5,3,6,7,9,7,6,5,0,1,5,2,3,0,1,2,1,2,1,0,0,0
2022-03-09 11:00:00,0,0,1,6,12,10,10,10,3,7,8,8,9,10,14,13,17,18,19,23,21,17,19,22,15,14,16,11,17,18,16,19,12,10,9,9,7,5,4,3,2,1,1,3,4,3,5,7,9,10,9,10,9,8,7,8,9,10,11,13,10,11,11,12,12,11,10,9,7,6,2,3,1,2,0,1,1,0,2,0,0,0,0
2022-03-09 12:00:00,0,1,2,5,9,8,8,9,0,8,7,9,10,11,10,15,14,22,22,25,22,16,17,20,14,13,17,13,20,22,13,19,11,9,8,6,5,5,4,3,1,5,4,3,4,4,6,6,8,9,10,7,8,6,9,10,12,7,12,11,11,12,12,12,15,11,10,8,7,6,6,3,3,4,5,2,2,2,3,0,1,0,0
2022-03-09 13:00:00,0,0,2,6,10,10,7,6,0,6,7,9,5,13,16,22,24,34,39,39,32,25,28,27,25,27,27,16,25,24,22,19,15,14,11,11,8,7,4,3,2,3,1,6,5,6,11,13,15,15,19,16,18,17,6,8,15,7,16,19,17,13,14,14,12,14,9,14,14,12,8,11,12,12,11,7,6,5,6,3,2,0,0
2022-03-09 14:00:00,1,0,4,6,10,9,7,7,5,5,4,7,7,10,9,17,18,28,33,33,31,26,19,18,18,19,26,27,27,19,17,25,13,11,8,8,7,6,6,0,5,2,3,2,6,7,3,4,7,3,11,14,11,12,10,11,11,13,19,18,20,22,25,26,16,12,10,8,6,4,4,5,3,5,0,6,9,0,10,4,2,1,0
2022-03-09 15:00:00,0,0,1,4,5,4,5,9,0,8,9,13,12,10,13,13,16,18,18,20,20,14,28,27,20,21,23,19,20,17,18,15,12,9,12,10,8,5,1,3,2,2,4,5,7,10,0,10,13,12,14,20,23,22,17,17,20,16,31,35,35,35,35,36,31,28,25,19,17,7,8,16,7,17,15,13,9,7,0,8,4,0,0
2022-03-09 16:00:00,0,0,1,4,7,8,9,10,5,9,10,12,14,8,6,11,12,15,18,20,19,24,23,22,17,15,16,12,14,17,16,15,11,7,9,9,9,3,2,2,1,2,1,2,12,11,10,11,15,15,20,26,26,24,21,17,23,21,37,40,39,38,36,35,16,13,12,14,16,13,12,10,8,13,0,6,7,7,0,2,1,0,0
2022-03-09 17:00:00,0,2,3,5,8,7,8,9,8,10,15,14,15,12,13,21,24,20,24,27,22,17,18,16,11,15,17,14,17,15,14,14,16,18,17,14,7,4,7,1,5,2,4,3,3,6,12,14,6,7,13,22,22,22,18,18,20,19,22,26,25,25,26,25,25,21,17,14,17,7,15,13,11,12,0,10,9,6,8,4,1,0,0
2022-03-09 18:00:00,0,0,0,4,6,5,7,10,6,9,10,9,6,9,12,14,18,19,18,18,16,14,20,21,13,13,9,14,19,22,20,19,10,9,6,4,5,3,2,2,2,3,3,3,4,6,8,11,14,9,19,33,33,33,27,25,22,21,26,28,22,20,22,19,19,20,20,15,15,14,9,9,10,13,12,9,10,7,8,4,3,0,0
2022-03-09 19:00:00,0,0,1,2,3,2,4,6,3,2,7,8,6,6,7,16,15,13,14,20,16,19,15,16,6,16,14,10,10,9,10,9,6,9,4,9,4,6,2,6,5,6,4,4,6,7,8,9,15,10,19,20,19,20,19,12,17,13,21,21,20,20,20,19,13,13,13,10,6,8,3,3,0,5,0,3,7,5,4,3,1,0,0
2022-03-09 20:00:00,0,0,0,3,5,5,3,1,0,3,5,4,2,2,3,5,6,3,3,7,6,5,6,8,9,8,5,0,0,8,4,6,5,4,0,3,2,2,1,0,3,1,1,5,6,7,10,10,13,11,20,23,26,24,21,20,16,16,24,22,20,20,20,18,15,14,13,9,10,10,8,7,9,9,8,8,10,10,8,7,2,0,0
2022-03-09 21:00:00,0,0,1,1,0,3,0,2,0,3,6,7,8,12,18,24,8,18,13,11,10,11,10,8,4,7,3,4,8,6,7,9,9,7,5,4,5,2,6,4,0,2,2,3,5,6,7,10,18,10,26,26,25,24,22,18,15,13,19,18,17,18,12,16,11,11,10,9,9,13,12,3,0,12,6,10,10,7,6,5,2,1,0
2022-03-09 22:00:00,0,0,0,1,1,2,3,2,0,4,16,8,17,15,16,18,14,12,8,8,7,9,6,5,6,6,0,2,1,2,0,6,3,3,8,7,6,4,3,3,5,5,4,5,7,5,8,7,17,13,18,23,28,26,27,23,22,20,23,24,23,24,21,22,17,14,13,10,9,7,8,5,8,12,11,0,9,2,8,3,2,1,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,1,0,0,2,1,3,0,3,5,0,6,3,6,5,6,7,6,6,6,5,0,3,4,0,5,3,5,5,4,3,0,0,5,1,4,5,1,6,2,4,11,19,0,18,22,36,12,32,31,24,18,13,12,10,11,13,10,11,9,6,8,6,4,6,3,5,5,3,4,8,6,9,4,2,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,2,6,8,7,8,9,0,8,9,10,0,9,11,13,13,16,17,18,22,30,35,36,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,0,2,7,8,9,8,0,0,3,5,0,2,2,5,5,6,10,12,13,12,14,15,18,37,19,36,9,38,37,35,27,26,12,7,6,4,23,15,11,6,4,3,1,0,0,3,4,4,0,3,5,2,6,0,6,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,6,2,8,15,24,18,5,4,0,4,8,9,10,10,11,11,11,15,20,23,20,14,15,13,13,16,17,17,21,21,18,18,13,9,7,7,6,5,5,5,5,4,3,1,1,0,3,2,4,4,5,6,7,5,4,3,4,5,9,6,8,9,11,11,11,12,9,9,7,8,7,7,6,4,3,2,4,1,2,3,2,0,0
2022-03-10 07:00:00,0,1,4,14,24,18,8,10,10,9,8,15,25,30,34,23,27,36,47,58,45,25,30,35,27,26,27,31,36,38,33,37,27,28,27,26,23,17,16,11,16,2,2,1,3,2,4,4,4,6,5,6,9,6,7,7,5,5,7,9,13,11,18,21,24,29,33,21,21,15,11,5,3,4,1,4,1,2,4,3,1,0,0
2022-03-10 08:00:00,0,1,6,17,20,15,11,13,14,9,8,12,17,23,22,22,25,42,50,56,49,23,28,29,24,28,32,32,42,48,43,41,28,29,30,26,24,25,22,18,20,7,1,0,2,1,3,8,10,9,9,10,11,8,8,12,16,18,26,25,23,22,22,20,20,23,18,15,12,11,9,8,8,6,3,4,5,4,4,2,1,1,0
2022-03-10 09:00:00,0,1,6,12,15,10,8,10,8,7,7,9,13,14,18,22,23,31,44,51,39,18,24,24,19,26,29,29,31,31,30,27,23,25,23,21,19,17,16,10,7,4,1,0,1,1,3,3,3,5,6,5,8,5,10,11,11,9,9,7,8,9,10,13,14,17,16,10,11,3,10,8,5,3,1,1,3,2,1,1,0,0,0
2022-03-10 10:00:00,3,1,2,7,11,7,10,9,7,9,9,10,13,13,12,12,12,13,14,17,13,11,12,12,10,11,12,12,15,17,13,18,16,15,11,8,5,8,7,5,7,4,3,3,1,0,5,3,8,3,5,5,4,5,6,6,7,9,8,10,9,11,12,11,8,8,9,7,7,8,9,7,6,6,5,4,5,3,4,1,0,0,0
2022-03-10 11:00:00,0,0,2,4,6,5,7,7,8,7,9,8,11,9,13,16,16,19,21,23,19,17,18,18,12,11,10,11,15,16,17,17,8,7,7,6,5,3,4,3,1,2,0,2,0,4,3,7,9,1,8,10,11,10,8,10,9,8,11,10,7,12,12,10,7,8,6,3,3,0,1,0,5,2,0,4,5,0,1,2,0,0,0
2022-03-10 12:00:00,1,0,1,3,5,1,7,6,0,5,8,11,15,16,18,15,12,10,16,18,15,15,19,18,14,15,17,16,21,23,22,20,14,14,12,10,9,6,5,6,3,2,6,5,4,7,7,7,10,11,10,9,13,9,10,11,12,7,13,12,15,16,18,17,18,14,11,9,10,9,8,6,6,7,6,6,5,5,3,2,1,0,0
2022-03-10 13:00:00,0,1,2,4,8,7,8,10,3,9,9,9,10,11,10,13,12,17,19,24,18,15,15,16,15,14,17,18,15,15,15,16,15,15,14,10,9,7,5,3,4,4,3,3,5,6,6,9,11,6,12,10,10,11,10,12,9,12,13,13,10,11,10,9,11,12,10,9,8,6,9,8,5,8,6,4,5,4,4,2,1,0,0
2022-03-10 14:00:00,0,1,4,5,7,6,9,8,0,6,8,11,12,15,9,12,12,14,15,16,16,13,14,16,15,16,21,15,21,20,19,19,20,16,14,12,9,8,6,0,6,3,3,5,1,7,8,11,11,13,13,16,11,17,16,14,15,18,20,13,11,14,14,14,14,15,10,8,6,5,4,2,2,5,3,5,4,1,1,2,1,1,0
2022-03-10 15:00:00,0,0,1,3,5,4,7,6,0,8,8,9,14,24,25,27,27,25,22,21,18,11,12,14,13,14,14,15,16,14,17,14,10,7,7,6,5,4,5,4,4,6,0,2,4,7,7,7,15,10,12,19,18,16,19,17,16,18,18,20,19,18,22,22,23,21,22,16,21,20,16,14,10,9,7,4,8,7,1,5,4,0,0
2022-03-10 16:00:00,1,0,2,4,8,12,16,16,14,13,13,29,30,29,31,35,29,29,37,31,24,20,20,18,12,10,12,9,8,11,13,11,8,7,8,7,6,6,3,2,5,4,1,1,9,11,16,16,20,21,21,24,28,30,29,28,31,26,25,24,18,20,19,19,24,25,20,15,13,11,10,10,11,12,11,9,12,12,11,7,1,0,0
2022-03-10 17:00:00,0,1,2,4,12,11,10,11,8,10,13,15,14,17,17,19,19,19,23,29,25,18,14,15,13,12,14,15,15,14,13,13,13,16,14,11,6,4,1,0,6,8,10,11,14,14,13,14,16,18,20,26,29,24,20,17,20,24,21,22,17,20,22,23,23,20,18,17,15,14,11,10,11,13,12,10,11,11,9,6,4,0,0
2022-03-10 18:00:00,0,3,2,3,5,5,12,13,0,10,12,15,17,22,22,21,22,24,28,29,27,19,23,21,17,21,17,15,20,19,17,17,13,13,11,8,8,7,3,4,5,9,10,12,16,11,18,22,26,29,31,37,45,45,33,36,40,39,41,40,32,43,43,38,29,24,21,19,18,16,16,11,11,11,9,10,17,18,19,11,6,1,0
2022-03-10 19:00:00,0,0,1,4,5,0,5,6,8,2,7,6,5,7,6,12,13,14,17,16,15,13,13,13,13,17,9,15,8,4,7,16,9,10,8,8,7,6,3,4,7,7,7,6,11,8,12,16,19,19,21,26,20,25,23,23,20,19,31,35,26,56,52,52,38,20,14,19,16,15,15,13,10,12,11,13,17,17,20,12,4,0,0
2022-03-10 20:00:00,0,0,1,1,1,3,3,1,0,4,2,5,3,7,8,11,10,9,11,6,10,6,7,4,8,9,3,10,4,11,10,9,9,4,8,6,7,3,6,5,3,3,4,4,5,6,8,9,15,14,16,18,29,17,26,24,24,21,26,26,22,31,31,29,20,14,12,11,12,11,10,9,9,9,8,8,10,9,11,7,3,0,0
2022-03-10 21:00:00,0,0,0,1,2,5,4,3,0,4,15,5,6,9,10,10,10,10,11,15,15,13,14,10,7,8,7,4,6,0,6,8,9,9,4,8,7,6,5,3,2,3,5,6,7,11,13,15,18,14,24,29,25,22,22,20,17,17,18,17,15,17,16,14,12,11,10,13,10,7,6,5,7,10,8,8,12,5,11,6,3,1,0
2022-03-10 22:00:00,0,0,1,1,0,2,2,3,4,0,21,25,24,15,24,28,24,16,13,12,14,11,9,6,9,8,9,12,11,10,9,8,7,5,0,3,5,1,6,5,4,9,10,9,12,14,26,29,35,38,41,42,37,36,33,32,29,26,26,24,24,33,33,29,20,16,14,14,11,10,8,9,9,16,12,10,11,6,6,6,3,0,0
2022-03-10 23:00:00,0,0,0,0,0,1,1,0,0,0,2,1,2,3,3,3,2,1,4,0,1,6,4,0,7,6,6,3,8,5,7,10,6,12,10,9,10,9,7,3,3,5,7,4,9,7,10,16,16,14,17,19,26,25,21,19,17,13,13,10,10,9,9,17,12,9,8,4,8,5,0,2,4,5,4,4,5,0,5,3,1,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
