Unnamed: 0,1_김포교통(기점가상),2_방화도시7단지.국립국어원,3_방화역,4_한서고등학교.보람아파트,5_방화동동부센트레빌아파트,6_신방화사거리,7_서울항공비즈니스고등학교,8_신방화5번출구,9_마곡엠밸리6.7단지.마곡중학교,10_마곡나루역,11_마곡나루역5번출구.서울식물원,12_마곡역(가로변),13_마곡역교차로,14_이대서울병원,15_발산역.우장산힐스테이트,16_명덕고등학교.서울스타병원,17_우장산역,18_화곡중고등학교,19_대원시장,20_화곡역,21_화곡역.현대주유소,22_화원중학교,23_가로공원.나누리병원,24_가로공원공영주차장,25_국민은행신월동지점,26_신월3동주민센터.신월3동우체국,27_양서중학교,28_보람쉬움아파트,29_강서한방병원,30_화곡동유림아파트,31_KT강서지사,32_양강중학교,33_신정네거리역,34_경서농협,35_우리은행신정동지점,36_신정1동우체국,37_서울남부지방법원.서울남부지방검찰청,38_서울남부지방법원.서울남부지방검찰청,39_양천구청.양천보건소,40_양천구청,41_양천공원,42_목동중학교,43_목동8단지.한전,44_목동8단지지하도,45_서울남부지방법원.서울남부지방검찰청,46_신정1동우체국,47_우리은행신정동지점,48_신정4동경서농협,49_신정네거리역,50_제일여성병원,51_양강중학교,52_화곡동유림아파트,53_강서한방병원,54_보람쉬움아파트.신영시장,55_신월1동주민센터.신월보건지소,56_서부여성발전센터,57_국민은행신월동지점,58_가로공원공영주차장.신영시장,59_가로공원.나누리병원,60_화원중학교,61_화곡역,62_화곡역1번출구,63_대원시장,64_화곡중고등학교,65_우장산역,66_명덕고등학교.서울스타병원,67_발산역.우장산힐스테이트,68_발산역9번출구,69_마곡동로사거리,70_마곡역(가로변),71_마곡나루역1번출구.웰튼병원,72_마곡엠밸리7단지(712동),73_신방화역4번출구.마곡중학교,74_서울항공비즈니스고등학교,75_방화동동부센트레빌아파트,76_한서고등학교.보람아파트,77_방화역,78_방화3동주민센터.국립국어원,79_김포교통(종점가상)
2022-04-11 13:00:00,0,1,4,4,5,9,8,11,18,24,23,22,20,19,16,15,10,14,11,14,13,10,11,9,11,10,11,10,12,11,10,8,9,8,6,3,5,4,4,4,4,3,2,0,3,0,6,7,7,5,7,5,6,7,10,10,15,18,18,18,16,9,14,14,13,16,14,19,18,19,11,11,9,6,5,4,1,0,0
2022-04-11 14:00:00,0,1,2,3,7,8,8,8,12,14,14,13,13,16,15,12,15,15,13,10,11,10,10,11,10,12,15,17,14,13,13,12,7,4,7,5,0,0,1,2,1,3,3,4,4,11,14,17,20,10,11,9,7,5,8,9,12,15,19,15,24,24,24,22,24,23,22,11,7,10,8,7,7,5,2,3,0,0,0
2022-04-11 15:00:00,0,2,3,4,8,10,15,18,20,22,24,20,23,26,26,27,26,25,26,22,24,21,20,20,18,10,5,5,11,10,10,10,9,4,8,6,3,5,2,5,3,4,3,0,5,0,6,10,13,18,24,20,11,8,3,8,12,13,15,17,18,19,20,19,26,39,38,37,36,14,12,8,10,11,10,9,7,0,0
2022-04-11 16:00:00,0,1,6,27,26,27,29,24,23,25,27,21,23,26,25,22,20,23,26,23,24,24,20,19,27,27,29,30,32,26,19,10,8,8,6,3,0,2,3,2,1,2,8,0,3,10,13,14,18,21,21,18,16,15,16,16,17,17,16,18,17,19,18,15,15,16,15,20,21,33,31,26,11,9,4,3,0,0,0
2022-04-11 17:00:00,0,1,2,4,7,10,14,16,12,12,20,18,16,17,23,20,23,27,27,24,20,17,15,9,7,10,11,12,14,12,12,11,8,5,4,7,3,5,4,5,4,5,6,8,9,10,14,14,15,18,20,16,14,12,14,12,14,18,21,21,15,15,17,17,22,27,26,25,26,24,24,22,14,10,6,3,3,0,0
2022-04-11 18:00:00,0,2,3,5,8,10,12,14,19,31,35,32,35,34,33,33,34,35,31,30,38,30,23,18,13,12,13,15,16,7,16,13,7,5,3,0,0,1,3,6,7,9,10,11,14,15,16,19,20,20,20,18,18,19,16,11,14,17,19,21,17,18,20,20,23,27,24,28,41,43,29,26,20,19,10,8,5,0,0
2022-04-11 19:00:00,0,0,2,0,4,6,3,7,12,18,25,23,25,22,18,17,18,33,29,25,34,29,24,20,17,13,10,9,10,7,5,4,5,1,3,0,0,0,3,1,4,6,3,0,8,0,11,12,13,15,17,19,17,10,7,7,9,9,8,7,12,13,11,12,16,19,18,17,18,19,15,14,11,8,3,3,1,0,0
2022-04-11 20:00:00,0,1,2,3,3,6,8,12,6,13,16,18,17,18,19,15,16,12,9,6,12,10,12,10,8,5,4,2,4,0,4,1,4,3,1,2,0,1,2,3,2,3,0,0,4,0,4,3,6,7,0,9,8,7,8,7,10,0,9,10,9,11,5,8,13,14,14,15,14,13,9,11,10,8,4,3,4,0,0
2022-04-11 21:00:00,1,0,2,4,5,0,7,8,7,11,13,12,13,15,14,12,11,16,15,15,15,14,12,11,8,7,7,6,7,5,1,0,3,1,0,0,0,0,1,1,2,0,0,2,2,3,5,5,8,9,5,11,10,8,7,8,11,10,9,8,8,9,10,10,11,13,10,13,17,11,13,12,10,3,5,2,2,0,0
2022-04-11 22:00:00,0,0,0,1,0,2,3,5,7,13,18,17,18,18,22,30,34,33,31,26,23,21,15,9,11,5,3,3,3,3,3,2,4,3,2,3,2,0,0,1,0,3,4,1,6,7,9,2,10,14,16,10,9,8,8,6,4,0,5,0,6,7,0,6,9,15,29,30,32,33,26,14,11,9,6,3,2,0,0
2022-04-11 23:00:00,0,0,0,0,3,4,5,6,0,8,14,9,14,14,11,14,13,12,9,6,10,7,6,4,4,3,2,2,1,0,0,2,1,0,0,0,0,0,0,1,0,3,4,0,2,2,5,0,8,9,3,7,7,6,6,5,7,6,7,1,6,6,7,9,4,6,5,10,12,10,13,8,6,7,3,2,1,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,0,1,3,2,0,5,9,8,10,11,10,6,0,0,8,5,0,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,0,1,1,2,2,5,6,7,7,5,4,3,3,2,4,5,4,5,2,4,6,7,3,10,3,13,16,20,19,18,19,16,13,0,11,10,8,6,4,4,2,0,0,0,0,0,0,2,1,3,0,0,0,4,6,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 06:00:00,0,1,2,2,3,4,3,4,8,7,4,7,5,2,3,3,5,4,5,1,5,2,6,1,4,4,2,8,4,7,6,5,4,2,1,0,0,1,0,2,2,3,2,0,3,0,4,0,1,5,4,3,3,7,13,14,17,19,20,13,16,18,20,18,16,16,15,13,12,9,4,0,1,1,2,0,1,0,0
2022-04-12 07:00:00,2,3,3,4,5,7,8,9,18,27,26,25,24,16,21,10,9,8,10,9,6,8,10,9,5,8,11,25,22,17,18,19,20,0,11,9,0,8,4,3,1,0,0,2,1,2,3,2,4,6,4,10,11,11,23,25,27,34,37,38,33,24,23,23,24,24,24,22,20,18,11,11,14,10,11,2,0,0,0
2022-04-12 08:00:00,0,1,3,3,9,14,17,18,24,22,27,23,17,12,10,10,9,8,7,6,7,7,7,6,5,7,8,28,41,29,34,27,25,24,20,22,18,17,15,13,7,3,4,0,3,5,9,3,12,11,9,11,13,16,20,24,29,33,35,33,28,33,34,30,34,36,36,34,26,24,15,15,10,6,2,0,0,0,0
2022-04-12 09:00:00,0,3,4,3,8,11,12,11,14,19,20,16,9,7,7,5,6,10,8,6,7,8,9,8,5,6,9,13,14,15,16,13,16,12,13,12,11,10,6,5,2,2,0,3,2,5,6,4,4,3,6,4,5,7,10,12,19,22,25,27,26,26,25,29,29,28,25,19,19,17,4,1,2,6,4,1,2,0,0
2022-04-12 10:00:00,0,1,2,2,4,6,7,7,6,6,7,7,6,5,5,7,8,9,7,8,9,8,6,7,8,7,7,10,9,13,12,10,9,8,7,6,4,3,2,2,2,3,2,0,4,0,6,5,7,4,4,4,4,5,8,8,11,14,14,13,13,14,15,13,12,13,15,15,12,8,8,6,4,6,3,0,0,0,0
2022-04-12 11:00:00,0,1,2,1,2,4,5,6,4,9,10,9,9,10,12,12,11,13,12,13,8,6,6,4,6,6,10,10,9,11,10,9,8,6,6,5,3,2,3,2,1,1,0,0,5,3,5,3,6,6,6,4,3,7,9,9,9,11,11,12,14,16,18,17,21,19,20,15,13,12,6,5,3,3,2,1,0,0,0
2022-04-12 12:00:00,0,1,1,2,4,5,6,7,7,8,10,4,10,10,13,12,16,17,17,11,12,11,8,5,8,8,6,7,6,7,4,6,8,3,6,4,0,0,4,5,3,3,6,0,8,7,10,0,11,13,14,10,10,10,9,6,8,10,12,10,7,12,8,11,13,10,10,10,12,9,7,7,5,5,4,1,3,0,0
2022-04-12 13:00:00,0,2,3,3,5,7,7,10,14,18,20,18,17,16,14,12,13,14,16,14,12,11,10,7,8,7,12,11,10,9,9,8,4,3,2,0,4,0,2,3,2,6,4,0,4,5,6,7,11,12,12,9,7,9,9,12,12,12,14,16,18,19,18,19,19,17,17,17,16,15,8,7,5,3,3,1,2,0,0
2022-04-12 14:00:00,0,3,4,5,7,9,5,9,12,14,17,15,14,22,25,24,14,14,13,11,10,9,11,9,11,13,11,10,10,12,14,14,9,7,8,4,8,4,4,4,3,2,4,3,4,0,6,4,9,13,13,13,8,7,9,8,10,9,10,10,10,12,13,13,11,13,9,12,11,11,10,9,9,8,7,5,2,0,0
2022-04-12 15:00:00,0,2,4,6,9,14,21,25,29,28,33,32,30,28,26,25,27,30,32,28,25,21,20,17,10,9,7,10,12,11,11,12,8,6,5,6,3,2,3,1,2,4,1,2,5,7,8,7,11,11,11,8,9,7,7,8,12,11,13,12,11,15,18,17,18,32,34,30,23,21,17,13,11,9,7,4,2,5,5
2022-04-12 16:00:00,0,3,2,31,33,34,32,18,16,21,30,22,21,14,18,22,22,26,23,24,24,21,16,19,20,21,10,22,19,19,21,19,11,5,10,11,0,6,3,6,4,5,4,0,4,5,12,11,14,8,14,10,9,8,10,11,15,17,18,19,19,20,17,16,18,18,17,15,18,15,26,18,13,10,5,1,2,0,0
2022-04-12 17:00:00,0,2,4,7,10,13,12,12,11,16,21,22,23,21,25,22,20,25,24,20,20,17,14,11,10,12,14,17,16,14,12,11,6,7,6,0,4,2,2,3,4,6,7,0,7,10,12,15,16,20,19,15,12,9,10,12,15,17,16,16,21,23,28,24,25,22,24,26,29,25,19,17,11,9,6,4,2,0,0
2022-04-12 18:00:00,0,2,4,7,10,13,16,20,23,37,38,35,37,33,32,33,31,34,32,27,27,24,22,20,17,16,14,12,14,14,15,11,7,5,4,4,3,0,2,5,6,10,12,0,18,19,21,19,20,23,22,19,15,13,14,15,20,20,22,26,26,27,26,25,30,30,30,34,51,47,31,28,20,15,8,6,4,0,0
2022-04-12 19:00:00,1,3,2,4,4,6,8,7,8,15,24,23,24,24,24,22,20,21,16,18,21,19,18,16,15,10,8,8,9,9,5,6,5,4,4,0,4,5,3,4,4,4,5,6,7,0,9,10,11,4,12,11,10,7,5,4,6,0,10,4,11,11,12,13,15,19,21,19,20,18,31,26,16,12,5,2,1,0,0
2022-04-12 20:00:00,0,0,3,2,5,6,16,10,18,19,21,19,23,25,26,27,22,30,31,25,20,19,16,12,15,10,5,5,4,2,3,2,0,0,0,0,0,0,1,2,3,5,4,6,5,6,9,0,10,11,13,11,10,9,5,6,8,8,8,10,10,11,7,9,11,12,8,14,19,19,13,12,8,8,3,2,3,0,0
2022-04-12 21:00:00,0,0,1,2,5,7,7,11,7,15,22,24,31,31,29,27,23,24,22,19,16,13,16,12,11,9,8,8,6,6,7,4,4,0,2,3,1,0,1,2,1,3,4,3,5,0,8,7,10,9,6,8,7,4,7,6,7,7,7,5,6,7,0,5,8,11,10,14,14,17,17,16,14,9,3,2,1,0,0
2022-04-12 22:00:00,0,2,1,2,5,3,0,6,7,14,16,16,22,23,27,21,30,29,28,25,24,23,21,15,12,8,2,5,4,1,1,0,3,0,3,0,0,0,1,4,0,5,7,6,12,14,15,14,11,15,14,8,8,6,3,2,3,4,1,0,7,6,7,9,10,15,23,26,27,26,22,13,10,9,7,1,4,0,0
2022-04-12 23:00:00,0,0,0,0,0,0,1,2,0,4,7,0,10,9,12,0,0,0,7,6,10,6,7,5,3,2,1,2,2,4,2,1,1,0,0,0,0,0,2,0,1,5,3,0,2,1,4,4,6,8,8,4,3,5,3,2,3,4,3,2,4,0,0,6,4,6,4,7,7,6,9,8,7,3,5,4,1,0,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,0,1,3,5,0,4,6,5,6,8,6,5,0,6,8,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,0,1,2,1,6,5,8,7,7,7,5,2,0,1,4,5,3,7,7,4,9,8,9,12,4,15,16,16,17,9,19,17,13,0,3,12,11,8,7,5,3,0,0,0,0,1,0,2,0,0,0,0,0,3,4,5,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 06:00:00,0,2,0,0,2,1,1,4,6,2,3,5,0,1,3,4,3,4,3,0,4,5,3,4,3,3,1,5,3,6,3,5,6,2,0,0,0,1,0,2,1,3,1,0,4,3,5,2,3,7,0,8,9,10,10,10,11,13,14,15,17,19,19,16,17,18,19,17,16,10,3,2,1,0,0,0,0,0,0
2022-04-13 07:00:00,0,2,5,3,7,10,11,12,19,25,25,24,22,21,19,6,7,5,6,6,4,5,3,4,3,7,12,22,23,17,15,15,15,12,8,0,3,7,6,4,2,1,0,2,2,0,3,3,5,6,6,6,9,10,26,27,30,38,25,38,24,24,25,21,24,22,25,17,19,17,12,13,13,11,4,1,0,0,0
2022-04-13 08:00:00,0,1,4,2,8,11,15,12,15,16,31,25,19,11,10,9,11,11,10,10,17,17,16,12,11,13,15,29,36,28,27,26,24,22,21,20,14,12,9,10,6,4,5,2,6,10,12,11,13,11,8,12,16,13,16,17,29,33,34,32,31,36,36,31,33,33,29,47,25,23,14,11,12,10,4,2,1,0,0
2022-04-13 09:00:00,0,3,7,9,12,16,20,19,21,20,25,20,11,10,8,5,4,6,0,5,6,0,5,6,6,7,7,16,16,14,17,15,16,16,15,11,10,9,8,7,5,5,4,3,2,6,5,0,6,5,7,7,8,9,11,14,18,22,23,22,22,23,24,20,19,21,20,22,17,13,8,7,7,5,4,3,2,0,0
2022-04-13 10:00:00,0,1,2,3,6,8,9,8,9,10,10,9,9,6,8,8,9,10,7,8,8,7,6,6,4,8,8,11,9,7,9,10,8,9,6,3,1,4,2,3,1,0,2,1,3,2,4,3,5,6,5,4,6,6,10,11,15,16,19,20,18,17,16,17,20,21,19,19,17,18,11,9,10,8,4,3,0,0,0
2022-04-13 11:00:00,0,1,1,0,2,4,6,6,7,6,7,5,4,4,7,6,7,8,5,9,10,10,9,8,6,5,5,8,8,9,9,8,5,2,4,0,0,0,2,2,3,2,1,0,3,0,2,5,6,9,12,10,4,5,6,5,6,11,7,11,11,15,14,16,15,17,17,16,13,10,12,8,6,4,2,1,0,0,0
2022-04-13 12:00:00,0,2,1,3,3,5,5,7,8,10,11,10,5,9,8,8,8,9,8,8,9,8,7,7,7,8,8,6,12,7,10,9,6,6,6,3,2,5,3,4,3,4,1,5,1,2,6,1,10,9,10,9,7,8,12,12,13,15,16,17,13,13,12,13,12,12,11,11,10,6,7,6,2,3,3,0,0,0,0
2022-04-13 13:00:00,0,1,1,2,3,5,7,7,8,10,13,12,12,10,12,13,11,12,12,10,12,11,8,7,7,8,12,14,17,9,13,11,6,4,5,1,3,0,5,4,2,1,1,5,7,8,9,9,13,15,9,12,10,7,6,10,12,18,20,19,13,14,7,14,16,13,13,14,13,8,9,4,5,4,3,2,0,0,0
2022-04-13 14:00:00,0,1,3,5,7,4,9,9,7,9,8,8,6,10,12,13,13,14,12,12,14,13,11,11,10,12,10,12,16,16,11,12,7,5,5,4,2,3,2,3,2,3,0,0,4,0,7,9,8,5,10,7,7,11,9,8,12,12,10,9,9,9,10,13,13,17,15,13,12,14,12,7,5,4,2,0,0,0,0
2022-04-13 15:00:00,0,1,3,5,8,10,12,10,11,17,20,17,18,19,22,24,26,29,27,19,16,13,12,9,9,10,11,13,16,14,12,9,9,6,5,4,2,0,2,2,2,8,1,0,5,0,9,10,11,10,11,10,9,9,10,9,14,15,16,15,16,19,17,16,21,29,29,25,22,12,17,14,10,9,6,2,0,0,0
2022-04-13 16:00:00,0,1,3,19,21,23,25,16,20,25,27,28,29,26,25,25,26,33,32,28,25,22,21,18,15,12,10,10,11,9,10,10,8,7,5,3,5,4,1,3,3,3,4,2,4,7,10,9,10,14,16,15,8,7,5,5,7,10,10,8,9,11,13,13,16,19,19,19,21,20,18,12,10,10,5,4,1,0,0
2022-04-13 17:00:00,0,0,3,4,6,10,13,12,13,16,17,17,21,20,20,24,25,25,24,18,26,22,21,17,13,10,13,12,15,16,15,12,6,5,7,0,2,6,3,3,1,2,3,3,8,9,11,12,15,16,9,14,12,10,12,11,16,17,19,18,13,14,15,15,17,20,21,26,30,28,20,20,13,11,6,3,1,0,0
2022-04-13 18:00:00,0,1,4,11,3,11,14,16,19,23,29,24,29,28,28,29,28,27,24,23,38,35,33,24,21,17,16,15,12,13,13,11,10,6,3,1,0,0,3,3,5,9,10,11,15,16,17,15,18,18,19,19,14,10,15,13,18,20,21,19,23,16,22,20,25,22,19,33,54,55,24,21,17,12,6,4,2,0,0
2022-04-13 19:00:00,0,1,1,2,2,5,5,8,6,17,26,24,26,27,24,23,22,26,26,25,21,20,19,18,13,8,5,6,8,4,7,4,3,1,0,0,1,0,1,1,3,5,3,0,9,0,10,9,12,8,6,18,8,6,7,5,7,10,9,7,8,8,8,12,13,19,17,20,22,20,19,17,9,8,5,3,0,0,0
2022-04-13 20:00:00,0,1,2,2,4,9,5,12,11,16,19,20,23,23,25,21,18,17,19,17,16,7,14,12,11,9,7,6,3,4,4,3,3,0,1,0,2,0,2,3,2,3,3,2,3,2,4,4,7,8,9,11,11,9,7,7,7,5,2,8,7,11,12,13,14,16,16,17,15,14,13,12,12,7,5,1,3,0,0
2022-04-13 21:00:00,0,0,1,3,4,5,6,7,8,9,18,19,17,18,18,15,16,16,17,19,17,16,16,14,11,9,8,5,5,4,5,1,4,2,2,1,0,1,1,2,0,3,3,2,5,0,6,7,5,6,7,6,4,2,1,2,3,3,2,1,6,4,5,8,8,8,10,11,10,13,13,9,7,5,2,1,0,0,0
2022-04-13 22:00:00,0,1,2,0,3,1,3,7,4,10,14,15,17,19,25,33,33,32,31,30,27,22,20,17,13,10,8,4,3,5,3,0,4,0,3,0,0,2,1,2,3,4,4,4,5,6,7,0,11,12,14,11,8,7,5,3,1,3,3,0,5,4,3,6,7,15,17,20,22,21,17,11,8,8,4,2,0,0,0
2022-04-13 23:00:00,0,0,0,0,0,0,0,1,0,8,11,10,10,11,13,12,11,12,0,10,10,7,8,5,5,5,1,3,2,0,3,3,3,1,2,0,0,0,0,2,1,2,0,0,0,0,3,6,10,11,11,9,8,8,6,3,5,4,5,4,3,3,0,7,8,8,3,5,3,0,9,6,5,3,1,0,0,0,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,0,1,4,5,0,4,7,6,8,9,6,5,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,1,1,1,6,2,5,10,7,9,8,5,2,0,2,2,4,2,5,5,0,8,9,1,11,8,14,16,16,15,4,16,14,12,0,10,7,0,8,4,4,2,0,0,0,0,0,0,3,2,0,0,0,0,4,5,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 06:00:00,2,2,1,0,2,2,3,3,9,6,8,7,0,3,3,5,4,1,5,2,4,2,3,3,5,3,3,5,4,5,4,4,4,3,2,3,1,1,1,2,1,2,1,0,3,0,4,1,1,3,4,4,5,7,9,10,11,14,16,15,16,17,19,13,11,20,21,16,11,9,3,1,1,0,0,0,0,0,0
2022-04-14 07:00:00,0,1,2,3,7,7,7,7,18,26,26,14,26,24,23,6,3,4,3,0,4,6,5,0,4,5,7,18,20,15,13,13,12,11,6,4,5,5,4,6,3,0,0,1,0,0,4,0,4,3,4,5,6,12,22,25,29,32,21,23,22,22,23,21,22,20,23,23,21,19,12,13,11,9,4,1,0,0,0
2022-04-14 08:00:00,2,3,3,2,6,9,11,16,24,24,41,38,25,16,8,14,14,13,11,8,11,16,17,13,10,10,10,27,39,31,29,25,23,22,22,20,18,16,13,10,7,2,1,3,3,3,6,4,8,9,8,9,12,16,22,19,26,34,36,37,30,33,36,36,36,38,41,36,30,26,11,10,8,8,3,2,1,0,0
2022-04-14 09:00:00,0,1,2,2,5,7,9,8,10,12,16,12,6,7,9,9,11,12,13,10,9,10,10,9,6,8,10,16,17,18,18,15,11,7,0,10,9,7,4,5,4,3,2,0,1,4,2,4,0,2,5,7,6,6,11,13,19,26,27,28,26,28,26,29,33,32,27,24,18,16,8,6,5,4,2,1,1,0,0
2022-04-14 10:00:00,0,2,5,5,5,6,9,8,11,10,10,9,6,5,6,5,7,0,7,10,11,8,7,5,7,10,11,13,14,7,13,11,7,9,6,4,4,3,2,2,2,0,0,0,4,3,4,3,3,5,7,7,8,8,12,11,18,17,18,17,16,9,12,20,21,17,17,15,12,9,7,4,5,3,1,0,0,0,0
2022-04-14 11:00:00,0,1,0,0,2,6,5,5,6,7,7,4,9,7,7,7,7,6,5,7,7,4,6,4,3,6,3,7,6,7,8,7,6,2,5,3,4,0,1,5,4,2,1,0,2,0,0,4,6,0,7,6,6,6,8,7,9,7,7,6,9,11,12,12,14,16,16,15,12,11,6,4,4,3,2,0,0,0,0
2022-04-14 12:00:00,0,3,3,2,4,4,8,9,11,13,11,9,8,10,8,11,8,9,10,8,7,6,6,4,3,7,5,10,10,9,7,5,7,6,4,0,2,3,1,3,1,5,4,0,3,5,7,3,11,12,10,9,3,5,6,7,8,9,12,12,9,10,9,7,11,7,6,7,8,7,6,5,4,3,2,1,0,0,0
2022-04-14 13:00:00,0,4,3,4,5,8,5,10,11,14,15,14,15,17,19,18,16,17,15,15,16,8,14,14,9,12,10,12,17,14,11,9,10,8,7,5,2,6,2,2,2,3,1,0,4,3,5,2,6,6,7,6,7,5,9,8,10,12,12,13,12,14,10,8,11,12,14,12,12,12,8,7,5,4,3,0,2,0,0
2022-04-14 14:00:00,0,3,4,2,6,8,6,9,13,13,18,15,14,16,15,13,15,11,15,16,14,15,14,15,13,8,8,9,13,11,10,11,9,8,7,4,6,0,3,3,4,5,0,0,6,8,7,4,10,11,11,8,10,11,10,8,14,11,15,3,16,18,19,17,17,18,19,22,21,18,11,8,7,6,4,1,0,1,0
2022-04-14 15:00:00,0,1,3,3,4,9,11,11,14,20,27,26,22,22,22,21,18,20,20,16,15,12,11,11,9,12,10,10,12,11,10,9,11,10,8,6,5,3,2,2,3,7,3,6,6,0,8,7,11,11,15,10,7,6,7,8,10,9,10,14,15,18,17,16,19,25,30,33,14,30,22,11,10,11,10,7,3,0,0
2022-04-14 16:00:00,0,1,4,30,31,33,32,18,18,20,26,22,24,23,23,23,20,21,19,17,22,15,20,15,14,12,10,10,11,12,17,16,11,10,9,8,6,3,2,9,6,3,0,4,5,8,12,4,15,15,15,12,13,8,11,10,12,14,13,11,14,21,25,24,24,31,34,35,36,37,31,20,13,7,5,2,1,0,0
