Unnamed: 0,1_중곡초등학교,2_방약국앞,3_면남초등학교,4_지하철7호선사가정역,5_사가정역,6_면목두산아파트2차,7_사가정센트럴아이파크아파트,8_장안교앞,9_장안2동주민센터,10_장안동현대아파트앞,11_휘경여중고휘경주공아파트,12_휘경공고휘경주공아파트,13_한국산업인력공단서울지역본부,14_동부아동상담소.동국대부속중고,15_장안삼성래미안2차아파트,16_장안삼성래미안2차아파트.성복교회,17_장안현대홈타운앞,18_구민회관앞,19_파라브아파트,20_장한평,21_장한평역,22_북한연구소앞,23_우리은행장안지점앞,24_장평중학교앞,25_래미안장안1차아파트앞,26_장안치안센터,27_장안현대홈타운상가,28_국민은행장안동지점,29_장안사거리,30_동대문구.성동구선거관리위원회,31_촬영소사거리.세양청마루아파트앞,32_답십리2동한양아파트앞,33_한양아파트.청솔우성아파트후문,34_답십리래미안미드카운티,35_답십리1동주민센터.래미안위브,36_신답역앞,37_청계한신휴플러스아파트,38_동대문구청,39_서울시동부병원,40_신설동역.서울풍물시장,41_동묘앞,42_동대문(흥인지문),43_충신동,44_이화동(이화장),45_방송통신대.이화장,46_혜화역.마로니에공원,47_혜화역.동성중고(장면총리가옥),48_삼선교.성북문화원,49_성북동주민센터.동구마케팅고,50_경신중고입구,51_홍익대부속중고등학교입구,52_성북초교.성북선잠박물관,53_성북구립미술관.쌍다리앞,54_동방문화대학원대학교,55_서울다원학교.한용운활동터,56_서울다원학교.한용운활동터,57_동방문화대학원대학교,58_성북구립미술관.쌍다리앞,59_성북초교.성북선잠박물관,60_홍익대부속중고등학교입구,61_경신중고입구,62_성북동주민센터.동구마케팅고,63_삼선교.성북문화원,64_혜화역.서울연극센터(장면총리가옥),65_혜화역.서울대병원입구,66_방송통신대.이화장,67_충신동,68_동대문역.흥인지문,69_숭인동,70_동대문우체국.서울풍물시장,71_용두동신동아아파트,72_용두역,73_동대문구청.용두역4번출구,74_신답역,75_답십리1동주민센터.래미안위브,76_답십리래미안위브아파트,77_답십리종합상가,78_답십리2동두산아파트,79_답십리2동한양아파트앞,80_동답한신.대림아파트동대문체육관,81_촬영소사거리.동답초등학교,82_동대문구.성동구선거관리위원회,83_장안동삼성쉐르빌아파트앞,84_국민은행장안동지점,85_장안현대홈타운아파트앞,86_장안치안센터,87_장평중학교,88_파라브아파트,89_장한평,90_장한평역,91_북한연구소앞,92_우리은행장안지점앞,93_현대벤처빌,94_(구)경남호텔앞,95_장안동삼성쉐르빌아파트,96_새서울병원,97_NH농협장안평지점,98_장안동근린공원,99_장안2동주민센터,100_장안동현대아파트앞,101_휘경여중고휘경주공아파트,102_휘경공고휘경주공아파트,103_한국산업인력공단서울지역본부,104_홈플러스면목동점,105_면목두산아파트2차,106_사가정역,107_면목시장,108_면남초등학교,109_방약국앞,110_중곡초등학교
2022-03-07 10:00:00,0,1,0,1,6,7,0,6,3,0,0,5,5,4,7,3,9,10,10,8,13,12,10,11,10,8,13,11,15,18,16,16,17,22,25,26,23,23,22,22,20,19,16,14,11,8,6,5,6,2,3,0,4,3,0,1,2,3,2,3,5,8,9,7,12,14,8,7,0,6,9,7,9,6,7,6,3,5,6,0,2,8,7,3,5,6,7,9,9,14,12,11,10,12,8,7,6,5,4,4,4,3,4,2,3,2,1,2,0,0
2022-03-07 11:00:00,0,0,0,0,5,0,0,0,0,4,1,3,3,3,4,5,9,12,14,8,13,9,13,10,8,7,7,11,12,13,11,0,14,15,16,12,11,11,11,13,9,12,10,9,7,6,5,8,7,6,5,3,2,1,1,4,3,2,0,4,4,5,5,7,9,8,8,7,8,12,8,8,14,9,8,8,7,8,6,3,6,5,5,5,3,4,4,0,6,12,6,11,9,8,7,6,1,4,2,1,0,3,2,3,2,0,0,0,0,0
2022-03-07 12:00:00,0,1,1,0,4,2,1,3,1,2,1,1,2,3,4,0,4,5,6,8,11,9,8,7,8,7,6,7,7,12,13,12,14,13,14,13,12,13,13,11,10,12,9,11,12,8,7,6,5,5,3,4,1,1,2,3,4,2,7,10,0,5,6,7,8,9,8,7,7,9,10,9,12,15,14,10,8,11,13,14,14,12,10,8,6,6,3,5,4,10,11,10,11,10,7,5,5,0,4,2,2,3,6,7,5,1,1,0,0,0
2022-03-07 13:00:00,1,0,0,1,7,6,4,4,3,4,2,6,2,2,3,4,6,2,7,11,16,15,15,17,14,14,15,15,17,18,20,9,21,13,13,13,13,8,9,9,12,13,14,15,10,8,7,8,7,6,4,3,4,3,2,4,4,7,0,10,7,9,9,11,10,9,9,9,7,7,10,7,19,13,21,20,10,22,13,21,18,10,6,3,2,5,6,4,7,13,14,14,12,10,6,7,5,4,3,2,3,3,4,4,1,0,1,0,0,0
2022-03-07 14:00:00,0,1,2,2,4,1,2,0,2,1,0,1,32,25,13,5,5,7,8,6,12,0,13,12,14,15,9,8,11,12,15,15,13,16,16,17,21,19,19,17,18,17,18,17,14,8,10,10,8,5,9,7,5,3,0,2,4,7,0,7,9,11,13,9,13,11,10,11,12,15,15,13,15,13,15,15,15,14,13,12,8,11,7,7,6,5,5,5,5,16,2,16,15,14,9,6,8,5,4,4,3,2,4,4,0,0,0,0,0,0
2022-03-07 15:00:00,0,2,2,2,6,1,4,3,5,4,6,5,10,7,11,8,6,5,5,6,13,12,11,14,15,12,10,7,5,6,7,7,7,9,8,9,10,7,9,9,13,15,14,13,13,6,8,9,4,4,4,0,3,1,2,7,9,5,9,10,11,14,12,20,23,22,20,18,15,18,20,5,21,22,19,17,13,8,12,11,6,9,9,12,11,9,7,4,8,13,14,13,11,10,9,6,4,0,3,1,0,6,9,6,6,2,0,1,0,0
2022-03-07 16:00:00,0,4,4,2,6,7,5,0,2,4,13,14,14,15,12,11,13,13,10,10,30,29,28,28,24,19,10,14,18,16,15,12,14,6,16,15,11,12,11,11,10,12,10,10,11,9,7,6,5,4,4,3,1,2,2,7,1,2,0,4,9,4,6,11,19,22,20,20,19,19,18,19,23,22,20,18,16,18,18,19,18,17,13,11,9,8,7,6,9,27,26,24,25,19,16,14,10,7,7,6,3,4,5,3,3,2,0,1,0,0
2022-03-07 17:00:00,0,1,3,1,17,16,15,3,1,1,2,2,5,6,7,8,10,11,10,16,37,35,36,35,36,29,28,13,10,10,11,10,13,11,12,6,6,8,7,9,10,14,13,11,17,15,15,12,9,4,6,2,5,1,0,3,0,4,4,6,7,6,9,11,16,18,19,22,19,20,21,22,25,30,27,27,26,25,26,24,22,21,11,5,6,5,6,5,18,42,43,42,34,28,22,17,16,14,9,7,5,5,9,9,7,2,3,1,0,0
2022-03-07 18:00:00,0,0,2,3,19,13,10,7,9,6,7,5,8,11,13,12,0,14,15,20,54,42,54,51,45,35,20,15,16,14,15,14,14,12,9,14,12,12,14,12,13,15,14,12,14,14,14,11,10,6,5,0,3,4,1,4,5,7,7,17,18,15,9,10,17,25,24,21,14,20,20,19,26,34,32,30,29,28,26,25,23,20,13,10,9,10,12,6,37,68,67,68,58,54,38,28,22,14,8,6,5,1,10,9,6,0,1,0,0,0
2022-03-07 19:00:00,1,2,1,1,12,18,16,9,7,5,3,4,6,4,5,5,6,5,1,25,53,51,52,50,44,31,16,11,12,15,13,12,12,10,9,12,10,14,11,15,13,14,12,12,11,10,12,12,10,9,4,3,2,1,1,2,1,0,3,5,5,6,4,6,12,13,12,18,20,23,23,22,24,29,28,25,24,23,18,22,19,14,13,5,6,6,6,1,31,72,34,68,59,51,29,21,14,12,10,6,5,3,4,3,0,2,1,0,0,0
2022-03-07 20:00:00,1,0,1,0,5,4,5,3,2,0,2,1,3,4,5,5,6,5,0,8,36,35,37,32,23,17,8,13,11,9,9,9,8,6,7,7,3,6,9,3,10,6,4,5,4,5,10,13,12,11,6,5,3,2,0,0,2,2,3,4,5,3,2,5,8,14,14,14,11,14,11,12,13,15,12,10,9,8,9,8,6,6,5,5,4,2,5,6,7,25,24,22,17,17,14,11,5,4,3,2,3,4,3,3,2,1,1,0,0,0
2022-03-07 21:00:00,0,0,1,2,4,0,2,4,3,1,3,1,4,3,4,1,2,4,5,3,21,22,20,19,18,13,8,6,7,8,7,6,7,7,6,5,2,6,6,3,7,5,5,5,5,6,9,13,10,10,7,2,3,1,0,2,3,4,6,9,3,1,7,10,12,12,6,11,15,15,16,13,14,11,12,8,15,9,10,9,13,8,7,6,3,4,3,0,7,27,24,22,19,16,11,10,7,4,3,1,2,1,0,1,0,1,0,0,0,0
2022-03-07 22:00:00,2,1,0,3,12,10,8,6,4,3,4,2,0,0,1,0,1,1,0,6,14,7,13,12,5,9,6,4,5,7,6,6,5,6,0,7,0,5,6,7,10,11,4,3,10,7,8,7,5,0,2,0,1,1,0,0,0,0,1,5,0,1,3,5,13,17,0,18,17,13,15,13,14,14,11,9,10,9,7,8,7,6,5,5,4,3,3,2,5,26,25,21,14,15,10,8,7,5,5,4,4,3,2,3,1,2,1,0,0,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,11,10,10,6,0,3,2,3,5,0,4,2,3,2,2,0,3,0,0,3,3,0,4,5,7,9,7,5,4,4,3,1,0,0,0,0,1,1,0,2,0,3,7,9,5,5,6,5,7,4,6,9,10,10,9,0,8,6,4,5,4,3,2,0,1,1,0,2,16,15,14,12,10,8,6,5,2,4,0,1,0,0,2,0,0,0,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,0,0,1,0,2,0,0,0,1,4,6,0,3,4,5,0,0,4,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,0,0,0,1,2,0,1,3,2,2,3,3,3,5,6,7,6,9,8,5,4,3,1,1,2,4,6,5,7,8,7,6,7,10,7,11,11,9,8,9,10,5,9,5,3,4,3,2,0,1,1,0,0,0,0,0,0,0,2,0,6,0,6,4,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,0,0,0,3,3,2,2,1,0,0,1,1,2,5,6,13,17,19,9,10,6,4,3,3,6,5,7,9,12,14,16,21,23,24,27,18,24,17,16,13,15,14,11,10,5,2,5,0,2,3,2,1,1,1,1,1,4,0,5,6,7,6,4,4,2,3,5,0,6,3,6,5,5,3,0,7,0,9,1,4,7,5,4,3,8,7,3,9,9,0,11,9,9,8,6,5,1,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-08 07:00:00,1,2,3,1,6,8,8,6,6,3,2,6,8,13,20,17,26,27,28,13,7,0,3,10,15,22,19,23,27,29,26,25,29,34,30,31,31,31,28,29,25,22,23,14,10,6,3,23,22,13,7,0,6,4,2,2,4,6,5,13,18,17,10,11,11,11,13,15,13,4,5,4,7,2,7,6,7,5,7,7,5,5,4,3,8,17,18,20,12,11,9,13,13,11,15,19,22,21,20,14,4,6,8,8,6,0,1,0,0,0
2022-03-08 08:00:00,1,2,3,5,24,24,27,14,5,4,7,7,8,12,20,12,28,30,29,18,22,20,21,17,18,19,15,25,26,29,34,37,40,43,41,43,39,37,34,36,34,25,22,18,15,13,6,16,17,16,15,11,10,3,4,4,6,8,0,11,15,17,18,17,16,17,16,17,15,17,19,18,17,16,18,8,17,13,9,14,13,11,8,8,9,12,11,11,11,28,26,20,20,21,16,21,22,18,15,13,11,8,10,18,13,8,6,2,1,0
2022-03-08 09:00:00,0,1,0,0,2,2,3,2,0,3,0,3,5,6,8,7,9,15,15,8,12,3,11,9,10,12,8,12,15,14,18,17,18,21,22,22,21,18,19,17,17,15,17,13,10,6,7,10,2,1,9,5,3,2,1,3,5,7,7,8,9,10,12,16,12,6,11,9,8,13,11,10,13,12,10,0,11,11,8,12,9,8,6,8,9,12,13,8,12,24,15,20,15,14,11,8,7,4,2,0,1,2,4,6,2,1,0,0,0,0
2022-03-08 10:00:00,1,0,1,0,10,9,10,7,6,5,0,6,3,4,6,0,7,5,9,5,8,0,6,0,7,8,10,17,18,18,19,18,18,17,20,21,20,20,19,22,19,15,14,13,10,8,7,5,4,0,3,2,0,0,0,2,2,4,4,7,6,10,9,6,12,13,12,11,11,10,9,7,9,8,7,0,7,7,8,7,7,6,6,4,3,5,4,6,7,23,22,19,14,13,12,7,6,4,5,5,4,6,3,4,3,1,1,0,0,0
2022-03-08 11:00:00,1,1,0,3,3,3,4,0,0,0,0,0,5,6,8,6,10,9,11,7,11,10,5,11,8,7,9,11,15,14,13,13,13,14,13,14,15,11,12,11,10,12,12,9,11,8,7,9,4,8,5,4,2,1,0,2,0,4,2,4,6,5,6,8,10,11,10,7,3,9,8,7,8,7,10,5,8,6,0,0,5,7,4,5,5,5,6,6,6,15,16,14,12,13,12,7,6,5,5,3,2,7,4,3,2,1,2,0,0,0
2022-03-08 12:00:00,2,1,1,1,6,5,2,2,3,3,3,6,11,6,7,2,7,6,10,10,20,6,19,13,12,11,9,11,8,6,10,8,10,9,11,11,13,13,11,12,13,12,14,10,6,9,11,8,0,6,5,3,2,2,2,4,3,5,6,11,13,15,11,10,14,14,12,10,10,11,11,10,10,10,11,10,8,13,9,0,10,11,5,5,5,3,2,0,5,10,13,10,10,9,5,4,4,3,4,4,5,4,7,6,5,0,0,0,1,0
2022-03-08 13:00:00,2,0,1,1,7,4,6,5,4,3,5,3,7,3,5,3,7,8,7,4,12,6,11,8,13,15,13,10,10,12,13,12,12,13,16,11,15,15,17,15,16,15,16,15,11,7,7,9,9,7,7,4,6,3,2,2,3,8,6,8,9,11,10,9,9,17,13,13,11,12,10,8,19,16,21,22,22,15,13,15,9,12,9,4,3,5,2,8,5,15,13,15,11,13,14,11,7,5,2,3,4,4,1,2,0,1,0,0,2,0
2022-03-08 14:00:00,0,1,0,0,3,2,0,4,1,0,0,5,20,15,2,1,4,6,5,6,19,19,19,17,13,11,8,11,11,13,16,16,17,19,9,10,9,7,11,13,15,17,16,15,14,12,9,15,14,0,2,1,2,1,1,3,5,6,7,10,9,10,9,8,13,7,10,10,11,11,10,9,11,11,12,13,14,9,9,6,9,10,7,5,5,6,2,6,6,14,13,13,10,10,8,6,5,4,2,2,3,1,5,3,3,1,0,0,0,0
2022-03-08 15:00:00,1,2,1,2,2,0,5,2,2,2,2,3,9,16,8,11,11,12,11,12,15,5,13,13,12,12,9,13,13,12,15,14,13,15,17,17,15,15,16,15,12,11,12,11,13,11,9,9,5,13,2,11,9,1,0,6,8,7,1,4,10,5,5,13,18,20,19,18,14,13,12,11,12,14,9,8,13,14,6,15,14,15,7,4,4,5,4,4,6,18,17,15,15,13,12,11,8,5,3,2,3,2,7,7,6,2,3,0,0,0
2022-03-08 16:00:00,0,1,2,3,8,6,7,5,2,2,11,13,15,17,16,13,9,9,8,15,23,22,21,23,21,17,11,12,11,10,12,12,12,14,15,13,9,10,12,11,14,20,21,19,14,11,9,15,5,7,6,4,1,0,0,4,2,6,10,12,0,11,13,18,24,26,20,16,15,16,16,17,21,21,17,21,21,19,14,15,14,11,10,8,7,6,6,6,8,27,27,26,23,22,14,12,7,6,4,1,3,4,8,9,7,2,0,0,0,0
2022-03-08 17:00:00,1,3,0,2,10,9,4,5,4,3,4,3,2,3,2,4,5,3,4,8,31,30,16,31,27,16,10,16,15,13,14,14,12,12,11,8,13,17,18,16,16,21,22,21,21,14,16,14,5,11,9,7,4,3,2,4,6,7,11,10,11,11,8,8,19,20,19,19,18,21,22,20,27,26,23,20,18,18,16,15,13,12,9,8,7,5,4,5,7,22,21,24,23,24,18,16,13,9,5,3,3,5,7,6,4,2,1,1,0,0
2022-03-08 18:00:00,2,3,0,5,19,18,15,13,9,4,4,2,8,11,12,7,16,17,21,24,48,46,42,40,36,27,14,12,16,20,18,17,16,17,18,18,17,23,20,17,22,23,22,19,19,17,20,15,11,10,8,7,4,2,1,6,11,14,15,21,21,19,17,19,22,24,24,30,32,32,28,27,30,28,28,27,24,25,24,17,15,14,11,7,6,6,7,6,20,56,55,48,39,32,22,19,13,12,10,9,7,4,13,10,9,1,1,0,0,0
2022-03-08 19:00:00,1,0,2,2,5,4,3,0,3,6,4,4,5,2,3,2,4,2,0,14,66,62,63,62,51,38,14,10,7,6,13,14,18,9,15,14,13,13,15,14,19,17,17,15,12,9,18,15,9,12,8,6,3,0,2,1,3,2,4,7,9,9,9,9,10,12,13,17,17,17,17,16,16,29,29,28,27,29,17,15,25,25,18,12,11,9,7,7,25,56,55,52,43,35,20,16,11,9,7,3,3,4,2,1,3,2,5,6,4,0
2022-03-08 20:00:00,0,1,2,0,9,8,7,4,1,2,3,0,2,3,2,0,4,5,0,9,18,18,17,16,14,10,6,10,11,10,11,10,9,7,8,1,7,7,6,4,3,8,2,6,2,2,7,14,12,6,3,5,2,1,1,1,2,5,1,6,1,4,3,7,9,9,11,11,9,9,11,5,12,8,8,10,9,9,8,7,10,11,7,5,3,4,0,4,6,22,23,20,15,13,10,4,5,2,3,1,3,4,0,3,0,1,1,0,0,0
2022-03-08 21:00:00,0,0,0,1,7,5,6,4,1,0,1,1,1,0,0,0,2,4,0,8,18,16,17,17,12,9,5,7,8,9,9,3,4,8,7,6,0,6,7,9,10,9,9,11,12,15,13,14,13,11,9,2,1,0,0,1,0,2,3,0,0,1,5,13,16,7,14,14,12,11,12,13,13,8,14,8,10,13,6,9,5,10,9,5,4,3,5,2,10,16,15,16,14,11,8,8,8,7,4,2,0,3,3,1,0,0,0,0,0,0
2022-03-08 22:00:00,0,1,0,0,5,5,4,3,2,0,1,0,0,0,0,0,1,2,0,6,19,9,11,11,14,10,3,8,9,10,12,11,11,14,7,6,15,17,15,11,9,6,8,10,9,7,11,11,10,7,7,5,3,0,0,1,0,3,2,0,1,0,1,18,23,25,21,19,18,17,13,12,14,17,16,10,14,12,11,10,9,7,6,4,4,3,2,0,9,29,27,27,18,14,13,12,10,9,6,3,5,2,3,0,1,1,2,0,1,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,11,12,10,11,9,5,2,3,0,0,2,3,5,4,5,4,2,1,2,3,2,3,3,4,4,6,10,7,5,1,2,2,1,1,0,0,0,0,1,1,0,2,7,13,0,12,11,11,10,9,10,9,10,9,8,7,7,6,4,6,5,4,4,2,2,1,0,3,13,14,16,14,11,5,7,7,5,4,3,1,0,1,0,0,0,1,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,0,1,0,0,0,0,1,2,4,0,0,3,0,0,0,3,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,5,0,4,2,1,2,3,4,3,4,5,0,0,5,6,0,6,1,0,0,0,0,7,1,0,5,1,2,4,3,2,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,1,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,6,0,8,2,3,1,1,0,1,2,2,2,7,8,6,6,3,7,7,9,9,8,7,7,8,9,6,1,0,3,3,2,3,2,0,2,1,1,0,0,0,1,1,3,4,5,3,4,7,0,4,5,4,0,5,4,1,0,0,0,4,3,0,0,1,3,2,2,2,3,0,0,2,3,2,3,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-09 07:00:00,0,1,0,0,2,2,0,1,1,0,0,2,2,2,4,0,5,7,0,3,2,0,2,2,2,0,5,6,8,7,0,7,9,8,8,0,7,7,9,4,7,4,2,3,2,4,3,4,2,2,1,0,0,0,0,0,0,1,2,3,0,6,6,6,8,7,5,6,4,4,5,0,6,7,5,7,0,4,0,0,6,4,0,0,3,3,3,5,8,18,17,13,9,7,2,5,4,1,0,1,0,1,0,1,0,0,0,0,0,0
2022-03-09 08:00:00,1,0,0,1,4,0,3,2,0,1,0,2,3,3,4,5,11,14,15,12,8,3,5,7,7,6,8,11,11,11,12,13,15,18,16,18,0,18,18,19,17,7,5,2,2,2,1,6,0,2,5,2,0,1,1,1,2,3,4,6,6,7,8,7,9,10,7,7,7,10,8,6,7,7,7,8,8,8,5,6,9,8,2,3,3,4,4,6,7,12,13,14,12,9,10,8,8,4,3,0,0,2,3,2,4,0,0,0,0,0
2022-03-09 09:00:00,1,1,1,0,2,1,2,0,0,0,0,2,2,1,4,4,8,7,10,9,9,8,7,5,8,6,5,7,8,9,8,10,11,13,10,11,12,12,13,12,10,8,8,7,5,5,4,6,4,0,4,1,3,1,0,2,0,3,1,0,3,2,3,3,3,3,4,5,5,8,8,7,8,8,9,4,0,7,9,6,7,0,3,3,2,4,2,4,8,9,9,9,7,4,6,6,5,1,1,0,4,3,3,3,2,1,0,0,0,0
2022-03-09 10:00:00,1,2,3,1,3,0,4,0,3,2,1,3,0,5,4,7,10,11,9,9,9,3,11,6,11,10,10,10,11,12,7,13,12,13,15,14,5,16,19,21,16,5,5,7,5,4,5,6,0,0,4,3,0,2,2,1,2,5,5,6,4,5,6,6,7,6,5,6,5,4,6,4,5,7,5,6,6,7,6,5,4,5,4,5,3,4,6,0,7,15,17,18,16,10,6,3,3,2,0,0,2,6,5,0,4,0,2,0,1,0
2022-03-09 11:00:00,1,3,0,0,0,0,1,0,0,1,0,0,2,3,3,5,7,8,6,6,9,0,8,7,7,11,11,12,13,17,21,19,18,19,20,20,18,18,22,21,19,20,18,9,15,7,5,6,4,1,0,3,1,0,2,1,2,8,6,9,10,8,12,9,8,6,6,6,5,5,4,4,5,7,8,9,12,10,9,8,0,7,3,3,2,4,4,0,3,8,6,9,9,6,4,1,2,3,2,0,3,4,0,1,2,1,0,0,0,0
2022-03-09 12:00:00,5,0,0,1,7,1,6,5,4,0,6,3,3,4,5,4,5,7,8,4,5,3,4,8,6,7,7,7,8,13,15,14,15,17,17,21,23,23,24,23,18,18,19,19,20,8,8,6,8,4,1,9,8,4,2,4,2,4,5,12,6,14,13,5,6,5,6,4,5,6,7,8,8,6,6,0,9,10,0,9,7,3,5,4,3,4,2,5,4,14,15,13,12,9,7,6,6,5,3,2,1,0,0,2,1,0,1,0,0,0
2022-03-09 13:00:00,1,0,3,1,3,2,4,1,0,3,1,0,2,5,6,4,8,13,4,6,12,13,12,14,11,13,8,14,18,20,23,22,24,26,27,28,21,28,27,28,27,24,22,0,20,5,5,8,7,6,4,2,1,0,0,4,6,8,9,12,11,15,17,15,15,13,14,11,9,9,10,7,13,13,6,6,7,4,4,5,4,3,2,4,1,6,4,7,9,14,15,14,12,13,9,8,4,1,2,0,3,2,0,1,4,0,0,2,0,0
2022-03-09 14:00:00,0,0,0,0,2,2,0,0,1,0,1,0,0,1,3,0,5,0,5,8,7,8,3,5,7,7,9,16,17,21,15,23,23,18,21,20,21,21,21,18,23,20,20,17,14,10,8,7,9,8,5,3,1,2,4,4,5,8,11,17,18,15,11,11,13,15,13,12,12,14,13,6,15,14,18,17,18,17,8,11,9,7,4,5,5,4,6,4,5,11,10,13,12,8,6,5,1,3,1,0,0,2,5,7,5,4,1,0,0,0
2022-03-09 15:00:00,2,0,0,0,3,0,2,0,2,0,0,4,1,5,2,0,3,4,2,8,12,11,9,10,9,8,8,8,10,6,9,8,8,11,12,11,10,8,8,9,14,16,17,15,16,17,19,10,9,8,6,2,0,0,1,5,0,9,12,14,0,15,17,15,21,19,9,12,8,11,11,10,10,7,11,14,6,13,10,9,9,9,5,3,3,1,2,3,5,12,13,14,16,0,13,11,8,6,5,2,1,1,2,4,3,1,1,0,0,0
