Unnamed: 0,1_교하차고지,2_오도삼거리(가상),3_산내마을6.8단지,4_산내마을8.12단지,5_운정광역보건지소,6_해솔마을4단지,7_지산중학교,8_해솔마을6.7단지,9_한빛마을1단지,10_한빛마을3.6단지,11_한빛마을4.8단지,12_한소망교회,13_앵골.광성교회,14_일산가구공단,15_철산아파트.탄현역앞,16_서울도시가스,17_성저초등학교,18_농수산물센터,19_장성중학교.대진고등학교,20_연세프라자,21_문촌마을6.7단지.쌍용아파트.기산아파트,22_유화프라자,23_강선초등학교,24_강선마을(중),25_일산동부경찰서,26_일산동구청(중),27_강촌마을8단지,28_우방아파트.강촌마을8단지,29_강촌한신아파트,30_백석초등학교,31_백송마을1.2단지,32_백석1동주민센터,33_백석도서관.일산병원,34_백석역.고양종합터미널,35_백석동.요진와이시티,36_대곡역(중),37_고양경찰서앞.고양어린이박물관앞,38_화정역.롯데마트,39_덕양구청,40_단독주택단지,41_명지병원.은빛마을5단지,42_화정1동주민센터,43_고양어울림누리.달빛동부아파트,44_성사2동주민센터,45_신원당마을7단지,46_신원당마을입구,47_원당역,48_흥도동주민센터,49_훼릭스,50_가시골,51_원흥동,52_달걀부리마을,53_삼송교,54_동산고등학교,55_동산마을22단지,56_스타필드고양,57_창릉동주민센터.용사촌입구,58_큰골입구,59_동산동능모퉁이.한국지역난방공사,60_은평뉴타운10단지,61_구파발역입구,62_박석고개.신도고등학교,63_세명컴퓨터고등학교,64_연신내역.연서시장,65_동명여고.천주교불광동성당,66_불광역3.6호선,67_불광역3호선.서울혁신파크,68_한전성서지사.북한산푸르지오,69_한전성서지사.북한산푸르지오,70_불광역3호선.서울혁신파크,71_불광역3.6호선,72_동명여고.천주교불광동성당,73_연신내역.연서시장,74_세명컴퓨터고등학교,75_박석고개.신도고등학교,76_구파발역입구,77_은평뉴타운10단지,78_동산동능모퉁이.한국지역난방공사,79_창릉동주민센터.용사촌입구,80_스타필드고양,81_동산마을22단지,82_동산고등학교,83_삼송교,84_달걀부리마을,85_원흥동,86_가시골,87_훼릭스,88_흥도동주민센터,89_원당역,90_신원당마을입구,91_신원당마을7단지,92_성사2동주민센터,93_고양어울림누리.달빛동부아파트,94_화정1동주민센터,95_달빛신안아파트.명지병원,96_단독주택단지,97_화정역.덕양구청,98_별빛마을8단지.롯데마트,99_고양경찰서앞.고양어린이박물관앞,100_대곡역(중),101_백석동.요진와이시티,102_백석역.고양종합터미널,103_백석도서관.일산병원,104_백석1동주민센터,105_백송마을8.9단지,106_백석고등학교,107_강촌한신아파트,108_동아아파트.강촌마을1단지,109_강촌마을8단지,110_일산동구청(중),111_일산동부경찰서,112_강선마을(중),113_강선초등학교,114_유화프라자,115_문촌마을.라이프아파트,116_연세프라자,117_장성중학교,118_농수산물센타,119_성저초등학교,120_서울도시가스,121_철산아파트.탄현역앞,122_일산가구공단,123_앵골.광성교회,124_송학동,125_한빛마을4.8단지,126_한빛마을3.6단지,127_한빛마을1단지,128_해솔마을6.7단지,129_지산중학교,130_가람마을9단지,131_운정광역보건지소,132_산내마을8.12단지,133_산내마을6.8단지,134_교하차고지,57_용사촌입구,79_용사촌입구.밥할머니공원앞,134_해오름마을중심상가,135_교하차고지
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-12 04:00:00,0,0,1,0,2,0,4,5,7,8,12,13,14,13,14,16,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-12 05:00:00,0,0,2,4,5,3,6,4,5,4,7,5,5,4,6,3,2,0,4,15,16,3,15,12,11,9,0,0,0,8,9,8,0,9,3,8,8,3,7,4,0,5,0,6,5,8,7,6,0,0,0,7,0,6,5,0,0.0,4,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-12 06:00:00,0,0,2,3,0,0,3,4,0,3,4,5,7,3,4,0,3,1,2,3,3,3,2,1,2,0,0,0,0,0,0,3,0,0,1,2,0,0,1,4,2,4,5,0,0,5,7,0,0,8,7,0,6,6,6,4,5.0,4,0,3,3,0,2,0,0,1,0,0,1,0,2,0,4,6,0,6,7,0,6.0,0,6,5,4,0,0,5,0,0,2,3,2,0,0,0,1,2,0,0,4,3,0,4,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-12 07:00:00,1,1,3,1,5,6,5,8,0,9,8,9,0,8,7,7,6,0,3,5,4,5,6,7,7,7,0,8,0,2,8,9,8,3,1,2,0,1,0,3,2,6,7,1,0,9,10,0,0,11,0,7,4,8,8,6,4.0,2,2,8,7,10,15,6,5,0,0,0,0,1,3,2,4,8,9,11,12,9,8.0,0,10,10,11,10,0,4,0,0,7,8,7,1,6,8,9,8,4,8,6,7,10,10,3,2,3,2,0,0,0,2,3,2,0,4,0,8,0,10,11,14,11,12,11,10,3,11,6,2,4,0,0,3,0,0.0,,,,
2022-03-12 08:00:00,0,0,2,3,4,5,8,12,13,17,19,17,20,20,21,0,20,21,21,22,23,23,6,21,21,13,14,11,10,5,8,0,8,7,10,10,9,9,10,12,13,15,13,16,12,17,11,16,15,15,10,16,19,18,14,11,0.0,13,11,11,5,6,9,7,5,3,1,0,3,3,5,8,12,6,12,0,11,9,6.0,6,10,8,9,0,0,10,0,4,8,6,3,3,0,5,7,6,5,5,6,7,5,9,7,6,5,5,4,5,6,7,9,6,5,6,7,8,7,8,0,9,11,9,11,0,10,7,6,0,4,0,6,5,2,0.0,,,,
2022-03-12 09:00:00,0,0,3,3,0,5,7,6,9,14,13,12,10,11,12,0,10,10,8,11,13,14,16,14,10,7,0,4,0,9,9,8,7,9,9,8,9,10,8,11,10,14,14,13,15,19,20,19,7,0,18,17,17,16,16,11,9.0,10,11,0,1,11,10,10,8,4,0,0,2,8,14,15,14,13,13,11,11,0,8.0,10,12,8,10,8,0,10,0,0,10,11,13,4,12,14,16,15,12,10,12,10,9,6,5,4,6,0,5,4,0,4,5,4,0,2,3,4,3,4,5,6,7,6,4,0,5,4,0,3,0,2,2,0,1,0.0,,,,
2022-03-12 10:00:00,0,0,4,6,7,8,10,10,8,11,15,16,17,15,14,13,0,10,12,13,13,14,13,12,9,8,0,4,7,9,8,10,10,7,9,8,8,10,8,8,10,12,13,0,17,21,21,22,20,23,6,21,9,21,20,14,9.0,16,0,13,7,12,12,7,8,7,1,0,4,3,1,5,8,8,0,10,9,7,5.0,4,7,6,5,7,6,11,0,0,8,6,5,4,5,7,5,4,5,8,10,7,8,7,5,4,5,6,0,5,7,6,5,6,7,0,1,7,0,8,10,10,11,11,9,10,12,11,10,9,3,0,5,3,0,0.0,,,,
2022-03-12 11:00:00,0,0,8,8,14,14,15,16,16,16,19,17,16,13,15,0,0,14,12,13,15,12,15,13,12,10,13,8,7,9,15,16,0,0,17,17,15,13,12,13,10,13,16,11,17,15,19,0,0,21,15,19,20,16,15,10,12.0,14,15,0,12,14,16,8,6,3,2,1,4,7,12,10,20,21,25,28,15,26,24.0,13,12,12,12,10,9,10,7,7,8,11,11,12,13,15,20,19,14,14,12,10,11,11,9,6,6,8,5,7,0,8,9,5,7,8,7,7,6,6,7,7,6,7,6,0,7,2,6,6,8,6,5,3,0,0.0,,,,
2022-03-12 12:00:00,0,0,5,6,11,13,15,9,14,15,16,18,18,17,16,13,12,12,13,14,14,13,13,13,12,10,6,13,14,17,16,18,19,15,16,17,17,18,16,18,21,23,21,0,23,32,32,32,0,33,32,0,29,30,17,13,15.0,0,0,14,12,14,6,6,4,0,3,0,3,5,8,8,19,19,21,26,0,22,12.0,12,14,16,15,9,0,13,0,5,8,7,7,9,9,16,21,20,20,20,21,20,15,12,13,13,12,13,12,8,11,10,12,6,5,6,0,5,0,6,8,8,9,10,4,3,11,12,11,8,7,5,5,2,0,0.0,,,,
2022-03-12 13:00:00,0,0,6,10,6,15,16,17,18,18,17,20,20,20,21,0,0,22,20,23,25,23,22,20,16,14,0,16,12,17,19,18,13,13,20,16,20,22,19,20,19,21,0,22,24,32,31,24,32,33,18,36,35,33,31,20,21.0,0,16,20,18,16,13,5,4,2,1,0,3,4,9,10,17,19,17,23,26,25,22.0,12,10,8,9,8,0,11,9,8,7,9,8,0,5,17,19,20,19,17,15,12,10,10,0,9,10,9,9,10,9,9,9,8,13,12,11,9,6,10,6,9,12,7,15,12,11,12,13,8,10,11,9,5,0,0.0,,,,
2022-03-12 14:00:00,0,0,4,5,7,6,10,5,13,15,13,14,12,16,14,15,11,14,14,18,21,12,21,20,16,8,7,8,9,9,11,12,4,10,16,13,16,20,22,24,19,26,27,25,26,30,31,0,30,33,32,20,31,26,22,13,14.0,15,14,15,14,5,12,6,1,0,2,0,5,8,14,0,15,19,17,23,17,23,18.0,17,16,15,14,13,0,14,0,0,11,12,7,8,10,11,6,4,8,7,10,0,9,8,10,10,7,4,10,6,5,15,14,14,12,10,9,7,8,8,0,9,13,12,12,13,10,10,8,7,10,8,6,5,0,0.0,,,,
2022-03-12 15:00:00,2,2,5,1,2,6,7,7,5,9,11,12,13,16,17,11,18,19,0,13,20,20,20,19,13,11,9,0,8,10,12,11,12,15,18,17,17,18,16,18,18,16,17,22,22,22,25,23,22,27,23,25,28,29,26,13,0.0,8,12,10,5,5,0,8,8,5,1,0,2,4,5,7,17,18,17,18,19,18,16.0,23,22,22,16,15,0,17,12,0,13,13,11,13,11,13,14,15,16,16,18,8,19,16,15,12,10,8,11,9,0,13,15,12,14,18,10,17,0,20,24,12,11,12,11,11,9,10,8,8,7,7,0,5,0,0.0,,,,
2022-03-12 16:00:00,0,0,4,7,0,9,6,7,8,8,9,12,11,0,11,0,10,10,6,14,11,13,12,13,9,9,4,10,11,13,15,14,9,9,7,9,20,18,19,18,18,18,16,17,18,19,20,16,0,21,21,22,21,14,20,27,30.0,30,30,29,30,27,23,9,5,2,1,0,3,5,6,7,14,15,15,18,19,18,15.0,22,21,12,23,0,10,24,0,22,19,23,25,0,14,17,17,17,14,12,10,10,10,12,10,8,3,7,6,6,6,10,15,13,12,12,12,11,0,9,0,22,22,21,22,24,25,19,16,13,8,9,7,5,2,0.0,,,,
2022-03-12 17:00:00,1,1,8,12,11,13,0,10,8,11,12,11,9,0,7,8,6,10,9,13,12,13,15,15,11,8,5,8,9,13,15,11,6,13,17,17,12,15,16,16,16,16,12,0,19,22,21,0,0,21,25,26,26,27,27,26,29.0,30,22,28,19,18,14,6,1,2,1,0,2,6,9,8,13,14,16,15,19,17,19.0,34,38,41,38,38,39,37,36,0,27,23,25,25,23,21,22,20,20,20,21,20,17,11,13,13,10,12,11,14,0,20,19,18,17,15,12,14,13,11,10,11,12,15,13,12,12,11,3,9,8,8,7,1,2,0.0,,,,
2022-03-12 18:00:00,0,0,5,1,2,0,0,3,4,11,9,10,11,14,14,5,0,15,16,16,17,17,16,17,8,6,0,4,5,4,8,11,4,10,11,14,11,13,13,11,12,10,6,6,7,13,0,0,7,13,0,15,10,13,13,26,29.0,0,27,17,28,28,16,11,10,5,4,0,1,1,4,2,16,14,12,11,14,0,14.0,23,24,20,28,0,25,26,25,24,22,23,17,0,20,28,30,31,19,19,19,14,18,15,12,12,11,10,9,10,0,16,19,21,20,24,22,19,0,20,0,22,27,27,27,0,21,16,16,11,8,0,0,7,1,0.0,,,,
2022-03-12 19:00:00,2,2,6,3,4,4,5,7,2,10,10,10,4,9,9,9,6,10,9,9,0,11,0,7,6,7,5,0,4,6,7,3,8,9,10,6,10,9,7,9,8,4,0,5,2,5,6,5,0,5,5,6,0,5,4,16,20.0,19,0,20,16,14,21,9,7,4,1,0,0,3,7,4,11,10,0,12,11,12,12.0,21,22,23,20,23,22,21,0,21,21,20,16,0,15,20,17,18,16,8,7,0,13,9,8,8,4,0,10,2,11,14,17,16,15,14,13,13,13,15,14,15,16,14,17,14,13,13,0,9,4,7,5,3,0,0.0,,,,
2022-03-12 20:00:00,1,1,2,3,4,3,3,7,5,6,7,6,8,8,7,3,0,0,6,5,6,7,7,5,7,5,0,6,6,5,6,7,8,6,11,13,11,14,14,13,12,10,4,10,9,10,8,0,7,6,0,6,5,4,5,11,14.0,15,12,14,13,14,12,8,6,5,4,0,0,2,2,3,12,13,14,16,0,15,17.0,29,30,29,27,19,28,27,0,0,21,16,14,17,15,13,13,12,7,9,0,0,9,10,9,4,7,3,4,8,0,13,18,0,15,0,13,10,0,6,10,0,8,10,8,7,8,14,9,5,2,3,0,4,0,0.0,,,,
2022-03-12 21:00:00,0,0,3,5,5,6,7,8,8,8,0,9,16,15,12,11,10,0,4,11,10,0,12,13,5,6,5,3,6,2,7,7,7,7,8,6,7,7,9,10,4,0,9,2,9,12,6,9,0,8,9,4,8,0,9,29,30.0,32,31,0,29,21,15,9,3,7,2,0,2,5,6,4,8,5,6,4,5,4,7.0,25,20,19,20,18,16,17,0,0,14,15,14,13,12,10,4,10,10,8,6,3,5,7,7,8,7,3,8,11,0,17,15,16,0,15,13,14,12,14,0,13,12,12,12,8,11,8,0,7,6,5,3,1,0,0.0,,,,
2022-03-12 22:00:00,0,0,5,0,0,4,1,6,5,5,6,5,6,2,7,2,0,2,6,8,0,10,4,11,9,12,6,0,13,12,16,15,0,14,10,0,10,11,14,13,11,11,10,11,9,7,8,7,11,9,8,9,3,10,15,28,31.0,30,0,27,23,19,15,10,4,1,0,0,0,1,0,2,10,5,6,11,0,6,14.0,29,30,14,31,28,27,0,0,0,24,16,14,13,4,10,11,8,6,4,0,5,4,6,0,4,5,0,5,3,6,16,23,16,24,20,14,17,16,14,8,0,15,14,9,14,14,9,10,5,8,7,0,4,0,0.0,,,,
2022-03-12 23:00:00,0,0,2,5,6,4,7,9,11,3,0,0,1,12,11,10,0,9,10,11,0,3,6,10,9,14,9,7,15,15,14,5,13,15,17,5,14,13,12,13,9,11,7,7,6,12,13,12,6,9,7,6,7,6,6,0,6.0,0,5,4,3,0,2,2,0,1,0,0,1,7,7,0,8,7,8,10,2,11,8.0,11,6,10,11,0,11,8,0,7,8,9,10,3,8,6,4,3,4,5,3,0,6,12,11,8,0,7,7,5,4,7,14,15,16,16,0,11,0,10,0,9,7,0,8,0,5,6,2,4,3,2,0,0,0,0.0,,,,
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-13 04:00:00,0,0,0,0,2,3,4,5,0,0,7,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-13 05:00:00,0,0,2,3,4,5,6,5,6,7,8,0,9,0,2,0,0,8,0,0,2,0,1,1,7,6,5,0,0,2,6,5,0,0,0,2,6,5,4,0,2,2,2,0,1,8,0,0,0,3,0,0,0,6,0,0,0.0,5,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-13 06:00:00,0,0,3,0,0,0,4,2,0,4,5,0,2,0,7,5,1,0,0,6,5,0,1,4,0,3,0,0,0,0,4,0,0,3,1,0,1,4,3,3,4,5,3,4,4,10,9,0,8,9,0,8,0,8,9,8,3.0,7,0,2,5,0,5,1,0,0,0,0,0,0,1,0,4,5,0,0,0,0,4.0,0,1,0,0,5,0,6,0,5,4,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-13 07:00:00,0,0,3,4,1,3,0,0,2,0,1,4,5,4,3,3,2,3,0,4,7,6,4,3,4,3,0,3,0,0,4,2,0,3,4,2,6,9,0,3,1,5,6,0,0,7,8,7,0,5,8,10,3,10,11,8,7.0,0,0,0,0,0,3,4,2,0,0,0,0,1,2,3,7,11,9,9,5,7,6.0,6,7,5,6,3,4,4,0,3,2,0,0,0,0,3,0,5,6,10,3,0,2,5,3,1,0,2,2,0,0,1,2,3,0,4,3,6,0,0,7,8,7,7,0,6,0,0,5,3,4,0,2,0,0,0.0,,,,
2022-03-13 08:00:00,0,0,3,4,2,0,3,4,3,4,7,0,4,7,2,0,6,1,0,0,8,0,9,8,5,2,0,3,0,1,3,0,4,2,4,0,6,7,0,9,11,12,13,0,12,13,15,9,7,16,0,17,18,17,11,9,7.0,2,6,7,6,7,9,5,4,2,0,0,1,4,4,3,10,12,13,14,15,6,2.0,0,8,5,7,0,0,6,0,0,8,8,9,0,8,6,7,10,8,9,7,0,6,5,5,4,3,3,4,5,4,5,0,3,0,4,0,5,0,5,6,7,7,6,5,5,6,3,5,0,1,0,0,2,0,0.0,,,,
2022-03-13 09:00:00,0,0,4,0,6,1,6,11,6,16,13,12,9,13,12,12,11,13,12,16,17,18,18,17,13,7,6,0,0,0,7,6,0,4,7,4,9,6,9,2,10,11,9,0,10,14,15,13,0,14,13,14,4,11,12,11,9.0,9,6,0,2,4,4,2,0,0,0,0,1,1,2,3,6,7,8,0,11,13,8.0,7,10,11,10,11,0,10,4,4,7,9,8,8,10,10,11,11,8,7,8,6,5,5,4,5,0,6,7,1,0,7,5,0,0,2,3,4,0,7,0,9,8,7,6,5,5,6,5,3,2,0,0,1,0,0.0,,,,
2022-03-13 10:00:00,1,1,3,0,4,3,0,0,5,9,10,8,9,8,8,7,9,8,9,9,11,10,0,9,6,7,5,0,6,6,7,6,6,7,8,0,5,6,5,6,4,6,8,8,8,12,17,0,0,18,0,17,16,11,14,12,11.0,11,12,10,0,0,9,5,5,2,0,0,0,2,4,5,12,14,13,11,12,0,7.0,7,8,8,5,7,0,8,0,0,6,6,1,7,7,8,7,9,4,7,8,3,3,6,5,0,4,5,5,6,5,3,3,5,0,6,3,5,0,6,0,5,7,0,7,6,7,10,9,10,0,6,5,2,0,0.0,,,,
2022-03-13 11:00:00,0,0,5,0,6,3,5,7,6,8,6,9,6,10,9,6,0,7,0,7,8,0,0,0,11,5,3,0,1,6,9,5,0,7,10,8,12,15,16,15,14,3,0,14,7,13,12,5,13,16,0,0,0,15,16,10,7.0,0,0,0,6,7,9,4,1,1,0,0,4,6,10,11,16,19,20,20,18,0,16.0,8,9,11,13,0,11,10,0,0,8,8,6,8,11,15,14,12,8,7,6,5,4,6,5,5,6,6,5,6,0,6,2,5,6,3,7,6,3,10,6,0,8,5,3,0,1,4,3,2,3,2,4,0,0,0.0,,,,
2022-03-13 12:00:00,0,0,1,1,2,3,1,4,4,7,9,10,9,10,7,11,6,12,11,13,10,10,13,12,8,5,2,0,6,0,8,9,7,9,9,8,7,8,9,10,13,9,15,17,16,17,18,8,0,18,16,15,16,14,15,17,16.0,17,16,14,16,3,15,9,5,4,1,0,6,11,22,22,24,25,24,23,23,17,13.0,12,14,6,0,13,11,12,10,6,7,7,3,5,4,4,6,0,6,7,8,4,7,7,8,3,8,8,7,6,7,7,1,4,5,7,7,6,6,0,0,7,10,9,8,6,8,6,8,7,3,6,3,1,0,0.0,,,,
2022-03-13 13:00:00,0,0,3,2,3,5,6,6,6,8,10,11,12,9,10,8,0,12,13,14,15,11,12,12,13,7,3,2,0,9,9,8,9,10,14,9,14,14,15,18,16,17,0,17,17,20,21,16,22,16,16,23,15,22,22,10,11.0,12,16,0,10,15,13,11,8,5,0,0,4,7,17,19,27,27,28,33,36,34,28.0,13,13,13,12,0,9,0,0,7,7,6,0,9,9,10,10,7,5,7,6,7,4,4,0,0,0,6,0,5,6,3,4,2,2,6,5,4,0,2,0,7,9,11,13,0,9,7,5,2,1,0,0,1,0,0.0,,,,
2022-03-13 14:00:00,0,0,3,9,10,8,3,10,9,9,15,15,12,11,10,0,0,8,9,10,10,11,11,12,11,8,0,6,0,7,11,0,12,13,14,13,7,13,16,14,13,16,17,19,14,23,25,18,24,23,0,17,24,22,17,14,10.0,0,15,14,12,11,11,7,3,3,2,1,1,5,9,12,20,19,21,25,23,22,18.0,15,16,16,7,10,9,11,0,9,8,7,8,2,6,9,10,9,6,6,0,0,10,13,4,12,10,9,8,9,8,10,9,10,11,12,5,13,4,6,0,14,14,5,13,12,11,9,8,0,8,1,7,6,0,0.0,,,,
2022-03-13 15:00:00,1,1,3,5,6,7,8,8,7,9,10,0,11,7,11,10,0,12,12,13,14,12,8,0,10,9,0,8,3,8,9,7,7,8,11,11,14,16,15,14,16,15,16,17,19,21,20,21,0,22,20,21,20,19,12,22,24.0,23,9,22,20,19,15,7,7,1,2,1,1,3,14,13,24,26,27,30,31,27,20.0,24,25,29,29,30,29,29,27,26,19,14,0,11,14,12,13,7,10,6,8,7,7,5,6,6,5,0,1,2,0,7,3,5,8,7,6,7,3,9,2,10,9,9,8,0,6,4,3,3,1,0,1,1,0,0.0,,,,
2022-03-13 16:00:00,0,0,4,5,4,6,6,6,9,10,11,0,14,15,13,8,7,13,10,13,15,12,9,13,8,4,3,6,2,4,6,0,7,9,12,11,14,21,22,19,21,19,20,0,20,19,23,0,0,24,25,9,0,21,18,17,22.0,23,24,12,18,17,14,6,5,1,1,0,3,6,11,11,17,13,14,17,0,15,14.0,17,17,17,16,15,20,20,0,16,18,19,21,20,21,26,26,29,18,18,14,13,6,6,5,0,5,7,8,10,11,11,12,14,13,12,10,12,0,16,0,14,12,13,16,14,12,11,7,8,4,7,6,2,0,0.0,,,,
2022-03-13 17:00:00,5,5,8,9,13,0,0,12,9,14,15,15,16,18,15,13,5,14,11,10,11,14,10,15,15,13,4,7,6,6,7,0,6,8,12,8,13,14,16,13,16,19,20,20,17,21,24,0,25,22,19,18,0,18,18,14,16.0,16,7,0,12,5,12,7,6,3,1,0,2,6,11,10,13,13,0,15,15,14,15.0,22,25,17,16,25,24,25,0,24,19,25,26,13,23,24,24,25,20,18,18,17,10,6,6,5,7,7,4,6,0,14,14,12,14,13,15,11,12,13,11,12,10,7,10,9,10,6,7,7,6,5,4,3,0,0.0,,,,
2022-03-13 18:00:00,1,1,8,0,7,8,4,9,4,7,5,3,5,0,7,0,0,9,9,10,11,13,14,15,16,14,0,17,16,15,16,18,15,15,16,0,15,18,18,19,15,15,0,13,12,11,7,10,8,12,9,0,13,0,13,32,39.0,38,20,36,33,32,24,10,7,8,1,0,0,3,7,6,16,14,15,15,13,12,8.0,12,15,16,12,13,0,16,15,0,13,12,10,9,11,16,15,16,9,12,6,11,9,8,0,9,6,8,10,5,8,9,14,7,7,13,13,11,0,13,0,16,16,16,18,16,13,12,7,11,5,0,6,5,0,0.0,,,,
2022-03-13 19:00:00,0,0,3,2,0,1,0,2,0,3,3,0,0,4,5,4,4,6,5,4,5,5,3,0,3,6,0,0,0,5,2,6,5,4,6,6,7,8,9,8,4,8,9,0,6,6,6,0,5,6,7,8,1,9,10,17,27.0,0,0,24,18,16,16,9,4,3,0,0,1,3,4,5,9,6,0,9,9,8,10.0,23,24,10,9,23,22,23,0,0,23,21,21,20,19,13,7,6,11,11,12,0,5,7,5,4,3,2,0,0,1,10,12,13,0,13,12,13,0,18,17,16,16,15,14,13,8,5,0,10,9,8,7,4,0,0.0,,,,
