Unnamed: 0,1_도봉산입구,2_도봉고등학교,3_도봉동한신아파트,4_도봉역,5_노원교,6_성대야구장노원교앞,7_서울북부지방법원.검찰청.성우아파트,8_도봉시장,9_도봉구청,10_방학1동대상타운현대삼성아파트,11_서울문화고등학교,12_방학사거리,13_도봉보건소,14_창5동현대아파트,15_창동주공1단지아파트,16_창동고등학교,17_쌍문역,18_한신아파트101동앞,19_창2동한일아파트,20_창동청구빌라,21_창동대우아파트입구,22_국립현대미술관창동레지던시,23_신창.창동시장,24_창동서울탁주앞,25_금용아파트,26_창2동주민센터.보건지소,27_태영데시앙아파트,28_수유3동우체국,29_수유역.강북구청,30_삼성화재강북지점,31_수유역.노스페이스문화센터,32_수유3동우체국,33_태영데시앙아파트,34_창2동주민센터.보건지소,35_창번2교앞,36_창동서울탁주앞,37_창동.신창시장,38_국립현대미술관창동레지던시,39_창동대우아파트입구,40_창동청구빌라,41_창1동제1공영주차장입구,42_KT도봉지점,43_쌍문역,44_창동고등학교,45_창동주공1단지,46_창5동현대1차아파트,47_도봉보건소,48_방학사거리.바로선병원,49_서울문화고등학교,50_방학1동대상타운현대삼성아파트,51_도봉구청,52_서원아파트,53_도봉시장,54_서울북부지방법원.검찰청.성우아파트,55_도봉동서광아파트,56_노원교,57_도봉역,58_도봉동한신아파트,59_김근태기념도서관.도봉고등학교,60_도봉산입구
2022-03-09 08:00:00,1,0,1,0,0,0,1,4,3,4,5,1,4,5,2,4,4,0,4,2,4,3,4,10,0,8,9,4,1,1,2,3,2,2,2,4,4,6,8,10,8,9,7,6,7,5,4,5,4,4,3,3,0,2,0,0,0,0,2,0
2022-03-09 09:00:00,1,0,0,1,0,0,4,3,2,3,3,1,2,3,2,2,3,4,3,5,1,7,8,7,9,7,8,7,1,2,3,2,0,1,0,2,4,6,8,9,0,8,6,7,4,8,7,0,7,2,5,0,0,1,0,0,6,0,3,0
2022-03-09 10:00:00,1,0,1,0,0,1,2,3,0,3,4,3,0,4,2,2,2,1,0,3,3,6,8,7,8,9,8,7,0,0,4,0,0,0,3,6,7,6,7,6,5,0,3,1,2,3,0,4,0,0,3,2,1,3,0,0,0,0,2,0
2022-03-09 11:00:00,2,5,2,5,0,3,0,2,0,1,1,3,4,2,5,5,5,4,0,5,4,4,8,10,8,12,15,11,1,1,2,3,4,8,1,6,5,6,7,8,8,7,7,6,5,3,0,3,4,7,6,0,9,3,0,1,8,8,5,0
2022-03-09 12:00:00,2,1,1,1,0,2,5,4,2,3,4,3,4,4,2,0,7,5,0,6,4,10,11,16,15,18,4,13,0,1,6,8,0,7,4,8,6,6,6,7,6,5,4,3,5,4,4,4,3,4,4,5,4,4,3,2,2,0,1,0
2022-03-09 13:00:00,6,0,0,0,0,5,6,0,1,7,2,3,2,0,1,2,3,0,0,2,0,5,9,10,13,12,4,9,0,2,7,2,5,6,7,7,7,6,9,5,9,6,7,8,7,4,3,5,7,3,6,0,2,5,2,8,0,0,1,0
2022-03-09 14:00:00,2,3,2,3,0,3,4,5,6,7,8,7,7,7,7,0,10,7,6,4,4,7,8,10,9,11,0,10,0,2,5,0,0,5,1,6,5,8,8,0,8,8,7,3,4,6,2,4,4,7,5,4,3,3,0,1,0,0,6,0
2022-03-09 15:00:00,8,5,9,4,0,5,3,2,9,10,3,6,6,7,8,5,9,0,7,8,9,7,9,11,7,12,11,7,1,0,6,9,3,8,7,8,6,5,6,3,3,6,10,3,8,5,4,0,3,0,4,3,6,2,0,0,5,3,0,0
2022-03-09 16:00:00,6,7,7,5,6,7,6,0,5,4,7,7,6,8,9,4,15,7,12,8,11,9,8,9,8,11,9,6,0,0,6,8,1,7,6,7,5,6,3,5,4,0,4,3,0,0,4,5,3,2,1,2,1,0,0,0,1,0,0,0
2022-03-09 17:00:00,3,4,2,0,0,4,5,0,6,8,7,8,7,6,4,3,9,9,7,8,7,5,5,7,5,4,3,5,1,1,8,7,6,7,5,6,6,7,5,4,4,0,3,4,2,0,4,0,0,4,5,5,1,3,0,0,2,1,0,0
2022-03-09 18:00:00,4,3,1,3,0,9,0,0,4,10,9,0,7,6,5,6,15,16,7,17,14,13,10,9,7,12,11,6,0,2,12,15,14,8,12,8,7,8,9,3,9,8,5,4,6,0,2,0,4,2,1,0,0,0,0,0,1,0,0,0
2022-03-09 19:00:00,1,0,0,3,0,0,1,4,0,3,4,5,0,8,3,10,10,8,7,8,6,7,4,5,0,5,4,2,0,0,13,5,6,8,6,5,5,3,4,5,7,6,8,3,7,2,6,0,4,3,4,3,1,1,1,0,0,0,0,0
2022-03-09 20:00:00,1,1,1,0,0,0,0,0,4,3,5,2,3,4,2,3,4,3,1,3,2,3,2,4,0,4,0,2,0,1,18,19,13,9,0,5,6,3,5,4,5,0,6,7,4,4,4,6,4,2,3,2,2,2,4,3,2,0,0,0
2022-03-09 21:00:00,0,1,0,0,0,0,0,1,4,4,0,3,0,3,3,0,4,8,7,2,6,2,2,2,3,0,2,1,0,1,4,5,3,3,0,3,2,7,4,6,0,2,3,2,1,0,4,5,4,0,2,2,0,0,1,0,1,1,0,0
2022-03-09 22:00:00,0,0,1,2,0,0,0,3,5,0,6,3,0,3,0,2,4,0,0,5,4,3,2,3,0,1,2,2,0,0,5,6,7,4,4,5,4,4,3,2,4,3,3,0,4,4,3,3,4,0,3,0,0,3,0,0,1,0,0,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,1,1,1,0,1,0,0,0,0,4,6,3,3,0,2,2,3,2,3,3,4,3,0,2,0,2,0,2,3,1,0,3,0,0,0,0,1,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,1,1,0,0,4,0,0,1,0,3,0,0,2,1,1,2,0,1,2,3,3,4,5,6,7,9,8,0,0,2,0,0,0,0,2,2,4,10,0,11,0,10,0,11,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,1,1,1,0,0,2,3,4,3,0,5,3,0,4,4,5,5,4,3,0,2,5,9,10,12,15,12,9,0,0,0,1,0,1,0,3,2,3,5,8,9,8,1,0,0,1,2,1,1,0,7,3,0,0,1,0,0,0,0,0
2022-03-10 07:00:00,1,3,0,3,1,4,5,4,6,8,13,15,14,17,8,8,6,2,5,4,3,9,13,18,22,32,35,25,0,0,4,0,3,3,2,6,11,16,24,28,31,28,21,12,11,0,12,12,3,5,4,3,5,3,0,0,0,0,0,0
2022-03-10 08:00:00,1,3,4,3,3,4,7,8,6,6,10,5,12,10,15,9,10,10,11,10,8,8,13,17,20,22,24,18,1,1,3,4,2,6,7,8,14,21,24,27,30,24,18,15,16,16,15,15,14,12,6,5,0,4,0,3,2,0,1,0
2022-03-10 09:00:00,2,3,2,2,0,3,4,3,7,3,8,8,1,10,6,8,11,12,2,10,8,9,10,15,15,18,18,15,0,0,9,10,0,2,8,7,6,8,9,11,11,12,6,0,7,4,8,7,8,7,7,2,1,6,0,5,0,4,1,0
2022-03-10 10:00:00,2,2,3,0,0,0,3,1,5,4,6,5,4,2,4,0,3,3,2,5,3,5,8,9,9,10,8,6,1,1,3,4,5,6,4,9,8,8,8,9,8,9,6,0,7,0,8,4,7,3,4,0,0,0,3,0,2,1,0,0
2022-03-10 11:00:00,3,1,2,2,0,1,2,0,3,6,0,2,2,1,7,6,4,5,6,4,1,5,5,6,7,7,4,6,1,1,2,3,0,3,2,3,3,5,8,9,8,9,7,9,10,6,9,9,7,5,6,3,5,4,2,4,1,3,2,0
2022-03-10 12:00:00,2,0,0,0,2,2,2,0,1,2,0,4,2,2,5,3,11,9,10,0,8,3,4,5,6,6,6,4,0,1,2,4,3,2,0,4,3,6,6,2,5,0,3,0,5,0,6,5,6,0,3,0,1,1,0,1,2,2,1,0
2022-03-10 13:00:00,1,3,4,5,0,6,2,5,4,3,13,14,13,15,2,13,10,5,0,4,9,6,5,7,8,10,8,7,1,1,6,0,7,2,1,6,5,8,11,11,12,11,8,4,9,10,8,0,7,5,4,2,2,4,0,3,1,0,1,0
2022-03-10 14:00:00,0,1,2,1,0,2,0,0,6,7,11,10,3,2,4,2,5,7,7,5,4,5,4,4,0,9,8,6,0,0,3,0,0,1,2,2,5,7,8,10,8,8,6,6,5,0,5,8,2,3,4,6,5,4,0,2,3,0,1,0
2022-03-10 15:00:00,3,5,5,3,0,3,6,6,5,6,8,10,9,13,14,15,12,11,10,9,9,7,6,6,7,6,6,5,1,2,7,7,7,6,5,4,5,1,6,5,4,0,6,12,3,13,14,15,9,7,8,7,2,5,0,4,1,1,2,0
2022-03-10 16:00:00,2,9,2,10,0,3,0,1,8,8,7,0,8,8,9,10,13,6,5,14,14,11,8,5,4,10,2,9,0,1,9,12,10,11,9,7,8,11,9,7,8,0,5,11,6,7,6,9,7,3,5,4,3,3,1,0,0,0,1,0
2022-03-10 17:00:00,1,3,2,0,4,5,5,0,7,8,8,4,2,9,11,9,14,16,14,11,16,9,11,11,11,11,8,9,1,1,13,16,15,12,10,10,6,8,9,10,9,2,8,4,7,5,8,4,4,5,4,0,3,0,2,2,0,0,0,0
2022-03-10 18:00:00,1,1,2,3,0,0,2,0,10,12,13,14,12,13,13,15,17,12,12,12,10,8,12,13,12,0,11,6,0,2,36,38,35,27,23,13,7,7,9,9,8,7,8,3,6,7,8,9,7,8,8,7,5,3,2,2,1,0,0,0
2022-03-10 19:00:00,1,0,2,1,0,2,0,2,3,0,3,6,0,4,3,5,18,18,15,10,13,7,3,5,5,5,4,3,0,0,25,26,24,21,19,12,7,8,6,5,8,0,5,6,6,0,7,8,5,3,2,2,1,0,0,0,1,0,0,0
2022-03-10 20:00:00,0,2,0,0,0,1,2,2,4,3,4,3,0,2,3,0,6,0,4,3,0,3,3,5,4,1,0,0,0,2,15,20,16,15,13,10,9,9,8,6,4,0,6,5,4,3,4,2,1,0,3,0,0,2,1,1,1,0,0,0
2022-03-10 21:00:00,1,0,2,0,0,2,4,3,4,4,1,3,3,4,4,1,7,2,10,9,8,4,4,2,0,5,3,2,0,0,9,0,10,6,2,5,3,3,3,3,1,4,6,4,4,5,7,0,6,3,5,0,1,3,0,1,0,0,0,0
2022-03-10 22:00:00,1,0,0,0,0,0,3,0,2,3,4,0,0,4,3,0,6,7,6,5,4,2,1,0,0,2,1,0,0,1,9,11,10,8,7,6,4,4,3,2,4,0,3,4,3,0,3,2,2,0,3,0,0,2,0,0,0,0,0,0
2022-03-10 23:00:00,0,0,0,0,0,0,0,1,1,2,0,4,0,3,0,4,5,6,1,4,3,1,4,4,0,2,2,0,0,0,13,13,12,9,0,6,4,3,2,2,1,0,1,0,1,0,1,0,0,2,3,0,2,1,1,0,0,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,1,0,0,0,3,0,0,4,0,3,0,0,1,2,0,0,0,0,4,0,2,5,5,0,6,0,5,0,0,1,0,0,0,0,1,2,3,8,9,10,9,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,1,2,1,0,0,2,0,3,2,0,4,3,0,2,5,3,4,0,2,1,2,7,8,10,6,14,9,10,1,0,2,2,0,1,0,2,0,2,3,6,6,7,2,0,0,1,0,1,0,8,6,3,0,0,2,0,0,0,0,0
2022-03-11 07:00:00,1,2,0,2,1,4,5,6,8,12,15,19,18,6,7,8,4,2,5,3,1,8,15,22,30,39,12,29,0,1,2,0,0,2,3,7,10,18,19,22,25,25,18,8,9,9,9,3,4,5,4,0,5,2,1,0,0,0,0,0
2022-03-11 08:00:00,1,3,0,4,5,3,8,7,8,10,11,8,12,22,21,10,10,10,11,8,8,12,13,21,24,28,29,19,1,0,2,3,2,3,4,6,11,19,26,31,11,25,16,14,14,15,15,16,14,10,3,2,3,2,0,0,1,1,0,0
2022-03-11 09:00:00,1,3,4,2,3,5,6,5,6,0,5,6,5,6,5,4,5,5,3,7,7,7,7,10,15,20,10,15,1,1,3,0,2,3,0,2,5,9,11,12,14,12,5,6,8,7,6,0,6,5,4,4,0,3,2,0,2,0,0,0
2022-03-11 10:00:00,1,1,2,1,0,0,3,0,4,5,3,4,4,7,4,7,5,5,4,5,6,5,8,13,14,16,14,9,1,1,4,3,2,0,2,6,7,8,8,9,0,7,5,3,3,4,0,3,3,4,2,0,0,0,2,2,5,0,2,0
2022-03-11 11:00:00,0,0,2,1,0,1,3,0,4,4,3,2,4,2,6,3,4,2,3,1,4,4,5,5,6,8,7,6,0,2,5,6,4,5,4,3,5,6,5,4,0,9,3,4,0,3,8,7,7,5,5,4,3,0,5,0,0,1,0,0
2022-03-11 12:00:00,4,5,0,6,4,0,5,3,4,3,4,5,2,4,5,5,6,5,2,6,2,4,5,6,6,11,6,9,0,2,6,0,2,4,3,4,6,7,6,5,6,3,4,2,1,0,4,2,3,3,3,0,0,2,0,0,1,0,0,0
2022-03-11 13:00:00,2,1,3,0,0,0,2,0,5,4,10,3,6,1,1,4,6,3,9,8,7,8,7,7,8,8,7,5,1,3,4,4,0,3,3,7,8,11,10,11,12,11,6,0,7,8,9,0,6,5,3,0,2,1,0,1,0,0,0,0
2022-03-11 14:00:00,4,10,3,4,0,13,14,0,10,11,8,8,7,8,10,9,10,9,10,8,7,5,4,5,0,5,5,4,2,4,9,10,11,1,9,9,11,10,9,10,8,4,7,8,5,8,10,3,9,7,4,3,0,3,2,2,1,1,1,0
2022-03-11 15:00:00,2,0,1,3,0,3,2,3,7,6,10,11,12,13,12,15,14,14,3,14,12,7,8,8,7,9,8,5,0,2,7,0,0,7,6,8,8,10,11,12,11,9,8,18,19,18,16,12,5,10,9,8,0,0,3,0,5,0,2,1
2022-03-11 16:00:00,2,3,4,0,0,1,5,3,8,9,7,7,5,6,8,7,13,10,8,11,5,7,6,6,6,8,8,7,1,1,11,13,12,12,11,7,6,12,12,10,9,8,8,10,8,9,15,10,8,6,5,5,4,3,4,3,2,0,1,0
2022-03-11 17:00:00,3,4,1,2,0,4,5,6,8,9,10,11,7,11,4,11,9,11,11,13,10,11,12,12,2,13,12,10,1,1,14,16,17,15,12,10,9,10,9,8,8,7,9,10,9,7,8,6,4,4,4,5,3,3,2,3,0,2,1,0
2022-03-11 18:00:00,2,0,1,1,0,0,2,4,9,11,15,14,12,9,8,8,15,12,9,11,8,9,10,10,5,8,0,6,0,4,18,19,16,14,12,9,4,7,12,13,15,13,10,10,7,9,6,5,3,0,4,3,4,0,3,3,3,1,2,0
2022-03-11 19:00:00,0,3,4,5,0,7,8,5,5,2,3,4,3,4,5,6,11,12,11,12,13,9,9,7,6,6,6,5,0,2,20,22,19,16,13,12,7,7,5,8,6,6,8,7,6,5,4,0,5,2,5,4,3,0,2,1,0,1,0,0
2022-03-11 20:00:00,1,0,0,1,0,0,0,0,3,4,4,7,6,7,7,0,11,10,5,0,0,4,4,3,1,2,2,2,0,1,12,5,14,7,6,4,6,5,4,1,6,3,6,0,3,9,7,3,0,5,6,4,4,6,0,5,2,1,0,0
2022-03-11 21:00:00,1,0,0,0,0,0,0,1,2,3,3,4,3,6,3,5,8,6,5,2,9,4,2,3,2,1,3,2,1,0,11,14,12,9,8,6,4,5,6,5,4,4,7,6,5,4,4,0,0,3,2,0,1,0,0,0,0,0,0,0
2022-03-11 22:00:00,1,0,0,0,0,0,1,1,3,4,5,6,0,5,6,5,7,8,4,7,5,2,1,3,0,4,2,0,1,0,12,13,11,10,7,4,3,4,0,0,4,3,3,3,4,2,3,2,2,1,0,1,0,1,1,0,0,0,0,0
2022-03-11 23:00:00,0,1,0,0,0,0,0,0,0,3,0,4,0,4,0,0,5,3,4,3,2,1,0,2,0,3,0,1,0,0,16,10,14,10,9,8,4,2,4,0,2,2,5,4,4,3,6,2,4,1,2,2,1,0,0,0,0,0,0,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,0,1,1,0,0,2,0,0,1,0,1,0,0,0,2,0,0,0,0,0,2,2,3,5,3,0,0,2,0,0,0,0,0,0,1,2,3,0,4,1,5,0,6,0,0,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 06:00:00,0,1,0,1,0,1,1,0,3,0,2,2,0,1,1,0,2,1,1,2,1,3,3,4,5,8,4,5,0,1,1,2,0,2,0,4,2,3,3,5,0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0
2022-03-12 07:00:00,0,1,0,0,1,0,1,1,2,0,0,0,3,0,0,3,2,0,1,2,2,3,6,8,7,11,9,9,1,1,2,1,1,0,1,3,4,9,11,13,2,13,4,5,2,0,4,3,2,0,0,0,1,0,0,0,0,0,0,0
2022-03-12 08:00:00,2,0,1,5,0,3,0,4,3,4,3,5,1,6,6,4,6,0,5,6,5,3,3,6,8,11,10,5,2,1,2,2,1,2,3,5,6,7,9,10,11,7,8,9,10,0,6,7,6,5,3,2,0,1,1,1,0,0,0,0
2022-03-12 09:00:00,2,2,1,2,1,3,5,0,3,5,6,0,4,3,5,4,7,8,8,3,9,9,7,10,14,17,13,14,1,0,2,0,1,2,0,4,4,13,5,8,9,7,5,4,6,5,6,1,6,2,5,0,0,6,0,0,5,0,3,0
2022-03-12 10:00:00,1,1,3,3,0,2,4,2,2,4,4,5,4,0,5,3,5,3,4,3,4,7,9,11,12,13,0,9,1,0,3,2,3,5,4,4,10,11,12,10,10,0,9,6,5,0,0,8,6,8,8,10,6,11,7,5,3,10,8,0
2022-03-12 11:00:00,1,1,3,3,0,1,2,2,4,3,5,6,3,6,2,4,11,11,5,6,11,9,7,8,7,11,10,9,0,1,9,5,0,4,0,6,5,4,6,8,6,4,3,4,1,6,3,6,5,6,8,7,8,8,0,3,6,0,3,0
2022-03-12 12:00:00,1,3,5,6,0,5,4,4,6,6,7,7,5,3,3,4,9,10,9,8,10,11,8,10,9,12,13,10,3,1,4,5,4,3,2,7,6,9,8,9,9,8,6,4,6,7,6,4,3,4,0,3,3,0,2,2,0,1,1,0
2022-03-12 13:00:00,6,3,4,4,3,6,5,1,4,1,3,0,4,4,4,3,7,6,0,5,4,5,8,15,7,17,3,13,1,1,9,9,8,6,5,6,9,9,8,10,9,5,4,4,0,6,7,4,6,8,5,2,3,3,0,2,3,1,0,0
2022-03-12 14:00:00,6,7,8,6,5,0,0,6,7,8,8,9,6,8,9,11,7,4,8,9,6,7,11,14,15,17,19,16,0,1,8,4,6,5,5,8,12,11,10,9,6,7,10,0,10,8,8,9,0,8,6,3,0,3,4,0,0,0,1,0
2022-03-12 15:00:00,3,3,1,6,0,0,6,4,8,8,9,13,10,16,18,4,17,18,19,6,15,13,10,14,18,10,18,12,0,1,10,12,3,11,5,9,6,5,5,5,4,5,4,4,5,2,3,4,3,5,7,1,0,8,0,2,7,4,4,0
2022-03-12 16:00:00,9,4,8,3,0,4,9,11,16,8,9,7,7,10,5,0,12,8,11,10,10,6,6,8,5,9,0,5,1,1,11,10,10,9,8,8,5,8,5,8,9,3,4,4,2,3,1,4,0,0,1,3,0,0,0,0,0,0,0,0
2022-03-12 17:00:00,5,6,4,0,0,7,0,0,5,6,15,16,8,6,6,9,10,12,13,0,11,12,10,13,0,13,7,7,1,1,8,11,7,8,4,8,11,9,6,7,7,8,6,5,4,0,6,1,0,2,4,0,3,2,1,1,2,0,0,0
2022-03-12 18:00:00,3,3,4,4,0,0,0,0,7,0,0,3,5,8,7,6,13,15,5,15,15,6,9,7,8,10,8,1,0,5,18,9,8,14,13,8,9,9,4,0,5,1,5,1,0,1,4,3,0,1,6,5,4,0,0,3,2,0,0,0
2022-03-12 19:00:00,1,1,0,0,0,0,0,2,3,3,2,4,2,3,0,0,7,4,4,6,5,6,7,7,0,9,9,8,2,1,13,0,5,9,8,4,3,5,7,4,6,1,5,4,0,3,4,0,0,3,1,0,0,0,0,0,3,0,0,0
2022-03-12 20:00:00,0,1,0,0,0,1,0,0,0,2,2,3,0,6,7,0,8,6,6,3,5,3,5,5,4,4,3,2,0,0,6,8,6,6,5,4,3,3,2,4,1,0,2,4,0,0,3,1,2,2,2,1,0,1,1,2,0,0,0,0
2022-03-12 21:00:00,1,1,0,0,0,0,0,0,4,3,0,4,1,5,7,8,12,11,9,8,6,6,6,1,0,0,5,0,0,1,11,13,6,10,9,7,5,4,3,4,0,0,4,0,0,0,3,2,0,2,3,0,0,2,0,0,2,1,0,0
2022-03-12 22:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,6,0,4,3,4,3,0,0,1,2,0,0,1,7,8,7,6,6,5,5,3,2,0,2,0,4,3,2,3,2,4,3,0,0,2,1,0,0,0,0,0,0,0
2022-03-12 23:00:00,2,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,6,4,0,2,1,1,0,1,0,0,0,0,0,1,13,14,12,8,1,7,3,4,3,1,0,0,6,5,1,3,2,0,0,1,2,0,1,0,1,0,0,0,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,1,2,1,2,0,0,1,0,0,1,1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-13 06:00:00,0,0,0,0,0,1,2,0,0,0,0,1,0,2,1,0,1,0,0,0,0,1,2,3,0,2,4,2,0,1,2,0,1,0,0,2,1,1,2,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2,0,3,0,0,0,0,2,0,0,0,0,2,1,4,1,4,5,0,1,2,0,0,0,0,0,1,2,3,2,0,1,0,0,0,0,0
2022-03-13 08:00:00,0,2,3,0,0,0,1,2,1,2,0,0,0,2,3,3,4,3,0,2,2,2,4,8,9,4,8,6,0,0,2,0,2,3,4,1,3,3,6,5,0,5,3,2,1,0,4,0,3,1,2,1,0,2,0,0,0,0,1,0
2022-03-13 09:00:00,0,0,3,0,0,0,1,3,4,5,2,5,4,3,3,2,4,0,4,4,5,5,8,9,9,10,11,9,0,0,4,2,5,2,6,4,5,4,5,5,3,0,3,0,0,0,4,0,0,5,2,2,0,0,0,0,0,0,0,0
2022-03-13 10:00:00,2,3,1,1,0,2,3,3,2,3,2,1,1,2,2,3,4,2,3,2,1,5,5,10,10,12,13,7,2,1,4,2,0,5,0,4,4,5,4,7,5,0,7,8,8,0,6,7,0,8,9,0,0,0,7,6,5,0,2,0
2022-03-13 11:00:00,3,0,1,3,0,0,0,4,2,4,3,4,3,0,1,3,4,4,0,2,1,4,11,13,0,16,6,12,0,0,2,3,4,0,3,3,5,6,5,7,8,3,3,1,0,1,0,4,3,4,0,0,0,1,4,3,2,1,0,0
