Unnamed: 0,1_수유중학교혜화여고,2_서울정인학교,3_구세군강북종합사회복지관입구,4_미양중고등학교.팔팔·미송경로당,5_삼각산동SK아파트북한산시티미양초등학교,6_두산위브아파트입구,7_동북프라자,8_삼양동사거리,9_송천초등학교.미아뉴타운입구,10_미아초교,11_길음동동부아파트,12_길음뉴타운,13_미아리고개.미아리예술극장,14_돈암사거리.성신여대입구,15_삼선동주민센터,16_성북구청.성북경찰서,17_보문역,18_보문동성당,19_보문동주민센터,20_신설동로터리,21_동묘앞,22_동대문(흥인지문),23_종로6가.동대문종합시장,24_방산종합시장,25_을지로5가,26_을지로4가,27_을지로3가,28_을지로2가.기업은행본점.서울노동청,29_롯데백화점,30_북창동.남대문시장,31_숭례문(가상),32_숭례문,33_서울역버스환승센터,34_갈월동,35_숙대입구역,36_삼각지역,37_KT용산지사,38_신용산역,39_한강대교북단.LG유플러스,40_노들섬,41_노들역,42_사육신공원,43_노량진역,44_동작구청.노량진초등학교앞,45_장성교회,46_장승배기역,47_상도초등학교입구,48_성대시장,49_신대방삼거리,50_보라매병원입구,51_롯데백화점관악점,52_패션문화의거리입구,53_신림사거리,54_서원동승리교앞,55_서원동문화교앞,56_서림동주민센터.신화단지,57_삼성동시장,58_삼성동주민센터,59_미림고개,60_미림여고.미림여자정보과학고,61_신우초등학교,62_삼성산성지,63_산장아파트,64_삼성산주공아파트,65_산복터널.관악산휴먼시아2단지,66_벽산아파트1단지.호압사입구,67_벽산아파트5단지,68_경인교육대학교,69_벽산아파트5단지,70_벽산아파트1단지.호압사입구,71_산복터널.관악산휴먼시아2단지,72_삼성산주공아파트,73_산장아파트,74_삼성산성지,75_신우초등학교,76_미림여고.미림여자정보과학고,77_미림고개.고시촌입구,78_관악농협신림지점앞,79_영광메디컬센터,80_쑥고개입구,81_서원동문화교앞,82_신림역2번출구,83_패션문화의거리입구,84_보라매공원.보라매병원,85_보라매삼성아파트.모자원고개,86_신대방삼거리,87_성대시장,88_상도초등학교입구,89_청화병원,90_동작구청.노량진초등학교앞,91_노량진역,92_노들역,93_노들섬,94_한강대교북단.LG유플러스,95_신용산역,96_KT용산지사,97_삼각지역,98_숙대입구역,99_갈월동,100_서울역버스환승센터.강우규의거터,101_남대문시장앞.이회영활동터,102_롯데영프라자,103_을지로입구.로얄호텔,104_을지로2가.파인에빈뉴,105_을지로3가,106_을지로4가.베스트웨스턴국도,107_을지로5가.중부시장,108_을지로6가.국립중앙의료원,109_동대문역사문화공원,110_동대문역.흥인지문,111_동묘앞,112_신설동역1번출구,113_보문동주민센터,114_보문동성당,115_보문역,116_성북구청.성북경찰서,117_삼선동주민센터,118_돈암사거리.성신여대입구,119_미아리고개.미아리예술극장,120_돈암동삼성아파트입구,121_길음동동부아파트,122_미아초교,123_송천초등학교.미아뉴타운입구,124_삼양동사거리,125_동북시장,126_두산위브아파트입구,127_삼양동벽산라이브파크미양초등학교,128_미양중고등학교.팔팔·미송경로당,129_구세군강북종합사회복지관입구,130_우광타운,131_혜화여고
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,8,9,13,14,17,19,22,23,23,35,32,31,28,30,28,28,28,29,30,26,27,29,27,24,29,25,20,15,12,10,6,9,6,7,7,9,0,7,8,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,3,6,7,8,13,14,14,16,16,17,18,20,20,18,17,17,18,22,21,16,18,15,14,16,12,14,13,9,8,7,7,7,7,6,7,4,8,3,6,0,7,5,6,6,7,6,7,9,8,5,7,8,9,5,8,12,11,10,12,13,0,11,0,12,13,12,11,1,5,10,6,12,13,6,12,16,18,21,24,27,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 06:00:00,3,3,6,8,10,14,15,20,25,32,33,19,23,19,11,13,14,12,14,14,13,13,12,11,10,8,9,9,6,3,1,1,5,6,5,3,4,3,4,2,3,1,4,5,5,6,5,9,9,10,6,6,5,3,5,7,4,5,6,5,3,3,4,6,8,5,4,3,9,17,24,28,30,0,18,23,30,32,36,41,40,24,23,28,32,34,45,51,53,31,25,26,25,24,22,13,23,20,18,14,10,9,10,7,7,5,3,2,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 07:00:00,10,11,13,15,16,17,18,22,25,37,36,29,36,31,29,29,33,32,31,25,24,24,23,22,19,17,17,13,13,7,3,15,17,19,20,25,25,26,26,12,30,27,30,15,14,13,13,15,21,25,25,15,22,26,26,27,25,31,31,13,12,0,14,19,19,12,8,8,16,30,32,33,34,0,32,35,40,45,54,59,59,29,33,36,34,35,41,52,54,48,29,31,29,31,31,26,29,31,31,29,29,25,17,20,14,9,7,9,11,7,10,14,17,21,16,13,14,20,17,26,19,15,16,17,20,14,27,17,25,18,0
2022-03-07 08:00:00,4,10,15,15,15,19,18,23,29,36,36,32,31,36,45,49,45,44,42,37,43,42,40,35,32,24,15,14,15,12,10,8,13,17,17,32,32,33,23,20,26,25,28,30,31,31,33,34,35,30,25,24,41,40,34,32,27,21,20,16,15,9,14,17,15,13,13,6,11,32,38,28,44,0,45,46,51,60,63,64,58,30,38,43,44,42,52,54,56,51,25,28,25,26,24,24,24,28,33,35,34,31,21,21,20,13,10,7,7,9,10,12,11,10,12,11,10,11,9,13,11,12,8,6,8,8,9,10,9,5,0
2022-03-07 09:00:00,3,6,10,12,10,14,16,21,22,24,25,27,26,23,22,22,26,26,26,24,26,30,27,24,24,18,11,10,9,8,5,8,10,5,9,11,9,10,10,6,10,6,10,11,12,12,13,15,16,15,13,9,12,10,11,11,10,9,8,7,7,4,9,10,8,4,6,6,9,18,21,24,14,14,13,24,35,42,45,53,64,36,43,50,46,51,54,57,55,51,29,26,27,26,25,19,19,20,21,17,16,17,12,16,10,9,6,5,6,8,8,9,9,9,9,7,6,6,5,7,6,5,5,3,5,6,5,4,2,1,0
2022-03-07 10:00:00,3,5,6,8,10,11,14,15,15,17,19,17,18,15,15,19,18,20,22,19,18,16,16,15,13,10,9,10,9,7,3,9,9,10,15,16,5,17,16,8,15,8,16,17,20,23,20,19,22,15,12,12,12,12,9,13,13,11,10,10,6,8,6,6,7,5,6,5,4,7,8,9,10,0,8,14,21,20,23,26,25,12,15,16,18,21,23,21,20,17,15,16,14,15,23,23,22,18,16,17,13,15,8,16,16,13,13,12,8,7,6,8,10,3,14,15,20,10,9,12,10,9,5,5,4,4,0,3,2,0,0
2022-03-07 11:00:00,7,9,11,9,8,9,9,12,14,17,18,14,12,13,15,16,16,20,17,15,18,16,15,16,18,16,12,13,11,9,8,6,7,4,8,9,7,8,8,9,9,9,15,14,12,18,17,16,15,13,12,10,20,13,18,17,15,12,8,12,5,10,9,8,10,9,7,3,4,8,10,12,13,0,10,14,16,21,27,35,31,16,18,23,22,22,29,30,28,25,19,12,9,21,20,12,11,10,10,10,11,11,10,9,10,10,8,8,11,11,10,9,8,10,7,9,11,18,20,22,19,11,11,9,7,6,4,5,3,1,0
2022-03-07 12:00:00,6,3,8,10,12,6,11,10,15,20,22,17,15,11,12,13,14,16,15,14,14,16,17,18,16,15,14,6,17,16,0,15,10,14,16,15,10,7,7,0,9,12,15,19,18,23,22,21,22,17,17,18,24,20,24,19,17,14,13,9,5,8,12,6,10,9,7,5,6,9,10,11,13,9,8,13,16,22,26,30,31,19,18,23,24,21,20,20,21,19,16,17,0,15,17,11,17,13,12,14,14,12,11,15,14,15,12,11,11,10,10,12,10,11,12,9,8,10,9,8,7,7,5,9,5,6,7,3,3,2,0
2022-03-07 13:00:00,2,6,6,7,10,13,15,14,14,15,15,11,15,12,10,12,12,12,14,15,13,16,14,12,13,13,12,12,13,13,12,8,11,10,12,11,9,16,17,16,18,9,24,25,29,28,29,29,28,22,23,25,23,13,18,17,14,15,12,9,10,0,8,9,8,10,11,5,9,12,12,14,15,16,18,19,25,33,36,39,37,21,21,20,20,17,21,21,19,17,17,17,9,16,17,15,16,17,18,15,15,13,13,15,15,11,11,14,13,13,11,12,12,13,11,14,13,13,18,18,13,11,9,9,10,9,9,6,4,2,0
2022-03-07 14:00:00,16,6,7,7,8,8,9,8,10,16,18,14,15,14,12,14,13,14,12,12,12,12,11,11,12,15,15,16,15,17,12,18,17,16,15,15,13,17,18,19,22,23,26,25,25,25,20,16,20,18,19,17,16,16,14,13,11,12,10,8,7,4,7,7,5,3,1,4,6,9,7,10,13,15,8,17,20,26,31,38,39,23,24,22,25,21,23,27,26,24,21,23,18,22,22,21,20,21,19,15,20,13,21,22,22,19,18,17,15,13,14,18,16,17,14,14,19,14,16,14,8,13,20,24,26,26,20,4,3,1,0
2022-03-07 15:00:00,33,33,29,28,22,20,19,17,16,14,14,10,15,12,12,13,13,14,14,13,13,16,17,16,20,23,18,17,9,20,17,19,19,16,18,19,18,20,21,21,22,22,29,30,25,25,23,23,25,20,19,18,25,25,23,23,19,17,15,18,12,17,13,16,11,5,4,9,9,19,18,18,17,7,16,21,20,23,29,31,29,21,14,14,18,17,20,23,22,20,12,11,9,12,10,11,11,13,15,14,14,14,20,22,23,21,23,23,26,21,20,19,17,19,12,19,21,18,20,20,20,16,14,13,18,13,11,15,6,3,0
2022-03-07 16:00:00,4,11,4,14,19,18,17,15,19,21,23,15,16,12,11,12,15,13,16,14,12,17,18,20,21,21,19,20,19,23,5,22,24,23,22,24,25,24,24,19,26,25,30,29,27,26,24,19,18,22,24,22,39,39,40,30,28,28,26,24,23,22,20,26,24,11,4,8,6,15,17,19,18,0,10,41,48,47,51,54,51,47,25,22,15,16,16,17,17,14,12,10,10,12,12,9,11,11,13,15,12,9,12,13,10,13,15,19,20,20,21,25,27,25,24,25,28,31,32,34,33,31,29,26,25,26,15,16,13,9,0
2022-03-07 17:00:00,5,9,10,12,14,15,15,16,15,15,16,18,16,19,16,17,17,18,17,16,17,16,18,16,17,16,13,17,16,18,17,21,24,24,27,28,27,29,29,26,26,25,35,33,34,32,29,28,31,26,31,34,51,51,41,32,32,27,23,22,16,20,18,16,16,9,9,13,18,20,17,16,12,14,16,20,19,27,29,32,27,20,34,41,38,28,26,27,26,25,15,12,5,11,10,9,9,12,11,13,17,17,22,24,29,30,29,30,29,28,27,26,23,19,20,17,16,20,22,22,21,17,16,12,13,12,11,7,6,4,0
2022-03-07 18:00:00,4,5,6,7,7,9,9,12,16,21,20,18,20,16,15,19,15,15,16,10,14,14,19,20,23,25,29,29,29,35,34,33,39,42,43,45,37,48,47,43,43,27,54,54,53,51,47,41,43,39,44,45,55,54,53,46,41,37,33,29,24,28,23,20,18,7,3,13,7,25,21,19,20,21,20,22,18,30,37,35,32,17,21,26,27,27,30,31,30,29,23,22,20,26,20,17,14,12,12,13,23,24,32,35,35,39,41,40,43,40,42,45,42,34,35,34,33,44,41,43,35,30,23,18,16,15,18,12,7,3,0
2022-03-07 19:00:00,2,2,3,4,5,6,6,10,10,10,14,14,15,10,11,12,12,10,10,9,9,9,11,11,12,13,11,11,15,17,0,19,18,17,21,19,21,28,32,31,27,24,33,47,47,45,39,31,32,29,37,40,52,52,47,46,43,41,36,33,29,32,28,27,25,11,7,7,9,13,12,11,12,0,13,16,18,28,36,38,36,19,27,23,21,18,15,14,12,13,11,9,7,11,11,13,10,13,9,12,12,11,17,18,22,23,20,25,24,21,24,26,25,24,24,26,26,40,35,42,35,31,21,18,22,19,19,11,8,5,0
2022-03-07 20:00:00,1,1,3,2,3,5,3,7,7,7,8,9,8,6,10,10,11,12,12,10,8,7,8,8,8,10,8,9,10,13,11,15,15,13,21,19,15,15,18,11,16,26,27,29,27,24,23,25,28,26,26,20,44,41,39,33,33,27,20,18,4,17,12,14,12,5,3,2,3,5,4,5,6,3,5,6,7,12,14,11,12,9,19,19,17,17,13,10,10,9,6,7,4,11,10,4,7,7,7,9,10,13,14,22,23,24,25,24,27,26,24,28,29,24,21,18,18,23,22,23,17,17,12,13,12,11,15,9,5,3,0
2022-03-07 21:00:00,2,0,2,3,3,2,4,4,5,4,7,4,3,7,6,7,7,8,5,8,5,7,8,6,10,10,11,12,14,13,8,9,17,16,19,20,19,27,30,22,26,24,31,31,29,27,25,22,20,18,20,20,34,25,28,21,18,17,14,15,14,13,11,9,9,6,3,5,1,4,4,3,2,5,0,4,6,14,15,17,19,9,16,18,19,11,13,12,11,10,8,6,5,10,10,6,8,7,5,5,6,7,9,8,13,16,13,20,19,20,20,18,20,18,18,18,18,22,22,25,20,18,16,22,23,23,22,12,6,2,0
2022-03-07 22:00:00,1,0,1,1,1,3,4,4,3,4,6,10,9,9,9,8,7,9,7,6,5,5,7,6,8,8,12,11,13,12,12,13,16,13,16,17,19,21,16,22,18,0,26,30,31,31,29,27,25,23,24,20,35,30,30,27,23,19,17,14,9,10,10,12,8,4,2,3,1,1,2,2,0,0,0,1,2,14,15,18,19,10,15,18,15,12,13,15,16,6,8,8,5,8,9,8,5,6,5,6,5,7,9,14,8,15,13,16,17,18,17,18,18,16,17,18,17,18,16,19,16,14,11,12,14,12,13,7,5,2,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,2,5,4,8,9,8,6,0,0,15,0,15,17,16,11,19,17,18,15,14,17,35,34,31,29,25,22,18,16,0,14,12,11,9,3,1,1,0,3,0,3,0,0,1,2,3,6,1,8,2,5,13,12,13,13,9,7,4,8,6,3,5,5,7,9,9,6,7,7,7,6,5,9,11,12,11,13,18,20,12,23,22,22,21,19,19,20,22,23,21,21,11,21,20,17,9,7,5,3,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,6,7,12,13,16,20,18,21,23,28,28,31,27,28,29,30,30,33,33,29,31,33,32,33,32,28,23,18,15,14,13,12,15,16,14,15,13,14,0,0,14,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,4,5,8,9,11,17,18,17,19,20,16,15,15,16,17,18,17,18,18,15,15,20,19,18,17,16,16,13,12,13,12,11,8,10,9,8,6,5,9,7,6,0,7,9,0,11,7,11,10,9,10,10,8,2,9,12,13,12,9,10,0,0,9,8,7,5,4,0,1,6,7,9,11,0,9,15,18,21,25,34,35,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,4,4,5,7,8,10,11,15,14,19,20,17,17,12,13,14,14,15,17,18,19,16,13,10,11,10,8,6,6,6,1,2,8,7,7,7,1,5,7,5,8,7,11,8,9,7,10,12,10,8,7,7,9,7,8,6,7,5,5,4,3,3,3,4,5,1,4,3,10,17,20,15,17,4,19,22,27,30,38,46,47,24,25,27,26,26,28,29,30,31,26,27,19,18,26,14,16,14,14,13,10,6,5,5,2,3,2,1,4,3,5,3,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 07:00:00,11,15,15,16,16,18,21,23,27,35,41,34,41,40,36,31,30,31,30,30,38,27,26,23,19,15,11,8,8,7,7,7,9,9,12,16,15,14,12,11,16,15,14,14,15,15,15,14,28,27,26,18,22,21,23,24,21,22,22,12,13,3,15,19,17,13,5,9,16,29,35,39,42,0,44,46,46,54,60,62,57,54,36,39,39,34,50,55,50,47,35,37,20,26,25,23,23,25,24,25,20,20,12,13,12,9,10,8,9,9,6,13,12,14,12,11,10,11,12,17,13,13,18,20,21,23,28,16,18,15,0
2022-03-08 08:00:00,6,10,16,18,20,22,21,22,25,39,45,44,46,36,34,36,36,38,38,38,39,44,44,40,35,31,15,12,13,10,9,7,10,12,19,24,23,25,20,18,18,16,31,32,20,31,30,29,29,24,23,13,33,20,26,21,19,16,15,13,11,10,13,20,18,14,4,10,9,19,24,26,29,0,31,40,49,55,60,61,57,39,31,44,48,43,61,67,67,58,31,34,38,37,35,35,40,37,37,38,36,30,15,15,11,8,7,5,7,7,9,18,15,16,11,8,10,11,9,9,8,7,5,6,7,8,12,11,11,5,0
2022-03-08 09:00:00,5,7,9,11,11,13,12,25,26,31,28,21,23,28,25,26,25,27,28,29,25,27,25,27,21,17,11,10,10,7,4,8,6,7,7,8,6,8,10,11,8,8,17,10,15,17,16,19,22,18,14,11,13,12,13,12,14,10,7,8,3,1,4,9,3,8,4,4,6,11,8,12,15,0,12,19,26,31,39,56,55,20,25,25,24,22,27,31,32,26,24,21,0,19,17,15,15,16,18,16,12,10,9,12,13,9,10,6,4,4,6,8,7,5,9,10,11,8,6,5,5,4,4,6,4,2,1,1,2,1,0
2022-03-08 10:00:00,2,3,5,6,7,8,9,13,14,15,17,13,14,15,14,14,14,14,15,16,17,19,17,16,14,14,11,8,10,9,0,8,10,10,11,12,9,9,8,7,9,0,10,8,11,14,12,13,12,14,12,9,14,12,11,10,8,9,9,8,4,5,7,7,5,4,2,3,2,7,8,9,10,11,12,17,21,23,25,29,33,13,16,19,22,21,25,26,26,25,17,16,13,17,16,15,14,15,15,14,11,9,12,14,15,13,8,8,7,7,6,9,10,13,11,9,11,8,9,9,8,7,3,3,5,3,2,4,3,0,0
2022-03-08 11:00:00,6,7,6,6,6,7,8,10,10,12,14,12,12,11,11,12,15,17,15,15,11,14,13,13,14,10,13,12,10,8,6,8,10,9,9,3,10,10,12,7,12,4,15,14,16,17,16,16,18,13,13,14,18,18,15,12,9,7,7,8,8,5,5,4,7,4,4,4,7,11,13,9,12,7,4,13,12,21,22,26,28,17,19,24,25,29,36,40,40,37,30,30,28,31,30,32,30,27,27,28,19,18,12,13,10,11,10,9,14,8,10,12,10,10,11,11,11,15,17,15,14,13,11,9,6,8,6,4,2,1,0
2022-03-08 12:00:00,4,7,8,18,16,15,14,13,15,17,14,16,16,19,14,15,14,14,13,10,13,11,12,12,10,9,9,11,9,8,0,8,10,7,11,13,6,13,14,8,15,15,16,17,8,16,16,15,12,11,10,9,15,13,13,12,9,10,10,9,5,8,7,7,5,5,3,4,5,9,9,11,13,12,9,16,17,21,24,27,30,17,18,19,18,16,17,20,20,18,14,14,0,14,16,14,13,13,10,11,11,13,16,18,13,13,13,13,15,15,14,14,13,12,15,16,12,12,10,7,7,5,4,5,7,7,5,4,2,1,0
2022-03-08 13:00:00,2,2,5,5,9,9,10,9,13,13,15,12,13,11,11,15,14,18,20,18,19,18,20,17,17,17,17,18,15,17,0,16,16,15,15,16,15,16,13,12,12,3,13,12,11,11,11,14,15,11,12,15,14,13,16,12,12,12,12,12,6,11,8,10,7,5,3,7,10,17,20,19,24,10,24,25,26,33,37,41,42,22,22,23,26,26,26,29,30,26,21,22,13,18,16,11,16,15,15,14,16,15,14,14,12,14,15,10,15,11,13,9,11,11,13,11,13,10,20,19,15,13,10,12,12,13,7,5,3,2,0
2022-03-08 14:00:00,5,6,9,11,17,18,15,16,17,15,19,14,16,14,14,14,17,19,17,14,15,17,16,16,15,17,18,18,19,16,14,16,15,16,20,22,18,21,21,7,19,19,20,22,19,20,22,19,15,16,14,13,23,24,25,22,16,12,10,9,5,9,7,8,8,4,2,3,4,6,5,6,6,4,7,10,14,20,29,22,23,13,14,19,19,16,18,21,17,22,21,19,18,17,16,16,14,12,12,13,12,12,11,13,13,14,13,16,17,14,15,14,17,18,20,14,15,13,13,13,12,9,21,19,19,9,7,5,3,1,0
2022-03-08 15:00:00,31,8,7,8,9,8,10,13,12,15,18,14,15,17,16,16,17,16,18,16,15,16,19,20,19,18,22,20,22,20,13,16,16,20,21,22,21,22,23,18,25,23,28,30,29,24,21,22,23,24,22,24,39,38,36,35,28,25,19,18,19,17,13,14,13,6,5,20,20,19,17,17,19,5,18,19,20,26,30,38,37,17,18,18,18,16,21,24,28,22,15,15,3,16,15,14,13,11,9,12,11,11,12,17,20,21,22,20,20,21,23,21,21,23,21,20,17,18,17,18,18,14,13,13,15,19,18,10,6,4,0
2022-03-08 16:00:00,18,33,30,29,22,19,18,17,21,18,18,19,17,15,10,16,16,16,16,17,18,22,23,21,22,27,27,24,19,21,15,22,21,21,21,21,23,28,31,30,26,24,35,37,39,38,33,28,26,24,24,18,39,38,41,40,38,36,33,30,31,27,25,19,15,8,6,10,10,11,11,12,13,9,13,40,43,45,49,45,45,28,34,32,32,24,25,27,23,24,20,19,21,22,23,21,20,20,20,12,16,20,22,18,18,19,19,22,21,17,18,24,24,21,22,35,31,29,29,36,29,24,18,21,26,25,21,10,5,4,0
2022-03-08 17:00:00,5,5,6,6,10,11,12,17,21,17,18,14,17,15,14,16,14,12,12,9,13,11,15,17,14,15,13,19,20,22,14,24,27,27,27,26,23,27,28,24,29,27,33,32,31,34,32,31,29,26,26,28,46,40,41,40,32,34,33,30,28,27,23,19,16,8,4,13,12,22,17,17,18,16,17,30,30,36,39,42,41,17,21,27,27,26,25,30,30,25,19,17,13,16,18,19,16,12,13,18,16,20,23,27,24,28,29,31,25,27,27,26,25,27,29,25,22,29,27,30,27,25,18,16,18,18,19,9,7,4,0
2022-03-08 18:00:00,4,5,6,2,7,7,6,11,16,15,18,18,19,13,13,15,20,19,20,22,23,19,18,17,17,16,17,19,28,30,29,23,24,26,27,29,29,31,35,34,33,32,54,56,55,52,46,30,34,32,32,32,58,59,56,45,41,32,29,25,23,23,22,20,18,8,6,18,19,20,18,16,16,6,15,18,21,38,42,42,40,21,34,41,30,29,32,35,36,35,25,22,22,29,24,23,20,20,23,19,19,20,25,34,34,36,37,37,32,34,36,34,33,31,30,28,28,34,35,33,31,27,22,19,21,21,19,11,10,7,0
2022-03-08 19:00:00,3,4,3,3,5,6,8,10,9,9,12,18,14,10,8,10,12,13,13,13,12,11,6,13,14,14,12,16,21,16,20,17,20,19,20,22,23,28,26,26,27,26,44,46,46,44,37,30,32,29,26,30,48,46,46,36,30,29,27,28,27,24,23,19,12,7,4,2,7,6,6,5,5,2,5,6,13,19,20,23,21,12,19,33,32,30,32,32,30,26,24,26,25,23,20,20,21,19,19,16,17,23,16,20,21,23,27,35,44,40,30,40,40,38,37,30,33,34,35,40,34,27,19,21,23,23,22,14,10,6,0
2022-03-08 20:00:00,1,1,4,3,6,5,4,8,11,14,10,10,9,9,8,8,9,10,13,12,11,10,9,5,10,12,12,14,16,20,16,16,19,19,19,20,20,24,25,25,24,23,29,28,29,27,25,21,21,17,21,23,42,42,37,31,26,20,19,17,14,13,15,13,9,6,2,7,3,6,6,5,5,2,5,7,12,14,15,16,17,11,14,16,13,14,12,10,12,13,11,11,6,18,14,13,15,13,17,12,16,16,21,25,26,27,26,28,25,24,22,22,20,18,16,18,18,24,26,29,29,26,22,21,22,21,19,12,9,5,0
2022-03-08 21:00:00,3,1,1,0,1,2,4,6,6,5,2,6,5,5,8,10,10,9,11,11,7,11,10,11,9,14,13,13,21,28,15,30,31,30,33,34,33,35,33,35,24,21,30,25,26,27,22,20,21,24,18,16,30,27,25,21,20,19,16,15,8,10,15,14,12,4,3,10,3,10,7,7,6,2,0,4,5,13,12,14,15,10,10,11,9,6,14,13,7,6,8,8,5,12,11,11,10,4,6,9,9,10,14,16,19,20,19,20,21,24,24,23,23,22,21,20,22,39,40,37,33,29,23,24,24,19,13,9,6,3,0
