Unnamed: 0,1_경성여객(기점가상),2_용마문화복지센터,3_서일대학교,4_면일초등학교,5_용마공원입구,6_우림시장,7_봉우재고개,8_혜원여중고입구,9_상봉터미널입구,10_상봉신협,11_면목6거리,12_서울창업카페상봉점,13_금성시장,14_동부시장남문입구,15_중랑초등학교,16_서울우유앞,17_중랑교,18_삼육서울병원,19_시조사삼거리,20_떡전교사거리.동대문노인복지관,21_청량리미주아파트.동대문세무서,22_청량리역환승센타,23_청량리.청과물도매시장,24_제기동역.서울약령시,25_용두동사거리.한국의류시험연구원,26_신설동역,27_동묘앞,28_동대문(흥인지문),29_종로6가.동대문종합시장,30_종로5가.광장시장,31_종로4가.종묘,32_종로3가.탑골공원,33_종로2가,34_종로1가,35_광화문,36_서울역사박물관.경희궁앞,37_서대문역사거리,38_충정로역,39_아현역,40_웨딩타운,41_이대역,42_신촌오거리.2호선신촌역,43_신촌오거리.현대백화점,44_동교동삼거리,45_홍대입구역(가상),46_홍대입구역,47_서교동,48_합정역,49_메세나폴리스,50_성산초등학교입구,51_기업은행서교동지점(최규하대통령가옥),52_망원시장.망원동월드컵시장입구,53_마포구청역입구,54_마포구청.성산자동차검사소,55_월드컵경기장남측.월드컵공원,56_월드컵공원입구.문화비축기지,57_월드컵파크3단지후문,58_월드컵파크3단지정문,59_월드컵파크2단지.에스플렉스센터,60_상암DMC홍보관.YTN,61_누리꿈스퀘어.MBC,62_월드컵파크5단지.상암중고등학교입구,63_월드컵파크7단지,64_대덕동주민센터,65_월드컵파크9.10.11.12단지,66_상암고등학교,67_월드컵파크5단지,68_상암DMC홍보관.YTN,69_월드컵파크2단지.에스플렉스센터,70_월드컵파크3단지.난지천공원,71_월드컵공원입구.문화비축기지,72_마포농수산물시장.월드컵공원,73_마포구청,74_마포구청역입구,75_망원시장.망원동월드컵시장입구,76_기업은행서교동지점(최규하대통령가옥),77_성산초등학교입구,78_마포한강푸르지오,79_합정역,80_서교동,81_홍대입구역(가상),82_홍대입구역,83_동교동삼거리,84_신촌오거리.현대백화점,85_신촌오거리.2호선신촌역,86_이대역,87_웨딩타운,88_아현역,89_충정로역,90_서대문역사거리,91_서울역사박물관.경희궁앞,92_광화문,93_종로1가,94_종로2가,95_종로3가.탑골공원,96_종로4가.종묘,97_종로5가.광장시장,98_종로6가.동대문종합시장,99_동대문역.흥인지문,100_동묘앞,101_신설동역,102_용두동사거리,103_제기동역.서울약령시,104_청량리수산시장,105_청량리역환승센터,106_서울성심병원,107_휘경동입구,108_삼육서울병원,109_중랑교,110_서울우유앞,111_중랑초등학교,112_동부시장남문입구,113_88병원,114_서울창업카페상봉점,115_면목6거리,116_상봉신협,117_상봉터미널입구,118_혜원여중고입구,119_봉우재고개,120_우림시장,121_용마공원입구,122_우리은행망우동지점,123_서일대학교,124_용마문화복지센터,125_경성여객(종점가상)
2022-04-10 12:00:00,0,4,13,15,18,25,27,23,29,28,25,27,27,29,31,31,35,34,36,41,39,43,44,45,42,38,35,31,32,32,22,22,22,24,27,29,26,31,36,36,37,34,35,32,28,26,24,28,43,41,38,28,30,19,19,8,0,9,8,5,4,3,0,1,7,12,10,15,15,15,11,20,16,20,22,25,25,23,22,22,21,22,23,30,29,31,30,28,20,24,23,21,20,16,18,19,17,22,18,21,23,24,16,14,15,17,20,22,9,21,20,21,22,25,26,22,19,18,14,7,6,3,2,1,0
2022-04-10 13:00:00,0,7,10,14,19,22,22,26,31,33,34,38,36,32,35,39,41,39,37,40,40,38,42,43,41,36,31,29,28,30,31,29,36,37,35,33,34,35,35,22,38,35,35,33,26,32,26,18,26,25,23,22,22,15,18,17,16,13,11,10,7,3,0,1,6,5,9,12,13,15,17,24,23,28,30,32,32,29,27,24,21,24,26,29,29,26,18,19,20,22,23,21,19,20,20,25,22,25,26,30,29,27,23,17,18,17,22,19,20,19,18,15,16,14,11,12,13,10,9,5,4,2,1,0,0
2022-04-10 14:00:00,0,8,11,11,12,14,16,16,17,20,20,24,27,29,28,29,28,27,27,29,31,27,27,28,26,27,22,24,21,31,25,24,24,23,28,28,31,38,33,32,30,28,28,28,26,27,26,21,24,24,23,17,18,20,13,14,12,11,9,7,4,3,2,0,4,7,8,12,15,14,12,18,21,26,25,30,28,23,26,28,26,27,27,36,38,28,33,32,24,32,25,24,24,22,25,22,21,23,21,27,29,35,34,34,33,21,31,20,21,26,22,20,16,16,14,12,9,7,10,8,8,5,5,0,0
2022-04-10 15:00:00,0,3,5,6,8,9,10,11,13,13,16,18,19,18,17,21,18,20,21,20,20,20,24,22,20,21,25,26,26,25,24,26,30,30,29,29,31,30,27,28,28,24,24,25,16,20,18,18,28,27,24,21,19,19,18,15,14,13,12,9,4,3,0,0,4,7,11,12,13,12,15,20,25,25,25,26,26,27,27,29,21,39,37,27,26,24,21,24,19,18,38,42,36,37,36,33,35,35,33,37,38,35,37,40,41,38,35,35,32,27,18,15,16,17,16,14,12,11,9,6,7,5,1,2,0
2022-04-10 16:00:00,1,6,9,11,11,13,14,12,13,11,15,14,15,15,16,16,18,20,19,25,18,23,22,23,24,22,23,29,29,32,27,30,31,34,34,35,33,32,31,28,25,25,31,28,27,29,28,24,24,24,23,19,16,12,12,9,6,9,8,5,4,1,2,0,7,10,10,15,17,19,17,23,30,35,37,37,36,22,22,25,22,26,24,27,28,24,22,22,19,18,19,22,28,27,29,32,26,26,27,28,27,27,26,25,37,38,39,40,36,34,29,28,28,26,25,23,20,18,16,11,9,4,3,0,0
2022-04-10 17:00:00,0,1,7,8,11,12,7,14,16,16,15,15,16,15,17,15,14,15,9,15,19,16,17,16,16,17,20,22,23,24,23,24,25,25,27,33,37,34,31,33,30,28,31,32,29,28,26,30,38,37,37,32,31,24,15,14,12,8,7,6,4,3,0,0,5,10,12,12,13,14,19,23,27,25,23,24,24,18,19,20,19,22,22,23,24,25,23,20,22,23,22,16,17,18,21,20,19,18,22,28,28,28,24,22,24,25,28,28,30,26,24,25,21,23,25,22,19,18,15,8,5,3,2,0,0
2022-04-10 18:00:00,0,6,7,8,7,12,14,11,11,11,8,7,12,15,18,18,7,19,10,17,14,10,14,16,16,16,18,21,24,29,29,34,37,22,39,37,36,34,32,32,29,29,31,30,27,25,24,23,30,29,30,30,30,26,13,15,9,17,16,9,5,3,0,1,4,5,8,11,13,16,14,20,21,22,23,27,25,24,24,27,17,29,26,26,28,25,23,25,19,18,21,21,22,25,25,24,18,24,23,23,26,24,22,19,29,30,29,18,22,21,19,19,18,17,15,11,11,10,8,10,9,4,4,2,0
2022-04-10 19:00:00,0,3,3,2,5,10,11,12,9,11,10,8,9,8,10,10,9,11,10,9,9,10,12,13,14,12,14,13,11,18,13,17,24,23,29,31,30,26,29,28,24,28,25,24,22,25,27,28,30,26,29,23,17,16,12,20,19,15,11,9,6,2,0,1,6,9,8,13,14,22,22,20,16,17,19,25,26,19,15,14,13,16,17,17,18,15,17,16,14,12,15,11,18,17,22,24,21,23,24,27,29,26,24,26,31,29,28,29,27,25,29,16,24,18,19,17,16,14,11,8,6,4,3,1,0
2022-04-10 20:00:00,0,3,3,3,4,7,8,10,9,2,8,7,6,7,7,6,6,6,6,7,6,7,9,4,7,8,9,10,11,17,17,20,22,21,22,24,28,30,22,23,20,17,19,17,15,21,21,20,24,23,23,18,15,10,11,3,9,8,4,5,1,3,0,2,3,2,3,9,10,11,8,14,12,18,15,17,18,20,15,13,11,27,26,23,19,23,18,19,17,15,8,16,16,18,17,12,22,22,21,20,20,21,22,18,25,25,19,22,21,20,18,16,19,13,21,14,20,18,16,10,9,4,2,0,0
2022-04-10 21:00:00,0,3,3,3,0,2,2,3,4,5,7,7,8,7,7,7,9,9,9,7,6,7,8,2,7,8,8,8,9,10,11,12,14,15,15,16,17,19,18,18,17,18,17,17,15,30,31,32,39,38,35,31,21,15,16,13,9,15,14,9,4,3,0,0,3,4,5,12,5,6,8,19,26,27,28,28,27,25,23,26,17,30,26,22,24,22,21,19,17,16,11,17,17,14,17,18,17,16,18,18,17,19,17,10,17,18,18,19,20,15,13,12,13,10,17,11,11,13,8,7,6,4,2,2,0
2022-04-10 22:00:00,0,1,2,2,2,5,3,7,8,8,7,8,4,9,7,8,8,5,1,6,6,7,4,5,6,7,5,6,7,8,4,11,16,17,19,17,16,15,15,16,12,15,15,14,13,10,13,13,20,19,18,20,18,15,10,13,9,6,12,10,8,1,0,0,2,1,3,6,3,2,0,7,6,13,24,24,23,21,22,16,9,24,22,20,22,23,22,23,18,17,14,19,19,20,24,24,24,26,26,24,23,21,22,21,22,20,17,17,17,18,18,19,15,14,12,15,8,11,10,6,5,2,1,0,0
2022-04-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,6,5,6,5,8,7,9,8,8,8,9,5,7,9,9,9,12,13,9,14,10,9,7,6,4,3,2,1,2,1,0,0,2,3,2,5,3,3,2,2,4,5,6,6,11,10,9,12,0,16,14,16,19,16,14,13,13,12,13,10,10,11,15,9,13,14,11,10,10,9,10,10,13,14,15,14,14,13,12,10,9,9,12,10,9,4,6,5,7,6,4,1,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,2,3,8,12,13,16,17,19,22,22,21,21,22,13,24,26,18,27,28,28,27,28,29,14,31,28,23,37,36,35,34,30,41,13,14,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,0,2,6,7,11,14,7,13,14,15,15,17,12,18,12,17,18,20,16,22,21,20,19,16,17,21,18,22,20,24,23,20,36,23,16,13,13,15,15,16,19,19,17,14,11,8,6,9,7,9,10,13,12,15,14,0,12,11,4,7,4,1,0,0,1,2,3,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 06:00:00,1,2,6,10,14,17,18,20,22,22,21,21,19,21,23,25,25,22,21,22,21,19,21,22,22,19,21,20,19,17,14,15,8,12,15,8,13,12,9,7,11,10,8,5,4,2,3,7,8,9,10,11,15,15,6,9,0,14,12,8,4,2,0,1,2,3,4,5,9,8,7,6,9,8,10,11,12,10,7,7,0,10,9,8,10,11,12,14,13,13,14,14,12,8,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 07:00:00,3,5,14,22,27,28,29,36,38,35,34,35,39,49,48,49,47,47,48,48,47,37,39,35,33,32,35,32,29,25,23,19,19,19,14,12,12,12,12,11,10,9,8,8,5,9,8,18,22,24,26,25,31,40,44,43,41,35,31,28,16,5,0,1,11,6,10,10,11,17,15,14,13,27,30,31,30,29,20,20,14,22,28,29,29,41,48,53,42,35,29,25,17,15,15,13,12,10,11,10,10,9,11,6,12,9,11,11,11,7,9,14,17,19,21,23,18,8,6,5,7,7,3,2,0
2022-04-11 08:00:00,2,8,13,21,25,33,40,44,44,46,41,41,46,50,55,56,53,56,57,53,49,53,50,45,44,42,43,43,36,36,31,33,31,25,21,16,11,11,12,14,13,13,13,15,10,17,11,37,45,45,45,47,48,55,56,57,59,51,35,28,15,2,0,0,33,25,15,13,16,18,17,17,14,22,27,31,29,25,20,22,21,31,37,41,45,50,53,58,56,48,42,40,26,26,24,23,17,13,12,15,15,14,13,16,20,23,24,26,25,21,23,28,28,31,33,35,33,24,22,17,15,13,6,11,0
2022-04-11 09:00:00,1,6,8,11,17,21,23,25,26,27,27,28,30,33,43,46,43,45,44,45,37,43,40,38,38,35,33,32,27,24,19,20,18,15,14,15,20,20,18,16,14,16,19,22,18,17,12,35,43,44,42,41,44,46,47,28,37,45,26,17,9,1,0,1,4,6,8,11,13,12,11,10,15,19,24,26,25,24,14,19,6,19,19,20,20,20,23,30,29,28,26,24,22,18,15,14,11,13,13,13,12,11,13,9,14,15,15,13,16,16,16,17,20,20,22,23,22,21,19,16,13,10,5,3,0
2022-04-11 10:00:00,1,3,5,11,13,15,17,17,18,20,19,24,24,25,27,28,28,31,30,27,30,27,26,27,27,24,24,22,22,18,17,17,14,13,10,10,14,13,12,12,13,13,11,13,12,14,13,17,19,20,20,20,21,22,21,15,19,18,14,9,3,1,0,1,6,8,10,8,9,13,12,11,13,16,15,14,14,17,14,16,15,16,15,15,16,15,15,20,21,23,23,19,14,18,16,12,9,11,11,10,11,10,12,11,11,8,12,15,16,16,6,16,10,16,14,10,11,7,9,5,4,3,2,0,0
2022-04-11 11:00:00,0,8,7,8,11,17,19,16,21,21,19,19,19,22,21,23,22,23,23,26,24,25,28,30,28,29,30,24,21,18,15,14,14,15,14,16,17,20,19,18,17,18,16,14,14,9,10,12,17,18,17,16,13,16,18,7,0,13,11,7,3,3,2,0,3,7,8,10,14,9,8,11,17,18,19,22,19,21,21,18,15,14,16,18,17,25,25,28,27,25,24,23,22,22,20,17,14,21,19,17,21,20,15,14,14,16,11,14,13,12,13,20,19,12,17,15,9,9,12,8,7,4,3,1,0
2022-04-11 12:00:00,0,6,11,9,11,15,16,16,15,16,14,13,15,17,19,19,19,19,20,19,21,22,22,24,26,25,27,25,24,24,23,22,21,23,21,20,25,24,26,24,21,21,21,20,18,17,16,18,23,20,18,19,19,21,20,0,18,16,8,11,3,1,0,0,5,4,7,8,14,11,12,13,13,14,18,21,21,20,21,20,19,18,17,21,21,21,22,22,22,20,19,21,22,22,19,20,17,18,20,21,23,21,19,22,31,29,26,24,24,21,19,22,25,25,28,27,23,18,17,17,14,11,7,1,0
2022-04-11 13:00:00,0,5,9,10,10,16,17,20,20,21,21,22,19,22,24,30,27,24,23,23,21,23,24,23,25,24,24,23,25,27,28,26,23,24,24,25,23,24,21,20,22,24,19,23,22,19,20,20,23,18,18,17,19,18,17,16,13,12,10,7,5,4,0,1,7,5,9,14,18,19,18,20,25,24,24,26,26,21,24,23,17,21,23,26,30,26,23,23,15,21,21,20,22,16,12,15,14,16,16,18,18,19,18,17,24,23,22,20,15,20,18,16,16,19,17,15,9,10,8,8,6,4,3,0,0
2022-04-11 14:00:00,2,5,6,9,11,13,10,12,13,14,19,19,20,24,23,21,22,20,20,16,20,16,20,24,24,19,20,18,20,18,19,20,21,24,23,24,24,21,23,19,18,17,20,26,25,21,19,25,29,28,22,18,20,14,16,12,12,15,11,8,6,1,0,0,3,5,6,9,11,9,10,11,18,19,23,28,23,25,24,23,22,21,17,20,19,21,18,22,21,22,21,21,26,24,27,21,20,21,22,21,21,17,19,20,19,20,18,34,34,28,19,19,17,13,16,16,14,11,9,9,6,5,2,0,0
2022-04-11 15:00:00,0,11,14,16,17,17,16,33,34,34,33,34,32,19,18,17,21,23,21,18,21,22,24,24,24,23,21,21,22,24,22,20,23,24,23,23,26,26,23,23,20,21,22,20,18,21,17,20,24,26,23,17,17,16,12,0,11,9,8,5,3,2,0,2,6,23,24,13,19,21,18,22,22,20,19,25,24,23,27,26,21,30,29,28,25,26,25,22,20,20,20,23,23,25,26,29,25,27,31,32,33,35,31,30,29,25,25,26,24,22,21,19,18,11,16,13,10,11,8,9,9,10,4,0,0
2022-04-11 16:00:00,0,15,17,18,19,23,20,26,25,24,23,22,21,18,18,19,14,21,20,24,22,22,24,25,21,25,20,18,27,27,29,29,29,27,27,26,31,34,34,35,34,35,36,31,30,31,26,30,34,33,32,29,28,19,18,9,11,16,12,6,4,2,0,1,10,27,35,37,45,46,27,43,39,35,32,36,33,24,22,17,16,22,23,25,22,23,20,21,21,22,20,21,23,23,23,23,24,24,25,27,30,29,26,25,32,33,33,34,31,30,24,21,22,19,20,19,19,16,14,13,10,5,3,0,0
2022-04-11 17:00:00,0,11,15,18,19,23,24,28,27,24,22,23,23,25,25,24,24,22,21,25,25,21,19,19,18,20,20,20,21,28,26,27,31,32,35,38,46,32,33,33,32,30,29,26,23,24,24,22,33,32,29,21,18,15,14,12,10,10,10,5,3,4,0,0,5,8,20,31,34,37,21,34,31,31,30,29,30,24,20,16,13,21,20,19,19,20,19,21,22,22,28,23,22,23,24,29,29,32,34,35,37,34,35,37,42,43,32,42,40,37,28,27,28,27,26,21,18,20,14,11,11,10,4,1,0
2022-04-11 18:00:00,1,7,9,9,11,13,14,17,11,16,16,11,13,13,13,18,18,16,18,13,19,18,16,16,16,20,22,21,23,27,30,32,36,37,39,55,66,62,49,45,41,36,38,38,27,36,34,35,39,37,31,24,19,18,16,17,15,14,10,9,6,3,0,3,7,15,27,50,56,58,57,56,56,56,54,54,49,42,22,23,22,28,28,24,22,28,25,25,22,28,38,39,42,41,42,43,42,53,48,49,49,47,46,44,45,47,43,38,37,36,33,29,28,27,29,26,25,25,21,15,12,5,2,0,0
2022-04-11 19:00:00,1,5,5,8,12,24,26,30,34,29,27,26,25,22,19,18,17,18,6,16,18,16,14,14,14,13,11,11,15,18,15,21,22,30,36,47,54,51,41,38,32,28,26,24,22,25,22,24,33,34,26,21,20,13,17,9,16,11,11,10,4,1,1,1,5,9,22,46,52,53,55,49,46,45,39,39,38,28,17,16,14,20,18,19,19,16,17,18,17,18,18,23,22,27,27,25,27,28,26,29,30,31,33,31,34,35,36,39,40,38,36,35,29,28,27,22,19,20,15,12,10,5,3,1,0
2022-04-11 20:00:00,0,5,7,6,5,9,10,11,6,13,14,13,17,15,13,12,11,9,8,8,3,10,12,11,10,9,12,14,13,15,10,17,11,19,17,18,20,18,18,16,17,15,18,17,16,19,20,19,24,23,23,19,20,17,23,13,19,18,12,9,6,4,0,1,3,5,10,18,21,23,19,22,20,20,21,24,24,17,13,12,8,13,14,15,19,17,18,19,18,19,19,20,21,22,24,20,24,25,23,21,28,23,26,24,29,27,25,26,24,20,20,19,19,17,19,19,17,14,13,8,6,4,1,0,0
2022-04-11 21:00:00,0,3,7,2,3,8,0,6,7,6,7,5,6,8,9,11,7,6,0,2,5,6,6,3,7,7,7,6,7,9,11,13,15,17,21,25,28,27,23,23,13,14,18,14,13,18,19,15,19,18,16,17,14,9,9,8,7,6,6,5,3,1,0,0,2,4,6,17,24,11,14,22,20,21,22,24,25,25,17,18,17,15,16,15,15,18,17,17,15,14,14,16,21,21,24,24,25,28,20,20,24,25,20,17,24,21,23,20,20,18,15,17,15,14,15,17,15,14,12,9,8,3,0,2,0
2022-04-11 22:00:00,0,4,7,6,5,8,2,13,3,14,15,13,13,10,9,8,6,7,4,3,4,6,5,1,5,8,4,11,10,12,14,13,15,17,18,19,19,16,15,15,14,13,14,13,12,18,23,25,24,24,24,18,14,9,9,6,8,10,9,6,3,3,0,0,3,5,8,12,16,9,0,13,14,15,13,14,14,15,10,12,5,11,14,18,17,17,15,17,13,12,12,17,13,16,18,15,20,27,22,23,23,22,25,24,29,24,21,24,26,25,24,20,18,12,19,18,9,16,14,7,6,4,1,1,0
2022-04-11 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,6,19,19,19,16,14,13,9,7,12,6,11,17,15,12,11,7,12,10,8,6,0,4,0,3,2,3,2,1,0,1,2,2,2,5,8,0,7,6,10,11,10,12,7,9,10,15,6,13,9,11,9,9,8,10,10,9,8,13,14,13,14,15,14,17,17,19,19,18,16,17,21,20,17,15,16,15,13,12,13,12,13,10,8,8,6,5,4,3,1,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,0,3,7,10,11,14,15,17,18,19,4,20,21,9,24,25,26,28,28,28,29,30,31,30,28,20,31,42,41,27,40,34,33,24,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,1,2,3,5,6,9,11,14,13,14,12,14,16,17,19,18,19,19,20,21,17,17,16,18,13,17,16,21,22,21,20,22,18,22,20,19,19,19,18,17,21,20,19,20,17,15,11,8,10,11,13,16,17,18,18,1,17,16,14,11,6,3,0,0,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 06:00:00,1,4,7,11,16,16,18,20,23,24,21,22,20,20,23,27,25,23,23,25,26,18,17,19,18,15,19,17,14,11,9,11,10,9,7,7,8,9,7,9,10,9,9,4,3,5,4,9,11,10,9,10,12,15,14,5,7,12,11,12,9,1,0,1,4,5,6,5,6,8,6,9,7,9,10,10,10,10,7,9,0,13,14,14,9,16,7,8,9,6,6,8,7,6,0,3,0,4,0,4,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 07:00:00,3,6,11,19,27,35,35,37,40,41,40,38,42,46,52,51,47,49,48,48,49,39,37,41,44,41,41,29,29,28,21,16,17,19,15,8,8,7,8,7,8,7,8,6,5,7,7,17,18,19,21,24,30,34,35,34,29,27,23,17,10,1,0,1,8,10,12,12,13,17,14,14,15,23,30,33,36,33,24,26,16,32,35,38,40,43,24,29,26,24,26,24,23,12,16,15,12,10,10,12,13,14,13,13,19,7,11,10,14,14,13,16,21,17,22,21,19,13,9,8,7,9,6,1,0
2022-04-12 08:00:00,4,9,17,25,30,35,44,49,52,50,48,48,49,54,58,61,55,58,58,57,57,52,46,46,45,45,47,46,39,35,32,30,27,27,22,19,13,16,13,10,11,11,11,12,11,15,14,35,41,41,42,46,48,57,60,53,59,54,44,32,19,2,0,1,19,17,9,10,14,15,12,14,19,22,34,38,35,31,27,27,25,34,33,30,36,40,45,54,55,51,49,45,36,34,30,28,20,19,17,19,20,19,19,12,21,23,24,24,28,24,21,25,30,34,36,35,32,24,22,16,13,15,10,10,0
2022-04-12 09:00:00,0,4,9,15,20,22,24,25,27,29,30,34,37,39,38,47,43,41,38,39,36,38,40,39,40,39,41,40,38,34,28,24,20,19,16,13,13,19,19,18,19,16,15,16,15,13,14,32,44,42,42,45,45,56,58,26,55,45,29,23,14,1,0,1,6,9,11,14,15,17,16,15,15,23,23,25,24,21,17,19,15,16,16,17,18,18,19,34,33,31,23,20,17,14,19,19,12,11,12,11,11,10,18,11,15,15,16,17,18,16,17,19,20,20,23,22,21,22,20,20,19,17,11,2,0
2022-04-12 10:00:00,0,2,5,8,10,13,16,19,19,21,21,19,21,22,25,25,29,25,26,27,29,26,27,28,27,29,28,31,25,24,24,22,21,19,15,12,15,16,16,15,14,14,17,18,17,15,13,20,21,20,17,19,18,18,21,0,11,18,13,8,2,1,0,0,2,4,5,8,10,12,6,10,14,17,18,22,21,22,24,23,13,17,12,18,18,19,19,23,24,22,21,16,16,17,18,19,15,14,17,17,15,13,12,12,12,11,10,9,10,13,12,13,14,10,14,13,11,8,9,10,8,6,3,1,0
