Unnamed: 0,1_북부운수차고지(가상),2_방약국앞,3_면남초등학교,4_지하철7호선사가정역,5_면목우체국.녹색병원,6_면동초등학교,7_면목본동주민센터.면목정보도서관,8_지하철7호선면목역,9_면목초등학교,10_지하철7호선상봉역,11_상봉1동주민센터,12_신내쌍용아파트,13_쌍용아파트신내테크노타운앞,14_엘지아파트앞,15_신현중학교,16_중랑구청,17_중랑구청사거리,18_성원아파트경남아너스빌앞,19_국민은행망우동지점,20_망우역.망우지구대,21_상봉터미널,22_혜원여중고입구,23_봉우재고개,24_우림시장,25_용마공원입구,26_우리은행망우동지점,27_서일대학교,28_용마문화복지센터,29_중화중학교.다문화가족지원센터,30_면중초등학교,31_용마산교차로,32_사가정시장,33_사가정역,34_면목두산아파트2차,35_사가정센트럴아이파크아파트,36_장안교앞,37_장안2동주민센터,38_배봉초등학교.전농우성아파트,39_전동초등학교.전농동SK아파트,40_전농사거리,41_서울시동부교육지원청.해성국제컨벤션고교,42_서울시립대입구,43_떡전교앞,44_서울성심병원,45_청량리미주아파트.동대문세무서,46_청량리역환승센타,47_경동시장앞,48_동대문중앙새마을금고,49_현대코아,50_청량리역환승센터,51_서울성심병원,52_떡전교앞,53_서울시립대학교앞,54_전농로터리시장.동부교육지원청,55_전농사거리,56_전동초등학교.전농동SK아파트,57_배봉초등학교.전농우성아파트,58_장안2동주민센터,59_장안교은석초등학교,60_홈플러스면목동점,61_면목두산아파트2차,62_사가정역,63_사가정시장,64_면중초등학교,65_중화중학교,66_용마문화복지센터,67_서일대학교,68_면일초등학교,69_용마공원입구,70_우림시장,71_봉우재고개,72_혜원여중고입구,73_상봉터미널입구,74_상봉터미널,75_망우역,76_국민은행망우동지점,77_성원아파트경남아너스빌앞,78_중랑구청,79_신현중학교,80_엘지아파트앞,81_쌍용아파트신내테크노타운앞,82_신내쌍용아파트,83_상봉1동주민센터,84_지하철7호선상봉역,85_면목초등학교,86_지하철7호선면목역,87_면목본동주민센터.면목정보도서관,88_면동초등학교,89_면목우체국.녹색병원,90_지하철7호선사가정역,91_면목시장,92_면남초등학교,93_방약국앞,94_중곡초등학교(가상)
2022-03-30 05:00:00,1,2,1,4,3,5,2,5,4,2,1,0,2,1,1,2,3,1,1,2,0,0,2,3,4,5,4,5,3,8,8,6,7,6,7,8,10,11,12,5,13,4,16,7,15,1,1,2,0,6,8,9,3,6,5,11,4,14,14,12,8,7,5,4,8,6,5,4,7,3,6,7,5,3,2,3,4,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,1,1,2,0,0,2,0,6,6,4,2,0,0,2,3,1,2,5,2,1,2,3,1,4,4,8,9,7,6,7,9,6,8,9,7,6,11,12,15,12,12,11,8,10,13,3,3,3,0,5,4,4,6,7,6,8,6,3,8,5,7,5,5,5,5,5,6,7,7,5,8,6,8,5,3,2,2,2,1,2,3,2,4,2,0,3,0,4,2,1,1,1,0,0
2022-03-30 07:00:00,2,7,3,6,9,10,12,7,15,17,10,16,16,6,5,2,7,10,12,15,16,12,7,15,17,19,20,15,16,19,19,21,29,32,41,40,53,61,61,58,35,32,31,30,27,8,7,2,0,16,18,25,32,27,30,48,51,15,27,30,39,35,36,40,24,22,18,10,13,12,14,16,15,13,16,19,19,11,7,8,4,11,13,4,2,1,3,3,3,2,2,0,0,0
2022-03-30 08:00:00,3,6,8,10,12,13,14,14,14,20,19,20,20,19,17,7,8,12,10,17,20,20,20,23,24,26,27,30,29,29,27,19,23,24,34,32,37,49,56,50,50,54,54,50,41,8,3,3,0,16,19,26,26,28,22,18,20,55,55,52,41,24,64,61,55,20,23,26,25,20,19,22,25,24,22,20,17,9,7,9,8,11,13,6,6,6,5,5,6,5,2,3,0,0
2022-03-30 09:00:00,3,5,2,4,5,0,5,10,11,11,6,5,10,9,7,5,6,2,7,12,11,13,10,11,12,12,11,10,10,12,13,7,9,11,15,14,18,22,28,26,25,19,16,17,14,3,2,1,3,9,10,9,9,11,11,13,14,11,12,11,13,6,12,9,10,9,8,8,8,6,4,7,6,4,4,5,5,7,0,8,10,10,6,8,4,4,5,6,4,4,4,3,3,0
2022-03-30 10:00:00,0,2,3,2,4,3,3,4,1,7,5,4,3,0,3,1,9,11,9,19,22,23,7,13,22,19,14,13,13,12,11,7,8,9,9,10,12,13,13,11,12,25,24,21,16,3,1,0,3,9,11,12,11,13,15,16,14,15,16,16,18,21,56,58,51,24,13,17,14,13,7,9,11,8,5,8,7,3,4,5,6,8,9,7,3,4,5,4,3,2,1,2,0,0
2022-03-30 11:00:00,0,1,2,3,2,1,4,5,2,6,5,0,5,5,6,10,11,2,11,12,15,15,6,11,11,9,10,15,17,18,18,11,11,7,10,8,11,14,15,14,15,14,13,13,8,2,2,1,2,10,11,13,13,8,13,12,15,14,14,8,11,11,13,14,13,16,16,16,15,17,0,18,16,9,5,6,4,5,6,5,4,4,3,4,2,4,3,0,3,2,0,1,0,0
2022-03-30 12:00:00,1,2,3,3,4,2,2,5,0,6,6,5,5,3,3,4,3,4,6,6,12,8,13,15,15,15,14,22,24,18,16,10,9,13,10,12,14,18,19,16,13,14,12,13,12,4,2,3,4,13,10,13,13,14,13,14,12,11,12,16,14,12,21,17,20,16,16,17,15,14,13,12,10,8,7,6,4,4,5,4,4,4,0,4,2,3,0,0,2,3,2,1,0,0
2022-03-30 13:00:00,1,2,0,3,4,0,3,4,6,9,7,4,8,7,4,9,10,9,12,23,27,25,13,27,16,25,20,11,13,11,22,11,9,8,15,11,18,21,24,21,23,17,17,16,12,3,4,4,6,20,19,18,19,28,29,30,28,25,26,16,27,19,39,38,36,13,11,10,12,13,13,12,11,12,11,12,10,8,7,6,6,6,7,4,3,5,6,5,5,2,0,0,0,0
2022-03-30 14:00:00,1,2,2,1,3,4,3,7,6,7,7,2,8,9,8,7,5,6,4,6,11,9,7,8,8,9,9,14,13,15,13,8,12,7,8,12,14,14,17,16,27,23,21,19,18,3,3,3,7,22,19,24,25,20,22,22,18,16,15,17,13,8,12,12,11,12,12,13,12,12,0,14,12,11,6,10,7,5,4,4,5,5,7,5,4,4,5,3,3,5,0,0,0,0
2022-03-30 15:00:00,1,1,1,3,5,4,6,8,8,12,9,11,10,9,8,9,6,4,7,7,10,18,7,16,17,21,23,34,32,28,23,10,9,8,8,7,13,13,12,11,11,11,11,10,8,3,4,6,8,16,16,19,22,21,19,17,16,19,16,14,12,9,15,14,14,15,18,20,18,17,13,30,29,23,15,17,9,5,6,4,3,4,5,4,5,6,5,6,4,5,5,4,2,0
2022-03-30 16:00:00,1,2,4,5,9,8,7,10,10,11,7,6,6,7,5,11,15,17,16,21,24,21,18,19,18,20,20,48,55,55,52,39,39,38,33,29,31,31,29,26,26,21,17,16,13,4,8,7,9,29,32,29,30,34,34,34,23,16,18,17,13,18,21,20,18,32,33,36,36,38,39,37,34,20,15,12,10,9,17,18,5,17,18,15,14,12,9,6,4,4,2,1,0,0
2022-03-30 17:00:00,1,2,4,5,8,10,9,12,13,12,12,13,11,10,3,7,7,10,9,16,23,22,19,17,17,16,14,16,16,18,15,14,14,13,14,14,15,16,15,16,13,12,10,8,6,4,3,9,9,29,31,29,30,35,26,24,19,19,20,14,9,12,20,19,18,30,37,36,29,28,29,9,25,19,11,14,8,8,8,9,11,9,10,10,8,7,6,6,3,3,1,1,0,0
2022-03-30 18:00:00,2,4,5,2,5,8,9,15,16,21,19,14,18,17,15,13,11,12,10,12,21,22,22,25,23,19,18,21,22,25,19,11,22,18,19,20,19,19,19,20,16,23,23,19,17,3,5,6,13,46,46,41,41,43,38,30,28,30,33,31,25,23,28,24,17,19,16,13,12,9,6,9,7,9,9,12,11,15,12,12,17,8,17,14,9,16,17,18,15,8,6,5,1,0
2022-03-30 19:00:00,2,4,6,7,4,5,6,9,5,13,12,11,11,10,9,8,6,8,7,8,12,16,14,20,20,20,19,18,15,15,14,9,22,22,17,15,14,16,15,14,7,9,8,7,4,5,3,7,8,29,28,31,31,32,30,27,20,15,22,21,19,15,18,15,16,15,16,15,14,12,8,12,12,7,6,7,5,4,3,4,5,3,5,6,2,10,10,7,6,7,4,4,2,0
2022-03-30 20:00:00,0,0,1,2,2,3,3,5,5,10,9,8,6,2,7,5,7,6,3,8,9,6,2,7,8,9,11,13,16,12,0,10,11,9,10,12,10,11,8,7,10,9,8,6,5,2,1,0,5,22,22,22,22,23,24,20,17,11,12,10,10,8,16,15,12,12,12,10,9,7,9,0,6,10,7,6,5,7,6,2,0,5,5,7,5,3,1,0,1,2,0,0,0,0
2022-03-30 21:00:00,0,1,1,1,2,4,2,3,0,10,9,5,0,3,2,4,4,3,1,5,13,13,4,12,11,10,12,11,11,10,8,5,12,7,6,10,7,7,8,6,7,9,3,7,4,1,2,0,2,13,16,17,9,13,20,13,15,11,8,8,7,12,11,8,7,9,14,7,12,6,4,2,1,4,4,7,5,5,4,4,2,1,3,3,2,2,2,1,2,2,1,0,0,0
2022-03-30 22:00:00,1,2,3,3,4,3,4,5,4,5,7,4,3,0,2,3,10,11,3,4,12,16,14,4,11,8,7,10,4,8,2,0,21,18,17,13,13,7,6,5,4,4,3,2,1,0,2,0,3,14,16,18,19,18,15,14,14,15,14,12,10,10,16,12,14,18,21,20,15,17,2,20,18,9,8,6,4,6,4,2,3,2,3,5,0,1,3,0,1,0,0,0,0,0
2022-03-30 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,3,4,3,4,3,2,0,3,12,8,0,12,10,7,8,3,7,6,8,2,5,0,1,0,0,5,6,7,3,4,14,12,10,5,4,5,2,7,9,8,7,6,6,5,4,5,4,0,1,0,3,3,4,4,3,1,2,2,0,3,2,3,2,2,1,1,1,0,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,1,0,1,3,2,2,3,0,3,0,4,0,0,0,3,2,2,3,0,1,2,0,0,2,1,3,0,2,3,0,0,2,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,1,0,1,2,2,2,3,1,1,3,2,0,2,0,1,2,2,4,2,1,1,0,2,4,6,7,8,9,7,9,10,9,6,1,7,2,9,10,8,6,10,11,10,9,4,1,0,1,0,4,5,4,2,6,4,7,7,13,14,0,6,4,5,3,0,4,5,4,5,1,0,5,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 06:00:00,0,1,1,0,2,2,4,2,4,4,1,0,0,0,3,2,3,0,3,1,0,0,2,4,4,10,6,9,8,10,9,9,12,7,12,12,11,13,15,13,12,10,11,9,8,2,2,1,0,5,2,5,3,7,8,9,7,9,8,6,4,3,7,9,0,5,12,13,9,7,7,5,6,4,2,3,3,2,2,2,3,4,4,3,0,5,5,3,4,1,2,1,0,0
2022-03-31 07:00:00,1,6,4,7,7,9,12,13,18,20,5,17,17,16,8,5,7,9,10,13,14,9,7,11,17,27,27,21,22,23,25,21,28,26,32,30,38,46,50,49,32,32,30,29,22,9,8,4,3,7,10,13,17,22,19,32,36,35,27,28,33,32,35,38,21,20,18,11,13,11,12,15,15,16,15,19,16,11,6,6,7,11,13,5,3,1,4,3,3,3,0,2,1,0
2022-03-31 08:00:00,3,9,12,17,16,17,18,17,18,28,26,28,26,14,24,9,10,13,10,25,27,28,27,28,29,28,25,19,22,24,26,18,32,33,43,41,45,56,57,50,47,39,46,43,32,7,3,6,5,17,18,22,20,22,22,24,27,33,42,45,43,28,40,40,36,22,20,19,18,14,12,12,13,10,13,12,11,8,8,11,11,12,13,9,7,10,11,12,8,10,7,4,3,0
2022-03-31 09:00:00,1,0,2,2,4,3,6,4,5,6,6,5,5,2,6,8,10,13,10,15,18,18,18,19,20,20,14,13,13,13,12,10,12,10,14,13,17,23,26,25,26,24,23,21,16,2,2,3,4,13,16,15,15,14,15,20,20,20,21,18,16,15,50,48,45,11,12,11,9,8,5,7,7,6,4,5,4,6,5,4,4,8,9,10,9,10,6,8,7,4,3,2,0,0
2022-03-31 10:00:00,2,2,4,2,7,6,5,9,6,7,10,0,8,2,7,6,10,9,8,9,10,11,12,16,16,17,13,8,11,12,13,10,12,5,11,12,15,22,22,20,18,18,16,14,12,5,2,2,3,9,10,10,10,10,9,8,10,13,13,14,13,13,23,19,18,13,12,14,12,11,12,6,11,7,4,4,2,6,4,3,4,6,7,4,6,2,5,6,1,1,5,1,0,0
2022-03-31 11:00:00,0,2,1,5,2,6,7,4,3,7,7,0,7,8,6,4,3,2,3,11,10,9,5,7,8,10,11,16,14,18,17,12,11,10,9,11,14,18,18,18,18,14,14,11,11,3,3,2,2,7,6,9,9,11,11,13,15,18,21,20,18,9,14,13,14,13,12,11,9,9,6,7,7,9,3,10,7,8,7,6,3,5,7,6,2,6,3,5,4,4,2,1,0,0
2022-03-31 12:00:00,1,2,3,7,7,7,6,8,3,9,3,4,8,8,7,6,6,6,7,9,12,11,0,10,12,9,12,13,13,13,13,5,8,4,10,10,12,12,13,10,12,13,11,11,9,2,3,2,5,11,12,15,18,19,18,17,15,11,11,11,10,12,20,11,17,10,10,13,12,11,10,9,6,8,6,10,8,8,6,6,3,6,4,5,3,4,4,1,1,3,1,1,0,0
2022-03-31 13:00:00,1,2,2,4,3,4,4,5,6,9,8,7,4,6,5,4,6,4,5,8,12,11,12,12,15,16,12,12,13,16,14,7,11,0,12,12,16,21,20,18,19,18,19,15,13,4,4,2,3,12,16,15,15,15,14,13,10,10,11,10,10,9,15,11,9,8,11,10,12,14,12,13,12,12,4,8,5,5,6,5,6,6,6,6,6,5,5,3,2,1,0,0,0,0
2022-03-31 14:00:00,2,3,1,2,5,4,2,6,7,7,8,5,7,3,6,6,7,8,6,10,9,8,7,8,10,11,12,15,16,12,15,7,9,8,10,14,17,21,20,18,19,20,18,19,15,4,6,3,7,18,15,19,18,17,16,18,18,16,17,16,16,13,22,22,21,17,25,22,19,17,0,11,14,11,6,8,6,5,6,4,2,6,9,9,8,5,5,2,4,4,1,1,0,0
2022-03-31 15:00:00,4,5,9,8,8,7,4,7,4,7,6,5,4,6,5,7,8,9,10,11,17,18,0,18,19,14,12,21,23,21,18,9,19,18,18,16,14,18,15,15,14,13,12,12,11,3,5,2,8,25,18,27,31,31,29,24,20,19,10,18,15,13,14,14,17,33,35,34,34,25,3,36,30,15,10,7,7,5,3,5,5,5,5,7,5,2,2,3,4,4,3,1,0,0
2022-03-31 16:00:00,1,1,2,3,6,5,4,11,6,16,7,7,6,7,7,9,14,17,14,17,22,24,25,25,25,25,24,48,48,49,48,40,32,31,30,20,25,30,28,24,24,18,15,13,10,2,7,9,12,34,35,36,35,38,39,38,31,28,26,21,15,14,18,17,18,20,26,25,23,22,24,39,38,33,25,22,16,7,11,9,4,5,10,8,6,6,1,6,3,3,2,1,0,0
2022-03-31 17:00:00,2,2,4,8,9,9,12,17,8,14,15,8,13,12,6,5,8,8,8,11,14,14,15,16,16,16,19,18,19,18,23,16,20,19,20,17,16,22,20,19,20,17,13,12,9,4,7,7,9,30,33,31,31,32,32,26,23,20,23,24,23,16,26,25,22,20,16,19,18,16,12,16,15,12,10,11,12,11,10,8,8,6,7,7,5,7,5,6,4,2,3,2,0,0
2022-03-31 18:00:00,4,4,5,7,10,15,15,17,16,20,17,16,13,8,6,14,10,7,9,10,16,18,17,16,15,16,17,21,20,19,17,10,32,31,29,20,18,21,18,16,22,16,16,12,9,4,6,7,15,43,41,37,40,40,41,34,33,29,28,29,24,18,28,27,24,20,18,15,14,13,11,11,10,13,13,12,11,17,16,10,19,18,16,11,10,11,9,6,7,4,4,3,2,0
2022-03-31 19:00:00,4,6,8,6,5,8,7,11,5,16,13,13,12,10,8,7,6,6,9,9,12,9,9,17,21,22,25,28,26,23,18,13,24,23,23,22,18,18,15,11,12,13,13,12,9,2,3,4,10,33,31,31,30,32,27,25,24,24,28,25,21,19,31,27,25,21,26,24,21,19,17,18,14,13,10,10,7,10,5,4,5,8,9,8,7,12,11,10,8,7,4,3,1,0
2022-03-31 20:00:00,0,1,1,1,2,3,1,5,0,12,11,10,10,8,8,5,5,4,5,6,13,12,4,12,14,10,10,11,11,10,8,5,13,12,14,14,8,10,11,7,10,9,8,7,6,1,2,1,3,18,17,18,19,17,19,14,12,13,14,12,11,17,20,19,17,14,14,12,10,5,2,3,3,5,4,6,5,7,4,3,3,3,5,6,4,6,5,3,4,3,4,2,1,0
2022-03-31 21:00:00,1,1,2,2,4,5,3,7,0,9,10,0,9,3,4,6,4,4,5,7,8,5,4,5,9,9,9,10,8,9,8,4,10,11,9,8,10,8,8,5,7,6,4,3,2,3,1,0,2,11,12,14,15,16,17,17,15,12,12,11,12,11,17,15,13,11,14,10,9,10,10,8,5,6,4,6,4,4,3,0,2,3,3,3,1,4,3,2,1,2,3,2,0,0
2022-03-31 22:00:00,1,1,3,0,6,4,5,6,0,8,5,3,5,5,4,4,6,7,6,7,9,10,9,11,11,8,7,8,9,9,7,8,17,14,16,16,10,10,8,7,6,9,2,2,1,2,0,0,1,10,11,11,10,11,12,11,9,11,5,7,7,7,11,9,6,11,8,6,4,5,1,6,7,6,2,3,4,2,2,0,0,1,3,2,1,1,1,0,2,0,0,0,0,0
2022-03-31 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,5,0,0,4,7,0,0,8,6,4,6,8,7,6,5,0,14,12,0,14,13,10,7,3,5,5,10,9,7,1,2,1,0,5,6,10,13,14,13,11,7,7,6,5,4,9,7,7,6,5,5,3,3,3,1,2,0,2,2,3,1,2,0,0,2,1,3,2,2,1,2,2,2,1,0,1,0,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,1,1,2,3,4,0,3,3,2,4,4,1,0,0,2,2,0,0,1,1,1,0,0,2,0,0,0,0,2,0,0,0,0,1,0,1,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,2,1,1,2,3,4,5,5,4,3,3,4,0,0,5,4,2,2,0,3,0,0,1,4,5,5,4,5,4,6,8,8,6,4,10,10,11,13,14,13,8,12,11,8,4,1,1,2,1,5,4,6,0,8,7,7,8,9,8,7,5,7,7,6,5,5,7,6,5,6,0,7,7,5,4,4,3,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 06:00:00,1,2,4,3,3,2,2,3,3,2,3,0,4,2,3,4,3,3,0,4,3,2,1,3,4,8,8,7,11,10,8,5,7,10,11,9,10,14,14,9,13,16,12,12,13,4,1,2,0,5,6,6,8,6,10,11,10,10,4,8,7,6,9,10,5,9,8,6,7,5,4,4,3,1,3,1,3,3,2,3,3,3,4,2,3,3,0,4,3,0,1,2,0,0
2022-04-01 07:00:00,1,6,2,7,8,10,13,15,19,20,21,20,20,19,4,4,7,11,10,14,15,10,10,13,16,21,22,19,18,19,20,14,23,24,34,37,55,62,65,62,40,38,37,22,33,9,4,4,5,14,20,20,21,18,17,25,26,35,26,26,34,30,38,41,26,29,30,14,17,22,23,27,24,19,20,23,21,17,7,8,9,13,16,7,6,5,4,4,3,2,3,2,2,0
2022-04-01 08:00:00,1,7,8,10,13,14,15,19,18,25,24,23,23,23,18,8,9,7,7,13,21,24,25,29,33,32,27,31,30,30,29,20,21,22,29,33,34,40,47,49,43,36,43,38,29,6,2,2,2,12,16,22,24,18,20,29,31,34,43,43,45,26,51,44,47,25,23,23,17,13,12,14,12,14,14,22,20,8,11,9,10,11,14,12,10,9,12,14,3,12,11,4,3,0
2022-04-01 09:00:00,2,3,5,6,3,7,8,8,9,11,10,11,7,11,8,5,8,10,9,23,9,23,23,22,27,26,23,14,17,19,17,8,10,11,13,13,17,19,23,24,22,19,21,18,16,4,6,7,8,16,15,17,16,17,15,16,18,21,18,15,18,18,47,48,46,16,12,14,13,14,9,10,12,8,7,9,8,5,7,5,6,7,4,6,4,5,6,5,4,3,2,1,0,0
2022-04-01 10:00:00,1,2,0,4,4,2,3,6,4,8,9,10,8,7,5,3,5,5,5,6,5,5,4,9,10,12,13,11,12,15,10,8,11,3,16,19,18,26,28,28,26,22,21,19,13,2,4,3,7,11,10,12,11,6,11,8,11,10,22,20,19,16,19,17,14,14,13,13,12,11,2,12,11,6,4,4,2,10,2,11,12,13,2,4,10,8,6,4,0,2,1,1,0,0
2022-04-01 11:00:00,1,2,2,3,4,4,3,4,5,6,3,4,4,7,8,5,4,7,8,8,10,10,12,15,15,15,15,23,24,21,22,8,7,8,9,11,12,18,19,16,18,18,21,18,15,3,2,4,3,10,10,13,14,14,13,12,10,9,9,9,7,8,10,10,8,11,16,20,10,19,20,19,7,5,4,8,6,5,8,8,10,9,4,9,7,5,3,4,4,3,3,2,2,0
2022-04-01 12:00:00,1,2,1,4,2,3,3,5,0,5,5,4,3,4,3,4,7,1,8,13,16,16,18,20,23,21,14,15,15,16,21,13,12,11,13,13,13,16,21,22,19,14,16,13,12,2,5,4,6,19,22,24,25,20,24,24,19,19,19,18,17,14,26,25,23,13,15,14,11,11,7,15,17,11,7,7,6,5,6,5,4,3,6,4,4,5,3,4,2,1,0,0,0,0
2022-04-01 13:00:00,0,2,6,8,9,12,6,10,10,7,6,5,4,4,3,4,6,8,7,11,13,12,14,17,13,16,13,13,14,14,10,8,9,11,13,14,18,20,25,21,17,14,13,12,11,2,3,4,4,15,14,17,18,20,19,21,17,15,18,17,16,18,24,19,17,13,10,12,12,11,8,12,10,6,5,5,5,10,9,8,9,6,4,7,5,5,7,4,3,2,1,0,0,0
2022-04-01 14:00:00,3,4,5,4,8,9,8,8,7,10,10,0,8,3,7,5,6,3,7,10,13,11,10,10,11,12,11,18,12,23,12,7,11,11,7,7,9,15,13,9,14,15,13,9,7,3,6,5,10,19,22,23,23,17,16,15,12,13,14,12,12,10,17,17,15,13,13,15,14,10,6,13,13,12,12,12,11,6,7,4,5,6,9,12,8,6,8,7,5,5,1,1,0,0
2022-04-01 15:00:00,1,2,3,4,5,5,4,10,10,12,8,11,9,8,11,13,12,11,13,18,17,16,10,16,15,20,22,31,27,24,27,21,15,15,19,25,28,26,20,23,22,18,17,16,14,3,5,15,17,34,35,38,40,40,39,33,24,18,14,13,11,10,21,20,15,28,29,30,27,17,0,19,16,14,10,8,6,9,13,8,13,11,5,10,9,12,10,7,4,5,4,2,1,0
2022-04-01 16:00:00,0,1,2,2,3,4,3,7,7,8,8,8,8,8,7,7,11,13,12,19,24,37,35,35,29,35,34,52,54,52,48,32,29,28,23,19,20,20,21,19,19,19,16,16,12,1,4,1,9,29,33,36,37,34,30,27,20,21,20,20,15,10,14,13,13,16,21,24,20,25,26,44,44,32,27,27,21,10,9,10,9,9,8,5,4,5,3,4,3,3,2,1,0,0
2022-04-01 17:00:00,2,4,6,6,8,7,8,11,9,13,13,12,13,12,10,7,6,6,6,10,11,12,12,14,14,17,18,24,24,26,26,15,14,13,15,15,18,17,19,18,18,18,19,17,14,6,3,5,6,27,27,27,31,43,39,36,35,24,23,21,18,18,25,24,21,22,20,20,21,19,15,20,19,14,11,13,11,8,7,6,7,6,5,4,1,4,3,4,3,3,3,1,1,0
2022-04-01 18:00:00,2,7,10,10,12,13,9,11,8,17,19,20,18,11,8,15,10,6,9,12,19,18,19,20,19,16,15,14,17,14,14,9,21,20,17,16,18,30,32,30,28,26,35,32,26,3,4,5,12,36,35,34,37,39,42,41,39,32,31,26,21,21,24,22,24,25,22,18,18,12,11,9,12,26,26,20,13,24,24,23,27,29,6,24,22,19,17,16,15,13,5,3,1,0
2022-04-01 19:00:00,8,8,8,8,9,10,12,21,18,19,17,16,17,9,15,6,7,8,5,8,9,10,10,14,16,13,16,18,16,16,16,13,26,19,25,22,22,19,19,18,16,10,12,10,7,1,2,4,7,38,39,38,36,31,33,37,28,20,24,19,18,17,30,31,30,26,26,25,20,16,14,12,13,7,5,9,7,8,4,5,4,3,4,6,6,9,8,10,10,8,4,2,1,0
2022-04-01 20:00:00,0,1,2,2,5,2,4,6,7,21,17,16,6,7,12,9,6,4,3,5,9,9,10,10,7,9,9,8,8,9,7,6,14,13,14,11,15,18,17,16,8,13,10,7,8,2,1,2,6,21,17,22,23,24,21,21,16,12,11,9,9,14,17,15,14,14,13,12,11,9,8,7,6,8,6,8,8,7,3,2,3,2,1,4,5,9,7,6,4,3,7,3,1,0
