Unnamed: 0,1_중랑공영차고지(기점가상),2_중랑공영차고지삼거리,3_당너머,4_신내SKV1센터,5_신내데시앙포레아파트220동앞,6_새솔초등학교입구,7_우디안아파트114동앞,8_중랑경찰서후문,9_새우개마을,10_신내능마을,11_신내데시앙아파트후문,12_서울의료원후문,13_봉화산역2번출구,14_신내6단지,15_신내7단지아파트홈플러스,16_중랑소방서,17_신내8단지아파트.서울의료원,18_신내9단지아파트,19_신내10단지아파트,20_중랑구청사거리,21_성원아파트경남아너스빌앞,22_국민은행망우동지점,23_망우역.망우지구대,24_망우역.상봉터미널,25_상봉역.중랑우체국,26_중랑역.동부시장,27_중랑교,28_삼육서울병원,29_시조사삼거리,30_떡전교사거리.동대문노인복지관,31_청량리미주아파트.동대문세무서,32_청량리역환승센타,33_청량리.청과물도매시장,34_제기동역.서울약령시,35_서울시동부병원,36_동아제약앞,37_e편한세상청계센트럴포레아파트,38_텐즈힐아파트.청계벽산아파트,39_숭신초등학교,40_왕십리도선동주민센터,41_황학동주민센터,42_신당초등학교앞,43_금호베스트빌.래미안하이베르,44_왕십리자이.신당현대아파트,45_극동아파트,46_벽산아파트,47_행당역,48_무학여고,49_행당신동아.행당푸르지오아파트,50_응봉동주민센터,51_응봉동현대아파트,52_삼성래미안아파트앞,53_금남시장앞.백범학원터,54_금옥초등학교앞,55_옥수삼성아파트.래미안옥수리버젠,56_옥정중학교입구,57_한남시범아파트,58_한남동,59_신사역.푸른저축은행,60_영동시장,61_논현동사거리.학동역,62_논현동고개,63_언주역2번출구.차병원사거리,64_삼정호텔,65_신논현역,66_논현역,67_신사역,68_한남대교전망카페,69_한남5거리,70_한남동,71_한남시범아파트,72_옥정중학교입구,73_옥수삼성아파트.래미안옥수리버젠,74_미타사입구,75_금옥초등학교앞,76_금남시장앞.백범학원터,77_삼성래미안아파트앞,78_응봉동현대아파트,79_응봉동주민센터,80_응봉사거리,81_무학여고,82_행당역,83_대림아파트후문,84_대림아파트,85_풍림아파트,86_왕십리자이.신당현대아파트,87_금호베스트빌.래미안하이베르,88_신당초등학교,89_신당파인힐하나유보라,90_뉴타운아파트,91_상왕십리역,92_청계벽산아파트.텐즈힐아파트,93_동아제약앞,94_서울시동부병원,95_제기동역.서울약령시,96_청량리수산시장,97_청량리역환승센타,98_서울성심병원,99_휘경동입구,100_삼육서울병원,101_중랑교,102_중랑역.동부시장,103_상봉역.중랑우체국,104_망우역.상봉터미널,105_망우역.망우지구대,106_국민은행망우동지점,107_성원아파트경남아너스빌앞,108_중랑구청사거리,109_신내동성3차아파트,110_신내동성1.2차아파트,111_신내9단지아파트.서울의료원,112_중랑소방서,113_신내7단지아파트홈플러스,114_신내6단지아파트,115_봉화산역3번출구,116_서울의료원후문,117_신내데시앙아파트후문,118_신내능마을,119_중랑경찰서후문,120_우디안아파트114동앞,121_새솔초등학교,122_신내데시앙포레아파트222동앞,123_신내데시앙포레아파트220동앞,124_당너머,125_중랑공영차고지.종점
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,0,1,0,0,2,0,0,1,2,0,0,0,0,0,4,0,2,6,1,7,10,11,10,10,13,15,19,21,20,22,19,3,17,0,16,14,13,0,14,15,0,17,20,0,25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,0,0,0,0,2,4,5,0,0,2,5,3,0,2,0,0,2,4,5,6,7,7,8,9,11,11,12,10,6,7,7,7,5,7,5,2,4,0,5,3,1,4,7,9,10,14,29,20,12,13,15,15,25,24,25,26,25,24,14,9,7,6,5,3,0,1,0,0,0,0,0,3,1,2,1,2,0,3,0,6,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 06:00:00,0,3,0,2,3,6,7,7,4,0,9,7,1,2,0,2,4,6,8,11,15,11,16,15,12,11,8,7,9,10,5,6,5,8,7,5,4,3,4,5,2,5,6,7,10,11,8,9,10,9,11,10,11,12,13,12,6,11,6,7,6,4,3,1,1,2,5,3,4,5,4,3,1,0,2,3,2,5,6,2,5,4,2,5,9,9,8,6,7,5,10,6,11,8,5,6,6,5,0,2,6,7,5,4,2,7,6,6,0,3,0,2,0,1,2,0,0,0,0,0,0,1,4,0,0
2022-03-07 07:00:00,0,4,3,0,9,20,21,22,12,14,24,20,2,5,7,1,10,11,14,22,29,28,32,31,28,27,25,25,26,19,19,16,13,14,10,11,9,8,8,8,8,11,9,10,26,32,18,16,18,16,19,18,23,24,28,33,28,22,12,6,14,13,9,8,4,4,7,4,5,6,3,5,4,5,3,6,4,8,9,13,13,8,10,14,19,20,16,16,16,15,11,11,10,8,10,10,10,9,10,7,10,11,11,7,4,14,11,10,4,11,9,5,2,2,13,4,0,3,3,2,1,7,11,0,0
2022-03-07 08:00:00,0,11,9,2,6,10,0,9,11,19,21,19,6,5,6,7,10,16,22,31,31,32,33,34,40,41,41,40,38,39,36,32,30,32,26,18,15,12,11,9,10,13,12,13,18,23,20,18,19,19,22,25,34,40,45,47,41,38,22,18,42,29,23,9,8,14,13,12,8,10,7,4,4,5,3,5,7,12,14,14,10,7,2,10,11,15,22,19,18,18,23,18,15,13,12,10,11,14,12,14,19,20,18,20,23,30,24,13,13,14,15,13,4,3,24,18,0,22,9,7,2,8,8,10,0
2022-03-07 09:00:00,0,9,7,0,3,12,0,13,14,4,12,11,3,4,6,2,11,14,14,15,20,19,22,20,18,18,17,20,18,16,19,14,12,10,9,8,5,8,6,7,6,8,7,10,10,13,13,11,5,12,17,21,24,25,25,28,29,28,19,17,24,22,15,8,7,7,9,5,8,6,3,5,5,3,5,5,6,9,6,9,8,9,9,11,14,15,11,9,14,8,12,12,12,10,11,10,8,8,10,7,8,9,7,7,8,9,8,6,5,6,5,2,2,1,8,6,0,6,8,2,7,5,3,2,0
2022-03-07 10:00:00,0,1,0,0,4,7,0,8,0,9,10,7,3,4,4,0,10,13,10,13,15,17,15,18,18,20,19,19,8,18,15,12,14,10,10,9,6,7,5,6,5,7,3,4,7,8,7,7,7,9,9,10,14,14,12,13,13,12,9,8,12,8,11,8,6,8,4,7,5,9,6,7,6,4,5,4,5,5,4,6,5,6,7,11,10,12,13,12,11,10,12,12,11,12,10,7,10,7,10,8,8,13,10,7,7,8,7,8,8,6,5,6,4,1,6,4,0,3,3,1,1,1,0,0,0
2022-03-07 11:00:00,0,1,0,1,2,3,4,0,0,3,5,5,3,5,7,8,10,11,12,14,15,12,14,16,20,16,13,11,9,8,8,5,7,6,7,7,6,6,7,7,5,9,8,7,8,9,11,9,8,8,8,7,11,12,11,10,10,12,8,6,9,8,7,8,5,8,9,5,8,16,15,18,17,0,4,11,9,5,8,10,9,9,10,9,9,10,5,8,7,6,8,8,10,10,7,6,7,6,5,6,8,12,8,8,9,12,10,7,5,5,5,4,3,0,4,5,4,3,3,1,2,0,1,0,0
2022-03-07 12:00:00,0,3,0,0,3,4,2,3,3,0,2,2,2,2,6,3,8,13,6,10,13,12,13,13,11,12,11,11,9,10,11,10,10,11,10,8,7,8,7,7,7,9,9,9,9,10,13,12,11,8,10,10,11,11,14,13,8,7,6,6,5,3,3,5,6,7,9,4,8,11,10,7,8,3,9,7,6,8,3,10,8,12,11,12,10,8,9,6,8,4,8,9,9,8,7,8,11,13,15,13,13,16,15,13,12,14,12,10,10,8,7,4,2,3,6,4,0,3,1,5,2,3,0,0,0
2022-03-07 13:00:00,0,0,1,0,5,8,2,5,0,0,4,7,4,6,10,0,11,13,15,15,17,16,18,20,13,12,9,13,12,10,8,10,10,6,10,9,7,8,9,9,9,9,9,11,12,12,12,9,7,8,9,10,12,11,15,15,13,13,12,10,9,10,7,6,5,8,8,7,6,8,9,6,4,0,6,6,7,9,7,9,8,7,8,10,10,11,13,11,14,12,9,11,13,9,8,8,7,7,6,10,8,13,14,16,14,18,17,18,10,14,9,8,3,2,5,4,0,0,3,2,2,1,2,0,0
2022-03-07 14:00:00,0,0,0,2,1,5,3,4,0,6,4,5,2,5,6,6,10,11,11,15,15,13,13,15,14,12,12,10,9,11,12,8,10,10,9,10,6,9,5,8,9,8,9,9,7,8,9,12,8,14,17,15,10,9,11,11,10,11,7,5,8,3,6,6,7,10,11,6,8,10,11,13,15,14,13,11,10,8,11,12,12,11,5,9,11,9,10,10,10,9,8,9,12,11,10,12,12,13,14,15,14,13,12,12,10,16,12,11,8,9,5,4,6,4,9,5,8,4,3,0,1,0,0,0,0
2022-03-07 15:00:00,0,2,1,1,1,7,5,3,6,0,5,7,4,4,6,0,8,10,12,13,16,15,13,16,13,14,16,14,15,14,13,11,12,13,12,11,8,11,12,12,15,18,16,16,13,13,14,10,11,11,12,10,9,8,10,11,11,11,7,6,8,7,6,9,8,6,10,7,11,22,21,20,18,8,8,15,9,8,7,8,11,11,9,9,11,10,7,5,12,11,14,14,10,9,9,12,15,16,19,20,19,21,22,20,19,22,15,18,16,12,10,7,9,8,11,5,9,4,7,5,6,2,1,1,0
2022-03-07 16:00:00,0,1,1,2,3,9,6,5,4,5,7,8,3,4,6,5,8,13,14,12,12,12,14,13,11,11,7,11,13,11,11,10,12,12,13,13,12,12,12,15,21,22,20,22,20,20,18,21,18,15,15,15,12,14,13,12,12,14,10,7,10,9,11,10,8,8,14,6,14,19,19,18,20,17,17,21,18,17,16,18,16,21,21,20,19,15,15,12,9,8,13,13,15,14,16,19,19,17,19,18,19,21,19,22,22,21,22,19,16,15,12,11,8,6,15,14,13,13,11,9,8,5,0,0,0
2022-03-07 17:00:00,0,5,0,7,7,6,0,3,3,7,8,15,4,7,9,5,12,13,10,14,17,15,14,14,12,14,13,8,7,15,16,16,14,16,15,15,15,14,12,12,14,16,15,14,13,11,11,13,12,13,11,11,16,11,10,10,14,16,14,10,9,11,10,9,7,16,14,11,14,17,18,17,20,20,18,18,19,18,14,15,17,19,16,13,12,10,9,9,8,8,9,12,11,12,15,18,19,19,20,28,26,30,28,28,26,23,21,23,15,17,15,14,9,6,11,10,10,9,10,9,3,6,6,0,0
2022-03-07 18:00:00,0,4,3,7,4,8,3,11,0,0,2,7,3,6,8,7,10,11,12,18,20,21,23,24,19,15,12,13,13,11,10,11,13,15,17,17,16,18,14,19,21,27,25,20,15,10,20,19,16,14,9,7,8,9,12,10,16,23,13,9,18,18,16,18,17,23,22,0,21,23,23,22,24,24,23,25,24,25,20,23,21,24,21,18,15,10,8,7,9,11,20,22,30,22,36,38,36,37,35,33,31,29,29,31,29,28,23,19,17,12,9,11,8,6,23,22,19,18,17,16,13,3,6,0,0
2022-03-07 19:00:00,0,5,0,9,6,5,0,4,0,2,4,3,3,3,3,3,4,6,4,8,11,9,11,15,14,9,7,8,8,7,7,11,10,9,13,12,11,10,9,8,13,15,11,11,7,10,20,19,18,13,11,9,12,6,6,9,11,12,11,8,12,13,12,11,10,17,24,0,22,32,31,27,28,13,25,21,17,16,15,21,21,26,25,19,11,9,4,8,8,8,16,18,19,17,15,16,33,33,31,32,32,32,34,33,35,26,21,16,15,11,10,8,9,9,25,22,21,14,25,22,15,6,1,0,0
2022-03-07 20:00:00,0,4,0,3,2,1,0,1,2,2,0,0,3,1,4,0,2,4,5,4,7,2,11,13,11,10,7,5,5,5,2,5,5,6,8,7,6,6,5,7,9,7,9,10,9,6,9,10,9,8,7,7,7,8,6,3,6,9,12,9,9,7,8,9,8,10,12,11,13,15,19,18,16,13,15,15,15,13,11,12,11,14,13,12,10,6,6,5,7,6,13,13,14,12,17,17,19,17,10,18,17,27,22,19,17,16,15,13,11,7,8,6,5,4,18,17,10,15,17,14,8,2,1,0,0
2022-03-07 21:00:00,0,0,1,2,0,1,0,3,0,2,2,6,3,4,3,2,4,3,0,9,9,11,9,13,14,11,11,9,8,5,6,6,6,5,6,7,0,6,5,5,8,7,7,9,8,7,7,5,5,4,6,6,5,4,4,6,7,10,8,6,7,6,11,3,12,14,15,13,15,19,0,14,11,13,13,10,11,11,9,11,14,14,13,12,11,6,0,5,5,4,8,8,7,6,9,10,12,13,12,13,14,16,14,14,13,18,15,9,8,6,5,5,4,2,18,14,13,5,7,9,5,2,1,0,0
2022-03-07 22:00:00,0,4,0,2,1,1,0,0,0,0,1,2,3,2,3,1,3,4,5,8,4,7,8,7,6,5,4,4,2,3,4,5,5,5,4,6,3,4,2,5,2,6,6,5,4,4,7,12,3,10,8,7,4,6,6,5,2,13,8,5,6,5,8,7,6,10,11,11,12,13,11,10,9,7,7,9,12,9,9,12,11,13,12,10,8,7,8,6,3,0,17,10,9,11,13,12,13,15,14,13,15,15,13,14,15,16,12,10,5,6,5,2,3,2,12,7,10,10,8,7,6,3,1,0,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,4,1,3,1,2,4,6,5,5,5,5,6,4,4,7,9,5,8,0,4,3,7,5,5,3,4,3,4,6,3,4,6,6,6,5,6,7,4,6,6,3,2,3,3,3,4,8,10,6,9,9,8,7,8,7,6,6,7,5,6,6,6,9,10,8,7,4,1,0,1,0,7,6,1,5,5,4,6,7,2,8,9,10,7,6,7,6,6,3,4,4,2,1,2,0,6,2,0,0,6,4,2,1,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,5,5,7,8,9,8,10,9,10,12,12,13,14,13,13,12,0,10,8,0,0,9,10,0,11,14,0,18,24,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,1,0,2,3,4,5,0,0,3,0,3,1,1,0,0,2,4,4,6,8,5,5,9,8,5,9,6,0,8,8,4,2,4,4,5,0,4,0,3,4,8,7,8,10,13,13,16,6,6,15,18,22,19,18,23,22,22,19,13,9,8,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,3,2,1,6,6,4,5,5,4,6,5,1,2,3,0,4,6,10,12,15,13,15,15,13,11,11,10,9,6,9,8,8,9,7,6,5,6,2,4,5,4,5,6,8,10,9,7,7,8,8,8,9,9,8,9,7,9,6,5,8,5,3,1,2,3,7,6,3,3,1,3,2,2,0,1,0,5,3,5,5,3,3,3,6,4,6,7,6,3,6,6,6,4,5,4,4,3,4,0,3,3,1,2,0,4,3,4,0,5,7,0,1,0,8,7,0,0,4,2,1,3,4,0,0
2022-03-08 07:00:00,0,6,5,0,7,15,16,16,17,13,22,19,4,5,4,6,9,11,13,18,27,27,32,29,31,26,22,23,21,23,21,16,14,16,15,14,6,6,5,7,5,8,8,10,17,19,21,20,21,19,20,23,31,30,30,35,34,31,22,13,17,12,12,7,6,4,11,1,5,8,6,6,0,6,2,7,8,9,10,16,16,12,12,16,18,20,21,18,16,15,13,11,11,7,9,8,9,9,10,8,9,6,10,5,7,10,12,12,12,14,14,12,4,0,7,6,7,6,5,3,2,6,13,0,0
2022-03-08 08:00:00,1,4,3,1,6,13,4,10,14,15,16,15,3,5,7,6,14,20,31,29,33,34,37,40,45,44,42,39,37,40,40,42,43,48,35,28,20,17,16,17,18,23,22,20,22,26,35,28,27,24,25,25,39,42,50,33,32,32,21,20,38,36,15,10,5,11,11,6,7,8,6,7,6,5,4,6,7,11,11,13,11,7,4,12,17,22,22,23,21,20,20,16,13,10,8,12,13,16,10,16,20,23,15,15,12,14,12,8,13,13,11,9,4,5,30,28,14,26,20,15,13,10,6,3,0
2022-03-08 09:00:00,0,3,1,1,3,10,0,5,9,9,10,11,3,6,7,0,11,13,15,16,21,21,24,23,20,19,21,22,24,19,18,13,9,11,10,7,6,4,4,5,4,5,6,7,9,14,13,8,8,13,14,15,18,19,21,26,23,26,18,14,25,23,16,12,8,11,11,8,8,8,5,6,8,4,4,6,7,8,6,6,5,7,6,9,11,10,10,9,9,8,8,11,9,7,9,10,9,11,14,13,11,16,15,11,9,7,8,7,6,5,6,5,4,2,10,9,8,8,7,7,6,3,2,0,0
2022-03-08 10:00:00,0,1,0,0,1,4,3,0,2,1,3,4,2,5,6,0,11,12,15,16,18,15,15,13,12,11,10,15,14,16,9,12,7,6,6,7,4,5,0,4,0,6,7,6,8,9,8,9,7,10,9,8,9,10,11,11,12,11,10,8,11,11,10,7,8,7,9,8,5,8,8,7,8,7,7,7,8,6,6,5,5,3,4,4,11,12,5,10,9,6,13,13,11,13,8,9,10,9,7,10,8,8,7,6,7,7,6,9,3,3,2,2,1,1,9,8,2,7,5,3,1,2,0,0,0
2022-03-08 11:00:00,0,1,0,0,4,6,2,2,4,5,5,7,3,5,5,0,8,10,13,17,18,14,10,14,14,7,4,5,0,15,13,8,9,10,6,9,6,8,7,8,6,6,7,9,8,8,9,8,7,6,8,9,9,11,12,12,11,12,10,8,8,9,9,11,6,7,7,3,6,6,5,5,6,5,4,8,8,4,6,9,7,6,7,7,6,5,6,5,6,8,5,7,5,5,5,5,7,8,4,9,10,7,6,6,9,9,8,7,10,10,9,3,5,4,6,4,7,0,4,1,3,2,2,0,0
2022-03-08 12:00:00,0,2,0,1,3,6,0,0,7,0,2,8,3,5,6,5,8,10,13,18,20,16,15,16,11,13,12,12,13,14,13,9,8,8,9,10,8,10,8,9,12,12,14,14,11,8,10,10,7,10,11,10,11,11,12,13,14,13,10,9,7,7,10,6,6,7,7,3,9,7,3,6,6,5,6,7,3,9,5,7,7,13,12,10,14,12,13,6,10,9,6,9,8,8,8,10,8,10,9,10,12,15,11,11,11,12,12,8,8,7,8,6,4,3,9,8,4,7,6,5,2,2,1,0,0
2022-03-08 13:00:00,0,2,0,1,2,7,0,8,3,0,9,5,2,4,6,6,5,8,13,13,13,12,12,13,11,11,13,16,11,10,15,12,10,10,9,11,12,11,10,8,9,11,9,9,9,10,10,11,11,13,12,12,13,13,15,17,18,16,10,8,9,10,7,8,8,8,7,7,7,10,11,6,10,7,9,9,8,7,7,9,10,12,11,10,10,10,12,10,9,8,8,9,9,8,7,13,10,11,7,10,10,12,11,11,15,15,10,8,8,8,5,4,4,3,7,7,0,4,4,2,3,2,0,0,0
2022-03-08 14:00:00,0,4,0,0,3,4,5,2,1,2,2,2,5,6,6,6,8,7,7,9,10,9,10,10,10,13,11,9,9,8,9,10,13,14,12,10,11,8,9,8,12,13,10,11,8,8,8,9,8,9,9,10,10,9,11,11,11,7,5,4,11,13,14,13,13,16,13,6,9,12,8,11,13,11,12,8,7,6,6,9,8,8,8,13,14,15,16,14,13,12,8,9,8,6,8,13,14,16,10,16,17,18,17,13,13,17,16,13,12,8,7,5,3,3,5,4,3,3,3,3,1,4,3,0,0
2022-03-08 15:00:00,0,1,2,0,2,7,0,5,8,5,6,1,4,3,3,0,9,9,12,17,19,16,16,18,13,11,10,11,12,12,11,14,20,19,17,15,14,9,10,11,12,14,12,11,11,11,11,13,14,17,14,12,12,11,10,11,9,9,7,5,5,7,8,8,7,13,14,15,15,21,9,19,21,20,9,15,6,10,8,10,13,12,10,13,12,13,12,9,7,7,11,13,13,13,14,16,17,18,19,23,27,27,26,21,19,18,17,14,13,10,8,3,7,5,15,13,3,0,7,2,2,2,1,0,0
2022-03-08 16:00:00,0,2,0,0,0,3,2,4,0,0,6,7,4,5,6,0,10,11,12,14,13,12,14,13,15,9,7,8,9,9,10,12,12,13,13,13,12,9,14,17,18,22,19,22,20,19,16,13,15,13,10,9,9,8,10,13,18,19,14,12,11,9,5,6,6,9,11,11,12,14,15,14,14,13,14,18,12,15,16,14,14,21,14,17,12,13,9,9,8,7,12,10,10,9,12,16,17,17,19,24,27,28,29,31,27,28,23,17,15,13,12,10,9,7,14,13,11,12,13,11,10,3,1,0,0
2022-03-08 17:00:00,0,2,0,3,4,10,6,8,0,4,8,10,5,4,6,2,7,11,12,14,16,16,19,14,17,12,12,13,9,11,11,11,16,17,20,22,21,17,15,14,14,22,18,18,16,15,19,18,14,12,10,10,11,4,11,7,14,21,17,11,11,10,9,7,4,10,15,11,14,21,20,20,23,24,20,17,16,14,14,21,20,23,20,16,18,16,12,13,13,11,14,20,22,22,21,21,25,26,27,29,28,27,21,21,24,25,19,15,15,16,14,12,9,4,14,11,10,0,11,9,8,2,3,0,0
2022-03-08 18:00:00,0,1,0,7,8,10,3,12,0,11,3,10,3,7,11,5,15,10,15,18,18,18,20,21,19,15,13,13,11,12,10,11,12,15,14,17,22,22,24,24,29,30,30,26,17,14,15,18,17,13,11,11,11,10,10,14,14,25,21,10,15,12,9,9,10,18,22,14,24,29,28,25,26,26,23,25,18,23,21,21,19,29,28,26,17,15,16,12,11,10,23,23,28,28,30,29,32,33,32,34,39,38,32,27,31,33,27,17,15,10,11,9,7,8,20,19,18,13,15,13,9,3,4,0,0
2022-03-08 19:00:00,0,4,0,9,10,13,15,16,0,15,4,14,3,4,6,1,8,6,4,9,12,13,15,16,17,16,14,13,12,14,11,13,15,15,15,17,9,16,17,17,18,19,18,15,10,9,13,10,10,8,14,15,13,15,10,13,14,15,13,7,10,18,16,11,11,17,22,22,21,26,23,20,19,14,17,14,13,13,10,11,13,19,18,21,15,10,8,7,7,6,18,15,15,17,20,18,19,18,19,27,27,27,25,28,28,31,27,20,17,13,11,6,7,8,32,31,15,23,22,17,11,2,5,0,0
2022-03-08 20:00:00,0,2,2,1,0,2,0,2,2,3,1,3,2,4,5,0,3,4,6,9,11,8,9,10,8,6,5,4,4,6,5,8,7,6,7,10,8,7,12,9,9,10,6,7,6,4,7,9,8,5,4,4,6,4,9,10,4,11,8,4,9,8,7,6,7,13,13,13,11,19,17,14,15,14,11,15,14,12,12,16,17,18,15,12,11,6,6,5,6,7,11,11,11,10,11,10,15,16,15,15,15,18,20,20,23,20,19,19,17,13,7,5,7,3,17,16,14,8,13,10,7,2,0,0,0
2022-03-08 21:00:00,0,2,0,2,3,1,0,4,0,1,6,1,2,2,3,2,0,0,2,4,5,2,5,6,8,5,4,3,0,5,0,5,4,6,5,6,4,5,5,6,9,11,9,8,7,6,8,9,8,7,6,7,5,7,10,11,12,9,7,11,11,10,9,9,13,14,19,18,17,24,13,24,21,19,15,13,13,5,12,14,15,15,14,14,13,10,7,9,8,1,13,11,11,13,6,7,13,10,9,13,14,18,17,14,20,20,17,15,12,9,4,4,5,5,12,12,11,5,10,8,5,1,1,0,0
2022-03-08 22:00:00,0,1,0,2,1,2,0,2,0,0,3,2,1,2,4,0,2,6,5,9,12,13,14,13,9,7,7,7,5,6,6,6,5,4,5,6,7,6,5,5,8,8,10,11,9,9,11,10,8,10,6,9,10,11,12,11,8,12,8,7,8,7,8,7,8,11,13,14,14,21,20,12,18,9,17,13,11,11,6,11,13,18,16,12,9,9,7,7,6,4,6,8,10,12,13,11,18,16,16,15,16,15,13,14,19,18,15,16,13,8,9,3,8,8,8,6,5,3,7,3,4,2,1,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,4,5,0,6,6,8,7,3,5,6,7,6,5,2,3,6,7,0,5,4,6,7,7,5,4,4,4,6,12,12,13,9,7,9,8,8,7,6,6,7,5,5,4,4,4,6,6,8,7,10,13,12,11,13,12,13,12,10,8,6,10,11,16,15,10,6,8,8,0,5,1,9,8,6,5,5,5,6,7,6,7,5,9,12,12,10,7,10,9,8,4,3,2,3,0,9,7,0,2,6,0,5,1,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
